date,MAMA,FAMA
2010-05-07 00:00:00,203.3019,152.9269
2010-05-06 00:00:00,202.973,152.6737
2010-05-05 00:00:00,202.5359,152.421
2010-05-04 00:00:00,201.996,152.1692
2010-05-03 00:00:00,201.4235,151.9188
2010-04-30 00:00:00,200.7676,151.67
2010-04-29 00:00:00,200.1583,151.4233
2010-04-28 00:00:00,199.4666,151.1784
2010-04-27 00:00:00,198.839,150.9357
2010-04-26 00:00:00,198.2006,150.695
2010-04-23 00:00:00,197.4804,150.4563
2010-04-22 00:00:00,196.7395,150.22
2010-04-21 00:00:00,196.0351,149.9862
2010-04-20 00:00:00,195.3969,149.7548
2010-04-19 00:00:00,194.9,149.5255
2010-04-16 00:00:00,194.373,149.2974
2010-04-15 00:00:00,193.8374,149.0709
2010-04-14 00:00:00,193.281,148.846
2010-04-13 00:00:00,192.7516,148.6227
2010-04-12 00:00:00,192.2498,148.4009
2010-04-09 00:00:00,191.7444,148.1806
2010-04-08 00:00:00,191.2389,147.9617
2010-04-07 00:00:00,190.7468,147.7442
2010-04-06 00:00:00,190.2433,147.5281
2010-04-05 00:00:00,189.7453,147.3135
2010-04-01 00:00:00,189.2529,147.1002
2010-03-31 00:00:00,188.7811,146.8884
2010-03-30 00:00:00,188.3142,146.6779
2010-03-29 00:00:00,187.8341,146.4687
2010-03-26 00:00:00,187.384,146.2608
2010-03-25 00:00:00,186.9445,146.0542
2010-03-24 00:00:00,186.5434,145.8487
2010-03-23 00:00:00,186.1108,145.6442
2010-03-22 00:00:00,185.6841,145.4408
2010-03-19 00:00:00,185.2894,145.2386
2010-03-18 00:00:00,184.9161,145.0373
2010-03-17 00:00:00,184.5148,144.8369
2010-03-16 00:00:00,184.1147,144.6376
2010-03-15 00:00:00,183.7073,144.4392
2010-03-12 00:00:00,183.3019,144.2419
2010-03-11 00:00:00,182.8645,144.0456
2010-03-10 00:00:00,182.4339,143.8505
2010-03-09 00:00:00,182.0055,143.6566
2010-03-08 00:00:00,181.5912,143.4639
2010-03-05 00:00:00,181.2126,143.2723
2010-03-04 00:00:00,180.8314,143.0817
2010-03-03 00:00:00,180.5296,142.892
2010-03-02 00:00:00,180.2387,142.7028
2010-03-01 00:00:00,179.9497,142.5142
2010-02-26 00:00:00,179.6563,142.3261
2010-02-25 00:00:00,179.4042,142.1385
2010-02-24 00:00:00,179.1759,141.9512
2010-02-23 00:00:00,178.959,141.7642
2010-02-22 00:00:00,178.7761,141.5773
2010-02-19 00:00:00,178.5575,141.3903
2010-02-18 00:00:00,178.3241,141.2036
2010-02-17 00:00:00,178.0756,141.017
2010-02-16 00:00:00,177.8283,140.8308
2010-02-12 00:00:00,177.57,140.6449
2010-02-11 00:00:00,177.3396,140.4593
2010-02-10 00:00:00,177.1242,140.274
2010-02-09 00:00:00,176.9425,140.0888
2010-02-08 00:00:00,176.748,139.9036
2010-02-05 00:00:00,176.5726,139.7185
2010-02-04 00:00:00,176.3818,139.5333
2010-02-03 00:00:00,176.2235,139.3481
2010-02-02 00:00:00,175.9911,139.1628
2010-02-01 00:00:00,175.7904,138.9778
2010-01-29 00:00:00,175.5991,138.7928
2010-01-28 00:00:00,175.4328,138.6078
2010-01-27 00:00:00,175.1918,138.4228
2010-01-26 00:00:00,174.8616,138.238
2010-01-25 00:00:00,174.5477,138.0539
2010-01-22 00:00:00,174.2595,137.8706
2010-01-21 00:00:00,174.0223,137.6877
2010-01-20 00:00:00,173.6783,137.5051
2010-01-19 00:00:00,173.294,137.3233
2010-01-15 00:00:00,172.8723,137.1426
2010-01-14 00:00:00,172.5384,136.963
2010-01-13 00:00:00,172.1658,136.7843
2010-01-12 00:00:00,171.777,136.6065
2010-01-11 00:00:00,171.414,136.4297
2010-01-08 00:00:00,171.0231,136.2539
2010-01-07 00:00:00,170.6094,136.0792
2010-01-06 00:00:00,170.2057,135.9057
2010-01-05 00:00:00,169.7939,135.7333
2010-01-04 00:00:00,169.3435,135.5622
2009-12-31 00:00:00,168.8924,135.3924
2009-12-30 00:00:00,168.4697,135.2241
2009-12-29 00:00:00,168.0337,135.057
2009-12-28 00:00:00,167.6189,134.8913
2009-12-24 00:00:00,167.1745,134.7268
2009-12-23 00:00:00,166.7516,134.5638
2009-12-22 00:00:00,166.3946,134.402
2009-12-21 00:00:00,166.0515,134.2413
2009-12-18 00:00:00,165.7265,134.0814
2009-12-17 00:00:00,165.4264,133.9224
2009-12-16 00:00:00,165.1594,133.7641
2009-12-15 00:00:00,164.8577,133.6063
2009-12-14 00:00:00,164.5616,133.4493
2009-12-11 00:00:00,164.2341,133.2929
2009-12-10 00:00:00,163.9267,133.1375
2009-12-09 00:00:00,163.5984,132.9827
2009-12-08 00:00:00,163.2529,132.8289
2009-12-07 00:00:00,162.9841,132.676
2009-12-04 00:00:00,162.7218,132.5237
2009-12-03 00:00:00,162.4127,132.372
2009-12-02 00:00:00,162.0686,132.221
2009-12-01 00:00:00,161.7235,132.071
2009-11-30 00:00:00,161.3675,131.922
2009-11-27 00:00:00,160.9782,131.774
2009-11-25 00:00:00,160.5781,131.6273
2009-11-24 00:00:00,160.1375,131.4818
2009-11-23 00:00:00,159.69,131.3378
2009-11-20 00:00:00,159.2235,131.1953
2009-11-19 00:00:00,158.8124,131.0545
2009-11-18 00:00:00,158.3912,130.915
2009-11-17 00:00:00,157.9107,130.7769
2009-11-16 00:00:00,157.4149,130.6406
2009-11-13 00:00:00,156.9178,130.506
2009-11-12 00:00:00,156.4376,130.3733
2009-11-11 00:00:00,155.9775,130.2423
2009-11-10 00:00:00,155.5,130.113
2009-11-09 00:00:00,155.0204,129.9854
2009-11-06 00:00:00,154.5513,129.8596
2009-11-05 00:00:00,154.1494,129.7356
2009-11-04 00:00:00,153.7466,129.6129
2009-11-03 00:00:00,153.3722,129.4916
2009-11-02 00:00:00,153.0148,129.3716
2009-10-30 00:00:00,152.6482,129.2528
2009-10-29 00:00:00,152.2861,129.1352
2009-10-28 00:00:00,151.841,129.0189
2009-10-27 00:00:00,151.4313,128.9042
2009-10-26 00:00:00,150.9673,128.791
2009-10-23 00:00:00,150.447,128.6796
2009-10-22 00:00:00,149.9066,128.5702
2009-10-21 00:00:00,149.3481,128.463
2009-10-20 00:00:00,148.7868,128.358
2009-10-19 00:00:00,148.282,128.2553
2009-10-16 00:00:00,147.862,128.1547
2009-10-15 00:00:00,147.4561,128.0557
2009-10-14 00:00:00,147.0207,127.9582
2009-10-13 00:00:00,146.5735,127.8624
2009-10-12 00:00:00,146.1347,127.7684
2009-10-09 00:00:00,145.6834,127.6761
2009-10-08 00:00:00,145.231,127.5856
2009-10-07 00:00:00,144.7862,127.4969
2009-10-06 00:00:00,144.3269,127.41
2009-10-05 00:00:00,143.8655,127.325
2009-10-02 00:00:00,143.4396,127.2419
2009-10-01 00:00:00,143.0209,127.1605
2009-09-30 00:00:00,142.6386,127.0808
2009-09-29 00:00:00,142.2072,127.0026
2009-09-28 00:00:00,141.7711,126.9262
2009-09-25 00:00:00,141.3228,126.8516
2009-09-24 00:00:00,140.9082,126.7789
2009-09-23 00:00:00,140.4748,126.7079
2009-09-22 00:00:00,140.02,126.6387
2009-09-21 00:00:00,139.5709,126.5715
2009-09-18 00:00:00,139.1219,126.5062
2009-09-17 00:00:00,138.6583,126.4428
2009-09-16 00:00:00,138.1947,126.3814
2009-09-15 00:00:00,137.7536,126.322
2009-09-14 00:00:00,137.3757,126.2646
2009-09-11 00:00:00,137.0086,126.2087
2009-09-10 00:00:00,136.6535,126.1545
2009-09-09 00:00:00,136.2908,126.1017
2009-09-08 00:00:00,135.9388,126.0505
2009-09-04 00:00:00,135.5652,126.0008
2009-09-03 00:00:00,135.2142,125.9528
2009-09-02 00:00:00,134.8977,125.9062
2009-09-01 00:00:00,134.5918,125.861
2009-08-31 00:00:00,134.2817,125.8172
2009-08-28 00:00:00,133.939,125.7746
2009-08-27 00:00:00,133.5742,125.7336
2009-08-26 00:00:00,133.2118,125.6942
2009-08-25 00:00:00,132.8664,125.6564
2009-08-24 00:00:00,132.4973,125.6202
2009-08-21 00:00:00,132.128,125.5856
2009-08-20 00:00:00,131.7534,125.5528
2009-08-19 00:00:00,131.4041,125.5216
2009-08-18 00:00:00,131.0688,125.492
2009-08-17 00:00:00,130.7362,125.464
2009-08-14 00:00:00,130.4447,125.4375
2009-08-13 00:00:00,130.0777,125.4124
2009-08-12 00:00:00,129.6904,125.3889
2009-08-11 00:00:00,129.3306,125.3673
2009-08-10 00:00:00,128.9922,125.3474
2009-08-07 00:00:00,128.6313,125.3291
2009-08-06 00:00:00,128.2588,125.3125
2009-08-05 00:00:00,127.8987,125.2977
2009-08-04 00:00:00,127.5228,125.2846
2009-08-03 00:00:00,127.1387,125.2734
2009-07-31 00:00:00,126.7418,125.264
2009-07-30 00:00:00,126.3716,125.2566
2009-07-29 00:00:00,126.0038,125.2509
2009-07-28 00:00:00,125.6601,125.2472
2009-07-27 00:00:00,125.3132,125.2451
2009-07-24 00:00:00,124.9618,125.2447
2009-07-23 00:00:00,124.6081,125.2462
2009-07-22 00:00:00,124.2726,125.2494
2009-07-21 00:00:00,123.9446,125.2543
2009-07-20 00:00:00,123.6662,125.2609
2009-07-17 00:00:00,123.3708,125.2689
2009-07-16 00:00:00,123.0841,125.2784
2009-07-15 00:00:00,122.8373,125.2894
2009-07-14 00:00:00,122.5945,125.3018
2009-07-13 00:00:00,122.3957,125.3154
2009-07-10 00:00:00,122.1943,125.33
2009-07-09 00:00:00,122.0294,125.3458
2009-07-08 00:00:00,121.8846,125.3625
2009-07-07 00:00:00,121.7297,125.3799
2009-07-06 00:00:00,121.5916,125.3983
2009-07-02 00:00:00,121.4197,125.4174
2009-07-01 00:00:00,121.2318,125.4375
2009-06-30 00:00:00,121.0137,125.4586
2009-06-29 00:00:00,120.7973,125.481
2009-06-26 00:00:00,120.5835,125.5045
2009-06-25 00:00:00,120.3627,125.5292
2009-06-24 00:00:00,120.1658,125.5552
2009-06-23 00:00:00,120.0036,125.5823
2009-06-22 00:00:00,119.8621,125.6103
2009-06-19 00:00:00,119.6853,125.6392
2009-06-18 00:00:00,119.4853,125.6691
2009-06-17 00:00:00,119.3197,125.7002
2009-06-16 00:00:00,119.1555,125.7323
2009-06-15 00:00:00,118.9818,125.7653
2009-06-12 00:00:00,118.809,125.7994
2009-06-11 00:00:00,118.6255,125.8345
2009-06-10 00:00:00,118.4101,125.8707
2009-06-09 00:00:00,118.1895,125.9082
2009-06-08 00:00:00,117.9418,125.947
2009-06-05 00:00:00,117.6801,125.9873
2009-06-04 00:00:00,117.4074,126.029
2009-06-03 00:00:00,117.1414,126.0723
2009-06-02 00:00:00,116.901,126.1172
2009-06-01 00:00:00,116.6728,126.1635
2009-05-29 00:00:00,116.4437,126.2112
2009-05-28 00:00:00,116.2481,126.2603
2009-05-27 00:00:00,116.058,126.3106
2009-05-26 00:00:00,115.8863,126.3621
2009-05-22 00:00:00,115.7359,126.4148
2009-05-21 00:00:00,115.6676,126.4684
2009-05-20 00:00:00,115.5816,126.5227
2009-05-19 00:00:00,115.4777,126.5777
2009-05-18 00:00:00,115.3567,126.6335
2009-05-15 00:00:00,115.2427,126.6901
2009-05-14 00:00:00,115.1702,126.7477
2009-05-13 00:00:00,115.0916,126.8058
2009-05-12 00:00:00,115.0472,126.8647
2009-05-11 00:00:00,114.9525,126.9241
2009-05-08 00:00:00,114.8048,126.9842
2009-05-07 00:00:00,114.6595,127.0454
2009-05-06 00:00:00,114.5141,127.1077
2009-05-05 00:00:00,114.3324,127.171
2009-05-04 00:00:00,114.1468,127.2355
2009-05-01 00:00:00,113.9657,127.3013
2009-04-30 00:00:00,113.8316,127.3683
2009-04-29 00:00:00,113.7104,127.4363
2009-04-28 00:00:00,113.595,127.5053
2009-04-27 00:00:00,113.4909,127.5752
2009-04-24 00:00:00,113.3773,127.6459
2009-04-23 00:00:00,113.2711,127.7176
2009-04-22 00:00:00,113.1485,127.7902
2009-04-21 00:00:00,113.0641,127.8638
2009-04-20 00:00:00,112.9762,127.9382
2009-04-17 00:00:00,112.9003,128.0134
2009-04-16 00:00:00,112.794,128.0893
2009-04-15 00:00:00,112.7066,128.1662
2009-04-14 00:00:00,112.6567,128.2439
2009-04-13 00:00:00,112.5996,128.3222
2009-04-09 00:00:00,112.5226,128.4012
2009-04-08 00:00:00,112.4515,128.481
2009-04-07 00:00:00,112.4124,128.5615
2009-04-06 00:00:00,112.3862,128.6427
2009-04-03 00:00:00,112.325,128.7244
2009-04-02 00:00:00,112.288,128.8068
2009-04-01 00:00:00,112.2837,128.8898
2009-03-31 00:00:00,112.32,128.9733
2009-03-30 00:00:00,112.3927,129.0569
2009-03-27 00:00:00,112.4726,129.1407
2009-03-26 00:00:00,112.5294,129.2244
2009-03-25 00:00:00,112.5562,129.3083
2009-03-24 00:00:00,112.6175,129.3925
2009-03-23 00:00:00,112.676,129.4768
2009-03-20 00:00:00,112.7266,129.5612
2009-03-19 00:00:00,112.8391,129.6458
2009-03-18 00:00:00,112.9524,129.7303
2009-03-17 00:00:00,113.0679,129.8146
2009-03-16 00:00:00,113.2034,129.8988
2009-03-13 00:00:00,113.383,129.9826
2009-03-12 00:00:00,113.5593,130.0661
2009-03-11 00:00:00,113.7331,130.149
2009-03-10 00:00:00,113.9458,130.2315
2009-03-09 00:00:00,114.2015,130.3133
2009-03-06 00:00:00,114.5156,130.3943
2009-03-05 00:00:00,114.8107,130.4741
2009-03-04 00:00:00,115.073,130.5528
2009-03-03 00:00:00,115.3144,130.6306
2009-03-02 00:00:00,115.5866,130.7076
2009-02-27 00:00:00,115.8659,130.7835
2009-02-26 00:00:00,116.1341,130.8585
2009-02-25 00:00:00,116.4063,130.9325
2009-02-24 00:00:00,116.6613,131.0055
2009-02-23 00:00:00,116.9281,131.0776
2009-02-20 00:00:00,117.2309,131.1487
2009-02-19 00:00:00,117.4938,131.2186
2009-02-18 00:00:00,117.7651,131.2876
2009-02-17 00:00:00,118.0014,131.3555
2009-02-13 00:00:00,118.2385,131.4227
2009-02-12 00:00:00,118.4312,131.4889
2009-02-11 00:00:00,118.6247,131.5545
2009-02-10 00:00:00,118.845,131.6195
2009-02-09 00:00:00,119.0572,131.6837
2009-02-06 00:00:00,119.2244,131.7471
2009-02-05 00:00:00,119.4214,131.8101
2009-02-04 00:00:00,119.6533,131.8723
2009-02-03 00:00:00,119.917,131.9337
2009-02-02 00:00:00,120.1891,131.9941
2009-01-30 00:00:00,120.4788,132.0534
2009-01-29 00:00:00,120.7853,132.1116
2009-01-28 00:00:00,121.066,132.1685
2009-01-27 00:00:00,121.3374,132.2243
2009-01-26 00:00:00,121.6465,132.279
2009-01-23 00:00:00,121.9698,132.3324
2009-01-22 00:00:00,122.3093,132.3845
2009-01-21 00:00:00,122.6522,132.4351
2009-01-20 00:00:00,123.0545,132.4843
2009-01-16 00:00:00,123.5076,132.5317
2009-01-15 00:00:00,123.9235,132.577
2009-01-14 00:00:00,124.333,132.6205
2009-01-13 00:00:00,124.727,132.6622
2009-01-12 00:00:00,125.1009,132.702
2009-01-09 00:00:00,125.469,132.7402
2009-01-08 00:00:00,125.8214,132.7768
2009-01-07 00:00:00,126.156,132.8117
2009-01-06 00:00:00,126.511,132.8452
2009-01-05 00:00:00,126.8493,132.877
2009-01-02 00:00:00,127.1752,132.9073
2008-12-31 00:00:00,127.5432,132.9361
2008-12-30 00:00:00,127.9694,132.9632
2008-12-29 00:00:00,128.3904,132.9883
2008-12-26 00:00:00,128.8124,133.0114
2008-12-24 00:00:00,129.2467,133.0325
2008-12-23 00:00:00,129.6933,133.0515
2008-12-22 00:00:00,130.1308,133.0684
2008-12-19 00:00:00,130.5792,133.0832
2008-12-18 00:00:00,130.9891,133.0957
2008-12-17 00:00:00,131.4089,133.1063
2008-12-16 00:00:00,131.8356,133.1149
2008-12-15 00:00:00,132.2033,133.1213
2008-12-12 00:00:00,132.5817,133.1259
2008-12-11 00:00:00,132.9282,133.1286
2008-12-10 00:00:00,133.3114,133.1296
2008-12-09 00:00:00,133.6659,133.1287
2008-12-08 00:00:00,134.0054,133.126
2008-12-05 00:00:00,134.3517,133.1216
2008-12-04 00:00:00,134.7593,133.1154
2008-12-03 00:00:00,135.1972,133.1072
2008-12-02 00:00:00,135.5941,133.0967
2008-12-01 00:00:00,136.0297,133.0841
2008-11-28 00:00:00,136.5054,133.0693
2008-11-26 00:00:00,136.9482,133.052
2008-11-25 00:00:00,137.3719,133.0325
2008-11-24 00:00:00,137.8424,133.0107
2008-11-21 00:00:00,138.2958,132.9864
2008-11-20 00:00:00,138.8586,132.9597
2008-11-19 00:00:00,139.4482,132.9301
2008-11-18 00:00:00,139.9852,132.8973
2008-11-17 00:00:00,140.491,132.8617
2008-11-14 00:00:00,141.0198,132.8234
2008-11-13 00:00:00,141.5327,132.7822
2008-11-12 00:00:00,141.9882,132.7382
2008-11-11 00:00:00,142.5121,132.6917
2008-11-10 00:00:00,142.9943,132.6424
2008-11-07 00:00:00,143.4702,132.5903
2008-11-06 00:00:00,143.9271,132.5357
2008-11-05 00:00:00,144.3799,132.4784
2008-11-04 00:00:00,144.7949,132.4186
2008-11-03 00:00:00,145.1363,132.3564
2008-10-31 00:00:00,145.5219,132.2922
2008-10-30 00:00:00,145.9051,132.2257
2008-10-29 00:00:00,146.2573,132.157
2008-10-28 00:00:00,146.6785,132.0861
2008-10-27 00:00:00,147.151,132.0128
2008-10-24 00:00:00,147.7071,131.9367
2008-10-23 00:00:00,148.2256,131.8575
2008-10-22 00:00:00,148.7306,131.7752
2008-10-21 00:00:00,149.2544,131.69
2008-10-20 00:00:00,149.8379,131.6018
2008-10-17 00:00:00,150.3571,131.5101
2008-10-16 00:00:00,150.892,131.4154
2008-10-15 00:00:00,151.387,131.3175
2008-10-14 00:00:00,151.9267,131.2167
2008-10-13 00:00:00,152.41,131.1126
2008-10-10 00:00:00,152.8358,131.0056
2008-10-09 00:00:00,153.4018,130.8959
2008-10-08 00:00:00,154.055,130.7828
2008-10-07 00:00:00,154.7041,130.6659
2008-10-06 00:00:00,155.3662,130.5451
2008-10-03 00:00:00,155.9442,130.4203
2008-10-02 00:00:00,156.5389,130.2921
2008-10-01 00:00:00,157.109,130.1602
2008-09-30 00:00:00,157.5937,130.0248
2008-09-29 00:00:00,158.0375,129.8862
2008-09-26 00:00:00,158.5706,129.7448
2008-09-25 00:00:00,158.877,129.5999
2008-09-24 00:00:00,159.1492,129.4528
2008-09-23 00:00:00,159.4566,129.3036
2008-09-22 00:00:00,159.7861,129.152
2008-09-19 00:00:00,160.0764,128.9981
2008-09-18 00:00:00,160.27,128.8419
2008-09-17 00:00:00,160.5344,128.684
2008-09-16 00:00:00,160.8647,128.5239
2008-09-15 00:00:00,161.0767,128.3614
2008-09-12 00:00:00,161.286,128.197
2008-09-11 00:00:00,161.4107,128.0307
2008-09-10 00:00:00,161.4992,127.863
2008-09-09 00:00:00,161.5991,127.694
2008-09-08 00:00:00,161.6993,127.5236
2008-09-05 00:00:00,161.7374,127.3519
2008-09-04 00:00:00,161.7532,127.1791
2008-09-03 00:00:00,161.7585,127.0053
2008-09-02 00:00:00,161.706,126.8307
2008-08-29 00:00:00,161.6607,126.6554
2008-08-28 00:00:00,161.5812,126.4795
2008-08-27 00:00:00,161.4584,126.3031
2008-08-26 00:00:00,161.325,126.1265
2008-08-25 00:00:00,161.2006,125.9496
2008-08-22 00:00:00,161.0859,125.7725
2008-08-21 00:00:00,160.9273,125.595
2008-08-20 00:00:00,160.7923,125.4175
2008-08-19 00:00:00,160.6403,125.2397
2008-08-18 00:00:00,160.5101,125.0618
2008-08-15 00:00:00,160.3598,124.8837
2008-08-14 00:00:00,160.2045,124.7054
2008-08-13 00:00:00,160.0114,124.527
2008-08-12 00:00:00,159.8165,124.3487
2008-08-11 00:00:00,159.6457,124.1705
2008-08-08 00:00:00,159.5052,123.9922
2008-08-07 00:00:00,159.4037,123.8138
2008-08-06 00:00:00,159.3616,123.6349
2008-08-05 00:00:00,159.3128,123.4554
2008-08-04 00:00:00,159.2994,123.2752
2008-08-01 00:00:00,159.3607,123.0942
2008-07-31 00:00:00,159.388,122.9119
2008-07-30 00:00:00,159.3924,122.7286
2008-07-29 00:00:00,159.3875,122.5444
2008-07-28 00:00:00,159.4108,122.3592
2008-07-25 00:00:00,159.4614,122.1731
2008-07-24 00:00:00,159.4346,121.9857
2008-07-23 00:00:00,159.4387,121.7975
2008-07-22 00:00:00,159.3698,121.6083
2008-07-21 00:00:00,159.343,121.4186
2008-07-18 00:00:00,159.2728,121.228
2008-07-17 00:00:00,159.2135,121.0368
2008-07-16 00:00:00,159.0862,120.845
2008-07-15 00:00:00,158.9476,120.6528
2008-07-14 00:00:00,158.8396,120.4604
2008-07-11 00:00:00,158.6877,120.2675
2008-07-10 00:00:00,158.5474,120.0745
2008-07-09 00:00:00,158.3647,119.8811
2008-07-08 00:00:00,158.2042,119.6877
2008-07-07 00:00:00,157.9886,119.4942
2008-07-03 00:00:00,157.8152,119.3007
2008-07-02 00:00:00,157.6909,119.1072
2008-07-01 00:00:00,157.5849,118.9133
2008-06-30 00:00:00,157.4123,118.719
2008-06-27 00:00:00,157.311,118.5245
2008-06-26 00:00:00,157.1819,118.3296
2008-06-25 00:00:00,157.07,118.1344
2008-06-24 00:00:00,156.8647,117.9387
2008-06-23 00:00:00,156.6992,117.7431
2008-06-20 00:00:00,156.533,117.5474
2008-06-19 00:00:00,156.3437,117.3515
2008-06-18 00:00:00,156.0956,117.1555
2008-06-17 00:00:00,155.8668,116.9599
2008-06-16 00:00:00,155.6086,116.7643
2008-06-13 00:00:00,155.3941,116.5691
2008-06-12 00:00:00,155.2227,116.374
2008-06-11 00:00:00,155.0405,116.1788
2008-06-10 00:00:00,154.7802,115.9835
2008-06-09 00:00:00,154.4685,115.7886
2008-06-06 00:00:00,154.1943,115.5942
2008-06-05 00:00:00,153.8767,115.4002
2008-06-04 00:00:00,153.5175,115.2069
2008-06-03 00:00:00,153.1976,115.0144
2008-06-02 00:00:00,152.8727,114.8225
2008-05-30 00:00:00,152.537,114.6313
2008-05-29 00:00:00,152.1712,114.4408
2008-05-28 00:00:00,151.8226,114.2512
2008-05-27 00:00:00,151.4671,114.0624
2008-05-23 00:00:00,151.114,113.8744
2008-05-22 00:00:00,150.8104,113.6873
2008-05-21 00:00:00,150.5453,113.5008
2008-05-20 00:00:00,150.2661,113.3146
2008-05-19 00:00:00,149.9062,113.1289
2008-05-16 00:00:00,149.5658,112.9441
2008-05-15 00:00:00,149.1814,112.7601
2008-05-14 00:00:00,148.7718,112.5771
2008-05-13 00:00:00,148.3932,112.3952
2008-05-12 00:00:00,147.9733,112.2143
2008-05-09 00:00:00,147.5674,112.0346
2008-05-08 00:00:00,147.2049,111.856
2008-05-07 00:00:00,146.8226,111.6784
2008-05-06 00:00:00,146.4613,111.5018
2008-05-05 00:00:00,146.0552,111.3261
2008-05-02 00:00:00,145.6646,111.1516
2008-05-01 00:00:00,145.3082,110.9782
2008-04-30 00:00:00,144.9578,110.8057
2008-04-29 00:00:00,144.665,110.634
2008-04-28 00:00:00,144.3581,110.463
2008-04-25 00:00:00,144.0764,110.2927
2008-04-24 00:00:00,143.8173,110.1229
2008-04-23 00:00:00,143.5635,109.9536
2008-04-22 00:00:00,143.3683,109.7847
2008-04-21 00:00:00,143.1983,109.616
2008-04-18 00:00:00,142.9462,109.4472
2008-04-17 00:00:00,142.7634,109.2789
2008-04-16 00:00:00,142.6449,109.1106
2008-04-15 00:00:00,142.5333,108.9421
2008-04-14 00:00:00,142.4742,108.7733
2008-04-11 00:00:00,142.4206,108.6039
2008-04-10 00:00:00,142.3729,108.434
2008-04-09 00:00:00,142.2499,108.2635
2008-04-08 00:00:00,142.1571,108.0927
2008-04-07 00:00:00,142.0492,107.9215
2008-04-04 00:00:00,141.9094,107.75
2008-04-03 00:00:00,141.7966,107.5784
2008-04-02 00:00:00,141.6974,107.4064
2008-04-01 00:00:00,141.6389,107.2341
2008-03-31 00:00:00,141.5592,107.0612
2008-03-28 00:00:00,141.5396,106.8878
2008-03-27 00:00:00,141.5248,106.7137
2008-03-26 00:00:00,141.5376,106.5388
2008-03-25 00:00:00,141.5021,106.3629
2008-03-24 00:00:00,141.5073,106.1863
2008-03-20 00:00:00,141.5273,106.0088
2008-03-19 00:00:00,141.6107,105.8303
2008-03-18 00:00:00,141.7313,105.6505
2008-03-17 00:00:00,141.8213,105.4692
2008-03-14 00:00:00,141.9738,105.2866
2008-03-13 00:00:00,142.129,105.1022
2008-03-12 00:00:00,142.2723,104.9161
2008-03-11 00:00:00,142.4364,104.7284
2008-03-10 00:00:00,142.5887,104.5389
2008-03-07 00:00:00,142.82,104.3477
2008-03-06 00:00:00,143.0278,104.1544
2008-03-05 00:00:00,143.251,103.9591
2008-03-04 00:00:00,143.4405,103.7616
2008-03-03 00:00:00,143.6307,103.5622
2008-02-29 00:00:00,143.8519,103.3609
2008-02-28 00:00:00,144.0421,103.1574
2008-02-27 00:00:00,144.1848,102.9519
2008-02-26 00:00:00,144.3992,102.7447
2008-02-25 00:00:00,144.6543,102.5354
2008-02-22 00:00:00,144.9059,102.3238
2008-02-21 00:00:00,145.163,102.1098
2008-02-20 00:00:00,145.4016,101.8934
2008-02-19 00:00:00,145.6196,101.6748
2008-02-15 00:00:00,145.8563,101.454
2008-02-14 00:00:00,146.0707,101.2309
2008-02-13 00:00:00,146.2587,101.0055
2008-02-12 00:00:00,146.429,100.7781
2008-02-11 00:00:00,146.6469,100.5487
2008-02-08 00:00:00,146.8206,100.3171
2008-02-07 00:00:00,147.0362,100.0834
2008-02-06 00:00:00,147.2967,99.8474
2008-02-05 00:00:00,147.5522,99.609
2008-02-04 00:00:00,147.736,99.3681
2008-02-01 00:00:00,147.8985,99.125
2008-01-31 00:00:00,148.0414,98.8799
2008-01-30 00:00:00,148.1695,98.6329
2008-01-29 00:00:00,148.331,98.384
2008-01-28 00:00:00,148.5006,98.133
2008-01-25 00:00:00,148.6874,97.8799
2008-01-24 00:00:00,148.8761,97.6246
2008-01-23 00:00:00,149.0102,97.367
2008-01-22 00:00:00,149.1105,97.1075
2008-01-18 00:00:00,149.0446,96.8462
2008-01-17 00:00:00,148.9202,96.5839
2008-01-16 00:00:00,148.7993,96.3209
2008-01-15 00:00:00,148.6898,96.0572
2008-01-14 00:00:00,148.4842,95.7927
2008-01-11 00:00:00,148.1782,95.5279
2008-01-10 00:00:00,147.9306,95.2633
2008-01-09 00:00:00,147.6267,94.9987
2008-01-08 00:00:00,147.3057,94.7342
2008-01-07 00:00:00,147.0639,94.47
2008-01-04 00:00:00,146.755,94.2057
2008-01-03 00:00:00,146.4187,93.9417
2008-01-02 00:00:00,145.9287,93.678
2007-12-31 00:00:00,145.4346,93.4154
2007-12-28 00:00:00,144.9029,93.154
2007-12-27 00:00:00,144.3481,92.894
2007-12-26 00:00:00,143.8004,92.6354
2007-12-24 00:00:00,143.2433,92.3783
2007-12-21 00:00:00,142.6821,92.1227
2007-12-20 00:00:00,142.1647,91.8686
2007-12-19 00:00:00,141.7097,91.6159
2007-12-18 00:00:00,141.2914,91.3641
2007-12-17 00:00:00,140.8703,91.1132
2007-12-14 00:00:00,140.4306,90.8632
2007-12-13 00:00:00,139.9259,90.6141
2007-12-12 00:00:00,139.4016,90.3663
2007-12-11 00:00:00,138.8819,90.1199
2007-12-10 00:00:00,138.3803,89.8749
2007-12-07 00:00:00,137.8163,89.6311
2007-12-06 00:00:00,137.2458,89.389
2007-12-05 00:00:00,136.7134,89.1485
2007-12-04 00:00:00,136.2206,88.9095
2007-12-03 00:00:00,135.7803,88.6718
2007-11-30 00:00:00,135.3452,88.435
2007-11-29 00:00:00,134.8717,88.1993
