date,Real Upper Band,Real Middle Band,Real Lower Band
2010-02-08 00:00:00,217.019,202.8065,188.5939
2010-02-05 00:00:00,217.8609,203.6995,189.538
2010-02-04 00:00:00,218.3893,204.4555,190.5216
2010-02-03 00:00:00,218.3738,205.4015,192.4291
2010-02-02 00:00:00,219.3685,206.159,192.9494
2010-02-01 00:00:00,219.8066,207.0665,194.3263
2010-01-29 00:00:00,219.3557,207.8666,196.3774
2010-01-28 00:00:00,217.849,208.8454,199.8418
2010-01-27 00:00:00,217.2007,209.3359,201.4711
2010-01-26 00:00:00,217.417,209.5222,201.6274
2010-01-25 00:00:00,217.4046,209.6772,201.9498
2010-01-22 00:00:00,217.5321,209.6285,201.7248
2010-01-21 00:00:00,216.9256,209.759,202.5923
2010-01-20 00:00:00,218.0079,209.2669,200.5258
2010-01-19 00:00:00,218.9799,208.4521,197.9243
2010-01-15 00:00:00,219.6155,207.2931,194.9707
2010-01-14 00:00:00,220.1778,206.7481,193.3184
2010-01-13 00:00:00,220.4154,205.9851,191.5548
2010-01-12 00:00:00,220.0742,205.3016,190.529
2010-01-11 00:00:00,220.0752,204.6491,189.223
2010-01-08 00:00:00,219.574,203.9651,188.3562
2010-01-07 00:00:00,218.6308,203.2561,187.8814
2010-01-06 00:00:00,218.2581,202.2206,186.1831
2010-01-05 00:00:00,217.62,201.1196,184.6192
2010-01-04 00:00:00,215.7136,200.0666,184.4196
2009-12-31 00:00:00,213.5234,199.1901,184.8568
2009-12-30 00:00:00,211.8236,198.465,185.1064
2009-12-29 00:00:00,209.6491,197.7315,185.8139
2009-12-28 00:00:00,208.0556,197.272,186.4884
2009-12-24 00:00:00,205.4478,196.721,187.9942
2009-12-23 00:00:00,204.0103,196.4785,188.9467
2009-12-22 00:00:00,204.5346,196.5955,188.6564
2009-12-21 00:00:00,205.654,196.8715,188.089
2009-12-18 00:00:00,205.8212,196.956,188.0908
2009-12-17 00:00:00,206.1763,197.21,188.2437
2009-12-16 00:00:00,207.2956,197.915,188.5344
2009-12-15 00:00:00,208.5835,198.5135,188.4435
2009-12-14 00:00:00,209.589,199.1365,188.684
2009-12-11 00:00:00,210.1596,199.51,188.8604
2009-12-10 00:00:00,210.3365,199.876,189.4155
2009-12-09 00:00:00,210.6505,200.217,189.7835
2009-12-08 00:00:00,210.9139,200.476,190.0381
2009-12-07 00:00:00,210.2914,201.0555,191.8196
2009-12-04 00:00:00,209.37,201.325,193.28
2009-12-03 00:00:00,209.269,201.3605,193.452
2009-12-02 00:00:00,210.0057,201.077,192.1483
2009-12-01 00:00:00,210.9429,200.703,190.4632
2009-11-30 00:00:00,211.609,200.32,189.031
2009-11-27 00:00:00,212.1611,199.7495,187.3379
2009-11-25 00:00:00,212.029,199.5375,187.046
2009-11-24 00:00:00,211.6172,198.948,186.2788
2009-11-23 00:00:00,211.0232,198.5945,186.1658
2009-11-20 00:00:00,210.539,198.4245,186.31
2009-11-19 00:00:00,210.9639,198.6255,186.2871
2009-11-18 00:00:00,211.5072,198.86,186.2128
2009-11-17 00:00:00,211.3461,198.808,186.2699
2009-11-16 00:00:00,210.3586,198.396,186.4334
2009-11-13 00:00:00,209.4446,197.5575,185.6704
2009-11-12 00:00:00,208.8697,196.7375,184.6053
2009-11-11 00:00:00,208.3315,196.166,184.0005
2009-11-10 00:00:00,207.4544,195.568,183.6816
2009-11-09 00:00:00,206.5293,194.92,183.3107
2009-11-06 00:00:00,205.7218,194.3875,183.0532
2009-11-05 00:00:00,205.6564,194.194,182.7317
2009-11-04 00:00:00,205.618,193.956,182.294
2009-11-03 00:00:00,205.6227,193.928,182.2333
2009-11-02 00:00:00,205.5866,193.991,182.3954
2009-10-30 00:00:00,205.7709,193.8267,181.8825
2009-10-29 00:00:00,206.0078,193.6467,181.2856
2009-10-28 00:00:00,206.3494,192.8722,179.395
2009-10-27 00:00:00,206.3909,192.5197,178.6485
2009-10-26 00:00:00,205.9367,191.9202,177.9037
2009-10-23 00:00:00,204.4511,191.1038,177.7565
2009-10-22 00:00:00,202.5072,190.0253,177.5433
2009-10-21 00:00:00,199.5805,188.9563,178.332
2009-10-20 00:00:00,195.765,187.9853,180.2055
2009-10-19 00:00:00,193.4133,187.2713,181.1293
2009-10-16 00:00:00,193.1564,186.9793,180.8022
2009-10-15 00:00:00,193.041,186.8278,180.6146
2009-10-14 00:00:00,192.5683,186.5273,180.4863
2009-10-13 00:00:00,192.0068,186.0563,180.1058
2009-10-12 00:00:00,192.6484,185.3133,177.9782
2009-10-09 00:00:00,192.9276,184.4588,175.99
2009-10-08 00:00:00,193.1033,183.5433,173.9833
2009-10-07 00:00:00,193.0116,182.7078,172.404
2009-10-06 00:00:00,192.6106,181.7523,170.894
2009-10-05 00:00:00,191.711,180.8983,170.0856
2009-10-02 00:00:00,191.5848,180.1126,168.6403
2009-10-01 00:00:00,191.862,179.1951,166.5282
2009-09-30 00:00:00,192.4368,178.4111,164.3853
2009-09-29 00:00:00,192.1551,177.4085,162.6619
2009-09-28 00:00:00,191.3394,176.55,161.7606
2009-09-25 00:00:00,190.1027,175.7449,161.3871
2009-09-24 00:00:00,189.3685,175.0989,160.8293
2009-09-23 00:00:00,188.3334,174.2784,160.2234
2009-09-22 00:00:00,186.6842,173.4734,160.2626
2009-09-21 00:00:00,185.0237,172.7024,160.3811
2009-09-18 00:00:00,183.2066,171.9624,160.7182
2009-09-17 00:00:00,180.7841,171.0279,161.2717
2009-09-16 00:00:00,177.9612,170.0304,162.0996
2009-09-15 00:00:00,175.3772,169.1369,162.8966
2009-09-14 00:00:00,175.2497,168.3584,161.4671
2009-09-11 00:00:00,174.4734,168.0114,161.5494
2009-09-10 00:00:00,174.0057,167.8244,161.6431
2009-09-09 00:00:00,173.3324,167.4619,161.5914
2009-09-08 00:00:00,172.9926,167.0464,161.1002
2009-09-04 00:00:00,172.0064,166.6359,161.2654
2009-09-03 00:00:00,171.5111,166.3959,161.2807
2009-09-02 00:00:00,171.4914,166.2639,161.0364
2009-09-01 00:00:00,171.4909,166.2604,161.0299
2009-08-31 00:00:00,171.4954,166.273,161.0506
2009-08-28 00:00:00,171.3314,166.184,161.0366
2009-08-27 00:00:00,170.8133,165.851,160.8887
2009-08-26 00:00:00,170.362,165.518,160.674
2009-08-25 00:00:00,170.462,165.149,159.836
2009-08-24 00:00:00,170.0672,164.679,159.2908
2009-08-21 00:00:00,169.5774,164.231,158.8846
2009-08-20 00:00:00,168.9033,163.7693,158.6353
2009-08-19 00:00:00,168.9474,163.3438,157.7402
2009-08-18 00:00:00,169.2109,162.9508,156.6907
2009-08-17 00:00:00,170.3005,162.3263,154.3521
2009-08-14 00:00:00,170.9018,161.9923,153.0827
2009-08-13 00:00:00,170.9112,161.2408,151.5703
2009-08-12 00:00:00,170.989,160.1958,149.4025
2009-08-11 00:00:00,171.2462,159.2743,147.3023
2009-08-10 00:00:00,172.189,158.2463,144.3035
2009-08-07 00:00:00,172.346,157.1273,141.9085
2009-08-06 00:00:00,172.4966,155.7778,139.0589
2009-08-05 00:00:00,172.679,154.4003,136.1215
2009-08-04 00:00:00,172.0432,153.0058,133.9683
2009-08-03 00:00:00,171.0905,151.4983,131.906
2009-07-31 00:00:00,169.2056,150.1073,131.0089
2009-07-30 00:00:00,167.4954,148.9388,130.3821
2009-07-29 00:00:00,165.5322,147.9408,130.3493
2009-07-28 00:00:00,163.8894,147.0608,130.2321
2009-07-27 00:00:00,162.0228,146.1593,130.2957
2009-07-24 00:00:00,159.8512,145.2763,130.7013
2009-07-23 00:00:00,157.3456,144.27,131.1943
2009-07-22 00:00:00,155.1292,143.19,131.2507
2009-07-21 00:00:00,152.8938,142.0535,131.2131
2009-07-20 00:00:00,151.4467,141.3465,131.2462
2009-07-17 00:00:00,149.2872,140.675,132.0628
2009-07-16 00:00:00,147.073,139.8815,132.69
2009-07-15 00:00:00,145.7902,139.2845,132.7788
2009-07-14 00:00:00,144.3615,138.758,133.1545
2009-07-13 00:00:00,143.9238,138.449,132.9742
2009-07-10 00:00:00,143.3858,138.1805,132.9752
2009-07-09 00:00:00,143.513,138.252,132.991
2009-07-08 00:00:00,143.7009,138.4465,133.1921
2009-07-07 00:00:00,144.2585,138.7215,133.1845
2009-07-06 00:00:00,144.8884,139.144,133.3996
2009-07-02 00:00:00,145.6664,139.447,133.2276
2009-07-01 00:00:00,146.1263,139.633,133.1397
2009-06-30 00:00:00,145.8975,139.539,133.1805
2009-06-29 00:00:00,145.6107,139.392,133.1733
2009-06-26 00:00:00,145.3663,139.261,133.1557
2009-06-25 00:00:00,145.0284,138.9295,132.8306
2009-06-24 00:00:00,144.9966,138.69,132.3834
2009-06-23 00:00:00,145.2258,138.5315,131.8372
2009-06-22 00:00:00,145.6252,138.37,131.1148
2009-06-19 00:00:00,147.6564,137.6265,127.5966
2009-06-18 00:00:00,148.4258,136.8615,125.2972
2009-06-17 00:00:00,148.879,136.361,123.843
2009-06-16 00:00:00,149.0617,135.9545,122.8473
2009-06-15 00:00:00,149.1859,135.4695,121.7531
2009-06-12 00:00:00,149.6269,134.786,119.9451
2009-06-11 00:00:00,149.7487,134.085,118.4213
2009-06-10 00:00:00,149.702,133.062,116.422
2009-06-09 00:00:00,148.9734,132.2705,115.5676
2009-06-08 00:00:00,147.6404,131.613,115.5856
2009-06-05 00:00:00,145.9117,130.88,115.8483
2009-06-04 00:00:00,143.743,130.0995,116.456
2009-06-03 00:00:00,141.7368,129.5375,117.3382
2009-06-02 00:00:00,140.2659,129.1255,117.9851
2009-06-01 00:00:00,138.943,128.7545,118.566
2009-05-29 00:00:00,137.1126,128.149,119.1854
2009-05-28 00:00:00,135.9378,127.65,119.3622
2009-05-27 00:00:00,134.766,127.1535,119.541
2009-05-26 00:00:00,133.9262,126.6961,119.466
2009-05-22 00:00:00,133.4182,126.3936,119.369
2009-05-21 00:00:00,133.3583,126.4636,119.5689
2009-05-20 00:00:00,133.3587,126.5246,119.6905
2009-05-19 00:00:00,133.4801,126.3066,119.1331
2009-05-18 00:00:00,133.4388,126.0221,118.6054
2009-05-15 00:00:00,133.5024,125.7146,117.9268
2009-05-14 00:00:00,133.4796,125.7646,118.0496
2009-05-13 00:00:00,133.5406,125.6896,117.8386
2009-05-12 00:00:00,133.7749,125.5971,117.4193
2009-05-11 00:00:00,134.0578,125.2916,116.5254
2009-05-08 00:00:00,133.625,124.8241,116.0232
2009-05-07 00:00:00,133.1884,124.3431,115.4978
2009-05-06 00:00:00,132.9278,123.7061,114.4844
2009-05-05 00:00:00,131.8682,122.8311,113.794
2009-05-04 00:00:00,130.1154,122.1181,114.1208
2009-05-01 00:00:00,128.3194,121.3141,114.3088
2009-04-30 00:00:00,127.9866,120.5876,113.1886
2009-04-29 00:00:00,128.369,119.7306,111.0922
2009-04-28 00:00:00,129.0957,118.7296,108.3635
2009-04-27 00:00:00,129.5441,117.759,105.9739
2009-04-24 00:00:00,129.1032,116.865,104.6268
2009-04-23 00:00:00,128.3164,116.1635,104.0106
2009-04-22 00:00:00,127.2916,115.218,103.1444
2009-04-21 00:00:00,126.722,114.484,102.246
2009-04-20 00:00:00,125.883,113.779,101.675
2009-04-17 00:00:00,125.6246,112.8335,100.0424
2009-04-16 00:00:00,124.4554,111.7435,99.0316
2009-04-15 00:00:00,123.3835,110.747,98.1105
2009-04-14 00:00:00,122.9449,109.848,96.7511
2009-04-13 00:00:00,122.6176,108.7035,94.7894
2009-04-09 00:00:00,121.4105,107.489,93.5675
2009-04-08 00:00:00,119.8942,106.328,92.7618
2009-04-07 00:00:00,119.1367,105.146,91.1553
2009-04-06 00:00:00,118.7919,103.8274,88.8629
2009-04-03 00:00:00,118.0142,102.0604,86.1065
2009-04-02 00:00:00,116.7272,100.5259,84.3246
2009-04-01 00:00:00,115.2825,99.3324,83.3823
2009-03-31 00:00:00,114.1773,98.4564,82.7354
2009-03-30 00:00:00,113.6129,97.6189,81.6249
2009-03-27 00:00:00,112.989,96.7914,80.5938
2009-03-26 00:00:00,111.7335,95.9144,80.0952
2009-03-25 00:00:00,109.5794,94.8804,80.1814
2009-03-24 00:00:00,107.8806,94.1139,80.3472
2009-03-23 00:00:00,105.8315,93.2849,80.7382
2009-03-20 00:00:00,103.1959,92.2494,81.3028
2009-03-19 00:00:00,101.8055,91.7299,81.6543
2009-03-18 00:00:00,100.1802,91.1809,82.1816
2009-03-17 00:00:00,98.642,90.8234,83.0048
2009-03-16 00:00:00,97.4949,90.5669,83.6388
2009-03-13 00:00:00,98.3641,90.7539,83.1436
2009-03-12 00:00:00,99.1032,90.9209,82.7385
2009-03-11 00:00:00,99.1914,90.9444,82.6973
2009-03-10 00:00:00,99.9556,91.2019,82.4481
2009-03-09 00:00:00,101.8434,91.896,81.9486
2009-03-06 00:00:00,102.3699,92.7265,83.0831
2009-03-05 00:00:00,102.4227,93.2845,84.1463
2009-03-04 00:00:00,102.4278,93.52,84.6122
2009-03-03 00:00:00,102.4575,93.6105,84.7635
2009-03-02 00:00:00,102.3443,93.7675,85.1907
2009-02-27 00:00:00,102.2057,93.877,85.5483
2009-02-26 00:00:00,102.137,94.0615,85.986
2009-02-25 00:00:00,102.0722,94.312,86.5518
2009-02-24 00:00:00,102.0878,94.2905,86.4932
2009-02-23 00:00:00,102.1247,94.26,86.3953
2009-02-20 00:00:00,101.9534,94.3305,86.7076
2009-02-19 00:00:00,102.1382,94.1885,86.2388
2009-02-18 00:00:00,103.0647,93.798,84.5313
2009-02-17 00:00:00,104.4722,92.9895,81.5068
2009-02-13 00:00:00,104.7332,92.3795,80.0258
2009-02-12 00:00:00,104.1255,91.5905,79.0555
2009-02-11 00:00:00,103.191,90.8935,78.596
2009-02-10 00:00:00,102.4962,90.438,78.3798
2009-02-09 00:00:00,101.5667,89.9795,78.3923
2009-02-06 00:00:00,99.4582,89.383,79.3078
2009-02-05 00:00:00,98.0789,89.032,79.9851
2009-02-04 00:00:00,97.2032,88.7595,80.3158
2009-02-03 00:00:00,97.1195,88.733,80.3465
2009-02-02 00:00:00,97.3885,88.813,80.2375
2009-01-30 00:00:00,97.309,88.775,80.241
2009-01-29 00:00:00,97.1719,88.536,79.9001
2009-01-28 00:00:00,96.6357,88.2005,79.7653
2009-01-27 00:00:00,95.8137,87.821,79.8283
2009-01-26 00:00:00,95.497,87.575,79.653
2009-01-23 00:00:00,95.2809,87.345,79.4091
2009-01-22 00:00:00,95.1782,87.246,79.3138
2009-01-21 00:00:00,95.0558,87.115,79.1742
2009-01-20 00:00:00,95.2539,87.4735,79.6931
2009-01-16 00:00:00,94.5802,88.035,81.4898
2009-01-15 00:00:00,94.3862,88.3765,82.3668
2009-01-14 00:00:00,95.2736,88.979,82.6844
2009-01-13 00:00:00,95.987,89.45,82.913
2009-01-12 00:00:00,97.4993,89.978,82.4567
2009-01-09 00:00:00,98.0966,90.295,82.4934
2009-01-08 00:00:00,99.2086,90.6765,82.1444
2009-01-07 00:00:00,100.4809,91.0445,81.6081
2009-01-06 00:00:00,101.6456,91.48,81.3144
2009-01-05 00:00:00,101.7332,91.529,81.3248
2009-01-02 00:00:00,101.4782,91.3705,81.2628
2008-12-31 00:00:00,101.9201,91.628,81.3359
2008-12-30 00:00:00,101.8673,91.984,82.1007
2008-12-29 00:00:00,101.7592,92.116,82.4728
2008-12-26 00:00:00,101.7261,92.419,83.1119
2008-12-24 00:00:00,101.7314,92.8785,84.0256
2008-12-23 00:00:00,101.3285,93.1665,85.0045
2008-12-22 00:00:00,101.0438,93.495,85.9462
2008-12-19 00:00:00,101.6245,93.337,85.0495
2008-12-18 00:00:00,102.7893,92.8615,82.9337
2008-12-17 00:00:00,102.939,92.7045,82.47
2008-12-16 00:00:00,102.9296,92.742,82.5544
2008-12-15 00:00:00,102.6754,92.3775,82.0796
2008-12-12 00:00:00,102.4297,92.152,81.8743
2008-12-11 00:00:00,102.1496,92.0605,81.9714
2008-12-10 00:00:00,101.8453,91.8165,81.7877
2008-12-09 00:00:00,101.3413,91.6445,81.9477
2008-12-08 00:00:00,100.5611,91.4355,82.3099
2008-12-05 00:00:00,100.2378,91.3615,82.4852
2008-12-04 00:00:00,101.0564,91.6165,82.1766
2008-12-03 00:00:00,102.9344,92.211,81.4876
2008-12-02 00:00:00,106.4014,92.9655,79.5296
2008-12-01 00:00:00,108.4393,93.69,78.9407
2008-11-28 00:00:00,110.3765,94.623,78.8695
2008-11-26 00:00:00,112.8024,95.5415,78.2806
2008-11-25 00:00:00,113.7164,96.019,78.3216
2008-11-24 00:00:00,114.0798,96.4745,78.8692
2008-11-21 00:00:00,114.0752,96.4315,78.7878
2008-11-20 00:00:00,113.5843,97.1215,80.6587
2008-11-19 00:00:00,112.5962,98.0085,83.4208
2008-11-18 00:00:00,112.1197,98.5375,84.9553
2008-11-17 00:00:00,112.0142,98.6165,85.2188
2008-11-14 00:00:00,111.6412,99.1315,86.6218
2008-11-13 00:00:00,111.3541,99.4895,87.6249
2008-11-12 00:00:00,111.5842,99.762,87.9398
2008-11-11 00:00:00,111.1632,100.1535,89.1438
2008-11-10 00:00:00,111.4649,100.619,89.7731
2008-11-07 00:00:00,112.725,101.338,89.951
2008-11-06 00:00:00,112.7483,101.266,89.7837
2008-11-05 00:00:00,113.4449,100.748,88.0511
2008-11-04 00:00:00,113.5669,100.0725,86.5781
2008-11-03 00:00:00,112.2968,98.981,85.6652
2008-10-31 00:00:00,111.344,98.54,85.736
2008-10-30 00:00:00,110.1337,98.014,85.8943
2008-10-29 00:00:00,108.0795,97.467,86.8545
2008-10-28 00:00:00,109.0771,97.6955,86.3139
2008-10-27 00:00:00,111.7113,98.383,85.0547
2008-10-24 00:00:00,112.3624,99.0415,85.7206
2008-10-23 00:00:00,118.9754,100.6345,82.2936
2008-10-22 00:00:00,125.1177,102.3195,79.5213
2008-10-21 00:00:00,129.2684,103.9115,78.5546
2008-10-20 00:00:00,132.2263,105.679,79.1317
2008-10-17 00:00:00,135.8118,107.3095,78.8072
2008-10-16 00:00:00,141.1016,109.485,77.8684
2008-10-15 00:00:00,144.243,111.095,77.947
2008-10-14 00:00:00,145.9254,112.589,79.2526
2008-10-13 00:00:00,149.4928,114.379,79.2652
2008-10-10 00:00:00,152.7015,115.884,79.0665
2008-10-09 00:00:00,156.8842,118.491,80.0978
2008-10-08 00:00:00,160.281,121.6865,83.092
2008-10-07 00:00:00,162.5522,124.7775,87.0028
2008-10-06 00:00:00,163.6647,127.9035,92.1423
2008-10-03 00:00:00,166.1934,130.8925,95.5916
2008-10-02 00:00:00,167.9462,134.048,100.1498
2008-10-01 00:00:00,169.1804,137.104,105.0276
2008-09-30 00:00:00,171.888,139.996,108.104
2008-09-29 00:00:00,174.0552,142.6225,111.1898
2008-09-26 00:00:00,174.3372,145.836,117.3348
2008-09-25 00:00:00,177.867,148.111,118.355
2008-09-24 00:00:00,181.165,150.248,119.331
2008-09-23 00:00:00,183.3544,152.4945,121.6346
2008-09-22 00:00:00,184.4491,154.78,125.1109
2008-09-19 00:00:00,186.1118,157.067,128.0222
2008-09-18 00:00:00,187.7114,158.736,129.7606
2008-09-17 00:00:00,188.3765,160.8235,133.2705
2008-09-16 00:00:00,186.6215,163.1085,139.5955
2008-09-15 00:00:00,186.3899,164.884,143.3781
2008-09-12 00:00:00,185.4485,166.653,147.8575
2008-09-11 00:00:00,185.8746,168.172,150.4694
2008-09-10 00:00:00,186.323,169.5045,152.686
2008-09-09 00:00:00,185.692,170.7605,155.829
2008-09-08 00:00:00,183.9754,171.8545,159.7336
2008-09-05 00:00:00,182.8183,172.436,162.0537
2008-09-04 00:00:00,182.2676,172.6055,162.9434
2008-09-03 00:00:00,181.7821,172.754,163.7259
2008-09-02 00:00:00,182.6234,172.438,162.2526
2008-08-29 00:00:00,184.7532,171.79,158.8268
2008-08-28 00:00:00,185.6775,171.1465,156.6155
2008-08-27 00:00:00,185.8138,170.407,155.0002
2008-08-26 00:00:00,185.5958,169.6675,153.7392
2008-08-25 00:00:00,185.5578,168.8395,152.1212
2008-08-22 00:00:00,185.6846,167.932,150.1794
2008-08-21 00:00:00,184.6359,167.1985,149.7611
2008-08-20 00:00:00,183.9004,166.4355,148.9706
2008-08-19 00:00:00,182.8805,165.9565,149.0325
2008-08-18 00:00:00,182.016,165.381,148.746
2008-08-15 00:00:00,180.9268,164.926,148.9252
2008-08-14 00:00:00,179.6125,164.3965,149.1805
2008-08-13 00:00:00,178.0713,164.021,149.9707
2008-08-12 00:00:00,176.5709,163.6965,150.8221
2008-08-11 00:00:00,175.1037,163.342,151.5803
2008-08-08 00:00:00,175.176,163.358,151.54
2008-08-07 00:00:00,175.7126,163.5095,151.3064
2008-08-06 00:00:00,177.6398,164.1625,150.6852
2008-08-05 00:00:00,178.8421,164.6655,150.4889
2008-08-04 00:00:00,181.0535,165.611,150.1685
2008-08-01 00:00:00,181.5816,166.7075,151.8334
2008-07-31 00:00:00,181.5779,167.3805,153.1831
2008-07-30 00:00:00,181.5032,167.842,154.1808
2008-07-29 00:00:00,182.0397,168.582,155.1243
2008-07-28 00:00:00,181.5032,169.1,156.6968
2008-07-25 00:00:00,180.2939,169.8845,159.4751
2008-07-24 00:00:00,180.0123,170.1915,160.3707
2008-07-23 00:00:00,179.9709,171.1095,162.2481
2008-07-22 00:00:00,180.0758,171.459,162.8422
2008-07-21 00:00:00,179.4838,172.016,164.5482
2008-07-18 00:00:00,179.5729,172.465,165.3571
2008-07-17 00:00:00,180.4337,173.2525,166.0713
2008-07-16 00:00:00,181.1305,173.5995,166.0685
2008-07-15 00:00:00,182.2835,174.0305,165.7775
2008-07-14 00:00:00,182.4724,174.3905,166.3086
2008-07-11 00:00:00,182.4426,174.315,166.1874
2008-07-10 00:00:00,182.453,174.349,166.245
2008-07-09 00:00:00,183.0907,174.558,166.0253
2008-07-08 00:00:00,184.9282,175.1275,165.3268
2008-07-07 00:00:00,185.2557,175.2305,165.2053
2008-07-03 00:00:00,186.758,175.7545,164.751
2008-07-02 00:00:00,188.902,176.72,164.538
2008-07-01 00:00:00,189.6233,177.5705,165.5177
2008-06-30 00:00:00,190.5397,178.105,165.6703
2008-06-27 00:00:00,190.9198,179.038,167.1562
2008-06-26 00:00:00,191.8262,179.971,168.1158
2008-06-25 00:00:00,191.7897,180.8925,169.9953
2008-06-24 00:00:00,192.4575,181.3735,170.2895
2008-06-23 00:00:00,192.6642,182.0325,171.4008
2008-06-20 00:00:00,192.2715,182.433,172.5945
2008-06-19 00:00:00,192.1292,182.522,172.9148
2008-06-18 00:00:00,192.1564,182.3865,172.6166
2008-06-17 00:00:00,192.4787,182.744,173.0093
2008-06-16 00:00:00,192.5746,182.8525,173.1304
2008-06-13 00:00:00,192.9137,183.3915,173.8693
2008-06-12 00:00:00,192.7093,184.2595,175.8097
2008-06-11 00:00:00,191.7148,184.9095,178.1042
2008-06-10 00:00:00,192.2383,185.367,178.4957
2008-06-09 00:00:00,192.4713,185.493,178.5147
2008-06-06 00:00:00,192.4028,185.585,178.7672
2008-06-05 00:00:00,192.3775,185.556,178.7345
2008-06-04 00:00:00,191.909,185.214,178.519
2008-06-03 00:00:00,192.012,185.2875,178.563
2008-06-02 00:00:00,191.9843,185.2555,178.5267
2008-05-30 00:00:00,191.9683,184.9975,178.0267
2008-05-29 00:00:00,191.6314,184.56,177.4886
2008-05-28 00:00:00,192.289,183.923,175.5571
2008-05-27 00:00:00,192.4024,183.325,174.2476
2008-05-23 00:00:00,192.766,182.6155,172.465
2008-05-22 00:00:00,193.6415,182.0435,170.4455
2008-05-21 00:00:00,194.4133,181.638,168.8627
2008-05-20 00:00:00,195.9987,180.873,165.7473
2008-05-19 00:00:00,196.9835,179.588,162.1925
2008-05-16 00:00:00,196.7915,178.816,160.8405
2008-05-15 00:00:00,196.5592,177.487,158.4148
2008-05-14 00:00:00,196.392,175.725,155.058
2008-05-13 00:00:00,196.2633,174.097,151.9307
2008-05-12 00:00:00,195.5977,172.018,148.4383
2008-05-09 00:00:00,194.5974,169.999,145.4006
2008-05-08 00:00:00,193.8782,168.1835,142.4888
2008-05-07 00:00:00,191.7801,166.658,141.5359
2008-05-06 00:00:00,189.9394,165.1005,140.2616
2008-05-05 00:00:00,186.704,163.4095,140.115
2008-05-02 00:00:00,183.2915,161.9675,140.6435
2008-05-01 00:00:00,180.342,160.5745,140.807
2008-04-30 00:00:00,177.1355,159.155,141.1745
2008-04-29 00:00:00,175.1448,157.832,140.5192
2008-04-28 00:00:00,172.2949,156.556,140.8171
2008-04-25 00:00:00,170.0972,155.119,140.1408
2008-04-24 00:00:00,168.0602,153.783,139.5058
2008-04-23 00:00:00,165.9972,152.3485,138.6998
2008-04-22 00:00:00,164.5531,151.457,138.3609
2008-04-21 00:00:00,163.7051,150.496,137.2869
2008-04-18 00:00:00,160.3751,149.0645,137.7539
2008-04-17 00:00:00,159.5684,147.676,135.7836
2008-04-16 00:00:00,160.249,146.435,132.621
2008-04-15 00:00:00,159.985,145.391,130.797
2008-04-14 00:00:00,160.9265,144.3085,127.6905
2008-04-11 00:00:00,161.4685,143.25,125.0315
2008-04-10 00:00:00,161.5793,142.29,123.0007
2008-04-09 00:00:00,160.5302,140.864,121.1978
2008-04-08 00:00:00,159.5369,139.6595,119.7821
2008-04-07 00:00:00,158.7176,138.002,117.2865
2008-04-04 00:00:00,156.406,136.32,116.234
2008-04-03 00:00:00,154.3161,134.7125,115.1089
2008-04-02 00:00:00,151.8157,133.3565,114.8973
2008-04-01 00:00:00,149.8433,132.213,114.5828
2008-03-31 00:00:00,147.1049,130.823,114.5411
2008-03-28 00:00:00,145.2703,129.899,114.5277
2008-03-27 00:00:00,143.3926,129.244,115.0954
2008-03-26 00:00:00,141.8281,128.3795,114.9309
2008-03-25 00:00:00,138.7262,127.084,115.4418
2008-03-24 00:00:00,136.1805,126.022,115.8635
2008-03-20 00:00:00,133.4616,125.0185,116.5754
2008-03-19 00:00:00,132.0944,124.432,116.7696
2008-03-18 00:00:00,131.4168,124.1395,116.8622
2008-03-17 00:00:00,129.7332,123.6075,117.4818
2008-03-14 00:00:00,129.4807,123.5025,117.5243
2008-03-13 00:00:00,129.6222,123.545,117.4678
2008-03-12 00:00:00,129.935,123.618,117.301
2008-03-11 00:00:00,129.8074,123.5595,117.3116
2008-03-10 00:00:00,130.2263,123.6645,117.1027
2008-03-07 00:00:00,130.2961,123.954,117.6119
2008-03-06 00:00:00,130.3148,123.9035,117.4922
2008-03-05 00:00:00,130.2855,123.957,117.6285
2008-03-04 00:00:00,130.9528,124.2005,117.4482
2008-03-03 00:00:00,132.0462,124.552,117.0578
2008-02-29 00:00:00,133.5224,125.153,116.7836
2008-02-28 00:00:00,135.1468,125.67,116.1932
2008-02-27 00:00:00,135.5118,125.7835,116.0552
2008-02-26 00:00:00,136.1592,126.2125,116.2658
2008-02-25 00:00:00,136.2773,126.7555,117.2337
2008-02-22 00:00:00,136.3181,127.269,118.2199
2008-02-21 00:00:00,137.0741,128.076,119.0779
2008-02-20 00:00:00,138.6237,128.9526,119.2815
2008-02-19 00:00:00,145.3955,130.5436,115.6917
2008-02-15 00:00:00,152.0262,132.5026,112.979
2008-02-14 00:00:00,157.0487,134.3156,111.5825
2008-02-13 00:00:00,160.9307,135.9246,110.9185
2008-02-12 00:00:00,166.5493,137.9066,109.2639
2008-02-11 00:00:00,173.6392,140.6026,107.566
2008-02-08 00:00:00,178.1731,142.7646,107.3561
2008-02-07 00:00:00,183.008,145.3916,107.7752
2008-02-06 00:00:00,186.9755,148.2996,109.6237
2008-02-05 00:00:00,188.6907,150.7621,112.8335
2008-02-04 00:00:00,191.4924,153.1761,114.8598
2008-02-01 00:00:00,194.2805,155.5961,116.9117
2008-01-31 00:00:00,199.5578,158.6551,117.7524
2008-01-30 00:00:00,203.9492,161.6291,119.309
