date,MIDPRICE
2006-10-17 00:00:00,75.18
2006-10-18 00:00:00,75.585
2006-10-19 00:00:00,76.265
2006-10-20 00:00:00,76.295
2006-10-23 00:00:00,77.25
2006-10-24 00:00:00,77.25
2006-10-25 00:00:00,77.3
2006-10-26 00:00:00,77.6
2006-10-27 00:00:00,77.6
2006-10-30 00:00:00,77.6
2006-10-31 00:00:00,77.6
2006-11-01 00:00:00,77.6
2006-11-02 00:00:00,77.6
2006-11-03 00:00:00,77.6
2006-11-06 00:00:00,77.6
2006-11-07 00:00:00,77.6
2006-11-08 00:00:00,78.145
2006-11-09 00:00:00,79.3
2006-11-10 00:00:00,79.3
2006-11-13 00:00:00,79.3
2006-11-14 00:00:00,79.455
2006-11-15 00:00:00,81.845
2006-11-16 00:00:00,82.045
2006-11-17 00:00:00,82.045
2006-11-20 00:00:00,82.395
2006-11-21 00:00:00,83.195
2006-11-22 00:00:00,84.27
2006-11-24 00:00:00,85.435
2006-11-27 00:00:00,85.4745
2006-11-28 00:00:00,85.4745
2006-11-29 00:00:00,85.4745
2006-11-30 00:00:00,85.4745
2006-12-01 00:00:00,85.4745
2006-12-04 00:00:00,85.7945
2006-12-05 00:00:00,86.5245
2006-12-06 00:00:00,86.5245
2006-12-07 00:00:00,87.6395
2006-12-08 00:00:00,87.8295
2006-12-11 00:00:00,87.8995
2006-12-12 00:00:00,88.5295
2006-12-13 00:00:00,88.5795
2006-12-14 00:00:00,88.8895
2006-12-15 00:00:00,89.0795
2006-12-18 00:00:00,88.8745
2006-12-19 00:00:00,88.3895
2006-12-20 00:00:00,88.3895
2006-12-21 00:00:00,87.6795
2006-12-22 00:00:00,87.3795
2006-12-26 00:00:00,87.02
2006-12-27 00:00:00,84.96
2006-12-28 00:00:00,84.725
2006-12-29 00:00:00,84.55
2007-01-03 00:00:00,84.55
2007-01-04 00:00:00,84.55
2007-01-05 00:00:00,84.08
2007-01-08 00:00:00,83.635
2007-01-09 00:00:00,84.875
2007-01-10 00:00:00,87.285
2007-01-11 00:00:00,87.285
2007-01-12 00:00:00,87.285
2007-01-16 00:00:00,87.285
2007-01-17 00:00:00,87.285
2007-01-18 00:00:00,87.285
2007-01-19 00:00:00,87.285
2007-01-22 00:00:00,87.285
2007-01-23 00:00:00,87.285
2007-01-24 00:00:00,87.285
2007-01-25 00:00:00,87.285
2007-01-26 00:00:00,87.285
2007-01-29 00:00:00,88.725
2007-01-30 00:00:00,89.85
2007-01-31 00:00:00,89.85
2007-02-01 00:00:00,90.81
2007-02-02 00:00:00,90.75
2007-02-05 00:00:00,90.75
2007-02-06 00:00:00,90.33
2007-02-07 00:00:00,90.33
2007-02-08 00:00:00,90.23
2007-02-09 00:00:00,90.23
2007-02-12 00:00:00,90.23
2007-02-13 00:00:00,90.23
2007-02-14 00:00:00,87.485
2007-02-15 00:00:00,86.255
2007-02-16 00:00:00,86.01
2007-02-20 00:00:00,85.68
2007-02-21 00:00:00,86.175
2007-02-22 00:00:00,86.835
2007-02-23 00:00:00,86.835
2007-02-26 00:00:00,86.835
2007-02-27 00:00:00,86.835
2007-02-28 00:00:00,86.835
2007-03-01 00:00:00,86.835
2007-03-02 00:00:00,86.835
2007-03-05 00:00:00,86.835
2007-03-06 00:00:00,86.835
2007-03-07 00:00:00,86.905
2007-03-08 00:00:00,86.905
2007-03-09 00:00:00,86.905
2007-03-12 00:00:00,86.905
2007-03-13 00:00:00,86.905
2007-03-14 00:00:00,86.905
2007-03-15 00:00:00,86.905
2007-03-16 00:00:00,86.905
2007-03-19 00:00:00,87.275
2007-03-20 00:00:00,87.42
2007-03-21 00:00:00,88.5
2007-03-22 00:00:00,88.68
2007-03-23 00:00:00,88.68
2007-03-26 00:00:00,89.45
2007-03-27 00:00:00,89.915
2007-03-28 00:00:00,90.29
2007-03-29 00:00:00,91.02
2007-03-30 00:00:00,91.295
2007-04-02 00:00:00,92.115
2007-04-03 00:00:00,92.115
2007-04-04 00:00:00,92.115
2007-04-05 00:00:00,92.115
2007-04-09 00:00:00,92.375
2007-04-10 00:00:00,92.375
2007-04-11 00:00:00,92.375
2007-04-12 00:00:00,93.07
2007-04-13 00:00:00,93.075
2007-04-16 00:00:00,93.21
2007-04-17 00:00:00,93.265
2007-04-18 00:00:00,93.215
2007-04-19 00:00:00,93.215
2007-04-20 00:00:00,93.215
2007-04-23 00:00:00,93.215
2007-04-24 00:00:00,93.215
2007-04-25 00:00:00,92.995
2007-04-26 00:00:00,96.05
2007-04-27 00:00:00,96.05
2007-04-30 00:00:00,96.05
2007-05-01 00:00:00,96.05
2007-05-02 00:00:00,96.05
2007-05-03 00:00:00,96.05
2007-05-04 00:00:00,96.05
2007-05-07 00:00:00,96.975
2007-05-08 00:00:00,97.375
2007-05-09 00:00:00,98.28
2007-05-10 00:00:00,99.22
2007-05-11 00:00:00,99.365
2007-05-14 00:00:00,99.8
2007-05-15 00:00:00,99.9
2007-05-16 00:00:00,100.015
2007-05-17 00:00:00,100.375
2007-05-18 00:00:00,100.97
2007-05-21 00:00:00,101.875
2007-05-22 00:00:00,103.775
2007-05-23 00:00:00,106.345
2007-05-24 00:00:00,106.345
2007-05-25 00:00:00,106.775
2007-05-29 00:00:00,106.775
2007-05-30 00:00:00,109.175
2007-05-31 00:00:00,111.09
2007-06-01 00:00:00,111.335
2007-06-04 00:00:00,111.59
2007-06-05 00:00:00,113.055
2007-06-06 00:00:00,113.735
2007-06-07 00:00:00,115.515
2007-06-08 00:00:00,115.515
2007-06-11 00:00:00,115.515
2007-06-12 00:00:00,115.515
2007-06-13 00:00:00,115.515
2007-06-14 00:00:00,117.38
2007-06-15 00:00:00,118.69
2007-06-18 00:00:00,118.83
2007-06-19 00:00:00,118.99
2007-06-20 00:00:00,118.99
2007-06-21 00:00:00,118.99
2007-06-22 00:00:00,119.555
2007-06-25 00:00:00,120.15
2007-06-26 00:00:00,120.57
2007-06-27 00:00:00,121.505
2007-06-28 00:00:00,121.505
2007-06-29 00:00:00,121.505
2007-07-02 00:00:00,121.505
2007-07-03 00:00:00,121.505
2007-07-05 00:00:00,124.185
2007-07-06 00:00:00,124.37
2007-07-09 00:00:00,124.37
2007-07-10 00:00:00,124.95
2007-07-11 00:00:00,124.95
2007-07-12 00:00:00,125.46
2007-07-13 00:00:00,128.285
2007-07-16 00:00:00,129.35
2007-07-17 00:00:00,129.35
2007-07-18 00:00:00,129.35
2007-07-19 00:00:00,129.765
2007-07-20 00:00:00,131.45
2007-07-23 00:00:00,131.97
2007-07-24 00:00:00,131.97
2007-07-25 00:00:00,132.24
2007-07-26 00:00:00,133.9
2007-07-27 00:00:00,134.11
2007-07-30 00:00:00,134.11
2007-07-31 00:00:00,135.21
2007-08-01 00:00:00,138.345
2007-08-02 00:00:00,138.345
2007-08-03 00:00:00,138.345
2007-08-06 00:00:00,138.345
2007-08-07 00:00:00,138.345
2007-08-08 00:00:00,138.345
2007-08-09 00:00:00,137.005
2007-08-10 00:00:00,134.61
2007-08-13 00:00:00,134.61
2007-08-14 00:00:00,134.61
2007-08-15 00:00:00,134.285
2007-08-16 00:00:00,130.27
2007-08-17 00:00:00,130.27
2007-08-20 00:00:00,130.27
2007-08-21 00:00:00,130.27
2007-08-22 00:00:00,130.27
2007-08-23 00:00:00,130.27
2007-08-24 00:00:00,128.535
2007-08-27 00:00:00,127.55
2007-08-28 00:00:00,124.43
2007-08-29 00:00:00,124.43
2007-08-30 00:00:00,124.935
2007-08-31 00:00:00,125.635
2007-09-04 00:00:00,128.675
2007-09-05 00:00:00,128.73
2007-09-06 00:00:00,128.73
2007-09-07 00:00:00,128.73
2007-09-10 00:00:00,128.73
2007-09-11 00:00:00,128.73
2007-09-12 00:00:00,128.73
2007-09-13 00:00:00,128.73
2007-09-14 00:00:00,132.83
2007-09-17 00:00:00,133.17
2007-09-18 00:00:00,133.42
2007-09-19 00:00:00,136.235
2007-09-20 00:00:00,136.235
2007-09-21 00:00:00,136.235
2007-09-24 00:00:00,138.24
2007-09-25 00:00:00,139.925
2007-09-26 00:00:00,142.27
2007-09-27 00:00:00,142.5
2007-09-28 00:00:00,142.5
2007-10-01 00:00:00,143.705
2007-10-02 00:00:00,144.295
2007-10-03 00:00:00,144.59
2007-10-04 00:00:00,144.59
2007-10-05 00:00:00,147.665
2007-10-08 00:00:00,150.83
2007-10-09 00:00:00,153.43
2007-10-10 00:00:00,153.655
2007-10-11 00:00:00,154.04
2007-10-12 00:00:00,154.74
2007-10-15 00:00:00,154.855
2007-10-16 00:00:00,155.6
2007-10-17 00:00:00,156.18
2007-10-18 00:00:00,157.25
2007-10-19 00:00:00,160.64
2007-10-22 00:00:00,160.86
2007-10-23 00:00:00,169.925
2007-10-24 00:00:00,170.46
2007-10-25 00:00:00,170.675
2007-10-26 00:00:00,170.765
2007-10-29 00:00:00,170.905
2007-10-30 00:00:00,171.29
2007-10-31 00:00:00,171.665
2007-11-01 00:00:00,171.665
2007-11-02 00:00:00,171.665
2007-11-05 00:00:00,171.665
2007-11-06 00:00:00,172.605
2007-11-07 00:00:00,172.945
2007-11-08 00:00:00,177.24
2007-11-09 00:00:00,178.09
2007-11-12 00:00:00,171.655
2007-11-13 00:00:00,171.655
2007-11-14 00:00:00,171.655
2007-11-15 00:00:00,171.655
2007-11-16 00:00:00,171.655
2007-11-19 00:00:00,171.655
2007-11-20 00:00:00,171.655
2007-11-21 00:00:00,171.655
2007-11-23 00:00:00,171.655
2007-11-26 00:00:00,171.655
2007-11-27 00:00:00,171.655
2007-11-28 00:00:00,171.655
2007-11-29 00:00:00,171.655
2007-11-30 00:00:00,171.655
2007-12-03 00:00:00,171.655
2007-12-04 00:00:00,171.655
2007-12-05 00:00:00,171.655
2007-12-06 00:00:00,170.365
2007-12-07 00:00:00,172.81
2007-12-10 00:00:00,173.145
2007-12-11 00:00:00,175.295
2007-12-12 00:00:00,178.08
2007-12-13 00:00:00,178.08
2007-12-14 00:00:00,179.665
2007-12-17 00:00:00,181.05
2007-12-18 00:00:00,181.765
2007-12-19 00:00:00,182.335
2007-12-20 00:00:00,184.875
2007-12-21 00:00:00,185.005
2007-12-24 00:00:00,185.005
2007-12-26 00:00:00,188.155
2007-12-27 00:00:00,189.975
2007-12-28 00:00:00,189.975
2007-12-31 00:00:00,189.975
2008-01-02 00:00:00,189.975
2008-01-03 00:00:00,190.78
2008-01-04 00:00:00,190.78
2008-01-07 00:00:00,186.595
2008-01-08 00:00:00,186.595
2008-01-09 00:00:00,185.63
2008-01-10 00:00:00,185.63
2008-01-11 00:00:00,185.63
2008-01-14 00:00:00,185.63
2008-01-15 00:00:00,183.81
2008-01-16 00:00:00,179.83
2008-01-17 00:00:00,179.83
2008-01-18 00:00:00,179.83
2008-01-22 00:00:00,174.48
2008-01-23 00:00:00,164.55
2008-01-24 00:00:00,164.55
2008-01-25 00:00:00,164.55
2008-01-28 00:00:00,163.85
2008-01-29 00:00:00,163.32
2008-01-30 00:00:00,163.2
2008-01-31 00:00:00,161.765
2008-02-01 00:00:00,159.57
2008-02-04 00:00:00,154.87
2008-02-05 00:00:00,154.3
2008-02-06 00:00:00,151.385
2008-02-07 00:00:00,149.135
2008-02-08 00:00:00,148.345
2008-02-11 00:00:00,148.345
2008-02-12 00:00:00,148.245
2008-02-13 00:00:00,143.14
2008-02-14 00:00:00,141.51
2008-02-15 00:00:00,141.51
2008-02-19 00:00:00,138.625
2008-02-20 00:00:00,128.985
2008-02-21 00:00:00,128.985
2008-02-22 00:00:00,127.48
2008-02-25 00:00:00,126.26
2008-02-26 00:00:00,126.045
2008-02-27 00:00:00,126.045
2008-02-28 00:00:00,126.045
2008-02-29 00:00:00,126.015
2008-03-03 00:00:00,125.67
2008-03-04 00:00:00,124.72
2008-03-05 00:00:00,123.82
2008-03-06 00:00:00,123.82
2008-03-07 00:00:00,123.82
2008-03-10 00:00:00,123.82
2008-03-11 00:00:00,123.82
2008-03-12 00:00:00,123.82
2008-03-13 00:00:00,123.82
2008-03-14 00:00:00,123.82
2008-03-17 00:00:00,123.82
2008-03-18 00:00:00,124.2207
2008-03-19 00:00:00,124.865
2008-03-20 00:00:00,124.865
2008-03-24 00:00:00,128.145
2008-03-25 00:00:00,129.27
2008-03-26 00:00:00,131.87
2008-03-27 00:00:00,131.87
2008-03-28 00:00:00,131.87
2008-03-31 00:00:00,131.87
2008-04-01 00:00:00,134.355
2008-04-02 00:00:00,135.125
2008-04-03 00:00:00,136.34
2008-04-04 00:00:00,136.8825
2008-04-07 00:00:00,139.53
2008-04-08 00:00:00,140.845
2008-04-09 00:00:00,141.12
2008-04-10 00:00:00,141.12
2008-04-11 00:00:00,141.12
2008-04-14 00:00:00,141.12
2008-04-15 00:00:00,144.18
2008-04-16 00:00:00,144.435
2008-04-17 00:00:00,144.435
2008-04-18 00:00:00,147.95
2008-04-21 00:00:00,152.915
2008-04-22 00:00:00,154.245
2008-04-23 00:00:00,154.245
2008-04-24 00:00:00,155.79
2008-04-25 00:00:00,156.81
2008-04-28 00:00:00,158.68
2008-04-29 00:00:00,160.1
2008-04-30 00:00:00,162.27
2008-05-01 00:00:00,162.27
2008-05-02 00:00:00,163.23
2008-05-05 00:00:00,164.925
2008-05-06 00:00:00,165.83
2008-05-07 00:00:00,166.37
2008-05-08 00:00:00,166.37
2008-05-09 00:00:00,166.37
2008-05-12 00:00:00,167.295
2008-05-13 00:00:00,171.035
2008-05-14 00:00:00,172.795
2008-05-15 00:00:00,175.165
2008-05-16 00:00:00,175.165
2008-05-19 00:00:00,175.165
2008-05-20 00:00:00,175.717
2008-05-21 00:00:00,175.717
2008-05-22 00:00:00,179.33
2008-05-23 00:00:00,180.685
2008-05-27 00:00:00,181.245
2008-05-28 00:00:00,182.12
2008-05-29 00:00:00,182.12
2008-05-30 00:00:00,182.12
2008-06-02 00:00:00,182.12
2008-06-03 00:00:00,182.12
2008-06-04 00:00:00,182.12
2008-06-05 00:00:00,182.12
2008-06-06 00:00:00,182.12
2008-06-09 00:00:00,182.12
2008-06-10 00:00:00,182.12
2008-06-11 00:00:00,182.12
2008-06-12 00:00:00,180.75
2008-06-13 00:00:00,177.805
2008-06-16 00:00:00,177.63
2008-06-17 00:00:00,177.63
2008-06-18 00:00:00,177.63
2008-06-19 00:00:00,177.63
2008-06-20 00:00:00,177.63
2008-06-23 00:00:00,177.63
2008-06-24 00:00:00,177.63
2008-06-25 00:00:00,177.63
2008-06-26 00:00:00,177.63
2008-06-27 00:00:00,177.05
2008-06-30 00:00:00,177.05
2008-07-01 00:00:00,176.975
2008-07-02 00:00:00,176.975
2008-07-03 00:00:00,176.975
2008-07-07 00:00:00,175.39
2008-07-08 00:00:00,175.39
2008-07-09 00:00:00,175.0
2008-07-10 00:00:00,173.3
2008-07-11 00:00:00,173.17
2008-07-14 00:00:00,173.17
2008-07-15 00:00:00,173.17
2008-07-16 00:00:00,173.17
2008-07-17 00:00:00,173.17
2008-07-18 00:00:00,172.5
2008-07-21 00:00:00,171.015
2008-07-22 00:00:00,163.72
2008-07-23 00:00:00,163.72
2008-07-24 00:00:00,163.72
2008-07-25 00:00:00,163.72
2008-07-28 00:00:00,163.72
2008-07-29 00:00:00,163.72
2008-07-30 00:00:00,163.72
2008-07-31 00:00:00,163.72
2008-08-01 00:00:00,163.72
2008-08-04 00:00:00,163.72
2008-08-05 00:00:00,163.72
2008-08-06 00:00:00,162.915
2008-08-07 00:00:00,162.915
2008-08-08 00:00:00,162.915
2008-08-11 00:00:00,161.515
2008-08-12 00:00:00,162.91
2008-08-13 00:00:00,163.265
2008-08-14 00:00:00,163.49
2008-08-15 00:00:00,163.49
2008-08-18 00:00:00,163.49
2008-08-19 00:00:00,166.68
2008-08-20 00:00:00,166.68
2008-08-21 00:00:00,166.68
2008-08-22 00:00:00,166.68
2008-08-25 00:00:00,166.68
2008-08-26 00:00:00,166.68
2008-08-27 00:00:00,166.68
2008-08-28 00:00:00,166.68
2008-08-29 00:00:00,166.68
2008-09-02 00:00:00,167.635
2008-09-03 00:00:00,169.225
2008-09-04 00:00:00,170.63
2008-09-05 00:00:00,169.05
2008-09-08 00:00:00,165.9543
2008-09-09 00:00:00,165.12
2008-09-10 00:00:00,164.625
2008-09-11 00:00:00,163.225
2008-09-12 00:00:00,162.875
2008-09-15 00:00:00,159.085
2008-09-16 00:00:00,154.825
2008-09-17 00:00:00,152.665
2008-09-18 00:00:00,149.09
2008-09-19 00:00:00,149.09
2008-09-22 00:00:00,148.465
2008-09-23 00:00:00,148.465
2008-09-24 00:00:00,148.465
2008-09-25 00:00:00,148.465
2008-09-26 00:00:00,147.09
2008-09-29 00:00:00,137.045
2008-09-30 00:00:00,134.635
2008-10-01 00:00:00,134.2512
2008-10-02 00:00:00,132.445
2008-10-03 00:00:00,129.77
2008-10-06 00:00:00,123.75
2008-10-07 00:00:00,121.265
2008-10-08 00:00:00,119.335
2008-10-09 00:00:00,118.295
2008-10-10 00:00:00,116.345
2008-10-13 00:00:00,114.6
2008-10-14 00:00:00,114.6
2008-10-15 00:00:00,114.6
2008-10-16 00:00:00,114.6
2008-10-17 00:00:00,112.625
2008-10-20 00:00:00,110.4
2008-10-21 00:00:00,109.895
2008-10-22 00:00:00,109.895
2008-10-23 00:00:00,107.4
2008-10-24 00:00:00,102.34
2008-10-27 00:00:00,100.7
2008-10-28 00:00:00,100.7
2008-10-29 00:00:00,100.7
2008-10-30 00:00:00,100.7
2008-10-31 00:00:00,100.7
2008-11-03 00:00:00,100.7
2008-11-04 00:00:00,100.7
2008-11-05 00:00:00,100.7
2008-11-06 00:00:00,100.7
2008-11-07 00:00:00,101.1425
2008-11-10 00:00:00,101.1425
2008-11-11 00:00:00,99.0375
2008-11-12 00:00:00,99.0375
2008-11-13 00:00:00,99.0375
2008-11-14 00:00:00,99.105
2008-11-17 00:00:00,99.105
2008-11-18 00:00:00,99.105
2008-11-19 00:00:00,99.105
2008-11-20 00:00:00,96.095
2008-11-21 00:00:00,95.665
2008-11-24 00:00:00,95.665
2008-11-25 00:00:00,95.665
2008-11-26 00:00:00,95.665
2008-11-28 00:00:00,95.465
2008-12-01 00:00:00,95.465
2008-12-02 00:00:00,95.465
2008-12-03 00:00:00,94.43
2008-12-04 00:00:00,90.96
2008-12-05 00:00:00,89.77
2008-12-08 00:00:00,89.97
2008-12-09 00:00:00,91.37
2008-12-10 00:00:00,91.37
2008-12-11 00:00:00,91.37
2008-12-12 00:00:00,91.37
2008-12-15 00:00:00,91.37
2008-12-16 00:00:00,91.37
2008-12-17 00:00:00,91.37
2008-12-18 00:00:00,91.37
2008-12-19 00:00:00,91.37
2008-12-22 00:00:00,94.145
2008-12-23 00:00:00,94.145
2008-12-24 00:00:00,94.075
2008-12-26 00:00:00,94.075
2008-12-29 00:00:00,94.075
2008-12-30 00:00:00,94.075
2008-12-31 00:00:00,94.075
2009-01-02 00:00:00,94.075
2009-01-05 00:00:00,94.075
2009-01-06 00:00:00,94.075
2009-01-07 00:00:00,94.075
2009-01-08 00:00:00,92.895
2009-01-09 00:00:00,92.895
2009-01-12 00:00:00,91.775
2009-01-13 00:00:00,90.86
2009-01-14 00:00:00,90.86
2009-01-15 00:00:00,88.61
2009-01-16 00:00:00,88.61
2009-01-20 00:00:00,87.685
2009-01-21 00:00:00,87.685
2009-01-22 00:00:00,87.685
2009-01-23 00:00:00,87.685
2009-01-26 00:00:00,87.685
2009-01-27 00:00:00,87.685
2009-01-28 00:00:00,87.685
2009-01-29 00:00:00,87.685
2009-01-30 00:00:00,87.685
2009-02-02 00:00:00,87.685
2009-02-03 00:00:00,87.685
2009-02-04 00:00:00,87.225
2009-02-05 00:00:00,87.725
2009-02-06 00:00:00,89.1
2009-02-09 00:00:00,90.6
2009-02-10 00:00:00,90.6
2009-02-11 00:00:00,90.6
2009-02-12 00:00:00,90.6
2009-02-13 00:00:00,90.6
2009-02-17 00:00:00,90.6
2009-02-18 00:00:00,91.155
2009-02-19 00:00:00,94.41
2009-02-20 00:00:00,94.75
2009-02-23 00:00:00,94.755
2009-02-24 00:00:00,94.755
2009-02-25 00:00:00,94.755
2009-02-26 00:00:00,94.755
2009-02-27 00:00:00,94.755
2009-03-02 00:00:00,94.755
2009-03-03 00:00:00,94.755
2009-03-04 00:00:00,94.755
2009-03-05 00:00:00,94.755
2009-03-06 00:00:00,92.665
2009-03-09 00:00:00,92.665
2009-03-10 00:00:00,92.42
2009-03-11 00:00:00,91.135
2009-03-12 00:00:00,91.135
2009-03-13 00:00:00,91.135
2009-03-16 00:00:00,89.86
2009-03-17 00:00:00,91.01
2009-03-18 00:00:00,92.905
2009-03-19 00:00:00,92.905
2009-03-20 00:00:00,92.905
2009-03-23 00:00:00,95.245
2009-03-24 00:00:00,95.885
2009-03-25 00:00:00,95.885
2009-03-26 00:00:00,96.155
2009-03-27 00:00:00,96.155
2009-03-30 00:00:00,96.155
2009-03-31 00:00:00,96.155
2009-04-01 00:00:00,96.155
2009-04-02 00:00:00,98.54
2009-04-03 00:00:00,99.35
2009-04-06 00:00:00,101.555
2009-04-07 00:00:00,104.165
2009-04-08 00:00:00,105.375
2009-04-09 00:00:00,107.09
2009-04-13 00:00:00,107.58
2009-04-14 00:00:00,108.025
2009-04-15 00:00:00,110.35
2009-04-16 00:00:00,111.7
2009-04-17 00:00:00,112.41
2009-04-20 00:00:00,113.0
2009-04-21 00:00:00,113.43
2009-04-22 00:00:00,113.98
2009-04-23 00:00:00,114.905
2009-04-24 00:00:00,114.905
2009-04-27 00:00:00,114.905
2009-04-28 00:00:00,115.545
2009-04-29 00:00:00,115.545
2009-04-30 00:00:00,118.49
2009-05-01 00:00:00,120.615
2009-05-04 00:00:00,122.765
2009-05-05 00:00:00,123.525
2009-05-06 00:00:00,124.04
2009-05-07 00:00:00,124.63
2009-05-08 00:00:00,124.63
2009-05-11 00:00:00,124.63
2009-05-12 00:00:00,124.63
2009-05-13 00:00:00,126.05
2009-05-14 00:00:00,126.05
2009-05-15 00:00:00,126.05
2009-05-18 00:00:00,126.05
2009-05-19 00:00:00,126.44
2009-05-20 00:00:00,126.44
2009-05-21 00:00:00,126.44
2009-05-22 00:00:00,126.44
2009-05-26 00:00:00,126.44
2009-05-27 00:00:00,127.18
2009-05-28 00:00:00,127.385
2009-05-29 00:00:00,127.64
2009-06-01 00:00:00,129.685
2009-06-02 00:00:00,130.36
2009-06-03 00:00:00,130.36
2009-06-04 00:00:00,131.78
2009-06-05 00:00:00,132.89
2009-06-08 00:00:00,132.89
2009-06-09 00:00:00,132.89
2009-06-10 00:00:00,132.89
2009-06-11 00:00:00,133.05
2009-06-12 00:00:00,133.985
2009-06-15 00:00:00,133.985
2009-06-16 00:00:00,134.075
2009-06-17 00:00:00,134.075
2009-06-18 00:00:00,134.075
2009-06-19 00:00:00,134.075
2009-06-22 00:00:00,135.475
2009-06-23 00:00:00,138.655
2009-06-24 00:00:00,139.215
2009-06-25 00:00:00,139.64
2009-06-26 00:00:00,139.64
2009-06-29 00:00:00,139.64
2009-06-30 00:00:00,139.64
2009-07-01 00:00:00,139.64
2009-07-02 00:00:00,139.64
2009-07-06 00:00:00,138.77
2009-07-07 00:00:00,138.77
2009-07-08 00:00:00,138.77
2009-07-09 00:00:00,138.77
2009-07-10 00:00:00,138.77
2009-07-13 00:00:00,138.77
2009-07-14 00:00:00,138.77
2009-07-15 00:00:00,139.94
2009-07-16 00:00:00,140.45
2009-07-17 00:00:00,142.45
2009-07-20 00:00:00,143.958
2009-07-21 00:00:00,143.958
2009-07-22 00:00:00,146.575
2009-07-23 00:00:00,146.575
2009-07-24 00:00:00,147.21
2009-07-27 00:00:00,147.65
2009-07-28 00:00:00,147.65
2009-07-29 00:00:00,147.65
2009-07-30 00:00:00,149.57
2009-07-31 00:00:00,149.71
2009-08-03 00:00:00,150.53
2009-08-04 00:00:00,150.53
2009-08-05 00:00:00,151.66
2009-08-06 00:00:00,151.855
2009-08-07 00:00:00,152.46
2009-08-10 00:00:00,154.2755
2009-08-11 00:00:00,155.855
2009-08-12 00:00:00,156.48
2009-08-13 00:00:00,158.65
2009-08-14 00:00:00,159.21
2009-08-17 00:00:00,159.21
2009-08-18 00:00:00,162.115
2009-08-19 00:00:00,162.115
2009-08-20 00:00:00,162.585
2009-08-21 00:00:00,163.315
2009-08-24 00:00:00,164.155
2009-08-25 00:00:00,164.595
2009-08-26 00:00:00,165.18
2009-08-27 00:00:00,165.18
2009-08-28 00:00:00,165.955
2009-08-31 00:00:00,165.955
2009-09-01 00:00:00,165.955
2009-09-02 00:00:00,165.955
2009-09-03 00:00:00,165.955
2009-09-04 00:00:00,165.955
2009-09-08 00:00:00,166.28
2009-09-09 00:00:00,166.945
2009-09-10 00:00:00,166.945
2009-09-11 00:00:00,166.945
2009-09-14 00:00:00,166.945
2009-09-15 00:00:00,168.53
2009-09-16 00:00:00,172.6
2009-09-17 00:00:00,175.45
2009-09-18 00:00:00,175.45
2009-09-21 00:00:00,175.45
2009-09-22 00:00:00,175.45
2009-09-23 00:00:00,176.505
2009-09-24 00:00:00,176.505
2009-09-25 00:00:00,176.505
2009-09-28 00:00:00,176.505
2009-09-29 00:00:00,176.505
2009-09-30 00:00:00,176.505
2009-10-01 00:00:00,176.95
2009-10-02 00:00:00,177.995
2009-10-05 00:00:00,179.3
2009-10-06 00:00:00,179.855
2009-10-07 00:00:00,180.4
2009-10-08 00:00:00,180.85
2009-10-09 00:00:00,180.85
2009-10-12 00:00:00,182.55
2009-10-13 00:00:00,184.695
2009-10-14 00:00:00,186.51
2009-10-15 00:00:00,186.51
2009-10-16 00:00:00,186.51
2009-10-19 00:00:00,186.51
2009-10-20 00:00:00,191.225
2009-10-21 00:00:00,194.7049
2009-10-22 00:00:00,194.7049
2009-10-23 00:00:00,194.7049
2009-10-26 00:00:00,194.7049
2009-10-27 00:00:00,194.7049
2009-10-28 00:00:00,194.7049
2009-10-29 00:00:00,195.0299
2009-10-30 00:00:00,196.49
2009-11-02 00:00:00,197.13
2009-11-03 00:00:00,197.13
2009-11-04 00:00:00,197.13
2009-11-05 00:00:00,197.13
2009-11-06 00:00:00,197.13
2009-11-09 00:00:00,197.13
2009-11-10 00:00:00,197.13
2009-11-11 00:00:00,197.13
2009-11-12 00:00:00,197.13
2009-11-13 00:00:00,197.13
2009-11-16 00:00:00,197.1399
2009-11-17 00:00:00,197.1399
2009-11-18 00:00:00,196.785
2009-11-19 00:00:00,196.785
2009-11-20 00:00:00,196.785
2009-11-23 00:00:00,196.785
2009-11-24 00:00:00,196.785
2009-11-25 00:00:00,196.785
2009-11-27 00:00:00,196.785
2009-11-30 00:00:00,196.785
2009-12-01 00:00:00,196.96
2009-12-02 00:00:00,199.115
2009-12-03 00:00:00,199.91
2009-12-04 00:00:00,199.14
2009-12-07 00:00:00,198.34
2009-12-08 00:00:00,198.34
2009-12-09 00:00:00,198.34
2009-12-10 00:00:00,198.34
2009-12-11 00:00:00,198.34
2009-12-14 00:00:00,198.34
2009-12-15 00:00:00,198.06
2009-12-16 00:00:00,197.84
2009-12-17 00:00:00,197.34
2009-12-18 00:00:00,197.34
2009-12-21 00:00:00,197.34
2009-12-22 00:00:00,197.28
2009-12-23 00:00:00,197.165
2009-12-24 00:00:00,199.015
2009-12-28 00:00:00,201.315
2009-12-29 00:00:00,201.315
2009-12-30 00:00:00,201.315
2009-12-31 00:00:00,201.315
2010-01-04 00:00:00,201.59
2010-01-05 00:00:00,202.135
2010-01-06 00:00:00,202.145
2010-01-07 00:00:00,202.95
2010-01-08 00:00:00,203.295
2010-01-11 00:00:00,203.295
2010-01-12 00:00:00,203.295
2010-01-13 00:00:00,203.295
2010-01-14 00:00:00,203.295
2010-01-15 00:00:00,203.295
2010-01-19 00:00:00,204.095
2010-01-20 00:00:00,205.63
