date,SMA
2003-05-02 00:00:00,13.8205
2003-05-05 00:00:00,13.9045
2003-05-06 00:00:00,14.055
2003-05-07 00:00:00,14.215
2003-05-08 00:00:00,14.4055
2003-05-09 00:00:00,14.602
2003-05-12 00:00:00,14.87
2003-05-13 00:00:00,15.1245
2003-05-14 00:00:00,15.3825
2003-05-15 00:00:00,15.657
2003-05-16 00:00:00,15.941
2003-05-19 00:00:00,16.189
2003-05-20 00:00:00,16.403
2003-05-21 00:00:00,16.6165
2003-05-22 00:00:00,16.8565
2003-05-23 00:00:00,17.105
2003-05-27 00:00:00,17.356
2003-05-28 00:00:00,17.567
2003-05-29 00:00:00,17.761
2003-05-30 00:00:00,17.9405
2003-06-02 00:00:00,18.0905
2003-06-03 00:00:00,18.1515
2003-06-04 00:00:00,18.1565
2003-06-05 00:00:00,18.156
2003-06-06 00:00:00,18.1135
2003-06-09 00:00:00,18.038
2003-06-10 00:00:00,17.969
2003-06-11 00:00:00,17.908
2003-06-12 00:00:00,17.869
2003-06-13 00:00:00,17.8035
2003-06-16 00:00:00,17.777
2003-06-17 00:00:00,17.7815
2003-06-18 00:00:00,17.848
2003-06-19 00:00:00,17.9125
2003-06-20 00:00:00,17.9605
2003-06-23 00:00:00,17.9975
2003-06-24 00:00:00,17.9925
2003-06-25 00:00:00,18.033
2003-06-26 00:00:00,18.0925
2003-06-27 00:00:00,18.1315
2003-06-30 00:00:00,18.212
2003-07-01 00:00:00,18.301
2003-07-02 00:00:00,18.3845
2003-07-03 00:00:00,18.459
2003-07-07 00:00:00,18.595
2003-07-08 00:00:00,18.7755
2003-07-09 00:00:00,18.911
2003-07-10 00:00:00,19.0175
2003-07-11 00:00:00,19.1215
2003-07-14 00:00:00,19.2455
2003-07-15 00:00:00,19.3125
2003-07-16 00:00:00,19.3965
2003-07-17 00:00:00,19.4855
2003-07-18 00:00:00,19.5715
2003-07-21 00:00:00,19.642
2003-07-22 00:00:00,19.729
2003-07-23 00:00:00,19.8295
2003-07-24 00:00:00,19.9005
2003-07-25 00:00:00,20.013
2003-07-28 00:00:00,20.126
2003-07-29 00:00:00,20.209
2003-07-30 00:00:00,20.2685
2003-07-31 00:00:00,20.359
2003-08-01 00:00:00,20.439
2003-08-04 00:00:00,20.506
2003-08-05 00:00:00,20.505
2003-08-06 00:00:00,20.492
2003-08-07 00:00:00,20.5095
2003-08-08 00:00:00,20.499
2003-08-11 00:00:00,20.487
2003-08-12 00:00:00,20.4915
2003-08-13 00:00:00,20.507
2003-08-14 00:00:00,20.4605
2003-08-15 00:00:00,20.403
2003-08-18 00:00:00,20.3895
2003-08-19 00:00:00,20.3655
2003-08-20 00:00:00,20.3765
2003-08-21 00:00:00,20.435
2003-08-22 00:00:00,20.402
2003-08-25 00:00:00,20.3955
2003-08-26 00:00:00,20.412
2003-08-27 00:00:00,20.472
2003-08-28 00:00:00,20.5275
2003-08-29 00:00:00,20.6215
2003-09-02 00:00:00,20.7035
2003-09-03 00:00:00,20.832
2003-09-04 00:00:00,20.992
2003-09-05 00:00:00,21.1205
2003-09-08 00:00:00,21.2755
2003-09-09 00:00:00,21.411
2003-09-10 00:00:00,21.535
2003-09-11 00:00:00,21.654
2003-09-12 00:00:00,21.8105
2003-09-15 00:00:00,21.9355
2003-09-16 00:00:00,22.0365
2003-09-17 00:00:00,22.1265
2003-09-18 00:00:00,22.22
2003-09-19 00:00:00,22.265
2003-09-22 00:00:00,22.325
2003-09-23 00:00:00,22.4035
2003-09-24 00:00:00,22.417
2003-09-25 00:00:00,22.3645
2003-09-26 00:00:00,22.2895
2003-09-29 00:00:00,22.224
2003-09-30 00:00:00,22.1175
2003-10-01 00:00:00,22.0095
2003-10-02 00:00:00,21.8965
2003-10-03 00:00:00,21.856
2003-10-06 00:00:00,21.8335
2003-10-07 00:00:00,21.876
2003-10-08 00:00:00,21.92
2003-10-09 00:00:00,21.9645
2003-10-10 00:00:00,21.9935
2003-10-13 00:00:00,22.1005
2003-10-14 00:00:00,22.21
2003-10-15 00:00:00,22.345
2003-10-16 00:00:00,22.3635
2003-10-17 00:00:00,22.372
2003-10-20 00:00:00,22.429
2003-10-21 00:00:00,22.4665
2003-10-22 00:00:00,22.5385
2003-10-23 00:00:00,22.6665
2003-10-24 00:00:00,22.762
2003-10-27 00:00:00,22.827
2003-10-28 00:00:00,22.977
2003-10-29 00:00:00,23.122
2003-10-30 00:00:00,23.248
2003-10-31 00:00:00,23.308
2003-11-03 00:00:00,23.351
2003-11-04 00:00:00,23.3355
2003-11-05 00:00:00,23.334
2003-11-06 00:00:00,23.3175
2003-11-07 00:00:00,23.2585
2003-11-10 00:00:00,23.136
2003-11-11 00:00:00,22.9855
2003-11-12 00:00:00,22.861
2003-11-13 00:00:00,22.8195
2003-11-14 00:00:00,22.755
2003-11-17 00:00:00,22.6505
2003-11-18 00:00:00,22.512
2003-11-19 00:00:00,22.395
2003-11-20 00:00:00,22.2642
2003-11-21 00:00:00,22.1482
2003-11-24 00:00:00,22.0757
2003-11-25 00:00:00,21.9237
2003-11-26 00:00:00,21.7752
2003-11-28 00:00:00,21.6662
2003-12-01 00:00:00,21.6072
2003-12-02 00:00:00,21.5267
2003-12-03 00:00:00,21.4327
2003-12-04 00:00:00,21.3387
2003-12-05 00:00:00,21.2252
2003-12-08 00:00:00,21.1527
2003-12-09 00:00:00,21.0802
2003-12-10 00:00:00,21.0222
2003-12-11 00:00:00,20.9662
2003-12-12 00:00:00,20.8897
2003-12-15 00:00:00,20.8252
2003-12-16 00:00:00,20.7747
2003-12-17 00:00:00,20.7482
2003-12-18 00:00:00,20.7293
2003-12-19 00:00:00,20.6955
2003-12-22 00:00:00,20.674
2003-12-23 00:00:00,20.607
2003-12-24 00:00:00,20.5935
2003-12-26 00:00:00,20.5965
2003-12-29 00:00:00,20.6085
2003-12-30 00:00:00,20.587
2003-12-31 00:00:00,20.5785
2004-01-02 00:00:00,20.591
2004-01-05 00:00:00,20.642
2004-01-06 00:00:00,20.704
2004-01-07 00:00:00,20.781
2004-01-08 00:00:00,20.9265
2004-01-09 00:00:00,21.0575
2004-01-12 00:00:00,21.1835
2004-01-13 00:00:00,21.345
2004-01-14 00:00:00,21.5465
2004-01-15 00:00:00,21.683
2004-01-16 00:00:00,21.825
2004-01-20 00:00:00,21.9595
2004-01-21 00:00:00,22.105
2004-01-22 00:00:00,22.2215
2004-01-23 00:00:00,22.359
2004-01-26 00:00:00,22.489
2004-01-27 00:00:00,22.6035
2004-01-28 00:00:00,22.672
2004-01-29 00:00:00,22.742
2004-01-30 00:00:00,22.8015
2004-02-02 00:00:00,22.8535
2004-02-03 00:00:00,22.858
2004-02-04 00:00:00,22.843
2004-02-05 00:00:00,22.8345
2004-02-06 00:00:00,22.802
2004-02-09 00:00:00,22.7854
2004-02-10 00:00:00,22.7479
2004-02-11 00:00:00,22.7319
2004-02-12 00:00:00,22.7084
2004-02-13 00:00:00,22.7159
2004-02-17 00:00:00,22.7379
2004-02-18 00:00:00,22.7644
2004-02-19 00:00:00,22.7574
2004-02-20 00:00:00,22.7684
2004-02-23 00:00:00,22.7499
2004-02-24 00:00:00,22.7174
2004-02-25 00:00:00,22.7044
2004-02-26 00:00:00,22.7304
2004-02-27 00:00:00,22.7924
2004-03-01 00:00:00,22.8654
2004-03-02 00:00:00,22.9399
2004-03-03 00:00:00,23.0229
2004-03-04 00:00:00,23.1914
2004-03-05 00:00:00,23.4074
2004-03-08 00:00:00,23.5719
2004-03-09 00:00:00,23.7935
2004-03-10 00:00:00,24.0285
2004-03-11 00:00:00,24.196
2004-03-12 00:00:00,24.3875
2004-03-15 00:00:00,24.56
2004-03-16 00:00:00,24.693
2004-03-17 00:00:00,24.8395
2004-03-18 00:00:00,24.9995
2004-03-19 00:00:00,25.1725
2004-03-22 00:00:00,25.356
2004-03-23 00:00:00,25.5025
2004-03-24 00:00:00,25.637
2004-03-25 00:00:00,25.8285
2004-03-26 00:00:00,25.9845
2004-03-29 00:00:00,26.179
2004-03-30 00:00:00,26.3845
2004-03-31 00:00:00,26.5405
2004-04-01 00:00:00,26.638
2004-04-02 00:00:00,26.676
2004-04-05 00:00:00,26.792
2004-04-06 00:00:00,26.8285
2004-04-07 00:00:00,26.81
2004-04-08 00:00:00,26.829
2004-04-12 00:00:00,26.853
2004-04-13 00:00:00,26.877
2004-04-14 00:00:00,26.918
2004-04-15 00:00:00,27.0735
2004-04-16 00:00:00,27.249
2004-04-19 00:00:00,27.3735
2004-04-20 00:00:00,27.467
2004-04-21 00:00:00,27.589
2004-04-22 00:00:00,27.703
2004-04-23 00:00:00,27.7445
2004-04-26 00:00:00,27.749
2004-04-27 00:00:00,27.7005
2004-04-28 00:00:00,27.627
2004-04-29 00:00:00,27.6135
2004-04-30 00:00:00,27.547
2004-05-03 00:00:00,27.4755
2004-05-04 00:00:00,27.3665
2004-05-05 00:00:00,27.3075
2004-05-06 00:00:00,27.271
2004-05-07 00:00:00,27.228
2004-05-10 00:00:00,27.14
2004-05-11 00:00:00,27.1505
2004-05-12 00:00:00,27.1835
2004-05-13 00:00:00,27.078
2004-05-14 00:00:00,26.972
2004-05-17 00:00:00,26.8865
2004-05-18 00:00:00,26.853
2004-05-19 00:00:00,26.79
2004-05-20 00:00:00,26.7365
2004-05-21 00:00:00,26.707
2004-05-24 00:00:00,26.7175
2004-05-25 00:00:00,26.791
2004-05-26 00:00:00,26.894
2004-05-27 00:00:00,26.964
2004-05-28 00:00:00,27.078
2004-06-01 00:00:00,27.1775
2004-06-02 00:00:00,27.3165
2004-06-03 00:00:00,27.404
2004-06-04 00:00:00,27.514
2004-06-07 00:00:00,27.671
2004-06-08 00:00:00,27.8745
2004-06-09 00:00:00,28.0275
2004-06-10 00:00:00,28.1995
2004-06-14 00:00:00,28.346
2004-06-15 00:00:00,28.5275
2004-06-16 00:00:00,28.8325
2004-06-17 00:00:00,29.12
2004-06-18 00:00:00,29.442
2004-06-21 00:00:00,29.723
2004-06-22 00:00:00,30.0175
2004-06-23 00:00:00,30.3355
2004-06-24 00:00:00,30.574
2004-06-25 00:00:00,30.8335
2004-06-28 00:00:00,31.0495
2004-06-29 00:00:00,31.2715
2004-06-30 00:00:00,31.4955
2004-07-01 00:00:00,31.6645
2004-07-02 00:00:00,31.7985
2004-07-06 00:00:00,31.907
2004-07-07 00:00:00,31.936
2004-07-08 00:00:00,31.9255
2004-07-09 00:00:00,31.917
2004-07-12 00:00:00,31.837
2004-07-13 00:00:00,31.792
2004-07-14 00:00:00,31.7365
2004-07-15 00:00:00,31.746
2004-07-16 00:00:00,31.7155
2004-07-19 00:00:00,31.6685
2004-07-20 00:00:00,31.662
2004-07-21 00:00:00,31.593
2004-07-22 00:00:00,31.492
2004-07-23 00:00:00,31.368
2004-07-26 00:00:00,31.246
2004-07-27 00:00:00,31.243
2004-07-28 00:00:00,31.2315
2004-07-29 00:00:00,31.2365
2004-07-30 00:00:00,31.2385
2004-08-02 00:00:00,31.2635
2004-08-03 00:00:00,31.2805
2004-08-04 00:00:00,31.3505
2004-08-05 00:00:00,31.413
2004-08-06 00:00:00,31.4005
2004-08-09 00:00:00,31.4585
2004-08-10 00:00:00,31.5735
2004-08-11 00:00:00,31.645
2004-08-12 00:00:00,31.517
2004-08-13 00:00:00,31.449
2004-08-16 00:00:00,31.3895
2004-08-17 00:00:00,31.323
2004-08-18 00:00:00,31.329
2004-08-19 00:00:00,31.2805
2004-08-20 00:00:00,31.2855
2004-08-23 00:00:00,31.2765
2004-08-24 00:00:00,31.2525
2004-08-25 00:00:00,31.2915
2004-08-26 00:00:00,31.3925
2004-08-27 00:00:00,31.493
2004-08-30 00:00:00,31.62
2004-08-31 00:00:00,31.78
2004-09-01 00:00:00,31.9835
2004-09-02 00:00:00,32.197
2004-09-03 00:00:00,32.4695
2004-09-07 00:00:00,32.7425
2004-09-08 00:00:00,32.984
2004-09-09 00:00:00,33.2185
2004-09-10 00:00:00,33.4935
2004-09-13 00:00:00,33.731
2004-09-14 00:00:00,33.9665
2004-09-15 00:00:00,34.183
2004-09-16 00:00:00,34.4135
2004-09-17 00:00:00,34.735
2004-09-20 00:00:00,35.0805
2004-09-21 00:00:00,35.427
2004-09-22 00:00:00,35.6755
2004-09-23 00:00:00,35.8865
2004-09-24 00:00:00,36.018
2004-09-27 00:00:00,36.177
2004-09-28 00:00:00,36.373
2004-09-29 00:00:00,36.5825
2004-09-30 00:00:00,36.727
2004-10-01 00:00:00,36.8775
2004-10-04 00:00:00,37.0555
2004-10-05 00:00:00,37.236
2004-10-06 00:00:00,37.4505
2004-10-07 00:00:00,37.6465
2004-10-08 00:00:00,37.806
2004-10-11 00:00:00,37.956
2004-10-12 00:00:00,38.096
2004-10-13 00:00:00,38.3235
2004-10-14 00:00:00,38.755
2004-10-15 00:00:00,39.173
2004-10-18 00:00:00,39.675
2004-10-19 00:00:00,40.1455
2004-10-20 00:00:00,40.673
2004-10-21 00:00:00,41.2065
2004-10-22 00:00:00,41.7125
2004-10-25 00:00:00,42.2135
2004-10-26 00:00:00,42.71
2004-10-27 00:00:00,43.291
2004-10-28 00:00:00,43.963
2004-10-29 00:00:00,44.6495
2004-11-01 00:00:00,45.3325
2004-11-02 00:00:00,46.039
2004-11-03 00:00:00,46.7725
2004-11-04 00:00:00,47.514
2004-11-05 00:00:00,48.297
2004-11-08 00:00:00,49.0865
2004-11-09 00:00:00,49.8745
2004-11-10 00:00:00,50.6245
2004-11-11 00:00:00,51.1405
2004-11-12 00:00:00,51.6405
2004-11-15 00:00:00,52.015
2004-11-16 00:00:00,52.3908
2004-11-17 00:00:00,52.7623
2004-11-18 00:00:00,53.1348
2004-11-19 00:00:00,53.5228
2004-11-22 00:00:00,54.2128
2004-11-23 00:00:00,54.8778
2004-11-24 00:00:00,55.5653
2004-11-26 00:00:00,56.1833
2004-11-29 00:00:00,56.9853
2004-11-30 00:00:00,57.7153
2004-12-01 00:00:00,58.4298
2004-12-02 00:00:00,58.9248
2004-12-03 00:00:00,59.3363
2004-12-06 00:00:00,59.8893
2004-12-07 00:00:00,60.3148
2004-12-08 00:00:00,60.7763
2004-12-09 00:00:00,61.2383
2004-12-10 00:00:00,61.7308
2004-12-13 00:00:00,62.2013
2004-12-14 00:00:00,62.7038
2004-12-15 00:00:00,63.22
2004-12-16 00:00:00,63.8048
2004-12-17 00:00:00,64.2848
2004-12-20 00:00:00,64.6623
2004-12-21 00:00:00,64.7793
2004-12-22 00:00:00,64.9033
2004-12-23 00:00:00,64.9013
2004-12-27 00:00:00,64.8318
2004-12-28 00:00:00,64.6188
2004-12-29 00:00:00,64.4883
2004-12-30 00:00:00,64.3388
2004-12-31 00:00:00,64.2983
2005-01-03 00:00:00,64.3288
2005-01-04 00:00:00,64.2368
2005-01-05 00:00:00,64.3173
2005-01-06 00:00:00,64.3808
2005-01-07 00:00:00,64.6438
2005-01-10 00:00:00,64.8343
2005-01-11 00:00:00,64.8168
2005-01-12 00:00:00,64.8253
2005-01-13 00:00:00,65.0523
2005-01-14 00:00:00,65.2325
2005-01-18 00:00:00,65.5155
2005-01-19 00:00:00,65.8735
2005-01-20 00:00:00,66.212
2005-01-21 00:00:00,66.549
2005-01-24 00:00:00,66.8865
2005-01-25 00:00:00,67.331
2005-01-26 00:00:00,67.7345
2005-01-27 00:00:00,68.1445
2005-01-28 00:00:00,68.6035
2005-01-31 00:00:00,69.2285
2005-02-01 00:00:00,69.9405
2005-02-02 00:00:00,70.725
2005-02-03 00:00:00,71.3905
2005-02-04 00:00:00,72.105
2005-02-07 00:00:00,72.5895
2005-02-08 00:00:00,73.1865
2005-02-09 00:00:00,73.8955
2005-02-10 00:00:00,74.5405
2005-02-11 00:00:00,75.111
2005-02-14 00:00:00,75.8325
2005-02-15 00:00:00,76.7205
2005-02-16 00:00:00,77.733
2005-02-17 00:00:00,78.6005
2005-02-18 00:00:00,79.4165
2005-02-22 00:00:00,80.143
2005-02-23 00:00:00,80.952
2005-02-24 00:00:00,81.786
2005-02-25 00:00:00,82.6035
2005-02-28 00:00:00,81.1475
2005-03-01 00:00:00,79.5275
2005-03-02 00:00:00,77.8571
2005-03-03 00:00:00,75.9651
2005-03-04 00:00:00,74.2151
2005-03-07 00:00:00,72.4106
2005-03-08 00:00:00,70.4901
2005-03-09 00:00:00,68.4126
2005-03-10 00:00:00,66.4671
2005-03-11 00:00:00,64.5626
2005-03-14 00:00:00,62.5181
2005-03-15 00:00:00,60.3346
2005-03-16 00:00:00,57.9731
2005-03-17 00:00:00,55.5791
2005-03-18 00:00:00,53.3366
2005-03-21 00:00:00,51.1811
2005-03-22 00:00:00,49.0581
2005-03-23 00:00:00,46.7741
2005-03-24 00:00:00,44.4526
2005-03-28 00:00:00,42.1296
2005-03-29 00:00:00,41.9741
2005-03-30 00:00:00,41.8891
2005-03-31 00:00:00,41.7665
2005-04-01 00:00:00,41.7215
2005-04-04 00:00:00,41.6355
2005-04-05 00:00:00,41.5925
2005-04-06 00:00:00,41.6825
2005-04-07 00:00:00,41.893
2005-04-08 00:00:00,42.0885
2005-04-11 00:00:00,42.171
2005-04-12 00:00:00,42.288
2005-04-13 00:00:00,42.292
2005-04-14 00:00:00,42.096
2005-04-15 00:00:00,41.751
2005-04-18 00:00:00,41.384
2005-04-19 00:00:00,41.0535
2005-04-20 00:00:00,40.6875
2005-04-21 00:00:00,40.417
2005-04-22 00:00:00,40.067
2005-04-25 00:00:00,39.7895
2005-04-26 00:00:00,39.5115
2005-04-27 00:00:00,39.169
2005-04-28 00:00:00,38.8625
2005-04-29 00:00:00,38.621
2005-05-02 00:00:00,38.388
2005-05-03 00:00:00,38.104
2005-05-04 00:00:00,37.845
2005-05-05 00:00:00,37.501
2005-05-06 00:00:00,37.176
2005-05-09 00:00:00,36.9285
2005-05-10 00:00:00,36.6165
2005-05-11 00:00:00,36.345
2005-05-12 00:00:00,36.1885
2005-05-13 00:00:00,36.1595
2005-05-16 00:00:00,36.156
2005-05-17 00:00:00,36.0695
2005-05-18 00:00:00,36.086
2005-05-19 00:00:00,36.1065
2005-05-20 00:00:00,36.209
2005-05-23 00:00:00,36.348
2005-05-24 00:00:00,36.5235
2005-05-25 00:00:00,36.715
2005-05-26 00:00:00,36.975
2005-05-27 00:00:00,37.2
2005-05-31 00:00:00,37.3665
2005-06-01 00:00:00,37.571
2005-06-02 00:00:00,37.7155
2005-06-03 00:00:00,37.7935
2005-06-06 00:00:00,37.8275
2005-06-07 00:00:00,37.806
2005-06-08 00:00:00,37.831
2005-06-09 00:00:00,37.933
2005-06-10 00:00:00,38.017
2005-06-13 00:00:00,38.0735
2005-06-14 00:00:00,38.096
2005-06-15 00:00:00,38.1845
2005-06-16 00:00:00,38.2915
2005-06-17 00:00:00,38.3295
2005-06-20 00:00:00,38.3325
2005-06-21 00:00:00,38.2375
2005-06-22 00:00:00,38.18
2005-06-23 00:00:00,38.1355
2005-06-24 00:00:00,37.9865
2005-06-27 00:00:00,37.8135
2005-06-28 00:00:00,37.691
2005-06-29 00:00:00,37.4945
2005-06-30 00:00:00,37.333
2005-07-01 00:00:00,37.246
2005-07-05 00:00:00,37.249
2005-07-06 00:00:00,37.2915
2005-07-07 00:00:00,37.327
2005-07-08 00:00:00,37.357
2005-07-11 00:00:00,37.4715
2005-07-12 00:00:00,37.5885
2005-07-13 00:00:00,37.706
2005-07-14 00:00:00,37.887
2005-07-15 00:00:00,38.0655
2005-07-18 00:00:00,38.2245
2005-07-19 00:00:00,38.5035
2005-07-20 00:00:00,38.792
2005-07-21 00:00:00,39.029
2005-07-22 00:00:00,39.2845
2005-07-25 00:00:00,39.587
2005-07-26 00:00:00,39.9135
2005-07-27 00:00:00,40.2475
2005-07-28 00:00:00,40.619
2005-07-29 00:00:00,40.911
2005-08-01 00:00:00,41.2235
2005-08-02 00:00:00,41.484
2005-08-03 00:00:00,41.7755
2005-08-04 00:00:00,42.0295
2005-08-05 00:00:00,42.2665
2005-08-08 00:00:00,42.494
2005-08-09 00:00:00,42.773
2005-08-10 00:00:00,43.0245
2005-08-11 00:00:00,43.187
2005-08-12 00:00:00,43.4145
2005-08-15 00:00:00,43.724
2005-08-16 00:00:00,43.877
2005-08-17 00:00:00,44.053
2005-08-18 00:00:00,44.2035
2005-08-19 00:00:00,44.295
2005-08-22 00:00:00,44.398
2005-08-23 00:00:00,44.5035
2005-08-24 00:00:00,44.5925
2005-08-25 00:00:00,44.7055
2005-08-26 00:00:00,44.86
2005-08-29 00:00:00,45.0145
2005-08-30 00:00:00,45.1835
2005-08-31 00:00:00,45.367
2005-09-01 00:00:00,45.5445
2005-09-02 00:00:00,45.706
2005-09-06 00:00:00,46.0135
2005-09-07 00:00:00,46.2565
2005-09-08 00:00:00,46.5765
2005-09-09 00:00:00,46.942
2005-09-12 00:00:00,47.207
2005-09-13 00:00:00,47.364
2005-09-14 00:00:00,47.532
2005-09-15 00:00:00,47.668
2005-09-16 00:00:00,47.9135
2005-09-19 00:00:00,48.254
2005-09-20 00:00:00,48.62
2005-09-21 00:00:00,48.9385
2005-09-22 00:00:00,49.245
2005-09-23 00:00:00,49.602
2005-09-26 00:00:00,50.007
2005-09-27 00:00:00,50.387
2005-09-28 00:00:00,50.6125
2005-09-29 00:00:00,50.885
2005-09-30 00:00:00,51.2525
2005-10-03 00:00:00,51.6635
2005-10-04 00:00:00,51.911
2005-10-05 00:00:00,52.116
2005-10-06 00:00:00,52.212
2005-10-07 00:00:00,52.2115
2005-10-10 00:00:00,52.16
2005-10-11 00:00:00,52.1985
2005-10-12 00:00:00,52.1805
2005-10-13 00:00:00,52.374
2005-10-14 00:00:00,52.5135
2005-10-17 00:00:00,52.5535
2005-10-18 00:00:00,52.5045
2005-10-19 00:00:00,52.646
2005-10-20 00:00:00,52.858
2005-10-21 00:00:00,52.981
2005-10-24 00:00:00,53.1285
2005-10-25 00:00:00,53.2615
2005-10-26 00:00:00,53.559
2005-10-27 00:00:00,53.7125
2005-10-28 00:00:00,53.7555
2005-10-31 00:00:00,53.913
2005-11-01 00:00:00,54.1005
2005-11-02 00:00:00,54.459
2005-11-03 00:00:00,54.9665
2005-11-04 00:00:00,55.459
2005-11-07 00:00:00,55.952
2005-11-08 00:00:00,56.3675
2005-11-09 00:00:00,56.9105
2005-11-10 00:00:00,57.2825
2005-11-11 00:00:00,57.6595
2005-11-14 00:00:00,58.06
2005-11-15 00:00:00,58.5635
2005-11-16 00:00:00,59.064
2005-11-17 00:00:00,59.483
2005-11-18 00:00:00,59.928
2005-11-21 00:00:00,60.3365
2005-11-22 00:00:00,60.8575
2005-11-23 00:00:00,61.3615
2005-11-25 00:00:00,62.058
2005-11-28 00:00:00,62.8175
2005-11-29 00:00:00,63.343
2005-11-30 00:00:00,63.859
2005-12-01 00:00:00,64.4415
2005-12-02 00:00:00,64.9805
2005-12-05 00:00:00,65.514
2005-12-06 00:00:00,66.205
2005-12-07 00:00:00,66.9075
2005-12-08 00:00:00,67.606
2005-12-09 00:00:00,68.2635
2005-12-12 00:00:00,68.932
2005-12-13 00:00:00,69.6085
2005-12-14 00:00:00,70.095
2005-12-15 00:00:00,70.4565
2005-12-16 00:00:00,70.786
2005-12-19 00:00:00,71.127
2005-12-20 00:00:00,71.4845
2005-12-21 00:00:00,71.8335
2005-12-22 00:00:00,72.179
2005-12-23 00:00:00,72.3795
2005-12-27 00:00:00,72.608
2005-12-28 00:00:00,72.8815
2005-12-29 00:00:00,73.063
2005-12-30 00:00:00,73.0775
2006-01-03 00:00:00,73.1835
2006-01-04 00:00:00,73.341
2006-01-05 00:00:00,73.3575
2006-01-06 00:00:00,73.475
2006-01-09 00:00:00,73.5735
2006-01-10 00:00:00,73.9
2006-01-11 00:00:00,74.3495
2006-01-12 00:00:00,74.8151
2006-01-13 00:00:00,75.494
2006-01-17 00:00:00,76.1206
2006-01-18 00:00:00,76.6896
2006-01-19 00:00:00,77.0723
2006-01-20 00:00:00,77.2713
2006-01-23 00:00:00,77.4798
2006-01-24 00:00:00,77.5808
2006-01-25 00:00:00,77.6233
2006-01-26 00:00:00,77.5283
2006-01-27 00:00:00,77.4513
2006-01-30 00:00:00,77.6288
2006-01-31 00:00:00,77.8098
2006-02-01 00:00:00,77.8433
2006-02-02 00:00:00,77.6998
2006-02-03 00:00:00,77.5731
2006-02-06 00:00:00,77.1231
2006-02-07 00:00:00,76.7006
2006-02-08 00:00:00,76.0981
2006-02-09 00:00:00,75.1506
2006-02-10 00:00:00,74.3016
2006-02-13 00:00:00,73.2576
2006-02-14 00:00:00,72.4043
2006-02-15 00:00:00,71.7408
2006-02-16 00:00:00,71.3176
2006-02-17 00:00:00,71.0276
2006-02-21 00:00:00,70.5981
2006-02-22 00:00:00,70.3621
2006-02-23 00:00:00,70.2396
2006-02-24 00:00:00,70.1961
2006-02-27 00:00:00,70.1441
2006-02-28 00:00:00,69.8186
2006-03-01 00:00:00,69.4981
2006-03-02 00:00:00,69.2076
2006-03-03 00:00:00,68.9886
2006-03-06 00:00:00,68.6703
2006-03-07 00:00:00,68.6208
2006-03-08 00:00:00,68.5238
2006-03-09 00:00:00,68.2798
2006-03-10 00:00:00,68.1918
2006-03-13 00:00:00,68.1103
2006-03-14 00:00:00,68.2408
2006-03-15 00:00:00,68.17
2006-03-16 00:00:00,67.9245
2006-03-17 00:00:00,67.629
2006-03-20 00:00:00,67.314
2006-03-21 00:00:00,66.9505
2006-03-22 00:00:00,66.468
2006-03-23 00:00:00,65.8885
2006-03-24 00:00:00,65.3135
2006-03-27 00:00:00,64.7395
2006-03-28 00:00:00,64.2505
2006-03-29 00:00:00,63.912
2006-03-30 00:00:00,63.569
2006-03-31 00:00:00,63.319
2006-04-03 00:00:00,63.1775
2006-04-04 00:00:00,62.9205
2006-04-05 00:00:00,62.998
2006-04-06 00:00:00,63.3635
2006-04-07 00:00:00,63.6935
2006-04-10 00:00:00,63.843
2006-04-11 00:00:00,63.8765
2006-04-12 00:00:00,63.9005
2006-04-13 00:00:00,64.0085
2006-04-17 00:00:00,64.016
2006-04-18 00:00:00,64.1275
2006-04-19 00:00:00,64.3195
2006-04-20 00:00:00,64.6175
2006-04-21 00:00:00,64.9615
2006-04-24 00:00:00,65.251
2006-04-25 00:00:00,65.584
2006-04-26 00:00:00,66.056
2006-04-27 00:00:00,66.4075
2006-04-28 00:00:00,66.7895
2006-05-01 00:00:00,67.1335
2006-05-02 00:00:00,67.582
2006-05-03 00:00:00,68.0805
2006-05-04 00:00:00,68.2765
2006-05-05 00:00:00,68.309
2006-05-08 00:00:00,68.414
2006-05-09 00:00:00,68.532
2006-05-10 00:00:00,68.6625
2006-05-11 00:00:00,68.7345
2006-05-12 00:00:00,68.7961
2006-05-15 00:00:00,68.945
2006-05-16 00:00:00,68.883
2006-05-17 00:00:00,68.8635
2006-05-18 00:00:00,68.641
2006-05-19 00:00:00,68.5145
2006-05-22 00:00:00,68.396
2006-05-23 00:00:00,68.245
2006-05-24 00:00:00,68.0045
2006-05-25 00:00:00,67.753
2006-05-26 00:00:00,67.411
2006-05-30 00:00:00,66.992
2006-05-31 00:00:00,66.3995
2006-06-01 00:00:00,65.951
2006-06-02 00:00:00,65.4775
2006-06-05 00:00:00,64.883
2006-06-06 00:00:00,64.2746
2006-06-07 00:00:00,63.6514
2006-06-08 00:00:00,63.1594
2006-06-09 00:00:00,62.7279
2006-06-12 00:00:00,62.1929
2006-06-13 00:00:00,61.7199
2006-06-14 00:00:00,61.3514
2006-06-15 00:00:00,61.0574
2006-06-16 00:00:00,60.7764
2006-06-19 00:00:00,60.4109
2006-06-20 00:00:00,60.1154
2006-06-21 00:00:00,59.8509
2006-06-22 00:00:00,59.6629
2006-06-23 00:00:00,59.3879
2006-06-26 00:00:00,59.1599
2006-06-27 00:00:00,58.9704
