date,SlowK,SlowD
2017-01-06 00:00:00,69.0525,51.2001
2017-01-05 00:00:00,52.3976,39.8204
2017-01-04 00:00:00,32.1503,34.607
2017-01-03 00:00:00,34.9132,42.8636
2016-12-30 00:00:00,36.7575,50.3895
2016-12-29 00:00:00,56.9202,55.8262
2016-12-28 00:00:00,57.4908,55.1033
2016-12-27 00:00:00,53.0676,57.4661
2016-12-23 00:00:00,54.7514,66.2664
2016-12-22 00:00:00,64.5792,74.6675
2016-12-21 00:00:00,79.4686,79.9302
2016-12-20 00:00:00,79.9548,80.4908
2016-12-19 00:00:00,80.3672,81.6811
2016-12-16 00:00:00,81.1505,81.7872
2016-12-15 00:00:00,83.5257,82.3441
2016-12-14 00:00:00,80.6853,82.4851
2016-12-13 00:00:00,82.8212,86.2026
2016-12-12 00:00:00,83.9487,84.171
2016-12-09 00:00:00,91.8379,73.8957
2016-12-08 00:00:00,76.7265,53.7115
2016-12-07 00:00:00,53.1226,35.2703
2016-12-06 00:00:00,31.2853,24.3657
2016-12-05 00:00:00,21.4031,23.9616
2016-12-02 00:00:00,20.4088,32.4239
2016-12-01 00:00:00,30.0728,47.7049
2016-11-30 00:00:00,46.7902,60.744
2016-11-29 00:00:00,66.2518,71.0776
2016-11-28 00:00:00,69.19,76.9649
2016-11-25 00:00:00,77.7911,84.7301
2016-11-23 00:00:00,83.9134,90.1032
2016-11-22 00:00:00,92.4859,92.1874
2016-11-21 00:00:00,93.9103,85.7787
2016-11-18 00:00:00,90.1661,70.8635
2016-11-17 00:00:00,73.2598,52.7335
2016-11-16 00:00:00,49.1647,39.2863
2016-11-15 00:00:00,35.7762,40.0682
2016-11-14 00:00:00,32.9181,48.1388
2016-11-11 00:00:00,51.5104,57.9798
2016-11-10 00:00:00,59.988,54.3808
2016-11-09 00:00:00,62.4411,40.7749
2016-11-08 00:00:00,40.7132,24.0459
2016-11-07 00:00:00,19.1704,15.2355
2016-11-04 00:00:00,12.2542,13.7884
2016-11-03 00:00:00,14.2819,13.3392
2016-11-02 00:00:00,14.8293,12.787
2016-11-01 00:00:00,10.9064,16.3368
2016-10-31 00:00:00,12.6254,31.1352
2016-10-28 00:00:00,25.4785,52.4864
2016-10-27 00:00:00,55.3015,71.5915
2016-10-26 00:00:00,76.6793,78.1262
2016-10-25 00:00:00,82.7938,76.1996
2016-10-24 00:00:00,74.9055,72.9892
2016-10-21 00:00:00,70.8995,71.0407
2016-10-20 00:00:00,73.1625,70.2072
2016-10-19 00:00:00,69.0602,68.2536
2016-10-18 00:00:00,68.399,69.2343
2016-10-17 00:00:00,67.3014,68.9763
2016-10-14 00:00:00,72.0025,70.8642
2016-10-13 00:00:00,67.6248,71.4463
2016-10-12 00:00:00,72.9653,75.9451
2016-10-11 00:00:00,73.7489,74.9738
2016-10-10 00:00:00,81.1211,69.7617
2016-10-07 00:00:00,70.0515,55.7665
2016-10-06 00:00:00,58.1126,45.3215
2016-10-05 00:00:00,39.1355,36.3218
2016-10-04 00:00:00,38.7164,38.6971
2016-10-03 00:00:00,31.1134,40.8659
2016-09-30 00:00:00,46.2615,47.7678
2016-09-29 00:00:00,45.2229,44.5378
2016-09-28 00:00:00,51.8191,43.0818
2016-09-27 00:00:00,36.5716,38.3635
2016-09-26 00:00:00,40.8549,43.2291
2016-09-23 00:00:00,37.664,48.0713
2016-09-22 00:00:00,51.1684,60.8042
2016-09-21 00:00:00,55.3816,72.7267
2016-09-20 00:00:00,75.8625,85.1429
2016-09-19 00:00:00,86.936,90.2298
2016-09-16 00:00:00,92.6303,85.839
2016-09-15 00:00:00,91.1231,69.7724
2016-09-14 00:00:00,73.7636,45.4718
2016-09-13 00:00:00,44.4303,31.4634
2016-09-12 00:00:00,18.2213,35.963
2016-09-09 00:00:00,31.7386,58.2262
2016-09-08 00:00:00,57.929,71.8661
2016-09-07 00:00:00,85.0109,70.7669
2016-09-06 00:00:00,72.6585,52.4387
2016-09-02 00:00:00,54.6313,34.5932
2016-09-01 00:00:00,30.0262,22.3613
2016-08-31 00:00:00,19.1221,19.907
2016-08-30 00:00:00,17.9355,21.0787
2016-08-29 00:00:00,22.6634,26.3589
2016-08-26 00:00:00,22.6371,29.8591
2016-08-25 00:00:00,33.7763,38.0483
2016-08-24 00:00:00,33.164,42.3814
2016-08-23 00:00:00,47.2046,50.3681
2016-08-22 00:00:00,46.7757,54.347
2016-08-19 00:00:00,57.1239,63.3097
2016-08-18 00:00:00,59.1413,68.6595
2016-08-17 00:00:00,73.6639,73.0944
2016-08-16 00:00:00,73.1732,70.2093
2016-08-15 00:00:00,72.4461,71.8855
2016-08-12 00:00:00,65.0087,77.8701
2016-08-11 00:00:00,78.2017,88.67
2016-08-10 00:00:00,90.3998,94.159
2016-08-09 00:00:00,97.4083,94.3808
2016-08-08 00:00:00,94.6688,87.3264
2016-08-05 00:00:00,91.0652,82.3305
2016-08-04 00:00:00,76.2452,79.2724
2016-08-03 00:00:00,79.6813,86.4596
2016-08-02 00:00:00,81.8909,90.6541
2016-08-01 00:00:00,97.8068,84.072
2016-07-29 00:00:00,92.2645,62.3696
2016-07-28 00:00:00,62.1447,34.8107
2016-07-27 00:00:00,32.6994,20.8186
2016-07-26 00:00:00,9.5879,24.8396
2016-07-25 00:00:00,20.1684,45.3518
2016-07-22 00:00:00,44.7625,68.3018
2016-07-21 00:00:00,71.1246,82.5749
2016-07-20 00:00:00,89.0184,88.1829
2016-07-19 00:00:00,87.5818,84.4056
2016-07-18 00:00:00,87.9484,82.4211
2016-07-15 00:00:00,77.6867,78.8007
2016-07-14 00:00:00,81.6283,82.1086
2016-07-13 00:00:00,77.087,82.2086
2016-07-12 00:00:00,87.6105,82.4276
2016-07-11 00:00:00,81.9284,76.2753
2016-07-08 00:00:00,77.7438,73.5585
2016-07-07 00:00:00,69.1536,75.4587
2016-07-06 00:00:00,73.7781,79.6276
2016-07-05 00:00:00,83.4445,76.739
2016-07-01 00:00:00,81.6602,61.0727
2016-06-30 00:00:00,65.1123,41.2396
2016-06-29 00:00:00,36.4456,29.7605
2016-06-28 00:00:00,22.1609,29.883
2016-06-27 00:00:00,30.6751,36.4735
2016-06-24 00:00:00,36.8129,33.3053
2016-06-23 00:00:00,41.9326,25.0194
2016-06-22 00:00:00,21.1705,16.375
2016-06-21 00:00:00,11.955,15.763
2016-06-20 00:00:00,15.9995,20.5704
2016-06-17 00:00:00,19.3345,19.9323
2016-06-16 00:00:00,26.3773,20.122
2016-06-15 00:00:00,14.085,21.0348
2016-06-14 00:00:00,19.9037,30.0019
2016-06-13 00:00:00,29.1157,38.8222
2016-06-10 00:00:00,40.9863,43.291
2016-06-09 00:00:00,46.3644,42.656
2016-06-08 00:00:00,42.5222,38.1125
2016-06-07 00:00:00,39.0813,32.1093
2016-06-06 00:00:00,32.734,32.1465
2016-06-03 00:00:00,24.5126,41.6223
2016-06-02 00:00:00,39.193,62.8928
2016-06-01 00:00:00,61.1613,81.5387
2016-05-31 00:00:00,88.324,93.2292
2016-05-27 00:00:00,95.1307,94.4178
2016-05-26 00:00:00,96.2329,92.9364
2016-05-25 00:00:00,91.8899,89.4006
2016-05-24 00:00:00,90.6864,88.0745
2016-05-23 00:00:00,85.6256,85.1962
2016-05-20 00:00:00,87.9115,85.007
2016-05-19 00:00:00,82.0515,76.9162
2016-05-18 00:00:00,85.0581,64.4863
2016-05-17 00:00:00,63.639,44.3981
2016-05-16 00:00:00,44.7618,33.0438
2016-05-13 00:00:00,24.7936,28.3126
2016-05-12 00:00:00,29.5759,29.3211
2016-05-11 00:00:00,30.5683,27.0948
2016-05-10 00:00:00,27.8189,25.5882
2016-05-09 00:00:00,22.8971,27.5065
2016-05-06 00:00:00,26.0486,29.4667
2016-05-05 00:00:00,33.5738,27.7872
2016-05-04 00:00:00,28.7779,19.231
2016-05-03 00:00:00,21.0101,13.319
2016-05-02 00:00:00,7.9052,10.1258
2016-04-29 00:00:00,11.0418,12.543
2016-04-28 00:00:00,11.4303,14.5211
2016-04-27 00:00:00,15.1568,15.9376
2016-04-26 00:00:00,16.9762,16.221
2016-04-25 00:00:00,15.6798,14.4045
2016-04-22 00:00:00,16.0071,13.3835
2016-04-21 00:00:00,11.5266,13.9201
2016-04-20 00:00:00,12.617,25.0713
2016-04-19 00:00:00,17.6169,45.079
2016-04-18 00:00:00,44.9799,68.8878
2016-04-15 00:00:00,72.6403,76.7218
2016-04-14 00:00:00,89.0432,66.4866
2016-04-13 00:00:00,68.482,42.9153
2016-04-12 00:00:00,41.9344,30.3898
2016-04-11 00:00:00,18.3295,29.7252
2016-04-08 00:00:00,30.9056,45.2694
2016-04-07 00:00:00,39.9404,59.1844
2016-04-06 00:00:00,64.9621,73.8474
2016-04-05 00:00:00,72.6506,80.0714
2016-04-04 00:00:00,83.9295,84.175
2016-04-01 00:00:00,83.6342,77.4836
2016-03-31 00:00:00,84.9614,64.6445
2016-03-30 00:00:00,63.8553,45.5046
2016-03-29 00:00:00,45.1168,39.9265
2016-03-28 00:00:00,27.5416,43.4779
2016-03-24 00:00:00,47.121,57.8007
2016-03-23 00:00:00,55.7709,67.4761
2016-03-22 00:00:00,70.5101,78.7426
2016-03-21 00:00:00,76.1472,85.136
2016-03-18 00:00:00,89.5705,89.5783
2016-03-17 00:00:00,89.6904,87.7961
2016-03-16 00:00:00,89.4739,79.3365
2016-03-15 00:00:00,84.2242,64.1219
2016-03-14 00:00:00,64.3114,45.667
2016-03-11 00:00:00,43.83,38.5127
2016-03-10 00:00:00,28.8595,45.4246
2016-03-09 00:00:00,42.8485,64.2254
2016-03-08 00:00:00,64.5659,81.3874
2016-03-07 00:00:00,85.262,92.1104
2016-03-04 00:00:00,94.3345,92.9044
2016-03-03 00:00:00,96.7349,88.3192
2016-03-02 00:00:00,87.6439,82.8574
2016-03-01 00:00:00,80.579,78.3452
2016-02-29 00:00:00,80.3492,68.0662
2016-02-26 00:00:00,74.1075,53.0802
2016-02-25 00:00:00,49.7418,40.3547
2016-02-24 00:00:00,35.3911,41.8655
2016-02-23 00:00:00,35.9313,53.1999
2016-02-22 00:00:00,54.274,69.192
2016-02-19 00:00:00,69.3944,76.7344
2016-02-18 00:00:00,83.9077,71.1517
2016-02-17 00:00:00,76.901,53.3537
2016-02-16 00:00:00,52.6465,38.8046
2016-02-12 00:00:00,30.5135,34.5942
2016-02-11 00:00:00,33.2537,35.5832
2016-02-10 00:00:00,40.0155,39.1972
2016-02-09 00:00:00,33.4804,44.3439
2016-02-08 00:00:00,44.0958,55.353
2016-02-05 00:00:00,55.4555,59.5219
2016-02-04 00:00:00,66.5076,57.0328
2016-02-03 00:00:00,56.6025,48.235
2016-02-02 00:00:00,47.9884,37.5602
2016-02-01 00:00:00,40.1142,32.7404
2016-01-29 00:00:00,24.578,36.7265
2016-01-28 00:00:00,33.5292,56.8386
2016-01-27 00:00:00,52.0724,69.4984
2016-01-26 00:00:00,84.9143,72.5484
2016-01-25 00:00:00,71.5083,56.0729
2016-01-22 00:00:00,61.2225,42.9069
2016-01-21 00:00:00,35.4879,36.0567
2016-01-20 00:00:00,32.0102,37.5481
2016-01-19 00:00:00,40.6722,43.4284
2016-01-15 00:00:00,39.962,41.192
2016-01-14 00:00:00,49.6512,37.5766
2016-01-13 00:00:00,33.9629,24.1493
2016-01-12 00:00:00,29.1156,14.5189
2016-01-11 00:00:00,9.3693,6.9408
2016-01-08 00:00:00,5.0716,10.9336
2016-01-07 00:00:00,6.3814,16.375
2016-01-06 00:00:00,21.3477,24.214
2016-01-05 00:00:00,21.3959,30.8061
2016-01-04 00:00:00,29.8983,40.3709
2015-12-31 00:00:00,41.124,50.1255
2015-12-30 00:00:00,50.0902,52.4431
2015-12-29 00:00:00,59.1621,50.4839
2015-12-28 00:00:00,48.0769,41.2856
2015-12-24 00:00:00,44.2126,31.0756
2015-12-23 00:00:00,31.5674,19.6961
2015-12-22 00:00:00,17.4469,13.2939
2015-12-21 00:00:00,10.0739,12.2334
2015-12-18 00:00:00,12.3609,16.7197
2015-12-17 00:00:00,14.2654,17.4981
2015-12-16 00:00:00,23.5327,19.1908
2015-12-15 00:00:00,14.6961,17.1599
2015-12-14 00:00:00,19.3436,25.4529
2015-12-11 00:00:00,17.44,37.6615
2015-12-10 00:00:00,39.5751,58.0441
2015-12-09 00:00:00,55.9693,65.2464
2015-12-08 00:00:00,78.5878,59.6529
2015-12-07 00:00:00,61.1822,38.3139
2015-12-04 00:00:00,39.1889,25.7021
2015-12-03 00:00:00,14.5707,22.4922
2015-12-02 00:00:00,23.3468,29.8623
2015-12-01 00:00:00,29.559,37.7804
2015-11-30 00:00:00,36.6812,48.3476
2015-11-27 00:00:00,47.1011,62.414
2015-11-25 00:00:00,61.2606,74.3897
2015-11-24 00:00:00,78.8804,84.9564
2015-11-23 00:00:00,83.0283,83.9666
2015-11-20 00:00:00,92.9606,76.7046
2015-11-19 00:00:00,75.911,55.4446
2015-11-18 00:00:00,61.2422,36.0709
2015-11-17 00:00:00,29.1807,17.9338
2015-11-16 00:00:00,17.7897,11.4177
2015-11-13 00:00:00,6.831,9.3726
2015-11-12 00:00:00,9.6324,13.4703
2015-11-11 00:00:00,11.6543,19.3566
2015-11-10 00:00:00,19.1242,30.5037
2015-11-09 00:00:00,27.2911,45.0694
2015-11-06 00:00:00,45.0958,64.0148
2015-11-05 00:00:00,62.8211,78.0257
2015-11-04 00:00:00,84.1275,87.2387
2015-11-03 00:00:00,87.1286,89.5581
2015-11-02 00:00:00,90.4599,84.1178
2015-10-30 00:00:00,91.0857,72.6152
2015-10-29 00:00:00,70.8077,60.7863
2015-10-28 00:00:00,55.952,64.957
2015-10-27 00:00:00,55.5993,75.5999
2015-10-26 00:00:00,83.3197,85.5766
2015-10-23 00:00:00,87.8806,83.7075
2015-10-22 00:00:00,85.5294,78.0589
2015-10-21 00:00:00,77.7124,71.1248
2015-10-20 00:00:00,70.9349,63.3481
2015-10-19 00:00:00,64.727,61.4372
2015-10-16 00:00:00,54.3824,61.8146
2015-10-15 00:00:00,65.2023,71.4197
2015-10-14 00:00:00,65.859,73.7908
2015-10-13 00:00:00,83.1977,76.2911
2015-10-12 00:00:00,72.3156,72.3702
2015-10-09 00:00:00,73.36,73.161
2015-10-08 00:00:00,71.4349,69.6574
2015-10-07 00:00:00,74.688,59.4518
2015-10-06 00:00:00,62.8492,45.0136
2015-10-05 00:00:00,40.8182,31.3331
2015-10-02 00:00:00,31.3733,22.4874
2015-10-01 00:00:00,21.8078,19.7382
2015-09-30 00:00:00,14.2812,28.2482
2015-09-29 00:00:00,23.1257,44.9792
2015-09-28 00:00:00,47.3376,56.3838
2015-09-25 00:00:00,64.4743,58.0838
2015-09-24 00:00:00,57.3395,51.6765
2015-09-23 00:00:00,52.4377,48.6855
2015-09-22 00:00:00,45.2523,49.7299
2015-09-21 00:00:00,48.3666,59.8314
2015-09-18 00:00:00,55.5708,72.862
2015-09-17 00:00:00,75.557,84.2541
2015-09-16 00:00:00,87.4582,87.0122
2015-09-15 00:00:00,89.7472,80.4648
2015-09-14 00:00:00,83.8311,72.1909
2015-09-11 00:00:00,67.8161,60.6618
2015-09-10 00:00:00,64.9256,55.8284
2015-09-09 00:00:00,49.2438,49.5282
2015-09-08 00:00:00,53.3159,48.6249
2015-09-04 00:00:00,46.0251,51.0278
2015-09-03 00:00:00,46.5337,59.2442
2015-09-02 00:00:00,60.5245,75.1055
2015-09-01 00:00:00,70.6745,85.7695
2015-08-31 00:00:00,94.1175,87.2694
2015-08-28 00:00:00,92.5165,74.868
2015-08-27 00:00:00,75.1742,54.3123
2015-08-26 00:00:00,56.9133,36.1
2015-08-25 00:00:00,30.8493,22.1704
2015-08-24 00:00:00,20.5374,26.3403
2015-08-21 00:00:00,15.1247,41.8505
2015-08-20 00:00:00,43.359,62.9013
2015-08-19 00:00:00,67.0679,70.943
2015-08-18 00:00:00,78.2771,67.313
2015-08-17 00:00:00,67.4841,55.115
2015-08-14 00:00:00,56.1776,51.3254
2015-08-13 00:00:00,41.6832,48.9173
2015-08-12 00:00:00,56.1153,52.5766
2015-08-11 00:00:00,48.9533,44.1723
2015-08-10 00:00:00,52.6612,36.0327
2015-08-07 00:00:00,30.9025,25.0635
2015-08-06 00:00:00,24.5346,19.3136
2015-08-05 00:00:00,19.7534,15.9993
2015-08-04 00:00:00,13.6528,14.6239
2015-08-03 00:00:00,14.5916,16.866
2015-07-31 00:00:00,15.6274,17.7684
2015-07-30 00:00:00,20.379,18.9205
2015-07-29 00:00:00,17.2988,18.6682
2015-07-28 00:00:00,19.0837,21.9184
2015-07-27 00:00:00,19.6222,29.8068
2015-07-24 00:00:00,27.0492,44.158
2015-07-23 00:00:00,42.7491,63.8761
2015-07-22 00:00:00,62.6757,81.6081
2015-07-21 00:00:00,86.2034,93.4965
2015-07-20 00:00:00,95.9452,96.3614
2015-07-17 00:00:00,98.3411,95.284
2015-07-16 00:00:00,94.798,89.1944
2015-07-15 00:00:00,92.7128,75.6201
2015-07-14 00:00:00,80.0724,52.4912
2015-07-13 00:00:00,54.0751,33.8702
2015-07-10 00:00:00,23.326,29.5161
2015-07-09 00:00:00,24.2095,41.5404
2015-07-08 00:00:00,41.0128,51.5311
2015-07-07 00:00:00,59.399,51.0289
2015-07-06 00:00:00,54.1814,38.2979
2015-07-02 00:00:00,39.5063,23.1261
2015-07-01 00:00:00,21.2061,14.4671
2015-06-30 00:00:00,8.6659,17.3919
2015-06-29 00:00:00,13.5292,27.3512
2015-06-26 00:00:00,29.9806,39.1966
2015-06-25 00:00:00,38.5438,43.7733
2015-06-24 00:00:00,49.0653,51.0335
2015-06-23 00:00:00,43.7109,51.6368
2015-06-22 00:00:00,60.3242,54.9195
2015-06-19 00:00:00,50.8752,46.6293
2015-06-18 00:00:00,53.5589,41.3133
2015-06-17 00:00:00,35.4537,37.6416
2015-06-16 00:00:00,34.9273,44.1402
2015-06-15 00:00:00,42.5439,50.7969
2015-06-12 00:00:00,54.9495,50.3002
2015-06-11 00:00:00,54.8973,39.4289
2015-06-10 00:00:00,41.0538,26.784
2015-06-09 00:00:00,22.3355,19.5112
2015-06-08 00:00:00,16.9628,19.8331
2015-06-05 00:00:00,19.2352,24.1257
2015-06-04 00:00:00,23.3012,27.6288
2015-06-03 00:00:00,29.8407,35.0346
2015-06-02 00:00:00,29.7446,44.5538
2015-06-01 00:00:00,45.5186,52.2003
2015-05-29 00:00:00,58.3983,56.9867
2015-05-28 00:00:00,52.684,59.3697
2015-05-27 00:00:00,59.8778,70.6496
2015-05-26 00:00:00,65.5473,78.7716
2015-05-22 00:00:00,86.5237,84.7853
2015-05-21 00:00:00,84.2437,84.7698
2015-05-20 00:00:00,83.5885,87.3107
2015-05-19 00:00:00,86.4772,86.099
2015-05-18 00:00:00,91.8665,81.06
2015-05-15 00:00:00,79.9534,69.5752
2015-05-14 00:00:00,71.3602,62.4844
2015-05-13 00:00:00,57.412,54.6524
2015-05-12 00:00:00,58.681,47.5508
2015-05-11 00:00:00,47.8641,35.395
2015-05-08 00:00:00,36.1073,28.513
2015-05-07 00:00:00,22.2136,27.8822
2015-05-06 00:00:00,27.218,30.5847
2015-05-05 00:00:00,34.2149,27.891
2015-05-04 00:00:00,30.3213,23.7213
2015-05-01 00:00:00,19.137,30.5415
2015-04-30 00:00:00,21.7056,50.6206
2015-04-29 00:00:00,50.7819,73.8251
2015-04-28 00:00:00,79.3743,87.4908
2015-04-27 00:00:00,91.3191,88.5055
2015-04-24 00:00:00,91.779,85.3582
2015-04-23 00:00:00,82.4184,72.3603
2015-04-22 00:00:00,81.8771,58.2587
2015-04-21 00:00:00,52.7854,40.8295
2015-04-20 00:00:00,40.1136,36.9739
2015-04-17 00:00:00,29.5895,40.5109
2015-04-16 00:00:00,41.2187,49.6485
2015-04-15 00:00:00,50.7246,56.9467
2015-04-14 00:00:00,57.0021,60.3844
2015-04-13 00:00:00,63.1134,60.0513
2015-04-10 00:00:00,61.0377,61.6915
2015-04-09 00:00:00,56.0027,65.972
2015-04-08 00:00:00,68.0341,70.2052
2015-04-07 00:00:00,73.8792,64.5383
2015-04-06 00:00:00,68.7023,57.1433
2015-04-02 00:00:00,51.0333,48.0886
2015-04-01 00:00:00,51.6943,43.2471
2015-03-31 00:00:00,41.5383,30.485
2015-03-30 00:00:00,36.5086,23.9421
2015-03-27 00:00:00,13.4081,21.5099
2015-03-26 00:00:00,21.9097,32.0588
2015-03-25 00:00:00,29.2119,43.8059
2015-03-24 00:00:00,45.0547,57.6361
2015-03-23 00:00:00,57.1511,71.4688
2015-03-20 00:00:00,70.7025,79.6748
2015-03-19 00:00:00,86.5527,76.0135
2015-03-18 00:00:00,81.7692,60.4508
2015-03-17 00:00:00,59.7187,40.077
2015-03-16 00:00:00,39.8644,25.6779
2015-03-13 00:00:00,20.648,19.0751
2015-03-12 00:00:00,16.5213,20.7489
2015-03-11 00:00:00,20.0558,23.9326
2015-03-10 00:00:00,25.6696,25.8477
2015-03-09 00:00:00,26.0724,29.9499
2015-03-06 00:00:00,25.8009,36.3585
2015-03-05 00:00:00,37.9763,40.7644
2015-03-04 00:00:00,45.2982,41.0368
2015-03-03 00:00:00,39.0186,36.4079
2015-03-02 00:00:00,38.7935,39.459
2015-02-27 00:00:00,31.4115,47.648
2015-02-26 00:00:00,48.1721,67.9128
2015-02-25 00:00:00,63.3604,83.3118
2015-02-24 00:00:00,92.206,93.3607
2015-02-23 00:00:00,94.369,92.4708
2015-02-20 00:00:00,93.507,92.2314
2015-02-19 00:00:00,89.5365,91.3145
2015-02-18 00:00:00,93.6509,92.9904
2015-02-17 00:00:00,90.756,93.41
2015-02-13 00:00:00,94.5644,93.0199
2015-02-12 00:00:00,94.9095,87.466
2015-02-11 00:00:00,89.5859,80.7435
2015-02-10 00:00:00,77.9027,76.6899
2015-02-09 00:00:00,74.742,77.2953
2015-02-06 00:00:00,77.4251,78.9963
2015-02-05 00:00:00,79.7189,79.0588
2015-02-04 00:00:00,79.8449,81.2379
2015-02-03 00:00:00,77.6127,81.3278
2015-02-02 00:00:00,86.2561,75.5138
2015-01-30 00:00:00,80.1146,65.3516
2015-01-29 00:00:00,60.1707,59.6707
2015-01-28 00:00:00,55.7694,70.0552
2015-01-27 00:00:00,63.0718,80.828
2015-01-26 00:00:00,91.3243,84.2024
2015-01-23 00:00:00,88.0878,68.3101
2015-01-22 00:00:00,73.195,45.5185
2015-01-21 00:00:00,43.6475,25.5858
2015-01-20 00:00:00,19.7128,20.3224
2015-01-16 00:00:00,13.397,28.7226
2015-01-15 00:00:00,27.8574,45.6999
2015-01-14 00:00:00,44.9135,62.609
2015-01-13 00:00:00,64.329,71.956
2015-01-12 00:00:00,78.5846,67.2679
2015-01-09 00:00:00,72.9544,48.0982
2015-01-08 00:00:00,50.2647,29.6917
2015-01-07 00:00:00,21.0753,17.3131
2015-01-06 00:00:00,17.7349,15.7203
2015-01-05 00:00:00,13.129,19.9745
2015-01-02 00:00:00,16.297,34.4017
2014-12-31 00:00:00,30.4973,51.0202
2014-12-30 00:00:00,56.4108,64.7354
2014-12-29 00:00:00,66.1525,71.0266
2014-12-26 00:00:00,71.6429,77.5572
2014-12-24 00:00:00,75.2844,83.8402
2014-12-23 00:00:00,85.7443,83.2855
2014-12-22 00:00:00,90.492,71.0844
2014-12-19 00:00:00,73.6201,48.6406
2014-12-18 00:00:00,49.1411,27.9466
2014-12-17 00:00:00,23.1607,18.5326
2014-12-16 00:00:00,11.538,19.0079
2014-12-15 00:00:00,20.8992,29.3413
2014-12-12 00:00:00,24.5866,34.3598
2014-12-11 00:00:00,42.5383,39.6626
2014-12-10 00:00:00,35.9546,37.9973
2014-12-09 00:00:00,40.4949,43.3421
2014-12-08 00:00:00,37.5423,46.3824
2014-12-05 00:00:00,51.989,49.6186
2014-12-04 00:00:00,49.6159,50.3324
2014-12-03 00:00:00,47.2508,56.8451
2014-12-02 00:00:00,54.1303,66.2633
2014-12-01 00:00:00,69.1541,75.5134
2014-11-28 00:00:00,75.5055,78.5939
2014-11-26 00:00:00,81.8806,81.0243
2014-11-25 00:00:00,78.3956,76.5482
2014-11-24 00:00:00,82.7966,73.5536
2014-11-21 00:00:00,68.4522,67.5233
2014-11-20 00:00:00,69.4118,71.3609
2014-11-19 00:00:00,64.7058,76.035
2014-11-18 00:00:00,79.9651,85.8435
2014-11-17 00:00:00,83.4342,90.2998
2014-11-14 00:00:00,94.1311,90.8427
2014-11-13 00:00:00,93.334,82.8154
2014-11-12 00:00:00,85.063,69.5854
2014-11-11 00:00:00,70.0493,59.6192
2014-11-10 00:00:00,53.644,55.9201
2014-11-07 00:00:00,55.1643,61.4226
2014-11-06 00:00:00,58.9521,69.9217
2014-11-05 00:00:00,70.1515,79.9252
2014-11-04 00:00:00,80.6614,88.1267
2014-11-03 00:00:00,88.9627,92.9579
2014-10-31 00:00:00,94.756,95.5474
2014-10-30 00:00:00,95.1552,95.8822
2014-10-29 00:00:00,96.731,95.786
2014-10-28 00:00:00,95.7605,94.7347
2014-10-27 00:00:00,94.8666,93.64
2014-10-24 00:00:00,93.5769,91.5599
2014-10-23 00:00:00,92.4765,84.4209
2014-10-22 00:00:00,88.6263,69.0689
2014-10-21 00:00:00,72.1599,49.1125
2014-10-20 00:00:00,46.4205,31.6542
2014-10-17 00:00:00,28.7572,25.1189
2014-10-16 00:00:00,19.785,27.436
2014-10-15 00:00:00,26.8145,38.9409
2014-10-14 00:00:00,35.7084,53.9968
2014-10-13 00:00:00,54.2998,62.4584
2014-10-10 00:00:00,71.9822,62.3404
2014-10-09 00:00:00,61.0932,51.355
2014-10-08 00:00:00,53.9459,46.9271
2014-10-07 00:00:00,39.0261,44.1125
2014-10-06 00:00:00,47.8095,47.8179
2014-10-03 00:00:00,45.5019,47.778
2014-10-02 00:00:00,50.1424,50.7103
2014-10-01 00:00:00,47.6899,45.8523
2014-09-30 00:00:00,54.2986,42.3263
2014-09-29 00:00:00,35.5683,39.8702
2014-09-26 00:00:00,37.1121,50.3067
2014-09-25 00:00:00,46.9301,60.1556
2014-09-24 00:00:00,66.8778,64.7553
2014-09-23 00:00:00,66.6588,62.9221
2014-09-22 00:00:00,60.7293,62.1443
2014-09-19 00:00:00,61.3782,64.3869
2014-09-18 00:00:00,64.3254,68.066
2014-09-17 00:00:00,67.4571,72.7209
2014-09-16 00:00:00,72.4156,75.3233
2014-09-15 00:00:00,78.2901,70.3467
2014-09-12 00:00:00,75.2642,56.007
2014-09-11 00:00:00,57.4859,37.0984
2014-09-10 00:00:00,35.2709,21.8207
2014-09-09 00:00:00,18.5386,13.6587
2014-09-08 00:00:00,11.6527,18.3736
2014-09-05 00:00:00,10.785,33.8584
2014-09-04 00:00:00,32.6831,57.6946
2014-09-03 00:00:00,58.1071,73.8523
2014-09-02 00:00:00,82.2937,77.1442
2014-08-29 00:00:00,81.1562,72.1914
2014-08-28 00:00:00,67.9826,69.1275
2014-08-27 00:00:00,67.4353,75.5267
2014-08-26 00:00:00,71.9647,83.2176
2014-08-25 00:00:00,87.18,89.517
2014-08-22 00:00:00,90.508,91.4638
2014-08-21 00:00:00,90.8631,92.9525
2014-08-20 00:00:00,93.0203,94.5006
2014-08-19 00:00:00,94.974,95.9503
2014-08-18 00:00:00,95.5076,94.6357
2014-08-15 00:00:00,97.3694,92.9674
2014-08-14 00:00:00,91.0302,84.4832
2014-08-13 00:00:00,90.5026,71.4851
2014-08-12 00:00:00,71.9168,50.0663
2014-08-11 00:00:00,52.0358,31.8728
2014-08-08 00:00:00,26.2464,20.5026
2014-08-07 00:00:00,17.3361,18.7391
2014-08-06 00:00:00,17.9252,18.7299
2014-08-05 00:00:00,20.956,23.0175
2014-08-04 00:00:00,17.3086,31.4799
2014-08-01 00:00:00,30.7879,51.0619
