date,QUADRATURE,PHASE
2002-11-21 00:00:00,1.5476,0.2635
2002-11-20 00:00:00,2.3211,-0.3933
2002-11-19 00:00:00,1.5816,-1.1445
2002-11-18 00:00:00,-0.2077,-1.3994
2002-11-15 00:00:00,-1.851,-1.0436
2002-11-14 00:00:00,-2.5764,-0.1508
2002-11-13 00:00:00,-1.6801,0.6094
2002-11-12 00:00:00,-0.739,0.8093
2002-11-11 00:00:00,-0.031,0.9109
2002-11-08 00:00:00,0.1448,0.6961
2002-11-07 00:00:00,-0.0023,0.7693
2002-11-06 00:00:00,0.1826,0.6912
2002-11-05 00:00:00,-0.1201,0.6571
2002-11-04 00:00:00,0.1825,0.852
2002-11-01 00:00:00,0.5971,0.5436
2002-10-31 00:00:00,0.2585,0.4062
2002-10-30 00:00:00,0.5353,0.4515
2002-10-29 00:00:00,0.8594,0.151
2002-10-28 00:00:00,0.6675,-0.1701
2002-10-25 00:00:00,0.0291,-0.4565
2002-10-24 00:00:00,-1.3536,-0.2895
2002-10-23 00:00:00,-1.8489,0.5126
2002-10-22 00:00:00,-0.6654,1.0181
2002-10-21 00:00:00,0.386,0.9615
2002-10-18 00:00:00,1.3059,0.7129
2002-10-17 00:00:00,1.713,0.054
2002-10-16 00:00:00,1.0295,-0.3954
2002-10-15 00:00:00,0.4705,-0.5287
2002-10-14 00:00:00,-0.045,-0.571
2002-10-11 00:00:00,-0.1557,-0.4097
2002-10-10 00:00:00,-0.0174,-0.4541
2002-10-09 00:00:00,-0.2267,-0.4443
2002-10-08 00:00:00,-0.3345,-0.3356
2002-10-07 00:00:00,-0.3148,-0.2354
2002-10-04 00:00:00,-0.3765,-0.1548
2002-10-03 00:00:00,-0.3053,0.004
2002-10-02 00:00:00,0.0313,0.0028
2002-10-01 00:00:00,-0.3297,-0.0827
2002-09-30 00:00:00,-0.4667,0.1541
2002-09-27 00:00:00,-0.4595,0.1399
2002-09-26 00:00:00,-0.7545,0.4049
2002-09-25 00:00:00,-0.0167,0.6638
2002-09-24 00:00:00,0.6745,0.4626
2002-09-23 00:00:00,0.7901,0.157
2002-09-20 00:00:00,0.4489,-0.113
2002-09-19 00:00:00,0.0003,-0.1044
2002-09-18 00:00:00,-0.0481,-0.0407
2002-09-17 00:00:00,-0.0459,-0.0002
2002-09-16 00:00:00,0.3384,0.0275
2002-09-13 00:00:00,0.4772,-0.223
2002-09-12 00:00:00,0.4772,-0.285
2002-09-11 00:00:00,0.6569,-0.5335
2002-09-10 00:00:00,0.3418,-0.675
2002-09-09 00:00:00,0.5888,-0.6403
2002-09-06 00:00:00,0.8399,-1.0179
2002-09-05 00:00:00,0.0167,-1.2956
2002-09-04 00:00:00,-1.0474,-1.1019
2002-09-03 00:00:00,-1.4449,-0.6253
2002-08-30 00:00:00,-1.6321,-0.2505
2002-08-29 00:00:00,-1.4935,0.2198
2002-08-28 00:00:00,-1.1122,0.4279
2002-08-27 00:00:00,-0.974,0.6976
2002-08-26 00:00:00,-0.2154,0.9549
2002-08-23 00:00:00,0.5688,0.8995
2002-08-22 00:00:00,1.2735,0.6004
2002-08-21 00:00:00,1.0284,-0.0358
2002-08-20 00:00:00,-0.2553,-0.1443
2002-08-19 00:00:00,-0.8565,0.1981
2002-08-16 00:00:00,-0.5099,0.5683
2002-08-15 00:00:00,0.4578,0.6783
2002-08-14 00:00:00,1.5342,0.3166
2002-08-13 00:00:00,1.5445,-0.4704
2002-08-12 00:00:00,0.0337,-0.8764
2002-08-09 00:00:00,-1.2673,-0.486
2002-08-08 00:00:00,-1.4552,0.1054
2002-08-07 00:00:00,-0.6812,0.6072
2002-08-06 00:00:00,0.5649,0.6064
2002-08-05 00:00:00,1.525,0.1078
2002-08-02 00:00:00,0.8363,-0.525
2002-08-01 00:00:00,0.4922,-0.2507
2002-07-31 00:00:00,2.0058,-0.4839
2002-07-30 00:00:00,2.6755,-1.2882
2002-07-29 00:00:00,2.3763,-1.9858
2002-07-26 00:00:00,1.2202,-2.7464
2002-07-25 00:00:00,-1.5123,-3.004
2002-07-24 00:00:00,-4.1791,-1.7498
2002-07-23 00:00:00,-2.7368,-0.0369
2002-07-22 00:00:00,-0.664,-0.0543
2002-07-19 00:00:00,-0.3653,0.0388
2002-07-18 00:00:00,0.3173,-0.1074
2002-07-17 00:00:00,-0.7195,-0.3939
2002-07-16 00:00:00,-2.0567,0.2375
2002-07-15 00:00:00,-1.2325,1.1167
2002-07-12 00:00:00,0.8155,1.1416
2002-07-11 00:00:00,1.344,0.3667
2002-07-10 00:00:00,0.2475,0.1039
2002-07-09 00:00:00,-0.1343,0.4192
2002-07-08 00:00:00,1.2957,0.4801
2002-07-05 00:00:00,2.1016,-0.2881
2002-07-03 00:00:00,1.984,-0.5322
2002-07-02 00:00:00,4.3451,-0.9042
2002-07-01 00:00:00,5.55,-2.692
2002-06-28 00:00:00,3.3714,-4.1458
2002-06-27 00:00:00,-2.0954,-4.848
2002-06-26 00:00:00,-8.4258,-2.9766
2002-06-25 00:00:00,-5.5078,-0.3317
2002-06-24 00:00:00,0.9208,-0.4298
2002-06-21 00:00:00,2.1734,-1.313
2002-06-20 00:00:00,1.3556,-1.8369
2002-06-19 00:00:00,-0.1435,-1.9365
2002-06-18 00:00:00,-0.937,-1.6058
2002-06-17 00:00:00,-0.6623,-1.3612
2002-06-14 00:00:00,-0.7524,-1.2701
2002-06-13 00:00:00,-0.5301,-0.9223
2002-06-12 00:00:00,-0.0547,-0.9261
2002-06-11 00:00:00,-0.1039,-0.9967
2002-06-10 00:00:00,-0.4864,-0.9673
2002-06-07 00:00:00,-0.6485,-0.6208
2002-06-06 00:00:00,-0.4179,-0.4433
2002-06-05 00:00:00,-0.3394,-0.3898
2002-06-04 00:00:00,-0.4254,-0.2862
2002-06-03 00:00:00,-0.2676,0.0749
2002-05-31 00:00:00,1.1368,0.0644
2002-05-30 00:00:00,1.0642,-0.9971
2002-05-29 00:00:00,-0.9187,-1.0601
2002-05-28 00:00:00,-1.9338,-0.3182
2002-05-24 00:00:00,-2.0741,0.4431
2002-05-23 00:00:00,-1.5938,1.1368
2002-05-22 00:00:00,-0.3394,1.5632
2002-05-21 00:00:00,1.2227,1.263
2002-05-20 00:00:00,1.0568,0.5043
2002-05-17 00:00:00,-0.1001,0.6138
2002-05-16 00:00:00,0.9891,1.0124
2002-05-15 00:00:00,2.4331,0.0934
2002-05-14 00:00:00,1.1388,-0.9819
2002-05-13 00:00:00,-0.5043,-0.8078
2002-05-10 00:00:00,-0.8573,-0.402
2002-05-09 00:00:00,-0.7725,-0.058
2002-05-08 00:00:00,-0.362,0.2553
2002-05-07 00:00:00,1.017,0.2938
2002-05-06 00:00:00,1.5448,-0.5992
2002-05-03 00:00:00,0.6504,-0.8722
2002-05-02 00:00:00,0.7832,-0.9068
2002-05-01 00:00:00,0.377,-1.3202
2002-04-30 00:00:00,-0.669,-1.2604
2002-04-29 00:00:00,-1.3621,-0.9603
2002-04-26 00:00:00,-1.9722,-0.3611
2002-04-25 00:00:00,-1.8543,0.4176
2002-04-24 00:00:00,-0.6315,0.9187
2002-04-23 00:00:00,0.2437,0.7176
2002-04-22 00:00:00,0.3067,0.5942
2002-04-19 00:00:00,0.4939,0.5164
2002-04-18 00:00:00,0.6663,0.2851
2002-04-17 00:00:00,0.2313,-0.0505
2002-04-16 00:00:00,-0.5512,0.0375
2002-04-15 00:00:00,-0.9123,0.4186
2002-04-12 00:00:00,-0.4763,0.8129
2002-04-11 00:00:00,0.5074,0.6452
2002-04-10 00:00:00,-0.2138,0.3213
2002-04-09 00:00:00,-0.0446,0.916
2002-04-08 00:00:00,1.9327,0.6011
2002-04-05 00:00:00,2.1501,-0.2002
2002-04-04 00:00:00,1.8816,-0.6574
2002-04-03 00:00:00,0.9109,-1.2041
2002-04-02 00:00:00,-0.5735,-1.1501
2002-04-01 00:00:00,-1.1496,-0.819
2002-03-28 00:00:00,-1.4802,-0.3625
2002-03-27 00:00:00,-0.8433,0.1444
2002-03-26 00:00:00,-0.1958,0.1269
2002-03-25 00:00:00,0.0541,0.1965
2002-03-22 00:00:00,0.3424,0.005
2002-03-21 00:00:00,-0.294,-0.1838
2002-03-20 00:00:00,-1.2401,0.1052
2002-03-19 00:00:00,-1.3321,0.7262
2002-03-18 00:00:00,-0.4877,0.9937
2002-03-15 00:00:00,-0.504,0.8717
2002-03-14 00:00:00,-0.6381,1.143
2002-03-13 00:00:00,-0.2144,1.2532
2002-03-12 00:00:00,0.3372,1.5156
2002-03-11 00:00:00,2.4761,1.3062
2002-03-08 00:00:00,3.2761,-0.2244
2002-03-07 00:00:00,-0.0746,-1.0778
2002-03-06 00:00:00,-2.0535,-0.0076
2002-03-05 00:00:00,-0.321,0.9677
2002-03-04 00:00:00,3.6779,0.5429
2002-03-01 00:00:00,4.26,-1.5245
2002-02-28 00:00:00,1.2851,-2.0509
2002-02-27 00:00:00,0.3906,-2.171
2002-02-26 00:00:00,-2.2858,-2.2491
2002-02-25 00:00:00,-3.713,-0.935
2002-02-22 00:00:00,-2.1896,0.0645
2002-02-21 00:00:00,-0.6329,0.3077
2002-02-20 00:00:00,0.8838,0.2529
2002-02-19 00:00:00,1.5063,-0.3565
2002-02-15 00:00:00,-0.0895,-0.8399
2002-02-14 00:00:00,-1.6301,-0.4176
2002-02-13 00:00:00,-2.2753,0.2781
2002-02-12 00:00:00,-1.4094,1.0792
2002-02-11 00:00:00,-0.1805,1.0664
2002-02-08 00:00:00,-0.1046,1.0713
2002-02-07 00:00:00,0.6033,1.1413
2002-02-06 00:00:00,0.7838,0.552
2002-02-05 00:00:00,-0.171,0.3979
2002-02-04 00:00:00,-0.3702,0.7207
2002-02-01 00:00:00,-0.3696,0.8265
2002-01-31 00:00:00,-0.1344,1.1008
2002-01-30 00:00:00,0.6032,0.8476
2002-01-29 00:00:00,-0.0984,0.5401
2002-01-28 00:00:00,0.287,1.0842
2002-01-25 00:00:00,1.4594,0.4691
2002-01-24 00:00:00,1.0212,-0.0065
2002-01-23 00:00:00,1.6171,-0.1554
2002-01-22 00:00:00,1.8079,-1.0109
2002-01-18 00:00:00,0.9256,-1.4697
2002-01-17 00:00:00,-0.2563,-1.7428
2002-01-16 00:00:00,-1.6616,-1.3223
2002-01-15 00:00:00,-2.3579,-0.5715
2002-01-14 00:00:00,-2.2944,0.3511
2002-01-11 00:00:00,-1.5118,1.0534
2002-01-10 00:00:00,-0.2429,1.3679
2002-01-09 00:00:00,0.5396,0.9888
2002-01-08 00:00:00,-0.0591,0.7986
2002-01-07 00:00:00,0.2159,1.143
2002-01-04 00:00:00,0.9207,0.7726
2002-01-03 00:00:00,0.578,0.4586
2002-01-02 00:00:00,0.6404,0.3207
2001-12-31 00:00:00,0.169,0.0061
2001-12-28 00:00:00,-0.1679,0.3719
2001-12-27 00:00:00,1.3769,0.4446
2001-12-26 00:00:00,2.504,-0.4251
2001-12-24 00:00:00,2.2082,-1.2985
2001-12-21 00:00:00,0.7063,-1.8143
2001-12-20 00:00:00,-0.5986,-1.5754
2001-12-19 00:00:00,-1.2212,-1.4343
2001-12-18 00:00:00,-2.7765,-1.0216
2001-12-17 00:00:00,-3.1524,-0.0878
2001-12-14 00:00:00,-3.0652,0.6487
2001-12-13 00:00:00,-2.578,1.8928
2001-12-12 00:00:00,0.8559,2.3028
2001-12-11 00:00:00,2.2567,1.2168
2001-12-10 00:00:00,1.3514,0.6605
2001-12-07 00:00:00,0.8064,0.3122
2001-12-06 00:00:00,-0.3598,0.1297
2001-12-05 00:00:00,-1.3216,0.6474
2001-12-04 00:00:00,-0.5004,1.3274
2001-12-03 00:00:00,0.852,1.0995
2001-11-30 00:00:00,0.9575,0.5093
2001-11-29 00:00:00,0.3195,0.2938
2001-11-28 00:00:00,0.0856,0.4182
2001-11-27 00:00:00,0.2722,0.2903
2001-11-26 00:00:00,-0.3953,0.1603
2001-11-23 00:00:00,-0.4008,0.6695
2001-11-21 00:00:00,0.9565,0.648
2001-11-20 00:00:00,1.4229,0.0281
2001-11-19 00:00:00,0.5612,-0.51
2001-11-16 00:00:00,-1.3186,-0.5476
2001-11-15 00:00:00,-3.2832,0.2445
2001-11-14 00:00:00,-2.9587,1.5026
2001-11-13 00:00:00,-0.1725,1.965
2001-11-12 00:00:00,1.8528,1.5282
2001-11-09 00:00:00,3.5786,1.0825
2001-11-08 00:00:00,5.1115,-0.0327
2001-11-07 00:00:00,2.9023,-1.2586
2001-11-06 00:00:00,-0.2978,-1.5524
2001-11-05 00:00:00,-2.8888,-1.0404
2001-11-02 00:00:00,-3.7789,0.1774
2001-11-01 00:00:00,-1.6801,0.9329
2001-10-31 00:00:00,-0.8683,0.7256
2001-10-30 00:00:00,-1.0079,1.1565
2001-10-29 00:00:00,0.991,1.3816
2001-10-26 00:00:00,2.4491,0.7517
2001-10-25 00:00:00,1.1512,-0.2207
2001-10-24 00:00:00,-2.862,-0.123
2001-10-23 00:00:00,-4.372,1.2745
2001-10-22 00:00:00,-2.5217,2.112
2001-10-19 00:00:00,-0.1352,2.5047
2001-10-18 00:00:00,2.4578,1.9942
2001-10-17 00:00:00,2.1241,1.154
2001-10-16 00:00:00,0.5675,1.0545
2001-10-15 00:00:00,0.7538,1.2053
2001-10-12 00:00:00,1.8706,0.9877
2001-10-11 00:00:00,2.5858,0.2429
2001-10-10 00:00:00,1.1128,-0.4107
2001-10-09 00:00:00,0.056,-0.1984
2001-10-08 00:00:00,0.5114,-0.1847
2001-10-05 00:00:00,0.6025,-0.3596
2001-10-04 00:00:00,0.8793,-0.5897
2001-10-03 00:00:00,0.1189,-0.9058
2001-10-02 00:00:00,-0.39,-0.4762
2001-10-01 00:00:00,1.2192,-0.5169
2001-09-28 00:00:00,0.5255,-1.3769
2001-09-27 00:00:00,-0.6183,-0.8856
2001-09-26 00:00:00,0.4242,-0.81
2001-09-25 00:00:00,0.0037,-1.1327
2001-09-24 00:00:00,-0.306,-0.8866
2001-09-21 00:00:00,-0.1313,-1.0059
2001-09-20 00:00:00,-1.1512,-0.9343
2001-09-19 00:00:00,-1.3591,-0.1739
2001-09-18 00:00:00,-0.4302,0.1541
2001-09-17 00:00:00,0.243,0.1203
2001-09-10 00:00:00,0.7183,-0.1663
2001-09-07 00:00:00,-0.0251,-0.5619
2001-09-06 00:00:00,-1.1531,-0.2319
2001-09-05 00:00:00,-1.0827,0.3739
2001-09-04 00:00:00,0.1592,0.6687
2001-08-31 00:00:00,0.9401,0.1881
2001-08-30 00:00:00,0.7138,-0.0887
2001-08-29 00:00:00,0.693,-0.2573
2001-08-28 00:00:00,0.5415,-0.4794
2001-08-27 00:00:00,0.1657,-0.6146
2001-08-24 00:00:00,-0.1804,-0.5554
2001-08-23 00:00:00,-0.1347,-0.466
2001-08-22 00:00:00,-0.3837,-0.4954
2001-08-21 00:00:00,-0.4531,-0.1999
2001-08-20 00:00:00,-0.0527,-0.126
2001-08-17 00:00:00,0.2008,-0.1753
2001-08-16 00:00:00,0.1176,-0.3687
2001-08-15 00:00:00,-0.4331,-0.3343
2001-08-14 00:00:00,-0.655,-0.1056
2001-08-13 00:00:00,-0.8987,0.1272
2001-08-10 00:00:00,-0.5758,0.6061
2001-08-09 00:00:00,0.3763,0.5755
2001-08-08 00:00:00,0.5807,0.2433
2001-08-07 00:00:00,0.6002,0.1368
2001-08-06 00:00:00,1.0318,-0.0171
2001-08-03 00:00:00,1.7131,-0.5067
2001-08-02 00:00:00,1.6641,-1.2573
2001-08-01 00:00:00,1.7313,-1.5047
2001-07-31 00:00:00,2.7507,-2.1451
2001-07-30 00:00:00,2.2463,-3.2165
2001-07-27 00:00:00,0.6985,-3.9454
2001-07-26 00:00:00,-3.3201,-4.2265
2001-07-25 00:00:00,-7.169,-1.6568
2001-07-24 00:00:00,-5.0879,0.8243
2001-07-23 00:00:00,-2.5971,1.6484
2001-07-20 00:00:00,0.1968,2.4759
2001-07-19 00:00:00,4.1426,1.4032
2001-07-18 00:00:00,3.7554,-0.6363
2001-07-17 00:00:00,1.2051,-1.2088
2001-07-16 00:00:00,0.1331,-1.2065
2001-07-13 00:00:00,-1.2808,-1.1287
2001-07-12 00:00:00,-1.7995,-0.2038
2001-07-11 00:00:00,-0.5848,0.2294
2001-07-10 00:00:00,-0.1778,0.0355
2001-07-09 00:00:00,-0.8559,0.0537
2001-07-06 00:00:00,-1.2228,0.4632
2001-07-05 00:00:00,-1.9245,0.8869
2001-07-03 00:00:00,-1.5761,1.9345
2001-07-02 00:00:00,0.0906,2.0089
2001-06-29 00:00:00,0.265,1.7743
2001-06-28 00:00:00,1.1993,1.8702
2001-06-27 00:00:00,2.1652,0.9187
2001-06-26 00:00:00,1.1888,0.1922
2001-06-25 00:00:00,0.9333,0.189
2001-06-22 00:00:00,1.2042,-0.2756
2001-06-21 00:00:00,0.4611,-0.6312
2001-06-20 00:00:00,0.2199,-0.6006
2001-06-19 00:00:00,-0.3542,-0.8886
2001-06-18 00:00:00,-1.7718,-0.4084
2001-06-15 00:00:00,-1.1814,0.5269
2001-06-14 00:00:00,-0.0592,0.5021
2001-06-13 00:00:00,0.3643,0.4798
2001-06-12 00:00:00,1.4412,0.3258
2001-06-11 00:00:00,2.481,-0.2836
2001-06-08 00:00:00,3.2596,-1.3536
2001-06-07 00:00:00,1.9028,-2.8037
2001-06-06 00:00:00,-1.113,-2.8253
2001-06-05 00:00:00,-2.3694,-1.7806
2001-06-04 00:00:00,-1.976,-0.9467
2001-06-01 00:00:00,-1.2774,-0.5557
2001-05-31 00:00:00,-0.8974,-0.3726
2001-05-30 00:00:00,-0.9028,-0.1625
2001-05-29 00:00:00,-0.6917,0.0464
2001-05-25 00:00:00,-0.9402,0.195
2001-05-24 00:00:00,-0.1505,0.7925
2001-05-23 00:00:00,2.3039,0.511
2001-05-22 00:00:00,3.2428,-0.4805
2001-05-21 00:00:00,3.6748,-1.3651
2001-05-18 00:00:00,1.9813,-2.5509
2001-05-17 00:00:00,-1.1633,-2.3218
2001-05-16 00:00:00,-1.3418,-1.7431
2001-05-15 00:00:00,-2.2793,-1.5761
2001-05-14 00:00:00,-2.1247,-0.7284
2001-05-11 00:00:00,-1.6194,-0.6931
2001-05-10 00:00:00,-3.1535,-0.0143
2001-05-09 00:00:00,-1.5681,1.0533
2001-05-08 00:00:00,-0.7494,0.8313
2001-05-07 00:00:00,-0.4035,1.4536
2001-05-04 00:00:00,1.5471,1.1181
2001-05-03 00:00:00,0.9915,0.2654
2001-05-02 00:00:00,-0.6537,0.1318
2001-05-01 00:00:00,-2.1096,0.5768
2001-04-30 00:00:00,-2.5073,1.7271
2001-04-27 00:00:00,-0.6733,2.8788
2001-04-26 00:00:00,2.428,2.4734
2001-04-25 00:00:00,2.8052,0.3659
2001-04-24 00:00:00,0.0517,-0.351
2001-04-23 00:00:00,-1.0368,0.5815
2001-04-20 00:00:00,-0.6367,0.9487
2001-04-19 00:00:00,-0.1475,1.2631
2001-04-18 00:00:00,1.412,1.0574
2001-04-17 00:00:00,1.7049,0.1605
2001-04-16 00:00:00,1.8595,-0.1132
2001-04-12 00:00:00,2.2891,-1.1836
2001-04-11 00:00:00,0.3884,-2.0124
2001-04-10 00:00:00,-1.2314,-1.4962
2001-04-09 00:00:00,-1.685,-0.8512
2001-04-06 00:00:00,-1.5175,-0.2167
2001-04-05 00:00:00,-1.7541,0.0238
2001-04-04 00:00:00,-2.159,0.8214
2001-04-03 00:00:00,-1.7538,1.402
2001-04-02 00:00:00,-1.5174,2.1092
2001-03-30 00:00:00,0.747,2.6929
2001-03-29 00:00:00,2.9604,1.5279
2001-03-28 00:00:00,1.7983,0.3714
2001-03-27 00:00:00,0.2458,0.4419
2001-03-26 00:00:00,0.9978,0.5991
2001-03-23 00:00:00,1.1898,0.0409
2001-03-22 00:00:00,1.3157,0.2093
2001-03-21 00:00:00,3.865,-0.3726
2001-03-20 00:00:00,2.4261,-2.1584
2001-03-19 00:00:00,-3.6037,-2.1767
2001-03-16 00:00:00,-6.6601,-0.3432
2001-03-15 00:00:00,-6.1491,1.1976
2001-03-14 00:00:00,-4.1756,2.9969
2001-03-13 00:00:00,2.3396,3.3251
2001-03-12 00:00:00,5.0628,1.6723
2001-03-09 00:00:00,4.3392,0.4029
2001-03-08 00:00:00,2.0299,-0.5281
2001-03-07 00:00:00,-1.6962,-0.2853
2001-03-06 00:00:00,-1.134,0.7787
2001-03-05 00:00:00,1.77,0.5642
2001-03-02 00:00:00,2.1932,-0.18
2001-03-01 00:00:00,2.0494,-0.5716
2001-02-28 00:00:00,1.6143,-1.23
2001-02-27 00:00:00,-1.4611,-1.4256
2001-02-26 00:00:00,-2.2065,-0.1999
2001-02-23 00:00:00,2.0372,0.0352
2001-02-22 00:00:00,2.8792,-1.1715
2001-02-21 00:00:00,1.7414,-1.5799
2001-02-20 00:00:00,-0.2036,-2.2105
2001-02-16 00:00:00,-3.4546,-1.4158
2001-02-15 00:00:00,-2.27,-0.2959
2001-02-14 00:00:00,0.3143,-0.2059
2001-02-13 00:00:00,1.5423,-0.7321
2001-02-12 00:00:00,-0.7967,-1.4322
2001-02-09 00:00:00,-4.0273,-0.5812
2001-02-08 00:00:00,-4.2181,0.7115
2001-02-07 00:00:00,-3.2551,1.7175
2001-02-06 00:00:00,0.1073,2.3987
2001-02-05 00:00:00,2.8166,1.3265
2001-02-02 00:00:00,-0.3698,0.2792
2001-02-01 00:00:00,-4.1933,1.3676
2001-01-31 00:00:00,-3.1521,2.611
2001-01-30 00:00:00,-0.5997,2.8144
2001-01-29 00:00:00,0.2415,2.8223
2001-01-26 00:00:00,3.5044,2.8858
2001-01-25 00:00:00,4.7832,1.1186
2001-01-24 00:00:00,1.8619,0.1379
2001-01-23 00:00:00,-1.1506,0.2438
2001-01-22 00:00:00,-1.2334,1.2323
2001-01-19 00:00:00,0.786,0.9915
2001-01-18 00:00:00,-0.8328,0.6014
2001-01-17 00:00:00,-1.3576,1.1684
2001-01-16 00:00:00,-1.6479,1.085
2001-01-12 00:00:00,-2.939,2.0252
2001-01-11 00:00:00,0.9172,2.7103
2001-01-10 00:00:00,3.5246,1.6033
2001-01-09 00:00:00,2.2347,0.5484
2001-01-08 00:00:00,0.6303,0.4268
2001-01-05 00:00:00,0.1197,0.472
2001-01-04 00:00:00,-0.585,0.5298
2001-01-03 00:00:00,0.1275,0.8858
2001-01-02 00:00:00,1.6267,0.5716
2000-12-29 00:00:00,1.7134,0.0908
2000-12-28 00:00:00,1.9855,-0.2751
2000-12-27 00:00:00,1.6195,-0.8591
2000-12-26 00:00:00,0.4518,-1.1045
2000-12-22 00:00:00,-1.094,-1.1529
2000-12-21 00:00:00,-2.3282,-0.5346
2000-12-20 00:00:00,-0.9015,0.2415
2000-12-19 00:00:00,1.6552,0.1438
2000-12-18 00:00:00,2.8176,-0.6252
2000-12-15 00:00:00,3.2552,-1.6363
2000-12-14 00:00:00,0.4566,-2.7576
2000-12-13 00:00:00,-2.1917,-1.7611
2000-12-12 00:00:00,-0.7551,-0.8945
2000-12-11 00:00:00,0.5957,-1.1405
2000-12-08 00:00:00,0.6734,-1.616
2000-12-07 00:00:00,-0.6882,-1.8377
2000-12-06 00:00:00,-1.5335,-1.2158
2000-12-05 00:00:00,-1.7495,-0.7739
2000-12-04 00:00:00,-1.2254,0.0408
2000-12-01 00:00:00,0.5354,0.0357
2000-11-30 00:00:00,0.7811,-0.4306
2000-11-29 00:00:00,0.8746,-0.5551
2000-11-28 00:00:00,0.6819,-1.0652
2000-11-27 00:00:00,-0.7068,-1.1225
2000-11-24 00:00:00,-1.2278,-0.4882
2000-11-22 00:00:00,0.2292,0.0855
2000-11-21 00:00:00,3.1116,-0.4608
2000-11-20 00:00:00,2.8263,-1.9824
2000-11-17 00:00:00,0.5484,-2.2772
2000-11-16 00:00:00,-1.5297,-2.3766
2000-11-15 00:00:00,-5.2808,-1.604
2000-11-14 00:00:00,-6.7297,0.1658
2000-11-13 00:00:00,-6.4449,1.7217
2000-11-10 00:00:00,-3.3518,3.4718
2000-11-09 00:00:00,2.134,3.3521
2000-11-08 00:00:00,3.7016,2.0885
2000-11-07 00:00:00,3.9669,1.3415
2000-11-06 00:00:00,4.4397,0.1961
2000-11-03 00:00:00,2.5927,-0.8929
2000-11-02 00:00:00,1.0054,-1.1386
2000-11-01 00:00:00,-0.3867,-1.2931
2000-10-31 00:00:00,-1.0392,-0.5205
2000-10-30 00:00:00,1.9152,-0.4092
2000-10-27 00:00:00,1.7045,-1.896
2000-10-26 00:00:00,-1.6442,-1.8162
2000-10-25 00:00:00,-2.4729,-1.0068
2000-10-24 00:00:00,-2.9319,-0.1064
2000-10-23 00:00:00,0.1865,1.1562
2000-10-20 00:00:00,5.1976,-0.0688
2000-10-19 00:00:00,4.599,-2.2564
2000-10-18 00:00:00,1.8713,-2.8402
2000-10-17 00:00:00,2.3064,-2.5081
2000-10-16 00:00:00,8.3235,-2.6073
2000-10-13 00:00:00,19.814,-5.0063
2000-10-12 00:00:00,35.2466,-10.8411
2000-10-11 00:00:00,31.548,-20.3158
2000-10-10 00:00:00,26.4379,-27.9377
2000-10-09 00:00:00,-10.7195,-36.0524
2000-10-06 00:00:00,-44.8358,-21.262
2000-10-05 00:00:00,-22.9061,-6.7511
2000-10-04 00:00:00,-8.1367,-8.8014
2000-10-03 00:00:00,-6.5545,-6.3249
2000-10-02 00:00:00,-1.6612,-7.8964
2000-09-29 00:00:00,-13.1408,-6.7148
2000-09-28 00:00:00,-14.3018,-0.288
2000-09-27 00:00:00,-6.9876,2.7583
2000-09-26 00:00:00,1.2235,4.0835
2000-09-25 00:00:00,10.9351,1.1986
2000-09-22 00:00:00,7.4481,-2.9323
2000-09-21 00:00:00,3.1379,-2.6601
2000-09-20 00:00:00,2.2676,-3.4572
2000-09-19 00:00:00,1.5181,-3.4112
2000-09-18 00:00:00,-2.6262,-4.466
2000-09-15 00:00:00,-7.0672,-2.3365
2000-09-14 00:00:00,-5.5256,-1.9716
2000-09-13 00:00:00,-16.0965,-0.7179
2000-09-12 00:00:00,-15.8025,5.569
2000-09-11 00:00:00,-2.3848,6.6494
2000-09-08 00:00:00,-0.3875,5.5279
2000-09-07 00:00:00,-1.9514,5.576
2000-09-06 00:00:00,-2.917,6.1067
2000-09-05 00:00:00,-3.2525,6.9537
2000-09-01 00:00:00,0.539,7.9655
2000-08-31 00:00:00,6.3807,7.0398
2000-08-30 00:00:00,7.3099,4.6016
2000-08-29 00:00:00,4.348,3.2299
2000-08-28 00:00:00,0.606,2.8691
2000-08-25 00:00:00,0.2851,3.8979
2000-08-24 00:00:00,5.2065,3.4747
2000-08-23 00:00:00,5.7702,0.792
2000-08-22 00:00:00,1.9758,-0.1677
2000-08-21 00:00:00,0.5915,0.0172
2000-08-18 00:00:00,0.3555,0.0807
2000-08-17 00:00:00,1.1552,0.0042
2000-08-16 00:00:00,1.316,-0.6202
2000-08-15 00:00:00,1.2857,-0.7243
2000-08-14 00:00:00,1.7809,-1.2396
2000-08-11 00:00:00,1.2585,-1.7316
2000-08-10 00:00:00,0.9518,-2.2674
2000-08-09 00:00:00,-2.265,-2.4507
2000-08-08 00:00:00,-1.8545,-0.5066
2000-08-07 00:00:00,0.3903,-1.0328
2000-08-04 00:00:00,0.6048,-0.6632
2000-08-03 00:00:00,4.2619,-1.0459
2000-08-02 00:00:00,5.8246,-3.2712
2000-08-01 00:00:00,4.0216,-5.3784
2000-07-31 00:00:00,-2.0214,-5.8608
2000-07-28 00:00:00,-2.5012,-3.3886
2000-07-27 00:00:00,-1.213,-4.3757
2000-07-26 00:00:00,-6.5239,-3.4226
2000-07-25 00:00:00,-6.4025,-0.394
2000-07-24 00:00:00,-3.1916,0.5068
2000-07-21 00:00:00,-4.5865,0.5838
