date,HT_DCPHASE
2006-06-28 00:00:00,24.1873
2006-06-29 00:00:00,24.7887
2006-06-30 00:00:00,25.7192
2006-07-03 00:00:00,27.3783
2006-07-05 00:00:00,28.2316
2006-07-06 00:00:00,28.0049
2006-07-07 00:00:00,27.5333
2006-07-10 00:00:00,26.4382
2006-07-11 00:00:00,26.0369
2006-07-12 00:00:00,24.2986
2006-07-13 00:00:00,18.1078
2006-07-14 00:00:00,0.2385
2006-07-17 00:00:00,-6.1309
2006-07-18 00:00:00,-9.2846
2006-07-19 00:00:00,-16.4826
2006-07-20 00:00:00,-16.141
2006-07-21 00:00:00,-8.4648
2006-07-24 00:00:00,2.9002
2006-07-25 00:00:00,19.4186
2006-07-26 00:00:00,41.1312
2006-07-27 00:00:00,58.6199
2006-07-28 00:00:00,75.075
2006-07-31 00:00:00,93.3509
2006-08-01 00:00:00,106.0938
2006-08-02 00:00:00,125.3222
2006-08-03 00:00:00,139.2496
2006-08-04 00:00:00,153.0495
2006-08-07 00:00:00,162.6099
2006-08-08 00:00:00,177.0639
2006-08-09 00:00:00,187.0827
2006-08-10 00:00:00,192.3997
2006-08-11 00:00:00,202.2328
2006-08-14 00:00:00,212.1671
2006-08-15 00:00:00,215.9483
2006-08-16 00:00:00,223.6638
2006-08-17 00:00:00,225.4651
2006-08-18 00:00:00,231.7325
2006-08-21 00:00:00,237.5434
2006-08-22 00:00:00,247.1386
2006-08-23 00:00:00,257.4754
2006-08-24 00:00:00,263.2522
2006-08-25 00:00:00,59.0639
2006-08-28 00:00:00,99.4084
2006-08-29 00:00:00,120.965
2006-08-30 00:00:00,149.5933
2006-08-31 00:00:00,172.3957
2006-09-01 00:00:00,210.2772
2006-09-05 00:00:00,220.1322
2006-09-06 00:00:00,224.6299
2006-09-07 00:00:00,187.579
2006-09-08 00:00:00,150.093
2006-09-11 00:00:00,144.4275
2006-09-12 00:00:00,149.0442
2006-09-13 00:00:00,155.9199
2006-09-14 00:00:00,163.7293
2006-09-15 00:00:00,170.9516
2006-09-18 00:00:00,181.895
2006-09-19 00:00:00,190.4515
2006-09-20 00:00:00,193.596
2006-09-21 00:00:00,201.082
2006-09-22 00:00:00,204.2132
2006-09-25 00:00:00,206.017
2006-09-26 00:00:00,205.7389
2006-09-27 00:00:00,204.6527
2006-09-28 00:00:00,203.0321
2006-09-29 00:00:00,201.8765
2006-10-02 00:00:00,202.4511
2006-10-03 00:00:00,204.6031
2006-10-04 00:00:00,206.7047
2006-10-05 00:00:00,208.8181
2006-10-06 00:00:00,211.6985
2006-10-09 00:00:00,218.877
2006-10-10 00:00:00,223.4033
2006-10-11 00:00:00,227.2654
2006-10-12 00:00:00,231.7889
2006-10-13 00:00:00,236.3576
2006-10-16 00:00:00,244.7642
2006-10-17 00:00:00,259.3027
2006-10-18 00:00:00,289.8663
2006-10-19 00:00:00,-35.4862
2006-10-20 00:00:00,23.7671
2006-10-23 00:00:00,70.9969
2006-10-24 00:00:00,94.2624
2006-10-25 00:00:00,114.4549
2006-10-26 00:00:00,127.8885
2006-10-27 00:00:00,146.2252
2006-10-30 00:00:00,152.7051
2006-10-31 00:00:00,158.3138
2006-11-01 00:00:00,169.4228
2006-11-02 00:00:00,180.196
2006-11-03 00:00:00,191.7052
2006-11-06 00:00:00,202.7859
2006-11-07 00:00:00,218.3451
2006-11-08 00:00:00,227.0771
2006-11-09 00:00:00,233.3435
2006-11-10 00:00:00,238.1419
2006-11-13 00:00:00,246.7755
2006-11-14 00:00:00,208.3525
2006-11-15 00:00:00,135.2014
2006-11-16 00:00:00,127.8644
2006-11-17 00:00:00,138.7298
2006-11-20 00:00:00,155.291
2006-11-21 00:00:00,166.1675
2006-11-22 00:00:00,179.0451
2006-11-24 00:00:00,183.1563
2006-11-27 00:00:00,185.8603
2006-11-28 00:00:00,185.2611
2006-11-29 00:00:00,185.098
2006-11-30 00:00:00,185.4455
2006-12-01 00:00:00,184.1046
2006-12-04 00:00:00,185.4404
2006-12-05 00:00:00,184.1657
2006-12-06 00:00:00,183.8318
2006-12-07 00:00:00,187.7742
2006-12-08 00:00:00,195.1534
2006-12-11 00:00:00,202.6778
2006-12-12 00:00:00,210.42
2006-12-13 00:00:00,214.5606
2006-12-14 00:00:00,221.3684
2006-12-15 00:00:00,227.9304
2006-12-18 00:00:00,232.1524
2006-12-19 00:00:00,243.9502
2006-12-20 00:00:00,260.2377
2006-12-21 00:00:00,280.5292
2006-12-22 00:00:00,293.9576
2006-12-26 00:00:00,306.3734
2006-12-27 00:00:00,-42.636
2006-12-28 00:00:00,-39.8014
2006-12-29 00:00:00,-29.258
2007-01-03 00:00:00,-18.6536
2007-01-04 00:00:00,-8.1142
2007-01-05 00:00:00,4.6052
2007-01-08 00:00:00,15.79
2007-01-09 00:00:00,29.0592
2007-01-10 00:00:00,47.2087
2007-01-11 00:00:00,65.0085
2007-01-12 00:00:00,87.1057
2007-01-16 00:00:00,103.451
2007-01-17 00:00:00,117.8714
2007-01-18 00:00:00,131.412
2007-01-19 00:00:00,145.2154
2007-01-22 00:00:00,153.9351
2007-01-23 00:00:00,169.7922
2007-01-24 00:00:00,186.1728
2007-01-25 00:00:00,209.1503
2007-01-26 00:00:00,224.9465
2007-01-29 00:00:00,247.0812
2007-01-30 00:00:00,262.6244
2007-01-31 00:00:00,288.8131
2007-02-01 00:00:00,-40.5794
2007-02-02 00:00:00,-21.5681
2007-02-05 00:00:00,10.0888
2007-02-06 00:00:00,24.6727
2007-02-07 00:00:00,35.5517
2007-02-08 00:00:00,44.3663
2007-02-09 00:00:00,50.824
2007-02-12 00:00:00,54.2037
2007-02-13 00:00:00,53.1835
2007-02-14 00:00:00,50.5428
2007-02-15 00:00:00,47.3119
2007-02-16 00:00:00,47.3334
2007-02-20 00:00:00,56.7896
2007-02-21 00:00:00,77.2149
2007-02-22 00:00:00,98.8207
2007-02-23 00:00:00,110.1103
2007-02-26 00:00:00,124.0027
2007-02-27 00:00:00,139.7119
2007-02-28 00:00:00,157.5924
2007-03-01 00:00:00,168.5237
2007-03-02 00:00:00,185.6262
2007-03-05 00:00:00,200.2964
2007-03-06 00:00:00,211.0667
2007-03-07 00:00:00,222.8954
2007-03-08 00:00:00,222.291
2007-03-09 00:00:00,227.4118
2007-03-12 00:00:00,230.4683
2007-03-13 00:00:00,227.3814
2007-03-14 00:00:00,122.5483
2007-03-15 00:00:00,120.6998
2007-03-16 00:00:00,132.8086
2007-03-19 00:00:00,155.4287
2007-03-20 00:00:00,185.0761
2007-03-21 00:00:00,189.4136
2007-03-22 00:00:00,185.2438
2007-03-23 00:00:00,179.6473
2007-03-26 00:00:00,175.1504
2007-03-27 00:00:00,176.0857
2007-03-28 00:00:00,179.1003
2007-03-29 00:00:00,183.058
2007-03-30 00:00:00,187.6876
2007-04-02 00:00:00,191.6799
2007-04-03 00:00:00,195.0922
2007-04-04 00:00:00,199.2546
2007-04-05 00:00:00,203.9811
2007-04-09 00:00:00,206.5054
2007-04-10 00:00:00,208.9492
2007-04-11 00:00:00,215.0612
2007-04-12 00:00:00,222.9576
2007-04-13 00:00:00,233.1259
2007-04-16 00:00:00,250.833
2007-04-17 00:00:00,265.3455
2007-04-18 00:00:00,280.5337
2007-04-19 00:00:00,287.1194
2007-04-20 00:00:00,293.3686
2007-04-23 00:00:00,309.6518
2007-04-24 00:00:00,-32.0641
2007-04-25 00:00:00,-1.86
2007-04-26 00:00:00,27.6535
2007-04-27 00:00:00,54.4518
2007-04-30 00:00:00,77.6765
2007-05-01 00:00:00,100.9698
2007-05-02 00:00:00,121.3853
2007-05-03 00:00:00,135.4701
2007-05-04 00:00:00,148.6039
2007-05-07 00:00:00,159.6002
2007-05-08 00:00:00,174.5128
2007-05-09 00:00:00,181.0259
2007-05-10 00:00:00,185.1302
2007-05-11 00:00:00,184.6644
2007-05-14 00:00:00,183.9924
2007-05-15 00:00:00,184.0844
2007-05-16 00:00:00,182.295
2007-05-17 00:00:00,180.0251
2007-05-18 00:00:00,178.0102
2007-05-21 00:00:00,179.2599
2007-05-22 00:00:00,183.2185
2007-05-23 00:00:00,186.5375
2007-05-24 00:00:00,187.2443
2007-05-25 00:00:00,185.2894
2007-05-29 00:00:00,183.3422
2007-05-30 00:00:00,183.4988
2007-05-31 00:00:00,185.2545
2007-06-01 00:00:00,184.9441
2007-06-04 00:00:00,187.66
2007-06-05 00:00:00,186.7735
2007-06-06 00:00:00,186.942
2007-06-07 00:00:00,186.5722
2007-06-08 00:00:00,183.3861
2007-06-11 00:00:00,181.7686
2007-06-12 00:00:00,182.7501
2007-06-13 00:00:00,185.0447
2007-06-14 00:00:00,188.52
2007-06-15 00:00:00,194.5762
2007-06-18 00:00:00,202.2751
2007-06-19 00:00:00,207.7299
2007-06-20 00:00:00,212.6366
2007-06-21 00:00:00,216.5079
2007-06-22 00:00:00,220.3449
2007-06-25 00:00:00,227.4237
2007-06-26 00:00:00,233.6601
2007-06-27 00:00:00,243.5863
2007-06-28 00:00:00,244.8486
2007-06-29 00:00:00,235.7545
2007-07-02 00:00:00,172.0824
2007-07-03 00:00:00,152.1008
2007-07-05 00:00:00,140.6699
2007-07-06 00:00:00,146.5314
2007-07-09 00:00:00,142.706
2007-07-10 00:00:00,138.4092
2007-07-11 00:00:00,141.6473
2007-07-12 00:00:00,152.2817
2007-07-13 00:00:00,162.1627
2007-07-16 00:00:00,175.7014
2007-07-17 00:00:00,183.7506
2007-07-18 00:00:00,191.2827
2007-07-19 00:00:00,196.4785
2007-07-20 00:00:00,196.2054
2007-07-23 00:00:00,195.221
2007-07-24 00:00:00,196.8019
2007-07-25 00:00:00,196.8291
2007-07-26 00:00:00,194.479
2007-07-27 00:00:00,191.6349
2007-07-30 00:00:00,192.5761
2007-07-31 00:00:00,195.9232
2007-08-01 00:00:00,199.7364
2007-08-02 00:00:00,207.4127
2007-08-03 00:00:00,212.2602
2007-08-06 00:00:00,223.8885
2007-08-07 00:00:00,231.9296
2007-08-08 00:00:00,244.2023
2007-08-09 00:00:00,259.8713
2007-08-10 00:00:00,273.5812
2007-08-13 00:00:00,287.5308
2007-08-14 00:00:00,307.2955
2007-08-15 00:00:00,-41.7349
2007-08-16 00:00:00,-33.4695
2007-08-17 00:00:00,-31.2357
2007-08-20 00:00:00,-33.505
2007-08-21 00:00:00,-34.59
2007-08-22 00:00:00,-24.2713
2007-08-23 00:00:00,-13.3058
2007-08-24 00:00:00,1.9854
2007-08-27 00:00:00,16.5425
2007-08-28 00:00:00,26.0411
2007-08-29 00:00:00,38.008
2007-08-30 00:00:00,44.2233
2007-08-31 00:00:00,61.2885
2007-09-04 00:00:00,80.1489
2007-09-05 00:00:00,100.8101
2007-09-06 00:00:00,122.9363
2007-09-07 00:00:00,137.9646
2007-09-10 00:00:00,161.9375
2007-09-11 00:00:00,177.2083
2007-09-12 00:00:00,189.8633
2007-09-13 00:00:00,199.9822
2007-09-14 00:00:00,202.2725
2007-09-17 00:00:00,210.1084
2007-09-18 00:00:00,210.6433
2007-09-19 00:00:00,216.2067
2007-09-20 00:00:00,221.0517
2007-09-21 00:00:00,216.9085
2007-09-24 00:00:00,193.3689
2007-09-25 00:00:00,165.5378
2007-09-26 00:00:00,152.0671
2007-09-27 00:00:00,144.9623
2007-09-28 00:00:00,149.3911
2007-10-01 00:00:00,155.749
2007-10-02 00:00:00,163.4167
2007-10-03 00:00:00,165.8703
2007-10-04 00:00:00,168.6475
2007-10-05 00:00:00,171.048
2007-10-08 00:00:00,172.1658
2007-10-09 00:00:00,172.5347
2007-10-10 00:00:00,172.9509
2007-10-11 00:00:00,174.2469
2007-10-12 00:00:00,172.4576
2007-10-15 00:00:00,172.0067
2007-10-16 00:00:00,171.4317
2007-10-17 00:00:00,171.6711
2007-10-18 00:00:00,171.2605
2007-10-19 00:00:00,171.1363
2007-10-22 00:00:00,171.446
2007-10-23 00:00:00,171.5517
2007-10-24 00:00:00,171.1316
2007-10-25 00:00:00,171.0025
2007-10-26 00:00:00,171.2819
2007-10-29 00:00:00,172.2062
2007-10-30 00:00:00,174.8679
2007-10-31 00:00:00,176.7213
2007-11-01 00:00:00,179.6849
2007-11-02 00:00:00,182.8094
2007-11-05 00:00:00,185.026
2007-11-06 00:00:00,186.3045
2007-11-07 00:00:00,187.1123
2007-11-08 00:00:00,188.6442
2007-11-09 00:00:00,192.5901
2007-11-12 00:00:00,202.0421
2007-11-13 00:00:00,212.7193
2007-11-14 00:00:00,222.6515
2007-11-15 00:00:00,235.6992
2007-11-16 00:00:00,242.6026
2007-11-19 00:00:00,245.3507
2007-11-20 00:00:00,250.8416
2007-11-21 00:00:00,260.4664
2007-11-23 00:00:00,270.7665
2007-11-26 00:00:00,287.3485
2007-11-27 00:00:00,312.7904
2007-11-28 00:00:00,-25.1048
2007-11-29 00:00:00,-2.0544
2007-11-30 00:00:00,28.5741
2007-12-03 00:00:00,47.7533
2007-12-04 00:00:00,67.6073
2007-12-05 00:00:00,81.8872
2007-12-06 00:00:00,104.7444
2007-12-07 00:00:00,119.7918
2007-12-10 00:00:00,133.9395
2007-12-11 00:00:00,158.8008
2007-12-12 00:00:00,171.2603
2007-12-13 00:00:00,174.139
2007-12-14 00:00:00,182.9562
2007-12-17 00:00:00,186.4115
2007-12-18 00:00:00,190.5979
2007-12-19 00:00:00,197.6376
2007-12-20 00:00:00,201.6318
2007-12-21 00:00:00,207.1386
2007-12-24 00:00:00,211.129
2007-12-26 00:00:00,213.6204
2007-12-27 00:00:00,216.6923
2007-12-28 00:00:00,214.8458
2007-12-31 00:00:00,203.9608
2008-01-02 00:00:00,191.8565
2008-01-03 00:00:00,176.269
2008-01-04 00:00:00,173.807
2008-01-07 00:00:00,179.3756
2008-01-08 00:00:00,212.4443
2008-01-09 00:00:00,250.6657
2008-01-10 00:00:00,279.6839
2008-01-11 00:00:00,305.8515
2008-01-14 00:00:00,-35.2015
2008-01-15 00:00:00,-7.9928
2008-01-16 00:00:00,3.9734
2008-01-17 00:00:00,11.4998
2008-01-18 00:00:00,15.9084
2008-01-22 00:00:00,17.3554
2008-01-23 00:00:00,12.6584
2008-01-24 00:00:00,6.7311
2008-01-25 00:00:00,1.3989
2008-01-28 00:00:00,-2.0429
2008-01-29 00:00:00,-2.0912
2008-01-30 00:00:00,-2.2142
2008-01-31 00:00:00,-1.4907
2008-02-01 00:00:00,-3.0772
2008-02-04 00:00:00,-4.2473
2008-02-05 00:00:00,-2.2533
2008-02-06 00:00:00,2.0592
2008-02-07 00:00:00,5.3941
2008-02-08 00:00:00,8.2245
2008-02-11 00:00:00,10.0031
2008-02-12 00:00:00,13.1451
2008-02-13 00:00:00,17.1893
2008-02-14 00:00:00,21.0288
2008-02-15 00:00:00,26.5778
2008-02-19 00:00:00,31.3235
2008-02-20 00:00:00,35.4881
2008-02-21 00:00:00,38.7852
2008-02-22 00:00:00,41.5106
2008-02-25 00:00:00,42.7986
2008-02-26 00:00:00,42.6263
2008-02-27 00:00:00,36.3106
2008-02-28 00:00:00,20.9487
2008-02-29 00:00:00,18.7183
2008-03-03 00:00:00,29.7279
2008-03-04 00:00:00,38.2334
2008-03-05 00:00:00,42.2725
2008-03-06 00:00:00,38.5344
2008-03-07 00:00:00,45.4879
2008-03-10 00:00:00,56.3184
2008-03-11 00:00:00,85.637
2008-03-12 00:00:00,103.7706
2008-03-13 00:00:00,148.1986
2008-03-14 00:00:00,165.3813
2008-03-17 00:00:00,185.9183
2008-03-18 00:00:00,168.915
2008-03-19 00:00:00,144.1595
2008-03-20 00:00:00,142.628
2008-03-24 00:00:00,145.4062
2008-03-25 00:00:00,158.0282
2008-03-26 00:00:00,162.554
2008-03-27 00:00:00,168.506
2008-03-28 00:00:00,171.1569
2008-03-31 00:00:00,176.7923
2008-04-01 00:00:00,175.0684
2008-04-02 00:00:00,176.019
2008-04-03 00:00:00,173.5144
2008-04-04 00:00:00,171.3134
2008-04-07 00:00:00,168.733
2008-04-08 00:00:00,167.1101
2008-04-09 00:00:00,167.2771
2008-04-10 00:00:00,166.9477
2008-04-11 00:00:00,166.377
2008-04-14 00:00:00,167.0349
2008-04-15 00:00:00,171.5546
2008-04-16 00:00:00,175.776
2008-04-17 00:00:00,179.0754
2008-04-18 00:00:00,180.2809
2008-04-21 00:00:00,182.9919
2008-04-22 00:00:00,186.7837
2008-04-23 00:00:00,191.3916
2008-04-24 00:00:00,194.9441
2008-04-25 00:00:00,196.6569
2008-04-28 00:00:00,194.6837
2008-04-29 00:00:00,185.248
2008-04-30 00:00:00,174.4779
2008-05-01 00:00:00,165.2414
2008-05-02 00:00:00,161.2917
2008-05-05 00:00:00,163.7713
2008-05-06 00:00:00,169.7068
2008-05-07 00:00:00,175.3961
2008-05-08 00:00:00,180.9891
2008-05-09 00:00:00,186.3973
2008-05-12 00:00:00,188.2796
2008-05-13 00:00:00,192.4756
2008-05-14 00:00:00,193.8377
2008-05-15 00:00:00,194.8816
2008-05-16 00:00:00,193.2344
2008-05-19 00:00:00,192.2767
2008-05-20 00:00:00,194.0968
2008-05-21 00:00:00,196.8805
2008-05-22 00:00:00,202.8719
2008-05-23 00:00:00,203.1529
2008-05-27 00:00:00,202.5608
2008-05-28 00:00:00,201.5321
2008-05-29 00:00:00,200.6365
2008-05-30 00:00:00,204.1233
2008-06-02 00:00:00,208.2232
2008-06-03 00:00:00,215.2609
2008-06-04 00:00:00,224.176
2008-06-05 00:00:00,228.4544
2008-06-06 00:00:00,232.8765
2008-06-09 00:00:00,240.3851
2008-06-10 00:00:00,251.0459
2008-06-11 00:00:00,262.5277
2008-06-12 00:00:00,306.1623
2008-06-13 00:00:00,298.9324
2008-06-16 00:00:00,286.033
2008-06-17 00:00:00,288.6778
2008-06-18 00:00:00,297.2302
2008-06-19 00:00:00,310.9378
2008-06-20 00:00:00,-37.4307
2008-06-23 00:00:00,-16.7496
2008-06-24 00:00:00,3.639
2008-06-25 00:00:00,12.3231
2008-06-26 00:00:00,16.5782
2008-06-27 00:00:00,17.6618
2008-06-30 00:00:00,16.3381
2008-07-01 00:00:00,16.7748
2008-07-02 00:00:00,12.552
2008-07-03 00:00:00,7.8593
2008-07-07 00:00:00,9.0942
2008-07-08 00:00:00,10.9038
2008-07-09 00:00:00,26.4566
2008-07-10 00:00:00,57.9558
2008-07-11 00:00:00,76.9802
2008-07-14 00:00:00,96.4333
2008-07-15 00:00:00,120.0682
2008-07-16 00:00:00,151.4837
2008-07-17 00:00:00,185.2845
2008-07-18 00:00:00,224.0686
2008-07-21 00:00:00,258.7019
2008-07-22 00:00:00,283.0207
2008-07-23 00:00:00,311.0587
2008-07-24 00:00:00,-33.6188
2008-07-25 00:00:00,-18.9654
2008-07-28 00:00:00,-8.07
2008-07-29 00:00:00,-0.7565
2008-07-30 00:00:00,4.3116
2008-07-31 00:00:00,7.3644
2008-08-01 00:00:00,9.9735
2008-08-04 00:00:00,10.9953
2008-08-05 00:00:00,10.5816
2008-08-06 00:00:00,14.6525
2008-08-07 00:00:00,19.3347
2008-08-08 00:00:00,20.7123
2008-08-11 00:00:00,22.8586
2008-08-12 00:00:00,37.2865
2008-08-13 00:00:00,52.147
2008-08-14 00:00:00,61.2438
2008-08-15 00:00:00,69.1263
2008-08-18 00:00:00,76.4574
2008-08-19 00:00:00,88.3731
2008-08-20 00:00:00,100.5562
2008-08-21 00:00:00,119.1162
2008-08-22 00:00:00,138.0224
2008-08-25 00:00:00,157.5936
2008-08-26 00:00:00,175.6703
2008-08-27 00:00:00,191.9351
2008-08-28 00:00:00,201.8608
2008-08-29 00:00:00,217.3626
2008-09-02 00:00:00,227.9553
2008-09-03 00:00:00,246.322
2008-09-04 00:00:00,260.5367
2008-09-05 00:00:00,284.8039
2008-09-08 00:00:00,301.1966
2008-09-09 00:00:00,306.03
2008-09-10 00:00:00,-41.7581
2008-09-11 00:00:00,-38.5328
2008-09-12 00:00:00,-35.41
2008-09-15 00:00:00,-33.2067
2008-09-16 00:00:00,-31.4831
2008-09-17 00:00:00,-26.4799
2008-09-18 00:00:00,-25.7821
2008-09-19 00:00:00,-27.8529
2008-09-22 00:00:00,-30.2617
2008-09-23 00:00:00,-28.1281
2008-09-24 00:00:00,-22.1705
2008-09-25 00:00:00,-20.2292
2008-09-26 00:00:00,-18.3013
2008-09-29 00:00:00,-17.6719
2008-09-30 00:00:00,-20.33
2008-10-01 00:00:00,-16.7646
2008-10-02 00:00:00,-13.8741
2008-10-03 00:00:00,-8.6661
2008-10-06 00:00:00,-6.3603
2008-10-07 00:00:00,-4.3217
2008-10-08 00:00:00,-4.6651
2008-10-09 00:00:00,-2.8271
2008-10-10 00:00:00,-0.8833
2008-10-13 00:00:00,1.8992
2008-10-14 00:00:00,4.85
2008-10-15 00:00:00,8.3778
2008-10-16 00:00:00,12.7415
2008-10-17 00:00:00,17.9743
2008-10-20 00:00:00,22.2302
2008-10-21 00:00:00,25.7812
2008-10-22 00:00:00,29.6456
2008-10-23 00:00:00,34.2229
2008-10-24 00:00:00,40.1886
2008-10-27 00:00:00,49.896
2008-10-28 00:00:00,60.4412
2008-10-29 00:00:00,72.9077
2008-10-30 00:00:00,89.6763
2008-10-31 00:00:00,123.4804
2008-11-03 00:00:00,137.2546
2008-11-04 00:00:00,137.5186
2008-11-05 00:00:00,136.6849
2008-11-06 00:00:00,134.265
2008-11-07 00:00:00,145.7532
2008-11-10 00:00:00,165.7253
2008-11-11 00:00:00,191.6005
2008-11-12 00:00:00,229.2467
2008-11-13 00:00:00,252.0218
2008-11-14 00:00:00,281.249
2008-11-17 00:00:00,300.737
2008-11-18 00:00:00,-41.4088
2008-11-19 00:00:00,-14.7332
2008-11-20 00:00:00,-1.4092
2008-11-21 00:00:00,8.4076
2008-11-24 00:00:00,16.6605
2008-11-25 00:00:00,24.4517
2008-11-26 00:00:00,33.8879
2008-11-28 00:00:00,41.2479
2008-12-01 00:00:00,47.0027
2008-12-02 00:00:00,55.5648
2008-12-03 00:00:00,61.7011
2008-12-04 00:00:00,66.696
2008-12-05 00:00:00,71.8116
2008-12-08 00:00:00,84.8496
2008-12-09 00:00:00,100.8341
2008-12-10 00:00:00,128.0039
2008-12-11 00:00:00,144.5973
2008-12-12 00:00:00,158.402
2008-12-15 00:00:00,173.5148
2008-12-16 00:00:00,187.1906
2008-12-17 00:00:00,201.6327
2008-12-18 00:00:00,217.6995
2008-12-19 00:00:00,232.9526
2008-12-22 00:00:00,243.0418
2008-12-23 00:00:00,258.3522
2008-12-24 00:00:00,280.721
2008-12-26 00:00:00,297.4648
2008-12-29 00:00:00,311.9503
2008-12-30 00:00:00,-35.0553
2008-12-31 00:00:00,-14.6944
2009-01-02 00:00:00,-1.1516
2009-01-05 00:00:00,15.1325
2009-01-06 00:00:00,32.0812
2009-01-07 00:00:00,47.1327
2009-01-08 00:00:00,61.3581
2009-01-09 00:00:00,68.4507
2009-01-12 00:00:00,82.0412
2009-01-13 00:00:00,97.4214
2009-01-14 00:00:00,116.667
2009-01-15 00:00:00,145.8148
2009-01-16 00:00:00,193.7386
2009-01-20 00:00:00,247.2426
2009-01-21 00:00:00,270.8736
2009-01-22 00:00:00,295.8511
2009-01-23 00:00:00,-35.5047
2009-01-26 00:00:00,-12.3598
2009-01-27 00:00:00,13.0013
2009-01-28 00:00:00,51.7583
2009-01-29 00:00:00,74.8998
2009-01-30 00:00:00,106.4677
2009-02-02 00:00:00,129.4075
2009-02-03 00:00:00,151.6719
2009-02-04 00:00:00,171.62
2009-02-05 00:00:00,187.4627
2009-02-06 00:00:00,197.5184
2009-02-09 00:00:00,200.926
2009-02-10 00:00:00,200.9684
2009-02-11 00:00:00,196.6445
2009-02-12 00:00:00,191.074
2009-02-13 00:00:00,194.2789
2009-02-17 00:00:00,195.9854
2009-02-18 00:00:00,203.6631
2009-02-19 00:00:00,213.8435
2009-02-20 00:00:00,225.46
2009-02-23 00:00:00,242.5988
2009-02-24 00:00:00,255.357
2009-02-25 00:00:00,280.9295
2009-02-26 00:00:00,299.1813
2009-02-27 00:00:00,307.9203
2009-03-02 00:00:00,-36.2086
2009-03-03 00:00:00,-20.923
2009-03-04 00:00:00,-5.2638
2009-03-05 00:00:00,9.2919
2009-03-06 00:00:00,20.2672
2009-03-09 00:00:00,26.3624
2009-03-10 00:00:00,29.5824
2009-03-11 00:00:00,34.9372
2009-03-12 00:00:00,42.1425
2009-03-13 00:00:00,55.3536
2009-03-16 00:00:00,69.9447
2009-03-17 00:00:00,86.4661
2009-03-18 00:00:00,96.7683
2009-03-19 00:00:00,119.0623
2009-03-20 00:00:00,126.4526
2009-03-23 00:00:00,131.8716
2009-03-24 00:00:00,141.4439
2009-03-25 00:00:00,149.9752
2009-03-26 00:00:00,159.3642
2009-03-27 00:00:00,166.5372
2009-03-30 00:00:00,170.5363
2009-03-31 00:00:00,177.8252
2009-04-01 00:00:00,181.0859
2009-04-02 00:00:00,179.6838
2009-04-03 00:00:00,180.4371
2009-04-06 00:00:00,183.2481
2009-04-07 00:00:00,180.1117
2009-04-08 00:00:00,177.418
2009-04-09 00:00:00,175.1605
2009-04-13 00:00:00,170.7061
2009-04-14 00:00:00,168.6058
2009-04-15 00:00:00,169.8139
2009-04-16 00:00:00,175.8286
2009-04-17 00:00:00,180.4387
2009-04-20 00:00:00,185.2855
2009-04-21 00:00:00,190.8433
2009-04-22 00:00:00,194.578
2009-04-23 00:00:00,192.9441
2009-04-24 00:00:00,191.7869
2009-04-27 00:00:00,191.8904
2009-04-28 00:00:00,192.9918
2009-04-29 00:00:00,194.7482
2009-04-30 00:00:00,197.2988
2009-05-01 00:00:00,199.5732
2009-05-04 00:00:00,200.3478
2009-05-05 00:00:00,200.1438
2009-05-06 00:00:00,197.5497
2009-05-07 00:00:00,195.8706
2009-05-08 00:00:00,194.2732
2009-05-11 00:00:00,193.7016
2009-05-12 00:00:00,194.2437
2009-05-13 00:00:00,196.1818
2009-05-14 00:00:00,199.1309
2009-05-15 00:00:00,202.0612
2009-05-18 00:00:00,204.3559
2009-05-19 00:00:00,207.2564
2009-05-20 00:00:00,211.8295
2009-05-21 00:00:00,217.4279
2009-05-22 00:00:00,221.3569
2009-05-26 00:00:00,225.7053
2009-05-27 00:00:00,235.8977
2009-05-28 00:00:00,249.7766
2009-05-29 00:00:00,274.3747
2009-06-01 00:00:00,22.4918
2009-06-02 00:00:00,82.5761
2009-06-03 00:00:00,100.3602
2009-06-04 00:00:00,112.6086
2009-06-05 00:00:00,125.47
2009-06-08 00:00:00,135.7306
2009-06-09 00:00:00,151.8055
2009-06-10 00:00:00,162.8141
2009-06-11 00:00:00,173.5797
2009-06-12 00:00:00,184.754
2009-06-15 00:00:00,195.4873
2009-06-16 00:00:00,204.9414
2009-06-17 00:00:00,214.2426
2009-06-18 00:00:00,223.3793
2009-06-19 00:00:00,228.0197
2009-06-22 00:00:00,237.3426
2009-06-23 00:00:00,248.5568
2009-06-24 00:00:00,260.9928
2009-06-25 00:00:00,274.6404
2009-06-26 00:00:00,306.9974
2009-06-29 00:00:00,-24.4899
2009-06-30 00:00:00,24.9457
2009-07-01 00:00:00,50.0832
2009-07-02 00:00:00,69.9829
2009-07-06 00:00:00,95.6904
2009-07-07 00:00:00,113.776
2009-07-08 00:00:00,121.6288
2009-07-09 00:00:00,167.2574
2009-07-10 00:00:00,197.5188
2009-07-13 00:00:00,218.8057
2009-07-14 00:00:00,242.018
2009-07-15 00:00:00,247.3139
2009-07-16 00:00:00,245.2099
2009-07-17 00:00:00,116.603
2009-07-20 00:00:00,114.2656
2009-07-21 00:00:00,126.6227
2009-07-22 00:00:00,139.6142
2009-07-23 00:00:00,157.7601
2009-07-24 00:00:00,169.4788
2009-07-27 00:00:00,184.691
2009-07-28 00:00:00,191.3105
2009-07-29 00:00:00,194.0432
