date,PPO
2008-06-19 00:00:00,-1.1765
2008-06-20 00:00:00,-1.4003
2008-06-23 00:00:00,-1.7998
2008-06-24 00:00:00,-2.0696
2008-06-25 00:00:00,-2.1346
2008-06-26 00:00:00,-2.5688
2008-06-27 00:00:00,-2.896
2008-06-30 00:00:00,-2.966
2008-07-01 00:00:00,-2.7241
2008-07-02 00:00:00,-2.7458
2008-07-03 00:00:00,-2.9201
2008-07-07 00:00:00,-2.8462
2008-07-08 00:00:00,-2.7159
2008-07-09 00:00:00,-2.5136
2008-07-10 00:00:00,-2.1645
2008-07-11 00:00:00,-1.927
2008-07-14 00:00:00,-1.7596
2008-07-15 00:00:00,-1.3485
2008-07-16 00:00:00,-1.0277
2008-07-17 00:00:00,-0.5163
2008-07-18 00:00:00,-0.6286
2008-07-21 00:00:00,-0.5658
2008-07-22 00:00:00,-0.7273
2008-07-23 00:00:00,-0.9231
2008-07-24 00:00:00,-1.422
2008-07-25 00:00:00,-1.6444
2008-07-28 00:00:00,-2.1445
2008-07-29 00:00:00,-2.5031
2008-07-30 00:00:00,-2.8993
2008-07-31 00:00:00,-3.1114
2008-08-01 00:00:00,-3.4539
2008-08-04 00:00:00,-4.0474
2008-08-05 00:00:00,-4.0637
2008-08-06 00:00:00,-4.0968
2008-08-07 00:00:00,-3.772
2008-08-08 00:00:00,-3.6373
2008-08-11 00:00:00,-2.9851
2008-08-12 00:00:00,-2.2877
2008-08-13 00:00:00,-1.0333
2008-08-14 00:00:00,-0.0352
2008-08-15 00:00:00,0.78
2008-08-18 00:00:00,1.5377
2008-08-19 00:00:00,2.3907
2008-08-20 00:00:00,3.3748
2008-08-21 00:00:00,4.0218
2008-08-22 00:00:00,4.5315
2008-08-25 00:00:00,4.8011
2008-08-26 00:00:00,4.8278
2008-08-27 00:00:00,4.5792
2008-08-28 00:00:00,4.2523
2008-08-29 00:00:00,3.5199
2008-09-02 00:00:00,2.7757
2008-09-03 00:00:00,2.0502
2008-09-04 00:00:00,1.2574
2008-09-05 00:00:00,0.594
2008-09-08 00:00:00,-0.2639
2008-09-09 00:00:00,-1.2644
2008-09-10 00:00:00,-2.4684
2008-09-11 00:00:00,-3.273
2008-09-12 00:00:00,-4.159
2008-09-15 00:00:00,-5.3561
2008-09-16 00:00:00,-6.4037
2008-09-17 00:00:00,-7.5156
2008-09-18 00:00:00,-8.2269
2008-09-19 00:00:00,-8.7324
2008-09-22 00:00:00,-9.2464
2008-09-23 00:00:00,-9.9261
2008-09-24 00:00:00,-10.4504
2008-09-25 00:00:00,-10.5885
2008-09-26 00:00:00,-10.7923
2008-09-29 00:00:00,-11.8479
2008-09-30 00:00:00,-12.3907
2008-10-01 00:00:00,-12.7123
2008-10-02 00:00:00,-13.308
2008-10-03 00:00:00,-13.2907
2008-10-06 00:00:00,-13.6392
2008-10-07 00:00:00,-14.8739
2008-10-08 00:00:00,-15.5939
2008-10-09 00:00:00,-16.094
2008-10-10 00:00:00,-16.5595
2008-10-13 00:00:00,-16.7256
2008-10-14 00:00:00,-16.9651
2008-10-15 00:00:00,-16.0317
2008-10-16 00:00:00,-15.4961
2008-10-17 00:00:00,-14.7811
2008-10-20 00:00:00,-13.434
2008-10-21 00:00:00,-12.3844
2008-10-22 00:00:00,-11.1526
2008-10-23 00:00:00,-9.5152
2008-10-24 00:00:00,-7.7669
2008-10-27 00:00:00,-5.8444
2008-10-28 00:00:00,-4.5032
2008-10-29 00:00:00,-4.1689
2008-10-30 00:00:00,-2.9602
2008-10-31 00:00:00,-1.2642
2008-11-03 00:00:00,-0.035
2008-11-04 00:00:00,0.8741
2008-11-05 00:00:00,1.6816
2008-11-06 00:00:00,2.7122
2008-11-07 00:00:00,2.9009
2008-11-10 00:00:00,2.7513
2008-11-11 00:00:00,2.7503
2008-11-12 00:00:00,2.5469
2008-11-13 00:00:00,1.9932
2008-11-14 00:00:00,0.7375
2008-11-17 00:00:00,-0.8461
2008-11-18 00:00:00,-1.5537
2008-11-19 00:00:00,-2.6256
2008-11-20 00:00:00,-4.5681
2008-11-21 00:00:00,-5.6235
2008-11-24 00:00:00,-5.9881
2008-11-25 00:00:00,-6.3463
2008-11-26 00:00:00,-6.5541
2008-11-28 00:00:00,-6.5792
2008-12-01 00:00:00,-6.3334
2008-12-02 00:00:00,-6.5324
2008-12-03 00:00:00,-6.1823
2008-12-04 00:00:00,-5.5742
2008-12-05 00:00:00,-4.811
2008-12-08 00:00:00,-3.1867
2008-12-09 00:00:00,-1.1563
2008-12-10 00:00:00,0.5871
2008-12-11 00:00:00,1.4343
2008-12-12 00:00:00,2.3148
2008-12-15 00:00:00,2.4768
2008-12-16 00:00:00,2.8444
2008-12-17 00:00:00,3.1526
2008-12-18 00:00:00,3.1077
2008-12-19 00:00:00,2.5798
2008-12-22 00:00:00,2.525
2008-12-23 00:00:00,1.9984
2008-12-24 00:00:00,0.7951
2008-12-26 00:00:00,-0.3302
2008-12-29 00:00:00,-1.401
2008-12-30 00:00:00,-2.4331
2008-12-31 00:00:00,-3.72
2009-01-02 00:00:00,-3.9947
2009-01-05 00:00:00,-4.2239
2009-01-06 00:00:00,-3.7937
2009-01-07 00:00:00,-3.5831
2009-01-08 00:00:00,-3.4903
2009-01-09 00:00:00,-2.9742
2009-01-12 00:00:00,-2.471
2009-01-13 00:00:00,-2.0754
2009-01-14 00:00:00,-1.7604
2009-01-15 00:00:00,-1.375
2009-01-16 00:00:00,-0.9931
2009-01-20 00:00:00,-0.8062
2009-01-21 00:00:00,-1.0275
2009-01-22 00:00:00,-1.1877
2009-01-23 00:00:00,-1.3534
2009-01-26 00:00:00,-1.2329
2009-01-27 00:00:00,-1.4883
2009-01-28 00:00:00,-1.3506
2009-01-29 00:00:00,-1.0688
2009-01-30 00:00:00,-1.0295
2009-02-02 00:00:00,-0.6674
2009-02-03 00:00:00,-0.107
2009-02-04 00:00:00,0.6101
2009-02-05 00:00:00,1.8874
2009-02-06 00:00:00,2.8686
2009-02-09 00:00:00,3.4215
2009-02-10 00:00:00,3.9808
2009-02-11 00:00:00,4.5409
2009-02-12 00:00:00,5.0465
2009-02-13 00:00:00,5.1384
2009-02-17 00:00:00,5.1969
2009-02-18 00:00:00,5.4153
2009-02-19 00:00:00,5.2486
2009-02-20 00:00:00,4.9332
2009-02-23 00:00:00,4.2633
2009-02-24 00:00:00,3.4027
2009-02-25 00:00:00,2.2515
2009-02-26 00:00:00,0.5914
2009-02-27 00:00:00,-0.44
2009-03-02 00:00:00,-1.2173
2009-03-03 00:00:00,-2.193
2009-03-04 00:00:00,-2.9692
2009-03-05 00:00:00,-3.4027
2009-03-06 00:00:00,-3.861
2009-03-09 00:00:00,-4.1443
2009-03-10 00:00:00,-4.3165
2009-03-11 00:00:00,-3.8463
2009-03-12 00:00:00,-3.4315
2009-03-13 00:00:00,-3.0977
2009-03-16 00:00:00,-2.4949
2009-03-17 00:00:00,-1.5607
2009-03-18 00:00:00,-0.2971
2009-03-19 00:00:00,0.7376
2009-03-20 00:00:00,1.4738
2009-03-23 00:00:00,2.8055
2009-03-24 00:00:00,4.4006
2009-03-25 00:00:00,5.9635
2009-03-26 00:00:00,7.168
2009-03-27 00:00:00,7.7068
2009-03-30 00:00:00,7.8404
2009-03-31 00:00:00,7.853
2009-04-01 00:00:00,8.2042
2009-04-02 00:00:00,8.399
2009-04-03 00:00:00,8.4884
2009-04-06 00:00:00,8.6749
2009-04-07 00:00:00,8.6615
2009-04-08 00:00:00,8.2245
2009-04-09 00:00:00,8.1079
2009-04-13 00:00:00,7.9541
2009-04-14 00:00:00,7.323
2009-04-15 00:00:00,6.8316
2009-04-16 00:00:00,6.8913
2009-04-17 00:00:00,7.1298
2009-04-20 00:00:00,7.12
2009-04-21 00:00:00,6.8417
2009-04-22 00:00:00,6.2973
2009-04-23 00:00:00,5.8801
2009-04-24 00:00:00,5.7316
2009-04-27 00:00:00,5.5241
2009-04-28 00:00:00,5.0548
2009-04-29 00:00:00,4.8009
2009-04-30 00:00:00,4.6824
2009-05-01 00:00:00,4.6524
2009-05-04 00:00:00,4.6452
2009-05-05 00:00:00,4.4232
2009-05-06 00:00:00,4.32
2009-05-07 00:00:00,4.0315
2009-05-08 00:00:00,3.8848
2009-05-11 00:00:00,3.6207
2009-05-12 00:00:00,3.3844
2009-05-13 00:00:00,2.9986
2009-05-14 00:00:00,2.6811
2009-05-15 00:00:00,2.3053
2009-05-18 00:00:00,2.1366
2009-05-19 00:00:00,1.9234
2009-05-20 00:00:00,1.2743
2009-05-21 00:00:00,0.505
2009-05-22 00:00:00,-0.1911
2009-05-26 00:00:00,-0.3017
2009-05-27 00:00:00,-0.428
2009-05-28 00:00:00,-0.4685
2009-05-29 00:00:00,-0.1531
2009-06-01 00:00:00,0.7219
2009-06-02 00:00:00,1.3244
2009-06-03 00:00:00,2.0307
2009-06-04 00:00:00,2.5277
2009-06-05 00:00:00,3.0366
2009-06-08 00:00:00,3.6336
2009-06-09 00:00:00,4.337
2009-06-10 00:00:00,5.2072
2009-06-11 00:00:00,5.5627
2009-06-12 00:00:00,5.6721
2009-06-15 00:00:00,5.5212
2009-06-16 00:00:00,5.3369
2009-06-17 00:00:00,4.9191
2009-06-18 00:00:00,4.3491
2009-06-19 00:00:00,3.6626
2009-06-22 00:00:00,2.845
2009-06-23 00:00:00,1.8525
2009-06-24 00:00:00,1.1096
2009-06-25 00:00:00,0.5816
2009-06-26 00:00:00,0.2474
2009-06-29 00:00:00,-0.1281
2009-06-30 00:00:00,-0.3521
2009-07-01 00:00:00,-0.2803
2009-07-02 00:00:00,-0.2527
2009-07-06 00:00:00,-0.169
2009-07-07 00:00:00,-0.1864
2009-07-08 00:00:00,-0.2629
2009-07-09 00:00:00,-0.2371
2009-07-10 00:00:00,0.0999
2009-07-13 00:00:00,0.5052
2009-07-14 00:00:00,0.7164
2009-07-15 00:00:00,0.898
2009-07-16 00:00:00,1.0962
2009-07-17 00:00:00,1.3319
2009-07-20 00:00:00,1.5706
2009-07-21 00:00:00,1.8472
2009-07-22 00:00:00,2.3428
2009-07-23 00:00:00,3.061
2009-07-24 00:00:00,3.7094
2009-07-27 00:00:00,4.4107
2009-07-28 00:00:00,5.0764
2009-07-29 00:00:00,5.4589
2009-07-30 00:00:00,5.8278
2009-07-31 00:00:00,6.01
2009-08-03 00:00:00,6.3401
2009-08-04 00:00:00,6.4766
2009-08-05 00:00:00,6.5224
2009-08-06 00:00:00,6.6234
2009-08-07 00:00:00,6.4929
2009-08-10 00:00:00,6.2086
2009-08-11 00:00:00,5.7217
2009-08-12 00:00:00,5.2193
2009-08-13 00:00:00,4.8617
2009-08-14 00:00:00,4.4413
2009-08-17 00:00:00,3.7407
2009-08-18 00:00:00,3.2313
2009-08-19 00:00:00,2.5841
2009-08-20 00:00:00,2.1486
2009-08-21 00:00:00,1.834
2009-08-24 00:00:00,1.6811
2009-08-25 00:00:00,1.4849
2009-08-26 00:00:00,1.2432
2009-08-27 00:00:00,1.2777
2009-08-28 00:00:00,1.2283
2009-08-31 00:00:00,1.0241
2009-09-01 00:00:00,0.8274
2009-09-02 00:00:00,0.9873
2009-09-03 00:00:00,0.9628
2009-09-04 00:00:00,1.0733
2009-09-08 00:00:00,1.1808
2009-09-09 00:00:00,1.1669
2009-09-10 00:00:00,1.1782
2009-09-11 00:00:00,1.1517
2009-09-14 00:00:00,1.2377
2009-09-15 00:00:00,1.2972
2009-09-16 00:00:00,1.4849
2009-09-17 00:00:00,1.788
2009-09-18 00:00:00,2.2998
2009-09-21 00:00:00,2.8592
2009-09-22 00:00:00,3.3217
2009-09-23 00:00:00,3.4586
2009-09-24 00:00:00,3.5271
2009-09-25 00:00:00,3.6582
2009-09-28 00:00:00,3.8541
2009-09-29 00:00:00,4.1141
2009-09-30 00:00:00,4.294
2009-10-01 00:00:00,4.3027
2009-10-02 00:00:00,4.0492
2009-10-05 00:00:00,3.7453
2009-10-06 00:00:00,3.5322
2009-10-07 00:00:00,3.3324
2009-10-08 00:00:00,3.0255
2009-10-09 00:00:00,2.7013
2009-10-12 00:00:00,2.4951
2009-10-13 00:00:00,2.4189
2009-10-14 00:00:00,2.2583
2009-10-15 00:00:00,2.0783
2009-10-16 00:00:00,1.8713
2009-10-19 00:00:00,1.9017
2009-10-20 00:00:00,1.9947
2009-10-21 00:00:00,2.2114
2009-10-22 00:00:00,2.3962
2009-10-23 00:00:00,2.5952
2009-10-26 00:00:00,2.8118
2009-10-27 00:00:00,2.8365
2009-10-28 00:00:00,2.7418
2009-10-29 00:00:00,2.7934
2009-10-30 00:00:00,2.5755
2009-11-02 00:00:00,2.3785
2009-11-03 00:00:00,2.3556
2009-11-04 00:00:00,2.2855
2009-11-05 00:00:00,1.9034
2009-11-06 00:00:00,1.1729
2009-11-09 00:00:00,0.6793
2009-11-10 00:00:00,0.3002
2009-11-11 00:00:00,0.071
2009-11-12 00:00:00,0.0367
2009-11-13 00:00:00,0.2512
2009-11-16 00:00:00,0.3701
2009-11-17 00:00:00,0.8352
2009-11-18 00:00:00,1.2243
2009-11-19 00:00:00,1.5378
2009-11-20 00:00:00,1.7362
2009-11-23 00:00:00,1.8817
2009-11-24 00:00:00,2.0171
2009-11-25 00:00:00,2.0243
2009-11-27 00:00:00,2.0097
2009-11-30 00:00:00,1.9742
2009-12-01 00:00:00,1.9015
2009-12-02 00:00:00,1.6803
2009-12-03 00:00:00,1.2727
2009-12-04 00:00:00,0.6819
2009-12-07 00:00:00,0.1128
2009-12-08 00:00:00,-0.3598
2009-12-09 00:00:00,-0.6119
2009-12-10 00:00:00,-1.1541
2009-12-11 00:00:00,-1.6357
2009-12-14 00:00:00,-1.9925
2009-12-15 00:00:00,-2.2572
2009-12-16 00:00:00,-2.3399
2009-12-17 00:00:00,-2.344
2009-12-18 00:00:00,-2.2298
2009-12-21 00:00:00,-2.0851
2009-12-22 00:00:00,-1.7117
2009-12-23 00:00:00,-1.0724
2009-12-24 00:00:00,-0.3059
2009-12-28 00:00:00,0.1647
2009-12-29 00:00:00,0.5293
2009-12-30 00:00:00,1.0116
2009-12-31 00:00:00,1.4916
2010-01-04 00:00:00,2.132
2010-01-05 00:00:00,2.7374
2010-01-06 00:00:00,3.3268
2010-01-07 00:00:00,3.7438
2010-01-08 00:00:00,4.0151
2010-01-11 00:00:00,4.1423
2010-01-12 00:00:00,4.1513
2010-01-13 00:00:00,3.8757
2010-01-14 00:00:00,3.3857
2010-01-15 00:00:00,2.9445
2010-01-19 00:00:00,2.7501
2010-01-20 00:00:00,2.4967
2010-01-21 00:00:00,2.001
2010-01-22 00:00:00,1.3151
2010-01-25 00:00:00,0.8292
2010-01-26 00:00:00,0.4384
2010-01-27 00:00:00,-0.0237
2010-01-28 00:00:00,-0.5286
2010-01-29 00:00:00,-1.0431
2010-02-01 00:00:00,-1.5792
2010-02-02 00:00:00,-2.0108
2010-02-03 00:00:00,-2.1019
2010-02-04 00:00:00,-2.674
2010-02-05 00:00:00,-3.0849
2010-02-08 00:00:00,-3.3335
2010-02-09 00:00:00,-3.1326
2010-02-10 00:00:00,-3.1126
2010-02-11 00:00:00,-3.1227
2010-02-12 00:00:00,-3.2365
2010-02-16 00:00:00,-2.9352
2010-02-17 00:00:00,-2.3284
2010-02-18 00:00:00,-1.856
2010-02-19 00:00:00,-1.5024
2010-02-22 00:00:00,-1.2605
2010-02-23 00:00:00,-0.8183
2010-02-24 00:00:00,-0.5019
2010-02-25 00:00:00,0.0762
2010-02-26 00:00:00,0.565
2010-03-01 00:00:00,1.1262
2010-03-02 00:00:00,1.3343
2010-03-03 00:00:00,1.5849
2010-03-04 00:00:00,1.7957
2010-03-05 00:00:00,2.2602
2010-03-08 00:00:00,2.5415
2010-03-09 00:00:00,2.8166
2010-03-10 00:00:00,3.2305
2010-03-11 00:00:00,3.812
2010-03-12 00:00:00,4.3303
2010-03-15 00:00:00,4.5926
2010-03-16 00:00:00,4.8257
2010-03-17 00:00:00,4.8502
2010-03-18 00:00:00,4.9303
2010-03-19 00:00:00,4.9216
2010-03-22 00:00:00,4.9769
2010-03-23 00:00:00,4.8154
2010-03-24 00:00:00,4.7273
2010-03-25 00:00:00,4.4178
2010-03-26 00:00:00,4.1328
2010-03-29 00:00:00,3.832
2010-03-30 00:00:00,3.5384
2010-03-31 00:00:00,3.2756
2010-04-01 00:00:00,3.0765
2010-04-05 00:00:00,2.9651
2010-04-06 00:00:00,2.902
2010-04-07 00:00:00,3.0249
2010-04-08 00:00:00,3.04
2010-04-09 00:00:00,2.9669
2010-04-12 00:00:00,2.8912
2010-04-13 00:00:00,3.0583
2010-04-14 00:00:00,3.135
2010-04-15 00:00:00,3.2853
2010-04-16 00:00:00,3.3138
2010-04-19 00:00:00,3.3772
2010-04-20 00:00:00,3.3785
2010-04-21 00:00:00,3.5141
2010-04-22 00:00:00,3.7538
2010-04-23 00:00:00,4.0268
2010-04-26 00:00:00,4.3031
2010-04-27 00:00:00,4.3406
2010-04-28 00:00:00,4.3938
2010-04-29 00:00:00,4.624
2010-04-30 00:00:00,4.6268
2010-05-03 00:00:00,4.5685
2010-05-04 00:00:00,4.4976
2010-05-05 00:00:00,4.4158
2010-05-06 00:00:00,4.3046
2010-05-07 00:00:00,3.5167
2010-05-10 00:00:00,2.8196
2010-05-11 00:00:00,2.0659
2010-05-12 00:00:00,1.4736
2010-05-13 00:00:00,1.0805
2010-05-14 00:00:00,0.6146
2010-05-17 00:00:00,-0.0443
2010-05-18 00:00:00,-0.4801
2010-05-19 00:00:00,-1.1547
2010-05-20 00:00:00,-1.7186
2010-05-21 00:00:00,-2.0667
2010-05-24 00:00:00,-2.0407
2010-05-25 00:00:00,-1.7079
2010-05-26 00:00:00,-2.0233
2010-05-27 00:00:00,-2.0401
2010-05-28 00:00:00,-2.0687
2010-06-01 00:00:00,-1.8397
2010-06-02 00:00:00,-1.4251
2010-06-03 00:00:00,-1.1494
2010-06-04 00:00:00,-0.9467
2010-06-07 00:00:00,-0.5949
2010-06-08 00:00:00,-0.0357
2010-06-09 00:00:00,0.3467
2010-06-10 00:00:00,0.5962
2010-06-11 00:00:00,0.9089
2010-06-14 00:00:00,1.1217
2010-06-15 00:00:00,0.9641
2010-06-16 00:00:00,1.102
2010-06-17 00:00:00,1.2293
2010-06-18 00:00:00,1.3775
2010-06-21 00:00:00,1.4274
2010-06-22 00:00:00,1.7049
2010-06-23 00:00:00,2.1007
2010-06-24 00:00:00,2.4845
2010-06-25 00:00:00,2.9639
2010-06-28 00:00:00,3.0695
2010-06-29 00:00:00,2.9432
2010-06-30 00:00:00,2.782
2010-07-01 00:00:00,2.3725
2010-07-02 00:00:00,1.6777
2010-07-06 00:00:00,1.0024
2010-07-07 00:00:00,0.4809
2010-07-08 00:00:00,0.1337
2010-07-09 00:00:00,-0.2593
2010-07-12 00:00:00,-0.6132
2010-07-13 00:00:00,-1.1054
2010-07-14 00:00:00,-1.5813
2010-07-15 00:00:00,-2.1544
2010-07-16 00:00:00,-2.4531
2010-07-19 00:00:00,-2.5731
2010-07-20 00:00:00,-2.44
2010-07-21 00:00:00,-2.2045
2010-07-22 00:00:00,-1.8605
2010-07-23 00:00:00,-1.7127
2010-07-26 00:00:00,-1.49
2010-07-27 00:00:00,-1.1991
2010-07-28 00:00:00,-0.9442
2010-07-29 00:00:00,-0.506
2010-07-30 00:00:00,-0.1542
2010-08-02 00:00:00,0.2914
2010-08-03 00:00:00,0.755
2010-08-04 00:00:00,1.4027
2010-08-05 00:00:00,1.6379
2010-08-06 00:00:00,1.6976
2010-08-09 00:00:00,1.5839
2010-08-10 00:00:00,1.3773
2010-08-11 00:00:00,1.0593
2010-08-12 00:00:00,0.7648
2010-08-13 00:00:00,0.5155
2010-08-16 00:00:00,0.3557
2010-08-17 00:00:00,0.264
2010-08-18 00:00:00,-0.0409
2010-08-19 00:00:00,-0.3904
2010-08-20 00:00:00,-0.7978
2010-08-23 00:00:00,-1.2547
2010-08-24 00:00:00,-1.8283
2010-08-25 00:00:00,-2.311
2010-08-26 00:00:00,-2.7311
2010-08-27 00:00:00,-2.7559
2010-08-30 00:00:00,-2.804
2010-08-31 00:00:00,-2.7625
2010-09-01 00:00:00,-2.4697
2010-09-02 00:00:00,-2.3321
2010-09-03 00:00:00,-2.1533
2010-09-07 00:00:00,-1.8993
2010-09-08 00:00:00,-1.476
2010-09-09 00:00:00,-0.9219
2010-09-10 00:00:00,-0.1518
2010-09-13 00:00:00,0.5649
2010-09-14 00:00:00,1.3598
2010-09-15 00:00:00,2.172
2010-09-16 00:00:00,3.0261
2010-09-17 00:00:00,3.6909
2010-09-20 00:00:00,4.2729
2010-09-21 00:00:00,4.7566
2010-09-22 00:00:00,5.0657
2010-09-23 00:00:00,5.4886
2010-09-24 00:00:00,5.8166
2010-09-27 00:00:00,6.0679
2010-09-28 00:00:00,6.2327
2010-09-29 00:00:00,6.2311
2010-09-30 00:00:00,6.0507
2010-10-01 00:00:00,5.8311
2010-10-04 00:00:00,5.3181
2010-10-05 00:00:00,5.0297
2010-10-06 00:00:00,4.5233
2010-10-07 00:00:00,4.0163
2010-10-08 00:00:00,3.576
2010-10-11 00:00:00,3.1524
2010-10-12 00:00:00,2.7753
2010-10-13 00:00:00,2.448
2010-10-14 00:00:00,2.3548
2010-10-15 00:00:00,2.4411
2010-10-18 00:00:00,2.6851
2010-10-19 00:00:00,2.882
2010-10-20 00:00:00,3.2172
2010-10-21 00:00:00,3.27
2010-10-22 00:00:00,3.3707
2010-10-25 00:00:00,3.4736
2010-10-26 00:00:00,3.5334
2010-10-27 00:00:00,3.5607
2010-10-28 00:00:00,3.5143
2010-10-29 00:00:00,3.3769
2010-11-01 00:00:00,3.2713
2010-11-02 00:00:00,2.8805
2010-11-03 00:00:00,2.3949
2010-11-04 00:00:00,2.2342
2010-11-05 00:00:00,1.9826
2010-11-08 00:00:00,1.7667
2010-11-09 00:00:00,1.5222
2010-11-10 00:00:00,1.4017
2010-11-11 00:00:00,1.2868
2010-11-12 00:00:00,1.0549
2010-11-15 00:00:00,0.9404
2010-11-16 00:00:00,0.8787
2010-11-17 00:00:00,0.7551
2010-11-18 00:00:00,0.6265
2010-11-19 00:00:00,0.4082
2010-11-22 00:00:00,0.2935
2010-11-23 00:00:00,0.1829
2010-11-24 00:00:00,0.0141
2010-11-26 00:00:00,-0.0703
2010-11-29 00:00:00,-0.1925
2010-11-30 00:00:00,-0.3857
2010-12-01 00:00:00,-0.2545
2010-12-02 00:00:00,-0.0814
2010-12-03 00:00:00,0.224
2010-12-06 00:00:00,0.5644
2010-12-07 00:00:00,0.6119
2010-12-08 00:00:00,0.7838
2010-12-09 00:00:00,0.8252
2010-12-10 00:00:00,1.0432
2010-12-13 00:00:00,1.1835
2010-12-14 00:00:00,1.2846
2010-12-15 00:00:00,1.3555
2010-12-16 00:00:00,1.5589
2010-12-17 00:00:00,1.6383
2010-12-20 00:00:00,1.6768
2010-12-21 00:00:00,1.655
2010-12-22 00:00:00,1.563
2010-12-23 00:00:00,1.4335
2010-12-27 00:00:00,1.2331
2010-12-28 00:00:00,1.1743
2010-12-29 00:00:00,1.0716
2010-12-30 00:00:00,0.9983
2010-12-31 00:00:00,0.8896
2011-01-03 00:00:00,0.9501
2011-01-04 00:00:00,1.0136
2011-01-05 00:00:00,1.1534
2011-01-06 00:00:00,1.1786
2011-01-07 00:00:00,1.2482
2011-01-10 00:00:00,1.4005
2011-01-11 00:00:00,1.5723
2011-01-12 00:00:00,1.7856
2011-01-13 00:00:00,1.9714
2011-01-14 00:00:00,2.2314
2011-01-18 00:00:00,2.4118
2011-01-19 00:00:00,2.6045
2011-01-20 00:00:00,2.5515
2011-01-21 00:00:00,2.3598
2011-01-24 00:00:00,2.2436
2011-01-25 00:00:00,2.1975
2011-01-26 00:00:00,2.1167
2011-01-27 00:00:00,1.8887
2011-01-28 00:00:00,1.6114
2011-01-31 00:00:00,1.3194
2011-02-01 00:00:00,1.0547
2011-02-02 00:00:00,0.725
2011-02-03 00:00:00,0.5876
2011-02-04 00:00:00,0.5337
2011-02-07 00:00:00,0.6837
2011-02-08 00:00:00,1.0094
2011-02-09 00:00:00,1.1895
2011-02-10 00:00:00,1.245
2011-02-11 00:00:00,1.3014
2011-02-14 00:00:00,1.3999
2011-02-15 00:00:00,1.7057
2011-02-16 00:00:00,2.0453
2011-02-17 00:00:00,2.1756
2011-02-18 00:00:00,2.2559
2011-02-22 00:00:00,2.22
2011-02-23 00:00:00,2.1932
2011-02-24 00:00:00,1.9515
2011-02-25 00:00:00,1.6771
2011-02-28 00:00:00,1.3275
2011-03-01 00:00:00,0.9499
2011-03-02 00:00:00,0.6739
2011-03-03 00:00:00,0.482
2011-03-04 00:00:00,0.3063
2011-03-07 00:00:00,-0.0118
2011-03-08 00:00:00,-0.287
2011-03-09 00:00:00,-0.385
2011-03-10 00:00:00,-0.2121
2011-03-11 00:00:00,-0.0742
2011-03-14 00:00:00,0.0678
2011-03-15 00:00:00,0.015
2011-03-16 00:00:00,-0.2952
2011-03-17 00:00:00,-0.4188
2011-03-18 00:00:00,-0.6285
2011-03-21 00:00:00,-0.9448
2011-03-22 00:00:00,-1.2229
2011-03-23 00:00:00,-1.3917
2011-03-24 00:00:00,-1.4875
2011-03-25 00:00:00,-1.3833
2011-03-28 00:00:00,-1.2068
2011-03-29 00:00:00,-1.236
2011-03-30 00:00:00,-1.4638
2011-03-31 00:00:00,-1.4542
2011-04-01 00:00:00,-1.1238
2011-04-04 00:00:00,-0.8903
2011-04-05 00:00:00,-0.5354
2011-04-06 00:00:00,-0.4412
2011-04-07 00:00:00,-0.361
2011-04-08 00:00:00,-0.1885
2011-04-11 00:00:00,-0.2059
2011-04-12 00:00:00,-0.4141
2011-04-13 00:00:00,-0.5429
2011-04-14 00:00:00,-0.7708
2011-04-15 00:00:00,-1.0735
2011-04-18 00:00:00,-1.2565
2011-04-19 00:00:00,-1.2453
2011-04-20 00:00:00,-1.1815
2011-04-21 00:00:00,-1.1234
2011-04-25 00:00:00,-0.9622
2011-04-26 00:00:00,-0.8814
2011-04-27 00:00:00,-0.6345
2011-04-28 00:00:00,-0.3079
2011-04-29 00:00:00,0.0011
2011-05-02 00:00:00,0.2334
2011-05-03 00:00:00,0.6551
2011-05-04 00:00:00,1.2031
2011-05-05 00:00:00,1.6139
2011-05-06 00:00:00,1.8508
2011-05-09 00:00:00,1.9876
2011-05-10 00:00:00,1.9012
2011-05-11 00:00:00,1.6915
2011-05-12 00:00:00,1.5103
2011-05-13 00:00:00,1.2477
2011-05-16 00:00:00,0.975
2011-05-17 00:00:00,0.6225
2011-05-18 00:00:00,0.3645
2011-05-19 00:00:00,0.087
2011-05-20 00:00:00,-0.2511
2011-05-23 00:00:00,-0.5729
2011-05-24 00:00:00,-0.9765
2011-05-25 00:00:00,-1.2934
2011-05-26 00:00:00,-1.6121
2011-05-27 00:00:00,-1.7953
2011-05-31 00:00:00,-1.7332
2011-06-01 00:00:00,-1.5289
2011-06-02 00:00:00,-1.1701
2011-06-03 00:00:00,-0.9181
2011-06-06 00:00:00,-0.8657
2011-06-07 00:00:00,-0.8709
2011-06-08 00:00:00,-0.7868
2011-06-09 00:00:00,-0.6707
2011-06-10 00:00:00,-0.5588
2011-06-13 00:00:00,-0.5817
2011-06-14 00:00:00,-0.484
2011-06-15 00:00:00,-0.5108
2011-06-16 00:00:00,-0.796
2011-06-17 00:00:00,-1.1165
2011-06-20 00:00:00,-1.5284
2011-06-21 00:00:00,-1.8089
2011-06-22 00:00:00,-2.0736
2011-06-23 00:00:00,-2.0383
2011-06-24 00:00:00,-2.0327
2011-06-27 00:00:00,-1.9227
2011-06-28 00:00:00,-1.6883
2011-06-29 00:00:00,-1.4976
2011-06-30 00:00:00,-1.4563
