date,TEMA
2003-06-02 00:00:00,18.6021
2003-06-03 00:00:00,18.3478
2003-06-04 00:00:00,18.2073
2003-06-05 00:00:00,18.0966
2003-06-06 00:00:00,17.8741
2003-06-09 00:00:00,17.595
2003-06-10 00:00:00,17.4658
2003-06-11 00:00:00,17.4294
2003-06-12 00:00:00,17.4826
2003-06-13 00:00:00,17.4354
2003-06-16 00:00:00,17.6173
2003-06-17 00:00:00,17.7454
2003-06-18 00:00:00,18.0905
2003-06-19 00:00:00,18.3762
2003-06-20 00:00:00,18.6222
2003-06-23 00:00:00,18.7826
2003-06-24 00:00:00,18.836
2003-06-25 00:00:00,18.9545
2003-06-26 00:00:00,19.0977
2003-06-27 00:00:00,19.0638
2003-06-30 00:00:00,19.1157
2003-07-01 00:00:00,19.1605
2003-07-02 00:00:00,19.2385
2003-07-03 00:00:00,19.2607
2003-07-07 00:00:00,19.4656
2003-07-08 00:00:00,19.7653
2003-07-09 00:00:00,19.8718
2003-07-10 00:00:00,19.8716
2003-07-11 00:00:00,19.9344
2003-07-14 00:00:00,19.9922
2003-07-15 00:00:00,19.9578
2003-07-16 00:00:00,19.9909
2003-07-17 00:00:00,20.2794
2003-07-18 00:00:00,20.4988
2003-07-21 00:00:00,20.6066
2003-07-22 00:00:00,20.7366
2003-07-23 00:00:00,20.8327
2003-07-24 00:00:00,20.831
2003-07-25 00:00:00,21.0892
2003-07-28 00:00:00,21.1502
2003-07-29 00:00:00,21.1221
2003-07-30 00:00:00,20.9773
2003-07-31 00:00:00,21.0595
2003-08-01 00:00:00,21.0301
2003-08-04 00:00:00,21.1247
2003-08-05 00:00:00,20.9813
2003-08-06 00:00:00,20.6644
2003-08-07 00:00:00,20.4794
2003-08-08 00:00:00,20.2509
2003-08-11 00:00:00,20.0685
2003-08-12 00:00:00,19.9303
2003-08-13 00:00:00,19.9433
2003-08-14 00:00:00,19.9013
2003-08-15 00:00:00,19.8015
2003-08-18 00:00:00,19.8855
2003-08-19 00:00:00,19.9514
2003-08-20 00:00:00,20.1861
2003-08-21 00:00:00,20.5531
2003-08-22 00:00:00,20.6453
2003-08-25 00:00:00,20.7139
2003-08-26 00:00:00,20.8173
2003-08-27 00:00:00,21.0111
2003-08-28 00:00:00,21.351
2003-08-29 00:00:00,21.7339
2003-09-02 00:00:00,22.1038
2003-09-03 00:00:00,22.425
2003-09-04 00:00:00,22.648
2003-09-05 00:00:00,22.7351
2003-09-08 00:00:00,22.8586
2003-09-09 00:00:00,22.8537
2003-09-10 00:00:00,22.7907
2003-09-11 00:00:00,22.8287
2003-09-12 00:00:00,22.9916
2003-09-15 00:00:00,22.8856
2003-09-16 00:00:00,22.8298
2003-09-17 00:00:00,22.7148
2003-09-18 00:00:00,22.8117
2003-09-19 00:00:00,22.8074
2003-09-22 00:00:00,22.6687
2003-09-23 00:00:00,22.6412
2003-09-24 00:00:00,22.3267
2003-09-25 00:00:00,21.8357
2003-09-26 00:00:00,21.5007
2003-09-29 00:00:00,21.3866
2003-09-30 00:00:00,21.1459
2003-10-01 00:00:00,20.9708
2003-10-02 00:00:00,20.7754
2003-10-03 00:00:00,20.9115
2003-10-06 00:00:00,21.1841
2003-10-07 00:00:00,21.6527
2003-10-08 00:00:00,21.9969
2003-10-09 00:00:00,22.3795
2003-10-10 00:00:00,22.7504
2003-10-13 00:00:00,23.2238
2003-10-14 00:00:00,23.6572
2003-10-15 00:00:00,24.0741
2003-10-16 00:00:00,23.9983
2003-10-17 00:00:00,23.7964
2003-10-20 00:00:00,23.7443
2003-10-21 00:00:00,23.6836
2003-10-22 00:00:00,23.5181
2003-10-23 00:00:00,23.4365
2003-10-24 00:00:00,23.2636
2003-10-27 00:00:00,23.1184
2003-10-28 00:00:00,23.2872
2003-10-29 00:00:00,23.4151
2003-10-30 00:00:00,23.361
2003-10-31 00:00:00,23.2616
2003-11-03 00:00:00,23.2453
2003-11-04 00:00:00,23.1676
2003-11-05 00:00:00,23.1336
2003-11-06 00:00:00,23.1279
2003-11-07 00:00:00,22.9616
2003-11-10 00:00:00,22.6694
2003-11-11 00:00:00,22.3378
2003-11-12 00:00:00,22.2738
2003-11-13 00:00:00,22.2484
2003-11-14 00:00:00,21.9822
2003-11-17 00:00:00,21.6829
2003-11-18 00:00:00,21.2568
2003-11-19 00:00:00,20.9178
2003-11-20 00:00:00,20.6376
2003-11-21 00:00:00,20.3937
2003-11-24 00:00:00,20.4306
2003-11-25 00:00:00,20.3499
2003-11-26 00:00:00,20.3047
2003-11-28 00:00:00,20.3272
2003-12-01 00:00:00,20.5628
2003-12-02 00:00:00,20.7201
2003-12-03 00:00:00,20.7235
2003-12-04 00:00:00,20.7635
2003-12-05 00:00:00,20.7242
2003-12-08 00:00:00,20.7491
2003-12-09 00:00:00,20.619
2003-12-10 00:00:00,20.4992
2003-12-11 00:00:00,20.6218
2003-12-12 00:00:00,20.6442
2003-12-15 00:00:00,20.48
2003-12-16 00:00:00,20.3371
2003-12-17 00:00:00,20.1627
2003-12-18 00:00:00,20.0669
2003-12-19 00:00:00,19.9062
2003-12-22 00:00:00,19.8196
2003-12-23 00:00:00,19.7448
2003-12-24 00:00:00,19.8456
2003-12-26 00:00:00,20.0301
2003-12-29 00:00:00,20.2819
2003-12-30 00:00:00,20.525
2003-12-31 00:00:00,20.7491
2004-01-02 00:00:00,20.9096
2004-01-05 00:00:00,21.2711
2004-01-06 00:00:00,21.5441
2004-01-07 00:00:00,21.8935
2004-01-08 00:00:00,22.3739
2004-01-09 00:00:00,22.6665
2004-01-12 00:00:00,23.0864
2004-01-13 00:00:00,23.5208
2004-01-14 00:00:00,23.885
2004-01-15 00:00:00,23.8193
2004-01-16 00:00:00,23.718
2004-01-20 00:00:00,23.6251
2004-01-21 00:00:00,23.5066
2004-01-22 00:00:00,23.2879
2004-01-23 00:00:00,23.1987
2004-01-26 00:00:00,23.235
2004-01-27 00:00:00,23.2734
2004-01-28 00:00:00,23.1556
2004-01-29 00:00:00,23.0947
2004-01-30 00:00:00,23.0085
2004-02-02 00:00:00,22.8712
2004-02-03 00:00:00,22.7397
2004-02-04 00:00:00,22.5076
2004-02-05 00:00:00,22.4795
2004-02-06 00:00:00,22.5311
2004-02-09 00:00:00,22.5615
2004-02-10 00:00:00,22.6669
2004-02-11 00:00:00,22.9648
2004-02-12 00:00:00,23.1885
2004-02-13 00:00:00,23.1791
2004-02-17 00:00:00,23.2092
2004-02-18 00:00:00,23.2565
2004-02-19 00:00:00,23.0868
2004-02-20 00:00:00,22.927
2004-02-23 00:00:00,22.7399
2004-02-24 00:00:00,22.6302
2004-02-25 00:00:00,22.6573
2004-02-26 00:00:00,22.7395
2004-02-27 00:00:00,23.0352
2004-03-01 00:00:00,23.3024
2004-03-02 00:00:00,23.4643
2004-03-03 00:00:00,23.6222
2004-03-04 00:00:00,24.0692
2004-03-05 00:00:00,24.8396
2004-03-08 00:00:00,25.2701
2004-03-09 00:00:00,25.8969
2004-03-10 00:00:00,26.5474
2004-03-11 00:00:00,26.9266
2004-03-12 00:00:00,27.3257
2004-03-15 00:00:00,27.3458
2004-03-16 00:00:00,27.1802
2004-03-17 00:00:00,27.1234
2004-03-18 00:00:00,26.9264
2004-03-19 00:00:00,26.8003
2004-03-22 00:00:00,26.6848
2004-03-23 00:00:00,26.4315
2004-03-24 00:00:00,26.2694
2004-03-25 00:00:00,26.4845
2004-03-26 00:00:00,26.6975
2004-03-29 00:00:00,27.0897
2004-03-30 00:00:00,27.4045
2004-03-31 00:00:00,27.4238
2004-04-01 00:00:00,27.4473
2004-04-02 00:00:00,27.5579
2004-04-05 00:00:00,27.8516
2004-04-06 00:00:00,27.9549
2004-04-07 00:00:00,27.8943
2004-04-08 00:00:00,27.8918
2004-04-12 00:00:00,28.0131
2004-04-13 00:00:00,27.8158
2004-04-14 00:00:00,27.5712
2004-04-15 00:00:00,28.0547
2004-04-16 00:00:00,28.413
2004-04-19 00:00:00,28.4828
2004-04-20 00:00:00,28.3705
2004-04-21 00:00:00,28.2705
2004-04-22 00:00:00,28.1948
2004-04-23 00:00:00,28.1061
2004-04-26 00:00:00,27.8806
2004-04-27 00:00:00,27.643
2004-04-28 00:00:00,27.3191
2004-04-29 00:00:00,27.1364
2004-04-30 00:00:00,26.7311
2004-05-03 00:00:00,26.4771
2004-05-04 00:00:00,26.2917
2004-05-05 00:00:00,26.2775
2004-05-06 00:00:00,26.2534
2004-05-07 00:00:00,26.2626
2004-05-10 00:00:00,26.1744
2004-05-11 00:00:00,26.3306
2004-05-12 00:00:00,26.5049
2004-05-13 00:00:00,26.6229
2004-05-14 00:00:00,26.6888
2004-05-17 00:00:00,26.636
2004-05-18 00:00:00,26.704
2004-05-19 00:00:00,26.6088
2004-05-20 00:00:00,26.5951
2004-05-21 00:00:00,26.69
2004-05-24 00:00:00,26.8292
2004-05-25 00:00:00,27.222
2004-05-26 00:00:00,27.5692
2004-05-27 00:00:00,27.7632
2004-05-28 00:00:00,27.8899
2004-06-01 00:00:00,27.9895
2004-06-02 00:00:00,28.2897
2004-06-03 00:00:00,28.3952
2004-06-04 00:00:00,28.5741
2004-06-07 00:00:00,28.9812
2004-06-08 00:00:00,29.4468
2004-06-09 00:00:00,29.7795
2004-06-10 00:00:00,30.1808
2004-06-14 00:00:00,30.336
2004-06-15 00:00:00,30.5976
2004-06-16 00:00:00,31.3299
2004-06-17 00:00:00,31.9321
2004-06-18 00:00:00,32.4328
2004-06-21 00:00:00,32.6722
2004-06-22 00:00:00,33.0211
2004-06-23 00:00:00,33.4671
2004-06-24 00:00:00,33.6752
2004-06-25 00:00:00,33.9579
2004-06-28 00:00:00,33.8529
2004-06-29 00:00:00,33.748
2004-06-30 00:00:00,33.6526
2004-07-01 00:00:00,33.4943
2004-07-02 00:00:00,33.032
2004-07-06 00:00:00,32.6063
2004-07-07 00:00:00,32.1022
2004-07-08 00:00:00,31.6177
2004-07-09 00:00:00,31.1886
2004-07-12 00:00:00,30.6054
2004-07-13 00:00:00,30.1506
2004-07-14 00:00:00,29.8763
2004-07-15 00:00:00,30.5271
2004-07-16 00:00:00,30.8757
2004-07-19 00:00:00,31.1038
2004-07-20 00:00:00,31.3511
2004-07-21 00:00:00,31.4028
2004-07-22 00:00:00,31.4597
2004-07-23 00:00:00,31.251
2004-07-26 00:00:00,31.2249
2004-07-27 00:00:00,31.5072
2004-07-28 00:00:00,31.6963
2004-07-29 00:00:00,31.9456
2004-07-30 00:00:00,32.0692
2004-08-02 00:00:00,31.97
2004-08-03 00:00:00,31.8104
2004-08-04 00:00:00,31.8072
2004-08-05 00:00:00,31.6992
2004-08-06 00:00:00,31.1922
2004-08-09 00:00:00,30.9126
2004-08-10 00:00:00,31.0029
2004-08-11 00:00:00,30.9478
2004-08-12 00:00:00,30.7396
2004-08-13 00:00:00,30.6946
2004-08-16 00:00:00,30.6464
2004-08-17 00:00:00,30.6344
2004-08-18 00:00:00,30.8544
2004-08-19 00:00:00,30.7707
2004-08-20 00:00:00,30.7284
2004-08-23 00:00:00,30.7695
2004-08-24 00:00:00,31.0318
2004-08-25 00:00:00,31.5338
2004-08-26 00:00:00,32.3621
2004-08-27 00:00:00,32.9561
2004-08-30 00:00:00,33.3755
2004-08-31 00:00:00,33.8052
2004-09-01 00:00:00,34.501
2004-09-02 00:00:00,35.005
2004-09-03 00:00:00,35.29
2004-09-07 00:00:00,35.6435
2004-09-08 00:00:00,36.0678
2004-09-09 00:00:00,36.2275
2004-09-10 00:00:00,36.3828
2004-09-13 00:00:00,36.418
2004-09-14 00:00:00,36.4023
2004-09-15 00:00:00,36.2965
2004-09-16 00:00:00,36.492
2004-09-17 00:00:00,36.8414
2004-09-20 00:00:00,37.2592
2004-09-21 00:00:00,37.6619
2004-09-22 00:00:00,37.6907
2004-09-23 00:00:00,37.7867
2004-09-24 00:00:00,37.853
2004-09-27 00:00:00,37.9527
2004-09-28 00:00:00,38.1503
2004-09-29 00:00:00,38.4622
2004-09-30 00:00:00,38.7192
2004-10-01 00:00:00,38.8921
2004-10-04 00:00:00,39.0478
2004-10-05 00:00:00,39.309
2004-10-06 00:00:00,39.8355
2004-10-07 00:00:00,39.9842
2004-10-08 00:00:00,39.9422
2004-10-11 00:00:00,39.7684
2004-10-12 00:00:00,39.5326
2004-10-13 00:00:00,39.7045
2004-10-14 00:00:00,41.1891
2004-10-15 00:00:00,42.5231
2004-10-18 00:00:00,44.176
2004-10-19 00:00:00,45.4142
2004-10-20 00:00:00,46.4057
2004-10-21 00:00:00,47.3003
2004-10-22 00:00:00,47.8535
2004-10-25 00:00:00,48.2996
2004-10-26 00:00:00,48.7306
2004-10-27 00:00:00,49.6448
2004-10-28 00:00:00,50.8395
2004-10-29 00:00:00,51.825
2004-11-01 00:00:00,52.5949
2004-11-02 00:00:00,53.4459
2004-11-03 00:00:00,54.5592
2004-11-04 00:00:00,55.1928
2004-11-05 00:00:00,55.7254
2004-11-08 00:00:00,56.0174
2004-11-09 00:00:00,56.1164
2004-11-10 00:00:00,56.3267
2004-11-11 00:00:00,56.5918
2004-11-12 00:00:00,56.8128
2004-11-15 00:00:00,56.8802
2004-11-16 00:00:00,56.8123
2004-11-17 00:00:00,56.7067
2004-11-18 00:00:00,56.7095
2004-11-19 00:00:00,56.6197
2004-11-22 00:00:00,58.1167
2004-11-23 00:00:00,59.2874
2004-11-24 00:00:00,60.9282
2004-11-26 00:00:00,62.3574
2004-11-29 00:00:00,64.4874
2004-11-30 00:00:00,65.8153
2004-12-01 00:00:00,67.0333
2004-12-02 00:00:00,67.2973
2004-12-03 00:00:00,66.7935
2004-12-06 00:00:00,67.126
2004-12-07 00:00:00,66.5937
2004-12-08 00:00:00,66.2083
2004-12-09 00:00:00,66.0319
2004-12-10 00:00:00,66.148
2004-12-13 00:00:00,66.1432
2004-12-14 00:00:00,66.2026
2004-12-15 00:00:00,66.2107
2004-12-16 00:00:00,66.5332
2004-12-17 00:00:00,66.3515
2004-12-20 00:00:00,65.5865
2004-12-21 00:00:00,65.1892
2004-12-22 00:00:00,64.8617
2004-12-23 00:00:00,64.6466
2004-12-27 00:00:00,64.2385
2004-12-28 00:00:00,64.1602
2004-12-29 00:00:00,64.1571
2004-12-30 00:00:00,64.2426
2004-12-31 00:00:00,64.204
2005-01-03 00:00:00,63.8804
2005-01-04 00:00:00,63.7816
2005-01-05 00:00:00,63.8452
2005-01-06 00:00:00,63.9099
2005-01-07 00:00:00,65.1818
2005-01-10 00:00:00,66.1444
2005-01-11 00:00:00,65.7823
2005-01-12 00:00:00,65.71
2005-01-13 00:00:00,66.7689
2005-01-14 00:00:00,67.7301
2005-01-18 00:00:00,68.6196
2005-01-19 00:00:00,69.1302
2005-01-20 00:00:00,69.6783
2005-01-21 00:00:00,70.1131
2005-01-24 00:00:00,70.5161
2005-01-25 00:00:00,71.157
2005-01-26 00:00:00,71.7088
2005-01-27 00:00:00,72.2352
2005-01-28 00:00:00,72.9862
2005-01-31 00:00:00,74.3291
2005-02-01 00:00:00,75.5589
2005-02-02 00:00:00,77.0727
2005-02-03 00:00:00,77.7972
2005-02-04 00:00:00,78.6114
2005-02-07 00:00:00,79.2566
2005-02-08 00:00:00,80.245
2005-02-09 00:00:00,80.4441
2005-02-10 00:00:00,80.4588
2005-02-11 00:00:00,81.1629
2005-02-14 00:00:00,82.58
2005-02-15 00:00:00,84.6715
2005-02-16 00:00:00,86.7743
2005-02-17 00:00:00,87.8309
2005-02-18 00:00:00,88.3689
2005-02-22 00:00:00,88.3474
2005-02-23 00:00:00,89.0274
2005-02-24 00:00:00,89.703
2005-02-25 00:00:00,90.2092
2005-02-28 00:00:00,79.1161
2005-03-01 00:00:00,69.9132
2005-03-02 00:00:00,62.3087
2005-03-03 00:00:00,55.5502
2005-03-04 00:00:00,50.3884
2005-03-07 00:00:00,46.2799
2005-03-08 00:00:00,42.4915
2005-03-09 00:00:00,39.2482
2005-03-10 00:00:00,36.8917
2005-03-11 00:00:00,35.2566
2005-03-14 00:00:00,34.1118
2005-03-15 00:00:00,33.5189
2005-03-16 00:00:00,33.2638
2005-03-17 00:00:00,33.4981
2005-03-18 00:00:00,34.0306
2005-03-21 00:00:00,34.8037
2005-03-22 00:00:00,35.3445
2005-03-23 00:00:00,35.8367
2005-03-24 00:00:00,36.3386
2005-03-28 00:00:00,36.8598
2005-03-29 00:00:00,37.1775
2005-03-30 00:00:00,37.7952
2005-03-31 00:00:00,38.085
2005-04-01 00:00:00,38.1895
2005-04-04 00:00:00,38.3909
2005-04-05 00:00:00,38.8219
2005-04-06 00:00:00,39.3416
2005-04-07 00:00:00,40.1326
2005-04-08 00:00:00,40.8661
2005-04-11 00:00:00,41.0269
2005-04-12 00:00:00,41.3777
2005-04-13 00:00:00,41.2681
2005-04-14 00:00:00,40.2187
2005-04-15 00:00:00,38.886
2005-04-18 00:00:00,37.8912
2005-04-19 00:00:00,37.4882
2005-04-20 00:00:00,36.7798
2005-04-21 00:00:00,36.6545
2005-04-22 00:00:00,36.158
2005-04-25 00:00:00,36.1662
2005-04-26 00:00:00,35.9975
2005-04-27 00:00:00,35.8249
2005-04-28 00:00:00,35.6037
2005-04-29 00:00:00,35.5828
2005-05-02 00:00:00,35.6855
2005-05-03 00:00:00,35.7343
2005-05-04 00:00:00,36.0375
2005-05-05 00:00:00,36.1806
2005-05-06 00:00:00,36.4571
2005-05-09 00:00:00,36.6251
2005-05-10 00:00:00,36.6292
2005-05-11 00:00:00,36.4301
2005-05-12 00:00:00,35.8905
2005-05-13 00:00:00,35.6232
2005-05-16 00:00:00,35.6161
2005-05-17 00:00:00,35.5702
2005-05-18 00:00:00,35.6655
2005-05-19 00:00:00,36.1944
2005-05-20 00:00:00,36.632
2005-05-23 00:00:00,37.5651
2005-05-24 00:00:00,38.3106
2005-05-25 00:00:00,38.9343
2005-05-26 00:00:00,39.6828
2005-05-27 00:00:00,40.2345
2005-05-31 00:00:00,40.461
2005-06-01 00:00:00,40.7677
2005-06-02 00:00:00,40.9318
2005-06-03 00:00:00,40.5793
2005-06-06 00:00:00,40.189
2005-06-07 00:00:00,39.4958
2005-06-08 00:00:00,39.0145
2005-06-09 00:00:00,38.8012
2005-06-10 00:00:00,38.1428
2005-06-13 00:00:00,37.6232
2005-06-14 00:00:00,37.2231
2005-06-15 00:00:00,37.1902
2005-06-16 00:00:00,37.3864
2005-06-17 00:00:00,37.6344
2005-06-20 00:00:00,37.6565
2005-06-21 00:00:00,37.739
2005-06-22 00:00:00,37.9849
2005-06-23 00:00:00,38.2728
2005-06-24 00:00:00,38.2124
2005-06-27 00:00:00,37.9883
2005-06-28 00:00:00,37.8568
2005-06-29 00:00:00,37.5037
2005-06-30 00:00:00,37.3285
2005-07-01 00:00:00,37.1058
2005-07-05 00:00:00,37.3095
2005-07-06 00:00:00,37.3251
2005-07-07 00:00:00,37.4014
2005-07-08 00:00:00,37.6254
2005-07-11 00:00:00,37.7699
2005-07-12 00:00:00,37.9235
2005-07-13 00:00:00,38.0759
2005-07-14 00:00:00,38.8205
2005-07-15 00:00:00,39.6327
2005-07-18 00:00:00,40.2732
2005-07-19 00:00:00,41.2261
2005-07-20 00:00:00,42.1045
2005-07-21 00:00:00,42.7154
2005-07-22 00:00:00,43.3769
2005-07-25 00:00:00,43.8441
2005-07-26 00:00:00,44.1533
2005-07-27 00:00:00,44.4726
2005-07-28 00:00:00,44.6574
2005-07-29 00:00:00,44.4832
2005-08-01 00:00:00,44.3409
2005-08-02 00:00:00,44.3152
2005-08-03 00:00:00,44.2805
2005-08-04 00:00:00,44.0998
2005-08-05 00:00:00,44.0061
2005-08-08 00:00:00,43.8249
2005-08-09 00:00:00,43.9653
2005-08-10 00:00:00,43.9526
2005-08-11 00:00:00,44.0899
2005-08-12 00:00:00,44.7344
2005-08-15 00:00:00,45.658
2005-08-16 00:00:00,46.0261
2005-08-17 00:00:00,46.5414
2005-08-18 00:00:00,46.7222
2005-08-19 00:00:00,46.7272
2005-08-22 00:00:00,46.7214
2005-08-23 00:00:00,46.6639
2005-08-24 00:00:00,46.607
2005-08-25 00:00:00,46.6195
2005-08-26 00:00:00,46.5317
2005-08-29 00:00:00,46.4719
2005-08-30 00:00:00,46.5999
2005-08-31 00:00:00,46.7759
2005-09-01 00:00:00,46.7449
2005-09-02 00:00:00,46.6978
2005-09-06 00:00:00,47.3182
2005-09-07 00:00:00,47.7838
2005-09-08 00:00:00,48.4371
2005-09-09 00:00:00,49.3534
2005-09-12 00:00:00,50.1084
2005-09-13 00:00:00,50.5544
2005-09-14 00:00:00,50.5821
2005-09-15 00:00:00,50.6489
2005-09-16 00:00:00,51.0291
2005-09-19 00:00:00,51.6893
2005-09-20 00:00:00,52.3491
2005-09-21 00:00:00,52.5838
2005-09-22 00:00:00,52.6953
2005-09-23 00:00:00,53.0984
2005-09-26 00:00:00,53.5692
2005-09-27 00:00:00,53.825
2005-09-28 00:00:00,53.396
2005-09-29 00:00:00,53.3477
2005-09-30 00:00:00,53.6164
2005-10-03 00:00:00,54.0311
2005-10-04 00:00:00,54.1708
2005-10-05 00:00:00,54.0127
2005-10-06 00:00:00,53.5836
2005-10-07 00:00:00,53.1121
2005-10-10 00:00:00,52.4719
2005-10-11 00:00:00,52.2553
2005-10-12 00:00:00,51.465
2005-10-13 00:00:00,51.9799
2005-10-14 00:00:00,52.4672
2005-10-17 00:00:00,52.7169
2005-10-18 00:00:00,52.5968
2005-10-19 00:00:00,53.2014
2005-10-20 00:00:00,54.0014
2005-10-21 00:00:00,54.5226
2005-10-24 00:00:00,55.2302
2005-10-25 00:00:00,55.6161
2005-10-26 00:00:00,56.1567
2005-10-27 00:00:00,56.1614
2005-10-28 00:00:00,55.9033
2005-10-31 00:00:00,56.4851
2005-11-01 00:00:00,56.922
2005-11-02 00:00:00,57.8974
2005-11-03 00:00:00,59.1684
2005-11-04 00:00:00,60.0023
2005-11-07 00:00:00,60.4173
2005-11-08 00:00:00,60.6409
2005-11-09 00:00:00,60.848
2005-11-10 00:00:00,61.2655
2005-11-11 00:00:00,61.6711
2005-11-14 00:00:00,61.95
2005-11-15 00:00:00,62.3637
2005-11-16 00:00:00,63.3652
2005-11-17 00:00:00,64.0418
2005-11-18 00:00:00,64.5718
2005-11-21 00:00:00,65.0743
2005-11-22 00:00:00,65.8544
2005-11-23 00:00:00,66.609
2005-11-25 00:00:00,67.7664
2005-11-28 00:00:00,68.7554
2005-11-29 00:00:00,69.1157
2005-11-30 00:00:00,69.2927
2005-12-01 00:00:00,70.3739
2005-12-02 00:00:00,71.4815
2005-12-05 00:00:00,72.1303
2005-12-06 00:00:00,73.1904
2005-12-07 00:00:00,73.9814
2005-12-08 00:00:00,74.6099
2005-12-09 00:00:00,75.1362
2005-12-12 00:00:00,75.6644
2005-12-13 00:00:00,76.0626
2005-12-14 00:00:00,75.5666
2005-12-15 00:00:00,75.1567
2005-12-16 00:00:00,74.5012
2005-12-19 00:00:00,73.9977
2005-12-20 00:00:00,73.7438
2005-12-21 00:00:00,73.8693
2005-12-22 00:00:00,74.0823
2005-12-23 00:00:00,74.0591
2005-12-27 00:00:00,74.2459
2005-12-28 00:00:00,74.2065
2005-12-29 00:00:00,73.6045
2005-12-30 00:00:00,73.2093
2006-01-03 00:00:00,73.615
2006-01-04 00:00:00,73.9927
2006-01-05 00:00:00,74.1364
2006-01-06 00:00:00,74.7394
2006-01-09 00:00:00,75.1545
2006-01-10 00:00:00,76.7267
2006-01-11 00:00:00,78.783
2006-01-12 00:00:00,80.5401
2006-01-13 00:00:00,82.2797
2006-01-17 00:00:00,83.4327
2006-01-18 00:00:00,83.753
2006-01-19 00:00:00,83.0705
2006-01-20 00:00:00,81.7031
2006-01-23 00:00:00,80.9575
2006-01-24 00:00:00,79.8961
2006-01-25 00:00:00,78.5286
2006-01-26 00:00:00,76.9106
2006-01-27 00:00:00,75.5041
2006-01-30 00:00:00,75.1275
2006-01-31 00:00:00,74.9609
2006-02-01 00:00:00,74.8117
2006-02-02 00:00:00,73.8399
2006-02-03 00:00:00,72.9929
2006-02-06 00:00:00,71.1387
2006-02-07 00:00:00,69.7239
2006-02-08 00:00:00,68.9123
2006-02-09 00:00:00,67.2839
2006-02-10 00:00:00,66.6049
2006-02-13 00:00:00,65.4207
2006-02-14 00:00:00,65.2613
2006-02-15 00:00:00,65.589
2006-02-16 00:00:00,66.254
2006-02-17 00:00:00,66.7673
2006-02-21 00:00:00,66.9098
2006-02-22 00:00:00,67.6399
2006-02-23 00:00:00,68.3774
2006-02-24 00:00:00,68.9288
2006-02-27 00:00:00,69.2764
2006-02-28 00:00:00,68.9271
2006-03-01 00:00:00,68.8131
2006-03-02 00:00:00,68.8662
2006-03-03 00:00:00,68.4329
2006-03-06 00:00:00,67.5108
2006-03-07 00:00:00,66.9875
2006-03-08 00:00:00,66.4098
2006-03-09 00:00:00,65.509
2006-03-10 00:00:00,64.6033
2006-03-13 00:00:00,64.5347
2006-03-14 00:00:00,64.9318
2006-03-15 00:00:00,64.9995
2006-03-16 00:00:00,64.5795
2006-03-17 00:00:00,64.3487
2006-03-20 00:00:00,64.0083
2006-03-21 00:00:00,63.1869
2006-03-22 00:00:00,62.5025
2006-03-23 00:00:00,61.5773
2006-03-24 00:00:00,60.7975
2006-03-27 00:00:00,60.0746
2006-03-28 00:00:00,59.3094
2006-03-29 00:00:00,59.658
2006-03-30 00:00:00,60.0872
2006-03-31 00:00:00,60.4614
2006-04-03 00:00:00,60.7761
2006-04-04 00:00:00,60.673
2006-04-05 00:00:00,62.1761
2006-04-06 00:00:00,64.4675
2006-04-07 00:00:00,65.9715
2006-04-10 00:00:00,66.9061
2006-04-11 00:00:00,67.4821
2006-04-12 00:00:00,67.6053
2006-04-13 00:00:00,67.6263
2006-04-17 00:00:00,67.1962
2006-04-18 00:00:00,67.1942
2006-04-19 00:00:00,67.0312
2006-04-20 00:00:00,67.3986
2006-04-21 00:00:00,67.5337
2006-04-24 00:00:00,67.2961
2006-04-25 00:00:00,67.1981
2006-04-26 00:00:00,67.6202
2006-04-27 00:00:00,68.268
2006-04-28 00:00:00,69.0516
2006-05-01 00:00:00,69.4711
2006-05-02 00:00:00,70.3191
2006-05-03 00:00:00,70.867
2006-05-04 00:00:00,71.2886
2006-05-05 00:00:00,71.8052
2006-05-08 00:00:00,72.2014
2006-05-09 00:00:00,72.2749
2006-05-10 00:00:00,72.1961
2006-05-11 00:00:00,71.4703
2006-05-12 00:00:00,70.7372
2006-05-15 00:00:00,70.1433
2006-05-16 00:00:00,68.9158
2006-05-17 00:00:00,67.9767
2006-05-18 00:00:00,66.6678
2006-05-19 00:00:00,65.9469
2006-05-22 00:00:00,65.0744
2006-05-23 00:00:00,64.315
2006-05-24 00:00:00,63.7608
2006-05-25 00:00:00,63.5846
2006-05-26 00:00:00,63.2596
2006-05-30 00:00:00,62.4113
2006-05-31 00:00:00,61.3648
2006-06-01 00:00:00,61.1583
2006-06-02 00:00:00,60.8865
2006-06-05 00:00:00,60.2627
2006-06-06 00:00:00,59.7102
2006-06-07 00:00:00,58.9891
2006-06-08 00:00:00,59.0013
2006-06-09 00:00:00,58.7228
2006-06-12 00:00:00,57.8731
2006-06-13 00:00:00,57.5558
2006-06-14 00:00:00,57.1435
2006-06-15 00:00:00,57.2995
2006-06-16 00:00:00,56.988
2006-06-19 00:00:00,56.671
2006-06-20 00:00:00,56.5128
2006-06-21 00:00:00,56.515
2006-06-22 00:00:00,56.992
2006-06-23 00:00:00,57.214
2006-06-26 00:00:00,57.4597
2006-06-27 00:00:00,57.276
2006-06-28 00:00:00,56.7782
2006-06-29 00:00:00,57.1548
2006-06-30 00:00:00,57.04
2006-07-03 00:00:00,57.1385
2006-07-05 00:00:00,56.9879
2006-07-06 00:00:00,56.5593
