date,T3
2003-08-25 00:00:00,20.7033
2003-08-26 00:00:00,20.7011
2003-08-27 00:00:00,20.7065
2003-08-28 00:00:00,20.7228
2003-08-29 00:00:00,20.7531
2003-09-02 00:00:00,20.7995
2003-09-03 00:00:00,20.8627
2003-09-04 00:00:00,20.9418
2003-09-05 00:00:00,21.0337
2003-09-08 00:00:00,21.1365
2003-09-09 00:00:00,21.2465
2003-09-10 00:00:00,21.36
2003-09-11 00:00:00,21.4753
2003-09-12 00:00:00,21.5928
2003-09-15 00:00:00,21.7091
2003-09-16 00:00:00,21.822
2003-09-17 00:00:00,21.9291
2003-09-18 00:00:00,22.0314
2003-09-19 00:00:00,22.1285
2003-09-22 00:00:00,22.218
2003-09-23 00:00:00,22.2999
2003-09-24 00:00:00,22.3699
2003-09-25 00:00:00,22.4223
2003-09-26 00:00:00,22.455
2003-09-29 00:00:00,22.4697
2003-09-30 00:00:00,22.4661
2003-10-01 00:00:00,22.4454
2003-10-02 00:00:00,22.4081
2003-10-03 00:00:00,22.36
2003-10-06 00:00:00,22.3075
2003-10-07 00:00:00,22.2589
2003-10-08 00:00:00,22.2189
2003-10-09 00:00:00,22.1916
2003-10-10 00:00:00,22.1802
2003-10-13 00:00:00,22.1883
2003-10-14 00:00:00,22.2182
2003-10-15 00:00:00,22.2712
2003-10-16 00:00:00,22.3407
2003-10-17 00:00:00,22.4195
2003-10-20 00:00:00,22.5041
2003-10-21 00:00:00,22.5913
2003-10-22 00:00:00,22.6769
2003-10-23 00:00:00,22.7591
2003-10-24 00:00:00,22.8348
2003-10-27 00:00:00,22.9022
2003-10-28 00:00:00,22.9646
2003-10-29 00:00:00,23.0239
2003-10-30 00:00:00,23.079
2003-10-31 00:00:00,23.1288
2003-11-03 00:00:00,23.1731
2003-11-04 00:00:00,23.2114
2003-11-05 00:00:00,23.2438
2003-11-06 00:00:00,23.2709
2003-11-07 00:00:00,23.2909
2003-11-10 00:00:00,23.3007
2003-11-11 00:00:00,23.2971
2003-11-12 00:00:00,23.282
2003-11-13 00:00:00,23.2573
2003-11-14 00:00:00,23.2214
2003-11-17 00:00:00,23.1724
2003-11-18 00:00:00,23.1073
2003-11-19 00:00:00,23.0251
2003-11-20 00:00:00,22.9261
2003-11-21 00:00:00,22.8113
2003-11-24 00:00:00,22.6857
2003-11-25 00:00:00,22.5518
2003-11-26 00:00:00,22.4122
2003-11-28 00:00:00,22.27
2003-12-01 00:00:00,22.131
2003-12-02 00:00:00,21.9984
2003-12-03 00:00:00,21.8726
2003-12-04 00:00:00,21.7545
2003-12-05 00:00:00,21.6433
2003-12-08 00:00:00,21.5395
2003-12-09 00:00:00,21.4411
2003-12-10 00:00:00,21.3464
2003-12-11 00:00:00,21.2577
2003-12-12 00:00:00,21.1753
2003-12-15 00:00:00,21.0967
2003-12-16 00:00:00,21.02
2003-12-17 00:00:00,20.9434
2003-12-18 00:00:00,20.8665
2003-12-19 00:00:00,20.788
2003-12-22 00:00:00,20.7081
2003-12-23 00:00:00,20.627
2003-12-24 00:00:00,20.5475
2003-12-26 00:00:00,20.4731
2003-12-29 00:00:00,20.4075
2003-12-30 00:00:00,20.3532
2003-12-31 00:00:00,20.3121
2004-01-02 00:00:00,20.2845
2004-01-05 00:00:00,20.2734
2004-01-06 00:00:00,20.2797
2004-01-07 00:00:00,20.3051
2004-01-08 00:00:00,20.3524
2004-01-09 00:00:00,20.4211
2004-01-12 00:00:00,20.5123
2004-01-13 00:00:00,20.6267
2004-01-14 00:00:00,20.7637
2004-01-15 00:00:00,20.9162
2004-01-16 00:00:00,21.0779
2004-01-20 00:00:00,21.2436
2004-01-21 00:00:00,21.4088
2004-01-22 00:00:00,21.5685
2004-01-23 00:00:00,21.7205
2004-01-26 00:00:00,21.8651
2004-01-27 00:00:00,22.0025
2004-01-28 00:00:00,22.1307
2004-01-29 00:00:00,22.2491
2004-01-30 00:00:00,22.3569
2004-02-02 00:00:00,22.4529
2004-02-03 00:00:00,22.5362
2004-02-04 00:00:00,22.605
2004-02-05 00:00:00,22.6608
2004-02-06 00:00:00,22.7062
2004-02-09 00:00:00,22.7432
2004-02-10 00:00:00,22.7743
2004-02-11 00:00:00,22.8046
2004-02-12 00:00:00,22.8371
2004-02-13 00:00:00,22.8707
2004-02-17 00:00:00,22.905
2004-02-18 00:00:00,22.9402
2004-02-19 00:00:00,22.9731
2004-02-20 00:00:00,23.0014
2004-02-23 00:00:00,23.0227
2004-02-24 00:00:00,23.0366
2004-02-25 00:00:00,23.0446
2004-02-26 00:00:00,23.049
2004-02-27 00:00:00,23.0547
2004-03-01 00:00:00,23.065
2004-03-02 00:00:00,23.0813
2004-03-03 00:00:00,23.1043
2004-03-04 00:00:00,23.1388
2004-03-05 00:00:00,23.1931
2004-03-08 00:00:00,23.269
2004-03-09 00:00:00,23.37
2004-03-10 00:00:00,23.4993
2004-03-11 00:00:00,23.6551
2004-03-12 00:00:00,23.8359
2004-03-15 00:00:00,24.0347
2004-03-16 00:00:00,24.2428
2004-03-17 00:00:00,24.4551
2004-03-18 00:00:00,24.665
2004-03-19 00:00:00,24.8686
2004-03-22 00:00:00,25.0627
2004-03-23 00:00:00,25.243
2004-03-24 00:00:00,25.4076
2004-03-25 00:00:00,25.5606
2004-03-26 00:00:00,25.7053
2004-03-29 00:00:00,25.847
2004-03-30 00:00:00,25.9891
2004-03-31 00:00:00,26.1297
2004-04-01 00:00:00,26.2676
2004-04-02 00:00:00,26.4031
2004-04-05 00:00:00,26.5389
2004-04-06 00:00:00,26.6746
2004-04-07 00:00:00,26.8076
2004-04-08 00:00:00,26.9363
2004-04-12 00:00:00,27.0617
2004-04-13 00:00:00,27.1798
2004-04-14 00:00:00,27.2868
2004-04-15 00:00:00,27.3903
2004-04-16 00:00:00,27.4948
2004-04-19 00:00:00,27.5995
2004-04-20 00:00:00,27.7013
2004-04-21 00:00:00,27.7978
2004-04-22 00:00:00,27.8875
2004-04-23 00:00:00,27.9692
2004-04-26 00:00:00,28.0399
2004-04-27 00:00:00,28.0973
2004-04-28 00:00:00,28.1384
2004-04-29 00:00:00,28.163
2004-04-30 00:00:00,28.1681
2004-05-03 00:00:00,28.1536
2004-05-04 00:00:00,28.1206
2004-05-05 00:00:00,28.0728
2004-05-06 00:00:00,28.0133
2004-05-07 00:00:00,27.9449
2004-05-10 00:00:00,27.8689
2004-05-11 00:00:00,27.7898
2004-05-12 00:00:00,27.7116
2004-05-13 00:00:00,27.6365
2004-05-14 00:00:00,27.5657
2004-05-17 00:00:00,27.4983
2004-05-18 00:00:00,27.4352
2004-05-19 00:00:00,27.375
2004-05-20 00:00:00,27.3174
2004-05-21 00:00:00,27.264
2004-05-24 00:00:00,27.2165
2004-05-25 00:00:00,27.1798
2004-05-26 00:00:00,27.1573
2004-05-27 00:00:00,27.1492
2004-05-28 00:00:00,27.1544
2004-06-01 00:00:00,27.1716
2004-06-02 00:00:00,27.2026
2004-06-03 00:00:00,27.2456
2004-06-04 00:00:00,27.3003
2004-06-07 00:00:00,27.3695
2004-06-08 00:00:00,27.4562
2004-06-09 00:00:00,27.5606
2004-06-10 00:00:00,27.6837
2004-06-14 00:00:00,27.8224
2004-06-15 00:00:00,27.9757
2004-06-16 00:00:00,28.1492
2004-06-17 00:00:00,28.3456
2004-06-18 00:00:00,28.5649
2004-06-21 00:00:00,28.8034
2004-06-22 00:00:00,29.0591
2004-06-23 00:00:00,29.332
2004-06-24 00:00:00,29.618
2004-06-25 00:00:00,29.9151
2004-06-28 00:00:00,30.2156
2004-06-29 00:00:00,30.5136
2004-06-30 00:00:00,30.8043
2004-07-01 00:00:00,31.083
2004-07-02 00:00:00,31.3419
2004-07-06 00:00:00,31.5753
2004-07-07 00:00:00,31.7779
2004-07-08 00:00:00,31.946
2004-07-09 00:00:00,32.078
2004-07-12 00:00:00,32.1707
2004-07-13 00:00:00,32.224
2004-07-14 00:00:00,32.2408
2004-07-15 00:00:00,32.2374
2004-07-16 00:00:00,32.2226
2004-07-19 00:00:00,32.2018
2004-07-20 00:00:00,32.18
2004-07-21 00:00:00,32.1579
2004-07-22 00:00:00,32.1366
2004-07-23 00:00:00,32.1128
2004-07-26 00:00:00,32.0867
2004-07-27 00:00:00,32.0629
2004-07-28 00:00:00,32.0439
2004-07-29 00:00:00,32.0322
2004-07-30 00:00:00,32.0282
2004-08-02 00:00:00,32.0288
2004-08-03 00:00:00,32.0305
2004-08-04 00:00:00,32.0328
2004-08-05 00:00:00,32.0339
2004-08-06 00:00:00,32.0264
2004-08-09 00:00:00,32.0081
2004-08-10 00:00:00,31.9823
2004-08-11 00:00:00,31.95
2004-08-12 00:00:00,31.9098
2004-08-13 00:00:00,31.8628
2004-08-16 00:00:00,31.8103
2004-08-17 00:00:00,31.7536
2004-08-18 00:00:00,31.6974
2004-08-19 00:00:00,31.6409
2004-08-20 00:00:00,31.5843
2004-08-23 00:00:00,31.5286
2004-08-24 00:00:00,31.4783
2004-08-25 00:00:00,31.4399
2004-08-26 00:00:00,31.4236
2004-08-27 00:00:00,31.4337
2004-08-30 00:00:00,31.4708
2004-08-31 00:00:00,31.5353
2004-09-01 00:00:00,31.6309
2004-09-02 00:00:00,31.7575
2004-09-03 00:00:00,31.9115
2004-09-07 00:00:00,32.0906
2004-09-08 00:00:00,32.2936
2004-09-09 00:00:00,32.5156
2004-09-10 00:00:00,32.7522
2004-09-13 00:00:00,32.998
2004-09-14 00:00:00,33.2478
2004-09-15 00:00:00,33.4961
2004-09-16 00:00:00,33.7429
2004-09-17 00:00:00,33.9904
2004-09-20 00:00:00,34.2413
2004-09-21 00:00:00,34.4976
2004-09-22 00:00:00,34.7552
2004-09-23 00:00:00,35.0119
2004-09-24 00:00:00,35.2656
2004-09-27 00:00:00,35.5148
2004-09-28 00:00:00,35.7602
2004-09-29 00:00:00,36.0036
2004-09-30 00:00:00,36.2461
2004-10-01 00:00:00,36.487
2004-10-04 00:00:00,36.7257
2004-10-05 00:00:00,36.9632
2004-10-06 00:00:00,37.2042
2004-10-07 00:00:00,37.4468
2004-10-08 00:00:00,37.6869
2004-10-11 00:00:00,37.9191
2004-10-12 00:00:00,38.1384
2004-10-13 00:00:00,38.3469
2004-10-14 00:00:00,38.5653
2004-10-15 00:00:00,38.808
2004-10-18 00:00:00,39.0908
2004-10-19 00:00:00,39.4198
2004-10-20 00:00:00,39.7957
2004-10-21 00:00:00,40.2171
2004-10-22 00:00:00,40.6774
2004-10-25 00:00:00,41.1692
2004-10-26 00:00:00,41.6861
2004-10-27 00:00:00,42.2295
2004-10-28 00:00:00,42.8042
2004-10-29 00:00:00,43.4108
2004-11-01 00:00:00,44.0462
2004-11-02 00:00:00,44.7085
2004-11-03 00:00:00,45.3999
2004-11-04 00:00:00,46.1147
2004-11-05 00:00:00,46.8464
2004-11-08 00:00:00,47.5864
2004-11-09 00:00:00,48.3246
2004-11-10 00:00:00,49.0546
2004-11-11 00:00:00,49.7723
2004-11-12 00:00:00,50.4737
2004-11-15 00:00:00,51.1535
2004-11-16 00:00:00,51.806
2004-11-17 00:00:00,52.4261
2004-11-18 00:00:00,53.0119
2004-11-19 00:00:00,53.5609
2004-11-22 00:00:00,54.0943
2004-11-23 00:00:00,54.6248
2004-11-24 00:00:00,55.1693
2004-11-26 00:00:00,55.7381
2004-11-29 00:00:00,56.3492
2004-11-30 00:00:00,57.005
2004-12-01 00:00:00,57.705
2004-12-02 00:00:00,58.4347
2004-12-03 00:00:00,59.1707
2004-12-06 00:00:00,59.9066
2004-12-07 00:00:00,60.6246
2004-12-08 00:00:00,61.3127
2004-12-09 00:00:00,61.9647
2004-12-10 00:00:00,62.5804
2004-12-13 00:00:00,63.1584
2004-12-14 00:00:00,63.6986
2004-12-15 00:00:00,64.201
2004-12-16 00:00:00,64.6705
2004-12-17 00:00:00,65.104
2004-12-20 00:00:00,65.4911
2004-12-21 00:00:00,65.8294
2004-12-22 00:00:00,66.1185
2004-12-23 00:00:00,66.3604
2004-12-27 00:00:00,66.5545
2004-12-28 00:00:00,66.7056
2004-12-29 00:00:00,66.8194
2004-12-30 00:00:00,66.9019
2004-12-31 00:00:00,66.9568
2005-01-03 00:00:00,66.9832
2005-01-04 00:00:00,66.9839
2005-01-05 00:00:00,66.964
2005-01-06 00:00:00,66.9278
2005-01-07 00:00:00,66.8965
2005-01-10 00:00:00,66.8826
2005-01-11 00:00:00,66.8766
2005-01-12 00:00:00,66.8751
2005-01-13 00:00:00,66.8918
2005-01-14 00:00:00,66.9359
2005-01-18 00:00:00,67.0137
2005-01-19 00:00:00,67.1241
2005-01-20 00:00:00,67.2665
2005-01-21 00:00:00,67.4384
2005-01-24 00:00:00,67.6369
2005-01-25 00:00:00,67.8629
2005-01-26 00:00:00,68.1156
2005-01-27 00:00:00,68.3935
2005-01-28 00:00:00,68.6984
2005-01-31 00:00:00,69.0401
2005-02-01 00:00:00,69.4242
2005-02-02 00:00:00,69.859
2005-02-03 00:00:00,70.3388
2005-02-04 00:00:00,70.8599
2005-02-07 00:00:00,71.4165
2005-02-08 00:00:00,72.0084
2005-02-09 00:00:00,72.6233
2005-02-10 00:00:00,73.2488
2005-02-11 00:00:00,73.8846
2005-02-14 00:00:00,74.5406
2005-02-15 00:00:00,75.2344
2005-02-16 00:00:00,75.9797
2005-02-17 00:00:00,76.7715
2005-02-18 00:00:00,77.598
2005-02-22 00:00:00,78.4407
2005-02-23 00:00:00,79.2953
2005-02-24 00:00:00,80.1576
2005-02-25 00:00:00,81.0221
2005-02-28 00:00:00,81.7156
2005-03-01 00:00:00,82.1294
2005-03-02 00:00:00,82.2029
2005-03-03 00:00:00,81.9043
2005-03-04 00:00:00,81.2355
2005-03-07 00:00:00,80.2181
2005-03-08 00:00:00,78.8785
2005-03-09 00:00:00,77.2494
2005-03-10 00:00:00,75.3736
2005-03-11 00:00:00,73.2992
2005-03-14 00:00:00,71.0739
2005-03-15 00:00:00,68.7463
2005-03-16 00:00:00,66.3613
2005-03-17 00:00:00,63.9631
2005-03-18 00:00:00,61.5913
2005-03-21 00:00:00,59.2815
2005-03-22 00:00:00,57.0577
2005-03-23 00:00:00,54.9378
2005-03-24 00:00:00,52.9351
2005-03-28 00:00:00,51.0592
2005-03-29 00:00:00,49.3135
2005-03-30 00:00:00,47.7036
2005-03-31 00:00:00,46.2275
2005-04-01 00:00:00,44.8796
2005-04-04 00:00:00,43.6553
2005-04-05 00:00:00,42.5527
2005-04-06 00:00:00,41.5702
2005-04-07 00:00:00,40.7092
2005-04-08 00:00:00,39.9682
2005-04-11 00:00:00,39.3366
2005-04-12 00:00:00,38.8071
2005-04-13 00:00:00,38.366
2005-04-14 00:00:00,37.9877
2005-04-15 00:00:00,37.6469
2005-04-18 00:00:00,37.3274
2005-04-19 00:00:00,37.0251
2005-04-20 00:00:00,36.7316
2005-04-21 00:00:00,36.4486
2005-04-22 00:00:00,36.1722
2005-04-25 00:00:00,35.9061
2005-04-26 00:00:00,35.6507
2005-04-27 00:00:00,35.4062
2005-04-28 00:00:00,35.1718
2005-04-29 00:00:00,34.9495
2005-05-02 00:00:00,34.7428
2005-05-03 00:00:00,34.5531
2005-05-04 00:00:00,34.3854
2005-05-05 00:00:00,34.2407
2005-05-06 00:00:00,34.1216
2005-05-09 00:00:00,34.0284
2005-05-10 00:00:00,33.9582
2005-05-11 00:00:00,33.9059
2005-05-12 00:00:00,33.8618
2005-05-13 00:00:00,33.8222
2005-05-16 00:00:00,33.7879
2005-05-17 00:00:00,33.7585
2005-05-18 00:00:00,33.736
2005-05-19 00:00:00,33.7281
2005-05-20 00:00:00,33.7392
2005-05-23 00:00:00,33.78
2005-05-24 00:00:00,33.8558
2005-05-25 00:00:00,33.9687
2005-05-26 00:00:00,34.1216
2005-05-27 00:00:00,34.3135
2005-05-31 00:00:00,34.5383
2005-06-01 00:00:00,34.792
2005-06-02 00:00:00,35.0686
2005-06-03 00:00:00,35.3559
2005-06-06 00:00:00,35.6432
2005-06-07 00:00:00,35.9174
2005-06-08 00:00:00,36.1714
2005-06-09 00:00:00,36.4035
2005-06-10 00:00:00,36.6061
2005-06-13 00:00:00,36.7756
2005-06-14 00:00:00,36.9111
2005-06-15 00:00:00,37.0175
2005-06-16 00:00:00,37.1026
2005-06-17 00:00:00,37.1735
2005-06-20 00:00:00,37.2327
2005-06-21 00:00:00,37.2833
2005-06-22 00:00:00,37.3302
2005-06-23 00:00:00,37.3779
2005-06-24 00:00:00,37.4251
2005-06-27 00:00:00,37.4681
2005-06-28 00:00:00,37.5055
2005-06-29 00:00:00,37.5331
2005-06-30 00:00:00,37.5501
2005-07-01 00:00:00,37.5552
2005-07-05 00:00:00,37.5539
2005-07-06 00:00:00,37.5478
2005-07-07 00:00:00,37.5391
2005-07-08 00:00:00,37.5319
2005-07-11 00:00:00,37.5281
2005-07-12 00:00:00,37.5294
2005-07-13 00:00:00,37.537
2005-07-14 00:00:00,37.5606
2005-07-15 00:00:00,37.6084
2005-07-18 00:00:00,37.6844
2005-07-19 00:00:00,37.7959
2005-07-20 00:00:00,37.9473
2005-07-21 00:00:00,38.1377
2005-07-22 00:00:00,38.3665
2005-07-25 00:00:00,38.63
2005-07-26 00:00:00,38.9227
2005-07-27 00:00:00,39.2396
2005-07-28 00:00:00,39.5748
2005-07-29 00:00:00,39.9178
2005-08-01 00:00:00,40.2608
2005-08-02 00:00:00,40.5991
2005-08-03 00:00:00,40.9289
2005-08-04 00:00:00,41.245
2005-08-05 00:00:00,41.5448
2005-08-08 00:00:00,41.8251
2005-08-09 00:00:00,42.0881
2005-08-10 00:00:00,42.3337
2005-08-11 00:00:00,42.5641
2005-08-12 00:00:00,42.7886
2005-08-15 00:00:00,43.0187
2005-08-16 00:00:00,43.2557
2005-08-17 00:00:00,43.5023
2005-08-18 00:00:00,43.7559
2005-08-19 00:00:00,44.0118
2005-08-22 00:00:00,44.2661
2005-08-23 00:00:00,44.5146
2005-08-24 00:00:00,44.7544
2005-08-25 00:00:00,44.9842
2005-08-26 00:00:00,45.2013
2005-08-29 00:00:00,45.4046
2005-08-30 00:00:00,45.5957
2005-08-31 00:00:00,45.7769
2005-09-01 00:00:00,45.9471
2005-09-02 00:00:00,46.1054
2005-09-06 00:00:00,46.2608
2005-09-07 00:00:00,46.4184
2005-09-08 00:00:00,46.5849
2005-09-09 00:00:00,46.7693
2005-09-12 00:00:00,46.9763
2005-09-13 00:00:00,47.2051
2005-09-14 00:00:00,47.4484
2005-09-15 00:00:00,47.7009
2005-09-16 00:00:00,47.9628
2005-09-19 00:00:00,48.2382
2005-09-20 00:00:00,48.5301
2005-09-21 00:00:00,48.8348
2005-09-22 00:00:00,49.147
2005-09-23 00:00:00,49.4668
2005-09-26 00:00:00,49.7953
2005-09-27 00:00:00,50.1299
2005-09-28 00:00:00,50.4586
2005-09-29 00:00:00,50.7773
2005-09-30 00:00:00,51.0876
2005-10-03 00:00:00,51.3929
2005-10-04 00:00:00,51.692
2005-10-05 00:00:00,51.9796
2005-10-06 00:00:00,52.2478
2005-10-07 00:00:00,52.4898
2005-10-10 00:00:00,52.698
2005-10-11 00:00:00,52.873
2005-10-12 00:00:00,53.0073
2005-10-13 00:00:00,53.1143
2005-10-14 00:00:00,53.2048
2005-10-17 00:00:00,53.2839
2005-10-18 00:00:00,53.3507
2005-10-19 00:00:00,53.4152
2005-10-20 00:00:00,53.4881
2005-10-21 00:00:00,53.574
2005-10-24 00:00:00,53.6789
2005-10-25 00:00:00,53.8029
2005-10-26 00:00:00,53.9481
2005-10-27 00:00:00,54.1081
2005-10-28 00:00:00,54.2737
2005-10-31 00:00:00,54.4498
2005-11-01 00:00:00,54.6381
2005-11-02 00:00:00,54.8475
2005-11-03 00:00:00,55.0893
2005-11-04 00:00:00,55.3657
2005-11-07 00:00:00,55.672
2005-11-08 00:00:00,56.0012
2005-11-09 00:00:00,56.3474
2005-11-10 00:00:00,56.7084
2005-11-11 00:00:00,57.0824
2005-11-14 00:00:00,57.4657
2005-11-15 00:00:00,57.8573
2005-11-16 00:00:00,58.2649
2005-11-17 00:00:00,58.6894
2005-11-18 00:00:00,59.1296
2005-11-21 00:00:00,59.5836
2005-11-22 00:00:00,60.0539
2005-11-23 00:00:00,60.5419
2005-11-25 00:00:00,61.0542
2005-11-28 00:00:00,61.5936
2005-11-29 00:00:00,62.1525
2005-11-30 00:00:00,62.7222
2005-12-01 00:00:00,63.3086
2005-12-02 00:00:00,63.9165
2005-12-05 00:00:00,64.543
2005-12-06 00:00:00,65.1913
2005-12-07 00:00:00,65.8598
2005-12-08 00:00:00,66.5447
2005-12-09 00:00:00,67.2411
2005-12-12 00:00:00,67.9451
2005-12-13 00:00:00,68.6515
2005-12-14 00:00:00,69.343
2005-12-15 00:00:00,70.0074
2005-12-16 00:00:00,70.6314
2005-12-19 00:00:00,71.2073
2005-12-20 00:00:00,71.733
2005-12-21 00:00:00,72.213
2005-12-22 00:00:00,72.6525
2005-12-23 00:00:00,73.053
2005-12-27 00:00:00,73.419
2005-12-28 00:00:00,73.7514
2005-12-29 00:00:00,74.0431
2005-12-30 00:00:00,74.2919
2006-01-03 00:00:00,74.5082
2006-01-04 00:00:00,74.7003
2006-01-05 00:00:00,74.8719
2006-01-06 00:00:00,75.0327
2006-01-09 00:00:00,75.1879
2006-01-10 00:00:00,75.3587
2006-01-11 00:00:00,75.5688
2006-01-12 00:00:00,75.8323
2006-01-13 00:00:00,76.1597
2006-01-17 00:00:00,76.55
2006-01-18 00:00:00,76.9898
2006-01-19 00:00:00,77.4528
2006-01-20 00:00:00,77.9082
2006-01-23 00:00:00,78.3402
2006-01-24 00:00:00,78.7319
2006-01-25 00:00:00,79.0659
2006-01-26 00:00:00,79.3253
2006-01-27 00:00:00,79.5006
2006-01-30 00:00:00,79.6
2006-01-31 00:00:00,79.6344
2006-02-01 00:00:00,79.6132
2006-02-02 00:00:00,79.533
2006-02-03 00:00:00,79.3933
2006-02-06 00:00:00,79.1802
2006-02-07 00:00:00,78.8897
2006-02-08 00:00:00,78.5283
2006-02-09 00:00:00,78.0903
2006-02-10 00:00:00,77.586
2006-02-13 00:00:00,77.017
2006-02-14 00:00:00,76.4004
2006-02-15 00:00:00,75.7575
2006-02-16 00:00:00,75.1108
2006-02-17 00:00:00,74.476
2006-02-21 00:00:00,73.8604
2006-02-22 00:00:00,73.278
2006-02-23 00:00:00,72.7398
2006-02-24 00:00:00,72.2514
2006-02-27 00:00:00,71.814
2006-02-28 00:00:00,71.4176
2006-03-01 00:00:00,71.0572
2006-03-02 00:00:00,70.731
2006-03-03 00:00:00,70.4298
2006-03-06 00:00:00,70.1392
2006-03-07 00:00:00,69.8532
2006-03-08 00:00:00,69.5661
2006-03-09 00:00:00,69.2689
2006-03-10 00:00:00,68.9544
2006-03-13 00:00:00,68.629
2006-03-14 00:00:00,68.305
2006-03-15 00:00:00,67.9874
2006-03-16 00:00:00,67.6729
2006-03-17 00:00:00,67.3619
2006-03-20 00:00:00,67.0527
2006-03-21 00:00:00,66.7374
2006-03-22 00:00:00,66.4113
2006-03-23 00:00:00,66.0677
2006-03-24 00:00:00,65.7033
2006-03-27 00:00:00,65.3167
2006-03-28 00:00:00,64.9063
2006-03-29 00:00:00,64.4876
2006-03-30 00:00:00,64.0739
2006-03-31 00:00:00,63.6752
2006-04-03 00:00:00,63.2986
2006-04-04 00:00:00,62.9432
2006-04-05 00:00:00,62.6314
2006-04-06 00:00:00,62.3922
2006-04-07 00:00:00,62.2364
2006-04-10 00:00:00,62.1633
2006-04-11 00:00:00,62.1662
2006-04-12 00:00:00,62.2322
2006-04-13 00:00:00,62.3488
2006-04-17 00:00:00,62.4987
2006-04-18 00:00:00,62.6739
2006-04-19 00:00:00,62.8653
2006-04-20 00:00:00,63.0732
2006-04-21 00:00:00,63.2941
2006-04-24 00:00:00,63.5196
2006-04-25 00:00:00,63.7451
2006-04-26 00:00:00,63.9743
2006-04-27 00:00:00,64.2134
2006-04-28 00:00:00,64.4691
2006-05-01 00:00:00,64.7413
2006-05-02 00:00:00,65.036
2006-05-03 00:00:00,65.3532
2006-05-04 00:00:00,65.6908
2006-05-05 00:00:00,66.0482
2006-05-08 00:00:00,66.423
2006-05-09 00:00:00,66.8083
2006-05-10 00:00:00,67.1961
2006-05-11 00:00:00,67.5707
2006-05-12 00:00:00,67.9196
2006-05-15 00:00:00,68.2348
2006-05-16 00:00:00,68.5015
2006-05-17 00:00:00,68.7124
2006-05-18 00:00:00,68.8568
2006-05-19 00:00:00,68.9358
2006-05-22 00:00:00,68.9486
2006-05-23 00:00:00,68.8971
2006-05-24 00:00:00,68.7867
2006-05-25 00:00:00,68.6277
2006-05-26 00:00:00,68.4269
2006-05-30 00:00:00,68.1826
2006-05-31 00:00:00,67.8913
2006-06-01 00:00:00,67.5628
2006-06-02 00:00:00,67.2044
2006-06-05 00:00:00,66.8175
2006-06-06 00:00:00,66.4044
2006-06-07 00:00:00,65.965
2006-06-08 00:00:00,65.5099
2006-06-09 00:00:00,65.0441
2006-06-12 00:00:00,64.5629
2006-06-13 00:00:00,64.071
2006-06-14 00:00:00,63.5706
2006-06-15 00:00:00,63.0719
2006-06-16 00:00:00,62.5765
2006-06-19 00:00:00,62.0853
2006-06-20 00:00:00,61.6016
2006-06-21 00:00:00,61.13
2006-06-22 00:00:00,60.6812
2006-06-23 00:00:00,60.2597
2006-06-26 00:00:00,59.869
2006-06-27 00:00:00,59.5057
2006-06-28 00:00:00,59.1618
2006-06-29 00:00:00,58.8437
2006-06-30 00:00:00,58.5487
2006-07-03 00:00:00,58.2779
2006-07-05 00:00:00,58.028
2006-07-06 00:00:00,57.7922
2006-07-07 00:00:00,57.5647
2006-07-10 00:00:00,57.3408
2006-07-11 00:00:00,57.1205
2006-07-12 00:00:00,56.8942
2006-07-13 00:00:00,56.6544
2006-07-14 00:00:00,56.3914
2006-07-17 00:00:00,56.1078
2006-07-18 00:00:00,55.8091
2006-07-19 00:00:00,55.5054
2006-07-20 00:00:00,55.2287
2006-07-21 00:00:00,55.0007
2006-07-24 00:00:00,54.8365
2006-07-25 00:00:00,54.7455
2006-07-26 00:00:00,54.738
2006-07-27 00:00:00,54.8149
2006-07-28 00:00:00,54.9808
2006-07-31 00:00:00,55.2427
2006-08-01 00:00:00,55.5969
2006-08-02 00:00:00,56.0389
2006-08-03 00:00:00,56.5656
2006-08-04 00:00:00,57.1641
2006-08-07 00:00:00,57.8166
2006-08-08 00:00:00,58.4976
2006-08-09 00:00:00,59.1822
2006-08-10 00:00:00,59.8537
2006-08-11 00:00:00,60.4981
2006-08-14 00:00:00,61.1064
2006-08-15 00:00:00,61.6824
2006-08-16 00:00:00,62.2338
2006-08-17 00:00:00,62.7638
2006-08-18 00:00:00,63.275
2006-08-21 00:00:00,63.7632
2006-08-22 00:00:00,64.2293
2006-08-23 00:00:00,64.6722
2006-08-24 00:00:00,65.0927
2006-08-25 00:00:00,65.4944
2006-08-28 00:00:00,65.8729
2006-08-29 00:00:00,66.223
2006-08-30 00:00:00,66.5432
2006-08-31 00:00:00,66.8365
2006-09-01 00:00:00,67.1069
2006-09-05 00:00:00,67.3689
2006-09-06 00:00:00,67.6261
2006-09-07 00:00:00,67.8904
2006-09-08 00:00:00,68.1673
2006-09-11 00:00:00,68.4587
2006-09-12 00:00:00,68.7645
2006-09-13 00:00:00,69.0887
2006-09-14 00:00:00,69.4317
2006-09-15 00:00:00,69.7913
2006-09-18 00:00:00,70.1632
2006-09-19 00:00:00,70.5421
2006-09-20 00:00:00,70.9285
2006-09-21 00:00:00,71.3185
2006-09-22 00:00:00,71.702
2006-09-25 00:00:00,72.0814
2006-09-26 00:00:00,72.4642
2006-09-27 00:00:00,72.8494
2006-09-28 00:00:00,73.2369
2006-09-29 00:00:00,73.6251
