date,ADX
2006-06-09 00:00:00,19.8287
2006-06-12 00:00:00,20.6557
2006-06-13 00:00:00,21.4413
2006-06-14 00:00:00,22.2962
2006-06-15 00:00:00,22.7692
2006-06-16 00:00:00,23.2185
2006-06-19 00:00:00,23.7427
2006-06-20 00:00:00,24.1757
2006-06-21 00:00:00,24.4465
2006-06-22 00:00:00,24.3109
2006-06-23 00:00:00,24.0291
2006-06-26 00:00:00,23.8515
2006-06-27 00:00:00,23.9181
2006-06-28 00:00:00,24.4051
2006-06-29 00:00:00,24.2203
2006-06-30 00:00:00,24.0449
2006-07-03 00:00:00,23.7264
2006-07-05 00:00:00,23.6124
2006-07-06 00:00:00,23.722
2006-07-07 00:00:00,24.0286
2006-07-10 00:00:00,24.356
2006-07-11 00:00:00,24.667
2006-07-12 00:00:00,25.3012
2006-07-13 00:00:00,26.1782
2006-07-14 00:00:00,27.2143
2006-07-17 00:00:00,28.1032
2006-07-18 00:00:00,28.6289
2006-07-19 00:00:00,28.6332
2006-07-20 00:00:00,27.5981
2006-07-21 00:00:00,26.5949
2006-07-24 00:00:00,25.8446
2006-07-25 00:00:00,25.1318
2006-07-26 00:00:00,24.9648
2006-07-27 00:00:00,24.8756
2006-07-28 00:00:00,24.9117
2006-07-31 00:00:00,25.426
2006-08-01 00:00:00,25.8103
2006-08-02 00:00:00,26.291
2006-08-03 00:00:00,26.9418
2006-08-04 00:00:00,26.7226
2006-08-07 00:00:00,26.6774
2006-08-08 00:00:00,26.1651
2006-08-09 00:00:00,25.4096
2006-08-10 00:00:00,24.5267
2006-08-11 00:00:00,23.6592
2006-08-14 00:00:00,23.0604
2006-08-15 00:00:00,22.7418
2006-08-16 00:00:00,22.7229
2006-08-17 00:00:00,22.8069
2006-08-18 00:00:00,22.8866
2006-08-21 00:00:00,22.6397
2006-08-22 00:00:00,22.5994
2006-08-23 00:00:00,22.6236
2006-08-24 00:00:00,22.4429
2006-08-25 00:00:00,22.4447
2006-08-28 00:00:00,22.2506
2006-08-29 00:00:00,21.6104
2006-08-30 00:00:00,21.13
2006-08-31 00:00:00,20.783
2006-09-01 00:00:00,20.5336
2006-09-05 00:00:00,20.8786
2006-09-06 00:00:00,21.2412
2006-09-07 00:00:00,21.8982
2006-09-08 00:00:00,22.5374
2006-09-11 00:00:00,22.9723
2006-09-12 00:00:00,23.3855
2006-09-13 00:00:00,23.9429
2006-09-14 00:00:00,24.5374
2006-09-15 00:00:00,25.1607
2006-09-18 00:00:00,25.7528
2006-09-19 00:00:00,26.0994
2006-09-20 00:00:00,26.6997
2006-09-21 00:00:00,27.3437
2006-09-22 00:00:00,27.3499
2006-09-25 00:00:00,27.6747
2006-09-26 00:00:00,28.3296
2006-09-27 00:00:00,28.8404
2006-09-28 00:00:00,29.3275
2006-09-29 00:00:00,29.7978
2006-10-02 00:00:00,29.3069
2006-10-03 00:00:00,28.4672
2006-10-04 00:00:00,27.7978
2006-10-05 00:00:00,27.3334
2006-10-06 00:00:00,26.7789
2006-10-09 00:00:00,26.1515
2006-10-10 00:00:00,25.393
2006-10-11 00:00:00,24.5008
2006-10-12 00:00:00,24.0568
2006-10-13 00:00:00,24.0087
2006-10-16 00:00:00,23.9629
2006-10-17 00:00:00,23.6302
2006-10-18 00:00:00,24.0577
2006-10-19 00:00:00,24.708
2006-10-20 00:00:00,25.3327
2006-10-23 00:00:00,26.2418
2006-10-24 00:00:00,27.1054
2006-10-25 00:00:00,27.9776
2006-10-26 00:00:00,28.903
2006-10-27 00:00:00,29.3121
2006-10-30 00:00:00,29.4962
2006-10-31 00:00:00,29.8247
2006-11-01 00:00:00,29.4315
2006-11-02 00:00:00,29.0579
2006-11-03 00:00:00,28.4481
2006-11-06 00:00:00,28.001
2006-11-07 00:00:00,27.8018
2006-11-08 00:00:00,27.9768
2006-11-09 00:00:00,28.5095
2006-11-10 00:00:00,29.0155
2006-11-13 00:00:00,29.6431
2006-11-14 00:00:00,30.3315
2006-11-15 00:00:00,31.1313
2006-11-16 00:00:00,31.9543
2006-11-17 00:00:00,32.7362
2006-11-20 00:00:00,33.6485
2006-11-21 00:00:00,34.7435
2006-11-22 00:00:00,36.0427
2006-11-24 00:00:00,37.5072
2006-11-27 00:00:00,38.9056
2006-11-28 00:00:00,40.2342
2006-11-29 00:00:00,41.6077
2006-11-30 00:00:00,42.9125
2006-12-01 00:00:00,43.6911
2006-12-04 00:00:00,44.4308
2006-12-05 00:00:00,45.1698
2006-12-06 00:00:00,45.2907
2006-12-07 00:00:00,44.2937
2006-12-08 00:00:00,43.3467
2006-12-11 00:00:00,42.447
2006-12-12 00:00:00,40.7284
2006-12-13 00:00:00,39.1558
2006-12-14 00:00:00,37.9009
2006-12-15 00:00:00,36.409
2006-12-18 00:00:00,34.9426
2006-12-19 00:00:00,33.78
2006-12-20 00:00:00,32.6756
2006-12-21 00:00:00,32.1822
2006-12-22 00:00:00,31.8306
2006-12-26 00:00:00,31.6329
2006-12-27 00:00:00,32.1014
2006-12-28 00:00:00,32.5465
2006-12-29 00:00:00,31.779
2007-01-03 00:00:00,31.2935
2007-01-04 00:00:00,30.8323
2007-01-05 00:00:00,30.3267
2007-01-08 00:00:00,29.7553
2007-01-09 00:00:00,28.7325
2007-01-10 00:00:00,28.4738
2007-01-11 00:00:00,28.2281
2007-01-12 00:00:00,27.6035
2007-01-16 00:00:00,27.3152
2007-01-17 00:00:00,26.9106
2007-01-18 00:00:00,25.6254
2007-01-19 00:00:00,24.5441
2007-01-22 00:00:00,23.8682
2007-01-23 00:00:00,23.2454
2007-01-24 00:00:00,22.6538
2007-01-25 00:00:00,21.8444
2007-01-26 00:00:00,21.238
2007-01-29 00:00:00,20.662
2007-01-30 00:00:00,20.1611
2007-01-31 00:00:00,19.8351
2007-02-01 00:00:00,19.4658
2007-02-02 00:00:00,19.2935
2007-02-05 00:00:00,19.1299
2007-02-06 00:00:00,19.1626
2007-02-07 00:00:00,18.7324
2007-02-08 00:00:00,18.2934
2007-02-09 00:00:00,18.2773
2007-02-12 00:00:00,18.262
2007-02-13 00:00:00,18.2184
2007-02-14 00:00:00,18.0822
2007-02-15 00:00:00,17.9527
2007-02-16 00:00:00,17.8555
2007-02-20 00:00:00,17.5391
2007-02-21 00:00:00,16.9385
2007-02-22 00:00:00,16.6513
2007-02-23 00:00:00,16.3785
2007-02-26 00:00:00,15.7925
2007-02-27 00:00:00,15.6764
2007-02-28 00:00:00,15.6417
2007-03-01 00:00:00,14.9851
2007-03-02 00:00:00,14.3614
2007-03-05 00:00:00,13.7583
2007-03-06 00:00:00,13.1854
2007-03-07 00:00:00,12.7876
2007-03-08 00:00:00,12.4098
2007-03-09 00:00:00,12.0816
2007-03-12 00:00:00,12.0364
2007-03-13 00:00:00,12.1307
2007-03-14 00:00:00,12.0781
2007-03-15 00:00:00,12.1141
2007-03-16 00:00:00,12.1482
2007-03-19 00:00:00,12.5509
2007-03-20 00:00:00,12.9986
2007-03-21 00:00:00,13.8698
2007-03-22 00:00:00,14.7654
2007-03-23 00:00:00,15.6161
2007-03-26 00:00:00,16.7625
2007-03-27 00:00:00,18.0064
2007-03-28 00:00:00,18.5124
2007-03-29 00:00:00,18.6885
2007-03-30 00:00:00,18.957
2007-04-02 00:00:00,19.2121
2007-04-03 00:00:00,19.661
2007-04-04 00:00:00,20.0876
2007-04-05 00:00:00,20.2609
2007-04-09 00:00:00,20.5679
2007-04-10 00:00:00,20.8597
2007-04-11 00:00:00,20.7127
2007-04-12 00:00:00,20.0115
2007-04-13 00:00:00,19.1347
2007-04-16 00:00:00,18.3322
2007-04-17 00:00:00,17.8124
2007-04-18 00:00:00,17.2832
2007-04-19 00:00:00,16.9049
2007-04-20 00:00:00,16.5455
2007-04-23 00:00:00,16.9395
2007-04-24 00:00:00,17.8614
2007-04-25 00:00:00,18.7373
2007-04-26 00:00:00,20.557
2007-04-27 00:00:00,22.0771
2007-04-30 00:00:00,23.6351
2007-05-01 00:00:00,24.7352
2007-05-02 00:00:00,25.8042
2007-05-03 00:00:00,26.934
2007-05-04 00:00:00,28.026
2007-05-07 00:00:00,29.3798
2007-05-08 00:00:00,30.7476
2007-05-09 00:00:00,32.2198
2007-05-10 00:00:00,33.7782
2007-05-11 00:00:00,35.2822
2007-05-14 00:00:00,36.7816
2007-05-15 00:00:00,37.5683
2007-05-16 00:00:00,37.3765
2007-05-17 00:00:00,37.3341
2007-05-18 00:00:00,37.3949
2007-05-21 00:00:00,37.677
2007-05-22 00:00:00,38.094
2007-05-23 00:00:00,38.626
2007-05-24 00:00:00,38.4922
2007-05-25 00:00:00,38.3651
2007-05-29 00:00:00,38.3861
2007-05-30 00:00:00,38.8586
2007-05-31 00:00:00,39.6021
2007-06-01 00:00:00,39.9759
2007-06-04 00:00:00,40.3821
2007-06-05 00:00:00,40.8583
2007-06-06 00:00:00,41.4343
2007-06-07 00:00:00,42.2666
2007-06-08 00:00:00,42.8132
2007-06-11 00:00:00,42.6405
2007-06-12 00:00:00,42.1921
2007-06-13 00:00:00,41.1497
2007-06-14 00:00:00,40.1594
2007-06-15 00:00:00,39.3803
2007-06-18 00:00:00,39.1599
2007-06-19 00:00:00,38.9505
2007-06-20 00:00:00,38.444
2007-06-21 00:00:00,37.7963
2007-06-22 00:00:00,37.2017
2007-06-25 00:00:00,36.3474
2007-06-26 00:00:00,35.0611
2007-06-27 00:00:00,33.8391
2007-06-28 00:00:00,32.7522
2007-06-29 00:00:00,31.9626
2007-07-02 00:00:00,30.8351
2007-07-03 00:00:00,30.5235
2007-07-05 00:00:00,30.8164
2007-07-06 00:00:00,31.129
2007-07-09 00:00:00,31.1782
2007-07-10 00:00:00,31.3863
2007-07-11 00:00:00,31.584
2007-07-12 00:00:00,31.8283
2007-07-13 00:00:00,32.408
2007-07-16 00:00:00,33.1388
2007-07-17 00:00:00,33.833
2007-07-18 00:00:00,34.1536
2007-07-19 00:00:00,34.6763
2007-07-20 00:00:00,35.4459
2007-07-23 00:00:00,36.2544
2007-07-24 00:00:00,35.692
2007-07-25 00:00:00,35.1577
2007-07-26 00:00:00,35.495
2007-07-27 00:00:00,35.8437
2007-07-30 00:00:00,35.5118
2007-07-31 00:00:00,34.1771
2007-08-01 00:00:00,32.5183
2007-08-02 00:00:00,31.0953
2007-08-03 00:00:00,29.6066
2007-08-06 00:00:00,28.4964
2007-08-07 00:00:00,27.2354
2007-08-08 00:00:00,26.0993
2007-08-09 00:00:00,25.6332
2007-08-10 00:00:00,25.547
2007-08-13 00:00:00,25.284
2007-08-14 00:00:00,25.2371
2007-08-15 00:00:00,25.4665
2007-08-16 00:00:00,26.1441
2007-08-17 00:00:00,26.2381
2007-08-20 00:00:00,26.2227
2007-08-21 00:00:00,25.7586
2007-08-22 00:00:00,24.9667
2007-08-23 00:00:00,24.1609
2007-08-24 00:00:00,23.21
2007-08-27 00:00:00,22.3066
2007-08-28 00:00:00,21.8863
2007-08-29 00:00:00,21.3134
2007-08-30 00:00:00,20.3897
2007-08-31 00:00:00,19.3872
2007-09-04 00:00:00,18.9021
2007-09-05 00:00:00,18.1079
2007-09-06 00:00:00,17.3338
2007-09-07 00:00:00,16.8131
2007-09-10 00:00:00,16.1049
2007-09-11 00:00:00,15.4528
2007-09-12 00:00:00,14.9233
2007-09-13 00:00:00,14.4203
2007-09-14 00:00:00,13.8986
2007-09-17 00:00:00,13.5494
2007-09-18 00:00:00,13.4182
2007-09-19 00:00:00,13.3211
2007-09-20 00:00:00,13.2194
2007-09-21 00:00:00,13.3862
2007-09-24 00:00:00,13.9703
2007-09-25 00:00:00,14.7689
2007-09-26 00:00:00,15.6499
2007-09-27 00:00:00,16.4868
2007-09-28 00:00:00,17.2878
2007-10-01 00:00:00,18.2522
2007-10-02 00:00:00,19.2508
2007-10-03 00:00:00,20.241
2007-10-04 00:00:00,20.6405
2007-10-05 00:00:00,21.291
2007-10-08 00:00:00,22.3262
2007-10-09 00:00:00,23.4914
2007-10-10 00:00:00,24.4397
2007-10-11 00:00:00,23.8566
2007-10-12 00:00:00,23.3027
2007-10-15 00:00:00,22.9549
2007-10-16 00:00:00,22.672
2007-10-17 00:00:00,22.6224
2007-10-18 00:00:00,22.6613
2007-10-19 00:00:00,22.5708
2007-10-22 00:00:00,22.5067
2007-10-23 00:00:00,23.3471
2007-10-24 00:00:00,23.7392
2007-10-25 00:00:00,24.1117
2007-10-26 00:00:00,24.4656
2007-10-29 00:00:00,24.881
2007-10-30 00:00:00,25.4517
2007-10-31 00:00:00,26.0404
2007-11-01 00:00:00,25.966
2007-11-02 00:00:00,25.8952
2007-11-05 00:00:00,25.828
2007-11-06 00:00:00,25.9982
2007-11-07 00:00:00,26.2109
2007-11-08 00:00:00,25.2793
2007-11-09 00:00:00,24.5832
2007-11-12 00:00:00,24.7945
2007-11-13 00:00:00,24.7083
2007-11-14 00:00:00,24.0966
2007-11-15 00:00:00,23.7133
2007-11-16 00:00:00,23.4043
2007-11-19 00:00:00,23.0129
2007-11-20 00:00:00,22.3484
2007-11-21 00:00:00,21.6719
2007-11-23 00:00:00,21.0292
2007-11-26 00:00:00,19.9915
2007-11-27 00:00:00,19.1839
2007-11-28 00:00:00,18.4052
2007-11-29 00:00:00,17.9882
2007-11-30 00:00:00,17.7608
2007-12-03 00:00:00,17.3729
2007-12-04 00:00:00,16.9429
2007-12-05 00:00:00,16.8903
2007-12-06 00:00:00,17.1009
2007-12-07 00:00:00,17.5856
2007-12-10 00:00:00,18.0838
2007-12-11 00:00:00,18.0533
2007-12-12 00:00:00,17.8779
2007-12-13 00:00:00,17.7112
2007-12-14 00:00:00,18.0564
2007-12-17 00:00:00,17.8011
2007-12-18 00:00:00,17.21
2007-12-19 00:00:00,16.6485
2007-12-20 00:00:00,16.3382
2007-12-21 00:00:00,16.4327
2007-12-24 00:00:00,16.8306
2007-12-26 00:00:00,17.2967
2007-12-27 00:00:00,17.8475
2007-12-28 00:00:00,18.2812
2007-12-31 00:00:00,18.6933
2008-01-02 00:00:00,18.5762
2008-01-03 00:00:00,18.465
2008-01-04 00:00:00,17.8363
2008-01-07 00:00:00,17.7667
2008-01-08 00:00:00,17.7006
2008-01-09 00:00:00,17.7824
2008-01-10 00:00:00,17.7325
2008-01-11 00:00:00,17.9977
2008-01-14 00:00:00,18.1115
2008-01-15 00:00:00,18.764
2008-01-16 00:00:00,19.7216
2008-01-17 00:00:00,20.6314
2008-01-18 00:00:00,21.4592
2008-01-22 00:00:00,22.7574
2008-01-23 00:00:00,24.5171
2008-01-24 00:00:00,26.1305
2008-01-25 00:00:00,27.7193
2008-01-28 00:00:00,29.3016
2008-01-29 00:00:00,30.8048
2008-01-30 00:00:00,31.9832
2008-01-31 00:00:00,32.9895
2008-02-01 00:00:00,33.9455
2008-02-04 00:00:00,34.8781
2008-02-05 00:00:00,35.8453
2008-02-06 00:00:00,36.9766
2008-02-07 00:00:00,38.1717
2008-02-08 00:00:00,39.2079
2008-02-11 00:00:00,39.7397
2008-02-12 00:00:00,40.3646
2008-02-13 00:00:00,40.9583
2008-02-14 00:00:00,41.4092
2008-02-15 00:00:00,41.9459
2008-02-19 00:00:00,42.5487
2008-02-20 00:00:00,43.1213
2008-02-21 00:00:00,43.4357
2008-02-22 00:00:00,43.9299
2008-02-25 00:00:00,44.3994
2008-02-26 00:00:00,44.8934
2008-02-27 00:00:00,45.1041
2008-02-28 00:00:00,44.2498
2008-02-29 00:00:00,43.4941
2008-03-03 00:00:00,43.1407
2008-03-04 00:00:00,42.8049
2008-03-05 00:00:00,42.4563
2008-03-06 00:00:00,41.8548
2008-03-07 00:00:00,41.3888
2008-03-10 00:00:00,40.8889
2008-03-11 00:00:00,39.9498
2008-03-12 00:00:00,38.9251
2008-03-13 00:00:00,38.1114
2008-03-14 00:00:00,37.2454
2008-03-17 00:00:00,36.549
2008-03-18 00:00:00,35.3796
2008-03-19 00:00:00,34.1289
2008-03-20 00:00:00,32.9847
2008-03-24 00:00:00,31.5362
2008-03-25 00:00:00,30.3578
2008-03-26 00:00:00,29.4613
2008-03-27 00:00:00,28.5398
2008-03-28 00:00:00,27.6645
2008-03-31 00:00:00,26.9304
2008-04-01 00:00:00,26.5773
2008-04-02 00:00:00,26.3678
2008-04-03 00:00:00,26.3615
2008-04-04 00:00:00,26.4397
2008-04-07 00:00:00,26.8712
2008-04-08 00:00:00,26.9077
2008-04-09 00:00:00,26.7041
2008-04-10 00:00:00,26.6316
2008-04-11 00:00:00,26.0427
2008-04-14 00:00:00,25.2694
2008-04-15 00:00:00,24.5786
2008-04-16 00:00:00,24.3111
2008-04-17 00:00:00,24.2126
2008-04-18 00:00:00,24.577
2008-04-21 00:00:00,25.3003
2008-04-22 00:00:00,25.5437
2008-04-23 00:00:00,25.775
2008-04-24 00:00:00,26.3093
2008-04-25 00:00:00,26.8813
2008-04-28 00:00:00,27.5741
2008-04-29 00:00:00,28.3364
2008-04-30 00:00:00,29.2823
2008-05-01 00:00:00,30.1809
2008-05-02 00:00:00,31.1312
2008-05-05 00:00:00,32.1959
2008-05-06 00:00:00,33.2895
2008-05-07 00:00:00,34.0826
2008-05-08 00:00:00,34.836
2008-05-09 00:00:00,35.2879
2008-05-12 00:00:00,35.9751
2008-05-13 00:00:00,36.7586
2008-05-14 00:00:00,37.1564
2008-05-15 00:00:00,37.332
2008-05-16 00:00:00,37.524
2008-05-19 00:00:00,36.9064
2008-05-20 00:00:00,36.1687
2008-05-21 00:00:00,34.9987
2008-05-22 00:00:00,33.4273
2008-05-23 00:00:00,31.9979
2008-05-27 00:00:00,31.0456
2008-05-28 00:00:00,30.2705
2008-05-29 00:00:00,29.5559
2008-05-30 00:00:00,28.9952
2008-06-02 00:00:00,28.1119
2008-06-03 00:00:00,27.0175
2008-06-04 00:00:00,25.9778
2008-06-05 00:00:00,25.2708
2008-06-06 00:00:00,24.5799
2008-06-09 00:00:00,23.8404
2008-06-10 00:00:00,22.9386
2008-06-11 00:00:00,22.0819
2008-06-12 00:00:00,21.998
2008-06-13 00:00:00,22.3272
2008-06-16 00:00:00,22.2268
2008-06-17 00:00:00,21.717
2008-06-18 00:00:00,21.2119
2008-06-19 00:00:00,20.7767
2008-06-20 00:00:00,20.5108
2008-06-23 00:00:00,20.5265
2008-06-24 00:00:00,20.5414
2008-06-25 00:00:00,20.2009
2008-06-26 00:00:00,20.336
2008-06-27 00:00:00,20.7284
2008-06-30 00:00:00,20.9344
2008-07-01 00:00:00,20.8209
2008-07-02 00:00:00,20.418
2008-07-03 00:00:00,20.2293
2008-07-07 00:00:00,19.5409
2008-07-08 00:00:00,18.6449
2008-07-09 00:00:00,17.7436
2008-07-10 00:00:00,17.0791
2008-07-11 00:00:00,16.4816
2008-07-14 00:00:00,15.693
2008-07-15 00:00:00,15.5348
2008-07-16 00:00:00,15.3844
2008-07-17 00:00:00,15.023
2008-07-18 00:00:00,15.1988
2008-07-21 00:00:00,15.6402
2008-07-22 00:00:00,16.8593
2008-07-23 00:00:00,17.4677
2008-07-24 00:00:00,18.2011
2008-07-25 00:00:00,18.8979
2008-07-28 00:00:00,19.7886
2008-07-29 00:00:00,20.6525
2008-07-30 00:00:00,21.3608
2008-07-31 00:00:00,21.8476
2008-08-01 00:00:00,22.3806
2008-08-04 00:00:00,23.0469
2008-08-05 00:00:00,23.3509
2008-08-06 00:00:00,22.9676
2008-08-07 00:00:00,22.6036
2008-08-08 00:00:00,21.9244
2008-08-11 00:00:00,20.9557
2008-08-12 00:00:00,20.2476
2008-08-13 00:00:00,19.6285
2008-08-14 00:00:00,19.0756
2008-08-15 00:00:00,18.2928
2008-08-18 00:00:00,17.4378
2008-08-19 00:00:00,16.687
2008-08-20 00:00:00,15.9738
2008-08-21 00:00:00,15.4561
2008-08-22 00:00:00,14.7557
2008-08-25 00:00:00,14.4523
2008-08-26 00:00:00,14.1641
2008-08-27 00:00:00,13.7925
2008-08-28 00:00:00,13.3839
2008-08-29 00:00:00,13.3579
2008-09-02 00:00:00,13.6855
2008-09-03 00:00:00,14.0794
2008-09-04 00:00:00,14.7078
2008-09-05 00:00:00,15.5369
2008-09-08 00:00:00,16.7213
2008-09-09 00:00:00,17.9428
2008-09-10 00:00:00,19.1604
2008-09-11 00:00:00,20.4748
2008-09-12 00:00:00,21.7236
2008-09-15 00:00:00,23.2297
2008-09-16 00:00:00,25.0016
2008-09-17 00:00:00,26.8352
2008-09-18 00:00:00,28.7927
2008-09-19 00:00:00,30.1127
2008-09-22 00:00:00,31.5555
2008-09-23 00:00:00,33.0475
2008-09-24 00:00:00,34.5092
2008-09-25 00:00:00,35.4281
2008-09-26 00:00:00,36.4908
2008-09-29 00:00:00,38.0549
2008-09-30 00:00:00,39.5409
2008-10-01 00:00:00,40.9525
2008-10-02 00:00:00,42.4381
2008-10-03 00:00:00,43.9431
2008-10-06 00:00:00,45.4857
2008-10-07 00:00:00,46.6714
2008-10-08 00:00:00,47.8577
2008-10-09 00:00:00,48.9848
2008-10-10 00:00:00,49.6082
2008-10-13 00:00:00,49.2181
2008-10-14 00:00:00,48.3749
2008-10-15 00:00:00,47.7737
2008-10-16 00:00:00,47.4184
2008-10-17 00:00:00,47.2698
2008-10-20 00:00:00,47.1286
2008-10-21 00:00:00,47.0751
2008-10-22 00:00:00,46.7349
2008-10-23 00:00:00,46.4495
2008-10-24 00:00:00,46.2452
2008-10-27 00:00:00,46.051
2008-10-28 00:00:00,45.5914
2008-10-29 00:00:00,44.3771
2008-10-30 00:00:00,43.0182
2008-10-31 00:00:00,41.8603
2008-11-03 00:00:00,40.7757
2008-11-04 00:00:00,39.5216
2008-11-05 00:00:00,38.5447
2008-11-06 00:00:00,37.8875
2008-11-07 00:00:00,37.3809
2008-11-10 00:00:00,36.9626
2008-11-11 00:00:00,36.681
2008-11-12 00:00:00,36.5281
2008-11-13 00:00:00,36.5773
2008-11-14 00:00:00,36.624
2008-11-17 00:00:00,36.8018
2008-11-18 00:00:00,36.9205
2008-11-19 00:00:00,37.0667
2008-11-20 00:00:00,37.5057
2008-11-21 00:00:00,37.9616
2008-11-24 00:00:00,37.2387
2008-11-25 00:00:00,36.5519
2008-11-26 00:00:00,35.8453
2008-11-28 00:00:00,35.1741
2008-12-01 00:00:00,34.731
2008-12-02 00:00:00,34.4639
2008-12-03 00:00:00,33.8158
2008-12-04 00:00:00,33.2
2008-12-05 00:00:00,32.6297
2008-12-08 00:00:00,31.412
2008-12-09 00:00:00,29.9882
2008-12-10 00:00:00,28.6987
2008-12-11 00:00:00,27.3038
2008-12-12 00:00:00,26.1927
2008-12-15 00:00:00,25.1371
2008-12-16 00:00:00,24.105
2008-12-17 00:00:00,23.5702
2008-12-18 00:00:00,23.062
2008-12-19 00:00:00,22.5657
2008-12-22 00:00:00,22.4687
2008-12-23 00:00:00,22.3764
2008-12-24 00:00:00,22.4096
2008-12-26 00:00:00,22.275
2008-12-29 00:00:00,22.1181
2008-12-30 00:00:00,21.9046
2008-12-31 00:00:00,21.7018
2009-01-02 00:00:00,21.0124
2009-01-05 00:00:00,20.2212
2009-01-06 00:00:00,19.5836
2009-01-07 00:00:00,18.7005
2009-01-08 00:00:00,17.9415
2009-01-09 00:00:00,17.2496
2009-01-12 00:00:00,16.5296
2009-01-13 00:00:00,15.9987
2009-01-14 00:00:00,15.6975
2009-01-15 00:00:00,15.9297
2009-01-16 00:00:00,16.1099
2009-01-20 00:00:00,16.5078
2009-01-21 00:00:00,16.7421
2009-01-22 00:00:00,15.9658
2009-01-23 00:00:00,15.2283
2009-01-26 00:00:00,14.545
2009-01-27 00:00:00,13.9697
2009-01-28 00:00:00,13.8394
2009-01-29 00:00:00,13.7157
2009-01-30 00:00:00,13.2269
2009-02-02 00:00:00,12.6108
2009-02-03 00:00:00,12.2079
2009-02-04 00:00:00,12.181
2009-02-05 00:00:00,12.273
2009-02-06 00:00:00,12.6679
2009-02-09 00:00:00,13.3461
2009-02-10 00:00:00,13.6053
2009-02-11 00:00:00,13.6567
2009-02-12 00:00:00,13.8643
2009-02-13 00:00:00,14.0825
2009-02-17 00:00:00,13.7077
2009-02-18 00:00:00,13.1362
2009-02-19 00:00:00,12.7053
2009-02-20 00:00:00,12.4338
2009-02-23 00:00:00,12.472
2009-02-24 00:00:00,12.5082
2009-02-25 00:00:00,12.234
2009-02-26 00:00:00,12.0113
2009-02-27 00:00:00,11.9689
2009-03-02 00:00:00,11.9286
2009-03-03 00:00:00,11.8903
2009-03-04 00:00:00,11.5033
2009-03-05 00:00:00,11.2874
2009-03-06 00:00:00,11.8689
2009-03-09 00:00:00,12.4214
2009-03-10 00:00:00,12.6637
2009-03-11 00:00:00,12.1246
2009-03-12 00:00:00,11.7608
2009-03-13 00:00:00,11.4955
2009-03-16 00:00:00,11.1198
2009-03-17 00:00:00,11.0677
2009-03-18 00:00:00,11.4642
2009-03-19 00:00:00,11.841
2009-03-20 00:00:00,12.1989
2009-03-23 00:00:00,13.0799
2009-03-24 00:00:00,14.0377
2009-03-25 00:00:00,14.6737
2009-03-26 00:00:00,15.4397
2009-03-27 00:00:00,15.9544
2009-03-30 00:00:00,15.8159
2009-03-31 00:00:00,15.9593
2009-04-01 00:00:00,16.2607
2009-04-02 00:00:00,17.0813
2009-04-03 00:00:00,17.9735
2009-04-06 00:00:00,19.0249
2009-04-07 00:00:00,20.0237
2009-04-08 00:00:00,20.9822
2009-04-09 00:00:00,22.1419
2009-04-13 00:00:00,23.3152
2009-04-14 00:00:00,24.095
2009-04-15 00:00:00,24.5607
2009-04-16 00:00:00,25.4045
2009-04-17 00:00:00,26.2872
2009-04-20 00:00:00,26.925
2009-04-21 00:00:00,27.4268
2009-04-22 00:00:00,28.1645
2009-04-23 00:00:00,29.0036
2009-04-24 00:00:00,29.6957
2009-04-27 00:00:00,30.2913
2009-04-28 00:00:00,30.9576
2009-04-29 00:00:00,31.6436
2009-04-30 00:00:00,32.308
2009-05-01 00:00:00,33.0214
2009-05-04 00:00:00,34.0319
2009-05-05 00:00:00,35.0345
2009-05-06 00:00:00,35.7745
2009-05-07 00:00:00,35.956
2009-05-08 00:00:00,35.7852
2009-05-11 00:00:00,35.6229
2009-05-12 00:00:00,34.7128
2009-05-13 00:00:00,33.2187
2009-05-14 00:00:00,31.7993
2009-05-15 00:00:00,30.605
2009-05-18 00:00:00,29.7515
2009-05-19 00:00:00,29.2633
2009-05-20 00:00:00,28.7212
2009-05-21 00:00:00,27.7912
2009-05-22 00:00:00,26.722
2009-05-26 00:00:00,26.509
2009-05-27 00:00:00,26.6992
2009-05-28 00:00:00,26.9163
2009-05-29 00:00:00,27.1688
2009-06-01 00:00:00,27.7559
2009-06-02 00:00:00,28.4182
2009-06-03 00:00:00,29.0474
2009-06-04 00:00:00,29.8794
2009-06-05 00:00:00,30.8247
2009-06-08 00:00:00,31.033
2009-06-09 00:00:00,31.2583
2009-06-10 00:00:00,31.085
2009-06-11 00:00:00,30.9204
2009-06-12 00:00:00,30.3423
2009-06-15 00:00:00,29.609
2009-06-16 00:00:00,29.0881
2009-06-17 00:00:00,28.3381
2009-06-18 00:00:00,27.6924
2009-06-19 00:00:00,27.2595
2009-06-22 00:00:00,27.0837
2009-06-23 00:00:00,26.3415
2009-06-24 00:00:00,25.7037
2009-06-25 00:00:00,25.4156
2009-06-26 00:00:00,25.4937
2009-06-29 00:00:00,25.6066
2009-06-30 00:00:00,25.7139
2009-07-01 00:00:00,25.9072
2009-07-02 00:00:00,25.5859
2009-07-06 00:00:00,24.7061
2009-07-07 00:00:00,23.7101
2009-07-08 00:00:00,22.6501
2009-07-09 00:00:00,21.6431
2009-07-10 00:00:00,20.8331
2009-07-13 00:00:00,20.528
2009-07-14 00:00:00,20.3453
2009-07-15 00:00:00,20.6179
2009-07-16 00:00:00,20.9855
2009-07-17 00:00:00,21.7233
