date,EMA
2003-04-08 00:00:00,14.5215
2003-04-09 00:00:00,14.49
2003-04-10 00:00:00,14.4785
2003-04-11 00:00:00,14.3568
2003-04-14 00:00:00,14.2828
2003-04-15 00:00:00,14.1978
2003-04-16 00:00:00,14.1066
2003-04-17 00:00:00,14.0126
2003-04-21 00:00:00,13.9295
2003-04-22 00:00:00,13.8895
2003-04-23 00:00:00,13.8601
2003-04-24 00:00:00,13.8201
2003-04-25 00:00:00,13.7753
2003-04-28 00:00:00,13.7834
2003-04-29 00:00:00,13.8097
2003-04-30 00:00:00,13.8488
2003-05-01 00:00:00,13.8975
2003-05-02 00:00:00,13.9501
2003-05-05 00:00:00,14.1539
2003-05-06 00:00:00,14.4726
2003-05-07 00:00:00,14.7752
2003-05-08 00:00:00,15.0823
2003-05-09 00:00:00,15.3888
2003-05-12 00:00:00,15.6908
2003-05-13 00:00:00,15.9745
2003-05-14 00:00:00,16.2198
2003-05-15 00:00:00,16.4589
2003-05-16 00:00:00,16.6818
2003-05-19 00:00:00,16.8169
2003-05-20 00:00:00,16.9096
2003-05-21 00:00:00,16.9991
2003-05-22 00:00:00,17.1173
2003-05-23 00:00:00,17.2319
2003-05-27 00:00:00,17.3888
2003-05-28 00:00:00,17.4737
2003-05-29 00:00:00,17.5333
2003-05-30 00:00:00,17.573
2003-06-02 00:00:00,17.5613
2003-06-03 00:00:00,17.5374
2003-06-04 00:00:00,17.5433
2003-06-05 00:00:00,17.5525
2003-06-06 00:00:00,17.5142
2003-06-09 00:00:00,17.4452
2003-06-10 00:00:00,17.42
2003-06-11 00:00:00,17.4228
2003-06-12 00:00:00,17.4559
2003-06-13 00:00:00,17.4525
2003-06-16 00:00:00,17.5303
2003-06-17 00:00:00,17.5932
2003-06-18 00:00:00,17.7386
2003-06-19 00:00:00,17.872
2003-06-20 00:00:00,17.9985
2003-06-23 00:00:00,18.0996
2003-06-24 00:00:00,18.1644
2003-06-25 00:00:00,18.2526
2003-06-26 00:00:00,18.3514
2003-06-27 00:00:00,18.3874
2003-06-30 00:00:00,18.4515
2003-07-01 00:00:00,18.5123
2003-07-02 00:00:00,18.5845
2003-07-03 00:00:00,18.6364
2003-07-07 00:00:00,18.7539
2003-07-08 00:00:00,18.9107
2003-07-09 00:00:00,19.0039
2003-07-10 00:00:00,19.0588
2003-07-11 00:00:00,19.1342
2003-07-14 00:00:00,19.2071
2003-07-15 00:00:00,19.2455
2003-07-16 00:00:00,19.3049
2003-07-17 00:00:00,19.4569
2003-07-18 00:00:00,19.5904
2003-07-21 00:00:00,19.6875
2003-07-22 00:00:00,19.7934
2003-07-23 00:00:00,19.8884
2003-07-24 00:00:00,19.9476
2003-07-25 00:00:00,20.0992
2003-07-28 00:00:00,20.1841
2003-07-29 00:00:00,20.2351
2003-07-30 00:00:00,20.2394
2003-07-31 00:00:00,20.3194
2003-08-01 00:00:00,20.3585
2003-08-04 00:00:00,20.4396
2003-08-05 00:00:00,20.434
2003-08-06 00:00:00,20.3574
2003-08-07 00:00:00,20.3167
2003-08-08 00:00:00,20.2522
2003-08-11 00:00:00,20.1958
2003-08-12 00:00:00,20.1486
2003-08-13 00:00:00,20.1516
2003-08-14 00:00:00,20.1343
2003-08-15 00:00:00,20.0939
2003-08-18 00:00:00,20.1173
2003-08-19 00:00:00,20.1366
2003-08-20 00:00:00,20.2198
2003-08-21 00:00:00,20.3589
2003-08-22 00:00:00,20.4085
2003-08-25 00:00:00,20.4515
2003-08-26 00:00:00,20.5085
2003-08-27 00:00:00,20.601
2003-08-28 00:00:00,20.7524
2003-08-29 00:00:00,20.9293
2003-09-02 00:00:00,21.1122
2003-09-03 00:00:00,21.2872
2003-09-04 00:00:00,21.4342
2003-09-05 00:00:00,21.5357
2003-09-08 00:00:00,21.6504
2003-09-09 00:00:00,21.7189
2003-09-10 00:00:00,21.7628
2003-09-11 00:00:00,21.8387
2003-09-12 00:00:00,21.9589
2003-09-15 00:00:00,21.9828
2003-09-16 00:00:00,22.0187
2003-09-17 00:00:00,22.0284
2003-09-18 00:00:00,22.1095
2003-09-19 00:00:00,22.1543
2003-09-22 00:00:00,22.1472
2003-09-23 00:00:00,22.1741
2003-09-24 00:00:00,22.0928
2003-09-25 00:00:00,21.9344
2003-09-26 00:00:00,21.8159
2003-09-29 00:00:00,21.7668
2003-09-30 00:00:00,21.6671
2003-10-01 00:00:00,21.5836
2003-10-02 00:00:00,21.487
2003-10-03 00:00:00,21.5064
2003-10-06 00:00:00,21.581
2003-10-07 00:00:00,21.7371
2003-10-08 00:00:00,21.8631
2003-10-09 00:00:00,22.0142
2003-10-10 00:00:00,22.1729
2003-10-13 00:00:00,22.3802
2003-10-14 00:00:00,22.5869
2003-10-15 00:00:00,22.7995
2003-10-16 00:00:00,22.8424
2003-10-17 00:00:00,22.8336
2003-10-20 00:00:00,22.8704
2003-10-21 00:00:00,22.8999
2003-10-22 00:00:00,22.8866
2003-10-23 00:00:00,22.8964
2003-10-24 00:00:00,22.8682
2003-10-27 00:00:00,22.8427
2003-10-28 00:00:00,22.9262
2003-10-29 00:00:00,22.999
2003-10-30 00:00:00,23.0076
2003-10-31 00:00:00,22.9964
2003-11-03 00:00:00,23.0111
2003-11-04 00:00:00,23.0014
2003-11-05 00:00:00,23.0041
2003-11-06 00:00:00,23.0152
2003-11-07 00:00:00,22.9661
2003-11-10 00:00:00,22.8646
2003-11-11 00:00:00,22.7384
2003-11-12 00:00:00,22.6995
2003-11-13 00:00:00,22.6729
2003-11-14 00:00:00,22.5574
2003-11-17 00:00:00,22.4215
2003-11-18 00:00:00,22.2299
2003-11-19 00:00:00,22.0575
2003-11-20 00:00:00,21.8973
2003-11-21 00:00:00,21.7432
2003-11-24 00:00:00,21.6867
2003-11-25 00:00:00,21.5909
2003-11-26 00:00:00,21.5079
2003-11-28 00:00:00,21.451
2003-12-01 00:00:00,21.4756
2003-12-02 00:00:00,21.4818
2003-12-03 00:00:00,21.4387
2003-12-04 00:00:00,21.4112
2003-12-05 00:00:00,21.3578
2003-12-08 00:00:00,21.3285
2003-12-09 00:00:00,21.2448
2003-12-10 00:00:00,21.1625
2003-12-11 00:00:00,21.167
2003-12-12 00:00:00,21.1406
2003-12-15 00:00:00,21.0482
2003-12-16 00:00:00,20.9598
2003-12-17 00:00:00,20.8569
2003-12-18 00:00:00,20.7791
2003-12-19 00:00:00,20.6764
2003-12-22 00:00:00,20.5977
2003-12-23 00:00:00,20.5226
2003-12-24 00:00:00,20.5119
2003-12-26 00:00:00,20.5374
2003-12-29 00:00:00,20.5958
2003-12-30 00:00:00,20.6609
2003-12-31 00:00:00,20.7285
2004-01-02 00:00:00,20.781
2004-01-05 00:00:00,20.9133
2004-01-06 00:00:00,21.0254
2004-01-07 00:00:00,21.1744
2004-01-08 00:00:00,21.3825
2004-01-09 00:00:00,21.5366
2004-01-12 00:00:00,21.7455
2004-01-13 00:00:00,21.9716
2004-01-14 00:00:00,22.1838
2004-01-15 00:00:00,22.2473
2004-01-16 00:00:00,22.2923
2004-01-20 00:00:00,22.334
2004-01-21 00:00:00,22.3603
2004-01-22 00:00:00,22.3431
2004-01-23 00:00:00,22.3638
2004-01-26 00:00:00,22.4253
2004-01-27 00:00:00,22.4867
2004-01-28 00:00:00,22.4899
2004-01-29 00:00:00,22.508
2004-01-30 00:00:00,22.5129
2004-02-02 00:00:00,22.4946
2004-02-03 00:00:00,22.4722
2004-02-04 00:00:00,22.4073
2004-02-05 00:00:00,22.4085
2004-02-06 00:00:00,22.4372
2004-02-09 00:00:00,22.4591
2004-02-10 00:00:00,22.5087
2004-02-11 00:00:00,22.6317
2004-02-12 00:00:00,22.7363
2004-02-13 00:00:00,22.7614
2004-02-17 00:00:00,22.7993
2004-02-18 00:00:00,22.8432
2004-02-19 00:00:00,22.8077
2004-02-20 00:00:00,22.7688
2004-02-23 00:00:00,22.7137
2004-02-24 00:00:00,22.68
2004-02-25 00:00:00,22.6924
2004-02-26 00:00:00,22.7255
2004-02-27 00:00:00,22.8393
2004-03-01 00:00:00,22.9517
2004-03-02 00:00:00,23.0335
2004-03-03 00:00:00,23.1179
2004-03-04 00:00:00,23.3124
2004-03-05 00:00:00,23.6388
2004-03-08 00:00:00,23.8637
2004-03-09 00:00:00,24.1719
2004-03-10 00:00:00,24.506
2004-03-11 00:00:00,24.7578
2004-03-12 00:00:00,25.0247
2004-03-15 00:00:00,25.1604
2004-03-16 00:00:00,25.2233
2004-03-17 00:00:00,25.3153
2004-03-18 00:00:00,25.3491
2004-03-19 00:00:00,25.3978
2004-03-22 00:00:00,25.4418
2004-03-23 00:00:00,25.4273
2004-03-24 00:00:00,25.4343
2004-03-25 00:00:00,25.571
2004-03-26 00:00:00,25.7109
2004-03-29 00:00:00,25.9203
2004-03-30 00:00:00,26.1108
2004-03-31 00:00:00,26.1993
2004-04-01 00:00:00,26.286
2004-04-02 00:00:00,26.4016
2004-04-05 00:00:00,26.5843
2004-04-06 00:00:00,26.703
2004-04-07 00:00:00,26.7608
2004-04-08 00:00:00,26.834
2004-04-12 00:00:00,26.9489
2004-04-13 00:00:00,26.9471
2004-04-14 00:00:00,26.9178
2004-04-15 00:00:00,27.1447
2004-04-16 00:00:00,27.3386
2004-04-19 00:00:00,27.4349
2004-04-20 00:00:00,27.463
2004-04-21 00:00:00,27.4884
2004-04-22 00:00:00,27.5162
2004-04-23 00:00:00,27.5337
2004-04-26 00:00:00,27.4952
2004-04-27 00:00:00,27.4424
2004-04-28 00:00:00,27.3479
2004-04-29 00:00:00,27.2928
2004-04-30 00:00:00,27.1487
2004-05-03 00:00:00,27.046
2004-05-04 00:00:00,26.9597
2004-05-05 00:00:00,26.9302
2004-05-06 00:00:00,26.8969
2004-05-07 00:00:00,26.8753
2004-05-10 00:00:00,26.8186
2004-05-11 00:00:00,26.8492
2004-05-12 00:00:00,26.8921
2004-05-13 00:00:00,26.9205
2004-05-14 00:00:00,26.9338
2004-05-17 00:00:00,26.9058
2004-05-18 00:00:00,26.9205
2004-05-19 00:00:00,26.8776
2004-05-20 00:00:00,26.8616
2004-05-21 00:00:00,26.8853
2004-05-24 00:00:00,26.9286
2004-05-25 00:00:00,27.0697
2004-05-26 00:00:00,27.2068
2004-05-27 00:00:00,27.2986
2004-05-28 00:00:00,27.3711
2004-06-01 00:00:00,27.4367
2004-06-02 00:00:00,27.578
2004-06-03 00:00:00,27.6563
2004-06-04 00:00:00,27.7633
2004-06-07 00:00:00,27.9582
2004-06-08 00:00:00,28.186
2004-06-09 00:00:00,28.3778
2004-06-10 00:00:00,28.6028
2004-06-14 00:00:00,28.7473
2004-06-15 00:00:00,28.9323
2004-06-16 00:00:00,29.2949
2004-06-17 00:00:00,29.6297
2004-06-18 00:00:00,29.9421
2004-06-21 00:00:00,30.1695
2004-06-22 00:00:00,30.4391
2004-06-23 00:00:00,30.7497
2004-06-24 00:00:00,30.9811
2004-06-25 00:00:00,31.2401
2004-06-28 00:00:00,31.3591
2004-06-29 00:00:00,31.4678
2004-06-30 00:00:00,31.5699
2004-07-01 00:00:00,31.6394
2004-07-02 00:00:00,31.5861
2004-07-06 00:00:00,31.5256
2004-07-07 00:00:00,31.4174
2004-07-08 00:00:00,31.2957
2004-07-09 00:00:00,31.1752
2004-07-12 00:00:00,30.9814
2004-07-13 00:00:00,30.8136
2004-07-14 00:00:00,30.6961
2004-07-15 00:00:00,30.9089
2004-07-16 00:00:00,31.0318
2004-07-19 00:00:00,31.1212
2004-07-20 00:00:00,31.2239
2004-07-21 00:00:00,31.2617
2004-07-22 00:00:00,31.3015
2004-07-23 00:00:00,31.2442
2004-07-26 00:00:00,31.2457
2004-07-27 00:00:00,31.3585
2004-07-28 00:00:00,31.4453
2004-07-29 00:00:00,31.5591
2004-07-30 00:00:00,31.6335
2004-08-02 00:00:00,31.6284
2004-08-03 00:00:00,31.5961
2004-08-04 00:00:00,31.6146
2004-08-05 00:00:00,31.5932
2004-08-06 00:00:00,31.4205
2004-08-09 00:00:00,31.3138
2004-08-10 00:00:00,31.3335
2004-08-11 00:00:00,31.3026
2004-08-12 00:00:00,31.2138
2004-08-13 00:00:00,31.1782
2004-08-16 00:00:00,31.1403
2004-08-17 00:00:00,31.1146
2004-08-18 00:00:00,31.1741
2004-08-19 00:00:00,31.1299
2004-08-20 00:00:00,31.0985
2004-08-23 00:00:00,31.0967
2004-08-24 00:00:00,31.178
2004-08-25 00:00:00,31.3563
2004-08-26 00:00:00,31.6709
2004-08-27 00:00:00,31.9261
2004-08-30 00:00:00,32.135
2004-08-31 00:00:00,32.3593
2004-09-01 00:00:00,32.6927
2004-09-02 00:00:00,32.9753
2004-09-03 00:00:00,33.19
2004-09-07 00:00:00,33.4348
2004-09-08 00:00:00,33.7124
2004-09-09 00:00:00,33.9017
2004-09-10 00:00:00,34.0892
2004-09-13 00:00:00,34.2321
2004-09-14 00:00:00,34.3519
2004-09-15 00:00:00,34.4327
2004-09-16 00:00:00,34.6153
2004-09-17 00:00:00,34.8557
2004-09-20 00:00:00,35.1276
2004-09-21 00:00:00,35.4021
2004-09-22 00:00:00,35.5466
2004-09-23 00:00:00,35.7108
2004-09-24 00:00:00,35.8612
2004-09-27 00:00:00,36.0201
2004-09-28 00:00:00,36.2125
2004-09-29 00:00:00,36.4475
2004-09-30 00:00:00,36.6668
2004-10-01 00:00:00,36.8576
2004-10-04 00:00:00,37.0416
2004-10-05 00:00:00,37.2634
2004-10-06 00:00:00,37.5849
2004-10-07 00:00:00,37.7788
2004-10-08 00:00:00,37.9008
2004-10-11 00:00:00,37.9664
2004-10-12 00:00:00,37.9972
2004-10-13 00:00:00,38.1642
2004-10-14 00:00:00,38.8133
2004-10-15 00:00:00,39.4501
2004-10-18 00:00:00,40.2406
2004-10-19 00:00:00,40.9243
2004-10-20 00:00:00,41.5477
2004-10-21 00:00:00,42.1565
2004-10-22 00:00:00,42.6569
2004-10-25 00:00:00,43.1229
2004-10-26 00:00:00,43.5845
2004-10-27 00:00:00,44.2241
2004-10-28 00:00:00,44.9827
2004-10-29 00:00:00,45.6891
2004-11-01 00:00:00,46.333
2004-11-02 00:00:00,47.0156
2004-11-03 00:00:00,47.8055
2004-11-04 00:00:00,48.4383
2004-11-05 00:00:00,49.0366
2004-11-08 00:00:00,49.5455
2004-11-09 00:00:00,49.9745
2004-11-10 00:00:00,50.4293
2004-11-11 00:00:00,50.8932
2004-11-12 00:00:00,51.3319
2004-11-15 00:00:00,51.7041
2004-11-16 00:00:00,52.0118
2004-11-17 00:00:00,52.2869
2004-11-18 00:00:00,52.5824
2004-11-19 00:00:00,52.8289
2004-11-22 00:00:00,53.6404
2004-11-23 00:00:00,54.367
2004-11-24 00:00:00,55.2892
2004-11-26 00:00:00,56.1712
2004-11-29 00:00:00,57.3397
2004-11-30 00:00:00,58.2644
2004-12-01 00:00:00,59.1716
2004-12-02 00:00:00,59.7467
2004-12-03 00:00:00,60.0261
2004-12-06 00:00:00,60.5741
2004-12-07 00:00:00,60.7946
2004-12-08 00:00:00,61.0313
2004-12-09 00:00:00,61.3131
2004-12-10 00:00:00,61.6785
2004-12-13 00:00:00,61.9863
2004-12-14 00:00:00,62.3009
2004-12-15 00:00:00,62.5827
2004-12-16 00:00:00,62.965
2004-12-17 00:00:00,63.1578
2004-12-20 00:00:00,63.1161
2004-12-21 00:00:00,63.1708
2004-12-22 00:00:00,63.2259
2004-12-23 00:00:00,63.3006
2004-12-27 00:00:00,63.2872
2004-12-28 00:00:00,63.3723
2004-12-29 00:00:00,63.4739
2004-12-30 00:00:00,63.6002
2004-12-31 00:00:00,63.6764
2005-01-03 00:00:00,63.6396
2005-01-04 00:00:00,63.6682
2005-01-05 00:00:00,63.7474
2005-01-06 00:00:00,63.8239
2005-01-07 00:00:00,64.3406
2005-01-10 00:00:00,64.7806
2005-01-11 00:00:00,64.7596
2005-01-12 00:00:00,64.8263
2005-01-13 00:00:00,65.3
2005-01-14 00:00:00,65.7666
2005-01-18 00:00:00,66.2317
2005-01-19 00:00:00,66.5792
2005-01-20 00:00:00,66.9488
2005-01-21 00:00:00,67.286
2005-01-24 00:00:00,67.6169
2005-01-25 00:00:00,68.0391
2005-01-26 00:00:00,68.4401
2005-01-27 00:00:00,68.8401
2005-01-28 00:00:00,69.3296
2005-01-31 00:00:00,70.0506
2005-02-01 00:00:00,70.7629
2005-02-02 00:00:00,71.6074
2005-02-03 00:00:00,72.1981
2005-02-04 00:00:00,72.8307
2005-02-07 00:00:00,73.4125
2005-02-08 00:00:00,74.1256
2005-02-09 00:00:00,74.5651
2005-02-10 00:00:00,74.9265
2005-02-11 00:00:00,75.5249
2005-02-14 00:00:00,76.3921
2005-02-15 00:00:00,77.5367
2005-02-16 00:00:00,78.736
2005-02-17 00:00:00,79.6002
2005-02-18 00:00:00,80.2869
2005-02-22 00:00:00,80.7633
2005-02-23 00:00:00,81.4745
2005-02-24 00:00:00,82.1845
2005-02-25 00:00:00,82.8326
2005-02-28 00:00:00,79.2162
2005-03-01 00:00:00,75.9099
2005-03-02 00:00:00,72.8824
2005-03-03 00:00:00,69.9212
2005-03-04 00:00:00,67.3392
2005-03-07 00:00:00,64.9974
2005-03-08 00:00:00,62.6671
2005-03-09 00:00:00,60.4465
2005-03-10 00:00:00,58.483
2005-03-11 00:00:00,56.7484
2005-03-14 00:00:00,55.1838
2005-03-15 00:00:00,53.8292
2005-03-16 00:00:00,52.6245
2005-03-17 00:00:00,51.6364
2005-03-18 00:00:00,50.8101
2005-03-21 00:00:00,50.1329
2005-03-22 00:00:00,49.4374
2005-03-23 00:00:00,48.7815
2005-03-24 00:00:00,48.1832
2005-03-28 00:00:00,47.6448
2005-03-29 00:00:00,47.0834
2005-03-30 00:00:00,46.6755
2005-03-31 00:00:00,46.1988
2005-04-01 00:00:00,45.6932
2005-04-04 00:00:00,45.2548
2005-04-05 00:00:00,44.9343
2005-04-06 00:00:00,44.6863
2005-04-07 00:00:00,44.579
2005-04-08 00:00:00,44.4991
2005-04-11 00:00:00,44.2535
2005-04-12 00:00:00,44.1017
2005-04-13 00:00:00,43.8101
2005-04-14 00:00:00,43.1863
2005-04-15 00:00:00,42.44
2005-04-18 00:00:00,41.7905
2005-04-19 00:00:00,41.3428
2005-04-20 00:00:00,40.7873
2005-04-21 00:00:00,40.4399
2005-04-22 00:00:00,39.9695
2005-04-25 00:00:00,39.6848
2005-04-26 00:00:00,39.3519
2005-04-27 00:00:00,39.0279
2005-04-28 00:00:00,38.6957
2005-04-29 00:00:00,38.4447
2005-05-02 00:00:00,38.2528
2005-05-03 00:00:00,38.0583
2005-05-04 00:00:00,37.9718
2005-05-05 00:00:00,37.8488
2005-05-06 00:00:00,37.7908
2005-05-09 00:00:00,37.7126
2005-05-10 00:00:00,37.5895
2005-05-11 00:00:00,37.401
2005-05-12 00:00:00,37.0895
2005-05-13 00:00:00,36.8686
2005-05-16 00:00:00,36.743
2005-05-17 00:00:00,36.6113
2005-05-18 00:00:00,36.5378
2005-05-19 00:00:00,36.6342
2005-05-20 00:00:00,36.7214
2005-05-23 00:00:00,37.0108
2005-05-24 00:00:00,37.2669
2005-05-25 00:00:00,37.5063
2005-05-26 00:00:00,37.8142
2005-05-27 00:00:00,38.0757
2005-05-31 00:00:00,38.2361
2005-06-01 00:00:00,38.4326
2005-06-02 00:00:00,38.5857
2005-06-03 00:00:00,38.5528
2005-06-06 00:00:00,38.4925
2005-06-07 00:00:00,38.3066
2005-06-08 00:00:00,38.1745
2005-06-09 00:00:00,38.1246
2005-06-10 00:00:00,37.9041
2005-06-13 00:00:00,37.7133
2005-06-14 00:00:00,37.5501
2005-06-15 00:00:00,37.5101
2005-06-16 00:00:00,37.5548
2005-06-17 00:00:00,37.6268
2005-06-20 00:00:00,37.6252
2005-06-21 00:00:00,37.6475
2005-06-22 00:00:00,37.7335
2005-06-23 00:00:00,37.8436
2005-06-24 00:00:00,37.8357
2005-06-27 00:00:00,37.7656
2005-06-28 00:00:00,37.7222
2005-06-29 00:00:00,37.5934
2005-06-30 00:00:00,37.5188
2005-07-01 00:00:00,37.4218
2005-07-05 00:00:00,37.4749
2005-07-06 00:00:00,37.4669
2005-07-07 00:00:00,37.4824
2005-07-08 00:00:00,37.5555
2005-07-11 00:00:00,37.6074
2005-07-12 00:00:00,37.6676
2005-07-13 00:00:00,37.7326
2005-07-14 00:00:00,38.02
2005-07-15 00:00:00,38.3562
2005-07-18 00:00:00,38.6546
2005-07-19 00:00:00,39.0866
2005-07-20 00:00:00,39.5193
2005-07-21 00:00:00,39.8784
2005-07-22 00:00:00,40.2709
2005-07-25 00:00:00,40.608
2005-07-26 00:00:00,40.8958
2005-07-27 00:00:00,41.1905
2005-07-28 00:00:00,41.439
2005-07-29 00:00:00,41.5543
2005-08-01 00:00:00,41.6682
2005-08-02 00:00:00,41.8131
2005-08-03 00:00:00,41.9471
2005-08-04 00:00:00,42.0198
2005-08-05 00:00:00,42.1122
2005-08-08 00:00:00,42.1634
2005-08-09 00:00:00,42.3212
2005-08-10 00:00:00,42.422
2005-08-11 00:00:00,42.5723
2005-08-12 00:00:00,42.9083
2005-08-15 00:00:00,43.3627
2005-08-16 00:00:00,43.6377
2005-08-17 00:00:00,43.9722
2005-08-18 00:00:00,44.1939
2005-08-19 00:00:00,44.3497
2005-08-22 00:00:00,44.4945
2005-08-23 00:00:00,44.6131
2005-08-24 00:00:00,44.7233
2005-08-25 00:00:00,44.8506
2005-08-26 00:00:00,44.9353
2005-08-29 00:00:00,45.0215
2005-08-30 00:00:00,45.169
2005-08-31 00:00:00,45.3329
2005-09-01 00:00:00,45.4212
2005-09-02 00:00:00,45.4972
2005-09-06 00:00:00,45.8118
2005-09-07 00:00:00,46.085
2005-09-08 00:00:00,46.4369
2005-09-09 00:00:00,46.901
2005-09-12 00:00:00,47.3294
2005-09-13 00:00:00,47.6619
2005-09-14 00:00:00,47.8474
2005-09-15 00:00:00,48.04
2005-09-16 00:00:00,48.3419
2005-09-19 00:00:00,48.7513
2005-09-20 00:00:00,49.174
2005-09-21 00:00:00,49.4536
2005-09-22 00:00:00,49.6866
2005-09-23 00:00:00,50.0212
2005-09-26 00:00:00,50.3849
2005-09-27 00:00:00,50.6759
2005-09-28 00:00:00,50.7144
2005-09-29 00:00:00,50.8692
2005-09-30 00:00:00,51.1302
2005-10-03 00:00:00,51.4454
2005-10-04 00:00:00,51.6649
2005-10-05 00:00:00,51.7711
2005-10-06 00:00:00,51.7644
2005-10-07 00:00:00,51.7201
2005-10-10 00:00:00,51.5915
2005-10-11 00:00:00,51.5914
2005-10-12 00:00:00,51.3684
2005-10-13 00:00:00,51.5943
2005-10-14 00:00:00,51.8234
2005-10-17 00:00:00,51.9774
2005-10-18 00:00:00,51.9995
2005-10-19 00:00:00,52.2796
2005-10-20 00:00:00,52.6472
2005-10-21 00:00:00,52.9341
2005-10-24 00:00:00,53.3014
2005-10-25 00:00:00,53.5679
2005-10-26 00:00:00,53.8976
2005-10-27 00:00:00,54.0417
2005-10-28 00:00:00,54.0825
2005-10-31 00:00:00,54.4165
2005-11-01 00:00:00,54.7102
2005-11-02 00:00:00,55.2092
2005-11-03 00:00:00,55.8417
2005-11-04 00:00:00,56.3472
2005-11-07 00:00:00,56.717
2005-11-08 00:00:00,57.0201
2005-11-09 00:00:00,57.3144
2005-11-10 00:00:00,57.6826
2005-11-11 00:00:00,58.0499
2005-11-14 00:00:00,58.3738
2005-11-15 00:00:00,58.7458
2005-11-16 00:00:00,59.3367
2005-11-17 00:00:00,59.8303
2005-11-18 00:00:00,60.2808
2005-11-21 00:00:00,60.7264
2005-11-22 00:00:00,61.2782
2005-11-23 00:00:00,61.8336
2005-11-25 00:00:00,62.5485
2005-11-28 00:00:00,63.2258
2005-11-29 00:00:00,63.69
2005-11-30 00:00:00,64.0833
2005-12-01 00:00:00,64.7992
2005-12-02 00:00:00,65.545
2005-12-05 00:00:00,66.1426
2005-12-06 00:00:00,66.8957
2005-12-07 00:00:00,67.5675
2005-12-08 00:00:00,68.1878
2005-12-09 00:00:00,68.7728
2005-12-12 00:00:00,69.3573
2005-12-13 00:00:00,69.8928
2005-12-14 00:00:00,70.0944
2005-12-15 00:00:00,70.293
2005-12-16 00:00:00,70.3709
2005-12-19 00:00:00,70.467
2005-12-20 00:00:00,70.6234
2005-12-21 00:00:00,70.8974
2005-12-22 00:00:00,71.1948
2005-12-23 00:00:00,71.4
2005-12-27 00:00:00,71.6696
2005-12-28 00:00:00,71.8506
2005-12-29 00:00:00,71.8124
2005-12-30 00:00:00,71.8198
2006-01-03 00:00:00,72.0989
2006-01-04 00:00:00,72.3723
2006-01-05 00:00:00,72.5635
2006-01-06 00:00:00,72.9194
2006-01-09 00:00:00,73.2175
2006-01-10 00:00:00,73.9454
2006-01-11 00:00:00,74.8934
2006-01-12 00:00:00,75.7884
2006-01-13 00:00:00,76.7219
2006-01-17 00:00:00,77.4827
2006-01-18 00:00:00,77.9596
2006-01-19 00:00:00,78.062
2006-01-20 00:00:00,77.8741
2006-01-23 00:00:00,77.8547
2006-01-24 00:00:00,77.6818
2006-01-25 00:00:00,77.3502
2006-01-26 00:00:00,76.8721
2006-01-27 00:00:00,76.411
2006-01-30 00:00:00,76.2766
2006-01-31 00:00:00,76.2036
2006-02-01 00:00:00,76.129
2006-02-02 00:00:00,75.7452
2006-02-03 00:00:00,75.374
2006-02-06 00:00:00,74.605
2006-02-07 00:00:00,73.9379
2006-02-08 00:00:00,73.4495
2006-02-09 00:00:00,72.64
2006-02-10 00:00:00,72.1324
2006-02-13 00:00:00,71.4255
2006-02-14 00:00:00,71.0655
2006-02-15 00:00:00,70.8897
2006-02-16 00:00:00,70.8593
2006-02-17 00:00:00,70.805
2006-02-21 00:00:00,70.6408
2006-02-22 00:00:00,70.7054
2006-02-23 00:00:00,70.8049
2006-02-24 00:00:00,70.8673
2006-02-27 00:00:00,70.879
2006-02-28 00:00:00,70.6515
2006-03-01 00:00:00,70.5037
2006-03-02 00:00:00,70.4186
2006-03-03 00:00:00,70.1616
2006-03-06 00:00:00,69.7157
2006-03-07 00:00:00,69.3914
2006-03-08 00:00:00,69.036
2006-03-09 00:00:00,68.5497
2006-03-10 00:00:00,68.0393
2006-03-13 00:00:00,67.8146
2006-03-14 00:00:00,67.7675
2006-03-15 00:00:00,67.621
2006-03-16 00:00:00,67.3057
2006-03-17 00:00:00,67.0537
2006-03-20 00:00:00,66.762
2006-03-21 00:00:00,66.2903
2006-03-22 00:00:00,65.8503
2006-03-23 00:00:00,65.3084
2006-03-24 00:00:00,64.799
2006-03-27 00:00:00,64.2953
2006-03-28 00:00:00,63.7634
2006-03-29 00:00:00,63.6268
2006-03-30 00:00:00,63.5433
2006-03-31 00:00:00,63.4649
2006-04-03 00:00:00,63.3873
2006-04-04 00:00:00,63.1761
2006-04-05 00:00:00,63.5603
2006-04-06 00:00:00,64.2917
2006-04-07 00:00:00,64.8154
2006-04-10 00:00:00,65.1825
2006-04-11 00:00:00,65.4499
2006-04-12 00:00:00,65.5699
2006-04-13 00:00:00,65.6555
2006-04-17 00:00:00,65.5751
2006-04-18 00:00:00,65.6365
2006-04-19 00:00:00,65.6378
2006-04-20 00:00:00,65.8275
2006-04-21 00:00:00,65.943
2006-04-24 00:00:00,65.9246
2006-04-25 00:00:00,65.948
2006-04-26 00:00:00,66.1577
2006-04-27 00:00:00,66.4627
2006-04-28 00:00:00,66.8367
2006-05-01 00:00:00,67.0999
2006-05-02 00:00:00,67.5304
2006-05-03 00:00:00,67.8741
2006-05-04 00:00:00,68.1842
2006-05-05 00:00:00,68.5372
2006-05-08 00:00:00,68.8565
2006-05-09 00:00:00,69.0635
2006-05-10 00:00:00,69.2098
2006-05-11 00:00:00,69.1089
2006-05-12 00:00:00,68.9747
