date,LEAD SINE,SINE
2004-07-07 00:00:00,-0.9906,-0.6039
2004-07-06 00:00:00,-0.9544,-0.4637
2004-07-02 00:00:00,-0.9008,-0.3298
2004-07-01 00:00:00,-0.8431,-0.216
2004-06-30 00:00:00,-0.7955,-0.1341
2004-06-29 00:00:00,-0.7507,-0.0636
2004-06-28 00:00:00,-0.7028,0.0061
2004-06-25 00:00:00,-0.6409,0.0896
2004-06-24 00:00:00,-0.5759,0.1709
2004-06-23 00:00:00,-0.5343,0.2199
2004-06-22 00:00:00,-0.5078,0.2501
2004-06-21 00:00:00,-0.5177,0.2389
2004-06-18 00:00:00,-0.5186,0.2379
2004-06-17 00:00:00,-0.5713,0.1764
2004-06-16 00:00:00,-0.6358,0.0962
2004-06-15 00:00:00,-0.6973,0.0138
2004-06-14 00:00:00,-0.6967,0.0146
2004-06-10 00:00:00,-0.7026,0.0063
2004-06-09 00:00:00,-0.6823,0.0345
2004-06-08 00:00:00,-0.6426,0.0874
2004-06-07 00:00:00,-0.5936,0.1493
2004-06-04 00:00:00,-0.5376,0.2161
2004-06-03 00:00:00,-0.4706,0.2911
2004-06-02 00:00:00,-0.4226,0.3421
2004-06-01 00:00:00,-0.438,0.3259
2004-05-28 00:00:00,-0.5107,0.2468
2004-05-27 00:00:00,-0.6836,0.0327
2004-05-26 00:00:00,-0.8516,-0.2315
2004-05-25 00:00:00,-0.8943,-0.3159
2004-05-24 00:00:00,-0.8477,-0.2244
2004-05-21 00:00:00,-0.5895,0.1544
2004-05-20 00:00:00,-0.1515,0.5918
2004-05-19 00:00:00,0.2994,0.8864
2004-05-18 00:00:00,0.6142,0.9923
2004-05-17 00:00:00,0.8164,0.9856
2004-05-14 00:00:00,0.8797,0.9583
2004-05-13 00:00:00,0.9691,0.8598
2004-05-12 00:00:00,0.994,0.7799
2004-05-11 00:00:00,0.9966,0.6461
2004-05-10 00:00:00,0.9807,0.5554
2004-05-07 00:00:00,0.938,0.4182
2004-05-06 00:00:00,0.83,0.1925
2004-05-05 00:00:00,0.6097,-0.1293
2004-05-04 00:00:00,0.3658,-0.3994
2004-05-03 00:00:00,0.0203,-0.6926
2004-04-30 00:00:00,-0.2447,-0.8586
2004-04-29 00:00:00,-0.5324,-0.975
2004-04-28 00:00:00,-0.8275,-0.9822
2004-04-27 00:00:00,-0.9904,-0.798
2004-04-26 00:00:00,-0.9666,-0.5022
2004-04-23 00:00:00,-0.8118,-0.1611
2004-04-22 00:00:00,-0.5722,0.1753
2004-04-21 00:00:00,-0.4251,0.3395
2004-04-20 00:00:00,-0.6171,0.1201
2004-04-19 00:00:00,-0.9908,-0.6047
2004-04-16 00:00:00,-0.9683,-0.8613
2004-04-15 00:00:00,-0.9722,-0.8531
2004-04-14 00:00:00,-0.9974,-0.7562
2004-04-13 00:00:00,-0.9851,-0.5752
2004-04-12 00:00:00,-0.8699,-0.2664
2004-04-08 00:00:00,-0.7347,-0.0398
2004-04-07 00:00:00,-0.4984,0.2606
2004-04-06 00:00:00,-0.0184,0.694
2004-04-05 00:00:00,0.2778,0.8757
2004-04-02 00:00:00,0.6473,0.9967
2004-04-01 00:00:00,0.9965,0.7641
2004-03-31 00:00:00,-0.0031,-0.7093
2004-03-30 00:00:00,-0.7625,-0.9967
2004-03-29 00:00:00,-0.8605,-0.9687
2004-03-26 00:00:00,-0.9632,-0.8711
2004-03-25 00:00:00,-0.9915,-0.7931
2004-03-24 00:00:00,-0.998,-0.7507
2004-03-23 00:00:00,-0.9945,-0.6288
2004-03-22 00:00:00,-0.9801,-0.5525
2004-03-19 00:00:00,-0.9575,-0.4732
2004-03-18 00:00:00,-0.8953,-0.318
2004-03-17 00:00:00,-0.88,-0.2865
2004-03-16 00:00:00,-0.8336,-0.1988
2004-03-15 00:00:00,-0.7793,-0.108
2004-03-12 00:00:00,-0.733,-0.0373
2004-03-11 00:00:00,-0.6996,0.0106
2004-03-10 00:00:00,-0.6215,0.1145
2004-03-09 00:00:00,-0.5297,0.2252
2004-03-08 00:00:00,-0.2714,0.4887
2004-03-05 00:00:00,-0.0403,0.678
2004-03-04 00:00:00,0.2563,0.8647
2004-03-03 00:00:00,0.7176,0.9999
2004-03-02 00:00:00,0.9846,0.8198
2004-03-01 00:00:00,0.3236,-0.4402
2004-02-27 00:00:00,-0.3365,-0.9038
2004-02-26 00:00:00,-0.6714,-0.9988
2004-02-25 00:00:00,-0.9554,-0.8844
2004-02-24 00:00:00,-0.9953,-0.6353
2004-02-23 00:00:00,-0.7456,-0.0561
2004-02-20 00:00:00,-0.4305,0.3338
2004-02-19 00:00:00,-0.1059,0.6283
2004-02-18 00:00:00,0.1836,0.8249
2004-02-17 00:00:00,0.5353,0.9758
2004-02-13 00:00:00,0.7609,0.9969
2004-02-12 00:00:00,0.9341,0.9129
2004-02-11 00:00:00,0.9987,0.742
2004-02-10 00:00:00,0.8969,0.3216
2004-02-09 00:00:00,0.4369,-0.3271
2004-02-06 00:00:00,-0.1887,-0.8279
2004-02-05 00:00:00,-0.6222,-0.9935
2004-02-04 00:00:00,-0.8547,-0.9715
2004-02-03 00:00:00,-0.9599,-0.8769
2004-02-02 00:00:00,-0.998,-0.7503
2004-01-30 00:00:00,-0.9894,-0.5969
2004-01-29 00:00:00,-0.9367,-0.4149
2004-01-28 00:00:00,-0.8809,-0.2883
2004-01-27 00:00:00,-0.855,-0.2378
2004-01-26 00:00:00,-0.8265,-0.1864
2004-01-23 00:00:00,-0.7842,-0.1158
2004-01-22 00:00:00,-0.6314,0.1018
2004-01-21 00:00:00,-0.5607,0.189
2004-01-20 00:00:00,-0.5455,0.2069
2004-01-16 00:00:00,-0.5442,0.2084
2004-01-15 00:00:00,-0.556,0.1946
2004-01-14 00:00:00,-0.5807,0.1651
2004-01-13 00:00:00,-0.5698,0.1781
2004-01-12 00:00:00,-0.4766,0.2846
2004-01-09 00:00:00,-0.3376,0.4269
2004-01-08 00:00:00,-0.1626,0.5827
2004-01-07 00:00:00,0.0199,0.721
2004-01-06 00:00:00,0.1514,0.806
2004-01-05 00:00:00,0.4328,0.9435
2004-01-02 00:00:00,0.7165,0.9999
2003-12-31 00:00:00,0.9194,0.9282
2003-12-30 00:00:00,1.0,0.704
2003-12-29 00:00:00,0.9685,0.5087
2003-12-26 00:00:00,0.8838,0.294
2003-12-24 00:00:00,0.7703,0.0939
2003-12-23 00:00:00,0.6215,-0.1145
2003-12-22 00:00:00,0.3507,-0.4142
2003-12-19 00:00:00,0.1408,-0.6005
2003-12-18 00:00:00,-0.2906,-0.8821
2003-12-17 00:00:00,-0.6591,-0.9978
2003-12-16 00:00:00,-0.928,-0.9197
2003-12-15 00:00:00,0.0922,0.7693
2003-12-12 00:00:00,0.7475,0.9983
2003-12-11 00:00:00,0.9153,0.9321
2003-12-10 00:00:00,0.9805,0.8322
2003-12-09 00:00:00,1.0,0.7128
2003-12-08 00:00:00,0.987,0.5845
2003-12-05 00:00:00,0.9629,0.4899
2003-12-04 00:00:00,0.9221,0.3784
2003-12-03 00:00:00,0.8927,0.3126
2003-12-02 00:00:00,0.81,0.1581
2003-12-01 00:00:00,0.752,0.0657
2003-11-28 00:00:00,0.6973,-0.0138
2003-11-26 00:00:00,0.711,0.0055
2003-11-25 00:00:00,0.7066,-0.0007
2003-11-24 00:00:00,0.6658,-0.0568
2003-11-21 00:00:00,0.6249,-0.1101
2003-11-20 00:00:00,0.5767,-0.1699
2003-11-19 00:00:00,0.5764,-0.1702
2003-11-18 00:00:00,0.4912,-0.2686
2003-11-17 00:00:00,0.3825,-0.3828
2003-11-14 00:00:00,0.221,-0.5334
2003-11-13 00:00:00,-0.0471,-0.7396
2003-11-12 00:00:00,-0.2645,-0.8689
2003-11-11 00:00:00,-0.449,-0.9493
2003-11-10 00:00:00,0.8371,0.9787
2003-11-07 00:00:00,0.8779,0.9594
2003-11-06 00:00:00,0.9565,0.8826
2003-11-05 00:00:00,0.9998,0.7215
2003-11-04 00:00:00,0.836,0.2031
2003-11-03 00:00:00,0.5154,-0.2415
2003-10-31 00:00:00,0.001,-0.7064
2003-10-30 00:00:00,-0.6385,-0.9957
2003-10-29 00:00:00,-0.8148,-0.9861
2003-10-28 00:00:00,-0.9221,-0.9256
2003-10-27 00:00:00,-0.9828,-0.8254
2003-10-24 00:00:00,-0.9972,-0.758
2003-10-23 00:00:00,-0.9678,-0.5062
2003-10-22 00:00:00,-0.8767,-0.2799
2003-10-21 00:00:00,-0.7151,-0.0113
2003-10-20 00:00:00,-0.3935,0.3718
2003-10-17 00:00:00,-0.1434,0.5984
2003-10-16 00:00:00,0.2002,0.8343
2003-10-15 00:00:00,0.4361,0.9447
2003-10-14 00:00:00,0.7239,0.9997
2003-10-13 00:00:00,0.9325,0.9148
2003-10-10 00:00:00,0.9999,0.695
2003-10-09 00:00:00,0.9352,0.4108
2003-10-08 00:00:00,0.7295,0.0322
2003-10-07 00:00:00,0.4695,-0.2923
2003-10-06 00:00:00,0.1802,-0.5681
2003-10-03 00:00:00,0.0682,-0.6572
2003-10-02 00:00:00,0.118,-0.6187
2003-10-01 00:00:00,0.0508,-0.6703
2003-09-30 00:00:00,-0.0312,-0.7288
2003-09-29 00:00:00,-0.2811,-0.8774
2003-09-26 00:00:00,-0.5306,-0.9745
2003-09-25 00:00:00,-0.8268,-0.9824
2003-09-24 00:00:00,-0.9426,-0.9026
2003-09-23 00:00:00,-0.9933,-0.7838
2003-09-22 00:00:00,-0.9991,-0.6773
2003-09-19 00:00:00,-0.9795,-0.5501
2003-09-18 00:00:00,-0.9566,-0.4704
2003-09-17 00:00:00,-0.905,-0.3391
2003-09-16 00:00:00,-0.8478,-0.2244
2003-09-15 00:00:00,-0.7786,-0.1068
2003-09-12 00:00:00,-0.6831,0.0334
2003-09-11 00:00:00,-0.5714,0.1763
2003-09-10 00:00:00,-0.5159,0.241
2003-09-09 00:00:00,-0.5433,0.2094
2003-09-08 00:00:00,-0.5753,0.1716
2003-09-05 00:00:00,-0.5413,0.2118
2003-09-04 00:00:00,-0.5083,0.2495
2003-09-03 00:00:00,-0.3846,0.3808
2003-09-02 00:00:00,-0.2303,0.5252
2003-08-29 00:00:00,-0.0603,0.6632
2003-08-28 00:00:00,0.1531,0.807
2003-08-27 00:00:00,0.4016,0.9316
2003-08-26 00:00:00,0.6571,0.9977
2003-08-25 00:00:00,0.9053,0.9405
2003-08-22 00:00:00,0.9999,0.7142
2003-08-21 00:00:00,0.9524,0.4578
2003-08-20 00:00:00,0.7312,0.0347
2003-08-19 00:00:00,0.3213,-0.4424
2003-08-18 00:00:00,0.0297,-0.6858
2003-08-15 00:00:00,-0.2331,-0.8525
2003-08-14 00:00:00,-0.3448,-0.9075
2003-08-13 00:00:00,-0.4531,-0.9507
2003-08-12 00:00:00,-0.5683,-0.9837
2003-08-11 00:00:00,-0.7769,-0.9946
2003-08-08 00:00:00,-0.9257,-0.922
2003-08-07 00:00:00,-0.9779,-0.8393
2003-08-06 00:00:00,-0.9989,-0.7397
2003-08-05 00:00:00,-0.9762,-0.537
2003-08-04 00:00:00,-0.9186,-0.3701
2003-08-01 00:00:00,-0.8954,-0.3184
2003-07-31 00:00:00,-0.864,-0.255
2003-07-30 00:00:00,-0.8394,-0.2092
2003-07-29 00:00:00,-0.7958,-0.1345
2003-07-28 00:00:00,-0.7791,-0.1077
2003-07-25 00:00:00,-0.7791,-0.1077
2003-07-24 00:00:00,-0.7715,-0.0956
2003-07-23 00:00:00,-0.7404,-0.0482
2003-07-22 00:00:00,-0.725,-0.0257
2003-07-21 00:00:00,-0.6989,0.0116
2003-07-18 00:00:00,-0.6744,0.0452
2003-07-17 00:00:00,-0.6719,0.0486
2003-07-16 00:00:00,-0.6916,0.0217
2003-07-15 00:00:00,-0.8379,-0.2066
2003-07-14 00:00:00,-0.9008,-0.3299
2003-07-11 00:00:00,-0.9429,-0.4312
2003-07-10 00:00:00,-0.9692,-0.5112
2003-07-09 00:00:00,-0.9793,-0.5494
2003-07-08 00:00:00,-0.9793,-0.5492
2003-07-07 00:00:00,-0.9644,-0.4949
2003-07-03 00:00:00,-0.9241,-0.3833
2003-07-02 00:00:00,-0.857,-0.2416
2003-07-01 00:00:00,-0.6958,0.0158
2003-06-30 00:00:00,-0.5265,0.2289
2003-06-27 00:00:00,-0.3135,0.4498
2003-06-26 00:00:00,-0.0649,0.6597
2003-06-25 00:00:00,0.2903,0.8819
2003-06-24 00:00:00,0.5212,0.972
2003-06-23 00:00:00,0.7376,0.999
2003-06-20 00:00:00,0.9106,0.9361
2003-06-19 00:00:00,0.9979,0.7519
2003-06-18 00:00:00,0.9746,0.5308
2003-06-17 00:00:00,0.8846,0.2957
2003-06-16 00:00:00,0.7321,0.036
2003-06-13 00:00:00,0.5545,-0.1964
2003-06-12 00:00:00,0.1475,-0.5951
2003-06-11 00:00:00,-0.1851,-0.8258
2003-06-10 00:00:00,-0.4734,-0.9576
2003-06-09 00:00:00,-0.5426,-0.9776
2003-06-06 00:00:00,-0.7263,-0.9996
2003-06-05 00:00:00,-0.8464,-0.9751
2003-06-04 00:00:00,-0.9243,-0.9235
2003-06-03 00:00:00,-0.9723,-0.8529
2003-06-02 00:00:00,-0.9998,-0.7223
2003-05-30 00:00:00,-0.9945,-0.6291
2003-05-29 00:00:00,-0.9759,-0.5358
2003-05-28 00:00:00,-0.9466,-0.4413
2003-05-27 00:00:00,-0.9077,-0.3451
2003-05-23 00:00:00,-0.8572,-0.2421
2003-05-22 00:00:00,-0.7566,-0.0726
2003-05-21 00:00:00,-0.6663,0.0561
2003-05-20 00:00:00,-0.5069,0.2511
2003-05-19 00:00:00,-0.3272,0.4368
2003-05-16 00:00:00,-0.199,0.5523
2003-05-15 00:00:00,-0.1287,0.6102
2003-05-14 00:00:00,-0.0607,0.6629
2003-05-13 00:00:00,0.018,0.7197
2003-05-12 00:00:00,0.0209,0.7217
2003-05-09 00:00:00,0.0159,0.7182
2003-05-08 00:00:00,-0.0018,0.7058
2003-05-07 00:00:00,0.0527,0.7434
2003-05-06 00:00:00,0.1088,0.7799
2003-05-05 00:00:00,0.3428,0.9067
2003-05-02 00:00:00,0.631,0.9947
2003-05-01 00:00:00,0.7573,0.9973
2003-04-30 00:00:00,0.931,0.9164
2003-04-29 00:00:00,0.9977,0.7535
2003-04-28 00:00:00,0.9805,0.5542
2003-04-25 00:00:00,0.9466,0.4415
2003-04-24 00:00:00,0.8552,0.2382
2003-04-23 00:00:00,0.7109,0.0053
2003-04-22 00:00:00,0.6049,-0.1354
2003-04-21 00:00:00,0.4241,-0.3404
2003-04-17 00:00:00,0.2824,-0.4786
2003-04-16 00:00:00,0.1332,-0.6066
2003-04-15 00:00:00,0.0128,-0.698
2003-04-14 00:00:00,0.0389,-0.6791
2003-04-11 00:00:00,0.903,0.3347
2003-04-10 00:00:00,0.9159,0.9315
2003-04-09 00:00:00,0.9657,0.8665
2003-04-08 00:00:00,0.9964,0.7644
2003-04-07 00:00:00,0.9887,0.5932
2003-04-04 00:00:00,0.7958,0.1345
2003-04-03 00:00:00,0.4946,-0.2648
2003-04-02 00:00:00,0.0771,-0.6505
2003-04-01 00:00:00,-0.4881,-0.9623
2003-03-31 00:00:00,-0.7854,-0.9931
2003-03-28 00:00:00,-0.9982,-0.7481
2003-03-27 00:00:00,-0.9257,-0.3872
2003-03-26 00:00:00,-0.4054,0.3598
2003-03-25 00:00:00,0.0101,0.7142
2003-03-24 00:00:00,0.2126,0.8413
2003-03-21 00:00:00,0.5267,0.9735
2003-03-20 00:00:00,0.7876,0.9926
2003-03-19 00:00:00,0.959,0.8786
2003-03-18 00:00:00,0.9977,0.6572
2003-03-17 00:00:00,0.9344,0.4089
2003-03-14 00:00:00,0.8033,0.1469
2003-03-13 00:00:00,0.651,-0.0764
2003-03-12 00:00:00,0.5601,-0.1897
2003-03-11 00:00:00,0.5595,-0.1904
2003-03-10 00:00:00,0.5292,-0.2258
2003-03-07 00:00:00,0.1893,-0.5605
2003-03-06 00:00:00,-0.2764,-0.875
2003-03-05 00:00:00,-0.6518,-0.9972
2003-03-04 00:00:00,-0.8724,-0.9625
2003-03-03 00:00:00,-0.9766,-0.8426
2003-02-28 00:00:00,-0.9991,-0.6765
2003-02-27 00:00:00,-0.9485,-0.4466
2003-02-26 00:00:00,-0.7959,-0.1346
2003-02-25 00:00:00,-0.4524,0.3107
2003-02-24 00:00:00,-0.2404,0.5164
2003-02-21 00:00:00,0.0263,0.7255
2003-02-20 00:00:00,0.2835,0.8786
2003-02-19 00:00:00,0.1159,0.7843
2003-02-18 00:00:00,-0.7979,-0.9904
2003-02-14 00:00:00,-0.8483,-0.9743
2003-02-13 00:00:00,-0.9442,-0.9005
2003-02-12 00:00:00,-0.9808,-0.5558
2003-02-11 00:00:00,-0.7892,-0.1238
2003-02-10 00:00:00,-0.4249,0.3396
2003-02-07 00:00:00,0.268,0.8708
2003-02-06 00:00:00,0.5855,0.9872
2003-02-05 00:00:00,0.8086,0.9878
2003-02-04 00:00:00,0.946,0.8982
2003-02-03 00:00:00,0.9978,0.7524
2003-01-31 00:00:00,0.9834,0.567
2003-01-30 00:00:00,0.9447,0.4362
2003-01-29 00:00:00,0.8227,0.1798
2003-01-28 00:00:00,0.592,-0.1513
2003-01-27 00:00:00,0.4553,-0.3076
2003-01-24 00:00:00,0.1505,-0.5927
2003-01-23 00:00:00,-0.351,-0.9103
2003-01-22 00:00:00,-0.649,-0.9969
2003-01-21 00:00:00,-0.8882,-0.9529
2003-01-17 00:00:00,-0.9958,-0.7691
2003-01-16 00:00:00,-0.9701,-0.5143
2003-01-15 00:00:00,-0.8307,-0.1938
2003-01-14 00:00:00,-0.5095,0.2482
2003-01-13 00:00:00,-0.3792,0.3862
2003-01-10 00:00:00,0.047,0.7396
2003-01-09 00:00:00,0.2116,0.8407
2003-01-08 00:00:00,0.5786,0.9859
2003-01-07 00:00:00,0.8302,0.9812
2003-01-06 00:00:00,0.9323,0.915
2003-01-03 00:00:00,0.9987,0.7425
2003-01-02 00:00:00,0.9361,0.4133
2002-12-31 00:00:00,0.7853,0.1175
2002-12-30 00:00:00,0.621,-0.1151
2002-12-27 00:00:00,0.3983,-0.367
2002-12-26 00:00:00,0.3814,-0.384
2002-12-24 00:00:00,0.455,-0.3079
2002-12-23 00:00:00,0.738,0.0447
2002-12-20 00:00:00,0.9724,0.5224
2002-12-19 00:00:00,0.9977,0.7532
2002-12-18 00:00:00,0.9842,0.8212
2002-12-17 00:00:00,0.9978,0.7525
2002-12-16 00:00:00,0.9558,0.4679
2002-12-13 00:00:00,0.8734,0.2732
2002-12-12 00:00:00,0.767,0.0886
2002-12-11 00:00:00,0.5866,-0.1579
2002-12-10 00:00:00,0.3443,-0.4204
2002-12-09 00:00:00,0.0678,-0.6575
2002-12-06 00:00:00,0.0111,-0.6992
2002-12-05 00:00:00,0.2485,-0.5092
2002-12-04 00:00:00,0.9987,0.67
2002-12-03 00:00:00,0.9951,0.7735
2002-12-02 00:00:00,0.9998,0.6925
2002-11-29 00:00:00,0.9758,0.5354
2002-11-27 00:00:00,0.6881,-0.0265
2002-11-26 00:00:00,0.3628,-0.4024
2002-11-25 00:00:00,-0.3327,-0.9021
2002-11-22 00:00:00,-0.6072,-0.9912
2002-11-21 00:00:00,-0.8657,-0.9661
2002-11-20 00:00:00,-0.9765,-0.8428
2002-11-19 00:00:00,-0.9922,-0.7895
2002-11-18 00:00:00,-0.9991,-0.7364
2002-11-15 00:00:00,-0.9995,-0.6849
2002-11-14 00:00:00,-0.9934,-0.6212
2002-11-13 00:00:00,-0.9484,-0.4464
2002-11-12 00:00:00,-0.8971,-0.3218
2002-11-11 00:00:00,-0.8249,-0.1836
2002-11-08 00:00:00,-0.7338,-0.0385
2002-11-07 00:00:00,-0.5875,0.1567
2002-11-06 00:00:00,-0.4774,0.2838
2002-11-05 00:00:00,-0.4395,0.3244
2002-11-04 00:00:00,-0.4547,0.3082
2002-11-01 00:00:00,-0.6094,0.1297
2002-10-31 00:00:00,-0.6625,0.0612
2002-10-30 00:00:00,-0.6805,0.037
2002-10-29 00:00:00,-0.5644,0.1846
2002-10-28 00:00:00,-0.4429,0.3208
2002-10-25 00:00:00,-0.2705,0.4895
2002-10-24 00:00:00,0.2015,0.8351
2002-10-23 00:00:00,0.4933,0.9639
2002-10-22 00:00:00,0.8221,0.9839
2002-10-21 00:00:00,0.8866,0.954
2002-10-18 00:00:00,0.9728,0.8516
2002-10-17 00:00:00,0.9999,0.6963
2002-10-16 00:00:00,0.9204,0.3743
2002-10-15 00:00:00,0.7088,0.0023
2002-10-14 00:00:00,0.3805,-0.3849
2002-10-11 00:00:00,0.2083,-0.5443
2002-10-10 00:00:00,-0.0713,-0.7557
2002-10-09 00:00:00,-0.3218,-0.8971
2002-10-08 00:00:00,-0.5675,-0.9835
2002-10-07 00:00:00,-0.8598,-0.9691
2002-10-04 00:00:00,-0.9809,-0.831
2002-10-03 00:00:00,-0.962,-0.4873
2002-10-02 00:00:00,-0.774,-0.0996
2002-10-01 00:00:00,-0.4586,0.3041
2002-09-30 00:00:00,0.1667,0.8151
2002-09-27 00:00:00,0.4833,0.9608
2002-09-26 00:00:00,0.5596,0.9817
2002-09-25 00:00:00,0.6329,0.995
2002-09-24 00:00:00,0.7079,1.0
2002-09-23 00:00:00,0.8531,0.9722
2002-09-20 00:00:00,0.9054,0.9404
2002-09-19 00:00:00,0.9722,0.853
2002-09-18 00:00:00,0.9987,0.7419
2002-09-17 00:00:00,0.9899,0.5995
2002-09-16 00:00:00,0.9499,0.4506
2002-09-13 00:00:00,0.8772,0.2807
2002-09-12 00:00:00,0.7613,0.0798
2002-09-11 00:00:00,0.5822,-0.1632
2002-09-10 00:00:00,0.2284,-0.5269
2002-09-09 00:00:00,-0.1307,-0.7934
2002-09-06 00:00:00,-0.3983,-0.9302
2002-09-05 00:00:00,-0.7246,-0.9997
2002-09-04 00:00:00,-0.8955,-0.9479
2002-09-03 00:00:00,-1.0,-0.709
2002-08-30 00:00:00,-0.9262,-0.3883
2002-08-29 00:00:00,-0.8164,-0.1689
2002-08-28 00:00:00,-0.6134,0.1247
2002-08-27 00:00:00,-0.4683,0.2937
2002-08-26 00:00:00,-0.3431,0.4216
2002-08-23 00:00:00,-0.2473,0.5103
2002-08-22 00:00:00,-0.1544,0.5895
2002-08-21 00:00:00,-0.0531,0.6686
2002-08-20 00:00:00,0.081,0.762
2002-08-19 00:00:00,0.2939,0.8837
2002-08-16 00:00:00,0.5633,0.9826
2002-08-15 00:00:00,0.6529,0.9973
2002-08-14 00:00:00,0.7948,0.9911
2002-08-13 00:00:00,0.8644,0.9667
2002-08-12 00:00:00,0.9251,0.9226
2002-08-09 00:00:00,0.9741,0.8487
2002-08-08 00:00:00,0.9972,0.7583
2002-08-07 00:00:00,0.9968,0.6483
2002-08-06 00:00:00,0.9609,0.4838
2002-08-05 00:00:00,0.9195,0.3722
2002-08-02 00:00:00,0.8502,0.229
2002-08-01 00:00:00,0.6852,-0.0305
2002-07-31 00:00:00,0.5433,-0.2094
2002-07-30 00:00:00,0.2919,-0.4699
2002-07-29 00:00:00,0.1157,-0.6206
2002-07-26 00:00:00,0.0044,-0.704
2002-07-25 00:00:00,-0.1107,-0.781
2002-07-24 00:00:00,-0.3164,-0.8945
2002-07-23 00:00:00,-0.5699,-0.984
2002-07-22 00:00:00,-0.8235,-0.9835
2002-07-19 00:00:00,-0.4464,0.317
2002-07-18 00:00:00,0.466,0.9551
2002-07-17 00:00:00,0.8133,0.9865
2002-07-16 00:00:00,0.8984,0.9458
2002-07-15 00:00:00,0.9586,0.8792
2002-07-12 00:00:00,0.9892,0.803
2002-07-11 00:00:00,0.9998,0.7216
2002-07-10 00:00:00,0.9907,0.6042
2002-07-09 00:00:00,0.9714,0.5191
2002-07-08 00:00:00,0.9328,0.4047
2002-07-05 00:00:00,0.884,0.2946
2002-07-03 00:00:00,0.8392,0.2089
2002-07-02 00:00:00,0.7835,0.1147
2002-07-01 00:00:00,0.713,0.0084
2002-06-28 00:00:00,0.6553,-0.0707
2002-06-27 00:00:00,0.5723,-0.1752
2002-06-26 00:00:00,0.4726,-0.289
2002-06-25 00:00:00,0.4097,-0.3554
2002-06-24 00:00:00,0.3414,-0.4232
2002-06-21 00:00:00,0.3317,-0.4325
2002-06-20 00:00:00,0.3866,-0.3788
2002-06-19 00:00:00,0.4977,-0.2614
2002-06-18 00:00:00,0.5507,-0.2008
2002-06-17 00:00:00,0.5567,-0.1938
2002-06-14 00:00:00,0.5497,-0.2019
2002-06-13 00:00:00,0.5488,-0.203
2002-06-12 00:00:00,0.5527,-0.1985
2002-06-11 00:00:00,0.582,-0.1634
2002-06-10 00:00:00,0.5981,-0.1438
2002-06-07 00:00:00,0.5997,-0.1418
2002-06-06 00:00:00,0.5579,-0.1923
2002-06-05 00:00:00,0.3861,-0.3792
2002-06-04 00:00:00,0.13,-0.6092
2002-06-03 00:00:00,-0.3947,-0.9288
2002-05-31 00:00:00,-0.69,-0.9997
2002-05-30 00:00:00,-0.8859,-0.9544
2002-05-29 00:00:00,-0.9875,-0.8095
2002-05-28 00:00:00,-0.9427,-0.4307
2002-05-24 00:00:00,-0.8085,-0.1555
2002-05-23 00:00:00,-0.5898,0.1539
2002-05-22 00:00:00,-0.3567,0.4084
2002-05-21 00:00:00,0.0919,0.7691
2002-05-20 00:00:00,0.4109,0.9352
2002-05-17 00:00:00,0.5591,0.9816
2002-05-16 00:00:00,0.7048,1.0
2002-05-15 00:00:00,0.888,0.9531
2002-05-14 00:00:00,0.9779,0.8394
2002-05-13 00:00:00,0.9992,0.7349
2002-05-10 00:00:00,0.9959,0.6402
2002-05-09 00:00:00,0.9675,0.5053
2002-05-08 00:00:00,0.8936,0.3145
2002-05-07 00:00:00,0.7956,0.1342
2002-05-06 00:00:00,0.5763,-0.1703
2002-05-03 00:00:00,0.391,-0.3744
2002-05-02 00:00:00,0.0326,-0.6837
2002-05-01 00:00:00,-0.2525,-0.8627
2002-04-30 00:00:00,-0.5361,-0.976
2002-04-29 00:00:00,-0.6935,-0.9998
2002-04-26 00:00:00,-0.896,-0.9475
2002-04-25 00:00:00,-0.9952,-0.7728
2002-04-24 00:00:00,-0.9871,-0.5845
2002-04-23 00:00:00,-0.9247,-0.3848
2002-04-22 00:00:00,-0.8386,-0.2077
2002-04-19 00:00:00,-0.7336,-0.0382
2002-04-18 00:00:00,-0.5959,0.1465
2002-04-17 00:00:00,-0.4312,0.3331
2002-04-16 00:00:00,-0.023,0.6907
2002-04-15 00:00:00,0.4062,0.9334
2002-04-12 00:00:00,0.7605,0.9969
2002-04-11 00:00:00,0.9184,0.9291
2002-04-10 00:00:00,0.9997,0.6892
2002-04-09 00:00:00,0.9343,0.4086
2002-04-08 00:00:00,0.5266,-0.2288
2002-04-05 00:00:00,0.0896,-0.6409
2002-04-04 00:00:00,-0.5073,-0.9681
2002-04-03 00:00:00,-0.5793,-0.986
2002-04-02 00:00:00,-0.6479,-0.9968
2002-04-01 00:00:00,-0.718,-0.9999
2002-03-28 00:00:00,-0.7936,-0.9914
2002-03-27 00:00:00,-0.9281,-0.9196
2002-03-26 00:00:00,-0.9955,-0.7709
2002-03-25 00:00:00,-0.9886,-0.5924
2002-03-22 00:00:00,-0.9475,-0.4439
2002-03-21 00:00:00,-0.8953,-0.3182
2002-03-20 00:00:00,-0.7962,-0.1351
2002-03-19 00:00:00,-0.5133,0.2439
2002-03-18 00:00:00,-0.2457,0.5117
2002-03-15 00:00:00,0.2052,0.8371
2002-03-14 00:00:00,0.4617,0.9537
2002-03-13 00:00:00,0.683,0.9994
2002-03-12 00:00:00,0.852,0.9727
2002-03-11 00:00:00,0.96,0.8768
2002-03-08 00:00:00,0.9981,0.6619
