date,MFI
2003-04-09 00:00:00,58.2221
2003-04-10 00:00:00,55.5733
2003-04-11 00:00:00,39.0468
2003-04-14 00:00:00,39.8051
2003-04-15 00:00:00,34.5933
2003-04-16 00:00:00,29.8124
2003-04-17 00:00:00,27.9105
2003-04-21 00:00:00,25.8266
2003-04-22 00:00:00,29.9488
2003-04-23 00:00:00,30.2614
2003-04-24 00:00:00,29.6624
2003-04-25 00:00:00,30.4207
2003-04-28 00:00:00,35.1916
2003-04-29 00:00:00,40.6339
2003-04-30 00:00:00,45.1893
2003-05-01 00:00:00,46.4243
2003-05-02 00:00:00,49.6108
2003-05-05 00:00:00,59.8909
2003-05-06 00:00:00,65.8892
2003-05-07 00:00:00,70.3146
2003-05-08 00:00:00,73.129
2003-05-09 00:00:00,74.4213
2003-05-12 00:00:00,83.3286
2003-05-13 00:00:00,83.4606
2003-05-14 00:00:00,85.9125
2003-05-15 00:00:00,92.948
2003-05-16 00:00:00,97.5023
2003-05-19 00:00:00,93.0598
2003-05-20 00:00:00,89.1357
2003-05-21 00:00:00,89.2885
2003-05-22 00:00:00,91.5727
2003-05-23 00:00:00,91.6191
2003-05-27 00:00:00,91.4643
2003-05-28 00:00:00,88.0367
2003-05-29 00:00:00,84.6763
2003-05-30 00:00:00,81.1166
2003-06-02 00:00:00,77.4319
2003-06-03 00:00:00,71.2299
2003-06-04 00:00:00,67.067
2003-06-05 00:00:00,63.3166
2003-06-06 00:00:00,57.54
2003-06-09 00:00:00,51.5312
2003-06-10 00:00:00,49.4972
2003-06-11 00:00:00,47.4498
2003-06-12 00:00:00,46.3895
2003-06-13 00:00:00,42.1626
2003-06-16 00:00:00,40.9775
2003-06-17 00:00:00,46.3727
2003-06-18 00:00:00,54.5727
2003-06-19 00:00:00,55.4171
2003-06-20 00:00:00,56.9698
2003-06-23 00:00:00,52.2753
2003-06-24 00:00:00,45.3107
2003-06-25 00:00:00,50.9788
2003-06-26 00:00:00,55.2606
2003-06-27 00:00:00,55.2373
2003-06-30 00:00:00,60.9551
2003-07-01 00:00:00,62.6527
2003-07-02 00:00:00,63.1985
2003-07-03 00:00:00,60.259
2003-07-07 00:00:00,64.8757
2003-07-08 00:00:00,69.3331
2003-07-09 00:00:00,65.6426
2003-07-10 00:00:00,62.2771
2003-07-11 00:00:00,61.634
2003-07-14 00:00:00,65.0187
2003-07-15 00:00:00,61.0053
2003-07-16 00:00:00,56.9359
2003-07-17 00:00:00,59.5806
2003-07-18 00:00:00,59.182
2003-07-21 00:00:00,54.5196
2003-07-22 00:00:00,59.3058
2003-07-23 00:00:00,63.3847
2003-07-24 00:00:00,62.8156
2003-07-25 00:00:00,63.3762
2003-07-28 00:00:00,65.5488
2003-07-29 00:00:00,61.2404
2003-07-30 00:00:00,61.1611
2003-07-31 00:00:00,61.1915
2003-08-01 00:00:00,60.8902
2003-08-04 00:00:00,60.5574
2003-08-05 00:00:00,55.1775
2003-08-06 00:00:00,54.8551
2003-08-07 00:00:00,58.38
2003-08-08 00:00:00,55.563
2003-08-11 00:00:00,52.2286
2003-08-12 00:00:00,52.699
2003-08-13 00:00:00,58.2649
2003-08-14 00:00:00,52.4523
2003-08-15 00:00:00,47.115
2003-08-18 00:00:00,51.9092
2003-08-19 00:00:00,51.0466
2003-08-20 00:00:00,56.33
2003-08-21 00:00:00,56.707
2003-08-22 00:00:00,50.676
2003-08-25 00:00:00,51.1321
2003-08-26 00:00:00,55.7693
2003-08-27 00:00:00,60.73
2003-08-28 00:00:00,61.0475
2003-08-29 00:00:00,65.9437
2003-09-02 00:00:00,66.2064
2003-09-03 00:00:00,72.4692
2003-09-04 00:00:00,72.6904
2003-09-05 00:00:00,67.2112
2003-09-08 00:00:00,66.4196
2003-09-09 00:00:00,65.455
2003-09-10 00:00:00,64.209
2003-09-11 00:00:00,63.8668
2003-09-12 00:00:00,63.9607
2003-09-15 00:00:00,62.2285
2003-09-16 00:00:00,63.0572
2003-09-17 00:00:00,58.0929
2003-09-18 00:00:00,58.1065
2003-09-19 00:00:00,57.7723
2003-09-22 00:00:00,58.5353
2003-09-23 00:00:00,61.447
2003-09-24 00:00:00,56.2605
2003-09-25 00:00:00,48.2537
2003-09-26 00:00:00,48.3491
2003-09-29 00:00:00,49.1972
2003-09-30 00:00:00,44.0996
2003-10-01 00:00:00,39.0338
2003-10-02 00:00:00,39.1723
2003-10-03 00:00:00,44.6018
2003-10-06 00:00:00,48.9808
2003-10-07 00:00:00,54.7371
2003-10-08 00:00:00,60.5704
2003-10-09 00:00:00,61.593
2003-10-10 00:00:00,61.5981
2003-10-13 00:00:00,66.0411
2003-10-14 00:00:00,66.2284
2003-10-15 00:00:00,72.9856
2003-10-16 00:00:00,61.3649
2003-10-17 00:00:00,57.046
2003-10-20 00:00:00,60.1649
2003-10-21 00:00:00,60.4421
2003-10-22 00:00:00,61.5033
2003-10-23 00:00:00,67.2887
2003-10-24 00:00:00,63.4726
2003-10-27 00:00:00,62.4449
2003-10-28 00:00:00,66.5174
2003-10-29 00:00:00,70.1789
2003-10-30 00:00:00,69.2884
2003-10-31 00:00:00,65.5778
2003-11-03 00:00:00,65.826
2003-11-04 00:00:00,60.9598
2003-11-05 00:00:00,60.2627
2003-11-06 00:00:00,60.5463
2003-11-07 00:00:00,57.3916
2003-11-10 00:00:00,53.26
2003-11-11 00:00:00,49.2243
2003-11-12 00:00:00,45.9421
2003-11-13 00:00:00,57.3688
2003-11-14 00:00:00,58.9675
2003-11-17 00:00:00,53.9257
2003-11-18 00:00:00,49.5109
2003-11-19 00:00:00,48.0504
2003-11-20 00:00:00,48.5631
2003-11-21 00:00:00,48.5911
2003-11-24 00:00:00,50.4641
2003-11-25 00:00:00,45.6316
2003-11-26 00:00:00,40.7327
2003-11-28 00:00:00,43.758
2003-12-01 00:00:00,49.4416
2003-12-02 00:00:00,48.3012
2003-12-03 00:00:00,49.0072
2003-12-04 00:00:00,43.8171
2003-12-05 00:00:00,37.1584
2003-12-08 00:00:00,37.7794
2003-12-09 00:00:00,38.6949
2003-12-10 00:00:00,38.3639
2003-12-11 00:00:00,36.5623
2003-12-12 00:00:00,36.096
2003-12-15 00:00:00,35.0575
2003-12-16 00:00:00,34.1141
2003-12-17 00:00:00,34.1357
2003-12-18 00:00:00,40.846
2003-12-19 00:00:00,34.5655
2003-12-22 00:00:00,33.7555
2003-12-23 00:00:00,32.5659
2003-12-24 00:00:00,36.6599
2003-12-26 00:00:00,39.8556
2003-12-29 00:00:00,41.7807
2003-12-30 00:00:00,39.8052
2003-12-31 00:00:00,39.3766
2004-01-02 00:00:00,42.893
2004-01-05 00:00:00,49.2132
2004-01-06 00:00:00,56.0681
2004-01-07 00:00:00,62.2667
2004-01-08 00:00:00,66.7389
2004-01-09 00:00:00,71.9697
2004-01-12 00:00:00,73.4925
2004-01-13 00:00:00,75.6367
2004-01-14 00:00:00,72.3507
2004-01-15 00:00:00,65.8857
2004-01-16 00:00:00,64.7743
2004-01-20 00:00:00,60.91
2004-01-21 00:00:00,65.1719
2004-01-22 00:00:00,66.2329
2004-01-23 00:00:00,66.0392
2004-01-26 00:00:00,66.5449
2004-01-27 00:00:00,67.4616
2004-01-28 00:00:00,64.2458
2004-01-29 00:00:00,61.6907
2004-01-30 00:00:00,61.7884
2004-02-02 00:00:00,59.0062
2004-02-03 00:00:00,55.7263
2004-02-04 00:00:00,50.7916
2004-02-05 00:00:00,49.2727
2004-02-06 00:00:00,47.3267
2004-02-09 00:00:00,45.4406
2004-02-10 00:00:00,43.4205
2004-02-11 00:00:00,40.1966
2004-02-12 00:00:00,46.6231
2004-02-13 00:00:00,52.9067
2004-02-17 00:00:00,55.006
2004-02-18 00:00:00,58.6817
2004-02-19 00:00:00,52.7647
2004-02-20 00:00:00,51.9927
2004-02-23 00:00:00,47.7207
2004-02-24 00:00:00,47.5298
2004-02-25 00:00:00,47.1339
2004-02-26 00:00:00,52.1541
2004-02-27 00:00:00,59.0455
2004-03-01 00:00:00,60.2905
2004-03-02 00:00:00,60.449
2004-03-03 00:00:00,64.3164
2004-03-04 00:00:00,72.2612
2004-03-05 00:00:00,77.9285
2004-03-08 00:00:00,71.0627
2004-03-09 00:00:00,73.0106
2004-03-10 00:00:00,75.9176
2004-03-11 00:00:00,69.1278
2004-03-12 00:00:00,69.7951
2004-03-15 00:00:00,68.0694
2004-03-16 00:00:00,64.6538
2004-03-17 00:00:00,66.2071
2004-03-18 00:00:00,65.9653
2004-03-19 00:00:00,69.0583
2004-03-22 00:00:00,67.3101
2004-03-23 00:00:00,64.0412
2004-03-24 00:00:00,64.6744
2004-03-25 00:00:00,66.0178
2004-03-26 00:00:00,66.0549
2004-03-29 00:00:00,66.2962
2004-03-30 00:00:00,68.9336
2004-03-31 00:00:00,65.786
2004-04-01 00:00:00,61.7574
2004-04-02 00:00:00,56.6186
2004-04-05 00:00:00,61.7357
2004-04-06 00:00:00,57.1424
2004-04-07 00:00:00,49.6875
2004-04-08 00:00:00,55.3229
2004-04-12 00:00:00,54.7381
2004-04-13 00:00:00,55.0001
2004-04-14 00:00:00,54.6286
2004-04-15 00:00:00,62.21
2004-04-16 00:00:00,61.3444
2004-04-19 00:00:00,54.8615
2004-04-20 00:00:00,55.0569
2004-04-21 00:00:00,55.2294
2004-04-22 00:00:00,51.1877
2004-04-23 00:00:00,46.3712
2004-04-26 00:00:00,42.6103
2004-04-27 00:00:00,38.8929
2004-04-28 00:00:00,35.267
2004-04-29 00:00:00,35.0317
2004-04-30 00:00:00,34.5089
2004-05-03 00:00:00,31.3228
2004-05-04 00:00:00,30.2985
2004-05-05 00:00:00,33.0912
2004-05-06 00:00:00,33.0922
2004-05-07 00:00:00,34.3879
2004-05-10 00:00:00,31.6876
2004-05-11 00:00:00,35.6605
2004-05-12 00:00:00,40.2434
2004-05-13 00:00:00,25.4263
2004-05-14 00:00:00,26.1104
2004-05-17 00:00:00,28.0453
2004-05-18 00:00:00,32.2958
2004-05-19 00:00:00,32.0898
2004-05-20 00:00:00,32.9713
2004-05-21 00:00:00,36.9908
2004-05-24 00:00:00,41.1863
2004-05-25 00:00:00,46.6688
2004-05-26 00:00:00,51.6082
2004-05-27 00:00:00,53.5157
2004-05-28 00:00:00,56.5323
2004-06-01 00:00:00,57.6017
2004-06-02 00:00:00,58.1455
2004-06-03 00:00:00,53.3995
2004-06-04 00:00:00,59.5401
2004-06-07 00:00:00,58.8313
2004-06-08 00:00:00,64.7995
2004-06-09 00:00:00,65.3422
2004-06-10 00:00:00,65.6272
2004-06-14 00:00:00,61.1584
2004-06-15 00:00:00,67.0254
2004-06-16 00:00:00,75.1931
2004-06-17 00:00:00,76.7665
2004-06-18 00:00:00,82.1883
2004-06-21 00:00:00,79.2172
2004-06-22 00:00:00,79.8925
2004-06-23 00:00:00,80.4948
2004-06-24 00:00:00,76.6284
2004-06-25 00:00:00,76.8037
2004-06-28 00:00:00,73.3273
2004-06-29 00:00:00,68.8863
2004-06-30 00:00:00,71.7452
2004-07-01 00:00:00,67.6561
2004-07-02 00:00:00,62.5888
2004-07-06 00:00:00,62.4975
2004-07-07 00:00:00,58.6055
2004-07-08 00:00:00,55.2039
2004-07-09 00:00:00,52.1609
2004-07-12 00:00:00,47.9729
2004-07-13 00:00:00,47.6441
2004-07-14 00:00:00,49.6197
2004-07-15 00:00:00,54.1764
2004-07-16 00:00:00,48.8603
2004-07-19 00:00:00,44.1291
2004-07-20 00:00:00,47.7154
2004-07-21 00:00:00,44.3072
2004-07-22 00:00:00,40.4935
2004-07-23 00:00:00,40.4846
2004-07-26 00:00:00,40.7591
2004-07-27 00:00:00,45.6157
2004-07-28 00:00:00,47.1245
2004-07-29 00:00:00,46.2534
2004-07-30 00:00:00,46.7475
2004-08-02 00:00:00,49.511
2004-08-03 00:00:00,46.2995
2004-08-04 00:00:00,50.1416
2004-08-05 00:00:00,50.016
2004-08-06 00:00:00,48.4794
2004-08-09 00:00:00,49.5913
2004-08-10 00:00:00,53.2773
2004-08-11 00:00:00,46.8064
2004-08-12 00:00:00,30.3946
2004-08-13 00:00:00,36.2509
2004-08-16 00:00:00,43.691
2004-08-17 00:00:00,38.5647
2004-08-18 00:00:00,43.9214
2004-08-19 00:00:00,43.5894
2004-08-20 00:00:00,43.3169
2004-08-23 00:00:00,42.0658
2004-08-24 00:00:00,41.5221
2004-08-25 00:00:00,48.098
2004-08-26 00:00:00,53.8494
2004-08-27 00:00:00,58.2767
2004-08-30 00:00:00,59.3042
2004-08-31 00:00:00,63.188
2004-09-01 00:00:00,64.5991
2004-09-02 00:00:00,68.5799
2004-09-03 00:00:00,69.8129
2004-09-07 00:00:00,73.5503
2004-09-08 00:00:00,73.7079
2004-09-09 00:00:00,71.8403
2004-09-10 00:00:00,74.9713
2004-09-13 00:00:00,71.1567
2004-09-14 00:00:00,67.1881
2004-09-15 00:00:00,67.6478
2004-09-16 00:00:00,68.4635
2004-09-17 00:00:00,73.6703
2004-09-20 00:00:00,77.221
2004-09-21 00:00:00,77.7836
2004-09-22 00:00:00,72.6872
2004-09-23 00:00:00,67.2086
2004-09-24 00:00:00,64.8309
2004-09-27 00:00:00,59.3387
2004-09-28 00:00:00,63.0371
2004-09-29 00:00:00,62.6927
2004-09-30 00:00:00,62.4475
2004-10-01 00:00:00,56.1901
2004-10-04 00:00:00,61.7963
2004-10-05 00:00:00,62.4846
2004-10-06 00:00:00,63.2038
2004-10-07 00:00:00,63.0839
2004-10-08 00:00:00,58.5556
2004-10-11 00:00:00,58.0684
2004-10-12 00:00:00,56.4254
2004-10-13 00:00:00,63.6399
2004-10-14 00:00:00,72.196
2004-10-15 00:00:00,73.8355
2004-10-18 00:00:00,76.1937
2004-10-19 00:00:00,77.2225
2004-10-20 00:00:00,75.3385
2004-10-21 00:00:00,78.7477
2004-10-22 00:00:00,75.1743
2004-10-25 00:00:00,77.8538
2004-10-26 00:00:00,78.4002
2004-10-27 00:00:00,80.0116
2004-10-28 00:00:00,80.8276
2004-10-29 00:00:00,84.0484
2004-11-01 00:00:00,84.2561
2004-11-02 00:00:00,84.7469
2004-11-03 00:00:00,85.6851
2004-11-04 00:00:00,82.154
2004-11-05 00:00:00,77.359
2004-11-08 00:00:00,79.1814
2004-11-09 00:00:00,78.4639
2004-11-10 00:00:00,78.0219
2004-11-11 00:00:00,75.1786
2004-11-12 00:00:00,74.3676
2004-11-15 00:00:00,70.219
2004-11-16 00:00:00,66.9464
2004-11-17 00:00:00,67.604
2004-11-18 00:00:00,67.1574
2004-11-19 00:00:00,71.3524
2004-11-22 00:00:00,76.0823
2004-11-23 00:00:00,76.8511
2004-11-24 00:00:00,77.6056
2004-11-26 00:00:00,77.387
2004-11-29 00:00:00,79.1479
2004-11-30 00:00:00,72.9712
2004-12-01 00:00:00,68.0503
2004-12-02 00:00:00,61.5962
2004-12-03 00:00:00,59.9749
2004-12-06 00:00:00,66.7454
2004-12-07 00:00:00,61.7406
2004-12-08 00:00:00,60.737
2004-12-09 00:00:00,61.4054
2004-12-10 00:00:00,62.3461
2004-12-13 00:00:00,60.2584
2004-12-14 00:00:00,62.2475
2004-12-15 00:00:00,61.7329
2004-12-16 00:00:00,65.1571
2004-12-17 00:00:00,61.7963
2004-12-20 00:00:00,56.9879
2004-12-21 00:00:00,48.1867
2004-12-22 00:00:00,47.3086
2004-12-23 00:00:00,43.8509
2004-12-27 00:00:00,40.6315
2004-12-28 00:00:00,32.337
2004-12-29 00:00:00,36.5894
2004-12-30 00:00:00,40.1284
2004-12-31 00:00:00,42.1905
2005-01-03 00:00:00,43.8351
2005-01-04 00:00:00,43.1366
2005-01-05 00:00:00,49.573
2005-01-06 00:00:00,49.4804
2005-01-07 00:00:00,55.0302
2005-01-10 00:00:00,58.0695
2005-01-11 00:00:00,50.7542
2005-01-12 00:00:00,44.6759
2005-01-13 00:00:00,54.0214
2005-01-14 00:00:00,47.274
2005-01-18 00:00:00,46.6801
2005-01-19 00:00:00,50.8479
2005-01-20 00:00:00,55.2182
2005-01-21 00:00:00,56.045
2005-01-24 00:00:00,57.2727
2005-01-25 00:00:00,60.3891
2005-01-26 00:00:00,63.1305
2005-01-27 00:00:00,63.2884
2005-01-28 00:00:00,64.0923
2005-01-31 00:00:00,67.3314
2005-02-01 00:00:00,69.9482
2005-02-02 00:00:00,70.1208
2005-02-03 00:00:00,67.1818
2005-02-04 00:00:00,69.6653
2005-02-07 00:00:00,67.7038
2005-02-08 00:00:00,66.769
2005-02-09 00:00:00,70.0487
2005-02-10 00:00:00,71.836
2005-02-11 00:00:00,69.2576
2005-02-14 00:00:00,77.8272
2005-02-15 00:00:00,84.3987
2005-02-16 00:00:00,85.3004
2005-02-17 00:00:00,77.9212
2005-02-18 00:00:00,72.5178
2005-02-22 00:00:00,67.2718
2005-02-23 00:00:00,68.1345
2005-02-24 00:00:00,69.5015
2005-02-25 00:00:00,70.2174
2005-02-28 00:00:00,68.2322
2005-03-01 00:00:00,64.4364
2005-03-02 00:00:00,61.9647
2005-03-03 00:00:00,56.3002
2005-03-04 00:00:00,59.5438
2005-03-07 00:00:00,59.4207
2005-03-08 00:00:00,55.9205
2005-03-09 00:00:00,51.2617
2005-03-10 00:00:00,55.4109
2005-03-11 00:00:00,59.1688
2005-03-14 00:00:00,55.402
2005-03-15 00:00:00,53.7426
2005-03-16 00:00:00,49.5537
2005-03-17 00:00:00,46.9525
2005-03-18 00:00:00,54.1627
2005-03-21 00:00:00,59.5511
2005-03-22 00:00:00,62.0744
2005-03-23 00:00:00,56.1341
2005-03-24 00:00:00,52.2785
2005-03-28 00:00:00,47.7564
2005-03-29 00:00:00,47.3513
2005-03-30 00:00:00,50.6546
2005-03-31 00:00:00,50.0937
2005-04-01 00:00:00,53.2072
2005-04-04 00:00:00,47.9947
2005-04-05 00:00:00,48.3776
2005-04-06 00:00:00,54.1176
2005-04-07 00:00:00,62.0923
2005-04-08 00:00:00,61.9072
2005-04-11 00:00:00,55.4653
2005-04-12 00:00:00,53.5469
2005-04-13 00:00:00,46.1376
2005-04-14 00:00:00,35.7862
2005-04-15 00:00:00,28.9774
2005-04-18 00:00:00,22.4931
2005-04-19 00:00:00,24.3794
2005-04-20 00:00:00,24.0041
2005-04-21 00:00:00,28.0389
2005-04-22 00:00:00,25.2706
2005-04-25 00:00:00,28.5672
2005-04-26 00:00:00,28.1601
2005-04-27 00:00:00,25.6467
2005-04-28 00:00:00,25.8651
2005-04-29 00:00:00,29.3015
2005-05-02 00:00:00,31.9613
2005-05-03 00:00:00,28.908
2005-05-04 00:00:00,28.797
2005-05-05 00:00:00,25.9732
2005-05-06 00:00:00,24.1876
2005-05-09 00:00:00,24.9911
2005-05-10 00:00:00,26.0037
2005-05-11 00:00:00,25.4354
2005-05-12 00:00:00,28.5745
2005-05-13 00:00:00,35.1023
2005-05-16 00:00:00,40.4704
2005-05-17 00:00:00,33.9209
2005-05-18 00:00:00,39.5283
2005-05-19 00:00:00,39.7098
2005-05-20 00:00:00,44.4577
2005-05-23 00:00:00,46.0127
2005-05-24 00:00:00,51.5696
2005-05-25 00:00:00,55.6314
2005-05-26 00:00:00,60.0726
2005-05-27 00:00:00,59.0861
2005-05-31 00:00:00,55.4696
2005-06-01 00:00:00,59.4486
2005-06-02 00:00:00,56.0221
2005-06-03 00:00:00,53.4041
2005-06-06 00:00:00,48.9391
2005-06-07 00:00:00,47.5649
2005-06-08 00:00:00,50.6104
2005-06-09 00:00:00,60.1547
2005-06-10 00:00:00,61.367
2005-06-13 00:00:00,56.9808
2005-06-14 00:00:00,53.6547
2005-06-15 00:00:00,58.4652
2005-06-16 00:00:00,58.2328
2005-06-17 00:00:00,57.5831
2005-06-20 00:00:00,54.1728
2005-06-21 00:00:00,51.0223
2005-06-22 00:00:00,50.1075
2005-06-23 00:00:00,51.4574
2005-06-24 00:00:00,46.7409
2005-06-27 00:00:00,42.4008
2005-06-28 00:00:00,46.0473
2005-06-29 00:00:00,41.6132
2005-06-30 00:00:00,45.4779
2005-07-01 00:00:00,48.8831
2005-07-05 00:00:00,55.6461
2005-07-06 00:00:00,62.0927
2005-07-07 00:00:00,57.7954
2005-07-08 00:00:00,57.3455
2005-07-11 00:00:00,63.6244
2005-07-12 00:00:00,68.3648
2005-07-13 00:00:00,73.3427
2005-07-14 00:00:00,77.6468
2005-07-15 00:00:00,78.0666
2005-07-18 00:00:00,78.1534
2005-07-19 00:00:00,81.8291
2005-07-20 00:00:00,82.0653
2005-07-21 00:00:00,82.1154
2005-07-22 00:00:00,81.5579
2005-07-25 00:00:00,85.1715
2005-07-26 00:00:00,87.3861
2005-07-27 00:00:00,84.3382
2005-07-28 00:00:00,88.1962
2005-07-29 00:00:00,82.5713
2005-08-01 00:00:00,81.7281
2005-08-02 00:00:00,81.5392
2005-08-03 00:00:00,80.85
2005-08-04 00:00:00,81.4362
2005-08-05 00:00:00,81.4034
2005-08-08 00:00:00,81.0527
2005-08-09 00:00:00,81.1407
2005-08-10 00:00:00,80.6204
2005-08-11 00:00:00,75.8981
2005-08-12 00:00:00,76.8946
2005-08-15 00:00:00,78.7201
2005-08-16 00:00:00,71.1419
2005-08-17 00:00:00,71.462
2005-08-18 00:00:00,65.801
2005-08-19 00:00:00,61.2691
2005-08-22 00:00:00,56.7994
2005-08-23 00:00:00,56.5176
2005-08-24 00:00:00,61.4792
2005-08-25 00:00:00,58.2539
2005-08-26 00:00:00,60.2287
2005-08-29 00:00:00,60.5103
2005-08-30 00:00:00,61.7107
2005-08-31 00:00:00,63.5584
2005-09-01 00:00:00,62.7411
2005-09-02 00:00:00,60.128
2005-09-06 00:00:00,63.0971
2005-09-07 00:00:00,65.5411
2005-09-08 00:00:00,66.925
2005-09-09 00:00:00,68.2174
2005-09-12 00:00:00,67.0033
2005-09-13 00:00:00,59.5078
2005-09-14 00:00:00,59.6823
2005-09-15 00:00:00,54.8035
2005-09-16 00:00:00,60.2389
2005-09-19 00:00:00,65.8064
2005-09-20 00:00:00,71.0788
2005-09-21 00:00:00,69.8038
2005-09-22 00:00:00,64.9724
2005-09-23 00:00:00,68.488
2005-09-26 00:00:00,71.6827
2005-09-27 00:00:00,70.8236
2005-09-28 00:00:00,62.629
2005-09-29 00:00:00,63.5126
2005-09-30 00:00:00,66.9056
2005-10-03 00:00:00,69.4437
2005-10-04 00:00:00,68.9468
2005-10-05 00:00:00,62.8445
2005-10-06 00:00:00,56.6665
2005-10-07 00:00:00,51.2539
2005-10-10 00:00:00,47.2775
2005-10-11 00:00:00,54.1488
2005-10-12 00:00:00,46.4332
2005-10-13 00:00:00,53.7964
2005-10-14 00:00:00,55.1625
2005-10-17 00:00:00,50.9057
2005-10-18 00:00:00,46.4364
2005-10-19 00:00:00,50.9446
2005-10-20 00:00:00,56.2523
2005-10-21 00:00:00,56.9518
2005-10-24 00:00:00,57.1703
2005-10-25 00:00:00,56.7047
2005-10-26 00:00:00,61.8884
2005-10-27 00:00:00,58.9859
2005-10-28 00:00:00,55.0941
2005-10-31 00:00:00,56.2991
2005-11-01 00:00:00,56.9172
2005-11-02 00:00:00,60.967
2005-11-03 00:00:00,65.436
2005-11-04 00:00:00,64.2599
2005-11-07 00:00:00,67.1769
2005-11-08 00:00:00,63.2454
2005-11-09 00:00:00,73.8102
2005-11-10 00:00:00,72.0473
2005-11-11 00:00:00,71.0492
2005-11-14 00:00:00,71.9442
2005-11-15 00:00:00,75.9403
2005-11-16 00:00:00,75.8312
2005-11-17 00:00:00,74.8472
2005-11-18 00:00:00,70.0717
2005-11-21 00:00:00,65.7121
2005-11-22 00:00:00,69.4986
2005-11-23 00:00:00,69.3716
2005-11-25 00:00:00,72.4973
2005-11-28 00:00:00,78.7367
2005-11-29 00:00:00,71.4262
2005-11-30 00:00:00,66.3384
2005-12-01 00:00:00,66.6165
2005-12-02 00:00:00,67.0277
2005-12-05 00:00:00,67.953
2005-12-06 00:00:00,68.8943
2005-12-07 00:00:00,67.1513
2005-12-08 00:00:00,61.5165
2005-12-09 00:00:00,61.5563
2005-12-12 00:00:00,62.1148
2005-12-13 00:00:00,61.1493
2005-12-14 00:00:00,53.3778
2005-12-15 00:00:00,52.8999
2005-12-16 00:00:00,48.2083
2005-12-19 00:00:00,51.866
2005-12-20 00:00:00,55.2837
2005-12-21 00:00:00,55.2479
2005-12-22 00:00:00,55.0088
2005-12-23 00:00:00,52.7896
2005-12-27 00:00:00,51.4254
2005-12-28 00:00:00,53.2151
2005-12-29 00:00:00,53.5175
2005-12-30 00:00:00,47.8519
2006-01-03 00:00:00,47.5675
2006-01-04 00:00:00,52.5368
2006-01-05 00:00:00,47.0125
2006-01-06 00:00:00,53.0024
2006-01-09 00:00:00,59.4062
2006-01-10 00:00:00,65.0961
2006-01-11 00:00:00,67.8538
2006-01-12 00:00:00,73.0376
2006-01-13 00:00:00,81.4365
2006-01-17 00:00:00,75.7537
2006-01-18 00:00:00,72.5109
2006-01-19 00:00:00,64.1513
2006-01-20 00:00:00,59.0754
2006-01-23 00:00:00,60.4659
2006-01-24 00:00:00,56.0774
2006-01-25 00:00:00,53.2083
2006-01-26 00:00:00,48.9967
2006-01-27 00:00:00,47.8029
2006-01-30 00:00:00,52.0087
2006-01-31 00:00:00,55.2888
2006-02-01 00:00:00,54.7523
2006-02-02 00:00:00,51.8431
2006-02-03 00:00:00,51.3488
2006-02-06 00:00:00,46.5939
2006-02-07 00:00:00,42.6619
2006-02-08 00:00:00,38.734
2006-02-09 00:00:00,32.3086
2006-02-10 00:00:00,25.6199
2006-02-13 00:00:00,21.7373
2006-02-14 00:00:00,26.3358
2006-02-15 00:00:00,31.5088
2006-02-16 00:00:00,37.1379
2006-02-17 00:00:00,38.2913
2006-02-21 00:00:00,33.4986
2006-02-22 00:00:00,38.6015
2006-02-23 00:00:00,43.7965
2006-02-24 00:00:00,45.309
2006-02-27 00:00:00,45.7204
2006-02-28 00:00:00,38.6382
2006-03-01 00:00:00,34.0049
2006-03-02 00:00:00,34.2028
2006-03-03 00:00:00,34.2359
2006-03-06 00:00:00,33.9714
2006-03-07 00:00:00,39.8477
2006-03-08 00:00:00,41.473
2006-03-09 00:00:00,36.6908
2006-03-10 00:00:00,36.9901
2006-03-13 00:00:00,43.6925
2006-03-14 00:00:00,47.9582
2006-03-15 00:00:00,41.9056
2006-03-16 00:00:00,35.8906
2006-03-17 00:00:00,30.2555
2006-03-20 00:00:00,30.2958
2006-03-21 00:00:00,29.4886
2006-03-22 00:00:00,23.056
2006-03-23 00:00:00,17.2505
2006-03-24 00:00:00,16.8747
2006-03-27 00:00:00,22.2899
2006-03-28 00:00:00,22.4279
2006-03-29 00:00:00,31.9975
2006-03-30 00:00:00,34.2336
2006-03-31 00:00:00,38.0807
2006-04-03 00:00:00,42.2472
2006-04-04 00:00:00,37.8755
2006-04-05 00:00:00,45.4914
2006-04-06 00:00:00,53.5797
2006-04-07 00:00:00,52.1791
2006-04-10 00:00:00,48.4581
2006-04-11 00:00:00,45.1928
2006-04-12 00:00:00,45.4665
2006-04-13 00:00:00,45.4649
2006-04-17 00:00:00,45.6182
2006-04-18 00:00:00,48.4665
2006-04-19 00:00:00,53.2897
2006-04-20 00:00:00,59.2255
2006-04-21 00:00:00,60.4521
2006-04-24 00:00:00,61.1208
2006-04-25 00:00:00,60.3321
2006-04-26 00:00:00,64.7802
2006-04-27 00:00:00,62.7146
2006-04-28 00:00:00,61.8267
2006-05-01 00:00:00,58.1304
2006-05-02 00:00:00,58.2333
2006-05-03 00:00:00,58.584
2006-05-04 00:00:00,55.8714
2006-05-05 00:00:00,50.3174
2006-05-08 00:00:00,57.1642
2006-05-09 00:00:00,58.4701
2006-05-10 00:00:00,60.2283
2006-05-11 00:00:00,59.8671
2006-05-12 00:00:00,60.1765
2006-05-15 00:00:00,64.2825
