date,ADOSC
2005-08-11 00:00:00,4977617.5527
2005-08-12 00:00:00,14255335.1211
2005-08-15 00:00:00,20564678.0419
2005-08-16 00:00:00,15545785.3696
2005-08-17 00:00:00,14679868.7118
2005-08-18 00:00:00,12387606.1962
2005-08-19 00:00:00,6596675.2196
2005-08-22 00:00:00,2829547.6861
2005-08-23 00:00:00,1289613.9054
2005-08-24 00:00:00,-4428800.1086
2005-08-25 00:00:00,-7196509.8424
2005-08-26 00:00:00,-8340490.8517
2005-08-29 00:00:00,-6580812.6964
2005-08-30 00:00:00,-2349058.9844
2005-08-31 00:00:00,2487695.3844
2005-09-01 00:00:00,1465468.8875
2005-09-02 00:00:00,-869726.2895
2005-09-06 00:00:00,6917725.8691
2005-09-07 00:00:00,9770401.9802
2005-09-08 00:00:00,12493437.482
2005-09-09 00:00:00,19108801.2787
2005-09-12 00:00:00,22969155.1399
2005-09-13 00:00:00,22633511.196
2005-09-14 00:00:00,15970895.4418
2005-09-15 00:00:00,13069929.5183
2005-09-16 00:00:00,17410954.4115
2005-09-19 00:00:00,24089931.9807
2005-09-20 00:00:00,20968558.7122
2005-09-21 00:00:00,14920849.0697
2005-09-22 00:00:00,11136168.095
2005-09-23 00:00:00,12627842.4149
2005-09-26 00:00:00,11088322.4816
2005-09-27 00:00:00,5663370.5325
2005-09-28 00:00:00,-4887057.6365
2005-09-29 00:00:00,-3554810.8051
2005-09-30 00:00:00,3081597.7536
2005-10-03 00:00:00,9942682.9601
2005-10-04 00:00:00,6504075.1346
2005-10-05 00:00:00,-2174954.5335
2005-10-06 00:00:00,-8681958.1042
2005-10-07 00:00:00,-9884800.5279
2005-10-10 00:00:00,-14608504.6169
2005-10-11 00:00:00,-6589234.6579
2005-10-12 00:00:00,1453184.7668
2005-10-13 00:00:00,23908341.2426
2005-10-14 00:00:00,37408342.7648
2005-10-17 00:00:00,39394644.8371
2005-10-18 00:00:00,29777922.5178
2005-10-19 00:00:00,34476769.4371
2005-10-20 00:00:00,43526927.8792
2005-10-21 00:00:00,37571791.3403
2005-10-24 00:00:00,38648995.3617
2005-10-25 00:00:00,34026914.4347
2005-10-26 00:00:00,31580983.73
2005-10-27 00:00:00,23032772.648
2005-10-28 00:00:00,11016673.8191
2005-10-31 00:00:00,13209070.8662
2005-11-01 00:00:00,12838055.9503
2005-11-02 00:00:00,20852698.7392
2005-11-03 00:00:00,28086042.5778
2005-11-04 00:00:00,37360903.6107
2005-11-07 00:00:00,31353326.1115
2005-11-08 00:00:00,27391303.3971
2005-11-09 00:00:00,18139479.3332
2005-11-10 00:00:00,20128234.9003
2005-11-11 00:00:00,16788835.8645
2005-11-14 00:00:00,13935747.9943
2005-11-15 00:00:00,11577003.9244
2005-11-16 00:00:00,17478976.0559
2005-11-17 00:00:00,13165937.6629
2005-11-18 00:00:00,6377708.2412
2005-11-21 00:00:00,7016185.0662
2005-11-22 00:00:00,11463495.125
2005-11-23 00:00:00,10314762.4738
2005-11-25 00:00:00,12515749.2303
2005-11-28 00:00:00,7532982.1098
2005-11-29 00:00:00,-169353.7377
2005-11-30 00:00:00,-7020246.7709
2005-12-01 00:00:00,-769135.3934
2005-12-02 00:00:00,10939424.9296
2005-12-05 00:00:00,12311337.3758
2005-12-06 00:00:00,11226930.8387
2005-12-07 00:00:00,11606546.3921
2005-12-08 00:00:00,18659555.4859
2005-12-09 00:00:00,23518322.5856
2005-12-12 00:00:00,22688317.4299
2005-12-13 00:00:00,21588075.1544
2005-12-14 00:00:00,21623752.5128
2005-12-15 00:00:00,20305548.9026
2005-12-16 00:00:00,10908455.59
2005-12-19 00:00:00,2679594.4143
2005-12-20 00:00:00,2180733.532
2005-12-21 00:00:00,6072970.9978
2005-12-22 00:00:00,6876561.3311
2005-12-23 00:00:00,4240227.9373
2005-12-27 00:00:00,-879468.8991
2005-12-28 00:00:00,-5847129.0182
2005-12-29 00:00:00,-12777052.9061
2005-12-30 00:00:00,-11022321.0702
2006-01-03 00:00:00,-129328.8582
2006-01-04 00:00:00,1769657.1271
2006-01-05 00:00:00,2874139.7183
2006-01-06 00:00:00,8091209.0069
2006-01-09 00:00:00,5076495.1885
2006-01-10 00:00:00,20482432.6821
2006-01-11 00:00:00,28072018.661
2006-01-12 00:00:00,21096216.9318
2006-01-13 00:00:00,19889591.433
2006-01-17 00:00:00,14448564.0003
2006-01-18 00:00:00,5204916.2956
2006-01-19 00:00:00,-14426952.2107
2006-01-20 00:00:00,-32455012.3758
2006-01-23 00:00:00,-37623505.4796
2006-01-24 00:00:00,-47377381.0021
2006-01-25 00:00:00,-55076873.09
2006-01-26 00:00:00,-63575993.2087
2006-01-27 00:00:00,-64048149.6565
2006-01-30 00:00:00,-51402334.5997
2006-01-31 00:00:00,-37828509.4471
2006-02-01 00:00:00,-29682707.3894
2006-02-02 00:00:00,-31446823.5496
2006-02-03 00:00:00,-29920931.3288
2006-02-06 00:00:00,-41703290.7462
2006-02-07 00:00:00,-48143167.7127
2006-02-08 00:00:00,-37469080.2334
2006-02-09 00:00:00,-40426517.4233
2006-02-10 00:00:00,-20975500.0071
2006-02-13 00:00:00,-20485007.4227
2006-02-14 00:00:00,-9102224.6937
2006-02-15 00:00:00,5887411.7275
2006-02-16 00:00:00,16061811.1225
2006-02-17 00:00:00,19172991.1138
2006-02-21 00:00:00,13186661.5236
2006-02-22 00:00:00,18534986.357
2006-02-23 00:00:00,13269746.9458
2006-02-24 00:00:00,5702542.6391
2006-02-27 00:00:00,-2743643.0856
2006-02-28 00:00:00,-17735342.9694
2006-03-01 00:00:00,-18181840.9636
2006-03-02 00:00:00,-13697200.1932
2006-03-03 00:00:00,-17661572.2669
2006-03-06 00:00:00,-24019864.0831
2006-03-07 00:00:00,-20949337.0773
2006-03-08 00:00:00,-22724224.5998
2006-03-09 00:00:00,-29647965.8236
2006-03-10 00:00:00,-33039146.3118
2006-03-13 00:00:00,-29518187.5973
2006-03-14 00:00:00,-18098637.4325
2006-03-15 00:00:00,-16206255.9318
2006-03-16 00:00:00,-22411894.2192
2006-03-17 00:00:00,-25042600.2679
2006-03-20 00:00:00,-29683719.1846
2006-03-21 00:00:00,-39818827.6599
2006-03-22 00:00:00,-49459880.8623
2006-03-23 00:00:00,-57339083.0487
2006-03-24 00:00:00,-55668638.9349
2006-03-27 00:00:00,-61117136.5408
2006-03-28 00:00:00,-65781865.9095
2006-03-29 00:00:00,-37130922.5414
2006-03-30 00:00:00,-16052673.8857
2006-03-31 00:00:00,-8743283.7274
2006-04-03 00:00:00,-13737444.6212
2006-04-04 00:00:00,-22949380.2777
2006-04-05 00:00:00,748053.3426
2006-04-06 00:00:00,27907524.0652
2006-04-07 00:00:00,35840310.1658
2006-04-10 00:00:00,27381715.8722
2006-04-11 00:00:00,19565373.6329
2006-04-12 00:00:00,9860623.6183
2006-04-13 00:00:00,3396061.4402
2006-04-17 00:00:00,-4723378.5084
2006-04-18 00:00:00,-1305228.4832
2006-04-19 00:00:00,-9225691.5252
2006-04-20 00:00:00,-16313078.3487
2006-04-21 00:00:00,-21985093.5483
2006-04-24 00:00:00,-27512210.34
2006-04-25 00:00:00,-26163169.5792
2006-04-26 00:00:00,-16271770.1766
2006-04-27 00:00:00,-4962895.3705
2006-04-28 00:00:00,1266206.9323
2006-05-01 00:00:00,-1674824.8414
2006-05-02 00:00:00,2666921.6378
2006-05-03 00:00:00,4862229.517
2006-05-04 00:00:00,932494.9279
2006-05-05 00:00:00,1453806.5282
2006-05-08 00:00:00,-4119823.8914
2006-05-09 00:00:00,-9513389.3653
2006-05-10 00:00:00,-10065016.2713
2006-05-11 00:00:00,-15242354.8126
2006-05-12 00:00:00,-16572465.8946
2006-05-15 00:00:00,-15228212.4175
2006-05-16 00:00:00,-22539653.048
2006-05-17 00:00:00,-19538208.2659
2006-05-18 00:00:00,-23730495.9692
2006-05-19 00:00:00,-16109569.0193
2006-05-22 00:00:00,-11527410.8107
2006-05-23 00:00:00,-15415045.044
2006-05-24 00:00:00,-8282597.1458
2006-05-25 00:00:00,-435655.867
2006-05-26 00:00:00,728306.9116
2006-05-30 00:00:00,-5256033.8002
2006-05-31 00:00:00,-11640277.6756
2006-06-01 00:00:00,-3337209.5777
2006-06-02 00:00:00,-1953965.861
2006-06-05 00:00:00,-7744357.2438
2006-06-06 00:00:00,-9860016.4374
2006-06-07 00:00:00,-16568729.0035
2006-06-08 00:00:00,-3354871.4065
2006-06-09 00:00:00,-3630618.4008
2006-06-12 00:00:00,-11334451.0662
2006-06-13 00:00:00,-12044115.8998
2006-06-14 00:00:00,-12433152.2429
2006-06-15 00:00:00,-1192289.1323
2006-06-16 00:00:00,-5549673.065
2006-06-19 00:00:00,-12120179.7265
2006-06-20 00:00:00,-18756473.5742
2006-06-21 00:00:00,-21783884.0658
2006-06-22 00:00:00,-12289659.8822
2006-06-23 00:00:00,-13748742.9036
2006-06-26 00:00:00,-10476919.0783
2006-06-27 00:00:00,-14236675.4294
2006-06-28 00:00:00,-17907474.1164
2006-06-29 00:00:00,-8738451.0839
2006-06-30 00:00:00,-2242975.8902
2006-07-03 00:00:00,1619427.679
2006-07-05 00:00:00,2163253.5722
2006-07-06 00:00:00,-3720130.04
2006-07-07 00:00:00,-7818100.1988
2006-07-10 00:00:00,-11776337.8131
2006-07-11 00:00:00,-7316340.61
2006-07-12 00:00:00,-14979728.3687
2006-07-13 00:00:00,-22151326.7363
2006-07-14 00:00:00,-30139724.3372
2006-07-17 00:00:00,-30827216.9092
2006-07-18 00:00:00,-27737553.015
2006-07-19 00:00:00,-19536208.2869
2006-07-20 00:00:00,-18120245.6042
2006-07-21 00:00:00,-11530884.0876
2006-07-24 00:00:00,-6262168.0438
2006-07-25 00:00:00,1500868.0017
2006-07-26 00:00:00,9437967.8125
2006-07-27 00:00:00,7650575.2067
2006-07-28 00:00:00,13433074.1469
2006-07-31 00:00:00,18938043.3557
2006-08-01 00:00:00,21460013.9353
2006-08-02 00:00:00,21236233.4611
2006-08-03 00:00:00,25193555.5181
2006-08-04 00:00:00,42000920.0547
2006-08-07 00:00:00,38648426.1609
2006-08-08 00:00:00,24777382.842
2006-08-09 00:00:00,7864701.102
2006-08-10 00:00:00,2598357.6101
2006-08-11 00:00:00,3570942.8504
2006-08-14 00:00:00,-1087596.8811
2006-08-15 00:00:00,6317838.7206
2006-08-16 00:00:00,16732776.0972
2006-08-17 00:00:00,16527262.0495
2006-08-18 00:00:00,15796138.7799
2006-08-21 00:00:00,12308316.9577
2006-08-22 00:00:00,11275570.8244
2006-08-23 00:00:00,6371286.5552
2006-08-24 00:00:00,8284018.3604
2006-08-25 00:00:00,12363256.9753
2006-08-28 00:00:00,7127637.6586
2006-08-29 00:00:00,7255481.3456
2006-08-30 00:00:00,2715949.0793
2006-08-31 00:00:00,3558719.9432
2006-09-01 00:00:00,5201868.6971
2006-09-05 00:00:00,16750366.0485
2006-09-06 00:00:00,12553879.4494
2006-09-07 00:00:00,18037699.4792
2006-09-08 00:00:00,15942730.5026
2006-09-11 00:00:00,12936001.1649
2006-09-12 00:00:00,13975926.5117
2006-09-13 00:00:00,24607666.1539
2006-09-14 00:00:00,28301125.8312
2006-09-15 00:00:00,26777115.0292
2006-09-18 00:00:00,21767117.3442
2006-09-19 00:00:00,19704206.5163
2006-09-20 00:00:00,21039502.4284
2006-09-21 00:00:00,16222669.2518
2006-09-22 00:00:00,8826538.227
2006-09-25 00:00:00,13756217.1745
2006-09-26 00:00:00,24519297.1523
2006-09-27 00:00:00,24070239.4682
2006-09-28 00:00:00,24869228.1467
2006-09-29 00:00:00,21617675.5018
2006-10-02 00:00:00,16001119.3366
2006-10-03 00:00:00,12248790.0566
2006-10-04 00:00:00,18350412.5421
2006-10-05 00:00:00,16766497.7165
2006-10-06 00:00:00,12825522.1621
2006-10-09 00:00:00,12135651.5555
2006-10-10 00:00:00,10589103.3174
2006-10-11 00:00:00,8428704.4283
2006-10-12 00:00:00,12537092.596
2006-10-13 00:00:00,7337667.443
2006-10-16 00:00:00,5237665.0792
2006-10-17 00:00:00,658931.4774
2006-10-18 00:00:00,-10745345.8529
2006-10-19 00:00:00,-15682530.4298
2006-10-20 00:00:00,-9450907.029
2006-10-23 00:00:00,-454250.6012
2006-10-24 00:00:00,4049948.6431
2006-10-25 00:00:00,7473723.2967
2006-10-26 00:00:00,10369418.1691
2006-10-27 00:00:00,6067079.7699
2006-10-30 00:00:00,5540899.5366
2006-10-31 00:00:00,5804438.3862
2006-11-01 00:00:00,2118870.5968
2006-11-02 00:00:00,1321613.0545
2006-11-03 00:00:00,-1211921.2857
2006-11-06 00:00:00,679406.6736
2006-11-07 00:00:00,635717.5048
2006-11-08 00:00:00,7065437.6171
2006-11-09 00:00:00,8522880.752
2006-11-10 00:00:00,8885013.1231
2006-11-13 00:00:00,12780836.1723
2006-11-14 00:00:00,19905355.9495
2006-11-15 00:00:00,13955439.5759
2006-11-16 00:00:00,11660865.6434
2006-11-17 00:00:00,13947424.4984
2006-11-20 00:00:00,16281475.3887
2006-11-21 00:00:00,22831939.354
2006-11-22 00:00:00,28754700.596
2006-11-24 00:00:00,29683127.4999
2006-11-27 00:00:00,15417473.5498
2006-11-28 00:00:00,18125556.0904
2006-11-29 00:00:00,18492435.2281
2006-11-30 00:00:00,14396827.3631
2006-12-01 00:00:00,12263378.0991
2006-12-04 00:00:00,8663167.2093
2006-12-05 00:00:00,2997801.2273
2006-12-06 00:00:00,-5495244.2701
2006-12-07 00:00:00,-19000494.5652
2006-12-08 00:00:00,-22313285.7563
2006-12-11 00:00:00,-20958519.2657
2006-12-12 00:00:00,-25865207.795
2006-12-13 00:00:00,-15984780.2348
2006-12-14 00:00:00,-16795161.666
2006-12-15 00:00:00,-20538115.1304
2006-12-18 00:00:00,-24169836.3598
2006-12-19 00:00:00,-15606006.2371
2006-12-20 00:00:00,-17001233.9265
2006-12-21 00:00:00,-21911858.2452
2006-12-22 00:00:00,-25469303.6102
2006-12-26 00:00:00,-26069614.2647
2006-12-27 00:00:00,-5985746.7895
2006-12-28 00:00:00,9455622.7949
2006-12-29 00:00:00,20429404.4475
2007-01-03 00:00:00,20415478.1224
2007-01-04 00:00:00,25560089.7432
2007-01-05 00:00:00,22706142.3993
2007-01-08 00:00:00,13170033.5768
2007-01-09 00:00:00,42145960.2659
2007-01-10 00:00:00,71381515.9145
2007-01-11 00:00:00,74124535.7179
2007-01-12 00:00:00,76251850.8057
2007-01-16 00:00:00,81971156.1471
2007-01-17 00:00:00,59901070.9847
2007-01-18 00:00:00,18907578.296
2007-01-19 00:00:00,-7384719.7405
2007-01-22 00:00:00,-23259440.7634
2007-01-23 00:00:00,-38752942.9762
2007-01-24 00:00:00,-39893089.5496
2007-01-25 00:00:00,-45194068.533
2007-01-26 00:00:00,-50793243.5445
2007-01-29 00:00:00,-51210761.7498
2007-01-30 00:00:00,-50115896.5749
2007-01-31 00:00:00,-38567675.9264
2007-02-01 00:00:00,-37886592.395
2007-02-02 00:00:00,-31657562.2869
2007-02-05 00:00:00,-32809230.6711
2007-02-06 00:00:00,-24379713.5657
2007-02-07 00:00:00,-8562448.7013
2007-02-08 00:00:00,1773158.6251
2007-02-09 00:00:00,-3546244.2241
2007-02-12 00:00:00,-356957.0585
2007-02-13 00:00:00,-286870.3449
2007-02-14 00:00:00,1871882.5688
2007-02-15 00:00:00,2683230.8
2007-02-16 00:00:00,287187.4279
2007-02-20 00:00:00,4475195.555
2007-02-21 00:00:00,16753098.1764
2007-02-22 00:00:00,18915985.9377
2007-02-23 00:00:00,13933912.0141
2007-02-26 00:00:00,9721344.6591
2007-02-27 00:00:00,-2216578.9045
2007-02-28 00:00:00,-4407182.8396
2007-03-01 00:00:00,2364033.8071
2007-03-02 00:00:00,-3175844.8011
2007-03-05 00:00:00,-10992624.8834
2007-03-06 00:00:00,-7140430.2074
2007-03-07 00:00:00,-9503909.4837
2007-03-08 00:00:00,-10436359.2346
2007-03-09 00:00:00,-10966776.7101
2007-03-12 00:00:00,-2892701.9765
2007-03-13 00:00:00,-9189093.9512
2007-03-14 00:00:00,-1877404.8544
2007-03-15 00:00:00,-1924832.5098
2007-03-16 00:00:00,-3029791.3429
2007-03-19 00:00:00,1423233.802
2007-03-20 00:00:00,3542915.4912
2007-03-21 00:00:00,11030008.8165
2007-03-22 00:00:00,15717486.5678
2007-03-23 00:00:00,14010365.0509
2007-03-26 00:00:00,21489673.7613
2007-03-27 00:00:00,17328968.2595
2007-03-28 00:00:00,4199793.6215
2007-03-29 00:00:00,2991155.8754
2007-03-30 00:00:00,-3468205.7432
2007-04-02 00:00:00,-5656247.2802
2007-04-03 00:00:00,-5992010.6238
2007-04-04 00:00:00,-9500620.3147
2007-04-05 00:00:00,-6032313.3415
2007-04-09 00:00:00,-6226548.9783
2007-04-10 00:00:00,-1810226.3428
2007-04-11 00:00:00,-4075235.9563
2007-04-12 00:00:00,1704494.6833
2007-04-13 00:00:00,-2068363.6595
2007-04-16 00:00:00,2721930.0421
2007-04-17 00:00:00,161872.4616
2007-04-18 00:00:00,576364.1368
2007-04-19 00:00:00,-1147003.5502
2007-04-20 00:00:00,232481.2036
2007-04-23 00:00:00,7481764.1085
2007-04-24 00:00:00,6916585.677
2007-04-25 00:00:00,18670000.8026
2007-04-26 00:00:00,7111388.7356
2007-04-27 00:00:00,9473141.2189
2007-04-30 00:00:00,3941880.2341
2007-05-01 00:00:00,1455214.5574
2007-05-02 00:00:00,4436510.283
2007-05-03 00:00:00,2252407.9783
2007-05-04 00:00:00,-740004.1857
2007-05-07 00:00:00,5372635.7478
2007-05-08 00:00:00,15366944.7094
2007-05-09 00:00:00,25584425.5802
2007-05-10 00:00:00,27065702.0418
2007-05-11 00:00:00,30173942.5557
2007-05-14 00:00:00,30692116.3518
2007-05-15 00:00:00,23332001.6039
2007-05-16 00:00:00,23951183.8638
2007-05-17 00:00:00,27740848.7953
2007-05-18 00:00:00,23766427.0874
2007-05-21 00:00:00,24403441.6156
2007-05-22 00:00:00,27380109.293
2007-05-23 00:00:00,18330593.9804
2007-05-24 00:00:00,4456325.894
2007-05-25 00:00:00,4558586.1969
2007-05-29 00:00:00,8074503.7633
2007-05-30 00:00:00,24888434.915
2007-05-31 00:00:00,33266212.8948
2007-06-01 00:00:00,24372645.9745
2007-06-04 00:00:00,26489892.9374
2007-06-05 00:00:00,35220226.4071
2007-06-06 00:00:00,43293722.8502
2007-06-07 00:00:00,29554127.0532
2007-06-08 00:00:00,24674504.2281
2007-06-11 00:00:00,3325558.1837
2007-06-12 00:00:00,-2182152.5196
2007-06-13 00:00:00,-9608556.7869
2007-06-14 00:00:00,-5823442.7041
2007-06-15 00:00:00,1603362.4499
2007-06-18 00:00:00,14138091.9389
2007-06-19 00:00:00,14918882.0082
2007-06-20 00:00:00,4005787.2912
2007-06-21 00:00:00,6877253.7094
2007-06-22 00:00:00,4547638.4045
2007-06-25 00:00:00,-820452.4555
2007-06-26 00:00:00,-12841863.8341
2007-06-27 00:00:00,-6711434.3667
2007-06-28 00:00:00,-8833711.0277
2007-06-29 00:00:00,-13386588.7467
2007-07-02 00:00:00,-9453336.3244
2007-07-03 00:00:00,5195200.2569
2007-07-05 00:00:00,25529952.2844
2007-07-06 00:00:00,34435345.0058
2007-07-09 00:00:00,30628982.2549
2007-07-10 00:00:00,29771285.2303
2007-07-11 00:00:00,25815262.0961
2007-07-12 00:00:00,28384557.8361
2007-07-13 00:00:00,36425593.5055
2007-07-16 00:00:00,30913292.8522
2007-07-17 00:00:00,28613269.4256
2007-07-18 00:00:00,31378284.4397
2007-07-19 00:00:00,26354248.5011
2007-07-20 00:00:00,32443051.6603
2007-07-23 00:00:00,35416461.6172
2007-07-24 00:00:00,17419347.1583
2007-07-25 00:00:00,14343079.0016
2007-07-26 00:00:00,25862691.6844
2007-07-27 00:00:00,15389184.5407
2007-07-30 00:00:00,5084542.1145
2007-07-31 00:00:00,-18816648.5746
2007-08-01 00:00:00,-8981859.6545
2007-08-02 00:00:00,2305932.4362
2007-08-03 00:00:00,209721.4063
2007-08-06 00:00:00,9786080.3713
2007-08-07 00:00:00,13259408.5931
2007-08-08 00:00:00,11887743.7679
2007-08-09 00:00:00,1660898.6679
2007-08-10 00:00:00,1522295.1346
2007-08-13 00:00:00,516652.4568
2007-08-14 00:00:00,-7168584.0611
2007-08-15 00:00:00,-19860499.2975
2007-08-16 00:00:00,-10976027.6479
2007-08-17 00:00:00,-3391421.1197
2007-08-20 00:00:00,-1258321.1654
2007-08-21 00:00:00,9364645.2443
2007-08-22 00:00:00,22531430.395
2007-08-23 00:00:00,23228074.0711
2007-08-24 00:00:00,31502264.1943
2007-08-27 00:00:00,24926312.024
2007-08-28 00:00:00,7449332.1648
2007-08-29 00:00:00,12310686.0694
2007-08-30 00:00:00,18526688.7995
2007-08-31 00:00:00,18940505.1392
2007-09-04 00:00:00,24374574.275
2007-09-05 00:00:00,1510217.5528
2007-09-06 00:00:00,-9136511.6058
2007-09-07 00:00:00,-3897001.333
2007-09-10 00:00:00,4512047.5117
2007-09-11 00:00:00,4944730.0275
2007-09-12 00:00:00,55103.2086
2007-09-13 00:00:00,-5916378.2672
2007-09-14 00:00:00,-1764092.5144
2007-09-17 00:00:00,-4035945.5116
2007-09-18 00:00:00,-1804285.257
2007-09-19 00:00:00,-3893480.5891
2007-09-20 00:00:00,-5953832.3764
2007-09-21 00:00:00,3704389.8504
2007-09-24 00:00:00,7542900.2068
2007-09-25 00:00:00,21809798.9133
2007-09-26 00:00:00,23565244.6042
2007-09-27 00:00:00,29484626.8443
2007-09-28 00:00:00,27676683.8952
2007-10-01 00:00:00,29385157.2353
2007-10-02 00:00:00,35480075.7722
2007-10-03 00:00:00,33479436.8131
2007-10-04 00:00:00,31084415.5835
2007-10-05 00:00:00,37281054.011
2007-10-08 00:00:00,45926046.6394
2007-10-09 00:00:00,39423921.3662
2007-10-10 00:00:00,33512698.4388
2007-10-11 00:00:00,27417466.2038
2007-10-12 00:00:00,33552953.2823
2007-10-15 00:00:00,34808668.6578
2007-10-16 00:00:00,41397486.9874
2007-10-17 00:00:00,51217903.5351
2007-10-18 00:00:00,55825517.5686
2007-10-19 00:00:00,40619287.7835
2007-10-22 00:00:00,45352178.4606
2007-10-23 00:00:00,46518793.1055
2007-10-24 00:00:00,52705875.747
2007-10-25 00:00:00,45226804.6414
2007-10-26 00:00:00,41765534.2765
2007-10-29 00:00:00,32945099.8495
2007-10-30 00:00:00,26111663.1501
2007-10-31 00:00:00,29789071.1368
2007-11-01 00:00:00,32914884.1297
2007-11-02 00:00:00,36579403.0803
2007-11-05 00:00:00,33126803.619
2007-11-06 00:00:00,38874955.9351
2007-11-07 00:00:00,26979385.7817
2007-11-08 00:00:00,15463522.3174
2007-11-09 00:00:00,-7438435.4971
2007-11-12 00:00:00,-28861927.786
2007-11-13 00:00:00,-17577500.1542
2007-11-14 00:00:00,-22186939.1814
2007-11-15 00:00:00,-24402673.2115
2007-11-16 00:00:00,-9945120.5057
2007-11-19 00:00:00,-8287945.8878
2007-11-20 00:00:00,-1802260.8055
2007-11-21 00:00:00,834623.8942
2007-11-23 00:00:00,4782977.1624
2007-11-26 00:00:00,-7717208.508
2007-11-27 00:00:00,-2238163.9674
2007-11-28 00:00:00,11392003.0992
2007-11-29 00:00:00,24383242.7274
2007-11-30 00:00:00,22487014.8274
2007-12-03 00:00:00,12677219.4571
2007-12-04 00:00:00,11402234.2416
2007-12-05 00:00:00,17160242.3555
2007-12-06 00:00:00,27424541.0376
2007-12-07 00:00:00,38839375.7279
2007-12-10 00:00:00,40171702.7473
2007-12-11 00:00:00,27517491.7436
2007-12-12 00:00:00,22203099.3354
2007-12-13 00:00:00,26510506.603
2007-12-14 00:00:00,19445299.2766
2007-12-17 00:00:00,6562807.0155
2007-12-18 00:00:00,743820.7433
2007-12-19 00:00:00,57447.8661
2007-12-20 00:00:00,6143725.4992
2007-12-21 00:00:00,19356015.1525
2007-12-24 00:00:00,27184188.6973
2007-12-26 00:00:00,28147129.3633
2007-12-27 00:00:00,19640153.6014
2007-12-28 00:00:00,16447008.7627
2007-12-31 00:00:00,8987661.9866
2008-01-02 00:00:00,140525.8492
2008-01-03 00:00:00,-3939439.8529
2008-01-04 00:00:00,-19073801.9167
2008-01-07 00:00:00,-20977365.8281
2008-01-08 00:00:00,-35828577.6858
2008-01-09 00:00:00,-18402711.2698
2008-01-10 00:00:00,-10716400.9317
2008-01-11 00:00:00,-11003899.704
2008-01-14 00:00:00,-1382287.4961
2008-01-15 00:00:00,-7927881.9778
2008-01-16 00:00:00,-23025578.2976
2008-01-17 00:00:00,-32865353.5489
2008-01-18 00:00:00,-42328088.3343
2008-01-22 00:00:00,-31862029.3242
2008-01-23 00:00:00,8512604.7548
2008-01-24 00:00:00,20294885.0335
2008-01-25 00:00:00,7093355.8292
2008-01-28 00:00:00,1966553.5877
2008-01-29 00:00:00,3834768.0228
2008-01-30 00:00:00,1425305.0169
2008-01-31 00:00:00,10160041.5568
2008-02-01 00:00:00,9502021.6304
2008-02-04 00:00:00,-800328.6866
2008-02-05 00:00:00,-15569521.351
2008-02-06 00:00:00,-37263909.4185
2008-02-07 00:00:00,-41395743.4762
2008-02-08 00:00:00,-25567633.3678
2008-02-11 00:00:00,-8321209.4235
2008-02-12 00:00:00,-9759352.8734
2008-02-13 00:00:00,-469971.3181
2008-02-14 00:00:00,-4894438.0914
2008-02-15 00:00:00,-12635344.0039
2008-02-19 00:00:00,-22891139.9741
2008-02-20 00:00:00,-19885360.5944
2008-02-21 00:00:00,-24924020.6839
2008-02-22 00:00:00,-23305632.1452
2008-02-25 00:00:00,-9746512.8413
2008-02-26 00:00:00,2043750.648
2008-02-27 00:00:00,22835844.3588
2008-02-28 00:00:00,34556558.0913
2008-02-29 00:00:00,23103396.4301
2008-03-03 00:00:00,15138074.6397
2008-03-04 00:00:00,28436885.9286
2008-03-05 00:00:00,38930053.5782
2008-03-06 00:00:00,23537814.0912
2008-03-07 00:00:00,23889770.4414
2008-03-10 00:00:00,12280433.378
2008-03-11 00:00:00,19014325.3768
2008-03-12 00:00:00,13899834.5337
2008-03-13 00:00:00,18001801.6858
2008-03-14 00:00:00,15285340.8816
2008-03-17 00:00:00,17466207.6549
2008-03-18 00:00:00,29317421.7309
2008-03-19 00:00:00,20017052.7864
2008-03-20 00:00:00,24611750.1469
2008-03-24 00:00:00,31938726.7678
2008-03-25 00:00:00,35203707.2548
2008-03-26 00:00:00,43189747.4006
2008-03-27 00:00:00,32279265.2564
2008-03-28 00:00:00,24269036.4796
2008-03-31 00:00:00,15420501.7129
2008-04-01 00:00:00,21628629.8992
2008-04-02 00:00:00,17607592.3907
2008-04-03 00:00:00,19030040.6065
2008-04-04 00:00:00,19583827.5041
2008-04-07 00:00:00,9350627.8612
2008-04-08 00:00:00,-4309361.5826
2008-04-09 00:00:00,-13759342.5748
2008-04-10 00:00:00,-9434205.3532
2008-04-11 00:00:00,-17608579.0335
2008-04-14 00:00:00,-15742989.5991
2008-04-15 00:00:00,-10930973.5488
2008-04-16 00:00:00,-1004634.7479
2008-04-17 00:00:00,2030065.5706
2008-04-18 00:00:00,7417296.619
2008-04-21 00:00:00,19564051.198
2008-04-22 00:00:00,13361949.5887
2008-04-23 00:00:00,8973559.1467
2008-04-24 00:00:00,21919264.3872
2008-04-25 00:00:00,29897689.7957
2008-04-28 00:00:00,33541668.8864
2008-04-29 00:00:00,40110699.4155
2008-04-30 00:00:00,29970149.8494
2008-05-01 00:00:00,33365102.3134
2008-05-02 00:00:00,36504190.8437
2008-05-05 00:00:00,41536401.4526
2008-05-06 00:00:00,48316095.8703
2008-05-07 00:00:00,40586097.297
2008-05-08 00:00:00,35372455.4548
2008-05-09 00:00:00,33423279.7608
