date,TRIX
2012-08-24 00:00:00,0.2374
2012-08-27 00:00:00,0.2525
2012-08-28 00:00:00,0.2672
2012-08-29 00:00:00,0.281
2012-08-30 00:00:00,0.2919
2012-08-31 00:00:00,0.3004
2012-09-04 00:00:00,0.3081
2012-09-05 00:00:00,0.3138
2012-09-06 00:00:00,0.3187
2012-09-07 00:00:00,0.323
2012-09-10 00:00:00,0.324
2012-09-11 00:00:00,0.3219
2012-09-12 00:00:00,0.3187
2012-09-13 00:00:00,0.3162
2012-09-14 00:00:00,0.3151
2012-09-17 00:00:00,0.316
2012-09-18 00:00:00,0.3184
2012-09-19 00:00:00,0.3214
2012-09-20 00:00:00,0.3241
2012-09-21 00:00:00,0.3263
2012-09-24 00:00:00,0.3266
2012-09-25 00:00:00,0.3228
2012-09-26 00:00:00,0.3147
2012-09-27 00:00:00,0.3055
2012-09-28 00:00:00,0.2936
2012-10-01 00:00:00,0.2788
2012-10-02 00:00:00,0.2622
2012-10-03 00:00:00,0.2458
2012-10-04 00:00:00,0.2293
2012-10-05 00:00:00,0.2109
2012-10-08 00:00:00,0.1896
2012-10-09 00:00:00,0.1662
2012-10-10 00:00:00,0.1425
2012-10-11 00:00:00,0.1173
2012-10-12 00:00:00,0.0917
2012-10-15 00:00:00,0.0671
2012-10-16 00:00:00,0.0458
2012-10-17 00:00:00,0.0267
2012-10-18 00:00:00,0.0082
2012-10-19 00:00:00,-0.0124
2012-10-22 00:00:00,-0.0309
2012-10-23 00:00:00,-0.0501
2012-10-24 00:00:00,-0.0688
2012-10-25 00:00:00,-0.0875
2012-10-26 00:00:00,-0.1065
2012-10-31 00:00:00,-0.1263
2012-11-01 00:00:00,-0.1458
2012-11-02 00:00:00,-0.1673
2012-11-05 00:00:00,-0.1885
2012-11-06 00:00:00,-0.209
2012-11-07 00:00:00,-0.2317
2012-11-08 00:00:00,-0.2579
2012-11-09 00:00:00,-0.2848
2012-11-12 00:00:00,-0.3119
2012-11-13 00:00:00,-0.3382
2012-11-14 00:00:00,-0.364
2012-11-15 00:00:00,-0.3899
2012-11-16 00:00:00,-0.4148
2012-11-19 00:00:00,-0.433
2012-11-20 00:00:00,-0.4459
2012-11-21 00:00:00,-0.4542
2012-11-23 00:00:00,-0.4572
2012-11-26 00:00:00,-0.4532
2012-11-27 00:00:00,-0.4443
2012-11-28 00:00:00,-0.4319
2012-11-29 00:00:00,-0.416
2012-11-30 00:00:00,-0.3979
2012-12-03 00:00:00,-0.3782
2012-12-04 00:00:00,-0.3589
2012-12-05 00:00:00,-0.3455
2012-12-06 00:00:00,-0.3351
2012-12-07 00:00:00,-0.3292
2012-12-10 00:00:00,-0.3269
2012-12-11 00:00:00,-0.3254
2012-12-12 00:00:00,-0.3248
2012-12-13 00:00:00,-0.3258
2012-12-14 00:00:00,-0.3307
2012-12-17 00:00:00,-0.3369
2012-12-18 00:00:00,-0.3413
2012-12-19 00:00:00,-0.3452
2012-12-20 00:00:00,-0.349
2012-12-21 00:00:00,-0.3528
2012-12-24 00:00:00,-0.356
2012-12-26 00:00:00,-0.3596
2012-12-27 00:00:00,-0.3627
2012-12-28 00:00:00,-0.366
2012-12-31 00:00:00,-0.3656
2013-01-02 00:00:00,-0.3596
2013-01-03 00:00:00,-0.3504
2013-01-04 00:00:00,-0.3409
2013-01-07 00:00:00,-0.3317
2013-01-08 00:00:00,-0.3224
2013-01-09 00:00:00,-0.3144
2013-01-10 00:00:00,-0.3061
2013-01-11 00:00:00,-0.2982
2013-01-14 00:00:00,-0.2933
2013-01-15 00:00:00,-0.2931
2013-01-16 00:00:00,-0.2931
2013-01-17 00:00:00,-0.2934
2013-01-18 00:00:00,-0.2941
2013-01-22 00:00:00,-0.2942
2013-01-23 00:00:00,-0.2922
2013-01-24 00:00:00,-0.2983
2013-01-25 00:00:00,-0.312
2013-01-28 00:00:00,-0.3292
2013-01-29 00:00:00,-0.3469
2013-01-30 00:00:00,-0.3646
2013-01-31 00:00:00,-0.3819
2013-02-01 00:00:00,-0.3984
2013-02-04 00:00:00,-0.4156
2013-02-05 00:00:00,-0.43
2013-02-06 00:00:00,-0.4417
2013-02-07 00:00:00,-0.449
2013-02-08 00:00:00,-0.4514
2013-02-11 00:00:00,-0.4489
2013-02-12 00:00:00,-0.4444
2013-02-13 00:00:00,-0.4383
2013-02-14 00:00:00,-0.4309
2013-02-15 00:00:00,-0.4234
2013-02-19 00:00:00,-0.4157
2013-02-20 00:00:00,-0.4096
2013-02-21 00:00:00,-0.4051
2013-02-22 00:00:00,-0.4007
2013-02-25 00:00:00,-0.3975
2013-02-26 00:00:00,-0.394
2013-02-27 00:00:00,-0.3908
2013-02-28 00:00:00,-0.3881
2013-03-01 00:00:00,-0.3875
2013-03-04 00:00:00,-0.3901
2013-03-05 00:00:00,-0.3926
2013-03-06 00:00:00,-0.3958
2013-03-07 00:00:00,-0.3981
2013-03-08 00:00:00,-0.3994
2013-03-11 00:00:00,-0.3983
2013-03-12 00:00:00,-0.3969
2013-03-13 00:00:00,-0.3951
2013-03-14 00:00:00,-0.3918
2013-03-15 00:00:00,-0.3852
2013-03-18 00:00:00,-0.3738
2013-03-19 00:00:00,-0.359
2013-03-20 00:00:00,-0.342
2013-03-21 00:00:00,-0.3235
2013-03-22 00:00:00,-0.3024
2013-03-25 00:00:00,-0.2791
2013-03-26 00:00:00,-0.2552
2013-03-27 00:00:00,-0.2327
2013-03-28 00:00:00,-0.2135
2013-04-01 00:00:00,-0.1995
2013-04-02 00:00:00,-0.1896
2013-04-03 00:00:00,-0.1823
2013-04-04 00:00:00,-0.1778
2013-04-05 00:00:00,-0.1763
2013-04-08 00:00:00,-0.1762
2013-04-09 00:00:00,-0.1769
2013-04-10 00:00:00,-0.1765
2013-04-11 00:00:00,-0.1753
2013-04-12 00:00:00,-0.1742
2013-04-15 00:00:00,-0.1751
2013-04-16 00:00:00,-0.176
2013-04-17 00:00:00,-0.1813
2013-04-18 00:00:00,-0.1916
2013-04-19 00:00:00,-0.2056
2013-04-22 00:00:00,-0.2202
2013-04-23 00:00:00,-0.2334
2013-04-24 00:00:00,-0.245
2013-04-25 00:00:00,-0.2546
2013-04-26 00:00:00,-0.2604
2013-04-29 00:00:00,-0.2605
2013-04-30 00:00:00,-0.2536
2013-05-01 00:00:00,-0.2423
2013-05-02 00:00:00,-0.2263
2013-05-03 00:00:00,-0.2063
2013-05-06 00:00:00,-0.1814
2013-05-07 00:00:00,-0.1538
2013-05-08 00:00:00,-0.1236
2013-05-09 00:00:00,-0.0937
2013-05-10 00:00:00,-0.0653
2013-05-13 00:00:00,-0.0384
2013-05-14 00:00:00,-0.0154
2013-05-15 00:00:00,0.0011
2013-05-16 00:00:00,0.0134
2013-05-17 00:00:00,0.0222
2013-05-20 00:00:00,0.0299
2013-05-21 00:00:00,0.036
2013-05-22 00:00:00,0.0411
2013-05-23 00:00:00,0.0454
2013-05-24 00:00:00,0.0495
2013-05-28 00:00:00,0.0527
2013-05-29 00:00:00,0.0557
2013-05-30 00:00:00,0.0598
2013-05-31 00:00:00,0.0641
2013-06-03 00:00:00,0.0687
2013-06-04 00:00:00,0.0729
2013-06-05 00:00:00,0.076
2013-06-06 00:00:00,0.0766
2013-06-07 00:00:00,0.0762
2013-06-10 00:00:00,0.0742
2013-06-11 00:00:00,0.0708
2013-06-12 00:00:00,0.0654
2013-06-13 00:00:00,0.0593
2013-06-14 00:00:00,0.0516
2013-06-17 00:00:00,0.0433
2013-06-18 00:00:00,0.0346
2013-06-19 00:00:00,0.0242
2013-06-20 00:00:00,0.0115
2013-06-21 00:00:00,-0.0032
2013-06-24 00:00:00,-0.0213
2013-06-25 00:00:00,-0.0412
2013-06-26 00:00:00,-0.063
2013-06-27 00:00:00,-0.0864
2013-06-28 00:00:00,-0.1098
2013-07-01 00:00:00,-0.13
2013-07-02 00:00:00,-0.1455
2013-07-03 00:00:00,-0.1564
2013-07-05 00:00:00,-0.1643
2013-07-08 00:00:00,-0.17
2013-07-09 00:00:00,-0.1723
2013-07-10 00:00:00,-0.1724
2013-07-11 00:00:00,-0.1691
2013-07-12 00:00:00,-0.1636
2013-07-15 00:00:00,-0.1562
2013-07-16 00:00:00,-0.1469
2013-07-17 00:00:00,-0.1362
2013-07-18 00:00:00,-0.1244
2013-07-19 00:00:00,-0.1133
2013-07-22 00:00:00,-0.1027
2013-07-23 00:00:00,-0.094
2013-07-24 00:00:00,-0.0826
2013-07-25 00:00:00,-0.0697
2013-07-26 00:00:00,-0.0556
2013-07-29 00:00:00,-0.0395
2013-07-30 00:00:00,-0.0211
2013-07-31 00:00:00,-0.0017
2013-08-01 00:00:00,0.0189
2013-08-02 00:00:00,0.0409
2013-08-05 00:00:00,0.0647
2013-08-06 00:00:00,0.0885
2013-08-07 00:00:00,0.1113
2013-08-08 00:00:00,0.132
2013-08-09 00:00:00,0.1491
2013-08-12 00:00:00,0.1656
2013-08-13 00:00:00,0.1854
2013-08-14 00:00:00,0.2089
2013-08-15 00:00:00,0.234
2013-08-16 00:00:00,0.2603
2013-08-19 00:00:00,0.2876
2013-08-20 00:00:00,0.3133
2013-08-21 00:00:00,0.3371
2013-08-22 00:00:00,0.3585
2013-08-23 00:00:00,0.3769
2013-08-26 00:00:00,0.3926
2013-08-27 00:00:00,0.4026
2013-08-28 00:00:00,0.4084
2013-08-29 00:00:00,0.4106
2013-08-30 00:00:00,0.4089
2013-09-03 00:00:00,0.4042
2013-09-04 00:00:00,0.3991
2013-09-05 00:00:00,0.3928
2013-09-06 00:00:00,0.3859
2013-09-09 00:00:00,0.3799
2013-09-10 00:00:00,0.3723
2013-09-11 00:00:00,0.3582
2013-09-12 00:00:00,0.3405
2013-09-13 00:00:00,0.3187
2013-09-16 00:00:00,0.2915
2013-09-17 00:00:00,0.2619
2013-09-18 00:00:00,0.2327
2013-09-19 00:00:00,0.2058
2013-09-20 00:00:00,0.1802
2013-09-23 00:00:00,0.1604
2013-09-24 00:00:00,0.1448
2013-09-25 00:00:00,0.1313
2013-09-26 00:00:00,0.1204
2013-09-27 00:00:00,0.111
2013-09-30 00:00:00,0.1017
2013-10-01 00:00:00,0.0947
2013-10-02 00:00:00,0.0898
2013-10-03 00:00:00,0.0853
2013-10-04 00:00:00,0.0812
2013-10-07 00:00:00,0.0782
2013-10-08 00:00:00,0.0748
2013-10-09 00:00:00,0.0721
2013-10-10 00:00:00,0.0706
2013-10-11 00:00:00,0.0704
2013-10-14 00:00:00,0.0718
2013-10-15 00:00:00,0.0746
2013-10-16 00:00:00,0.0789
2013-10-17 00:00:00,0.0847
2013-10-18 00:00:00,0.0922
2013-10-21 00:00:00,0.1028
2013-10-22 00:00:00,0.1151
2013-10-23 00:00:00,0.1292
2013-10-24 00:00:00,0.1454
2013-10-25 00:00:00,0.1614
2013-10-28 00:00:00,0.1774
2013-10-29 00:00:00,0.1905
2013-10-30 00:00:00,0.2024
2013-10-31 00:00:00,0.2125
2013-11-01 00:00:00,0.2204
2013-11-04 00:00:00,0.2273
2013-11-05 00:00:00,0.233
2013-11-06 00:00:00,0.2366
2013-11-07 00:00:00,0.2368
2013-11-08 00:00:00,0.2358
2013-11-11 00:00:00,0.2333
2013-11-12 00:00:00,0.2299
2013-11-13 00:00:00,0.2258
2013-11-14 00:00:00,0.2223
2013-11-15 00:00:00,0.2186
2013-11-18 00:00:00,0.2136
2013-11-19 00:00:00,0.2078
2013-11-20 00:00:00,0.2005
2013-11-21 00:00:00,0.1931
2013-11-22 00:00:00,0.1856
2013-11-25 00:00:00,0.1786
2013-11-26 00:00:00,0.1737
2013-11-27 00:00:00,0.1724
2013-11-29 00:00:00,0.1755
2013-12-02 00:00:00,0.1806
2013-12-03 00:00:00,0.1895
2013-12-04 00:00:00,0.2005
2013-12-05 00:00:00,0.2132
2013-12-06 00:00:00,0.2252
2013-12-09 00:00:00,0.2371
2013-12-10 00:00:00,0.2484
2013-12-11 00:00:00,0.258
2013-12-12 00:00:00,0.2657
2013-12-13 00:00:00,0.2705
2013-12-16 00:00:00,0.2733
2013-12-17 00:00:00,0.2739
2013-12-18 00:00:00,0.2719
2013-12-19 00:00:00,0.2667
2013-12-20 00:00:00,0.26
2013-12-23 00:00:00,0.2554
2013-12-24 00:00:00,0.2519
2013-12-26 00:00:00,0.2485
2013-12-27 00:00:00,0.2443
2013-12-30 00:00:00,0.2386
2013-12-31 00:00:00,0.2327
2014-01-02 00:00:00,0.2255
2014-01-03 00:00:00,0.2151
2014-01-06 00:00:00,0.2031
2014-01-07 00:00:00,0.1894
2014-01-08 00:00:00,0.1752
2014-01-09 00:00:00,0.1597
2014-01-10 00:00:00,0.143
2014-01-13 00:00:00,0.126
2014-01-14 00:00:00,0.111
2014-01-15 00:00:00,0.0995
2014-01-16 00:00:00,0.0902
2014-01-17 00:00:00,0.0805
2014-01-21 00:00:00,0.0721
2014-01-22 00:00:00,0.0652
2014-01-23 00:00:00,0.0603
2014-01-24 00:00:00,0.0553
2014-01-27 00:00:00,0.0509
2014-01-28 00:00:00,0.0402
2014-01-29 00:00:00,0.0242
2014-01-30 00:00:00,0.0044
2014-01-31 00:00:00,-0.0176
2014-02-03 00:00:00,-0.0404
2014-02-04 00:00:00,-0.0622
2014-02-05 00:00:00,-0.0819
2014-02-06 00:00:00,-0.0996
2014-02-07 00:00:00,-0.1142
2014-02-10 00:00:00,-0.1244
2014-02-11 00:00:00,-0.1301
2014-02-12 00:00:00,-0.132
2014-02-13 00:00:00,-0.1296
2014-02-14 00:00:00,-0.1241
2014-02-18 00:00:00,-0.116
2014-02-19 00:00:00,-0.1074
2014-02-20 00:00:00,-0.0995
2014-02-21 00:00:00,-0.0933
2014-02-24 00:00:00,-0.088
2014-02-25 00:00:00,-0.0843
2014-02-26 00:00:00,-0.0827
2014-02-27 00:00:00,-0.0807
2014-02-28 00:00:00,-0.0789
2014-03-03 00:00:00,-0.0768
2014-03-04 00:00:00,-0.074
2014-03-05 00:00:00,-0.0704
2014-03-06 00:00:00,-0.0666
2014-03-07 00:00:00,-0.0627
2014-03-10 00:00:00,-0.0587
2014-03-11 00:00:00,-0.0539
2014-03-12 00:00:00,-0.0483
2014-03-13 00:00:00,-0.0434
2014-03-14 00:00:00,-0.04
2014-03-17 00:00:00,-0.0373
2014-03-18 00:00:00,-0.0346
2014-03-19 00:00:00,-0.0319
2014-03-20 00:00:00,-0.0295
2014-03-21 00:00:00,-0.0269
2014-03-24 00:00:00,-0.0231
2014-03-25 00:00:00,-0.0175
2014-03-26 00:00:00,-0.0115
2014-03-27 00:00:00,-0.0058
2014-03-28 00:00:00,-0.0006
2014-03-31 00:00:00,0.0041
2014-04-01 00:00:00,0.0092
2014-04-02 00:00:00,0.0146
2014-04-03 00:00:00,0.0193
2014-04-04 00:00:00,0.0223
2014-04-07 00:00:00,0.0227
2014-04-08 00:00:00,0.021
2014-04-09 00:00:00,0.0189
2014-04-10 00:00:00,0.0155
2014-04-11 00:00:00,0.0105
2014-04-14 00:00:00,0.0048
2014-04-15 00:00:00,-0.0018
2014-04-16 00:00:00,-0.0088
2014-04-17 00:00:00,-0.015
2014-04-21 00:00:00,-0.0193
2014-04-22 00:00:00,-0.0221
2014-04-23 00:00:00,-0.0248
2014-04-24 00:00:00,-0.0203
2014-04-25 00:00:00,-0.0099
2014-04-28 00:00:00,0.0082
2014-04-29 00:00:00,0.0312
2014-04-30 00:00:00,0.057
2014-05-01 00:00:00,0.0842
2014-05-02 00:00:00,0.1118
2014-05-05 00:00:00,0.1404
2014-05-06 00:00:00,0.1676
2014-05-07 00:00:00,0.1926
2014-05-08 00:00:00,0.2144
2014-05-09 00:00:00,0.2327
2014-05-12 00:00:00,0.2489
2014-05-13 00:00:00,0.2629
2014-05-14 00:00:00,0.2748
2014-05-15 00:00:00,0.2838
2014-05-16 00:00:00,0.2914
2014-05-19 00:00:00,0.2987
2014-05-20 00:00:00,0.3053
2014-05-21 00:00:00,0.3112
2014-05-22 00:00:00,0.3163
2014-05-23 00:00:00,0.3213
2014-05-27 00:00:00,0.3278
2014-05-28 00:00:00,0.3344
2014-05-29 00:00:00,0.3426
2014-05-30 00:00:00,0.3508
2014-06-02 00:00:00,0.3579
2014-06-03 00:00:00,0.365
2014-06-04 00:00:00,0.3727
2014-06-05 00:00:00,0.3805
2014-06-06 00:00:00,0.3877
2014-06-09 00:00:00,0.3105
2014-06-10 00:00:00,0.1735
2014-06-11 00:00:00,-0.004
2014-06-12 00:00:00,-0.2077
2014-06-13 00:00:00,-0.4267
2014-06-16 00:00:00,-0.6526
2014-06-17 00:00:00,-0.8795
2014-06-18 00:00:00,-1.1033
2014-06-19 00:00:00,-1.3211
2014-06-20 00:00:00,-1.5309
2014-06-23 00:00:00,-1.7315
2014-06-24 00:00:00,-1.9221
2014-06-25 00:00:00,-2.1021
2014-06-26 00:00:00,-2.2712
2014-06-27 00:00:00,-2.4291
2014-06-30 00:00:00,-2.5758
2014-07-01 00:00:00,-2.7115
2014-07-02 00:00:00,-2.8363
2014-07-03 00:00:00,-2.9505
2014-07-07 00:00:00,-3.054
2014-07-08 00:00:00,-3.1474
2014-07-09 00:00:00,-3.2308
2014-07-10 00:00:00,-3.3048
2014-07-11 00:00:00,-3.3696
2014-07-14 00:00:00,-3.4251
2014-07-15 00:00:00,-3.4719
2014-07-16 00:00:00,-3.5105
2014-07-17 00:00:00,-3.5414
2014-07-18 00:00:00,-3.5644
2014-07-21 00:00:00,-3.5799
2014-07-22 00:00:00,-3.5878
2014-07-23 00:00:00,-3.5876
2014-07-24 00:00:00,-3.5797
2014-07-25 00:00:00,-3.5641
2014-07-28 00:00:00,-3.5408
2014-07-29 00:00:00,-3.5103
2014-07-30 00:00:00,-3.4731
2014-07-31 00:00:00,-3.4305
2014-08-01 00:00:00,-3.3826
2014-08-04 00:00:00,-3.3297
2014-08-05 00:00:00,-3.2724
2014-08-06 00:00:00,-3.2109
2014-08-07 00:00:00,-3.1457
2014-08-08 00:00:00,-3.0769
2014-08-11 00:00:00,-3.0042
2014-08-12 00:00:00,-2.928
2014-08-13 00:00:00,-2.848
2014-08-14 00:00:00,-2.7646
2014-08-15 00:00:00,-2.6781
2014-08-18 00:00:00,-2.5885
2014-08-19 00:00:00,-2.4955
2014-08-20 00:00:00,-2.4001
2014-08-21 00:00:00,-2.3028
2014-08-22 00:00:00,-2.2041
2014-08-25 00:00:00,-2.1044
2014-08-26 00:00:00,-2.0049
2014-08-27 00:00:00,-1.9053
2014-08-28 00:00:00,-1.8063
2014-08-29 00:00:00,-1.7082
2014-09-02 00:00:00,-1.6111
2014-09-03 00:00:00,-1.5187
2014-09-04 00:00:00,-1.4314
2014-09-05 00:00:00,-1.3481
2014-09-08 00:00:00,-1.2694
2014-09-09 00:00:00,-1.1951
2014-09-10 00:00:00,-1.1229
2014-09-11 00:00:00,-1.0526
2014-09-12 00:00:00,-0.9845
2014-09-15 00:00:00,-0.9187
2014-09-16 00:00:00,-0.8561
2014-09-17 00:00:00,-0.7961
2014-09-18 00:00:00,-0.7388
2014-09-19 00:00:00,-0.6848
2014-09-22 00:00:00,-0.6341
2014-09-23 00:00:00,-0.5851
2014-09-24 00:00:00,-0.539
2014-09-25 00:00:00,-0.4988
2014-09-26 00:00:00,-0.4612
2014-09-29 00:00:00,-0.4268
2014-09-30 00:00:00,-0.3946
2014-10-01 00:00:00,-0.3658
2014-10-02 00:00:00,-0.3394
2014-10-03 00:00:00,-0.3155
2014-10-06 00:00:00,-0.2936
2014-10-07 00:00:00,-0.2743
2014-10-08 00:00:00,-0.2556
2014-10-09 00:00:00,-0.2372
2014-10-10 00:00:00,-0.2197
2014-10-13 00:00:00,-0.2038
2014-10-14 00:00:00,-0.1902
2014-10-15 00:00:00,-0.1796
2014-10-16 00:00:00,-0.1723
2014-10-17 00:00:00,-0.1664
2014-10-20 00:00:00,-0.1598
2014-10-21 00:00:00,-0.1504
2014-10-22 00:00:00,-0.1385
2014-10-23 00:00:00,-0.1234
2014-10-24 00:00:00,-0.1059
2014-10-27 00:00:00,-0.087
2014-10-28 00:00:00,-0.066
2014-10-29 00:00:00,-0.0436
2014-10-30 00:00:00,-0.0209
2014-10-31 00:00:00,0.0024
2014-11-03 00:00:00,0.0266
2014-11-04 00:00:00,0.0502
2014-11-05 00:00:00,0.0729
2014-11-06 00:00:00,0.0941
2014-11-07 00:00:00,0.1139
2014-11-10 00:00:00,0.1318
2014-11-11 00:00:00,0.1485
2014-11-12 00:00:00,0.165
2014-11-13 00:00:00,0.1821
2014-11-14 00:00:00,0.2002
2014-11-17 00:00:00,0.2181
2014-11-18 00:00:00,0.2365
2014-11-19 00:00:00,0.2539
2014-11-20 00:00:00,0.2711
2014-11-21 00:00:00,0.2877
2014-11-24 00:00:00,0.3048
2014-11-25 00:00:00,0.3207
2014-11-26 00:00:00,0.3362
2014-11-28 00:00:00,0.3505
2014-12-01 00:00:00,0.36
2014-12-02 00:00:00,0.3651
2014-12-03 00:00:00,0.3675
2014-12-04 00:00:00,0.3672
2014-12-05 00:00:00,0.3641
2014-12-08 00:00:00,0.3567
2014-12-09 00:00:00,0.3473
2014-12-10 00:00:00,0.3348
2014-12-11 00:00:00,0.3196
2014-12-12 00:00:00,0.3012
2014-12-15 00:00:00,0.2793
2014-12-16 00:00:00,0.2542
2014-12-17 00:00:00,0.2292
2014-12-18 00:00:00,0.2073
2014-12-19 00:00:00,0.1873
2014-12-22 00:00:00,0.1701
2014-12-23 00:00:00,0.1549
2014-12-24 00:00:00,0.141
2014-12-26 00:00:00,0.1298
2014-12-29 00:00:00,0.1207
2014-12-30 00:00:00,0.1123
2014-12-31 00:00:00,0.1028
2015-01-02 00:00:00,0.0918
2015-01-05 00:00:00,0.0776
2015-01-06 00:00:00,0.0612
2015-01-07 00:00:00,0.0448
2015-01-08 00:00:00,0.032
2015-01-09 00:00:00,0.0222
2015-01-12 00:00:00,0.0127
2015-01-13 00:00:00,0.0044
2015-01-14 00:00:00,-0.003
2015-01-15 00:00:00,-0.012
2015-01-16 00:00:00,-0.0226
2015-01-20 00:00:00,-0.0319
2015-01-21 00:00:00,-0.0393
2015-01-22 00:00:00,-0.043
2015-01-23 00:00:00,-0.0432
2015-01-26 00:00:00,-0.0408
2015-01-27 00:00:00,-0.0396
2015-01-28 00:00:00,-0.0344
2015-01-29 00:00:00,-0.0235
2015-01-30 00:00:00,-0.0101
2015-02-02 00:00:00,0.006
2015-02-03 00:00:00,0.0237
2015-02-04 00:00:00,0.0428
2015-02-05 00:00:00,0.0627
2015-02-06 00:00:00,0.0819
2015-02-09 00:00:00,0.1005
2015-02-10 00:00:00,0.1199
2015-02-11 00:00:00,0.1416
2015-02-12 00:00:00,0.1653
2015-02-13 00:00:00,0.1903
2015-02-17 00:00:00,0.2159
2015-02-18 00:00:00,0.2418
2015-02-19 00:00:00,0.2667
2015-02-20 00:00:00,0.2907
2015-02-23 00:00:00,0.3159
2015-02-24 00:00:00,0.3403
2015-02-25 00:00:00,0.3604
2015-02-26 00:00:00,0.3778
2015-02-27 00:00:00,0.3909
2015-03-02 00:00:00,0.4005
2015-03-03 00:00:00,0.4072
2015-03-04 00:00:00,0.4105
2015-03-05 00:00:00,0.4093
2015-03-06 00:00:00,0.4046
2015-03-09 00:00:00,0.3974
2015-03-10 00:00:00,0.3864
2015-03-11 00:00:00,0.3709
2015-03-12 00:00:00,0.3537
2015-03-13 00:00:00,0.3348
2015-03-16 00:00:00,0.3159
2015-03-17 00:00:00,0.2987
2015-03-18 00:00:00,0.284
2015-03-19 00:00:00,0.2705
2015-03-20 00:00:00,0.2568
2015-03-23 00:00:00,0.2442
2015-03-24 00:00:00,0.232
2015-03-25 00:00:00,0.2179
2015-03-26 00:00:00,0.2032
2015-03-27 00:00:00,0.1876
2015-03-30 00:00:00,0.1737
2015-03-31 00:00:00,0.16
2015-04-01 00:00:00,0.1464
2015-04-02 00:00:00,0.134
2015-04-06 00:00:00,0.124
2015-04-07 00:00:00,0.115
2015-04-08 00:00:00,0.1066
2015-04-09 00:00:00,0.0994
2015-04-10 00:00:00,0.0937
2015-04-13 00:00:00,0.0888
2015-04-14 00:00:00,0.0843
2015-04-15 00:00:00,0.0804
2015-04-16 00:00:00,0.0765
2015-04-17 00:00:00,0.0718
2015-04-20 00:00:00,0.0685
2015-04-21 00:00:00,0.0657
2015-04-22 00:00:00,0.0645
2015-04-23 00:00:00,0.0652
2015-04-24 00:00:00,0.0676
2015-04-27 00:00:00,0.0728
2015-04-28 00:00:00,0.0785
2015-04-29 00:00:00,0.0829
2015-04-30 00:00:00,0.0839
2015-05-01 00:00:00,0.0847
2015-05-04 00:00:00,0.0853
2015-05-05 00:00:00,0.0835
2015-05-06 00:00:00,0.0795
2015-05-07 00:00:00,0.074
2015-05-08 00:00:00,0.069
2015-05-11 00:00:00,0.0638
2015-05-12 00:00:00,0.0579
2015-05-13 00:00:00,0.052
2015-05-14 00:00:00,0.048
2015-05-15 00:00:00,0.0454
2015-05-18 00:00:00,0.0448
2015-05-19 00:00:00,0.0457
2015-05-20 00:00:00,0.0475
2015-05-21 00:00:00,0.0508
2015-05-22 00:00:00,0.0559
2015-05-26 00:00:00,0.0602
2015-05-27 00:00:00,0.0653
2015-05-28 00:00:00,0.0707
2015-05-29 00:00:00,0.0751
2015-06-01 00:00:00,0.0787
2015-06-02 00:00:00,0.0812
2015-06-03 00:00:00,0.0828
2015-06-04 00:00:00,0.0832
2015-06-05 00:00:00,0.082
2015-06-08 00:00:00,0.0792
2015-06-09 00:00:00,0.0748
2015-06-10 00:00:00,0.0703
2015-06-11 00:00:00,0.0656
2015-06-12 00:00:00,0.0599
2015-06-15 00:00:00,0.0533
2015-06-16 00:00:00,0.0467
2015-06-17 00:00:00,0.04
2015-06-18 00:00:00,0.0337
2015-06-19 00:00:00,0.027
2015-06-22 00:00:00,0.0209
2015-06-23 00:00:00,0.0149
2015-06-24 00:00:00,0.0098
2015-06-25 00:00:00,0.0052
2015-06-26 00:00:00,0.0005
2015-06-29 00:00:00,-0.0056
2015-06-30 00:00:00,-0.012
2015-07-01 00:00:00,-0.0176
2015-07-02 00:00:00,-0.0227
2015-07-06 00:00:00,-0.0275
2015-07-07 00:00:00,-0.0321
2015-07-08 00:00:00,-0.0385
2015-07-09 00:00:00,-0.0479
2015-07-10 00:00:00,-0.0568
2015-07-13 00:00:00,-0.0637
2015-07-14 00:00:00,-0.0688
2015-07-15 00:00:00,-0.0717
2015-07-16 00:00:00,-0.0715
2015-07-17 00:00:00,-0.0683
2015-07-20 00:00:00,-0.0612
2015-07-21 00:00:00,-0.0522
2015-07-22 00:00:00,-0.0458
2015-07-23 00:00:00,-0.0415
2015-07-24 00:00:00,-0.0392
2015-07-27 00:00:00,-0.0396
2015-07-28 00:00:00,-0.0415
2015-07-29 00:00:00,-0.0448
2015-07-30 00:00:00,-0.0494
2015-07-31 00:00:00,-0.0555
2015-08-03 00:00:00,-0.0645
2015-08-04 00:00:00,-0.078
2015-08-05 00:00:00,-0.0938
2015-08-06 00:00:00,-0.1111
2015-08-07 00:00:00,-0.1287
2015-08-10 00:00:00,-0.1432
2015-08-11 00:00:00,-0.1591
2015-08-12 00:00:00,-0.1744
2015-08-13 00:00:00,-0.1887
2015-08-14 00:00:00,-0.2013
2015-08-17 00:00:00,-0.2113
2015-08-18 00:00:00,-0.2195
2015-08-19 00:00:00,-0.2268
2015-08-20 00:00:00,-0.2349
2015-08-21 00:00:00,-0.2479
2015-08-24 00:00:00,-0.266
2015-08-25 00:00:00,-0.2868
2015-08-26 00:00:00,-0.3047
2015-08-27 00:00:00,-0.3175
2015-08-28 00:00:00,-0.3257
2015-08-31 00:00:00,-0.3304
2015-09-01 00:00:00,-0.3357
2015-09-02 00:00:00,-0.3377
