date,KAMA
2003-04-09 00:00:00,14.7937
2003-04-10 00:00:00,14.7865
2003-04-11 00:00:00,14.6588
2003-04-14 00:00:00,14.588
2003-04-15 00:00:00,14.4993
2003-04-16 00:00:00,14.4003
2003-04-17 00:00:00,14.295
2003-04-21 00:00:00,14.1919
2003-04-22 00:00:00,14.17
2003-04-23 00:00:00,14.1471
2003-04-24 00:00:00,14.1197
2003-04-25 00:00:00,14.0825
2003-04-28 00:00:00,14.0773
2003-04-29 00:00:00,14.0772
2003-04-30 00:00:00,14.0779
2003-05-01 00:00:00,14.0806
2003-05-02 00:00:00,14.0822
2003-05-05 00:00:00,14.1913
2003-05-06 00:00:00,14.5129
2003-05-07 00:00:00,14.8412
2003-05-08 00:00:00,15.2718
2003-05-09 00:00:00,15.695
2003-05-12 00:00:00,16.5409
2003-05-13 00:00:00,17.1577
2003-05-14 00:00:00,17.5789
2003-05-15 00:00:00,17.9643
2003-05-16 00:00:00,18.2658
2003-05-19 00:00:00,18.2264
2003-05-20 00:00:00,18.1447
2003-05-21 00:00:00,18.0896
2003-05-22 00:00:00,18.1219
2003-05-23 00:00:00,18.1673
2003-05-27 00:00:00,18.3313
2003-05-28 00:00:00,18.3233
2003-05-29 00:00:00,18.2931
2003-05-30 00:00:00,18.2522
2003-06-02 00:00:00,18.1862
2003-06-03 00:00:00,18.1592
2003-06-04 00:00:00,18.156
2003-06-05 00:00:00,18.1538
2003-06-06 00:00:00,18.129
2003-06-09 00:00:00,18.0599
2003-06-10 00:00:00,18.0212
2003-06-11 00:00:00,18.0007
2003-06-12 00:00:00,17.9961
2003-06-13 00:00:00,17.9751
2003-06-16 00:00:00,17.9787
2003-06-17 00:00:00,17.9798
2003-06-18 00:00:00,18.0161
2003-06-19 00:00:00,18.0508
2003-06-20 00:00:00,18.0771
2003-06-23 00:00:00,18.0939
2003-06-24 00:00:00,18.0976
2003-06-25 00:00:00,18.1182
2003-06-26 00:00:00,18.1564
2003-06-27 00:00:00,18.167
2003-06-30 00:00:00,18.2086
2003-07-01 00:00:00,18.2571
2003-07-02 00:00:00,18.3093
2003-07-03 00:00:00,18.3445
2003-07-07 00:00:00,18.4958
2003-07-08 00:00:00,18.7832
2003-07-09 00:00:00,18.8851
2003-07-10 00:00:00,18.929
2003-07-11 00:00:00,18.9857
2003-07-14 00:00:00,19.0645
2003-07-15 00:00:00,19.0863
2003-07-16 00:00:00,19.1275
2003-07-17 00:00:00,19.2264
2003-07-18 00:00:00,19.3127
2003-07-21 00:00:00,19.3626
2003-07-22 00:00:00,19.4358
2003-07-23 00:00:00,19.5265
2003-07-24 00:00:00,19.5668
2003-07-25 00:00:00,19.6974
2003-07-28 00:00:00,19.7837
2003-07-29 00:00:00,19.8242
2003-07-30 00:00:00,19.8361
2003-07-31 00:00:00,19.8864
2003-08-01 00:00:00,19.9143
2003-08-04 00:00:00,19.9501
2003-08-05 00:00:00,19.9519
2003-08-06 00:00:00,19.9497
2003-08-07 00:00:00,19.9496
2003-08-08 00:00:00,19.9476
2003-08-11 00:00:00,19.9457
2003-08-12 00:00:00,19.9445
2003-08-13 00:00:00,19.9462
2003-08-14 00:00:00,19.9467
2003-08-15 00:00:00,19.9411
2003-08-18 00:00:00,19.944
2003-08-19 00:00:00,19.9478
2003-08-20 00:00:00,19.9545
2003-08-21 00:00:00,19.9892
2003-08-22 00:00:00,19.9999
2003-08-25 00:00:00,20.0046
2003-08-26 00:00:00,20.0128
2003-08-27 00:00:00,20.0467
2003-08-28 00:00:00,20.0926
2003-08-29 00:00:00,20.1952
2003-09-02 00:00:00,20.289
2003-09-03 00:00:00,20.4937
2003-09-04 00:00:00,20.7877
2003-09-05 00:00:00,20.9382
2003-09-08 00:00:00,21.1545
2003-09-09 00:00:00,21.2629
2003-09-10 00:00:00,21.3319
2003-09-11 00:00:00,21.4206
2003-09-12 00:00:00,21.5935
2003-09-15 00:00:00,21.6331
2003-09-16 00:00:00,21.6704
2003-09-17 00:00:00,21.6893
2003-09-18 00:00:00,21.7413
2003-09-19 00:00:00,21.7572
2003-09-22 00:00:00,21.7661
2003-09-23 00:00:00,21.7904
2003-09-24 00:00:00,21.7871
2003-09-25 00:00:00,21.762
2003-09-26 00:00:00,21.7301
2003-09-29 00:00:00,21.7196
2003-09-30 00:00:00,21.6762
2003-10-01 00:00:00,21.6367
2003-10-02 00:00:00,21.5869
2003-10-03 00:00:00,21.5883
2003-10-06 00:00:00,21.5941
2003-10-07 00:00:00,21.6146
2003-10-08 00:00:00,21.6335
2003-10-09 00:00:00,21.6574
2003-10-10 00:00:00,21.6769
2003-10-13 00:00:00,21.7751
2003-10-14 00:00:00,21.8794
2003-10-15 00:00:00,22.0264
2003-10-16 00:00:00,22.0352
2003-10-17 00:00:00,22.0391
2003-10-20 00:00:00,22.0578
2003-10-21 00:00:00,22.0704
2003-10-22 00:00:00,22.0858
2003-10-23 00:00:00,22.132
2003-10-24 00:00:00,22.1478
2003-10-27 00:00:00,22.1581
2003-10-28 00:00:00,22.2578
2003-10-29 00:00:00,22.3453
2003-10-30 00:00:00,22.3804
2003-10-31 00:00:00,22.3911
2003-11-03 00:00:00,22.4028
2003-11-04 00:00:00,22.4067
2003-11-05 00:00:00,22.4095
2003-11-06 00:00:00,22.4153
2003-11-07 00:00:00,22.4173
2003-11-10 00:00:00,22.3851
2003-11-11 00:00:00,22.3152
2003-11-12 00:00:00,22.3161
2003-11-13 00:00:00,22.3179
2003-11-14 00:00:00,22.2942
2003-11-17 00:00:00,22.2313
2003-11-18 00:00:00,22.0998
2003-11-19 00:00:00,21.998
2003-11-20 00:00:00,21.8776
2003-11-21 00:00:00,21.7726
2003-11-24 00:00:00,21.7542
2003-11-25 00:00:00,21.6519
2003-11-26 00:00:00,21.5666
2003-11-28 00:00:00,21.5257
2003-12-01 00:00:00,21.5303
2003-12-02 00:00:00,21.5306
2003-12-03 00:00:00,21.5089
2003-12-04 00:00:00,21.4934
2003-12-05 00:00:00,21.4583
2003-12-08 00:00:00,21.4453
2003-12-09 00:00:00,21.4136
2003-12-10 00:00:00,21.3875
2003-12-11 00:00:00,21.3832
2003-12-12 00:00:00,21.3663
2003-12-15 00:00:00,21.332
2003-12-16 00:00:00,21.3048
2003-12-17 00:00:00,21.2868
2003-12-18 00:00:00,21.2747
2003-12-19 00:00:00,21.2514
2003-12-22 00:00:00,21.2372
2003-12-23 00:00:00,21.1844
2003-12-24 00:00:00,21.1782
2003-12-26 00:00:00,21.1763
2003-12-29 00:00:00,21.1761
2003-12-30 00:00:00,21.1772
2003-12-31 00:00:00,21.1785
2004-01-02 00:00:00,21.1793
2004-01-05 00:00:00,21.2041
2004-01-06 00:00:00,21.2335
2004-01-07 00:00:00,21.2901
2004-01-08 00:00:00,21.5045
2004-01-09 00:00:00,21.6274
2004-01-12 00:00:00,21.7938
2004-01-13 00:00:00,22.0621
2004-01-14 00:00:00,22.4796
2004-01-15 00:00:00,22.508
2004-01-16 00:00:00,22.5257
2004-01-20 00:00:00,22.5419
2004-01-21 00:00:00,22.5483
2004-01-22 00:00:00,22.5251
2004-01-23 00:00:00,22.5278
2004-01-26 00:00:00,22.5622
2004-01-27 00:00:00,22.5941
2004-01-28 00:00:00,22.5919
2004-01-29 00:00:00,22.5946
2004-01-30 00:00:00,22.5937
2004-02-02 00:00:00,22.588
2004-02-03 00:00:00,22.5863
2004-02-04 00:00:00,22.58
2004-02-05 00:00:00,22.579
2004-02-06 00:00:00,22.5809
2004-02-09 00:00:00,22.5816
2004-02-10 00:00:00,22.5891
2004-02-11 00:00:00,22.5996
2004-02-12 00:00:00,22.6125
2004-02-13 00:00:00,22.6149
2004-02-17 00:00:00,22.6213
2004-02-18 00:00:00,22.6299
2004-02-19 00:00:00,22.6289
2004-02-20 00:00:00,22.6273
2004-02-23 00:00:00,22.6229
2004-02-24 00:00:00,22.6185
2004-02-25 00:00:00,22.6201
2004-02-26 00:00:00,22.6257
2004-02-27 00:00:00,22.6647
2004-03-01 00:00:00,22.7153
2004-03-02 00:00:00,22.7576
2004-03-03 00:00:00,22.8091
2004-03-04 00:00:00,23.0666
2004-03-05 00:00:00,23.5646
2004-03-08 00:00:00,23.7614
2004-03-09 00:00:00,24.1239
2004-03-10 00:00:00,24.5307
2004-03-11 00:00:00,24.7149
2004-03-12 00:00:00,24.9484
2004-03-15 00:00:00,25.0479
2004-03-16 00:00:00,25.081
2004-03-17 00:00:00,25.1336
2004-03-18 00:00:00,25.1635
2004-03-19 00:00:00,25.2063
2004-03-22 00:00:00,25.2514
2004-03-23 00:00:00,25.2532
2004-03-24 00:00:00,25.2639
2004-03-25 00:00:00,25.3641
2004-03-26 00:00:00,25.4486
2004-03-29 00:00:00,25.6046
2004-03-30 00:00:00,25.7679
2004-03-31 00:00:00,25.823
2004-04-01 00:00:00,25.8572
2004-04-02 00:00:00,25.8761
2004-04-05 00:00:00,25.968
2004-04-06 00:00:00,25.9895
2004-04-07 00:00:00,25.9994
2004-04-08 00:00:00,26.0112
2004-04-12 00:00:00,26.029
2004-04-13 00:00:00,26.0369
2004-04-14 00:00:00,26.045
2004-04-15 00:00:00,26.2059
2004-04-16 00:00:00,26.3899
2004-04-19 00:00:00,26.4595
2004-04-20 00:00:00,26.4892
2004-04-21 00:00:00,26.5318
2004-04-22 00:00:00,26.5718
2004-04-23 00:00:00,26.5857
2004-04-26 00:00:00,26.5883
2004-04-27 00:00:00,26.5935
2004-04-28 00:00:00,26.5904
2004-04-29 00:00:00,26.5916
2004-04-30 00:00:00,26.5766
2004-05-03 00:00:00,26.5665
2004-05-04 00:00:00,26.551
2004-05-05 00:00:00,26.5528
2004-05-06 00:00:00,26.5531
2004-05-07 00:00:00,26.5547
2004-05-10 00:00:00,26.5464
2004-05-11 00:00:00,26.55
2004-05-12 00:00:00,26.5586
2004-05-13 00:00:00,26.5984
2004-05-14 00:00:00,26.6276
2004-05-17 00:00:00,26.6283
2004-05-18 00:00:00,26.6355
2004-05-19 00:00:00,26.6304
2004-05-20 00:00:00,26.6323
2004-05-21 00:00:00,26.6384
2004-05-24 00:00:00,26.6432
2004-05-25 00:00:00,26.6988
2004-05-26 00:00:00,26.7952
2004-05-27 00:00:00,26.8384
2004-05-28 00:00:00,26.9291
2004-06-01 00:00:00,27.0023
2004-06-02 00:00:00,27.1753
2004-06-03 00:00:00,27.2307
2004-06-04 00:00:00,27.3222
2004-06-07 00:00:00,27.5324
2004-06-08 00:00:00,27.8825
2004-06-09 00:00:00,28.0921
2004-06-10 00:00:00,28.3595
2004-06-14 00:00:00,28.4855
2004-06-15 00:00:00,28.6891
2004-06-16 00:00:00,29.3565
2004-06-17 00:00:00,29.9011
2004-06-18 00:00:00,30.5252
2004-06-21 00:00:00,30.8059
2004-06-22 00:00:00,31.1593
2004-06-23 00:00:00,31.5919
2004-06-24 00:00:00,31.7748
2004-06-25 00:00:00,32.0134
2004-06-28 00:00:00,32.0524
2004-06-29 00:00:00,32.0912
2004-06-30 00:00:00,32.1303
2004-07-01 00:00:00,32.1408
2004-07-02 00:00:00,32.0976
2004-07-06 00:00:00,32.0613
2004-07-07 00:00:00,32.0458
2004-07-08 00:00:00,32.0347
2004-07-09 00:00:00,32.0237
2004-07-12 00:00:00,31.9574
2004-07-13 00:00:00,31.9206
2004-07-14 00:00:00,31.8814
2004-07-15 00:00:00,31.8872
2004-07-16 00:00:00,31.89
2004-07-19 00:00:00,31.891
2004-07-20 00:00:00,31.8925
2004-07-21 00:00:00,31.8876
2004-07-22 00:00:00,31.8815
2004-07-23 00:00:00,31.8383
2004-07-26 00:00:00,31.8177
2004-07-27 00:00:00,31.8204
2004-07-28 00:00:00,31.8231
2004-07-29 00:00:00,31.827
2004-07-30 00:00:00,31.8293
2004-08-02 00:00:00,31.8272
2004-08-03 00:00:00,31.8237
2004-08-04 00:00:00,31.8231
2004-08-05 00:00:00,31.8161
2004-08-06 00:00:00,31.8045
2004-08-09 00:00:00,31.7838
2004-08-10 00:00:00,31.777
2004-08-11 00:00:00,31.7652
2004-08-12 00:00:00,31.7122
2004-08-13 00:00:00,31.6962
2004-08-16 00:00:00,31.6813
2004-08-17 00:00:00,31.6664
2004-08-18 00:00:00,31.6668
2004-08-19 00:00:00,31.6549
2004-08-20 00:00:00,31.6508
2004-08-23 00:00:00,31.6477
2004-08-24 00:00:00,31.6501
2004-08-25 00:00:00,31.6652
2004-08-26 00:00:00,31.7386
2004-08-27 00:00:00,31.8021
2004-08-30 00:00:00,31.8814
2004-08-31 00:00:00,32.0023
2004-09-01 00:00:00,32.2321
2004-09-02 00:00:00,32.4562
2004-09-03 00:00:00,32.7619
2004-09-07 00:00:00,33.0928
2004-09-08 00:00:00,33.4143
2004-09-09 00:00:00,33.6256
2004-09-10 00:00:00,33.9118
2004-09-13 00:00:00,34.0853
2004-09-14 00:00:00,34.2277
2004-09-15 00:00:00,34.3116
2004-09-16 00:00:00,34.4985
2004-09-17 00:00:00,34.9293
2004-09-20 00:00:00,35.407
2004-09-21 00:00:00,35.855
2004-09-22 00:00:00,35.9582
2004-09-23 00:00:00,36.0669
2004-09-24 00:00:00,36.1295
2004-09-27 00:00:00,36.2253
2004-09-28 00:00:00,36.3892
2004-09-29 00:00:00,36.6096
2004-09-30 00:00:00,36.7527
2004-10-01 00:00:00,36.8917
2004-10-04 00:00:00,37.0807
2004-10-05 00:00:00,37.3116
2004-10-06 00:00:00,37.7036
2004-10-07 00:00:00,37.887
2004-10-08 00:00:00,37.9639
2004-10-11 00:00:00,38.0004
2004-10-12 00:00:00,38.0152
2004-10-13 00:00:00,38.1723
2004-10-14 00:00:00,39.2406
2004-10-15 00:00:00,40.1995
2004-10-18 00:00:00,41.5217
2004-10-19 00:00:00,42.4452
2004-10-20 00:00:00,43.5076
2004-10-21 00:00:00,44.4511
2004-10-22 00:00:00,44.9967
2004-10-25 00:00:00,45.4644
2004-10-26 00:00:00,45.9206
2004-10-27 00:00:00,46.8033
2004-10-28 00:00:00,47.987
2004-10-29 00:00:00,48.9819
2004-11-01 00:00:00,49.7616
2004-11-02 00:00:00,50.6177
2004-11-03 00:00:00,51.714
2004-11-04 00:00:00,52.3741
2004-11-05 00:00:00,53.0118
2004-11-08 00:00:00,53.3934
2004-11-09 00:00:00,53.5754
2004-11-10 00:00:00,53.8944
2004-11-11 00:00:00,54.213
2004-11-12 00:00:00,54.4996
2004-11-15 00:00:00,54.6284
2004-11-16 00:00:00,54.6823
2004-11-17 00:00:00,54.7198
2004-11-18 00:00:00,54.8357
2004-11-19 00:00:00,54.9003
2004-11-22 00:00:00,56.6022
2004-11-23 00:00:00,57.7951
2004-11-24 00:00:00,59.4182
2004-11-26 00:00:00,60.6844
2004-11-29 00:00:00,62.8355
2004-11-30 00:00:00,63.7265
2004-12-01 00:00:00,64.5748
2004-12-02 00:00:00,64.6427
2004-12-03 00:00:00,64.5019
2004-12-06 00:00:00,64.6242
2004-12-07 00:00:00,64.527
2004-12-08 00:00:00,64.4485
2004-12-09 00:00:00,64.4196
2004-12-10 00:00:00,64.4687
2004-12-13 00:00:00,64.4964
2004-12-14 00:00:00,64.551
2004-12-15 00:00:00,64.6026
2004-12-16 00:00:00,64.7671
2004-12-17 00:00:00,64.78
2004-12-20 00:00:00,64.7015
2004-12-21 00:00:00,64.6888
2004-12-22 00:00:00,64.6764
2004-12-23 00:00:00,64.6735
2004-12-27 00:00:00,64.6598
2004-12-28 00:00:00,64.6461
2004-12-29 00:00:00,64.6425
2004-12-30 00:00:00,64.6457
2004-12-31 00:00:00,64.6438
2005-01-03 00:00:00,64.6344
2005-01-04 00:00:00,64.6227
2005-01-05 00:00:00,64.6206
2005-01-06 00:00:00,64.6196
2005-01-07 00:00:00,64.8816
2005-01-10 00:00:00,65.0388
2005-01-11 00:00:00,65.0362
2005-01-12 00:00:00,65.0382
2005-01-13 00:00:00,65.1728
2005-01-14 00:00:00,65.2855
2005-01-18 00:00:00,65.5105
2005-01-19 00:00:00,65.7915
2005-01-20 00:00:00,66.075
2005-01-21 00:00:00,66.3419
2005-01-24 00:00:00,66.6094
2005-01-25 00:00:00,67.0957
2005-01-26 00:00:00,67.5153
2005-01-27 00:00:00,67.939
2005-01-28 00:00:00,68.4958
2005-01-31 00:00:00,69.5734
2005-02-01 00:00:00,70.8805
2005-02-02 00:00:00,72.4207
2005-02-03 00:00:00,73.0888
2005-02-04 00:00:00,73.8457
2005-02-07 00:00:00,74.32
2005-02-08 00:00:00,75.0891
2005-02-09 00:00:00,75.7489
2005-02-10 00:00:00,76.1665
2005-02-11 00:00:00,76.9008
2005-02-14 00:00:00,78.2412
2005-02-15 00:00:00,80.2656
2005-02-16 00:00:00,82.5899
2005-02-17 00:00:00,83.4449
2005-02-18 00:00:00,83.9174
2005-02-22 00:00:00,84.0671
2005-02-23 00:00:00,84.5662
2005-02-24 00:00:00,85.1033
2005-02-25 00:00:00,85.5735
2005-02-28 00:00:00,82.1341
2005-03-01 00:00:00,78.166
2005-03-02 00:00:00,74.3745
2005-03-03 00:00:00,69.9501
2005-03-04 00:00:00,66.6501
2005-03-07 00:00:00,63.5279
2005-03-08 00:00:00,60.3517
2005-03-09 00:00:00,56.9879
2005-03-10 00:00:00,54.4297
2005-03-11 00:00:00,52.3947
2005-03-14 00:00:00,50.3081
2005-03-15 00:00:00,48.3722
2005-03-16 00:00:00,46.4979
2005-03-17 00:00:00,45.3436
2005-03-18 00:00:00,44.7392
2005-03-21 00:00:00,44.4914
2005-03-22 00:00:00,44.0983
2005-03-23 00:00:00,43.6481
2005-03-24 00:00:00,43.2976
2005-03-28 00:00:00,43.0628
2005-03-29 00:00:00,43.0107
2005-03-30 00:00:00,43.0069
2005-03-31 00:00:00,42.9724
2005-04-01 00:00:00,42.9499
2005-04-04 00:00:00,42.9112
2005-04-05 00:00:00,42.9005
2005-04-06 00:00:00,42.8868
2005-04-07 00:00:00,42.938
2005-04-08 00:00:00,42.9947
2005-04-11 00:00:00,42.9735
2005-04-12 00:00:00,42.9648
2005-04-13 00:00:00,42.9559
2005-04-14 00:00:00,42.7427
2005-04-15 00:00:00,42.1565
2005-04-18 00:00:00,41.5648
2005-04-19 00:00:00,41.2401
2005-04-20 00:00:00,40.78
2005-04-21 00:00:00,40.61
2005-04-22 00:00:00,40.2979
2005-04-25 00:00:00,40.1642
2005-04-26 00:00:00,40.0037
2005-04-27 00:00:00,39.7734
2005-04-28 00:00:00,39.5592
2005-04-29 00:00:00,39.4298
2005-05-02 00:00:00,39.3249
2005-05-03 00:00:00,39.1774
2005-05-04 00:00:00,39.0954
2005-05-05 00:00:00,38.9419
2005-05-06 00:00:00,38.8448
2005-05-09 00:00:00,38.7645
2005-05-10 00:00:00,38.6227
2005-05-11 00:00:00,38.4651
2005-05-12 00:00:00,38.3375
2005-05-13 00:00:00,38.3112
2005-05-16 00:00:00,38.2988
2005-05-17 00:00:00,38.2481
2005-05-18 00:00:00,38.2333
2005-05-19 00:00:00,38.2288
2005-05-20 00:00:00,38.2114
2005-05-23 00:00:00,38.2657
2005-05-24 00:00:00,38.3404
2005-05-25 00:00:00,38.4271
2005-05-26 00:00:00,38.6352
2005-05-27 00:00:00,38.7792
2005-05-31 00:00:00,38.8242
2005-06-01 00:00:00,38.9122
2005-06-02 00:00:00,38.9564
2005-06-03 00:00:00,38.9443
2005-06-06 00:00:00,38.9354
2005-06-07 00:00:00,38.9195
2005-06-08 00:00:00,38.9052
2005-06-09 00:00:00,38.8782
2005-06-10 00:00:00,38.826
2005-06-13 00:00:00,38.7903
2005-06-14 00:00:00,38.7707
2005-06-15 00:00:00,38.7407
2005-06-16 00:00:00,38.724
2005-06-17 00:00:00,38.7201
2005-06-20 00:00:00,38.7151
2005-06-21 00:00:00,38.6948
2005-06-22 00:00:00,38.6929
2005-06-23 00:00:00,38.695
2005-06-24 00:00:00,38.6597
2005-06-27 00:00:00,38.591
2005-06-28 00:00:00,38.5531
2005-06-29 00:00:00,38.4356
2005-06-30 00:00:00,38.3703
2005-07-01 00:00:00,38.3303
2005-07-05 00:00:00,38.3287
2005-07-06 00:00:00,38.3187
2005-07-07 00:00:00,38.3122
2005-07-08 00:00:00,38.3116
2005-07-11 00:00:00,38.3042
2005-07-12 00:00:00,38.3019
2005-07-13 00:00:00,38.3037
2005-07-14 00:00:00,38.442
2005-07-15 00:00:00,38.6152
2005-07-18 00:00:00,38.7552
2005-07-19 00:00:00,39.2034
2005-07-20 00:00:00,39.6648
2005-07-21 00:00:00,39.9539
2005-07-22 00:00:00,40.3011
2005-07-25 00:00:00,40.744
2005-07-26 00:00:00,41.1848
2005-07-27 00:00:00,41.6208
2005-07-28 00:00:00,42.0724
2005-07-29 00:00:00,42.1447
2005-08-01 00:00:00,42.2318
2005-08-02 00:00:00,42.3506
2005-08-03 00:00:00,42.4923
2005-08-04 00:00:00,42.5194
2005-08-05 00:00:00,42.5745
2005-08-08 00:00:00,42.5825
2005-08-09 00:00:00,42.7399
2005-08-10 00:00:00,42.8057
2005-08-11 00:00:00,42.886
2005-08-12 00:00:00,43.1867
2005-08-15 00:00:00,43.7502
2005-08-16 00:00:00,43.8613
2005-08-17 00:00:00,44.0304
2005-08-18 00:00:00,44.1195
2005-08-19 00:00:00,44.1565
2005-08-22 00:00:00,44.1997
2005-08-23 00:00:00,44.2397
2005-08-24 00:00:00,44.2734
2005-08-25 00:00:00,44.325
2005-08-26 00:00:00,44.3927
2005-08-29 00:00:00,44.4619
2005-08-30 00:00:00,44.5726
2005-08-31 00:00:00,44.7052
2005-09-01 00:00:00,44.7888
2005-09-02 00:00:00,44.8579
2005-09-06 00:00:00,45.2497
2005-09-07 00:00:00,45.5144
2005-09-08 00:00:00,45.9861
2005-09-09 00:00:00,46.6472
2005-09-12 00:00:00,47.0888
2005-09-13 00:00:00,47.267
2005-09-14 00:00:00,47.3934
2005-09-15 00:00:00,47.5005
2005-09-16 00:00:00,47.8633
2005-09-19 00:00:00,48.5645
2005-09-20 00:00:00,49.2823
2005-09-21 00:00:00,49.5944
2005-09-22 00:00:00,49.8288
2005-09-23 00:00:00,50.2221
2005-09-26 00:00:00,50.7239
2005-09-27 00:00:00,51.053
2005-09-28 00:00:00,51.0542
2005-09-29 00:00:00,51.1282
2005-09-30 00:00:00,51.3416
2005-10-03 00:00:00,51.6399
2005-10-04 00:00:00,51.7495
2005-10-05 00:00:00,51.7882
2005-10-06 00:00:00,51.7868
2005-10-07 00:00:00,51.7847
2005-10-10 00:00:00,51.7713
2005-10-11 00:00:00,51.7699
2005-10-12 00:00:00,51.7557
2005-10-13 00:00:00,51.8055
2005-10-14 00:00:00,51.8457
2005-10-17 00:00:00,51.8574
2005-10-18 00:00:00,51.8603
2005-10-19 00:00:00,51.9141
2005-10-20 00:00:00,52.0252
2005-10-21 00:00:00,52.0801
2005-10-24 00:00:00,52.1638
2005-10-25 00:00:00,52.2261
2005-10-26 00:00:00,52.4372
2005-10-27 00:00:00,52.4941
2005-10-28 00:00:00,52.5085
2005-10-31 00:00:00,52.6008
2005-11-01 00:00:00,52.711
2005-11-02 00:00:00,53.0592
2005-11-03 00:00:00,53.7357
2005-11-04 00:00:00,54.2721
2005-11-07 00:00:00,54.704
2005-11-08 00:00:00,55.0096
2005-11-09 00:00:00,55.5196
2005-11-10 00:00:00,55.9115
2005-11-11 00:00:00,56.3064
2005-11-14 00:00:00,56.7151
2005-11-15 00:00:00,57.369
2005-11-16 00:00:00,58.2552
2005-11-17 00:00:00,58.839
2005-11-18 00:00:00,59.4458
2005-11-21 00:00:00,59.9864
2005-11-22 00:00:00,60.8722
2005-11-23 00:00:00,61.6952
2005-11-25 00:00:00,63.3502
2005-11-28 00:00:00,65.0229
2005-11-29 00:00:00,65.5203
2005-11-30 00:00:00,65.8748
2005-12-01 00:00:00,66.84
2005-12-02 00:00:00,67.7623
2005-12-05 00:00:00,68.3917
2005-12-06 00:00:00,69.611
2005-12-07 00:00:00,70.5917
2005-12-08 00:00:00,71.3776
2005-12-09 00:00:00,72.0207
2005-12-12 00:00:00,72.6559
2005-12-13 00:00:00,73.1783
2005-12-14 00:00:00,73.0507
2005-12-15 00:00:00,72.9788
2005-12-16 00:00:00,72.8512
2005-12-19 00:00:00,72.7473
2005-12-20 00:00:00,72.7001
2005-12-21 00:00:00,72.7579
2005-12-22 00:00:00,72.8483
2005-12-23 00:00:00,72.8668
2005-12-27 00:00:00,72.9245
2005-12-28 00:00:00,72.9622
2005-12-29 00:00:00,72.9177
2005-12-30 00:00:00,72.912
2006-01-03 00:00:00,72.944
2006-01-04 00:00:00,73.0012
2006-01-05 00:00:00,73.0092
2006-01-06 00:00:00,73.0746
2006-01-09 00:00:00,73.1235
2006-01-10 00:00:00,73.5474
2006-01-11 00:00:00,74.3335
2006-01-12 00:00:00,75.1164
2006-01-13 00:00:00,76.8007
2006-01-17 00:00:00,77.8614
2006-01-18 00:00:00,78.3547
2006-01-19 00:00:00,78.3881
2006-01-20 00:00:00,78.3428
2006-01-23 00:00:00,78.3289
2006-01-24 00:00:00,78.3053
2006-01-25 00:00:00,78.2793
2006-01-26 00:00:00,78.2231
2006-01-27 00:00:00,78.1716
2006-01-30 00:00:00,78.1222
2006-01-31 00:00:00,78.0809
2006-02-01 00:00:00,78.0652
2006-02-02 00:00:00,77.9895
2006-02-03 00:00:00,77.9187
2006-02-06 00:00:00,77.4664
2006-02-07 00:00:00,77.0814
2006-02-08 00:00:00,76.4608
2006-02-09 00:00:00,74.744
2006-02-10 00:00:00,73.8966
2006-02-13 00:00:00,72.5062
2006-02-14 00:00:00,72.0196
2006-02-15 00:00:00,71.8251
2006-02-16 00:00:00,71.7757
2006-02-17 00:00:00,71.7361
2006-02-21 00:00:00,71.6164
2006-02-22 00:00:00,71.6103
2006-02-23 00:00:00,71.6119
2006-02-24 00:00:00,71.6109
2006-02-27 00:00:00,71.6066
2006-02-28 00:00:00,71.499
2006-03-01 00:00:00,71.4182
2006-03-02 00:00:00,71.3653
2006-03-03 00:00:00,71.285
2006-03-06 00:00:00,71.0984
2006-03-07 00:00:00,71.0641
2006-03-08 00:00:00,71.0064
2006-03-09 00:00:00,70.8237
2006-03-10 00:00:00,70.7425
2006-03-13 00:00:00,70.6917
2006-03-14 00:00:00,70.6402
2006-03-15 00:00:00,70.5971
2006-03-16 00:00:00,70.3882
2006-03-17 00:00:00,70.1305
2006-03-20 00:00:00,69.835
2006-03-21 00:00:00,69.3866
2006-03-22 00:00:00,68.6298
2006-03-23 00:00:00,67.5926
2006-03-24 00:00:00,66.6641
2006-03-27 00:00:00,65.7951
2006-03-28 00:00:00,65.0484
2006-03-29 00:00:00,64.9127
2006-03-30 00:00:00,64.8021
2006-03-31 00:00:00,64.7257
2006-04-03 00:00:00,64.6829
2006-04-04 00:00:00,64.5366
2006-04-05 00:00:00,64.5625
2006-04-06 00:00:00,64.8622
2006-04-07 00:00:00,65.0486
2006-04-10 00:00:00,65.1062
2006-04-11 00:00:00,65.1241
2006-04-12 00:00:00,65.133
2006-04-13 00:00:00,65.1501
2006-04-17 00:00:00,65.1485
2006-04-18 00:00:00,65.1618
2006-04-19 00:00:00,65.1727
2006-04-20 00:00:00,65.2596
2006-04-21 00:00:00,65.3395
2006-04-24 00:00:00,65.3534
2006-04-25 00:00:00,65.3867
2006-04-26 00:00:00,65.5619
2006-04-27 00:00:00,65.739
2006-04-28 00:00:00,65.9758
2006-05-01 00:00:00,66.1293
2006-05-02 00:00:00,66.4384
2006-05-03 00:00:00,66.7632
2006-05-04 00:00:00,66.8777
2006-05-05 00:00:00,66.9124
2006-05-08 00:00:00,66.9956
2006-05-09 00:00:00,67.0728
2006-05-10 00:00:00,67.1492
2006-05-11 00:00:00,67.1608
2006-05-12 00:00:00,67.1662
2006-05-15 00:00:00,67.1822
