date,NATR
2007-02-27 00:00:00,2.7276
2007-02-28 00:00:00,2.724
2007-03-01 00:00:00,2.7769
2007-03-02 00:00:00,2.8254
2007-03-05 00:00:00,2.8435
2007-03-06 00:00:00,2.7569
2007-03-07 00:00:00,2.7197
2007-03-08 00:00:00,2.6471
2007-03-09 00:00:00,2.598
2007-03-12 00:00:00,2.5283
2007-03-13 00:00:00,2.5663
2007-03-14 00:00:00,2.5102
2007-03-15 00:00:00,2.4547
2007-03-16 00:00:00,2.3689
2007-03-19 00:00:00,2.3199
2007-03-20 00:00:00,2.2381
2007-03-21 00:00:00,2.2063
2007-03-22 00:00:00,2.1664
2007-03-23 00:00:00,2.1089
2007-03-26 00:00:00,2.0904
2007-03-27 00:00:00,2.0898
2007-03-28 00:00:00,2.1565
2007-03-29 00:00:00,2.1421
2007-03-30 00:00:00,2.1572
2007-04-02 00:00:00,2.1047
2007-04-03 00:00:00,2.0651
2007-04-04 00:00:00,2.0202
2007-04-05 00:00:00,1.9721
2007-04-09 00:00:00,2.0148
2007-04-10 00:00:00,1.9468
2007-04-11 00:00:00,1.9863
2007-04-12 00:00:00,1.9966
2007-04-13 00:00:00,2.0558
2007-04-16 00:00:00,1.9965
2007-04-17 00:00:00,2.0632
2007-04-18 00:00:00,2.0281
2007-04-19 00:00:00,2.0082
2007-04-20 00:00:00,1.9431
2007-04-23 00:00:00,1.9471
2007-04-24 00:00:00,2.1281
2007-04-25 00:00:00,2.0902
2007-04-26 00:00:00,2.2774
2007-04-27 00:00:00,2.2532
2007-04-30 00:00:00,2.2097
2007-05-01 00:00:00,2.1967
2007-05-02 00:00:00,2.121
2007-05-03 00:00:00,2.0865
2007-05-04 00:00:00,2.0336
2007-05-07 00:00:00,2.0445
2007-05-08 00:00:00,2.0035
2007-05-09 00:00:00,1.9677
2007-05-10 00:00:00,1.9974
2007-05-11 00:00:00,1.9811
2007-05-14 00:00:00,1.9514
2007-05-15 00:00:00,2.0585
2007-05-16 00:00:00,2.2109
2007-05-17 00:00:00,2.1843
2007-05-18 00:00:00,2.1187
2007-05-21 00:00:00,2.086
2007-05-22 00:00:00,2.0325
2007-05-23 00:00:00,2.0487
2007-05-24 00:00:00,2.1697
2007-05-25 00:00:00,2.144
2007-05-29 00:00:00,2.1187
2007-05-30 00:00:00,2.1631
2007-05-31 00:00:00,2.1542
2007-06-01 00:00:00,2.2172
2007-06-04 00:00:00,2.2133
2007-06-05 00:00:00,2.1689
2007-06-06 00:00:00,2.1293
2007-06-07 00:00:00,2.1939
2007-06-08 00:00:00,2.2194
2007-06-11 00:00:00,2.4588
2007-06-12 00:00:00,2.4734
2007-06-13 00:00:00,2.6537
2007-06-14 00:00:00,2.6221
2007-06-15 00:00:00,2.5344
2007-06-18 00:00:00,2.5064
2007-06-19 00:00:00,2.4968
2007-06-20 00:00:00,2.5431
2007-06-21 00:00:00,2.5142
2007-06-22 00:00:00,2.4901
2007-06-25 00:00:00,2.5431
2007-06-26 00:00:00,2.6909
2007-06-27 00:00:00,2.6234
2007-06-28 00:00:00,2.623
2007-06-29 00:00:00,2.6026
2007-07-02 00:00:00,2.6034
2007-07-03 00:00:00,2.5997
2007-07-05 00:00:00,2.5843
2007-07-06 00:00:00,2.5746
2007-07-09 00:00:00,2.6255
2007-07-10 00:00:00,2.6712
2007-07-11 00:00:00,2.6271
2007-07-12 00:00:00,2.5335
2007-07-13 00:00:00,2.4801
2007-07-16 00:00:00,2.4395
2007-07-17 00:00:00,2.3796
2007-07-18 00:00:00,2.3775
2007-07-19 00:00:00,2.3243
2007-07-20 00:00:00,2.2959
2007-07-23 00:00:00,2.3311
2007-07-24 00:00:00,2.7132
2007-07-25 00:00:00,2.6595
2007-07-26 00:00:00,2.7704
2007-07-27 00:00:00,2.8499
2007-07-30 00:00:00,2.9616
2007-07-31 00:00:00,3.4739
2007-08-01 00:00:00,3.5028
2007-08-02 00:00:00,3.3943
2007-08-03 00:00:00,3.5273
2007-08-06 00:00:00,3.5244
2007-08-07 00:00:00,3.5243
2007-08-08 00:00:00,3.5549
2007-08-09 00:00:00,3.9336
2007-08-10 00:00:00,4.0765
2007-08-13 00:00:00,3.9583
2007-08-14 00:00:00,4.0595
2007-08-15 00:00:00,4.2066
2007-08-16 00:00:00,4.4473
2007-08-17 00:00:00,4.3157
2007-08-20 00:00:00,4.2582
2007-08-21 00:00:00,4.1876
2007-08-22 00:00:00,4.0254
2007-08-23 00:00:00,4.0027
2007-08-24 00:00:00,3.8891
2007-08-27 00:00:00,3.9009
2007-08-28 00:00:00,4.0924
2007-08-29 00:00:00,3.9517
2007-08-30 00:00:00,3.9127
2007-08-31 00:00:00,3.78
2007-09-04 00:00:00,3.7009
2007-09-05 00:00:00,4.0622
2007-09-06 00:00:00,4.0891
2007-09-07 00:00:00,4.1703
2007-09-10 00:00:00,4.0479
2007-09-11 00:00:00,4.0481
2007-09-12 00:00:00,3.9503
2007-09-13 00:00:00,3.8289
2007-09-14 00:00:00,3.6954
2007-09-17 00:00:00,3.6288
2007-09-18 00:00:00,3.564
2007-09-19 00:00:00,3.523
2007-09-20 00:00:00,3.4458
2007-09-21 00:00:00,3.3369
2007-09-24 00:00:00,3.2739
2007-09-25 00:00:00,3.2197
2007-09-26 00:00:00,3.1896
2007-09-27 00:00:00,3.0674
2007-09-28 00:00:00,2.9939
2007-10-01 00:00:00,2.9353
2007-10-02 00:00:00,2.8365
2007-10-03 00:00:00,2.7725
2007-10-04 00:00:00,2.8087
2007-10-05 00:00:00,2.7476
2007-10-08 00:00:00,2.7021
2007-10-09 00:00:00,2.6997
2007-10-10 00:00:00,2.6496
2007-10-11 00:00:00,3.1633
2007-10-12 00:00:00,3.0786
2007-10-15 00:00:00,3.1113
2007-10-16 00:00:00,3.0587
2007-10-17 00:00:00,2.9642
2007-10-18 00:00:00,2.8943
2007-10-19 00:00:00,2.9351
2007-10-22 00:00:00,2.867
2007-10-23 00:00:00,2.9335
2007-10-24 00:00:00,3.0046
2007-10-25 00:00:00,3.0203
2007-10-26 00:00:00,2.9096
2007-10-29 00:00:00,2.8094
2007-10-30 00:00:00,2.7657
2007-10-31 00:00:00,2.7227
2007-11-01 00:00:00,2.8906
2007-11-02 00:00:00,2.8982
2007-11-05 00:00:00,2.905
2007-11-06 00:00:00,2.8545
2007-11-07 00:00:00,2.9675
2007-11-08 00:00:00,3.5383
2007-11-09 00:00:00,3.8767
2007-11-12 00:00:00,4.516
2007-11-13 00:00:00,4.3879
2007-11-14 00:00:00,4.6814
2007-11-15 00:00:00,4.779
2007-11-16 00:00:00,4.7141
2007-11-19 00:00:00,4.7311
2007-11-20 00:00:00,4.6087
2007-11-21 00:00:00,4.6164
2007-11-23 00:00:00,4.4114
2007-11-26 00:00:00,4.3326
2007-11-27 00:00:00,4.2279
2007-11-28 00:00:00,4.0565
2007-11-29 00:00:00,3.9319
2007-11-30 00:00:00,3.9973
2007-12-03 00:00:00,4.0488
2007-12-04 00:00:00,3.9347
2007-12-05 00:00:00,3.7902
2007-12-06 00:00:00,3.6374
2007-12-07 00:00:00,3.557
2007-12-10 00:00:00,3.4572
2007-12-11 00:00:00,3.6335
2007-12-12 00:00:00,3.6383
2007-12-13 00:00:00,3.551
2007-12-14 00:00:00,3.6736
2007-12-17 00:00:00,3.8655
2007-12-18 00:00:00,3.9393
2007-12-19 00:00:00,3.8416
2007-12-20 00:00:00,3.6955
2007-12-21 00:00:00,3.5623
2007-12-24 00:00:00,3.4373
2007-12-26 00:00:00,3.367
2007-12-27 00:00:00,3.3347
2007-12-28 00:00:00,3.2651
2007-12-31 00:00:00,3.1986
2008-01-02 00:00:00,3.2871
2008-01-03 00:00:00,3.2418
2008-01-04 00:00:00,3.7797
2008-01-07 00:00:00,4.0158
2008-01-08 00:00:00,4.2978
2008-01-09 00:00:00,4.2095
2008-01-10 00:00:00,4.1871
2008-01-11 00:00:00,4.3327
2008-01-14 00:00:00,4.1641
2008-01-15 00:00:00,4.6145
2008-01-16 00:00:00,5.0284
2008-01-17 00:00:00,4.9555
2008-01-18 00:00:00,4.8843
2008-01-22 00:00:00,5.304
2008-01-23 00:00:00,6.6997
2008-01-24 00:00:00,6.8481
2008-01-25 00:00:00,7.15
2008-01-28 00:00:00,7.0521
2008-01-29 00:00:00,6.7638
2008-01-30 00:00:00,6.6006
2008-01-31 00:00:00,6.3911
2008-02-01 00:00:00,6.3095
2008-02-04 00:00:00,6.2598
2008-02-05 00:00:00,6.2492
2008-02-06 00:00:00,6.7108
2008-02-07 00:00:00,6.725
2008-02-08 00:00:00,6.3506
2008-02-11 00:00:00,6.0218
2008-02-12 00:00:00,6.2266
2008-02-13 00:00:00,5.8978
2008-02-14 00:00:00,5.8369
2008-02-15 00:00:00,5.8074
2008-02-19 00:00:00,5.8449
2008-02-20 00:00:00,5.597
2008-02-21 00:00:00,5.6477
2008-02-22 00:00:00,5.7367
2008-02-25 00:00:00,5.5835
2008-02-26 00:00:00,5.5677
2008-02-27 00:00:00,5.3271
2008-02-28 00:00:00,5.1456
2008-02-29 00:00:00,5.2959
2008-03-03 00:00:00,5.4949
2008-03-04 00:00:00,5.2788
2008-03-05 00:00:00,5.1362
2008-03-06 00:00:00,5.2996
2008-03-07 00:00:00,5.141
2008-03-10 00:00:00,5.1593
2008-03-11 00:00:00,4.9124
2008-03-12 00:00:00,4.8549
2008-03-13 00:00:00,4.7973
2008-03-14 00:00:00,4.8462
2008-03-17 00:00:00,4.8378
2008-03-18 00:00:00,4.6213
2008-03-19 00:00:00,4.675
2008-03-20 00:00:00,4.4756
2008-03-24 00:00:00,4.3327
2008-03-25 00:00:00,4.2783
2008-03-26 00:00:00,4.1259
2008-03-27 00:00:00,4.2437
2008-03-28 00:00:00,4.1075
2008-03-31 00:00:00,4.0
2008-04-01 00:00:00,3.8527
2008-04-02 00:00:00,3.8921
2008-04-03 00:00:00,3.8156
2008-04-04 00:00:00,3.7196
2008-04-07 00:00:00,3.6819
2008-04-08 00:00:00,3.7027
2008-04-09 00:00:00,3.6633
2008-04-10 00:00:00,3.5661
2008-04-11 00:00:00,3.8353
2008-04-14 00:00:00,3.7871
2008-04-15 00:00:00,3.718
2008-04-16 00:00:00,3.5959
2008-04-17 00:00:00,3.4844
2008-04-18 00:00:00,3.4168
2008-04-21 00:00:00,3.3304
2008-04-22 00:00:00,3.6353
2008-04-23 00:00:00,3.539
2008-04-24 00:00:00,3.5608
2008-04-25 00:00:00,3.5049
2008-04-28 00:00:00,3.4153
2008-04-29 00:00:00,3.347
2008-04-30 00:00:00,3.4032
2008-05-01 00:00:00,3.2924
2008-05-02 00:00:00,3.2047
2008-05-05 00:00:00,3.1003
2008-05-06 00:00:00,3.0471
2008-05-07 00:00:00,3.1691
2008-05-08 00:00:00,3.0761
2008-05-09 00:00:00,3.0485
2008-05-12 00:00:00,2.9835
2008-05-13 00:00:00,2.902
2008-05-14 00:00:00,2.9907
2008-05-15 00:00:00,2.9394
2008-05-16 00:00:00,2.9118
2008-05-19 00:00:00,3.028
2008-05-20 00:00:00,3.0035
2008-05-21 00:00:00,3.3065
2008-05-22 00:00:00,3.4249
2008-05-23 00:00:00,3.316
2008-05-27 00:00:00,3.2024
2008-05-28 00:00:00,3.1459
2008-05-29 00:00:00,3.066
2008-05-30 00:00:00,2.9565
2008-06-02 00:00:00,2.9862
2008-06-03 00:00:00,3.0062
2008-06-04 00:00:00,2.9629
2008-06-05 00:00:00,2.8745
2008-06-06 00:00:00,2.905
2008-06-09 00:00:00,3.0933
2008-06-10 00:00:00,3.0839
2008-06-11 00:00:00,3.1852
2008-06-12 00:00:00,3.4868
2008-06-13 00:00:00,3.5863
2008-06-16 00:00:00,3.5705
2008-06-17 00:00:00,3.4481
2008-06-18 00:00:00,3.4604
2008-06-19 00:00:00,3.4015
2008-06-20 00:00:00,3.5064
2008-06-23 00:00:00,3.4964
2008-06-24 00:00:00,3.4396
2008-06-25 00:00:00,3.3486
2008-06-26 00:00:00,3.6326
2008-06-27 00:00:00,3.6025
2008-06-30 00:00:00,3.6372
2008-07-01 00:00:00,3.619
2008-07-02 00:00:00,3.8466
2008-07-03 00:00:00,3.8012
2008-07-07 00:00:00,3.7074
2008-07-08 00:00:00,3.6297
2008-07-09 00:00:00,3.7474
2008-07-10 00:00:00,3.681
2008-07-11 00:00:00,3.7561
2008-07-14 00:00:00,3.7348
2008-07-15 00:00:00,3.8575
2008-07-16 00:00:00,3.7227
2008-07-17 00:00:00,3.6616
2008-07-18 00:00:00,3.825
2008-07-21 00:00:00,3.8007
2008-07-22 00:00:00,4.3156
2008-07-23 00:00:00,4.2001
2008-07-24 00:00:00,4.417
2008-07-25 00:00:00,4.2503
2008-07-28 00:00:00,4.5134
2008-07-29 00:00:00,4.3992
2008-07-30 00:00:00,4.2439
2008-07-31 00:00:00,4.2195
2008-08-01 00:00:00,4.2025
2008-08-04 00:00:00,4.2445
2008-08-05 00:00:00,4.0819
2008-08-06 00:00:00,4.0802
2008-08-07 00:00:00,4.0331
2008-08-08 00:00:00,3.8756
2008-08-11 00:00:00,3.7969
2008-08-12 00:00:00,3.7059
2008-08-13 00:00:00,3.5845
2008-08-14 00:00:00,3.4777
2008-08-15 00:00:00,3.5048
2008-08-18 00:00:00,3.45
2008-08-19 00:00:00,3.4641
2008-08-20 00:00:00,3.3447
2008-08-21 00:00:00,3.319
2008-08-22 00:00:00,3.1993
2008-08-25 00:00:00,3.2626
2008-08-26 00:00:00,3.1471
2008-08-27 00:00:00,3.0743
2008-08-28 00:00:00,3.037
2008-08-29 00:00:00,3.0954
2008-09-02 00:00:00,3.2554
2008-09-03 00:00:00,3.2186
2008-09-04 00:00:00,3.3868
2008-09-05 00:00:00,3.3866
2008-09-08 00:00:00,3.6886
2008-09-09 00:00:00,3.9835
2008-09-10 00:00:00,3.9902
2008-09-11 00:00:00,3.9939
2008-09-12 00:00:00,4.0951
2008-09-15 00:00:00,4.4338
2008-09-16 00:00:00,4.5966
2008-09-17 00:00:00,5.2497
2008-09-18 00:00:00,5.4748
2008-09-19 00:00:00,5.3081
2008-09-22 00:00:00,5.8131
2008-09-23 00:00:00,6.0661
2008-09-24 00:00:00,5.9044
2008-09-25 00:00:00,5.7099
2008-09-26 00:00:00,5.9286
2008-09-29 00:00:00,8.1752
2008-09-30 00:00:00,7.6209
2008-10-01 00:00:00,7.8284
2008-10-02 00:00:00,8.5627
2008-10-03 00:00:00,8.9989
2008-10-06 00:00:00,9.0284
2008-10-07 00:00:00,10.1446
2008-10-08 00:00:00,10.1628
2008-10-09 00:00:00,10.2872
2008-10-10 00:00:00,9.7339
2008-10-13 00:00:00,8.741
2008-10-14 00:00:00,9.434
2008-10-15 00:00:00,9.9883
2008-10-16 00:00:00,9.6956
2008-10-17 00:00:00,10.4647
2008-10-20 00:00:00,10.161
2008-10-21 00:00:00,10.7841
2008-10-22 00:00:00,10.1797
2008-10-23 00:00:00,9.9109
2008-10-24 00:00:00,10.0174
2008-10-27 00:00:00,10.2731
2008-10-28 00:00:00,9.4164
2008-10-29 00:00:00,9.0092
2008-10-30 00:00:00,8.4025
2008-10-31 00:00:00,8.5125
2008-11-03 00:00:00,8.3327
2008-11-04 00:00:00,7.8593
2008-11-05 00:00:00,8.4094
2008-11-06 00:00:00,8.5949
2008-11-07 00:00:00,8.4468
2008-11-10 00:00:00,8.5297
2008-11-11 00:00:00,8.4572
2008-11-12 00:00:00,8.7129
2008-11-13 00:00:00,8.2751
2008-11-14 00:00:00,8.7583
2008-11-17 00:00:00,8.7052
2008-11-18 00:00:00,8.3369
2008-11-19 00:00:00,8.5634
2008-11-20 00:00:00,9.1221
2008-11-21 00:00:00,8.7482
2008-11-24 00:00:00,8.0404
2008-11-25 00:00:00,8.1799
2008-11-26 00:00:00,7.7116
2008-11-28 00:00:00,7.6796
2008-12-01 00:00:00,7.8132
2008-12-02 00:00:00,7.4709
2008-12-03 00:00:00,7.2309
2008-12-04 00:00:00,7.5809
2008-12-05 00:00:00,7.3029
2008-12-08 00:00:00,6.8807
2008-12-09 00:00:00,6.8338
2008-12-10 00:00:00,6.7956
2008-12-11 00:00:00,7.0114
2008-12-12 00:00:00,6.7684
2008-12-15 00:00:00,6.9469
2008-12-16 00:00:00,6.748
2008-12-17 00:00:00,7.2769
2008-12-18 00:00:00,7.0258
2008-12-19 00:00:00,6.7512
2008-12-22 00:00:00,7.0437
2008-12-23 00:00:00,6.7652
2008-12-24 00:00:00,6.6358
2008-12-26 00:00:00,6.3861
2008-12-29 00:00:00,6.158
2008-12-30 00:00:00,6.0647
2008-12-31 00:00:00,5.9656
2009-01-02 00:00:00,5.654
2009-01-05 00:00:00,5.4409
2009-01-06 00:00:00,5.5124
2009-01-07 00:00:00,5.5041
2009-01-08 00:00:00,5.3013
2009-01-09 00:00:00,5.333
2009-01-12 00:00:00,5.37
2009-01-13 00:00:00,5.35
2009-01-14 00:00:00,5.3995
2009-01-15 00:00:00,5.5661
2009-01-16 00:00:00,5.597
2009-01-20 00:00:00,5.862
2009-01-21 00:00:00,5.5401
2009-01-22 00:00:00,5.3394
2009-01-23 00:00:00,5.2632
2009-01-26 00:00:00,5.0775
2009-01-27 00:00:00,4.871
2009-01-28 00:00:00,4.6836
2009-01-29 00:00:00,4.6004
2009-01-30 00:00:00,4.7098
2009-02-02 00:00:00,4.5762
2009-02-03 00:00:00,4.4454
2009-02-04 00:00:00,4.3721
2009-02-05 00:00:00,4.2682
2009-02-06 00:00:00,4.0998
2009-02-09 00:00:00,3.9595
2009-02-10 00:00:00,4.22
2009-02-11 00:00:00,4.182
2009-02-12 00:00:00,4.0723
2009-02-13 00:00:00,3.9647
2009-02-17 00:00:00,4.2091
2009-02-18 00:00:00,4.1713
2009-02-19 00:00:00,4.3608
2009-02-20 00:00:00,4.3037
2009-02-23 00:00:00,4.604
2009-02-24 00:00:00,4.4322
2009-02-25 00:00:00,4.3698
2009-02-26 00:00:00,4.465
2009-02-27 00:00:00,4.4393
2009-03-02 00:00:00,4.4838
2009-03-03 00:00:00,4.4007
2009-03-04 00:00:00,4.2935
2009-03-05 00:00:00,4.3783
2009-03-06 00:00:00,4.7136
2009-03-09 00:00:00,4.8985
2009-03-10 00:00:00,4.7058
2009-03-11 00:00:00,4.5686
2009-03-12 00:00:00,4.4126
2009-03-13 00:00:00,4.3244
2009-03-16 00:00:00,4.2984
2009-03-17 00:00:00,4.1415
2009-03-18 00:00:00,4.0505
2009-03-19 00:00:00,3.9893
2009-03-20 00:00:00,3.916
2009-03-23 00:00:00,3.8156
2009-03-24 00:00:00,3.8426
2009-03-25 00:00:00,3.8735
2009-03-26 00:00:00,3.7254
2009-03-27 00:00:00,3.8015
2009-03-30 00:00:00,3.8959
2009-03-31 00:00:00,3.8197
2009-04-01 00:00:00,3.7446
2009-04-02 00:00:00,3.6993
2009-04-03 00:00:00,3.5624
2009-04-06 00:00:00,3.5449
2009-04-07 00:00:00,3.6539
2009-04-08 00:00:00,3.5268
2009-04-09 00:00:00,3.4133
2009-04-13 00:00:00,3.3075
2009-04-14 00:00:00,3.3183
2009-04-15 00:00:00,3.2787
2009-04-16 00:00:00,3.2439
2009-04-17 00:00:00,3.1946
2009-04-20 00:00:00,3.2852
2009-04-21 00:00:00,3.234
2009-04-22 00:00:00,3.2494
2009-04-23 00:00:00,3.218
2009-04-24 00:00:00,3.1922
2009-04-27 00:00:00,3.1062
2009-04-28 00:00:00,3.0897
2009-04-29 00:00:00,3.0268
2009-04-30 00:00:00,2.9424
2009-05-01 00:00:00,2.8487
2009-05-04 00:00:00,2.797
2009-05-05 00:00:00,2.7099
2009-05-06 00:00:00,2.7023
2009-05-07 00:00:00,2.8138
2009-05-08 00:00:00,2.8629
2009-05-11 00:00:00,2.86
2009-05-12 00:00:00,3.089
2009-05-13 00:00:00,3.2666
2009-05-14 00:00:00,3.1802
2009-05-15 00:00:00,3.1572
2009-05-18 00:00:00,3.1017
2009-05-19 00:00:00,3.0682
2009-05-20 00:00:00,3.1067
2009-05-21 00:00:00,3.1481
2009-05-22 00:00:00,3.1309
2009-05-26 00:00:00,3.1045
2009-05-27 00:00:00,3.0568
2009-05-28 00:00:00,2.9849
2009-05-29 00:00:00,2.8957
2009-06-01 00:00:00,2.831
2009-06-02 00:00:00,2.7939
2009-06-03 00:00:00,2.6991
2009-06-04 00:00:00,2.6584
2009-06-05 00:00:00,2.6195
2009-06-08 00:00:00,2.6848
2009-06-09 00:00:00,2.7113
2009-06-10 00:00:00,2.7787
2009-06-11 00:00:00,2.7529
2009-06-12 00:00:00,2.8149
2009-06-15 00:00:00,2.7679
2009-06-16 00:00:00,2.7117
2009-06-17 00:00:00,2.6985
2009-06-18 00:00:00,2.6469
2009-06-19 00:00:00,2.5795
2009-06-22 00:00:00,2.6785
2009-06-23 00:00:00,2.7759
2009-06-24 00:00:00,2.7224
2009-06-25 00:00:00,2.6974
2009-06-26 00:00:00,2.6502
2009-06-29 00:00:00,2.6109
2009-06-30 00:00:00,2.5425
2009-07-01 00:00:00,2.4867
2009-07-02 00:00:00,2.5183
2009-07-06 00:00:00,2.5528
2009-07-07 00:00:00,2.6488
2009-07-08 00:00:00,2.6149
2009-07-09 00:00:00,2.5753
2009-07-10 00:00:00,2.5041
2009-07-13 00:00:00,2.484
2009-07-14 00:00:00,2.4319
2009-07-15 00:00:00,2.3988
2009-07-16 00:00:00,2.352
2009-07-17 00:00:00,2.3204
2009-07-20 00:00:00,2.3233
2009-07-21 00:00:00,2.3489
2009-07-22 00:00:00,2.3873
2009-07-23 00:00:00,2.3437
2009-07-24 00:00:00,2.3057
2009-07-27 00:00:00,2.3019
2009-07-28 00:00:00,2.2665
2009-07-29 00:00:00,2.2215
2009-07-30 00:00:00,2.2187
2009-07-31 00:00:00,2.1677
2009-08-03 00:00:00,2.1193
2009-08-04 00:00:00,2.0911
2009-08-05 00:00:00,2.0881
2009-08-06 00:00:00,2.1026
2009-08-07 00:00:00,2.0594
2009-08-10 00:00:00,2.055
2009-08-11 00:00:00,2.0622
2009-08-12 00:00:00,2.0582
2009-08-13 00:00:00,2.0189
2009-08-14 00:00:00,2.0235
2009-08-17 00:00:00,2.2395
2009-08-18 00:00:00,2.2121
2009-08-19 00:00:00,2.1804
2009-08-20 00:00:00,2.1136
2009-08-21 00:00:00,2.0634
2009-08-24 00:00:00,2.0343
2009-08-25 00:00:00,1.9842
2009-08-26 00:00:00,1.9907
2009-08-27 00:00:00,2.0083
2009-08-28 00:00:00,2.0176
2009-08-31 00:00:00,2.0432
2009-09-01 00:00:00,2.1283
2009-09-02 00:00:00,2.1292
2009-09-03 00:00:00,2.0692
2009-09-04 00:00:00,2.0442
2009-09-08 00:00:00,1.9944
2009-09-09 00:00:00,2.0538
2009-09-10 00:00:00,2.0058
2009-09-11 00:00:00,1.977
2009-09-14 00:00:00,1.9663
2009-09-15 00:00:00,1.9115
2009-09-16 00:00:00,1.9576
2009-09-17 00:00:00,1.966
2009-09-18 00:00:00,1.917
2009-09-21 00:00:00,1.9272
2009-09-22 00:00:00,1.8949
2009-09-23 00:00:00,1.9094
2009-09-24 00:00:00,1.9646
2009-09-25 00:00:00,1.9925
2009-09-28 00:00:00,1.9702
2009-09-29 00:00:00,1.9628
2009-09-30 00:00:00,1.9685
2009-10-01 00:00:00,2.0691
2009-10-02 00:00:00,2.0601
2009-10-05 00:00:00,2.0148
2009-10-06 00:00:00,1.9788
2009-10-07 00:00:00,1.9174
2009-10-08 00:00:00,1.8986
2009-10-09 00:00:00,1.8469
2009-10-12 00:00:00,1.8004
2009-10-13 00:00:00,1.7562
2009-10-14 00:00:00,1.7174
2009-10-15 00:00:00,1.684
2009-10-16 00:00:00,1.6935
2009-10-19 00:00:00,1.7107
2009-10-20 00:00:00,1.8515
2009-10-21 00:00:00,1.9488
2009-10-22 00:00:00,1.9789
2009-10-23 00:00:00,1.9546
2009-10-26 00:00:00,2.0345
2009-10-27 00:00:00,2.1439
2009-10-28 00:00:00,2.2692
2009-10-29 00:00:00,2.2313
2009-10-30 00:00:00,2.4927
2009-11-02 00:00:00,2.551
2009-11-03 00:00:00,2.526
2009-11-04 00:00:00,2.5074
2009-11-05 00:00:00,2.4505
2009-11-06 00:00:00,2.396
2009-11-09 00:00:00,2.3834
2009-11-10 00:00:00,2.3451
2009-11-11 00:00:00,2.3029
2009-11-12 00:00:00,2.2865
2009-11-13 00:00:00,2.2155
2009-11-16 00:00:00,2.1684
2009-11-17 00:00:00,2.1153
2009-11-18 00:00:00,2.0925
2009-11-19 00:00:00,2.1955
2009-11-20 00:00:00,2.1606
2009-11-23 00:00:00,2.1409
2009-11-24 00:00:00,2.121
2009-11-25 00:00:00,2.0637
2009-11-27 00:00:00,2.1408
2009-11-30 00:00:00,2.1134
2009-12-01 00:00:00,2.1885
2009-12-02 00:00:00,2.2314
2009-12-03 00:00:00,2.1871
2009-12-04 00:00:00,2.36
2009-12-07 00:00:00,2.4286
2009-12-08 00:00:00,2.3921
2009-12-09 00:00:00,2.3909
2009-12-10 00:00:00,2.3783
2009-12-11 00:00:00,2.3972
2009-12-14 00:00:00,2.3743
2009-12-15 00:00:00,2.3974
2009-12-16 00:00:00,2.3272
2009-12-17 00:00:00,2.3524
2009-12-18 00:00:00,2.2872
2009-12-21 00:00:00,2.2511
2009-12-22 00:00:00,2.1812
2009-12-23 00:00:00,2.1043
2009-12-24 00:00:00,2.1061
2009-12-28 00:00:00,2.0925
2009-12-29 00:00:00,2.1071
2009-12-30 00:00:00,2.0649
2009-12-31 00:00:00,2.0363
2010-01-04 00:00:00,1.9929
2010-01-05 00:00:00,1.9446
2010-01-06 00:00:00,1.9834
2010-01-07 00:00:00,1.9578
2010-01-08 00:00:00,1.9169
2010-01-11 00:00:00,1.9456
2010-01-12 00:00:00,1.9584
2010-01-13 00:00:00,1.9967
2010-01-14 00:00:00,1.9468
2010-01-15 00:00:00,2.02
2010-01-19 00:00:00,2.0531
2010-01-20 00:00:00,2.1238
2010-01-21 00:00:00,2.1997
2010-01-22 00:00:00,2.4747
2010-01-25 00:00:00,2.4605
2010-01-26 00:00:00,2.5751
2010-01-27 00:00:00,2.6893
2010-01-28 00:00:00,2.8954
2010-01-29 00:00:00,3.1652
2010-02-01 00:00:00,3.0864
2010-02-02 00:00:00,2.9903
2010-02-03 00:00:00,2.9378
2010-02-04 00:00:00,3.0946
2010-02-05 00:00:00,3.0204
2010-02-08 00:00:00,2.9891
2010-02-09 00:00:00,2.8958
2010-02-10 00:00:00,2.8261
2010-02-11 00:00:00,2.78
2010-02-12 00:00:00,2.7717
2010-02-16 00:00:00,2.6753
2010-02-17 00:00:00,2.6374
2010-02-18 00:00:00,2.5741
2010-02-19 00:00:00,2.5124
2010-02-22 00:00:00,2.4843
2010-02-23 00:00:00,2.5429
2010-02-24 00:00:00,2.4816
2010-02-25 00:00:00,2.4896
2010-02-26 00:00:00,2.4123
2010-03-01 00:00:00,2.3605
2010-03-02 00:00:00,2.318
2010-03-03 00:00:00,2.2431
2010-03-04 00:00:00,2.1714
2010-03-05 00:00:00,2.1905
2010-03-08 00:00:00,2.1217
2010-03-09 00:00:00,2.1394
2010-03-10 00:00:00,2.0707
2010-03-11 00:00:00,2.0097
2010-03-12 00:00:00,1.9492
2010-03-15 00:00:00,2.0164
2010-03-16 00:00:00,1.9654
2010-03-17 00:00:00,1.9408
2010-03-18 00:00:00,1.8926
2010-03-19 00:00:00,1.9076
2010-03-22 00:00:00,1.9222
2010-03-23 00:00:00,1.8997
2010-03-24 00:00:00,1.8554
2010-03-25 00:00:00,1.8879
2010-03-26 00:00:00,1.8753
2010-03-29 00:00:00,1.834
2010-03-30 00:00:00,1.8247
2010-03-31 00:00:00,1.7854
2010-04-01 00:00:00,1.8159
