date,ROCR
2006-05-17 00:00:00,0.9941
2006-05-18 00:00:00,0.9342
2006-05-19 00:00:00,0.9623
2006-05-22 00:00:00,0.964
2006-05-23 00:00:00,0.9544
2006-05-24 00:00:00,0.9294
2006-05-25 00:00:00,0.9275
2006-05-26 00:00:00,0.9028
2006-05-30 00:00:00,0.8796
2006-05-31 00:00:00,0.8345
2006-06-01 00:00:00,0.8739
2006-06-02 00:00:00,0.8669
2006-06-05 00:00:00,0.8346
2006-06-06 00:00:00,0.8308
2006-06-07 00:00:00,0.8245
2006-06-08 00:00:00,0.8606
2006-06-09 00:00:00,0.8734
2006-06-12 00:00:00,0.8419
2006-06-13 00:00:00,0.8605
2006-06-14 00:00:00,0.8866
2006-06-15 00:00:00,0.9099
2006-06-16 00:00:00,0.911
2006-06-19 00:00:00,0.8867
2006-06-20 00:00:00,0.9068
2006-06-21 00:00:00,0.9162
2006-06-22 00:00:00,0.9406
2006-06-23 00:00:00,0.9145
2006-06-26 00:00:00,0.9283
2006-06-27 00:00:00,0.9381
2006-06-28 00:00:00,0.9373
2006-06-29 00:00:00,0.9485
2006-06-30 00:00:00,0.9288
2006-07-03 00:00:00,0.9658
2006-07-05 00:00:00,0.9544
2006-07-06 00:00:00,0.9523
2006-07-07 00:00:00,0.9118
2006-07-10 00:00:00,0.9241
2006-07-11 00:00:00,0.9763
2006-07-12 00:00:00,0.9079
2006-07-13 00:00:00,0.907
2006-07-14 00:00:00,0.8533
2006-07-17 00:00:00,0.9098
2006-07-18 00:00:00,0.9248
2006-07-19 00:00:00,0.9414
2006-07-20 00:00:00,1.0456
2006-07-21 00:00:00,1.0191
2006-07-24 00:00:00,1.044
2006-07-25 00:00:00,1.0498
2006-07-26 00:00:00,1.1121
2006-07-27 00:00:00,1.1317
2006-07-28 00:00:00,1.1123
2006-07-31 00:00:00,1.1867
2006-08-01 00:00:00,1.1593
2006-08-02 00:00:00,1.1958
2006-08-03 00:00:00,1.2478
2006-08-04 00:00:00,1.2329
2006-08-07 00:00:00,1.222
2006-08-08 00:00:00,1.1641
2006-08-09 00:00:00,1.2007
2006-08-10 00:00:00,1.2262
2006-08-11 00:00:00,1.2562
2006-08-14 00:00:00,1.2209
2006-08-15 00:00:00,1.2561
2006-08-16 00:00:00,1.2566
2006-08-17 00:00:00,1.1172
2006-08-18 00:00:00,1.1184
2006-08-21 00:00:00,1.0837
2006-08-22 00:00:00,1.0919
2006-08-23 00:00:00,1.0539
2006-08-24 00:00:00,1.0696
2006-08-25 00:00:00,1.0482
2006-08-28 00:00:00,0.9856
2006-08-29 00:00:00,0.9896
2006-08-30 00:00:00,0.9824
2006-08-31 00:00:00,0.975
2006-09-01 00:00:00,1.0012
2006-09-05 00:00:00,1.0635
2006-09-06 00:00:00,1.081
2006-09-07 00:00:00,1.1448
2006-09-08 00:00:00,1.1319
2006-09-11 00:00:00,1.139
2006-09-12 00:00:00,1.1359
2006-09-13 00:00:00,1.1166
2006-09-14 00:00:00,1.0911
2006-09-15 00:00:00,1.0963
2006-09-18 00:00:00,1.0881
2006-09-19 00:00:00,1.1083
2006-09-20 00:00:00,1.113
2006-09-21 00:00:00,1.109
2006-09-22 00:00:00,1.0765
2006-09-25 00:00:00,1.1018
2006-09-26 00:00:00,1.1587
2006-09-27 00:00:00,1.1494
2006-09-28 00:00:00,1.1501
2006-09-29 00:00:00,1.1346
2006-10-02 00:00:00,1.0948
2006-10-03 00:00:00,1.0362
2006-10-04 00:00:00,1.0764
2006-10-05 00:00:00,1.0279
2006-10-06 00:00:00,1.0234
2006-10-09 00:00:00,1.0294
2006-10-10 00:00:00,1.0162
2006-10-11 00:00:00,0.9869
2006-10-12 00:00:00,1.0147
2006-10-13 00:00:00,1.0124
2006-10-16 00:00:00,1.0204
2006-10-17 00:00:00,1.007
2006-10-18 00:00:00,0.9903
2006-10-19 00:00:00,1.0581
2006-10-20 00:00:00,1.0952
2006-10-23 00:00:00,1.0754
2006-10-24 00:00:00,1.0443
2006-10-25 00:00:00,1.069
2006-10-26 00:00:00,1.0673
2006-10-27 00:00:00,1.0446
2006-10-30 00:00:00,1.0743
2006-10-31 00:00:00,1.0946
2006-11-01 00:00:00,1.0501
2006-11-02 00:00:00,1.0555
2006-11-03 00:00:00,1.0548
2006-11-06 00:00:00,1.0681
2006-11-07 00:00:00,1.0908
2006-11-08 00:00:00,1.1259
2006-11-09 00:00:00,1.1074
2006-11-10 00:00:00,1.108
2006-11-13 00:00:00,1.1187
2006-11-14 00:00:00,1.1442
2006-11-15 00:00:00,1.1277
2006-11-16 00:00:00,1.0838
2006-11-17 00:00:00,1.0738
2006-11-20 00:00:00,1.0615
2006-11-21 00:00:00,1.0932
2006-11-22 00:00:00,1.1057
2006-11-24 00:00:00,1.1149
2006-11-27 00:00:00,1.1135
2006-11-28 00:00:00,1.1416
2006-11-29 00:00:00,1.1322
2006-11-30 00:00:00,1.1579
2006-12-01 00:00:00,1.1562
2006-12-04 00:00:00,1.1639
2006-12-05 00:00:00,1.145
2006-12-06 00:00:00,1.1158
2006-12-07 00:00:00,1.0557
2006-12-08 00:00:00,1.059
2006-12-11 00:00:00,1.0677
2006-12-12 00:00:00,1.0212
2006-12-13 00:00:00,1.0476
2006-12-14 00:00:00,1.0535
2006-12-15 00:00:00,1.0246
2006-12-18 00:00:00,0.9956
2006-12-19 00:00:00,0.9981
2006-12-20 00:00:00,0.9567
2006-12-21 00:00:00,0.9179
2006-12-22 00:00:00,0.8971
2006-12-26 00:00:00,0.9103
2006-12-27 00:00:00,0.8879
2006-12-28 00:00:00,0.8809
2006-12-29 00:00:00,0.9256
2007-01-03 00:00:00,0.9177
2007-01-04 00:00:00,0.9401
2007-01-05 00:00:00,0.9319
2007-01-08 00:00:00,0.9515
2007-01-09 00:00:00,1.0635
2007-01-10 00:00:00,1.099
2007-01-11 00:00:00,1.0794
2007-01-12 00:00:00,1.0984
2007-01-16 00:00:00,1.0904
2007-01-17 00:00:00,1.0723
2007-01-18 00:00:00,1.0154
2007-01-19 00:00:00,1.0355
2007-01-22 00:00:00,1.0056
2007-01-23 00:00:00,1.0111
2007-01-24 00:00:00,1.0458
2007-01-25 00:00:00,1.0493
2007-01-26 00:00:00,1.0475
2007-01-29 00:00:00,1.0542
2007-01-30 00:00:00,1.0579
2007-01-31 00:00:00,1.0105
2007-02-01 00:00:00,1.0112
2007-02-02 00:00:00,0.9894
2007-02-05 00:00:00,0.9869
2007-02-06 00:00:00,0.9846
2007-02-07 00:00:00,0.9306
2007-02-08 00:00:00,0.8885
2007-02-09 00:00:00,0.8692
2007-02-12 00:00:00,0.8971
2007-02-13 00:00:00,0.8723
2007-02-14 00:00:00,0.8984
2007-02-15 00:00:00,0.9567
2007-02-16 00:00:00,0.9585
2007-02-20 00:00:00,0.9897
2007-02-21 00:00:00,1.0408
2007-02-22 00:00:00,1.0324
2007-02-23 00:00:00,1.0327
2007-02-26 00:00:00,1.0383
2007-02-27 00:00:00,0.9766
2007-02-28 00:00:00,0.989
2007-03-01 00:00:00,1.0155
2007-03-02 00:00:00,1.0079
2007-03-05 00:00:00,1.0185
2007-03-06 00:00:00,1.0506
2007-03-07 00:00:00,1.0424
2007-03-08 00:00:00,1.0215
2007-03-09 00:00:00,1.0208
2007-03-12 00:00:00,1.0793
2007-03-13 00:00:00,1.0415
2007-03-14 00:00:00,1.0626
2007-03-15 00:00:00,1.0501
2007-03-16 00:00:00,1.0514
2007-03-19 00:00:00,1.0743
2007-03-20 00:00:00,1.065
2007-03-21 00:00:00,1.0524
2007-03-22 00:00:00,1.0497
2007-03-23 00:00:00,1.05
2007-03-26 00:00:00,1.0812
2007-03-27 00:00:00,1.1374
2007-03-28 00:00:00,1.102
2007-03-29 00:00:00,1.0768
2007-03-30 00:00:00,1.0878
2007-04-02 00:00:00,1.0849
2007-04-03 00:00:00,1.0716
2007-04-04 00:00:00,1.0747
2007-04-05 00:00:00,1.0759
2007-04-09 00:00:00,1.0646
2007-04-10 00:00:00,1.0487
2007-04-11 00:00:00,1.0474
2007-04-12 00:00:00,1.0243
2007-04-13 00:00:00,1.0075
2007-04-16 00:00:00,1.0205
2007-04-17 00:00:00,0.9914
2007-04-18 00:00:00,0.9882
2007-04-19 00:00:00,0.9616
2007-04-20 00:00:00,0.9682
2007-04-23 00:00:00,0.9999
2007-04-24 00:00:00,0.9728
2007-04-25 00:00:00,0.9988
2007-04-26 00:00:00,1.0601
2007-04-27 00:00:00,1.0658
2007-04-30 00:00:00,1.0742
2007-05-01 00:00:00,1.0621
2007-05-02 00:00:00,1.0623
2007-05-03 00:00:00,1.065
2007-05-04 00:00:00,1.0647
2007-05-07 00:00:00,1.1097
2007-05-08 00:00:00,1.1147
2007-05-09 00:00:00,1.1543
2007-05-10 00:00:00,1.1643
2007-05-11 00:00:00,1.205
2007-05-14 00:00:00,1.1961
2007-05-15 00:00:00,1.19
2007-05-16 00:00:00,1.1874
2007-05-17 00:00:00,1.2124
2007-05-18 00:00:00,1.2094
2007-05-21 00:00:00,1.1975
2007-05-22 00:00:00,1.2177
2007-05-23 00:00:00,1.184
2007-05-24 00:00:00,1.1199
2007-05-25 00:00:00,1.1371
2007-05-29 00:00:00,1.1458
2007-05-30 00:00:00,1.194
2007-05-31 00:00:00,1.2072
2007-06-01 00:00:00,1.1793
2007-06-04 00:00:00,1.2036
2007-06-05 00:00:00,1.1804
2007-06-06 00:00:00,1.1769
2007-06-07 00:00:00,1.1608
2007-06-08 00:00:00,1.1598
2007-06-11 00:00:00,1.1053
2007-06-12 00:00:00,1.1008
2007-06-13 00:00:00,1.0928
2007-06-14 00:00:00,1.1063
2007-06-15 00:00:00,1.1011
2007-06-18 00:00:00,1.137
2007-06-19 00:00:00,1.1043
2007-06-20 00:00:00,1.0705
2007-06-21 00:00:00,1.0975
2007-06-22 00:00:00,1.1112
2007-06-25 00:00:00,1.0767
2007-06-26 00:00:00,1.0463
2007-06-27 00:00:00,1.0263
2007-06-28 00:00:00,0.9948
2007-06-29 00:00:00,1.0307
2007-07-02 00:00:00,0.9994
2007-07-03 00:00:00,1.0367
2007-07-05 00:00:00,1.0737
2007-07-06 00:00:00,1.0663
2007-07-09 00:00:00,1.0469
2007-07-10 00:00:00,1.1012
2007-07-11 00:00:00,1.0998
2007-07-12 00:00:00,1.141
2007-07-13 00:00:00,1.1598
2007-07-16 00:00:00,1.1461
2007-07-17 00:00:00,1.1105
2007-07-18 00:00:00,1.1169
2007-07-19 00:00:00,1.1518
2007-07-20 00:00:00,1.1602
2007-07-23 00:00:00,1.1683
2007-07-24 00:00:00,1.1026
2007-07-25 00:00:00,1.1472
2007-07-26 00:00:00,1.1978
2007-07-27 00:00:00,1.1932
2007-07-30 00:00:00,1.1589
2007-07-31 00:00:00,1.0866
2007-08-01 00:00:00,1.0616
2007-08-02 00:00:00,1.0282
2007-08-03 00:00:00,0.9966
2007-08-06 00:00:00,1.0377
2007-08-07 00:00:00,1.0203
2007-08-08 00:00:00,1.0122
2007-08-09 00:00:00,0.9427
2007-08-10 00:00:00,0.9076
2007-08-13 00:00:00,0.9253
2007-08-14 00:00:00,0.8929
2007-08-15 00:00:00,0.8681
2007-08-16 00:00:00,0.8361
2007-08-17 00:00:00,0.8491
2007-08-20 00:00:00,0.8505
2007-08-21 00:00:00,0.9457
2007-08-22 00:00:00,0.9654
2007-08-23 00:00:00,0.8977
2007-08-24 00:00:00,0.9406
2007-08-27 00:00:00,0.9351
2007-08-28 00:00:00,0.9625
2007-08-29 00:00:00,0.9932
2007-08-30 00:00:00,0.9982
2007-08-31 00:00:00,1.0503
2007-09-04 00:00:00,1.0659
2007-09-05 00:00:00,1.0128
2007-09-06 00:00:00,1.0075
2007-09-07 00:00:00,1.0426
2007-09-10 00:00:00,1.0937
2007-09-11 00:00:00,1.0603
2007-09-12 00:00:00,1.1034
2007-09-13 00:00:00,1.1443
2007-09-14 00:00:00,1.1859
2007-09-17 00:00:00,1.134
2007-09-18 00:00:00,1.153
2007-09-19 00:00:00,1.1035
2007-09-20 00:00:00,1.0589
2007-09-21 00:00:00,1.0998
2007-09-24 00:00:00,1.0959
2007-09-25 00:00:00,1.1583
2007-09-26 00:00:00,1.2046
2007-09-27 00:00:00,1.1523
2007-09-28 00:00:00,1.1264
2007-10-01 00:00:00,1.129
2007-10-02 00:00:00,1.0991
2007-10-03 00:00:00,1.1547
2007-10-04 00:00:00,1.1572
2007-10-05 00:00:00,1.2252
2007-10-08 00:00:00,1.2282
2007-10-09 00:00:00,1.2389
2007-10-10 00:00:00,1.2188
2007-10-11 00:00:00,1.1824
2007-10-12 00:00:00,1.2049
2007-10-15 00:00:00,1.2064
2007-10-16 00:00:00,1.2034
2007-10-17 00:00:00,1.2272
2007-10-18 00:00:00,1.2365
2007-10-19 00:00:00,1.1822
2007-10-22 00:00:00,1.1759
2007-10-23 00:00:00,1.2153
2007-10-24 00:00:00,1.2171
2007-10-25 00:00:00,1.183
2007-10-26 00:00:00,1.2035
2007-10-29 00:00:00,1.1839
2007-10-30 00:00:00,1.1802
2007-10-31 00:00:00,1.2028
2007-11-01 00:00:00,1.1997
2007-11-02 00:00:00,1.1636
2007-11-05 00:00:00,1.1088
2007-11-06 00:00:00,1.1426
2007-11-07 00:00:00,1.117
2007-11-08 00:00:00,1.0816
2007-11-09 00:00:00,0.9887
2007-11-12 00:00:00,0.9208
2007-11-13 00:00:00,1.0022
2007-11-14 00:00:00,0.9616
2007-11-15 00:00:00,0.947
2007-11-16 00:00:00,0.9764
2007-11-19 00:00:00,0.9403
2007-11-20 00:00:00,0.907
2007-11-21 00:00:00,0.906
2007-11-23 00:00:00,0.9385
2007-11-26 00:00:00,0.9342
2007-11-27 00:00:00,0.9445
2007-11-28 00:00:00,0.9637
2007-11-29 00:00:00,0.9702
2007-11-30 00:00:00,0.9722
2007-12-03 00:00:00,0.952
2007-12-04 00:00:00,0.9658
2007-12-05 00:00:00,0.9672
2007-12-06 00:00:00,1.0196
2007-12-07 00:00:00,1.1073
2007-12-10 00:00:00,1.1744
2007-12-11 00:00:00,1.2262
2007-12-12 00:00:00,1.123
2007-12-13 00:00:00,1.1548
2007-12-14 00:00:00,1.1588
2007-12-17 00:00:00,1.1082
2007-12-18 00:00:00,1.1161
2007-12-19 00:00:00,1.0845
2007-12-20 00:00:00,1.1113
2007-12-21 00:00:00,1.1304
2007-12-24 00:00:00,1.1522
2007-12-26 00:00:00,1.1381
2007-12-27 00:00:00,1.1018
2007-12-28 00:00:00,1.0843
2007-12-31 00:00:00,1.087
2008-01-02 00:00:00,1.0893
2008-01-03 00:00:00,1.0841
2008-01-04 00:00:00,0.9706
2008-01-07 00:00:00,0.9352
2008-01-08 00:00:00,0.8814
2008-01-09 00:00:00,0.9237
2008-01-10 00:00:00,0.9442
2008-01-11 00:00:00,0.9048
2008-01-14 00:00:00,0.932
2008-01-15 00:00:00,0.8879
2008-01-16 00:00:00,0.8657
2008-01-17 00:00:00,0.8793
2008-01-18 00:00:00,0.8812
2008-01-22 00:00:00,0.8314
2008-01-23 00:00:00,0.7172
2008-01-24 00:00:00,0.6821
2008-01-25 00:00:00,0.6535
2008-01-28 00:00:00,0.6547
2008-01-29 00:00:00,0.6583
2008-01-30 00:00:00,0.6673
2008-01-31 00:00:00,0.6947
2008-02-01 00:00:00,0.6861
2008-02-04 00:00:00,0.7312
2008-02-05 00:00:00,0.7282
2008-02-06 00:00:00,0.7124
2008-02-07 00:00:00,0.6758
2008-02-08 00:00:00,0.7049
2008-02-11 00:00:00,0.7496
2008-02-12 00:00:00,0.6984
2008-02-13 00:00:00,0.7655
2008-02-14 00:00:00,0.7984
2008-02-15 00:00:00,0.7746
2008-02-19 00:00:00,0.7572
2008-02-20 00:00:00,0.7956
2008-02-21 00:00:00,0.8739
2008-02-22 00:00:00,0.881
2008-02-25 00:00:00,0.921
2008-02-26 00:00:00,0.9165
2008-02-27 00:00:00,0.9348
2008-02-28 00:00:00,0.9828
2008-02-29 00:00:00,0.9236
2008-03-03 00:00:00,0.9101
2008-03-04 00:00:00,0.9466
2008-03-05 00:00:00,0.9624
2008-03-06 00:00:00,0.9912
2008-03-07 00:00:00,1.0083
2008-03-10 00:00:00,0.9539
2008-03-11 00:00:00,0.9838
2008-03-12 00:00:00,1.0094
2008-03-13 00:00:00,0.9887
2008-03-14 00:00:00,0.9933
2008-03-17 00:00:00,1.0168
2008-03-18 00:00:00,1.0871
2008-03-19 00:00:00,1.0472
2008-03-20 00:00:00,1.0965
2008-03-24 00:00:00,1.168
2008-03-25 00:00:00,1.1774
2008-03-26 00:00:00,1.2175
2008-03-27 00:00:00,1.1406
2008-03-28 00:00:00,1.1008
2008-03-31 00:00:00,1.1478
2008-04-01 00:00:00,1.2284
2008-04-02 00:00:00,1.1835
2008-04-03 00:00:00,1.2178
2008-04-04 00:00:00,1.2659
2008-04-07 00:00:00,1.2752
2008-04-08 00:00:00,1.277
2008-04-09 00:00:00,1.1892
2008-04-10 00:00:00,1.2263
2008-04-11 00:00:00,1.1501
2008-04-14 00:00:00,1.1672
2008-04-15 00:00:00,1.1708
2008-04-16 00:00:00,1.1572
2008-04-17 00:00:00,1.1914
2008-04-18 00:00:00,1.2084
2008-04-21 00:00:00,1.2052
2008-04-22 00:00:00,1.1363
2008-04-23 00:00:00,1.1229
2008-04-24 00:00:00,1.2046
2008-04-25 00:00:00,1.1868
2008-04-28 00:00:00,1.2003
2008-04-29 00:00:00,1.1707
2008-04-30 00:00:00,1.1794
2008-05-01 00:00:00,1.1873
2008-05-02 00:00:00,1.182
2008-05-05 00:00:00,1.185
2008-05-06 00:00:00,1.2213
2008-05-07 00:00:00,1.2057
2008-05-08 00:00:00,1.1974
2008-05-09 00:00:00,1.2468
2008-05-12 00:00:00,1.2732
2008-05-13 00:00:00,1.2802
2008-05-14 00:00:00,1.2118
2008-05-15 00:00:00,1.2281
2008-05-16 00:00:00,1.1651
2008-05-19 00:00:00,1.0918
2008-05-20 00:00:00,1.1604
2008-05-21 00:00:00,1.0939
2008-05-22 00:00:00,1.048
2008-05-23 00:00:00,1.0674
2008-05-27 00:00:00,1.0824
2008-05-28 00:00:00,1.0683
2008-05-29 00:00:00,1.0732
2008-05-30 00:00:00,1.0486
2008-06-02 00:00:00,1.0285
2008-06-03 00:00:00,1.0035
2008-06-04 00:00:00,0.9921
2008-06-05 00:00:00,1.0375
2008-06-06 00:00:00,1.0031
2008-06-09 00:00:00,0.99
2008-06-10 00:00:00,0.9866
2008-06-11 00:00:00,0.9518
2008-06-12 00:00:00,0.9302
2008-06-13 00:00:00,0.9085
2008-06-16 00:00:00,0.9425
2008-06-17 00:00:00,0.9882
2008-06-18 00:00:00,0.9615
2008-06-19 00:00:00,1.0152
2008-06-20 00:00:00,0.9899
2008-06-23 00:00:00,0.9558
2008-06-24 00:00:00,0.9293
2008-06-25 00:00:00,0.9486
2008-06-26 00:00:00,0.9013
2008-06-27 00:00:00,0.9011
2008-06-30 00:00:00,0.8997
2008-07-01 00:00:00,0.9423
2008-07-02 00:00:00,0.9081
2008-07-03 00:00:00,0.8981
2008-07-07 00:00:00,0.9435
2008-07-08 00:00:00,0.9887
2008-07-09 00:00:00,0.9386
2008-07-10 00:00:00,0.9769
2008-07-11 00:00:00,0.9961
2008-07-14 00:00:00,1.0088
2008-07-15 00:00:00,0.9593
2008-07-16 00:00:00,0.9525
2008-07-17 00:00:00,0.9612
2008-07-18 00:00:00,0.9129
2008-07-21 00:00:00,0.9488
2008-07-22 00:00:00,0.9357
2008-07-23 00:00:00,0.9597
2008-07-24 00:00:00,0.8965
2008-07-25 00:00:00,0.9635
2008-07-28 00:00:00,0.9078
2008-07-29 00:00:00,0.9381
2008-07-30 00:00:00,0.9153
2008-07-31 00:00:00,0.9451
2008-08-01 00:00:00,0.9209
2008-08-04 00:00:00,0.8748
2008-08-05 00:00:00,0.8947
2008-08-06 00:00:00,0.9423
2008-08-07 00:00:00,0.9261
2008-08-08 00:00:00,0.9824
2008-08-11 00:00:00,0.9982
2008-08-12 00:00:00,1.0418
2008-08-13 00:00:00,1.0376
2008-08-14 00:00:00,1.0437
2008-08-15 00:00:00,1.0641
2008-08-18 00:00:00,1.0547
2008-08-19 00:00:00,1.071
2008-08-20 00:00:00,1.0576
2008-08-21 00:00:00,1.096
2008-08-22 00:00:00,1.0905
2008-08-25 00:00:00,1.1176
2008-08-26 00:00:00,1.1054
2008-08-27 00:00:00,1.0925
2008-08-28 00:00:00,1.093
2008-08-29 00:00:00,1.0822
2008-09-02 00:00:00,1.0846
2008-09-03 00:00:00,1.0393
2008-09-04 00:00:00,0.9819
2008-09-05 00:00:00,0.9793
2008-09-08 00:00:00,0.9314
2008-09-09 00:00:00,0.8739
2008-09-10 00:00:00,0.8579
2008-09-11 00:00:00,0.8514
2008-09-12 00:00:00,0.8306
2008-09-15 00:00:00,0.7987
2008-09-16 00:00:00,0.7975
2008-09-17 00:00:00,0.7366
2008-09-18 00:00:00,0.7626
2008-09-19 00:00:00,0.8085
2008-09-22 00:00:00,0.7413
2008-09-23 00:00:00,0.7351
2008-09-24 00:00:00,0.7412
2008-09-25 00:00:00,0.7553
2008-09-26 00:00:00,0.7381
2008-09-29 00:00:00,0.6209
2008-09-30 00:00:00,0.6839
2008-10-01 00:00:00,0.6536
2008-10-02 00:00:00,0.6209
2008-10-03 00:00:00,0.606
2008-10-06 00:00:00,0.6215
2008-10-07 00:00:00,0.5878
2008-10-08 00:00:00,0.5922
2008-10-09 00:00:00,0.5813
2008-10-10 00:00:00,0.6499
2008-10-13 00:00:00,0.7856
2008-10-14 00:00:00,0.7441
2008-10-15 00:00:00,0.7663
2008-10-16 00:00:00,0.7599
2008-10-17 00:00:00,0.6912
2008-10-20 00:00:00,0.7512
2008-10-21 00:00:00,0.7213
2008-10-22 00:00:00,0.7526
2008-10-23 00:00:00,0.7446
2008-10-24 00:00:00,0.7516
2008-10-27 00:00:00,0.8749
2008-10-28 00:00:00,0.879
2008-10-29 00:00:00,0.9581
2008-10-30 00:00:00,1.1093
2008-10-31 00:00:00,1.1084
2008-11-03 00:00:00,1.0899
2008-11-04 00:00:00,1.2448
2008-11-05 00:00:00,1.1505
2008-11-06 00:00:00,1.1167
2008-11-07 00:00:00,1.0149
2008-11-10 00:00:00,0.8696
2008-11-11 00:00:00,0.9105
2008-11-12 00:00:00,0.9201
2008-11-13 00:00:00,0.9465
2008-11-14 00:00:00,0.9265
2008-11-17 00:00:00,0.8954
2008-11-18 00:00:00,0.9827
2008-11-19 00:00:00,0.8908
2008-11-20 00:00:00,0.8194
2008-11-21 00:00:00,0.8568
2008-11-24 00:00:00,1.0093
2008-11-25 00:00:00,0.9088
2008-11-26 00:00:00,0.9087
2008-11-28 00:00:00,0.8346
2008-12-01 00:00:00,0.8266
2008-12-02 00:00:00,0.8645
2008-12-03 00:00:00,0.864
2008-12-04 00:00:00,0.8849
2008-12-05 00:00:00,0.9485
2008-12-08 00:00:00,1.0151
2008-12-09 00:00:00,1.0436
2008-12-10 00:00:00,1.0363
2008-12-11 00:00:00,1.0542
2008-12-12 00:00:00,1.019
2008-12-15 00:00:00,1.05
2008-12-16 00:00:00,1.0827
2008-12-17 00:00:00,0.9917
2008-12-18 00:00:00,1.0364
2008-12-19 00:00:00,1.1182
2008-12-22 00:00:00,1.0383
2008-12-23 00:00:00,0.9293
2008-12-24 00:00:00,0.9366
2008-12-26 00:00:00,0.9033
2008-12-29 00:00:00,0.9346
2008-12-30 00:00:00,0.9703
2008-12-31 00:00:00,0.923
2009-01-02 00:00:00,0.9463
2009-01-05 00:00:00,1.0347
2009-01-06 00:00:00,0.9896
2009-01-07 00:00:00,0.9127
2009-01-08 00:00:00,0.9264
2009-01-09 00:00:00,0.9223
2009-01-12 00:00:00,0.9333
2009-01-13 00:00:00,0.8925
2009-01-14 00:00:00,0.9006
2009-01-15 00:00:00,0.8737
2009-01-16 00:00:00,0.9234
2009-01-20 00:00:00,0.8744
2009-01-21 00:00:00,0.9203
2009-01-22 00:00:00,1.0306
2009-01-23 00:00:00,1.0229
2009-01-26 00:00:00,1.0541
2009-01-27 00:00:00,1.0573
2009-01-28 00:00:00,1.0876
2009-01-29 00:00:00,1.0778
2009-01-30 00:00:00,1.056
2009-02-02 00:00:00,1.0084
2009-02-03 00:00:00,0.9831
2009-02-04 00:00:00,1.0057
2009-02-05 00:00:00,1.0599
2009-02-06 00:00:00,1.0757
2009-02-09 00:00:00,1.1317
2009-02-10 00:00:00,1.1034
2009-02-11 00:00:00,1.1039
2009-02-12 00:00:00,1.1634
2009-02-13 00:00:00,1.1893
2009-02-17 00:00:00,1.1482
2009-02-18 00:00:00,1.2068
2009-02-19 00:00:00,1.0943
2009-02-20 00:00:00,1.0321
2009-02-23 00:00:00,0.984
2009-02-24 00:00:00,1.0068
2009-02-25 00:00:00,1.0047
2009-02-26 00:00:00,0.9468
2009-02-27 00:00:00,0.9603
2009-03-02 00:00:00,0.9757
2009-03-03 00:00:00,0.9657
2009-03-04 00:00:00,0.9805
2009-03-05 00:00:00,0.9497
2009-03-06 00:00:00,0.8843
2009-03-09 00:00:00,0.8334
2009-03-10 00:00:00,0.8646
2009-03-11 00:00:00,0.9474
2009-03-12 00:00:00,0.9951
2009-03-13 00:00:00,0.9664
2009-03-16 00:00:00,0.9623
2009-03-17 00:00:00,1.0543
2009-03-18 00:00:00,1.0758
2009-03-19 00:00:00,1.1211
2009-03-20 00:00:00,1.1139
2009-03-23 00:00:00,1.2382
2009-03-24 00:00:00,1.1837
2009-03-25 00:00:00,1.1682
2009-03-26 00:00:00,1.2319
2009-03-27 00:00:00,1.1964
2009-03-30 00:00:00,1.1882
2009-03-31 00:00:00,1.1895
2009-04-01 00:00:00,1.1922
2009-04-02 00:00:00,1.2687
2009-04-03 00:00:00,1.3598
2009-04-06 00:00:00,1.4252
2009-04-07 00:00:00,1.2976
2009-04-08 00:00:00,1.2551
2009-04-09 00:00:00,1.241
2009-04-13 00:00:00,1.2532
2009-04-14 00:00:00,1.2399
2009-04-15 00:00:00,1.1804
2009-04-16 00:00:00,1.1963
2009-04-17 00:00:00,1.2145
2009-04-20 00:00:00,1.1861
2009-04-21 00:00:00,1.131
2009-04-22 00:00:00,1.1374
2009-04-23 00:00:00,1.1776
2009-04-24 00:00:00,1.1277
2009-04-27 00:00:00,1.1673
2009-04-28 00:00:00,1.1858
2009-04-29 00:00:00,1.1904
2009-04-30 00:00:00,1.1577
2009-05-01 00:00:00,1.1289
2009-05-04 00:00:00,1.1386
2009-05-05 00:00:00,1.1204
2009-05-06 00:00:00,1.1522
2009-05-07 00:00:00,1.1095
2009-05-08 00:00:00,1.0805
2009-05-11 00:00:00,1.0778
2009-05-12 00:00:00,1.0516
2009-05-13 00:00:00,1.0157
2009-05-14 00:00:00,1.0124
2009-05-15 00:00:00,0.9919
2009-05-18 00:00:00,1.051
2009-05-19 00:00:00,1.0467
2009-05-20 00:00:00,1.0359
2009-05-21 00:00:00,0.9903
2009-05-22 00:00:00,0.9887
2009-05-26 00:00:00,1.0485
2009-05-27 00:00:00,1.0738
2009-05-28 00:00:00,1.0794
2009-05-29 00:00:00,1.0793
2009-06-01 00:00:00,1.0952
2009-06-02 00:00:00,1.0562
2009-06-03 00:00:00,1.0621
2009-06-04 00:00:00,1.0848
2009-06-05 00:00:00,1.121
2009-06-08 00:00:00,1.1135
2009-06-09 00:00:00,1.1015
2009-06-10 00:00:00,1.1272
2009-06-11 00:00:00,1.1712
2009-06-12 00:00:00,1.114
2009-06-15 00:00:00,1.1117
2009-06-16 00:00:00,1.0766
2009-06-17 00:00:00,1.0638
2009-06-18 00:00:00,1.0795
2009-06-19 00:00:00,1.1232
2009-06-22 00:00:00,1.1214
