date,TRIMA
2006-05-12 00:00:00,69.357
2006-05-15 00:00:00,69.6458
2006-05-16 00:00:00,69.8307
2006-05-17 00:00:00,69.9131
2006-05-18 00:00:00,69.8733
2006-05-19 00:00:00,69.7345
2006-05-22 00:00:00,69.4744
2006-05-23 00:00:00,69.0867
2006-05-24 00:00:00,68.5889
2006-05-25 00:00:00,68.0341
2006-05-26 00:00:00,67.4525
2006-05-30 00:00:00,66.8357
2006-05-31 00:00:00,66.188
2006-06-01 00:00:00,65.5725
2006-06-02 00:00:00,64.9967
2006-06-05 00:00:00,64.4521
2006-06-06 00:00:00,63.9414
2006-06-07 00:00:00,63.4664
2006-06-08 00:00:00,63.0395
2006-06-09 00:00:00,62.635
2006-06-12 00:00:00,62.2056
2006-06-13 00:00:00,61.7877
2006-06-14 00:00:00,61.4098
2006-06-15 00:00:00,61.054
2006-06-16 00:00:00,60.689
2006-06-19 00:00:00,60.3124
2006-06-20 00:00:00,59.9562
2006-06-21 00:00:00,59.6269
2006-06-22 00:00:00,59.3286
2006-06-23 00:00:00,59.0475
2006-06-26 00:00:00,58.8281
2006-06-27 00:00:00,58.6601
2006-06-28 00:00:00,58.504
2006-06-29 00:00:00,58.3637
2006-06-30 00:00:00,58.2462
2006-07-03 00:00:00,58.1728
2006-07-05 00:00:00,58.1205
2006-07-06 00:00:00,58.0698
2006-07-07 00:00:00,57.9874
2006-07-10 00:00:00,57.881
2006-07-11 00:00:00,57.7504
2006-07-12 00:00:00,57.5612
2006-07-13 00:00:00,57.3458
2006-07-14 00:00:00,57.0695
2006-07-17 00:00:00,56.7523
2006-07-18 00:00:00,56.3919
2006-07-19 00:00:00,55.9982
2006-07-20 00:00:00,55.6518
2006-07-21 00:00:00,55.3728
2006-07-24 00:00:00,55.1902
2006-07-25 00:00:00,55.0994
2006-07-26 00:00:00,55.1382
2006-07-27 00:00:00,55.319
2006-07-28 00:00:00,55.6697
2006-07-31 00:00:00,56.2376
2006-08-01 00:00:00,56.9798
2006-08-02 00:00:00,57.8958
2006-08-03 00:00:00,58.9208
2006-08-04 00:00:00,59.9717
2006-08-07 00:00:00,61.0268
2006-08-08 00:00:00,62.0495
2006-08-09 00:00:00,63.0127
2006-08-10 00:00:00,63.8827
2006-08-11 00:00:00,64.6337
2006-08-14 00:00:00,65.2125
2006-08-15 00:00:00,65.643
2006-08-16 00:00:00,65.942
2006-08-17 00:00:00,66.095
2006-08-18 00:00:00,66.1619
2006-08-21 00:00:00,66.1539
2006-08-22 00:00:00,66.1191
2006-08-23 00:00:00,66.0922
2006-08-24 00:00:00,66.1018
2006-08-25 00:00:00,66.1517
2006-08-28 00:00:00,66.2469
2006-08-29 00:00:00,66.3789
2006-08-30 00:00:00,66.5083
2006-08-31 00:00:00,66.6416
2006-09-01 00:00:00,66.7975
2006-09-05 00:00:00,67.0015
2006-09-06 00:00:00,67.2335
2006-09-07 00:00:00,67.4895
2006-09-08 00:00:00,67.7545
2006-09-11 00:00:00,68.0195
2006-09-12 00:00:00,68.2896
2006-09-13 00:00:00,68.6023
2006-09-14 00:00:00,68.9802
2006-09-15 00:00:00,69.4242
2006-09-18 00:00:00,69.9159
2006-09-19 00:00:00,70.4242
2006-09-20 00:00:00,70.9353
2006-09-21 00:00:00,71.4413
2006-09-22 00:00:00,71.9017
2006-09-25 00:00:00,72.3489
2006-09-26 00:00:00,72.8073
2006-09-27 00:00:00,73.2344
2006-09-28 00:00:00,73.6171
2006-09-29 00:00:00,73.9605
2006-10-02 00:00:00,74.2558
2006-10-03 00:00:00,74.5038
2006-10-04 00:00:00,74.7321
2006-10-05 00:00:00,74.9145
2006-10-06 00:00:00,75.0911
2006-10-09 00:00:00,75.2532
2006-10-10 00:00:00,75.3512
2006-10-11 00:00:00,75.375
2006-10-12 00:00:00,75.3628
2006-10-13 00:00:00,75.307
2006-10-16 00:00:00,75.2299
2006-10-17 00:00:00,75.146
2006-10-18 00:00:00,75.0516
2006-10-19 00:00:00,74.994
2006-10-20 00:00:00,74.9868
2006-10-23 00:00:00,75.0306
2006-10-24 00:00:00,75.1505
2006-10-25 00:00:00,75.3816
2006-10-26 00:00:00,75.7047
2006-10-27 00:00:00,76.0927
2006-10-30 00:00:00,76.5442
2006-10-31 00:00:00,77.0525
2006-11-01 00:00:00,77.6008
2006-11-02 00:00:00,78.1568
2006-11-03 00:00:00,78.6599
2006-11-06 00:00:00,79.095
2006-11-07 00:00:00,79.4631
2006-11-08 00:00:00,79.7724
2006-11-09 00:00:00,80.0153
2006-11-10 00:00:00,80.2198
2006-11-13 00:00:00,80.4111
2006-11-14 00:00:00,80.5924
2006-11-15 00:00:00,80.7564
2006-11-16 00:00:00,80.9385
2006-11-17 00:00:00,81.1895
2006-11-20 00:00:00,81.5171
2006-11-21 00:00:00,81.9341
2006-11-22 00:00:00,82.4275
2006-11-24 00:00:00,82.9892
2006-11-27 00:00:00,83.5988
2006-11-28 00:00:00,84.2516
2006-11-29 00:00:00,84.9305
2006-11-30 00:00:00,85.643
2006-12-01 00:00:00,86.3629
2006-12-04 00:00:00,87.0705
2006-12-05 00:00:00,87.7529
2006-12-06 00:00:00,88.3851
2006-12-07 00:00:00,88.914
2006-12-08 00:00:00,89.3408
2006-12-11 00:00:00,89.6851
2006-12-12 00:00:00,89.9195
2006-12-13 00:00:00,90.061
2006-12-14 00:00:00,90.1125
2006-12-15 00:00:00,90.062
2006-12-18 00:00:00,89.9083
2006-12-19 00:00:00,89.6615
2006-12-20 00:00:00,89.3251
2006-12-21 00:00:00,88.9398
2006-12-22 00:00:00,88.5292
2006-12-26 00:00:00,88.0834
2006-12-27 00:00:00,87.6027
2006-12-28 00:00:00,87.0993
2006-12-29 00:00:00,86.5871
2007-01-03 00:00:00,86.0675
2007-01-04 00:00:00,85.5825
2007-01-05 00:00:00,85.1373
2007-01-08 00:00:00,84.7436
2007-01-09 00:00:00,84.484
2007-01-10 00:00:00,84.3965
2007-01-11 00:00:00,84.4941
2007-01-12 00:00:00,84.7765
2007-01-16 00:00:00,85.2485
2007-01-17 00:00:00,85.8868
2007-01-18 00:00:00,86.6067
2007-01-19 00:00:00,87.3881
2007-01-22 00:00:00,88.1835
2007-01-23 00:00:00,88.9925
2007-01-24 00:00:00,89.7417
2007-01-25 00:00:00,90.3053
2007-01-26 00:00:00,90.6395
2007-01-29 00:00:00,90.765
2007-01-30 00:00:00,90.6664
2007-01-31 00:00:00,90.3364
2007-02-01 00:00:00,89.8751
2007-02-02 00:00:00,89.3318
2007-02-05 00:00:00,88.7368
2007-02-06 00:00:00,88.1119
2007-02-07 00:00:00,87.4799
2007-02-08 00:00:00,86.9006
2007-02-09 00:00:00,86.3999
2007-02-12 00:00:00,85.9843
2007-02-13 00:00:00,85.6398
2007-02-14 00:00:00,85.3965
2007-02-15 00:00:00,85.2412
2007-02-16 00:00:00,85.126
2007-02-20 00:00:00,85.0627
2007-02-21 00:00:00,85.0713
2007-02-22 00:00:00,85.1245
2007-02-23 00:00:00,85.2089
2007-02-26 00:00:00,85.3429
2007-02-27 00:00:00,85.4875
2007-02-28 00:00:00,85.6408
2007-03-01 00:00:00,85.8179
2007-03-02 00:00:00,86.0007
2007-03-05 00:00:00,86.1928
2007-03-06 00:00:00,86.405
2007-03-07 00:00:00,86.5859
2007-03-08 00:00:00,86.7072
2007-03-09 00:00:00,86.7879
2007-03-12 00:00:00,86.8534
2007-03-13 00:00:00,86.9107
2007-03-14 00:00:00,87.0256
2007-03-15 00:00:00,87.1642
2007-03-16 00:00:00,87.3247
2007-03-19 00:00:00,87.5272
2007-03-20 00:00:00,87.746
2007-03-21 00:00:00,87.9999
2007-03-22 00:00:00,88.3214
2007-03-23 00:00:00,88.7072
2007-03-26 00:00:00,89.1573
2007-03-27 00:00:00,89.6605
2007-03-28 00:00:00,90.1525
2007-03-29 00:00:00,90.6335
2007-03-30 00:00:00,91.1218
2007-04-02 00:00:00,91.5951
2007-04-03 00:00:00,92.0521
2007-04-04 00:00:00,92.4828
2007-04-05 00:00:00,92.8642
2007-04-09 00:00:00,93.1925
2007-04-10 00:00:00,93.4559
2007-04-11 00:00:00,93.6388
2007-04-12 00:00:00,93.748
2007-04-13 00:00:00,93.7958
2007-04-16 00:00:00,93.7922
2007-04-17 00:00:00,93.7284
2007-04-18 00:00:00,93.6044
2007-04-19 00:00:00,93.4165
2007-04-20 00:00:00,93.1914
2007-04-23 00:00:00,92.9584
2007-04-24 00:00:00,92.715
2007-04-25 00:00:00,92.5113
2007-04-26 00:00:00,92.3941
2007-04-27 00:00:00,92.3744
2007-04-30 00:00:00,92.4627
2007-05-01 00:00:00,92.6475
2007-05-02 00:00:00,92.953
2007-05-03 00:00:00,93.3879
2007-05-04 00:00:00,93.9486
2007-05-07 00:00:00,94.6377
2007-05-08 00:00:00,95.4355
2007-05-09 00:00:00,96.3473
2007-05-10 00:00:00,97.3113
2007-05-11 00:00:00,98.295
2007-05-14 00:00:00,99.2777
2007-05-15 00:00:00,100.2574
2007-05-16 00:00:00,101.2175
2007-05-17 00:00:00,102.1688
2007-05-18 00:00:00,103.1119
2007-05-21 00:00:00,104.0387
2007-05-22 00:00:00,104.948
2007-05-23 00:00:00,105.8045
2007-05-24 00:00:00,106.5865
2007-05-25 00:00:00,107.3357
2007-05-29 00:00:00,108.0501
2007-05-30 00:00:00,108.7798
2007-05-31 00:00:00,109.5623
2007-06-01 00:00:00,110.363
2007-06-04 00:00:00,111.1844
2007-06-05 00:00:00,112.0192
2007-06-06 00:00:00,112.8726
2007-06-07 00:00:00,113.7505
2007-06-08 00:00:00,114.6992
2007-06-11 00:00:00,115.6772
2007-06-12 00:00:00,116.6657
2007-06-13 00:00:00,117.5972
2007-06-14 00:00:00,118.4043
2007-06-15 00:00:00,119.1046
2007-06-18 00:00:00,119.7575
2007-06-19 00:00:00,120.3167
2007-06-20 00:00:00,120.7597
2007-06-21 00:00:00,121.1093
2007-06-22 00:00:00,121.3438
2007-06-25 00:00:00,121.4723
2007-06-26 00:00:00,121.5345
2007-06-27 00:00:00,121.5818
2007-06-28 00:00:00,121.657
2007-06-29 00:00:00,121.7685
2007-07-02 00:00:00,121.8261
2007-07-03 00:00:00,121.8813
2007-07-05 00:00:00,122.0294
2007-07-06 00:00:00,122.2729
2007-07-09 00:00:00,122.5845
2007-07-10 00:00:00,123.0007
2007-07-11 00:00:00,123.5132
2007-07-12 00:00:00,124.143
2007-07-13 00:00:00,124.889
2007-07-16 00:00:00,125.7645
2007-07-17 00:00:00,126.7865
2007-07-18 00:00:00,127.9429
2007-07-19 00:00:00,129.1333
2007-07-20 00:00:00,130.3259
2007-07-23 00:00:00,131.5637
2007-07-24 00:00:00,132.758
2007-07-25 00:00:00,133.9055
2007-07-26 00:00:00,135.0457
2007-07-27 00:00:00,136.1308
2007-07-30 00:00:00,137.0901
2007-07-31 00:00:00,137.8383
2007-08-01 00:00:00,138.3978
2007-08-02 00:00:00,138.8258
2007-08-03 00:00:00,139.0797
2007-08-06 00:00:00,139.1527
2007-08-07 00:00:00,139.1054
2007-08-08 00:00:00,139.0055
2007-08-09 00:00:00,138.6831
2007-08-10 00:00:00,138.0808
2007-08-13 00:00:00,137.2989
2007-08-14 00:00:00,136.4164
2007-08-15 00:00:00,135.4617
2007-08-16 00:00:00,134.3586
2007-08-17 00:00:00,133.1985
2007-08-20 00:00:00,132.028
2007-08-21 00:00:00,130.8665
2007-08-22 00:00:00,129.6902
2007-08-23 00:00:00,128.5859
2007-08-24 00:00:00,127.7535
2007-08-27 00:00:00,127.1331
2007-08-28 00:00:00,126.662
2007-08-29 00:00:00,126.3901
2007-08-30 00:00:00,126.43
2007-08-31 00:00:00,126.7959
2007-09-04 00:00:00,127.4503
2007-09-05 00:00:00,128.3066
2007-09-06 00:00:00,129.2535
2007-09-07 00:00:00,130.2205
2007-09-10 00:00:00,131.1576
2007-09-11 00:00:00,132.0306
2007-09-12 00:00:00,132.9543
2007-09-13 00:00:00,133.8809
2007-09-14 00:00:00,134.7019
2007-09-17 00:00:00,135.3477
2007-09-18 00:00:00,135.8148
2007-09-19 00:00:00,136.1189
2007-09-20 00:00:00,136.3876
2007-09-21 00:00:00,136.7462
2007-09-24 00:00:00,137.2035
2007-09-25 00:00:00,137.8089
2007-09-26 00:00:00,138.5295
2007-09-27 00:00:00,139.3163
2007-09-28 00:00:00,140.2079
2007-10-01 00:00:00,141.2393
2007-10-02 00:00:00,142.4306
2007-10-03 00:00:00,143.8073
2007-10-04 00:00:00,145.2924
2007-10-05 00:00:00,146.8866
2007-10-08 00:00:00,148.5467
2007-10-09 00:00:00,150.235
2007-10-10 00:00:00,151.89
2007-10-11 00:00:00,153.4706
2007-10-12 00:00:00,155.0191
2007-10-15 00:00:00,156.5312
2007-10-16 00:00:00,157.9814
2007-10-17 00:00:00,159.4071
2007-10-18 00:00:00,160.8337
2007-10-19 00:00:00,162.1971
2007-10-22 00:00:00,163.4619
2007-10-23 00:00:00,164.7146
2007-10-24 00:00:00,166.0078
2007-10-25 00:00:00,167.3604
2007-10-26 00:00:00,168.8013
2007-10-29 00:00:00,170.2816
2007-10-30 00:00:00,171.8234
2007-10-31 00:00:00,173.4205
2007-11-01 00:00:00,175.0095
2007-11-02 00:00:00,176.6002
2007-11-05 00:00:00,178.2168
2007-11-06 00:00:00,179.8259
2007-11-07 00:00:00,181.2721
2007-11-08 00:00:00,182.4777
2007-11-09 00:00:00,183.3208
2007-11-12 00:00:00,183.7205
2007-11-13 00:00:00,183.8007
2007-11-14 00:00:00,183.5057
2007-11-15 00:00:00,182.8441
2007-11-16 00:00:00,181.8604
2007-11-19 00:00:00,180.516
2007-11-20 00:00:00,178.8556
2007-11-21 00:00:00,176.9818
2007-11-23 00:00:00,175.069
2007-11-26 00:00:00,173.2879
2007-11-27 00:00:00,171.8738
2007-11-28 00:00:00,170.8379
2007-11-29 00:00:00,170.1221
2007-11-30 00:00:00,169.786
2007-12-03 00:00:00,169.7736
2007-12-04 00:00:00,170.1007
2007-12-05 00:00:00,170.7812
2007-12-06 00:00:00,171.8656
2007-12-07 00:00:00,173.3191
2007-12-10 00:00:00,175.0053
2007-12-11 00:00:00,176.7512
2007-12-12 00:00:00,178.4024
2007-12-13 00:00:00,180.0288
2007-12-14 00:00:00,181.5643
2007-12-17 00:00:00,182.9872
2007-12-18 00:00:00,184.3256
2007-12-19 00:00:00,185.4981
2007-12-20 00:00:00,186.4944
2007-12-21 00:00:00,187.2917
2007-12-24 00:00:00,187.9239
2007-12-26 00:00:00,188.4537
2007-12-27 00:00:00,188.9287
2007-12-28 00:00:00,189.3798
2007-12-31 00:00:00,189.8322
2008-01-02 00:00:00,190.3053
2008-01-03 00:00:00,190.8366
2008-01-04 00:00:00,191.3112
2008-01-07 00:00:00,191.7205
2008-01-08 00:00:00,191.9486
2008-01-09 00:00:00,192.004
2008-01-10 00:00:00,191.8274
2008-01-11 00:00:00,191.3208
2008-01-14 00:00:00,190.5528
2008-01-15 00:00:00,189.4481
2008-01-16 00:00:00,187.9535
2008-01-17 00:00:00,186.0545
2008-01-18 00:00:00,183.8769
2008-01-22 00:00:00,181.5273
2008-01-23 00:00:00,178.9721
2008-01-24 00:00:00,176.2248
2008-01-25 00:00:00,173.2173
2008-01-28 00:00:00,170.0122
2008-01-29 00:00:00,166.6128
2008-01-30 00:00:00,163.0697
2008-01-31 00:00:00,159.5699
2008-02-01 00:00:00,156.1434
2008-02-04 00:00:00,152.7563
2008-02-05 00:00:00,149.3001
2008-02-06 00:00:00,145.8887
2008-02-07 00:00:00,142.6393
2008-02-08 00:00:00,139.747
2008-02-11 00:00:00,137.2859
2008-02-12 00:00:00,135.1522
2008-02-13 00:00:00,133.4226
2008-02-14 00:00:00,131.9563
2008-02-15 00:00:00,130.6279
2008-02-19 00:00:00,129.46
2008-02-20 00:00:00,128.5119
2008-02-21 00:00:00,127.7985
2008-02-22 00:00:00,127.2242
2008-02-25 00:00:00,126.7282
2008-02-26 00:00:00,126.1797
2008-02-27 00:00:00,125.6191
2008-02-28 00:00:00,125.1238
2008-02-29 00:00:00,124.6316
2008-03-03 00:00:00,124.1849
2008-03-04 00:00:00,123.8433
2008-03-05 00:00:00,123.5938
2008-03-06 00:00:00,123.3892
2008-03-07 00:00:00,123.2141
2008-03-10 00:00:00,123.0547
2008-03-11 00:00:00,123.0221
2008-03-12 00:00:00,123.111
2008-03-13 00:00:00,123.1993
2008-03-14 00:00:00,123.2974
2008-03-17 00:00:00,123.4631
2008-03-18 00:00:00,123.7297
2008-03-19 00:00:00,124.0213
2008-03-20 00:00:00,124.4189
2008-03-24 00:00:00,124.9792
2008-03-25 00:00:00,125.7076
2008-03-26 00:00:00,126.5975
2008-03-27 00:00:00,127.5422
2008-03-28 00:00:00,128.5959
2008-03-31 00:00:00,129.8211
2008-04-01 00:00:00,131.2391
2008-04-02 00:00:00,132.745
2008-04-03 00:00:00,134.3758
2008-04-04 00:00:00,136.1396
2008-04-07 00:00:00,137.94
2008-04-08 00:00:00,139.6911
2008-04-09 00:00:00,141.3066
2008-04-10 00:00:00,142.8912
2008-04-11 00:00:00,144.384
2008-04-14 00:00:00,145.7787
2008-04-15 00:00:00,147.0095
2008-04-16 00:00:00,148.0894
2008-04-17 00:00:00,149.0621
2008-04-18 00:00:00,149.9077
2008-04-21 00:00:00,150.6848
2008-04-22 00:00:00,151.3801
2008-04-23 00:00:00,152.0716
2008-04-24 00:00:00,152.836
2008-04-25 00:00:00,153.6757
2008-04-28 00:00:00,154.7003
2008-04-29 00:00:00,155.9284
2008-04-30 00:00:00,157.351
2008-05-01 00:00:00,158.9491
2008-05-02 00:00:00,160.7019
2008-05-05 00:00:00,162.533
2008-05-06 00:00:00,164.4931
2008-05-07 00:00:00,166.5654
2008-05-08 00:00:00,168.6801
2008-05-09 00:00:00,170.7887
2008-05-12 00:00:00,172.8367
2008-05-13 00:00:00,174.7979
2008-05-14 00:00:00,176.6285
2008-05-15 00:00:00,178.3635
2008-05-16 00:00:00,179.9274
2008-05-19 00:00:00,181.3
2008-05-20 00:00:00,182.5151
2008-05-21 00:00:00,183.4496
2008-05-22 00:00:00,184.1323
2008-05-23 00:00:00,184.6476
2008-05-27 00:00:00,185.0226
2008-05-28 00:00:00,185.2259
2008-05-29 00:00:00,185.2976
2008-05-30 00:00:00,185.2486
2008-06-02 00:00:00,185.0972
2008-06-03 00:00:00,184.9012
2008-06-04 00:00:00,184.709
2008-06-05 00:00:00,184.6259
2008-06-06 00:00:00,184.6609
2008-06-09 00:00:00,184.7727
2008-06-10 00:00:00,184.8981
2008-06-11 00:00:00,184.9828
2008-06-12 00:00:00,184.9723
2008-06-13 00:00:00,184.8089
2008-06-16 00:00:00,184.5703
2008-06-17 00:00:00,184.3096
2008-06-18 00:00:00,183.9744
2008-06-19 00:00:00,183.568
2008-06-20 00:00:00,182.9652
2008-06-23 00:00:00,182.2075
2008-06-24 00:00:00,181.3331
2008-06-25 00:00:00,180.4348
2008-06-26 00:00:00,179.5475
2008-06-27 00:00:00,178.7615
2008-06-30 00:00:00,178.0389
2008-07-01 00:00:00,177.3392
2008-07-02 00:00:00,176.5792
2008-07-03 00:00:00,175.7797
2008-07-07 00:00:00,175.0568
2008-07-08 00:00:00,174.4863
2008-07-09 00:00:00,174.0016
2008-07-10 00:00:00,173.6227
2008-07-11 00:00:00,173.3142
2008-07-14 00:00:00,173.0855
2008-07-15 00:00:00,172.8976
2008-07-16 00:00:00,172.7782
2008-07-17 00:00:00,172.7531
2008-07-18 00:00:00,172.7789
2008-07-21 00:00:00,172.8221
2008-07-22 00:00:00,172.7069
2008-07-23 00:00:00,172.461
2008-07-24 00:00:00,172.046
2008-07-25 00:00:00,171.5428
2008-07-28 00:00:00,170.8233
2008-07-29 00:00:00,169.9551
2008-07-30 00:00:00,168.9494
2008-07-31 00:00:00,167.8437
2008-08-01 00:00:00,166.6279
2008-08-04 00:00:00,165.3385
2008-08-05 00:00:00,164.1173
2008-08-06 00:00:00,163.0365
2008-08-07 00:00:00,162.0697
2008-08-08 00:00:00,161.3305
2008-08-11 00:00:00,160.8605
2008-08-12 00:00:00,160.7462
2008-08-13 00:00:00,160.9226
2008-08-14 00:00:00,161.4018
2008-08-15 00:00:00,162.1714
2008-08-18 00:00:00,163.2195
2008-08-19 00:00:00,164.5036
2008-08-20 00:00:00,165.9062
2008-08-21 00:00:00,167.425
2008-08-22 00:00:00,168.9684
2008-08-25 00:00:00,170.435
2008-08-26 00:00:00,171.6994
2008-08-27 00:00:00,172.743
2008-08-28 00:00:00,173.5594
2008-08-29 00:00:00,174.1341
2008-09-02 00:00:00,174.4517
2008-09-03 00:00:00,174.5082
2008-09-04 00:00:00,174.3145
2008-09-05 00:00:00,173.8867
2008-09-08 00:00:00,173.1899
2008-09-09 00:00:00,172.2375
2008-09-10 00:00:00,171.0941
2008-09-11 00:00:00,169.7785
2008-09-12 00:00:00,168.2796
2008-09-15 00:00:00,166.5663
2008-09-16 00:00:00,164.6702
2008-09-17 00:00:00,162.502
2008-09-18 00:00:00,160.1469
2008-09-19 00:00:00,157.7495
2008-09-22 00:00:00,155.2362
2008-09-23 00:00:00,152.6685
2008-09-24 00:00:00,150.0825
2008-09-25 00:00:00,147.5083
2008-09-26 00:00:00,144.9461
2008-09-29 00:00:00,142.2903
2008-09-30 00:00:00,139.6613
2008-10-01 00:00:00,137.1014
2008-10-02 00:00:00,134.5882
2008-10-03 00:00:00,131.9231
2008-10-06 00:00:00,129.134
2008-10-07 00:00:00,126.2466
2008-10-08 00:00:00,123.2313
2008-10-09 00:00:00,120.0315
2008-10-10 00:00:00,116.7342
2008-10-13 00:00:00,113.6705
2008-10-14 00:00:00,110.8389
2008-10-15 00:00:00,108.1441
2008-10-16 00:00:00,105.6356
2008-10-17 00:00:00,103.4392
2008-10-20 00:00:00,101.644
2008-10-21 00:00:00,100.1692
2008-10-22 00:00:00,99.1013
2008-10-23 00:00:00,98.4735
2008-10-24 00:00:00,98.2345
2008-10-27 00:00:00,98.1161
2008-10-28 00:00:00,97.9144
2008-10-29 00:00:00,97.8597
2008-10-30 00:00:00,97.9898
2008-10-31 00:00:00,98.1963
2008-11-03 00:00:00,98.4772
2008-11-04 00:00:00,98.9326
2008-11-05 00:00:00,99.4254
2008-11-06 00:00:00,99.8616
2008-11-07 00:00:00,100.2285
2008-11-10 00:00:00,100.6337
2008-11-11 00:00:00,101.1574
2008-11-12 00:00:00,101.5877
2008-11-13 00:00:00,101.8254
2008-11-14 00:00:00,101.8221
2008-11-17 00:00:00,101.5551
2008-11-18 00:00:00,101.019
2008-11-19 00:00:00,100.151
2008-11-20 00:00:00,99.0554
2008-11-21 00:00:00,97.8095
2008-11-24 00:00:00,96.52
2008-11-25 00:00:00,95.16
2008-11-26 00:00:00,93.8911
2008-11-28 00:00:00,92.7191
2008-12-01 00:00:00,91.6679
2008-12-02 00:00:00,90.8138
2008-12-03 00:00:00,90.1853
2008-12-04 00:00:00,89.7949
2008-12-05 00:00:00,89.682
2008-12-08 00:00:00,89.8941
2008-12-09 00:00:00,90.3132
2008-12-10 00:00:00,90.8263
2008-12-11 00:00:00,91.3755
2008-12-12 00:00:00,91.9312
2008-12-15 00:00:00,92.5741
2008-12-16 00:00:00,93.2558
2008-12-17 00:00:00,93.8369
2008-12-18 00:00:00,94.3455
2008-12-19 00:00:00,94.7713
2008-12-22 00:00:00,94.9471
2008-12-23 00:00:00,94.8427
2008-12-24 00:00:00,94.554
2008-12-26 00:00:00,94.1144
2008-12-29 00:00:00,93.5687
2008-12-30 00:00:00,92.8953
2008-12-31 00:00:00,92.0773
2009-01-02 00:00:00,91.2468
2009-01-05 00:00:00,90.5245
2009-01-06 00:00:00,89.8475
2009-01-07 00:00:00,89.2549
2009-01-08 00:00:00,88.8468
2009-01-09 00:00:00,88.6135
2009-01-12 00:00:00,88.5257
2009-01-13 00:00:00,88.5315
2009-01-14 00:00:00,88.6346
2009-01-15 00:00:00,88.7967
2009-01-16 00:00:00,88.9739
2009-01-20 00:00:00,88.9877
2009-01-21 00:00:00,88.8621
2009-01-22 00:00:00,88.6849
2009-01-23 00:00:00,88.4204
2009-01-26 00:00:00,88.0898
2009-01-27 00:00:00,87.7277
2009-01-28 00:00:00,87.3987
2009-01-29 00:00:00,87.1295
2009-01-30 00:00:00,86.9303
2009-02-02 00:00:00,86.8325
2009-02-03 00:00:00,86.9455
2009-02-04 00:00:00,87.305
2009-02-05 00:00:00,87.8307
2009-02-06 00:00:00,88.4838
2009-02-09 00:00:00,89.2934
2009-02-10 00:00:00,90.176
2009-02-11 00:00:00,91.0636
2009-02-12 00:00:00,91.9493
2009-02-13 00:00:00,92.8473
2009-02-17 00:00:00,93.7114
2009-02-18 00:00:00,94.5046
2009-02-19 00:00:00,95.1371
2009-02-20 00:00:00,95.6243
2009-02-23 00:00:00,95.9217
2009-02-24 00:00:00,96.0045
2009-02-25 00:00:00,95.9095
2009-02-26 00:00:00,95.6807
2009-02-27 00:00:00,95.3375
2009-03-02 00:00:00,94.8354
2009-03-03 00:00:00,94.1951
2009-03-04 00:00:00,93.4983
2009-03-05 00:00:00,92.7725
2009-03-06 00:00:00,92.0195
2009-03-09 00:00:00,91.2794
2009-03-10 00:00:00,90.6406
2009-03-11 00:00:00,90.1271
2009-03-12 00:00:00,89.7394
2009-03-13 00:00:00,89.4812
2009-03-16 00:00:00,89.3815
2009-03-17 00:00:00,89.4865
2009-03-18 00:00:00,89.7416
2009-03-19 00:00:00,90.1419
2009-03-20 00:00:00,90.7067
2009-03-23 00:00:00,91.5483
2009-03-24 00:00:00,92.5903
2009-03-25 00:00:00,93.7726
2009-03-26 00:00:00,95.064
2009-03-27 00:00:00,96.3896
2009-03-30 00:00:00,97.7374
2009-03-31 00:00:00,99.0669
2009-04-01 00:00:00,100.3589
2009-04-02 00:00:00,101.6577
2009-04-03 00:00:00,102.9711
2009-04-06 00:00:00,104.2346
2009-04-07 00:00:00,105.3492
2009-04-08 00:00:00,106.3876
2009-04-09 00:00:00,107.3887
2009-04-13 00:00:00,108.3885
2009-04-14 00:00:00,109.4145
2009-04-15 00:00:00,110.472
2009-04-16 00:00:00,111.5958
2009-04-17 00:00:00,112.7518
2009-04-20 00:00:00,113.848
2009-04-21 00:00:00,114.8434
2009-04-22 00:00:00,115.7998
2009-04-23 00:00:00,116.7645
2009-04-24 00:00:00,117.6793
2009-04-27 00:00:00,118.5468
2009-04-28 00:00:00,119.3437
2009-04-29 00:00:00,120.083
2009-04-30 00:00:00,120.7484
2009-05-01 00:00:00,121.3325
2009-05-04 00:00:00,121.9245
2009-05-05 00:00:00,122.5749
2009-05-06 00:00:00,123.2952
2009-05-07 00:00:00,123.9896
2009-05-08 00:00:00,124.6495
2009-05-11 00:00:00,125.3141
2009-05-12 00:00:00,125.9424
2009-05-13 00:00:00,126.4684
2009-05-14 00:00:00,126.9001
2009-05-15 00:00:00,127.2482
2009-05-18 00:00:00,127.5123
2009-05-19 00:00:00,127.6234
2009-05-20 00:00:00,127.5746
2009-05-21 00:00:00,127.3816
2009-05-22 00:00:00,127.0945
2009-05-26 00:00:00,126.7703
2009-05-27 00:00:00,126.4805
2009-05-28 00:00:00,126.3277
2009-05-29 00:00:00,126.3432
2009-06-01 00:00:00,126.5387
2009-06-02 00:00:00,126.8948
2009-06-03 00:00:00,127.4229
2009-06-04 00:00:00,128.1613
2009-06-05 00:00:00,129.1462
2009-06-08 00:00:00,130.3695
2009-06-09 00:00:00,131.7623
2009-06-10 00:00:00,133.2095
2009-06-11 00:00:00,134.6225
2009-06-12 00:00:00,135.9045
2009-06-15 00:00:00,137.04
2009-06-16 00:00:00,137.993
2009-06-17 00:00:00,138.7805
2009-06-18 00:00:00,139.3737
