date,RSI
2006-05-17 00:00:00,43.9836
2006-05-18 00:00:00,40.085
2006-05-19 00:00:00,43.4583
2006-05-22 00:00:00,41.3749
2006-05-23 00:00:00,40.9543
2006-05-24 00:00:00,41.4717
2006-05-25 00:00:00,44.1557
2006-05-26 00:00:00,42.5359
2006-05-30 00:00:00,38.1435
2006-05-31 00:00:00,35.7258
2006-06-01 00:00:00,42.1179
2006-06-02 00:00:00,41.2014
2006-06-05 00:00:00,38.3426
2006-06-06 00:00:00,37.8809
2006-06-07 00:00:00,35.9748
2006-06-08 00:00:00,41.8165
2006-06-09 00:00:00,39.6644
2006-06-12 00:00:00,35.7307
2006-06-13 00:00:00,39.0869
2006-06-14 00:00:00,37.9573
2006-06-15 00:00:00,42.274
2006-06-16 00:00:00,39.3135
2006-06-19 00:00:00,38.7484
2006-06-20 00:00:00,39.4356
2006-06-21 00:00:00,40.4514
2006-06-22 00:00:00,44.7531
2006-06-23 00:00:00,43.3169
2006-06-26 00:00:00,43.7224
2006-06-27 00:00:00,40.7313
2006-06-28 00:00:00,38.2422
2006-06-29 00:00:00,45.5679
2006-06-30 00:00:00,42.5092
2006-07-03 00:00:00,44.0894
2006-07-05 00:00:00,42.3791
2006-07-06 00:00:00,40.2454
2006-07-07 00:00:00,39.6146
2006-07-10 00:00:00,38.9204
2006-07-11 00:00:00,40.698
2006-07-12 00:00:00,36.1189
2006-07-13 00:00:00,35.0241
2006-07-14 00:00:00,32.7021
2006-07-17 00:00:00,37.4024
2006-07-18 00:00:00,38.805
2006-07-19 00:00:00,41.9073
2006-07-20 00:00:00,54.7779
2006-07-21 00:00:00,55.1375
2006-07-24 00:00:00,56.3015
2006-07-25 00:00:00,57.1508
2006-07-26 00:00:00,60.2588
2006-07-27 00:00:00,59.1655
2006-07-28 00:00:00,62.5024
2006-07-31 00:00:00,65.6957
2006-08-01 00:00:00,63.813
2006-08-02 00:00:00,65.1345
2006-08-03 00:00:00,66.9861
2006-08-04 00:00:00,63.7701
2006-08-07 00:00:00,61.1585
2006-08-08 00:00:00,55.7963
2006-08-09 00:00:00,53.3835
2006-08-10 00:00:00,54.224
2006-08-11 00:00:00,53.3382
2006-08-14 00:00:00,53.8857
2006-08-15 00:00:00,58.3391
2006-08-16 00:00:00,60.77
2006-08-17 00:00:00,59.8332
2006-08-18 00:00:00,60.361
2006-08-21 00:00:00,57.0333
2006-08-22 00:00:00,58.9058
2006-08-23 00:00:00,58.1259
2006-08-24 00:00:00,59.0464
2006-08-25 00:00:00,60.7537
2006-08-28 00:00:00,56.1168
2006-08-29 00:00:00,54.8716
2006-08-30 00:00:00,55.8613
2006-08-31 00:00:00,57.6732
2006-09-01 00:00:00,58.7351
2006-09-05 00:00:00,64.2559
2006-09-06 00:00:00,60.2848
2006-09-07 00:00:00,64.6749
2006-09-08 00:00:00,63.9231
2006-09-11 00:00:00,63.8672
2006-09-12 00:00:00,64.0818
2006-09-13 00:00:00,66.6036
2006-09-14 00:00:00,66.5097
2006-09-15 00:00:00,66.2801
2006-09-18 00:00:00,65.5654
2006-09-19 00:00:00,65.1429
2006-09-20 00:00:00,67.8506
2006-09-21 00:00:00,65.6529
2006-09-22 00:00:00,60.1092
2006-09-25 00:00:00,65.2561
2006-09-26 00:00:00,68.1792
2006-09-27 00:00:00,64.4943
2006-09-28 00:00:00,65.4763
2006-09-29 00:00:00,65.3812
2006-10-02 00:00:00,59.0013
2006-10-03 00:00:00,56.8263
2006-10-04 00:00:00,59.4364
2006-10-05 00:00:00,57.8897
2006-10-06 00:00:00,56.1828
2006-10-09 00:00:00,57.0782
2006-10-10 00:00:00,54.7239
2006-10-11 00:00:00,53.0934
2006-10-12 00:00:00,57.7331
2006-10-13 00:00:00,57.031
2006-10-16 00:00:00,57.8846
2006-10-17 00:00:00,54.5526
2006-10-18 00:00:00,55.1403
2006-10-19 00:00:00,64.197
2006-10-20 00:00:00,65.7631
2006-10-23 00:00:00,68.0752
2006-10-24 00:00:00,66.7861
2006-10-25 00:00:00,67.7731
2006-10-26 00:00:00,68.5691
2006-10-27 00:00:00,62.8648
2006-10-30 00:00:00,62.883
2006-10-31 00:00:00,64.1091
2006-11-01 00:00:00,58.2199
2006-11-02 00:00:00,57.6969
2006-11-03 00:00:00,55.6785
2006-11-06 00:00:00,58.8007
2006-11-07 00:00:00,60.4528
2006-11-08 00:00:00,64.125
2006-11-09 00:00:00,65.6646
2006-11-10 00:00:00,64.9395
2006-11-13 00:00:00,67.0791
2006-11-14 00:00:00,68.16
2006-11-15 00:00:00,64.8826
2006-11-16 00:00:00,67.5774
2006-11-17 00:00:00,67.9754
2006-11-20 00:00:00,69.0097
2006-11-21 00:00:00,72.251
2006-11-22 00:00:00,74.5044
2006-11-24 00:00:00,76.0826
2006-11-27 00:00:00,68.9674
2006-11-28 00:00:00,71.9649
2006-11-29 00:00:00,71.9327
2006-11-30 00:00:00,71.4612
2006-12-01 00:00:00,70.2835
2006-12-04 00:00:00,69.5735
2006-12-05 00:00:00,69.8142
2006-12-06 00:00:00,64.6459
2006-12-07 00:00:00,56.1658
2006-12-08 00:00:00,58.6618
2006-12-11 00:00:00,59.6336
2006-12-12 00:00:00,52.6889
2006-12-13 00:00:00,58.3776
2006-12-14 00:00:00,57.1351
2006-12-15 00:00:00,55.0863
2006-12-18 00:00:00,49.973
2006-12-19 00:00:00,51.7337
2006-12-20 00:00:00,48.4235
2006-12-21 00:00:00,44.8023
2006-12-22 00:00:00,43.5133
2006-12-26 00:00:00,42.2519
2006-12-27 00:00:00,42.2774
2006-12-28 00:00:00,41.0363
2006-12-29 00:00:00,50.3981
2007-01-03 00:00:00,48.2841
2007-01-04 00:00:00,52.069
2007-01-05 00:00:00,50.7859
2007-01-08 00:00:00,51.6495
2007-01-09 00:00:00,63.1541
2007-01-10 00:00:00,68.1339
2007-01-11 00:00:00,65.6057
2007-01-12 00:00:00,63.179
2007-01-16 00:00:00,65.9642
2007-01-17 00:00:00,61.7049
2007-01-18 00:00:00,52.0327
2007-01-19 00:00:00,51.2135
2007-01-22 00:00:00,48.7881
2007-01-23 00:00:00,47.2855
2007-01-24 00:00:00,48.8081
2007-01-25 00:00:00,48.1493
2007-01-26 00:00:00,46.8621
2007-01-29 00:00:00,47.8075
2007-01-30 00:00:00,47.192
2007-01-31 00:00:00,47.5202
2007-02-01 00:00:00,45.8695
2007-02-02 00:00:00,45.8895
2007-02-05 00:00:00,44.489
2007-02-06 00:00:00,44.9475
2007-02-07 00:00:00,49.1576
2007-02-08 00:00:00,49.219
2007-02-09 00:00:00,43.8225
2007-02-12 00:00:00,47.1943
2007-02-13 00:00:00,46.8633
2007-02-14 00:00:00,48.1396
2007-02-15 00:00:00,47.9578
2007-02-16 00:00:00,47.1657
2007-02-20 00:00:00,49.6313
2007-02-21 00:00:00,56.258
2007-02-22 00:00:00,56.8198
2007-02-23 00:00:00,55.7501
2007-02-26 00:00:00,54.7151
2007-02-27 00:00:00,44.8625
2007-02-28 00:00:00,46.3281
2007-03-01 00:00:00,51.2435
2007-03-02 00:00:00,48.1194
2007-03-05 00:00:00,49.8926
2007-03-06 00:00:00,53.3427
2007-03-07 00:00:00,52.3885
2007-03-08 00:00:00,52.9167
2007-03-09 00:00:00,52.8505
2007-03-12 00:00:00,56.4765
2007-03-13 00:00:00,53.1478
2007-03-14 00:00:00,56.1115
2007-03-15 00:00:00,55.1251
2007-03-16 00:00:00,55.1636
2007-03-19 00:00:00,58.0853
2007-03-20 00:00:00,58.7286
2007-03-21 00:00:00,62.8297
2007-03-22 00:00:00,62.9756
2007-03-23 00:00:00,61.7292
2007-03-26 00:00:00,65.5317
2007-03-27 00:00:00,64.4042
2007-03-28 00:00:00,58.3853
2007-03-29 00:00:00,59.305
2007-03-30 00:00:00,57.1165
2007-04-02 00:00:00,58.5355
2007-04-03 00:00:00,60.1305
2007-04-04 00:00:00,59.4788
2007-04-05 00:00:00,60.2864
2007-04-09 00:00:00,57.268
2007-04-10 00:00:00,58.5409
2007-04-11 00:00:00,53.868
2007-04-12 00:00:00,52.7991
2007-04-13 00:00:00,47.9192
2007-04-16 00:00:00,50.838
2007-04-17 00:00:00,48.2545
2007-04-18 00:00:00,48.3823
2007-04-19 00:00:00,48.0574
2007-04-20 00:00:00,49.9621
2007-04-23 00:00:00,56.1094
2007-04-24 00:00:00,55.3485
2007-04-25 00:00:00,59.8256
2007-04-26 00:00:00,65.8043
2007-04-27 00:00:00,67.3845
2007-04-30 00:00:00,67.0223
2007-05-01 00:00:00,65.9953
2007-05-02 00:00:00,67.4586
2007-05-03 00:00:00,67.4746
2007-05-04 00:00:00,68.151
2007-05-07 00:00:00,72.6865
2007-05-08 00:00:00,74.1091
2007-05-09 00:00:00,76.1929
2007-05-10 00:00:00,76.692
2007-05-11 00:00:00,78.1589
2007-05-14 00:00:00,78.7814
2007-05-15 00:00:00,72.3403
2007-05-16 00:00:00,71.7364
2007-05-17 00:00:00,74.3648
2007-05-18 00:00:00,75.0396
2007-05-21 00:00:00,77.1768
2007-05-22 00:00:00,78.7044
2007-05-23 00:00:00,76.4598
2007-05-24 00:00:00,69.4074
2007-05-25 00:00:00,72.9103
2007-05-29 00:00:00,73.7001
2007-05-30 00:00:00,77.8211
2007-05-31 00:00:00,79.6589
2007-06-01 00:00:00,72.381
2007-06-04 00:00:00,74.9137
2007-06-05 00:00:00,75.9744
2007-06-06 00:00:00,76.7242
2007-06-07 00:00:00,77.0576
2007-06-08 00:00:00,77.3921
2007-06-11 00:00:00,66.9051
2007-06-12 00:00:00,67.1124
2007-06-13 00:00:00,61.015
2007-06-14 00:00:00,62.5687
2007-06-15 00:00:00,64.6452
2007-06-18 00:00:00,69.3409
2007-06-19 00:00:00,66.4467
2007-06-20 00:00:00,62.4014
2007-06-21 00:00:00,64.9062
2007-06-22 00:00:00,63.2086
2007-06-25 00:00:00,61.9578
2007-06-26 00:00:00,57.109
2007-06-27 00:00:00,59.8624
2007-06-28 00:00:00,57.5533
2007-06-29 00:00:00,59.3882
2007-07-02 00:00:00,57.9973
2007-07-03 00:00:00,64.6083
2007-07-05 00:00:00,69.3957
2007-07-06 00:00:00,68.6078
2007-07-09 00:00:00,65.1973
2007-07-10 00:00:00,66.9695
2007-07-11 00:00:00,67.0046
2007-07-12 00:00:00,68.482
2007-07-13 00:00:00,71.4174
2007-07-16 00:00:00,71.6978
2007-07-17 00:00:00,72.3236
2007-07-18 00:00:00,70.7184
2007-07-19 00:00:00,72.2608
2007-07-20 00:00:00,75.0234
2007-07-23 00:00:00,74.9187
2007-07-24 00:00:00,59.5118
2007-07-25 00:00:00,61.7399
2007-07-26 00:00:00,68.4742
2007-07-27 00:00:00,65.4894
2007-07-30 00:00:00,62.2731
2007-07-31 00:00:00,51.6118
2007-08-01 00:00:00,54.3672
2007-08-02 00:00:00,55.5913
2007-08-03 00:00:00,51.0979
2007-08-06 00:00:00,53.9678
2007-08-07 00:00:00,53.7531
2007-08-08 00:00:00,52.7285
2007-08-09 00:00:00,45.8556
2007-08-10 00:00:00,44.736
2007-08-13 00:00:00,47.4471
2007-08-14 00:00:00,44.3599
2007-08-15 00:00:00,41.2562
2007-08-16 00:00:00,39.2609
2007-08-17 00:00:00,44.2502
2007-08-20 00:00:00,44.4037
2007-08-21 00:00:00,49.3164
2007-08-22 00:00:00,53.3251
2007-08-23 00:00:00,52.0616
2007-08-24 00:00:00,55.334
2007-08-27 00:00:00,52.6083
2007-08-28 00:00:00,48.1624
2007-08-29 00:00:00,53.6725
2007-08-30 00:00:00,55.1717
2007-08-31 00:00:00,56.6879
2007-09-04 00:00:00,60.2891
2007-09-05 00:00:00,54.1184
2007-09-06 00:00:00,52.7738
2007-09-07 00:00:00,50.3364
2007-09-10 00:00:00,53.7636
2007-09-11 00:00:00,52.8161
2007-09-12 00:00:00,53.7721
2007-09-13 00:00:00,54.0245
2007-09-14 00:00:00,55.2084
2007-09-17 00:00:00,54.8391
2007-09-18 00:00:00,56.75
2007-09-19 00:00:00,56.5993
2007-09-20 00:00:00,56.1185
2007-09-21 00:00:00,59.1673
2007-09-24 00:00:00,62.1449
2007-09-25 00:00:00,65.3046
2007-09-26 00:00:00,64.828
2007-09-27 00:00:00,65.9324
2007-09-28 00:00:00,64.66
2007-10-01 00:00:00,66.5525
2007-10-02 00:00:00,67.8846
2007-10-03 00:00:00,67.1777
2007-10-04 00:00:00,64.9214
2007-10-05 00:00:00,68.3872
2007-10-08 00:00:00,71.9982
2007-10-09 00:00:00,71.9313
2007-10-10 00:00:00,70.4556
2007-10-11 00:00:00,64.5182
2007-10-12 00:00:00,67.677
2007-10-15 00:00:00,67.3333
2007-10-16 00:00:00,68.9123
2007-10-17 00:00:00,70.7283
2007-10-18 00:00:00,71.148
2007-10-19 00:00:00,66.9953
2007-10-22 00:00:00,69.4003
2007-10-23 00:00:00,75.1165
2007-10-24 00:00:00,74.8297
2007-10-25 00:00:00,70.9257
2007-10-26 00:00:00,71.8674
2007-10-29 00:00:00,72.0609
2007-10-30 00:00:00,73.0176
2007-10-31 00:00:00,74.4405
2007-11-01 00:00:00,71.0831
2007-11-02 00:00:00,71.3164
2007-11-05 00:00:00,69.013
2007-11-06 00:00:00,72.1555
2007-11-07 00:00:00,65.3305
2007-11-08 00:00:00,54.6027
2007-11-09 00:00:00,47.0272
2007-11-12 00:00:00,40.2652
2007-11-13 00:00:00,50.6811
2007-11-14 00:00:00,48.5628
2007-11-15 00:00:00,47.5786
2007-11-16 00:00:00,48.8388
2007-11-19 00:00:00,47.4374
2007-11-20 00:00:00,50.4434
2007-11-21 00:00:00,50.2029
2007-11-23 00:00:00,52.1016
2007-11-26 00:00:00,52.7189
2007-11-27 00:00:00,54.1277
2007-11-28 00:00:00,57.3206
2007-11-29 00:00:00,59.5501
2007-11-30 00:00:00,57.93
2007-12-03 00:00:00,55.3567
2007-12-04 00:00:00,55.9392
2007-12-05 00:00:00,59.2883
2007-12-06 00:00:00,61.6872
2007-12-07 00:00:00,63.8748
2007-12-10 00:00:00,63.7954
2007-12-11 00:00:00,58.9384
2007-12-12 00:00:00,60.242
2007-12-13 00:00:00,60.7899
2007-12-14 00:00:00,59.5083
2007-12-17 00:00:00,54.4791
2007-12-18 00:00:00,53.3539
2007-12-19 00:00:00,53.4537
2007-12-20 00:00:00,56.3263
2007-12-21 00:00:00,60.5269
2007-12-24 00:00:00,63.243
2007-12-26 00:00:00,63.3245
2007-12-27 00:00:00,62.9524
2007-12-28 00:00:00,63.697
2007-12-31 00:00:00,61.8787
2008-01-02 00:00:00,58.6175
2008-01-03 00:00:00,58.6812
2008-01-04 00:00:00,46.2867
2008-01-07 00:00:00,44.6778
2008-01-08 00:00:00,40.7269
2008-01-09 00:00:00,47.0172
2008-01-10 00:00:00,46.1444
2008-01-11 00:00:00,42.9061
2008-01-14 00:00:00,47.35
2008-01-15 00:00:00,41.8642
2008-01-16 00:00:00,37.4558
2008-01-17 00:00:00,38.3643
2008-01-18 00:00:00,38.7167
2008-01-22 00:00:00,36.0749
2008-01-23 00:00:00,29.8623
2008-01-24 00:00:00,28.7694
2008-01-25 00:00:00,27.0892
2008-01-28 00:00:00,27.0892
2008-01-29 00:00:00,28.3581
2008-01-30 00:00:00,28.9029
2008-01-31 00:00:00,31.6227
2008-02-01 00:00:00,30.9909
2008-02-04 00:00:00,30.1634
2008-02-05 00:00:00,29.2665
2008-02-06 00:00:00,26.5913
2008-02-07 00:00:00,26.3297
2008-02-08 00:00:00,30.3534
2008-02-11 00:00:00,33.911
2008-02-12 00:00:00,31.9263
2008-02-13 00:00:00,35.8362
2008-02-14 00:00:00,34.9337
2008-02-15 00:00:00,33.633
2008-02-19 00:00:00,32.5293
2008-02-20 00:00:00,34.0542
2008-02-21 00:00:00,32.964
2008-02-22 00:00:00,31.9808
2008-02-25 00:00:00,32.267
2008-02-26 00:00:00,31.9686
2008-02-27 00:00:00,35.9926
2008-02-28 00:00:00,42.5208
2008-02-29 00:00:00,39.5345
2008-03-03 00:00:00,37.6612
2008-03-04 00:00:00,40.2778
2008-03-05 00:00:00,40.1978
2008-03-06 00:00:00,38.0238
2008-03-07 00:00:00,39.3051
2008-03-10 00:00:00,37.7134
2008-03-11 00:00:00,44.7591
2008-03-12 00:00:00,43.8591
2008-03-13 00:00:00,45.5273
2008-03-14 00:00:00,44.5568
2008-03-17 00:00:00,44.6689
2008-03-18 00:00:00,50.0589
2008-03-19 00:00:00,47.5376
2008-03-20 00:00:00,50.5348
2008-03-24 00:00:00,55.2178
2008-03-25 00:00:00,56.2282
2008-03-26 00:00:00,58.9701
2008-03-27 00:00:00,54.7166
2008-03-28 00:00:00,56.6071
2008-03-31 00:00:00,56.943
2008-04-01 00:00:00,60.8673
2008-04-02 00:00:00,58.9538
2008-04-03 00:00:00,61.525
2008-04-04 00:00:00,62.4094
2008-04-07 00:00:00,64.0712
2008-04-08 00:00:00,60.9907
2008-04-09 00:00:00,59.6059
2008-04-10 00:00:00,61.6423
2008-04-11 00:00:00,54.7232
2008-04-14 00:00:00,55.1806
2008-04-15 00:00:00,55.623
2008-04-16 00:00:00,59.3664
2008-04-17 00:00:00,59.8952
2008-04-18 00:00:00,63.9856
2008-04-21 00:00:00,67.7494
2008-04-22 00:00:00,60.3296
2008-04-23 00:00:00,61.8172
2008-04-24 00:00:00,64.9304
2008-04-25 00:00:00,65.3191
2008-04-28 00:00:00,66.5586
2008-04-29 00:00:00,67.9102
2008-04-30 00:00:00,66.7978
2008-05-01 00:00:00,69.6739
2008-05-02 00:00:00,70.0975
2008-05-05 00:00:00,71.7712
2008-05-06 00:00:00,72.5934
2008-05-07 00:00:00,68.1847
2008-05-08 00:00:00,69.3729
2008-05-09 00:00:00,67.6397
2008-05-12 00:00:00,69.9516
2008-05-13 00:00:00,70.791
2008-05-14 00:00:00,66.7557
2008-05-15 00:00:00,68.5268
2008-05-16 00:00:00,66.2672
2008-05-19 00:00:00,62.1566
2008-05-20 00:00:00,63.5194
2008-05-21 00:00:00,56.3579
2008-05-22 00:00:00,55.3859
2008-05-23 00:00:00,58.1327
2008-05-27 00:00:00,61.332
2008-05-28 00:00:00,61.672
2008-05-29 00:00:00,61.3587
2008-05-30 00:00:00,62.6446
2008-06-02 00:00:00,59.9434
2008-06-03 00:00:00,59.2032
2008-06-04 00:00:00,59.0141
2008-06-05 00:00:00,62.0226
2008-06-06 00:00:00,58.0156
2008-06-09 00:00:00,54.1034
2008-06-10 00:00:00,57.1454
2008-06-11 00:00:00,52.7357
2008-06-12 00:00:00,46.7943
2008-06-13 00:00:00,46.1491
2008-06-16 00:00:00,49.8077
2008-06-17 00:00:00,53.2413
2008-06-18 00:00:00,51.0931
2008-06-19 00:00:00,52.7046
2008-06-20 00:00:00,48.3163
2008-06-23 00:00:00,46.7797
2008-06-24 00:00:00,46.8556
2008-06-25 00:00:00,50.2878
2008-06-26 00:00:00,43.7315
2008-06-27 00:00:00,45.2378
2008-06-30 00:00:00,43.4642
2008-07-01 00:00:00,49.193
2008-07-02 00:00:00,44.8939
2008-07-03 00:00:00,46.3664
2008-07-07 00:00:00,50.0189
2008-07-08 00:00:00,52.9563
2008-07-09 00:00:00,49.276
2008-07-10 00:00:00,50.8894
2008-07-11 00:00:00,48.1464
2008-07-14 00:00:00,49.0738
2008-07-15 00:00:00,46.2347
2008-07-16 00:00:00,48.5761
2008-07-17 00:00:00,47.8837
2008-07-18 00:00:00,43.5333
2008-07-21 00:00:00,44.4428
2008-07-22 00:00:00,41.789
2008-07-23 00:00:00,45.2087
2008-07-24 00:00:00,40.8964
2008-07-25 00:00:00,43.3283
2008-07-28 00:00:00,39.0975
2008-07-29 00:00:00,41.1957
2008-07-30 00:00:00,43.3425
2008-07-31 00:00:00,42.7962
2008-08-01 00:00:00,41.4425
2008-08-04 00:00:00,39.4738
2008-08-05 00:00:00,45.3748
2008-08-06 00:00:00,47.9346
2008-08-07 00:00:00,47.5252
2008-08-08 00:00:00,51.7126
2008-08-11 00:00:00,54.2875
2008-08-12 00:00:00,56.2297
2008-08-13 00:00:00,57.7612
2008-08-14 00:00:00,57.7733
2008-08-15 00:00:00,54.8139
2008-08-18 00:00:00,54.5264
2008-08-19 00:00:00,52.9725
2008-08-20 00:00:00,54.6617
2008-08-21 00:00:00,53.3092
2008-08-22 00:00:00,55.1915
2008-08-25 00:00:00,51.4861
2008-08-26 00:00:00,52.3517
2008-08-27 00:00:00,53.1827
2008-08-28 00:00:00,52.3156
2008-08-29 00:00:00,48.544
2008-09-02 00:00:00,45.7874
2008-09-03 00:00:00,46.5243
2008-09-04 00:00:00,42.0401
2008-09-05 00:00:00,41.2813
2008-09-08 00:00:00,39.6444
2008-09-09 00:00:00,35.5477
2008-09-10 00:00:00,35.5044
2008-09-11 00:00:00,36.7107
2008-09-12 00:00:00,34.3016
2008-09-15 00:00:00,29.5766
2008-09-16 00:00:00,29.3386
2008-09-17 00:00:00,24.1942
2008-09-18 00:00:00,30.827
2008-09-19 00:00:00,37.135
2008-09-22 00:00:00,32.6095
2008-09-23 00:00:00,30.9161
2008-09-24 00:00:00,32.5537
2008-09-25 00:00:00,35.3322
2008-09-26 00:00:00,33.6595
2008-09-29 00:00:00,25.6877
2008-09-30 00:00:00,31.8941
2008-10-01 00:00:00,30.4474
2008-10-02 00:00:00,27.8093
2008-10-03 00:00:00,26.9826
2008-10-06 00:00:00,27.7807
2008-10-07 00:00:00,25.3346
2008-10-08 00:00:00,25.8169
2008-10-09 00:00:00,25.5276
2008-10-10 00:00:00,31.7114
2008-10-13 00:00:00,40.4095
2008-10-14 00:00:00,38.0662
2008-10-15 00:00:00,35.8929
2008-10-16 00:00:00,38.2771
2008-10-17 00:00:00,36.6424
2008-10-20 00:00:00,37.2953
2008-10-21 00:00:00,34.7744
2008-10-22 00:00:00,38.1793
2008-10-23 00:00:00,39.0263
2008-10-24 00:00:00,38.2754
2008-10-27 00:00:00,36.5585
2008-10-28 00:00:00,41.5862
2008-10-29 00:00:00,44.3412
2008-10-30 00:00:00,47.9551
2008-10-31 00:00:00,46.2739
2008-11-03 00:00:00,45.9641
2008-11-04 00:00:00,48.2947
2008-11-05 00:00:00,44.4444
2008-11-06 00:00:00,42.4966
2008-11-07 00:00:00,42.0989
2008-11-10 00:00:00,40.9909
2008-11-11 00:00:00,40.4636
2008-11-12 00:00:00,38.2917
2008-11-13 00:00:00,42.6926
2008-11-14 00:00:00,39.7641
2008-11-17 00:00:00,38.8148
2008-11-18 00:00:00,40.0839
2008-11-19 00:00:00,38.3706
2008-11-20 00:00:00,35.7905
2008-11-21 00:00:00,37.3874
2008-11-24 00:00:00,44.5856
2008-11-25 00:00:00,43.4943
2008-11-26 00:00:00,46.2019
2008-11-28 00:00:00,44.9443
2008-12-01 00:00:00,42.9681
2008-12-02 00:00:00,45.3617
2008-12-03 00:00:00,47.6046
2008-12-04 00:00:00,45.0561
2008-12-05 00:00:00,46.7859
2008-12-08 00:00:00,50.415
2008-12-09 00:00:00,50.6257
2008-12-10 00:00:00,49.4229
2008-12-11 00:00:00,47.3675
2008-12-12 00:00:00,49.6144
2008-12-15 00:00:00,47.3251
2008-12-16 00:00:00,47.8148
2008-12-17 00:00:00,43.8578
2008-12-18 00:00:00,44.0676
2008-12-19 00:00:00,44.5283
2008-12-22 00:00:00,41.8186
2008-12-23 00:00:00,42.3732
2008-12-24 00:00:00,41.5013
2008-12-26 00:00:00,42.2204
2008-12-29 00:00:00,42.9869
2008-12-30 00:00:00,42.7481
2008-12-31 00:00:00,42.0263
2009-01-02 00:00:00,47.3972
2009-01-05 00:00:00,50.8001
2009-01-06 00:00:00,49.4291
2009-01-07 00:00:00,47.6838
2009-01-08 00:00:00,49.2692
2009-01-09 00:00:00,47.3735
2009-01-12 00:00:00,45.6973
2009-01-13 00:00:00,44.8704
2009-01-14 00:00:00,42.8268
2009-01-15 00:00:00,41.2081
2009-01-16 00:00:00,40.3438
2009-01-20 00:00:00,37.1204
2009-01-21 00:00:00,42.5383
2009-01-22 00:00:00,48.1545
2009-01-23 00:00:00,48.1545
2009-01-26 00:00:00,49.4224
2009-01-27 00:00:00,50.5073
2009-01-28 00:00:00,53.8263
2009-01-29 00:00:00,52.5436
2009-01-30 00:00:00,49.5698
2009-02-02 00:00:00,50.9742
2009-02-03 00:00:00,52.4587
2009-02-04 00:00:00,53.0391
2009-02-05 00:00:00,55.9304
2009-02-06 00:00:00,58.9135
2009-02-09 00:00:00,61.2749
2009-02-10 00:00:00,55.6295
2009-02-11 00:00:00,54.489
2009-02-12 00:00:00,56.7529
2009-02-13 00:00:00,56.6198
2009-02-17 00:00:00,51.2899
2009-02-18 00:00:00,51.1149
2009-02-19 00:00:00,47.1652
2009-02-20 00:00:00,47.8026
2009-02-23 00:00:00,43.6005
2009-02-24 00:00:00,47.3811
2009-02-25 00:00:00,48.3854
2009-02-26 00:00:00,46.3687
2009-02-27 00:00:00,46.5116
2009-03-02 00:00:00,45.068
2009-03-03 00:00:00,45.6256
2009-03-04 00:00:00,49.1625
2009-03-05 00:00:00,46.5124
2009-03-06 00:00:00,42.8207
2009-03-09 00:00:00,40.7163
2009-03-10 00:00:00,47.552
2009-03-11 00:00:00,51.8449
2009-03-12 00:00:00,55.3303
2009-03-13 00:00:00,54.8521
2009-03-16 00:00:00,54.2527
2009-03-17 00:00:00,58.2457
2009-03-18 00:00:00,59.8634
2009-03-19 00:00:00,59.9512
2009-03-20 00:00:00,59.9098
2009-03-23 00:00:00,65.0492
2009-03-24 00:00:00,63.8706
2009-03-25 00:00:00,63.3755
2009-03-26 00:00:00,66.1235
2009-03-27 00:00:00,61.7649
2009-03-30 00:00:00,58.5882
2009-03-31 00:00:00,59.1782
2009-04-01 00:00:00,62.3755
2009-04-02 00:00:00,65.5717
2009-04-03 00:00:00,67.9129
2009-04-06 00:00:00,69.5477
2009-04-07 00:00:00,64.6827
2009-04-08 00:00:00,65.6504
2009-04-09 00:00:00,67.928
2009-04-13 00:00:00,68.3695
2009-04-14 00:00:00,65.577
2009-04-15 00:00:00,64.6027
2009-04-16 00:00:00,67.4937
2009-04-17 00:00:00,68.8772
2009-04-20 00:00:00,64.5882
2009-04-21 00:00:00,65.5623
2009-04-22 00:00:00,65.1878
2009-04-23 00:00:00,68.166
2009-04-24 00:00:00,65.8784
2009-04-27 00:00:00,66.5326
2009-04-28 00:00:00,65.2195
2009-04-29 00:00:00,66.2673
2009-04-30 00:00:00,66.8531
2009-05-01 00:00:00,68.0468
2009-05-04 00:00:00,71.7191
2009-05-05 00:00:00,72.1653
2009-05-06 00:00:00,71.7742
2009-05-07 00:00:00,65.6398
2009-05-08 00:00:00,65.7563
2009-05-11 00:00:00,66.1096
2009-05-12 00:00:00,57.6271
2009-05-13 00:00:00,51.0293
2009-05-14 00:00:00,54.8483
2009-05-15 00:00:00,54.1672
2009-05-18 00:00:00,58.4971
2009-05-19 00:00:00,59.2633
2009-05-20 00:00:00,57.0729
2009-05-21 00:00:00,54.7928
2009-05-22 00:00:00,52.5941
2009-05-26 00:00:00,60.7625
2009-05-27 00:00:00,62.6212
2009-05-28 00:00:00,64.2093
2009-05-29 00:00:00,64.7862
2009-06-01 00:00:00,67.4299
2009-06-02 00:00:00,67.5314
2009-06-03 00:00:00,68.6052
2009-06-04 00:00:00,70.5634
2009-06-05 00:00:00,71.1938
2009-06-08 00:00:00,69.8062
2009-06-09 00:00:00,67.887
2009-06-10 00:00:00,63.8478
2009-06-11 00:00:00,63.3658
2009-06-12 00:00:00,58.7298
2009-06-15 00:00:00,57.4239
2009-06-16 00:00:00,57.7163
2009-06-17 00:00:00,56.5065
2009-06-18 00:00:00,56.8772
2009-06-19 00:00:00,61.0688
2009-06-22 00:00:00,57.6137
2009-06-23 00:00:00,52.6233
