date,HT_TRENDLINE
2003-06-10 00:00:00,17.8812
2003-06-11 00:00:00,17.9233
2003-06-12 00:00:00,17.9467
2003-06-13 00:00:00,17.9532
2003-06-16 00:00:00,17.9569
2003-06-17 00:00:00,17.9373
2003-06-18 00:00:00,17.9319
2003-06-19 00:00:00,17.9367
2003-06-20 00:00:00,17.9464
2003-06-23 00:00:00,17.9776
2003-06-24 00:00:00,18.0142
2003-06-25 00:00:00,18.0532
2003-06-26 00:00:00,18.0812
2003-06-27 00:00:00,18.1034
2003-06-30 00:00:00,18.1323
2003-07-01 00:00:00,18.171
2003-07-02 00:00:00,18.2493
2003-07-03 00:00:00,18.3321
2003-07-07 00:00:00,18.4276
2003-07-08 00:00:00,18.549
2003-07-09 00:00:00,18.683
2003-07-10 00:00:00,18.8145
2003-07-11 00:00:00,18.9395
2003-07-14 00:00:00,19.052
2003-07-15 00:00:00,19.1584
2003-07-16 00:00:00,19.2749
2003-07-17 00:00:00,19.3816
2003-07-18 00:00:00,19.4798
2003-07-21 00:00:00,19.565
2003-07-22 00:00:00,19.647
2003-07-23 00:00:00,19.736
2003-07-24 00:00:00,19.819
2003-07-25 00:00:00,19.9141
2003-07-28 00:00:00,19.9907
2003-07-29 00:00:00,20.0722
2003-07-30 00:00:00,20.1444
2003-07-31 00:00:00,20.2441
2003-08-01 00:00:00,20.3412
2003-08-04 00:00:00,20.415
2003-08-05 00:00:00,20.4684
2003-08-06 00:00:00,20.4873
2003-08-07 00:00:00,20.4822
2003-08-08 00:00:00,20.4595
2003-08-11 00:00:00,20.4431
2003-08-12 00:00:00,20.4313
2003-08-13 00:00:00,20.4219
2003-08-14 00:00:00,20.4103
2003-08-15 00:00:00,20.391
2003-08-18 00:00:00,20.3851
2003-08-19 00:00:00,20.3944
2003-08-20 00:00:00,20.4146
2003-08-21 00:00:00,20.4415
2003-08-22 00:00:00,20.4597
2003-08-25 00:00:00,20.4698
2003-08-26 00:00:00,20.4546
2003-08-27 00:00:00,20.4554
2003-08-28 00:00:00,20.4932
2003-08-29 00:00:00,20.552
2003-09-02 00:00:00,20.6361
2003-09-03 00:00:00,20.7232
2003-09-04 00:00:00,20.8222
2003-09-05 00:00:00,20.9125
2003-09-08 00:00:00,20.9958
2003-09-09 00:00:00,21.0541
2003-09-10 00:00:00,21.1013
2003-09-11 00:00:00,21.1472
2003-09-12 00:00:00,21.2006
2003-09-15 00:00:00,21.2615
2003-09-16 00:00:00,21.3387
2003-09-17 00:00:00,21.4191
2003-09-18 00:00:00,21.5439
2003-09-19 00:00:00,21.6684
2003-09-22 00:00:00,21.8032
2003-09-23 00:00:00,21.9555
2003-09-24 00:00:00,22.0817
2003-09-25 00:00:00,22.136
2003-09-26 00:00:00,22.1743
2003-09-29 00:00:00,22.1913
2003-09-30 00:00:00,22.1857
2003-10-01 00:00:00,22.1597
2003-10-02 00:00:00,22.1121
2003-10-03 00:00:00,22.0648
2003-10-06 00:00:00,22.0401
2003-10-07 00:00:00,22.0547
2003-10-08 00:00:00,22.0842
2003-10-09 00:00:00,22.1086
2003-10-10 00:00:00,22.1227
2003-10-13 00:00:00,22.1468
2003-10-14 00:00:00,22.1985
2003-10-15 00:00:00,22.2606
2003-10-16 00:00:00,22.3204
2003-10-17 00:00:00,22.3672
2003-10-20 00:00:00,22.3974
2003-10-21 00:00:00,22.4303
2003-10-22 00:00:00,22.4561
2003-10-23 00:00:00,22.5031
2003-10-24 00:00:00,22.6154
2003-10-27 00:00:00,22.6904
2003-10-28 00:00:00,22.7825
2003-10-29 00:00:00,22.8923
2003-10-30 00:00:00,23.0008
2003-10-31 00:00:00,23.1485
2003-11-03 00:00:00,23.258
2003-11-04 00:00:00,23.3131
2003-11-05 00:00:00,23.3328
2003-11-06 00:00:00,23.3199
2003-11-07 00:00:00,23.2691
2003-11-10 00:00:00,23.1774
2003-11-11 00:00:00,23.0361
2003-11-12 00:00:00,22.9313
2003-11-13 00:00:00,22.854
2003-11-14 00:00:00,22.7773
2003-11-17 00:00:00,22.6927
2003-11-18 00:00:00,22.5841
2003-11-19 00:00:00,22.4624
2003-11-20 00:00:00,22.3437
2003-11-21 00:00:00,22.196
2003-11-24 00:00:00,22.0854
2003-11-25 00:00:00,21.9961
2003-11-26 00:00:00,21.9588
2003-11-28 00:00:00,21.9426
2003-12-01 00:00:00,21.933
2003-12-02 00:00:00,21.9238
2003-12-03 00:00:00,21.8918
2003-12-04 00:00:00,21.8594
2003-12-05 00:00:00,21.7956
2003-12-08 00:00:00,21.7133
2003-12-09 00:00:00,21.6
2003-12-10 00:00:00,21.4573
2003-12-11 00:00:00,21.3063
2003-12-12 00:00:00,21.1711
2003-12-15 00:00:00,21.0449
2003-12-16 00:00:00,20.9191
2003-12-17 00:00:00,20.8204
2003-12-18 00:00:00,20.7623
2003-12-19 00:00:00,20.7313
2003-12-22 00:00:00,20.6939
2003-12-23 00:00:00,20.6497
2003-12-24 00:00:00,20.6081
2003-12-26 00:00:00,20.5618
2003-12-29 00:00:00,20.5268
2003-12-30 00:00:00,20.5237
2003-12-31 00:00:00,20.5206
2004-01-02 00:00:00,20.5316
2004-01-05 00:00:00,20.5648
2004-01-06 00:00:00,20.6232
2004-01-07 00:00:00,20.7051
2004-01-08 00:00:00,20.8222
2004-01-09 00:00:00,20.9359
2004-01-12 00:00:00,21.0653
2004-01-13 00:00:00,21.2278
2004-01-14 00:00:00,21.3854
2004-01-15 00:00:00,21.4825
2004-01-16 00:00:00,21.5389
2004-01-20 00:00:00,21.5712
2004-01-21 00:00:00,21.5817
2004-01-22 00:00:00,21.5961
2004-01-23 00:00:00,21.6408
2004-01-26 00:00:00,21.6898
2004-01-27 00:00:00,21.7414
2004-01-28 00:00:00,21.7823
2004-01-29 00:00:00,21.8258
2004-01-30 00:00:00,21.9075
2004-02-02 00:00:00,22.0236
2004-02-03 00:00:00,22.1722
2004-02-04 00:00:00,22.3265
2004-02-05 00:00:00,22.4656
2004-02-06 00:00:00,22.5887
2004-02-09 00:00:00,22.6899
2004-02-10 00:00:00,22.7653
2004-02-11 00:00:00,22.8109
2004-02-12 00:00:00,22.832
2004-02-13 00:00:00,22.7919
2004-02-17 00:00:00,22.7636
2004-02-18 00:00:00,22.7553
2004-02-19 00:00:00,22.7519
2004-02-20 00:00:00,22.7655
2004-02-23 00:00:00,22.7562
2004-02-24 00:00:00,22.7359
2004-02-25 00:00:00,22.7242
2004-02-26 00:00:00,22.7371
2004-02-27 00:00:00,22.7903
2004-03-01 00:00:00,22.8831
2004-03-02 00:00:00,22.9891
2004-03-03 00:00:00,23.0878
2004-03-04 00:00:00,23.187
2004-03-05 00:00:00,23.3246
2004-03-08 00:00:00,23.4934
2004-03-09 00:00:00,23.7286
2004-03-10 00:00:00,24.0311
2004-03-11 00:00:00,24.3608
2004-03-12 00:00:00,24.6442
2004-03-15 00:00:00,24.8452
2004-03-16 00:00:00,24.9657
2004-03-17 00:00:00,25.0442
2004-03-18 00:00:00,25.0398
2004-03-19 00:00:00,25.0945
2004-03-22 00:00:00,25.1444
2004-03-23 00:00:00,25.1797
2004-03-24 00:00:00,25.2648
2004-03-25 00:00:00,25.3403
2004-03-26 00:00:00,25.4719
2004-03-29 00:00:00,25.7009
2004-03-30 00:00:00,25.9257
2004-03-31 00:00:00,26.1728
2004-04-01 00:00:00,26.3816
2004-04-02 00:00:00,26.5398
2004-04-05 00:00:00,26.6682
2004-04-06 00:00:00,26.7382
2004-04-07 00:00:00,26.7576
2004-04-08 00:00:00,26.7829
2004-04-12 00:00:00,26.8442
2004-04-13 00:00:00,26.9369
2004-04-14 00:00:00,27.0213
2004-04-15 00:00:00,27.1519
2004-04-16 00:00:00,27.3251
2004-04-19 00:00:00,27.5058
2004-04-20 00:00:00,27.6424
2004-04-21 00:00:00,27.7302
2004-04-22 00:00:00,27.7662
2004-04-23 00:00:00,27.7719
2004-04-26 00:00:00,27.7726
2004-04-27 00:00:00,27.7669
2004-04-28 00:00:00,27.7389
2004-04-29 00:00:00,27.6825
2004-04-30 00:00:00,27.5935
2004-05-03 00:00:00,27.5038
2004-05-04 00:00:00,27.3983
2004-05-05 00:00:00,27.3268
2004-05-06 00:00:00,27.2876
2004-05-07 00:00:00,27.2046
2004-05-10 00:00:00,27.0803
2004-05-11 00:00:00,26.9978
2004-05-12 00:00:00,26.9243
2004-05-13 00:00:00,26.8972
2004-05-14 00:00:00,26.8766
2004-05-17 00:00:00,26.8582
2004-05-18 00:00:00,26.8351
2004-05-19 00:00:00,26.791
2004-05-20 00:00:00,26.7413
2004-05-21 00:00:00,26.7079
2004-05-24 00:00:00,26.6987
2004-05-25 00:00:00,26.7408
2004-05-26 00:00:00,26.8125
2004-05-27 00:00:00,26.9131
2004-05-28 00:00:00,27.0213
2004-06-01 00:00:00,27.1275
2004-06-02 00:00:00,27.2391
2004-06-03 00:00:00,27.3439
2004-06-04 00:00:00,27.4511
2004-06-07 00:00:00,27.6033
2004-06-08 00:00:00,27.7686
2004-06-09 00:00:00,27.9413
2004-06-10 00:00:00,28.1291
2004-06-14 00:00:00,28.2788
2004-06-15 00:00:00,28.4103
2004-06-16 00:00:00,28.5338
2004-06-17 00:00:00,28.6484
2004-06-18 00:00:00,28.7597
2004-06-21 00:00:00,28.8768
2004-06-22 00:00:00,28.9768
2004-06-23 00:00:00,29.1254
2004-06-24 00:00:00,29.302
2004-06-25 00:00:00,29.5434
2004-06-28 00:00:00,29.8299
2004-06-29 00:00:00,30.1553
2004-06-30 00:00:00,30.4437
2004-07-01 00:00:00,30.6873
2004-07-02 00:00:00,30.8637
2004-07-06 00:00:00,30.9911
2004-07-07 00:00:00,31.093
2004-07-08 00:00:00,31.1797
2004-07-09 00:00:00,31.2605
2004-07-12 00:00:00,31.3111
2004-07-13 00:00:00,31.3494
2004-07-14 00:00:00,31.3415
2004-07-15 00:00:00,31.3902
2004-07-16 00:00:00,31.4615
2004-07-19 00:00:00,31.5361
2004-07-20 00:00:00,31.6169
2004-07-21 00:00:00,31.6976
2004-07-22 00:00:00,31.7619
2004-07-23 00:00:00,31.7511
2004-07-26 00:00:00,31.725
2004-07-27 00:00:00,31.6921
2004-07-28 00:00:00,31.6487
2004-07-29 00:00:00,31.5827
2004-07-30 00:00:00,31.4959
2004-08-02 00:00:00,31.4002
2004-08-03 00:00:00,31.3256
2004-08-04 00:00:00,31.3014
2004-08-05 00:00:00,31.3398
2004-08-06 00:00:00,31.3715
2004-08-09 00:00:00,31.4638
2004-08-10 00:00:00,31.5657
2004-08-11 00:00:00,31.5898
2004-08-12 00:00:00,31.5589
2004-08-13 00:00:00,31.479
2004-08-16 00:00:00,31.4001
2004-08-17 00:00:00,31.3379
2004-08-18 00:00:00,31.3299
2004-08-19 00:00:00,31.2946
2004-08-20 00:00:00,31.2377
2004-08-23 00:00:00,31.1611
2004-08-24 00:00:00,31.097
2004-08-25 00:00:00,31.0938
2004-08-26 00:00:00,31.1748
2004-08-27 00:00:00,31.3156
2004-08-30 00:00:00,31.5232
2004-08-31 00:00:00,31.7238
2004-09-01 00:00:00,31.9755
2004-09-02 00:00:00,32.1637
2004-09-03 00:00:00,32.3265
2004-09-07 00:00:00,32.4809
2004-09-08 00:00:00,32.6324
2004-09-09 00:00:00,32.7795
2004-09-10 00:00:00,32.9638
2004-09-13 00:00:00,33.1494
2004-09-14 00:00:00,33.2994
2004-09-15 00:00:00,33.4142
2004-09-16 00:00:00,33.5148
2004-09-17 00:00:00,33.6651
2004-09-20 00:00:00,33.8221
2004-09-21 00:00:00,33.9806
2004-09-22 00:00:00,34.1143
2004-09-23 00:00:00,34.2267
2004-09-24 00:00:00,34.3829
2004-09-27 00:00:00,34.5203
2004-09-28 00:00:00,34.6476
2004-09-29 00:00:00,34.8195
2004-09-30 00:00:00,35.08
2004-10-01 00:00:00,35.4116
2004-10-04 00:00:00,35.8055
2004-10-05 00:00:00,36.1557
2004-10-06 00:00:00,36.4932
2004-10-07 00:00:00,36.7642
2004-10-08 00:00:00,36.9841
2004-10-11 00:00:00,37.1668
2004-10-12 00:00:00,37.3255
2004-10-13 00:00:00,37.485
2004-10-14 00:00:00,37.7419
2004-10-15 00:00:00,38.0627
2004-10-18 00:00:00,38.4562
2004-10-19 00:00:00,38.8355
2004-10-20 00:00:00,39.2355
2004-10-21 00:00:00,39.7362
2004-10-22 00:00:00,40.2781
2004-10-25 00:00:00,40.834
2004-10-26 00:00:00,41.3554
2004-10-27 00:00:00,41.8733
2004-10-28 00:00:00,42.5247
2004-10-29 00:00:00,43.2813
2004-11-01 00:00:00,44.1301
2004-11-02 00:00:00,44.9417
2004-11-03 00:00:00,45.7238
2004-11-04 00:00:00,46.4458
2004-11-05 00:00:00,47.0028
2004-11-08 00:00:00,47.5819
2004-11-09 00:00:00,48.1904
2004-11-10 00:00:00,48.6664
2004-11-11 00:00:00,49.2375
2004-11-12 00:00:00,49.8743
2004-11-15 00:00:00,50.3477
2004-11-16 00:00:00,50.6952
2004-11-17 00:00:00,50.9201
2004-11-18 00:00:00,51.2594
2004-11-19 00:00:00,51.5388
2004-11-22 00:00:00,51.9557
2004-11-23 00:00:00,52.35
2004-11-24 00:00:00,52.844
2004-11-26 00:00:00,53.3204
2004-11-29 00:00:00,53.7954
2004-11-30 00:00:00,54.1352
2004-12-01 00:00:00,54.4714
2004-12-02 00:00:00,54.906
2004-12-03 00:00:00,55.3598
2004-12-06 00:00:00,55.8782
2004-12-07 00:00:00,56.4939
2004-12-08 00:00:00,57.203
2004-12-09 00:00:00,57.9704
2004-12-10 00:00:00,58.8127
2004-12-13 00:00:00,59.5613
2004-12-14 00:00:00,60.1594
2004-12-15 00:00:00,60.7472
2004-12-16 00:00:00,61.3859
2004-12-17 00:00:00,62.0559
2004-12-20 00:00:00,62.743
2004-12-21 00:00:00,63.4605
2004-12-22 00:00:00,64.0467
2004-12-23 00:00:00,64.4968
2004-12-27 00:00:00,64.7196
2004-12-28 00:00:00,64.7229
2004-12-29 00:00:00,64.6307
2004-12-30 00:00:00,64.4876
2004-12-31 00:00:00,64.4146
2005-01-03 00:00:00,64.3326
2005-01-04 00:00:00,64.3094
2005-01-05 00:00:00,64.3299
2005-01-06 00:00:00,64.3589
2005-01-07 00:00:00,64.4659
2005-01-10 00:00:00,64.6196
2005-01-11 00:00:00,64.7081
2005-01-12 00:00:00,64.7319
2005-01-13 00:00:00,64.8325
2005-01-14 00:00:00,65.0624
2005-01-18 00:00:00,65.345
2005-01-19 00:00:00,65.6683
2005-01-20 00:00:00,65.9524
2005-01-21 00:00:00,66.2471
2005-01-24 00:00:00,66.5605
2005-01-25 00:00:00,66.8499
2005-01-26 00:00:00,67.0596
2005-01-27 00:00:00,67.2589
2005-01-28 00:00:00,67.4731
2005-01-31 00:00:00,67.7468
2005-02-01 00:00:00,68.0681
2005-02-02 00:00:00,68.3606
2005-02-03 00:00:00,68.5128
2005-02-04 00:00:00,68.6557
2005-02-07 00:00:00,68.7747
2005-02-08 00:00:00,69.0138
2005-02-09 00:00:00,69.3156
2005-02-10 00:00:00,69.7362
2005-02-11 00:00:00,70.2874
2005-02-14 00:00:00,70.9722
2005-02-15 00:00:00,71.8967
2005-02-16 00:00:00,72.9491
2005-02-17 00:00:00,74.0612
2005-02-18 00:00:00,75.0409
2005-02-22 00:00:00,75.8144
2005-02-23 00:00:00,76.3865
2005-02-24 00:00:00,76.7358
2005-02-25 00:00:00,77.0471
2005-02-28 00:00:00,76.9312
2005-03-01 00:00:00,76.6499
2005-03-02 00:00:00,76.2428
2005-03-03 00:00:00,75.6559
2005-03-04 00:00:00,75.0522
2005-03-07 00:00:00,74.3031
2005-03-08 00:00:00,73.3762
2005-03-09 00:00:00,72.3358
2005-03-10 00:00:00,71.2576
2005-03-11 00:00:00,70.1038
2005-03-14 00:00:00,68.761
2005-03-15 00:00:00,67.1944
2005-03-16 00:00:00,65.4144
2005-03-17 00:00:00,63.7045
2005-03-18 00:00:00,61.8497
2005-03-21 00:00:00,59.6943
2005-03-22 00:00:00,57.5919
2005-03-23 00:00:00,55.5026
2005-03-24 00:00:00,53.5137
2005-03-28 00:00:00,51.0049
2005-03-29 00:00:00,49.3044
2005-03-30 00:00:00,47.5997
2005-03-31 00:00:00,45.8513
2005-04-01 00:00:00,44.0534
2005-04-04 00:00:00,42.8062
2005-04-05 00:00:00,42.1178
2005-04-06 00:00:00,41.8235
2005-04-07 00:00:00,41.7932
2005-04-08 00:00:00,41.805
2005-04-11 00:00:00,41.8101
2005-04-12 00:00:00,41.8503
2005-04-13 00:00:00,41.9021
2005-04-14 00:00:00,41.8947
2005-04-15 00:00:00,41.8035
2005-04-18 00:00:00,41.6493
2005-04-19 00:00:00,41.4689
2005-04-20 00:00:00,41.2677
2005-04-21 00:00:00,41.0612
2005-04-22 00:00:00,40.811
2005-04-25 00:00:00,40.5409
2005-04-26 00:00:00,40.2181
2005-04-27 00:00:00,39.847
2005-04-28 00:00:00,39.5029
2005-04-29 00:00:00,39.1196
2005-05-02 00:00:00,38.8043
2005-05-03 00:00:00,38.4593
2005-05-04 00:00:00,38.1454
2005-05-05 00:00:00,37.8264
2005-05-06 00:00:00,37.5001
2005-05-09 00:00:00,37.2089
2005-05-10 00:00:00,36.9104
2005-05-11 00:00:00,36.6262
2005-05-12 00:00:00,36.3951
2005-05-13 00:00:00,36.251
2005-05-16 00:00:00,36.1722
2005-05-17 00:00:00,36.1371
2005-05-18 00:00:00,36.1009
2005-05-19 00:00:00,36.0968
2005-05-20 00:00:00,36.1391
2005-05-23 00:00:00,36.2291
2005-05-24 00:00:00,36.3662
2005-05-25 00:00:00,36.5583
2005-05-26 00:00:00,36.795
2005-05-27 00:00:00,37.0437
2005-05-31 00:00:00,37.2733
2005-06-01 00:00:00,37.4785
2005-06-02 00:00:00,37.6669
2005-06-03 00:00:00,37.8188
2005-06-06 00:00:00,37.9594
2005-06-07 00:00:00,38.0964
2005-06-08 00:00:00,38.2274
2005-06-09 00:00:00,38.3567
2005-06-10 00:00:00,38.4438
2005-06-13 00:00:00,38.4311
2005-06-14 00:00:00,38.4088
2005-06-15 00:00:00,38.3758
2005-06-16 00:00:00,38.3483
2005-06-17 00:00:00,38.3547
2005-06-20 00:00:00,38.3152
2005-06-21 00:00:00,38.2485
2005-06-22 00:00:00,38.175
2005-06-23 00:00:00,38.0859
2005-06-24 00:00:00,37.9751
2005-06-27 00:00:00,37.849
2005-06-28 00:00:00,37.7598
2005-06-29 00:00:00,37.5788
2005-06-30 00:00:00,37.4316
2005-07-01 00:00:00,37.311
2005-07-05 00:00:00,37.2789
2005-07-06 00:00:00,37.2795
2005-07-07 00:00:00,37.3274
2005-07-08 00:00:00,37.4525
2005-07-11 00:00:00,37.5602
2005-07-12 00:00:00,37.6376
2005-07-13 00:00:00,37.6785
2005-07-14 00:00:00,37.7617
2005-07-15 00:00:00,37.8938
2005-07-18 00:00:00,38.0519
2005-07-19 00:00:00,38.331
2005-07-20 00:00:00,38.6819
2005-07-21 00:00:00,39.0171
2005-07-22 00:00:00,39.3335
2005-07-25 00:00:00,39.6035
2005-07-26 00:00:00,39.834
2005-07-27 00:00:00,39.9904
2005-07-28 00:00:00,40.1377
2005-07-29 00:00:00,40.2607
2005-08-01 00:00:00,40.4255
2005-08-02 00:00:00,40.5768
2005-08-03 00:00:00,40.7066
2005-08-04 00:00:00,40.8831
2005-08-05 00:00:00,41.0888
2005-08-08 00:00:00,41.2441
2005-08-09 00:00:00,41.4468
2005-08-10 00:00:00,41.6493
2005-08-11 00:00:00,41.8747
2005-08-12 00:00:00,42.151
2005-08-15 00:00:00,42.5407
2005-08-16 00:00:00,43.0074
2005-08-17 00:00:00,43.4151
2005-08-18 00:00:00,43.7782
2005-08-19 00:00:00,44.0221
2005-08-22 00:00:00,44.2019
2005-08-23 00:00:00,44.3303
2005-08-24 00:00:00,44.4298
2005-08-25 00:00:00,44.5431
2005-08-26 00:00:00,44.6902
2005-08-29 00:00:00,44.8484
2005-08-30 00:00:00,45.016
2005-08-31 00:00:00,45.1908
2005-09-01 00:00:00,45.4198
2005-09-02 00:00:00,45.6422
2005-09-06 00:00:00,45.8841
2005-09-07 00:00:00,46.1431
2005-09-08 00:00:00,46.4333
2005-09-09 00:00:00,46.6974
2005-09-12 00:00:00,46.9679
2005-09-13 00:00:00,47.2094
2005-09-14 00:00:00,47.4216
2005-09-15 00:00:00,47.6359
2005-09-16 00:00:00,47.8312
2005-09-19 00:00:00,48.0399
2005-09-20 00:00:00,48.3134
2005-09-21 00:00:00,48.6145
2005-09-22 00:00:00,48.8628
2005-09-23 00:00:00,49.0803
2005-09-26 00:00:00,49.2761
2005-09-27 00:00:00,49.3913
2005-09-28 00:00:00,49.5382
2005-09-29 00:00:00,49.6649
2005-09-30 00:00:00,49.8598
2005-10-03 00:00:00,50.1958
2005-10-04 00:00:00,50.5456
2005-10-05 00:00:00,50.9432
2005-10-06 00:00:00,51.3691
2005-10-07 00:00:00,51.6155
2005-10-10 00:00:00,51.7699
2005-10-11 00:00:00,51.8797
2005-10-12 00:00:00,51.9183
2005-10-13 00:00:00,51.9829
2005-10-14 00:00:00,52.0643
2005-10-17 00:00:00,52.1354
2005-10-18 00:00:00,52.1826
2005-10-19 00:00:00,52.2671
2005-10-20 00:00:00,52.4642
2005-10-21 00:00:00,52.6799
2005-10-24 00:00:00,52.8847
2005-10-25 00:00:00,53.0933
2005-10-26 00:00:00,53.2691
2005-10-27 00:00:00,53.4562
2005-10-28 00:00:00,53.6109
2005-10-31 00:00:00,53.7633
2005-11-01 00:00:00,53.9563
2005-11-02 00:00:00,54.2501
2005-11-03 00:00:00,54.6704
2005-11-04 00:00:00,55.1764
2005-11-07 00:00:00,55.5912
2005-11-08 00:00:00,55.9029
2005-11-09 00:00:00,56.1333
2005-11-10 00:00:00,56.332
2005-11-11 00:00:00,56.5338
2005-11-14 00:00:00,56.9584
2005-11-15 00:00:00,57.3961
2005-11-16 00:00:00,57.8697
2005-11-17 00:00:00,58.3549
2005-11-18 00:00:00,58.8466
2005-11-21 00:00:00,59.3259
2005-11-22 00:00:00,59.7926
2005-11-23 00:00:00,60.268
2005-11-25 00:00:00,60.8638
2005-11-28 00:00:00,61.4726
2005-11-29 00:00:00,62.0817
2005-11-30 00:00:00,62.7989
2005-12-01 00:00:00,63.3814
2005-12-02 00:00:00,63.8758
2005-12-05 00:00:00,64.2756
2005-12-06 00:00:00,64.519
2005-12-07 00:00:00,64.6332
2005-12-08 00:00:00,64.6744
2005-12-09 00:00:00,64.8026
2005-12-12 00:00:00,65.1451
2005-12-13 00:00:00,65.7771
2005-12-14 00:00:00,66.2896
2005-12-15 00:00:00,66.8818
2005-12-16 00:00:00,67.3502
2005-12-19 00:00:00,67.8486
2005-12-20 00:00:00,68.3341
2005-12-21 00:00:00,68.914
2005-12-22 00:00:00,69.4629
2005-12-23 00:00:00,69.9588
2005-12-27 00:00:00,70.4212
2005-12-28 00:00:00,70.9002
2005-12-29 00:00:00,71.3993
2005-12-30 00:00:00,71.8694
2006-01-03 00:00:00,72.284
2006-01-04 00:00:00,72.7212
2006-01-05 00:00:00,73.0303
2006-01-06 00:00:00,73.2954
2006-01-09 00:00:00,73.4705
2006-01-10 00:00:00,73.681
2006-01-11 00:00:00,73.9878
2006-01-12 00:00:00,74.3747
2006-01-13 00:00:00,74.9041
2006-01-17 00:00:00,75.5999
2006-01-18 00:00:00,76.2832
2006-01-19 00:00:00,76.8504
2006-01-20 00:00:00,77.1408
2006-01-23 00:00:00,77.3369
2006-01-24 00:00:00,77.396
2006-01-25 00:00:00,77.4957
2006-01-26 00:00:00,77.5285
2006-01-27 00:00:00,77.5047
2006-01-30 00:00:00,77.5549
2006-01-31 00:00:00,77.6556
2006-02-01 00:00:00,77.7511
2006-02-02 00:00:00,77.8276
2006-02-03 00:00:00,77.768
2006-02-06 00:00:00,77.5231
2006-02-07 00:00:00,77.062
2006-02-08 00:00:00,76.4194
2006-02-09 00:00:00,75.5884
2006-02-10 00:00:00,74.6695
2006-02-13 00:00:00,73.6768
2006-02-14 00:00:00,72.9666
2006-02-15 00:00:00,72.3193
2006-02-16 00:00:00,71.7956
2006-02-17 00:00:00,71.3949
2006-02-21 00:00:00,70.9851
2006-02-22 00:00:00,70.5807
2006-02-23 00:00:00,70.3222
2006-02-24 00:00:00,70.1705
2006-02-27 00:00:00,70.1294
2006-02-28 00:00:00,70.0035
2006-03-01 00:00:00,69.7836
2006-03-02 00:00:00,69.5106
2006-03-03 00:00:00,69.179
2006-03-06 00:00:00,68.9397
2006-03-07 00:00:00,68.7809
2006-03-08 00:00:00,68.6381
2006-03-09 00:00:00,68.5437
2006-03-10 00:00:00,68.4009
2006-03-13 00:00:00,68.3433
2006-03-14 00:00:00,68.2784
2006-03-15 00:00:00,68.146
2006-03-16 00:00:00,67.9283
2006-03-17 00:00:00,67.6717
2006-03-20 00:00:00,67.4356
2006-03-21 00:00:00,67.0992
2006-03-22 00:00:00,66.6764
2006-03-23 00:00:00,66.2786
2006-03-24 00:00:00,65.9191
2006-03-27 00:00:00,65.4934
2006-03-28 00:00:00,65.0022
2006-03-29 00:00:00,64.4686
2006-03-30 00:00:00,63.908
2006-03-31 00:00:00,63.5149
2006-04-03 00:00:00,63.1691
2006-04-04 00:00:00,62.9207
2006-04-05 00:00:00,62.817
2006-04-06 00:00:00,62.8631
2006-04-07 00:00:00,63.0131
2006-04-10 00:00:00,63.2308
2006-04-11 00:00:00,63.4511
2006-04-12 00:00:00,63.6461
2006-04-13 00:00:00,63.8176
2006-04-17 00:00:00,63.9799
2006-04-18 00:00:00,64.1191
2006-04-19 00:00:00,64.228
2006-04-20 00:00:00,64.4067
2006-04-21 00:00:00,64.6587
2006-04-24 00:00:00,64.9443
2006-04-25 00:00:00,65.263
2006-04-26 00:00:00,65.644
2006-04-27 00:00:00,66.0987
2006-04-28 00:00:00,66.5511
2006-05-01 00:00:00,66.9745
2006-05-02 00:00:00,67.4551
2006-05-03 00:00:00,67.7433
2006-05-04 00:00:00,67.9107
2006-05-05 00:00:00,68.0713
2006-05-08 00:00:00,68.2688
2006-05-09 00:00:00,68.5171
2006-05-10 00:00:00,68.8177
2006-05-11 00:00:00,69.0494
2006-05-12 00:00:00,69.2266
2006-05-15 00:00:00,69.2845
2006-05-16 00:00:00,69.2348
2006-05-17 00:00:00,69.1456
2006-05-18 00:00:00,68.9545
2006-05-19 00:00:00,68.8015
2006-05-22 00:00:00,68.6048
2006-05-23 00:00:00,68.4213
2006-05-24 00:00:00,68.2233
2006-05-25 00:00:00,68.0238
2006-05-26 00:00:00,67.8296
2006-05-30 00:00:00,67.5635
2006-05-31 00:00:00,67.2023
2006-06-01 00:00:00,66.8838
2006-06-02 00:00:00,66.552
2006-06-05 00:00:00,66.2562
2006-06-06 00:00:00,65.989
2006-06-07 00:00:00,65.7173
2006-06-08 00:00:00,65.4892
2006-06-09 00:00:00,65.2747
2006-06-12 00:00:00,64.9419
2006-06-13 00:00:00,64.4395
2006-06-14 00:00:00,63.8875
2006-06-15 00:00:00,63.3476
2006-06-16 00:00:00,62.8315
2006-06-19 00:00:00,62.4628
2006-06-20 00:00:00,62.197
2006-06-21 00:00:00,61.8862
2006-06-22 00:00:00,61.5855
2006-06-23 00:00:00,61.3604
2006-06-26 00:00:00,61.2048
2006-06-27 00:00:00,61.0919
2006-06-28 00:00:00,60.8892
2006-06-29 00:00:00,60.6394
2006-06-30 00:00:00,60.4348
2006-07-03 00:00:00,60.3749
2006-07-05 00:00:00,60.3355
2006-07-06 00:00:00,60.194
2006-07-07 00:00:00,60.0404
2006-07-10 00:00:00,59.8191
2006-07-11 00:00:00,59.5333
2006-07-12 00:00:00,59.1774
2006-07-13 00:00:00,58.7604
