date,WMA
2006-05-19 00:00:00,67.9248
2006-05-22 00:00:00,67.4358
2006-05-23 00:00:00,66.9362
2006-05-24 00:00:00,66.469
2006-05-25 00:00:00,66.1191
2006-05-26 00:00:00,65.7187
2006-05-30 00:00:00,65.1291
2006-05-31 00:00:00,64.4413
2006-06-01 00:00:00,64.0385
2006-06-02 00:00:00,63.6298
2006-06-05 00:00:00,63.1082
2006-06-06 00:00:00,62.6167
2006-06-07 00:00:00,62.073
2006-06-08 00:00:00,61.7976
2006-06-09 00:00:00,61.451
2006-06-12 00:00:00,60.9055
2006-06-13 00:00:00,60.5376
2006-06-14 00:00:00,60.1462
2006-06-15 00:00:00,59.9584
2006-06-16 00:00:00,59.6254
2006-06-19 00:00:00,59.2848
2006-06-20 00:00:00,59.0047
2006-06-21 00:00:00,58.7899
2006-06-22 00:00:00,58.7641
2006-06-23 00:00:00,58.6848
2006-06-26 00:00:00,58.6469
2006-06-27 00:00:00,58.4821
2006-06-28 00:00:00,58.2011
2006-06-29 00:00:00,58.2189
2006-06-30 00:00:00,58.0901
2006-07-03 00:00:00,58.0469
2006-07-05 00:00:00,57.9232
2006-07-06 00:00:00,57.6951
2006-07-07 00:00:00,57.4451
2006-07-10 00:00:00,57.1825
2006-07-11 00:00:00,57.0034
2006-07-12 00:00:00,56.5744
2006-07-13 00:00:00,56.1035
2006-07-14 00:00:00,55.5076
2006-07-17 00:00:00,55.115
2006-07-18 00:00:00,54.7977
2006-07-19 00:00:00,54.6151
2006-07-20 00:00:00,55.0581
2006-07-21 00:00:00,55.5095
2006-07-24 00:00:00,56.0221
2006-07-25 00:00:00,56.5708
2006-07-26 00:00:00,57.2904
2006-07-27 00:00:00,57.9346
2006-07-28 00:00:00,58.7522
2006-07-31 00:00:00,59.764
2006-08-01 00:00:00,60.6506
2006-08-02 00:00:00,61.5866
2006-08-03 00:00:00,62.6057
2006-08-04 00:00:00,63.4361
2006-08-07 00:00:00,64.1012
2006-08-08 00:00:00,64.4768
2006-08-09 00:00:00,64.6956
2006-08-10 00:00:00,64.9094
2006-08-11 00:00:00,65.027
2006-08-14 00:00:00,65.1104
2006-08-15 00:00:00,65.3778
2006-08-16 00:00:00,65.7263
2006-08-17 00:00:00,65.9716
2006-08-18 00:00:00,66.2136
2006-08-21 00:00:00,66.2928
2006-08-22 00:00:00,66.4485
2006-08-23 00:00:00,66.5475
2006-08-24 00:00:00,66.6778
2006-08-25 00:00:00,66.8766
2006-08-28 00:00:00,66.8918
2006-08-29 00:00:00,66.864
2006-08-30 00:00:00,66.8853
2006-08-31 00:00:00,66.9971
2006-09-01 00:00:00,67.1676
2006-09-05 00:00:00,67.633
2006-09-06 00:00:00,67.94
2006-09-07 00:00:00,68.4857
2006-09-08 00:00:00,68.961
2006-09-11 00:00:00,69.394
2006-09-12 00:00:00,69.7974
2006-09-13 00:00:00,70.3089
2006-09-14 00:00:00,70.7806
2006-09-15 00:00:00,71.2161
2006-09-18 00:00:00,71.6007
2006-09-19 00:00:00,71.9454
2006-09-20 00:00:00,72.3976
2006-09-21 00:00:00,72.7554
2006-09-22 00:00:00,72.921
2006-09-25 00:00:00,73.3239
2006-09-26 00:00:00,73.8706
2006-09-27 00:00:00,74.2523
2006-09-28 00:00:00,74.644
2006-09-29 00:00:00,74.9849
2006-10-02 00:00:00,75.0804
2006-10-03 00:00:00,75.0698
2006-10-04 00:00:00,75.1717
2006-10-05 00:00:00,75.1957
2006-10-06 00:00:00,75.1519
2006-10-09 00:00:00,75.1391
2006-10-10 00:00:00,75.038
2006-10-11 00:00:00,74.8761
2006-10-12 00:00:00,74.9122
2006-10-13 00:00:00,74.9202
2006-10-16 00:00:00,74.96
2006-10-17 00:00:00,74.8869
2006-10-18 00:00:00,74.8342
2006-10-19 00:00:00,75.2097
2006-10-20 00:00:00,75.656
2006-10-23 00:00:00,76.213
2006-10-24 00:00:00,76.7038
2006-10-25 00:00:00,77.2381
2006-10-26 00:00:00,77.796
2006-10-27 00:00:00,78.1597
2006-10-30 00:00:00,78.508
2006-10-31 00:00:00,78.8926
2006-11-01 00:00:00,79.061
2006-11-02 00:00:00,79.1943
2006-11-03 00:00:00,79.2421
2006-11-06 00:00:00,79.4058
2006-11-07 00:00:00,79.6215
2006-11-08 00:00:00,79.99
2006-11-09 00:00:00,80.3994
2006-11-10 00:00:00,80.7493
2006-11-13 00:00:00,81.1779
2006-11-14 00:00:00,81.6257
2006-11-15 00:00:00,81.932
2006-11-16 00:00:00,82.3416
2006-11-17 00:00:00,82.7425
2006-11-20 00:00:00,83.1743
2006-11-21 00:00:00,83.7852
2006-11-22 00:00:00,84.523
2006-11-24 00:00:00,85.3453
2006-11-27 00:00:00,85.9237
2006-11-28 00:00:00,86.6748
2006-11-29 00:00:00,87.3707
2006-11-30 00:00:00,88.0022
2006-12-01 00:00:00,88.5419
2006-12-04 00:00:00,89.0037
2006-12-05 00:00:00,89.4187
2006-12-06 00:00:00,89.6415
2006-12-07 00:00:00,89.5542
2006-12-08 00:00:00,89.5612
2006-12-11 00:00:00,89.5915
2006-12-12 00:00:00,89.3464
2006-12-13 00:00:00,89.37
2006-12-14 00:00:00,89.3266
2006-12-15 00:00:00,89.1827
2006-12-18 00:00:00,88.8145
2006-12-19 00:00:00,88.5281
2006-12-20 00:00:00,88.0949
2006-12-21 00:00:00,87.5028
2006-12-22 00:00:00,86.8793
2006-12-26 00:00:00,86.235
2006-12-27 00:00:00,85.63
2006-12-28 00:00:00,85.012
2006-12-29 00:00:00,84.8241
2007-01-03 00:00:00,84.5697
2007-01-04 00:00:00,84.5282
2007-01-05 00:00:00,84.4546
2007-01-08 00:00:00,84.4507
2007-01-09 00:00:00,85.1437
2007-01-10 00:00:00,86.2322
2007-01-11 00:00:00,87.1649
2007-01-12 00:00:00,87.9516
2007-01-16 00:00:00,88.9341
2007-01-17 00:00:00,89.6736
2007-01-18 00:00:00,89.8225
2007-01-19 00:00:00,89.9108
2007-01-22 00:00:00,89.8217
2007-01-23 00:00:00,89.6266
2007-01-24 00:00:00,89.5222
2007-01-25 00:00:00,89.3569
2007-01-26 00:00:00,89.0894
2007-01-29 00:00:00,88.8568
2007-01-30 00:00:00,88.566
2007-01-31 00:00:00,88.2701
2007-02-01 00:00:00,87.8757
2007-02-02 00:00:00,87.4778
2007-02-05 00:00:00,87.007
2007-02-06 00:00:00,86.5615
2007-02-07 00:00:00,86.3128
2007-02-08 00:00:00,86.0975
2007-02-09 00:00:00,85.6566
2007-02-12 00:00:00,85.4287
2007-02-13 00:00:00,85.23
2007-02-14 00:00:00,85.1476
2007-02-15 00:00:00,85.1025
2007-02-16 00:00:00,85.0396
2007-02-20 00:00:00,85.096
2007-02-21 00:00:00,85.471
2007-02-22 00:00:00,85.8589
2007-02-23 00:00:00,86.1915
2007-02-26 00:00:00,86.4706
2007-02-27 00:00:00,86.2847
2007-02-28 00:00:00,86.173
2007-03-01 00:00:00,86.2992
2007-03-02 00:00:00,86.262
2007-03-05 00:00:00,86.3081
2007-03-06 00:00:00,86.5249
2007-03-07 00:00:00,86.6768
2007-03-08 00:00:00,86.8382
2007-03-09 00:00:00,86.988
2007-03-12 00:00:00,87.3103
2007-03-13 00:00:00,87.4611
2007-03-14 00:00:00,87.7475
2007-03-15 00:00:00,87.9678
2007-03-16 00:00:00,88.1696
2007-03-19 00:00:00,88.4972
2007-03-20 00:00:00,88.8281
2007-03-21 00:00:00,89.3601
2007-03-22 00:00:00,89.8785
2007-03-23 00:00:00,90.3337
2007-03-26 00:00:00,90.9897
2007-03-27 00:00:00,91.5742
2007-03-28 00:00:00,91.8924
2007-03-29 00:00:00,92.218
2007-03-30 00:00:00,92.4319
2007-04-02 00:00:00,92.6804
2007-04-03 00:00:00,92.975
2007-04-04 00:00:00,93.2177
2007-04-05 00:00:00,93.4682
2007-04-09 00:00:00,93.5889
2007-04-10 00:00:00,93.7396
2007-04-11 00:00:00,93.7113
2007-04-12 00:00:00,93.625
2007-04-13 00:00:00,93.3426
2007-04-16 00:00:00,93.1703
2007-04-17 00:00:00,92.8864
2007-04-18 00:00:00,92.611
2007-04-19 00:00:00,92.3283
2007-04-20 00:00:00,92.1295
2007-04-23 00:00:00,92.1868
2007-04-24 00:00:00,92.2184
2007-04-25 00:00:00,92.4632
2007-04-26 00:00:00,93.0411
2007-04-27 00:00:00,93.6952
2007-04-30 00:00:00,94.3085
2007-05-01 00:00:00,94.8576
2007-05-02 00:00:00,95.4665
2007-05-03 00:00:00,96.0484
2007-05-04 00:00:00,96.6401
2007-05-07 00:00:00,97.4988
2007-05-08 00:00:00,98.4172
2007-05-09 00:00:00,99.4575
2007-05-10 00:00:00,100.4735
2007-05-11 00:00:00,101.5507
2007-05-14 00:00:00,102.5988
2007-05-15 00:00:00,103.3864
2007-05-16 00:00:00,104.075
2007-05-17 00:00:00,104.883
2007-05-18 00:00:00,105.6549
2007-05-21 00:00:00,106.5227
2007-05-22 00:00:00,107.4512
2007-05-23 00:00:00,108.2211
2007-05-24 00:00:00,108.698
2007-05-25 00:00:00,109.3975
2007-05-29 00:00:00,110.1012
2007-05-30 00:00:00,111.1567
2007-05-31 00:00:00,112.3508
2007-06-01 00:00:00,113.18
2007-06-04 00:00:00,114.2026
2007-06-05 00:00:00,115.255
2007-06-06 00:00:00,116.3106
2007-06-07 00:00:00,117.3185
2007-06-08 00:00:00,118.2847
2007-06-11 00:00:00,118.7597
2007-06-12 00:00:00,119.1983
2007-06-13 00:00:00,119.3101
2007-06-14 00:00:00,119.4935
2007-06-15 00:00:00,119.7891
2007-06-18 00:00:00,120.4693
2007-06-19 00:00:00,120.9415
2007-06-20 00:00:00,121.1571
2007-06-21 00:00:00,121.5584
2007-06-22 00:00:00,121.8215
2007-06-25 00:00:00,121.9632
2007-06-26 00:00:00,121.8071
2007-06-27 00:00:00,121.8392
2007-06-28 00:00:00,121.7297
2007-06-29 00:00:00,121.7642
2007-07-02 00:00:00,121.707
2007-07-03 00:00:00,122.2131
2007-07-05 00:00:00,123.2291
2007-07-06 00:00:00,124.159
2007-07-09 00:00:00,124.862
2007-07-10 00:00:00,125.7295
2007-07-11 00:00:00,126.543
2007-07-12 00:00:00,127.4593
2007-07-13 00:00:00,128.6452
2007-07-16 00:00:00,129.776
2007-07-17 00:00:00,130.9002
2007-07-18 00:00:00,131.8833
2007-07-19 00:00:00,132.9766
2007-07-20 00:00:00,134.3391
2007-07-23 00:00:00,135.6024
2007-07-24 00:00:00,135.9281
2007-07-25 00:00:00,136.4197
2007-07-26 00:00:00,137.6598
2007-07-27 00:00:00,138.5804
2007-07-30 00:00:00,139.1596
2007-07-31 00:00:00,138.7255
2007-08-01 00:00:00,138.55
2007-08-02 00:00:00,138.4791
2007-08-03 00:00:00,137.9485
2007-08-06 00:00:00,137.7438
2007-08-07 00:00:00,137.4948
2007-08-08 00:00:00,137.1358
2007-08-09 00:00:00,136.0434
2007-08-10 00:00:00,134.8552
2007-08-13 00:00:00,133.9934
2007-08-14 00:00:00,132.8225
2007-08-15 00:00:00,131.3292
2007-08-16 00:00:00,129.6512
2007-08-17 00:00:00,128.5596
2007-08-20 00:00:00,127.5866
2007-08-21 00:00:00,127.2253
2007-08-22 00:00:00,127.3694
2007-08-23 00:00:00,127.399
2007-08-24 00:00:00,127.9025
2007-08-27 00:00:00,128.1563
2007-08-28 00:00:00,127.9366
2007-08-29 00:00:00,128.4319
2007-08-30 00:00:00,129.1382
2007-08-31 00:00:00,130.0581
2007-09-04 00:00:00,131.4873
2007-09-05 00:00:00,132.1694
2007-09-06 00:00:00,132.6765
2007-09-07 00:00:00,132.8703
2007-09-10 00:00:00,133.509
2007-09-11 00:00:00,133.9757
2007-09-12 00:00:00,134.5353
2007-09-13 00:00:00,135.0671
2007-09-14 00:00:00,135.67
2007-09-17 00:00:00,136.131
2007-09-18 00:00:00,136.7533
2007-09-19 00:00:00,137.2723
2007-09-20 00:00:00,137.6846
2007-09-21 00:00:00,138.4254
2007-09-24 00:00:00,139.4973
2007-09-25 00:00:00,140.9741
2007-09-26 00:00:00,142.3121
2007-09-27 00:00:00,143.6914
2007-09-28 00:00:00,144.8753
2007-10-01 00:00:00,146.2504
2007-10-02 00:00:00,147.7416
2007-10-03 00:00:00,149.1142
2007-10-04 00:00:00,150.2261
2007-10-05 00:00:00,151.733
2007-10-08 00:00:00,153.7139
2007-10-09 00:00:00,155.5414
2007-10-10 00:00:00,157.1129
2007-10-11 00:00:00,158.1075
2007-10-12 00:00:00,159.4614
2007-10-15 00:00:00,160.6538
2007-10-16 00:00:00,161.9577
2007-10-17 00:00:00,163.4271
2007-10-18 00:00:00,164.8156
2007-10-19 00:00:00,165.7527
2007-10-22 00:00:00,166.94
2007-10-23 00:00:00,169.1269
2007-10-24 00:00:00,171.1348
2007-10-25 00:00:00,172.6848
2007-10-26 00:00:00,174.2831
2007-10-29 00:00:00,175.7697
2007-10-30 00:00:00,177.3014
2007-10-31 00:00:00,178.978
2007-11-01 00:00:00,180.2631
2007-11-02 00:00:00,181.4406
2007-11-05 00:00:00,182.3313
2007-11-06 00:00:00,183.6692
2007-11-07 00:00:00,184.3704
2007-11-08 00:00:00,183.9469
2007-11-09 00:00:00,182.4988
2007-11-12 00:00:00,179.954
2007-11-13 00:00:00,179.0149
2007-11-14 00:00:00,177.7074
2007-11-15 00:00:00,176.2592
2007-11-16 00:00:00,175.0537
2007-11-19 00:00:00,173.6351
2007-11-20 00:00:00,172.7328
2007-11-21 00:00:00,171.8757
2007-11-23 00:00:00,171.3952
2007-11-26 00:00:00,171.0635
2007-11-27 00:00:00,171.0058
2007-11-28 00:00:00,171.5123
2007-11-29 00:00:00,172.4387
2007-11-30 00:00:00,173.1949
2007-12-03 00:00:00,173.656
2007-12-04 00:00:00,174.2504
2007-12-05 00:00:00,175.4171
2007-12-06 00:00:00,177.0378
2007-12-07 00:00:00,179.0551
2007-12-10 00:00:00,180.9742
2007-12-11 00:00:00,182.216
2007-12-12 00:00:00,183.513
2007-12-13 00:00:00,184.803
2007-12-14 00:00:00,185.8333
2007-12-17 00:00:00,186.1689
2007-12-18 00:00:00,186.2835
2007-12-19 00:00:00,186.3208
2007-12-20 00:00:00,186.6797
2007-12-21 00:00:00,187.5873
2007-12-24 00:00:00,188.8542
2007-12-26 00:00:00,190.0104
2007-12-27 00:00:00,191.0153
2007-12-28 00:00:00,192.0529
2007-12-31 00:00:00,192.8499
2008-01-02 00:00:00,193.2627
2008-01-03 00:00:00,193.608
2008-01-04 00:00:00,192.4642
2008-01-07 00:00:00,191.1168
2008-01-08 00:00:00,189.2195
2008-01-09 00:00:00,188.2081
2008-01-10 00:00:00,187.1358
2008-01-11 00:00:00,185.606
2008-01-14 00:00:00,184.7427
2008-01-15 00:00:00,183.014
2008-01-16 00:00:00,180.4916
2008-01-17 00:00:00,178.2062
2008-01-18 00:00:00,176.0708
2008-01-22 00:00:00,173.4942
2008-01-23 00:00:00,169.4901
2008-01-24 00:00:00,165.4164
2008-01-25 00:00:00,161.1113
2008-01-28 00:00:00,157.1345
2008-01-29 00:00:00,153.6299
2008-01-30 00:00:00,150.5114
2008-01-31 00:00:00,148.0096
2008-02-01 00:00:00,145.6376
2008-02-04 00:00:00,143.3571
2008-02-05 00:00:00,141.0889
2008-02-06 00:00:00,138.3496
2008-02-07 00:00:00,135.7725
2008-02-08 00:00:00,133.8762
2008-02-11 00:00:00,132.6081
2008-02-12 00:00:00,131.1088
2008-02-13 00:00:00,130.2987
2008-02-14 00:00:00,129.4925
2008-02-15 00:00:00,128.5701
2008-02-19 00:00:00,127.587
2008-02-20 00:00:00,126.9466
2008-02-21 00:00:00,126.2407
2008-02-22 00:00:00,125.4201
2008-02-25 00:00:00,124.703
2008-02-26 00:00:00,123.9787
2008-02-27 00:00:00,123.669
2008-02-28 00:00:00,124.062
2008-02-29 00:00:00,124.0
2008-03-03 00:00:00,123.674
2008-03-04 00:00:00,123.6805
2008-03-05 00:00:00,123.7081
2008-03-06 00:00:00,123.4198
2008-03-07 00:00:00,123.2623
2008-03-10 00:00:00,122.8562
2008-03-11 00:00:00,123.2072
2008-03-12 00:00:00,123.4425
2008-03-13 00:00:00,123.8541
2008-03-14 00:00:00,124.146
2008-03-17 00:00:00,124.4534
2008-03-18 00:00:00,125.3308
2008-03-19 00:00:00,125.8575
2008-03-20 00:00:00,126.6992
2008-03-24 00:00:00,128.0813
2008-03-25 00:00:00,129.5059
2008-03-26 00:00:00,131.2179
2008-03-27 00:00:00,132.3484
2008-03-28 00:00:00,133.6594
2008-03-31 00:00:00,134.9548
2008-04-01 00:00:00,136.7364
2008-04-02 00:00:00,138.1913
2008-04-03 00:00:00,139.9298
2008-04-04 00:00:00,141.6791
2008-04-07 00:00:00,143.5429
2008-04-08 00:00:00,144.956
2008-04-09 00:00:00,146.078
2008-04-10 00:00:00,147.3814
2008-04-11 00:00:00,147.8433
2008-04-14 00:00:00,148.2747
2008-04-15 00:00:00,148.6625
2008-04-16 00:00:00,149.4538
2008-04-17 00:00:00,150.221
2008-04-18 00:00:00,151.4937
2008-04-21 00:00:00,153.3123
2008-04-22 00:00:00,154.2365
2008-04-23 00:00:00,155.3254
2008-04-24 00:00:00,156.9055
2008-04-25 00:00:00,158.4243
2008-04-28 00:00:00,160.0549
2008-04-29 00:00:00,161.8162
2008-04-30 00:00:00,163.3512
2008-05-01 00:00:00,165.3365
2008-05-02 00:00:00,167.276
2008-05-05 00:00:00,169.4439
2008-05-06 00:00:00,171.6582
2008-05-07 00:00:00,173.3239
2008-05-08 00:00:00,175.0765
2008-05-09 00:00:00,176.5304
2008-05-12 00:00:00,178.26
2008-05-13 00:00:00,179.9688
2008-05-14 00:00:00,181.1272
2008-05-15 00:00:00,182.461
2008-05-16 00:00:00,183.4261
2008-05-19 00:00:00,183.8817
2008-05-20 00:00:00,184.4828
2008-05-21 00:00:00,184.2273
2008-05-22 00:00:00,183.7903
2008-05-23 00:00:00,183.7071
2008-05-27 00:00:00,184.0704
2008-05-28 00:00:00,184.4214
2008-05-29 00:00:00,184.6849
2008-05-30 00:00:00,185.084
2008-06-02 00:00:00,185.189
2008-06-03 00:00:00,185.1999
2008-06-04 00:00:00,185.1906
2008-06-05 00:00:00,185.5921
2008-06-06 00:00:00,185.6001
2008-06-09 00:00:00,185.2215
2008-06-10 00:00:00,185.2355
2008-06-11 00:00:00,184.8015
2008-06-12 00:00:00,183.692
2008-06-13 00:00:00,182.5597
2008-06-16 00:00:00,181.9358
2008-06-17 00:00:00,181.8003
2008-06-18 00:00:00,181.4199
2008-06-19 00:00:00,181.2783
2008-06-20 00:00:00,180.5877
2008-06-23 00:00:00,179.7045
2008-06-24 00:00:00,178.8681
2008-06-25 00:00:00,178.4887
2008-06-26 00:00:00,177.2856
2008-06-27 00:00:00,176.3446
2008-06-30 00:00:00,175.24
2008-07-01 00:00:00,174.9138
2008-07-02 00:00:00,174.0195
2008-07-03 00:00:00,173.3909
2008-07-07 00:00:00,173.3343
2008-07-08 00:00:00,173.7457
2008-07-09 00:00:00,173.6621
2008-07-10 00:00:00,173.8594
2008-07-11 00:00:00,173.691
2008-07-14 00:00:00,173.6495
2008-07-15 00:00:00,173.1971
2008-07-16 00:00:00,173.0809
2008-07-17 00:00:00,172.9104
2008-07-18 00:00:00,172.1388
2008-07-21 00:00:00,171.5507
2008-07-22 00:00:00,170.5987
2008-07-23 00:00:00,170.1035
2008-07-24 00:00:00,168.9531
2008-07-25 00:00:00,168.1844
2008-07-28 00:00:00,166.7097
2008-07-29 00:00:00,165.5649
2008-07-30 00:00:00,164.7361
2008-07-31 00:00:00,163.8893
2008-08-01 00:00:00,162.8683
2008-08-04 00:00:00,161.5847
2008-08-05 00:00:00,161.1113
2008-08-06 00:00:00,161.066
2008-08-07 00:00:00,161.0096
2008-08-08 00:00:00,161.5849
2008-08-11 00:00:00,162.5565
2008-08-12 00:00:00,163.8315
2008-08-13 00:00:00,165.3176
2008-08-14 00:00:00,166.7746
2008-08-15 00:00:00,167.855
2008-08-18 00:00:00,168.8515
2008-08-19 00:00:00,169.6276
2008-08-20 00:00:00,170.5689
2008-08-21 00:00:00,171.317
2008-08-22 00:00:00,172.2304
2008-08-25 00:00:00,172.6702
2008-08-26 00:00:00,173.1274
2008-08-27 00:00:00,173.6039
2008-08-28 00:00:00,173.9213
2008-08-29 00:00:00,173.7673
2008-09-02 00:00:00,173.234
2008-09-03 00:00:00,172.7123
2008-09-04 00:00:00,171.6138
2008-09-05 00:00:00,170.4304
2008-09-08 00:00:00,169.048
2008-09-09 00:00:00,167.1266
2008-09-10 00:00:00,165.3027
2008-09-11 00:00:00,163.6975
2008-09-12 00:00:00,161.8659
2008-09-15 00:00:00,159.3618
2008-09-16 00:00:00,156.9805
2008-09-17 00:00:00,153.6206
2008-09-18 00:00:00,151.0746
2008-09-19 00:00:00,149.3769
2008-09-22 00:00:00,146.899
2008-09-23 00:00:00,144.2381
2008-09-24 00:00:00,141.9729
2008-09-25 00:00:00,140.2283
2008-09-26 00:00:00,138.3359
2008-09-29 00:00:00,134.4715
2008-09-30 00:00:00,131.7131
2008-10-01 00:00:00,128.7726
2008-10-02 00:00:00,125.2484
2008-10-03 00:00:00,121.7267
2008-10-06 00:00:00,118.6074
2008-10-07 00:00:00,114.9175
2008-10-08 00:00:00,111.5854
2008-10-09 00:00:00,108.4476
2008-10-10 00:00:00,106.3818
2008-10-13 00:00:00,105.8462
2008-10-14 00:00:00,104.8653
2008-10-15 00:00:00,103.4711
2008-10-16 00:00:00,102.5945
2008-10-17 00:00:00,101.4435
2008-10-20 00:00:00,100.5988
2008-10-21 00:00:00,99.2475
2008-10-22 00:00:00,98.5769
2008-10-23 00:00:00,98.1874
2008-10-24 00:00:00,97.7822
2008-10-27 00:00:00,97.1201
2008-10-28 00:00:00,97.2656
2008-10-29 00:00:00,97.9184
2008-10-30 00:00:00,99.211
2008-10-31 00:00:00,100.123
2008-11-03 00:00:00,100.925
2008-11-04 00:00:00,102.0687
2008-11-05 00:00:00,102.376
2008-11-06 00:00:00,102.2191
2008-11-07 00:00:00,101.9309
2008-11-10 00:00:00,101.4111
2008-11-11 00:00:00,100.854
2008-11-12 00:00:00,99.8985
2008-11-13 00:00:00,99.5821
2008-11-14 00:00:00,98.7012
2008-11-17 00:00:00,97.6544
2008-11-18 00:00:00,96.8252
2008-11-19 00:00:00,95.6588
2008-11-20 00:00:00,93.9903
2008-11-21 00:00:00,92.6054
2008-11-24 00:00:00,92.2739
2008-11-25 00:00:00,91.7334
2008-11-26 00:00:00,91.6364
2008-11-28 00:00:00,91.3629
2008-12-01 00:00:00,90.8207
2008-12-02 00:00:00,90.7045
2008-12-03 00:00:00,90.984
2008-12-04 00:00:00,90.9077
2008-12-05 00:00:00,91.1347
2008-12-08 00:00:00,91.9308
2008-12-09 00:00:00,92.7521
2008-12-10 00:00:00,93.3774
2008-12-11 00:00:00,93.6806
2008-12-12 00:00:00,94.272
2008-12-15 00:00:00,94.5194
2008-12-16 00:00:00,94.8101
2008-12-17 00:00:00,94.469
2008-12-18 00:00:00,94.1571
2008-12-19 00:00:00,93.8846
2008-12-22 00:00:00,93.1611
2008-12-23 00:00:00,92.4835
2008-12-24 00:00:00,91.7095
2008-12-26 00:00:00,91.0363
2008-12-29 00:00:00,90.4831
2008-12-30 00:00:00,89.9282
2008-12-31 00:00:00,89.2964
2009-01-02 00:00:00,89.2128
2009-01-05 00:00:00,89.5185
2009-01-06 00:00:00,89.6605
2009-01-07 00:00:00,89.6157
2009-01-08 00:00:00,89.7734
2009-01-09 00:00:00,89.7642
2009-01-12 00:00:00,89.6085
2009-01-13 00:00:00,89.3925
2009-01-14 00:00:00,89.0001
2009-01-15 00:00:00,88.4669
2009-01-16 00:00:00,87.891
2009-01-20 00:00:00,86.9543
2009-01-21 00:00:00,86.5121
2009-01-22 00:00:00,86.6307
2009-01-23 00:00:00,86.7368
2009-01-26 00:00:00,86.9553
2009-01-27 00:00:00,87.2558
2009-01-28 00:00:00,87.8633
2009-01-29 00:00:00,88.3204
2009-01-30 00:00:00,88.4722
2009-02-02 00:00:00,88.7327
2009-02-03 00:00:00,89.1296
2009-02-04 00:00:00,89.5883
2009-02-05 00:00:00,90.3217
2009-02-06 00:00:00,91.3396
2009-02-09 00:00:00,92.5898
2009-02-10 00:00:00,93.3375
2009-02-11 00:00:00,93.9453
2009-02-12 00:00:00,94.743
2009-02-13 00:00:00,95.464
2009-02-17 00:00:00,95.6688
2009-02-18 00:00:00,95.8002
2009-02-19 00:00:00,95.4995
2009-02-20 00:00:00,95.2149
2009-02-23 00:00:00,94.512
2009-02-24 00:00:00,94.13
2009-02-25 00:00:00,93.8319
2009-02-26 00:00:00,93.3441
2009-02-27 00:00:00,92.8916
2009-03-02 00:00:00,92.3261
2009-03-03 00:00:00,91.8121
2009-03-04 00:00:00,91.5797
2009-03-05 00:00:00,91.134
2009-03-06 00:00:00,90.3735
2009-03-09 00:00:00,89.4577
2009-03-10 00:00:00,89.1464
2009-03-11 00:00:00,89.2872
2009-03-12 00:00:00,89.802
2009-03-13 00:00:00,90.279
2009-03-16 00:00:00,90.7234
2009-03-17 00:00:00,91.5894
2009-03-18 00:00:00,92.6082
2009-03-19 00:00:00,93.6024
2009-03-20 00:00:00,94.5414
2009-03-23 00:00:00,96.0091
2009-03-24 00:00:00,97.2991
2009-03-25 00:00:00,98.4778
2009-03-26 00:00:00,99.9054
2009-03-27 00:00:00,100.9469
2009-03-30 00:00:00,101.6801
2009-03-31 00:00:00,102.3945
2009-04-01 00:00:00,103.3691
2009-04-02 00:00:00,104.6432
2009-04-03 00:00:00,106.1159
2009-04-06 00:00:00,107.6768
2009-04-07 00:00:00,108.7409
2009-04-08 00:00:00,109.8051
2009-04-09 00:00:00,111.0662
2009-04-13 00:00:00,112.2787
2009-04-14 00:00:00,113.1936
2009-04-15 00:00:00,113.9357
2009-04-16 00:00:00,114.955
2009-04-17 00:00:00,116.0671
2009-04-20 00:00:00,116.7972
2009-04-21 00:00:00,117.5573
2009-04-22 00:00:00,118.2265
2009-04-23 00:00:00,119.1962
2009-04-24 00:00:00,119.933
2009-04-27 00:00:00,120.682
2009-04-28 00:00:00,121.2671
2009-04-29 00:00:00,121.8776
2009-04-30 00:00:00,122.4585
2009-05-01 00:00:00,123.0921
2009-05-04 00:00:00,124.1164
2009-05-05 00:00:00,125.1252
2009-05-06 00:00:00,126.046
2009-05-07 00:00:00,126.5559
2009-05-08 00:00:00,127.0175
2009-05-11 00:00:00,127.4695
2009-05-12 00:00:00,127.3865
2009-05-13 00:00:00,126.8049
2009-05-14 00:00:00,126.544
2009-05-15 00:00:00,126.2254
2009-05-18 00:00:00,126.3145
2009-05-19 00:00:00,126.4505
2009-05-20 00:00:00,126.4089
2009-05-21 00:00:00,126.1856
2009-05-22 00:00:00,125.8082
2009-05-26 00:00:00,126.2259
2009-05-27 00:00:00,126.831
2009-05-28 00:00:00,127.585
2009-05-29 00:00:00,128.3621
2009-06-01 00:00:00,129.4289
2009-06-02 00:00:00,130.4513
2009-06-03 00:00:00,131.5775
2009-06-04 00:00:00,132.9301
2009-06-05 00:00:00,134.3178
2009-06-08 00:00:00,135.553
2009-06-09 00:00:00,136.6108
2009-06-10 00:00:00,137.3708
2009-06-11 00:00:00,138.0268
2009-06-12 00:00:00,138.3015
2009-06-15 00:00:00,138.4257
2009-06-16 00:00:00,138.5096
2009-06-17 00:00:00,138.4739
2009-06-18 00:00:00,138.4281
2009-06-19 00:00:00,138.6775
2009-06-22 00:00:00,138.653
2009-06-23 00:00:00,138.2378
2009-06-24 00:00:00,138.0177
2009-06-25 00:00:00,138.1291
2009-06-26 00:00:00,138.4634
2009-06-29 00:00:00,138.7214
