date,ATR
2016-08-10 00:00:00,1.6041
2016-08-11 00:00:00,1.5779
2016-08-12 00:00:00,1.532
2016-08-15 00:00:00,1.5284
2016-08-16 00:00:00,1.503
2016-08-17 00:00:00,1.4798
2016-08-18 00:00:00,1.4348
2016-08-19 00:00:00,1.4296
2016-08-22 00:00:00,1.4336
2016-08-23 00:00:00,1.4024
2016-08-24 00:00:00,1.3908
2016-08-25 00:00:00,1.3888
2016-08-26 00:00:00,1.4013
2016-08-29 00:00:00,1.3888
2016-08-30 00:00:00,1.3853
2016-08-31 00:00:00,1.3625
2016-09-01 00:00:00,1.3534
2016-09-02 00:00:00,1.3493
2016-09-06 00:00:00,1.3213
2016-09-07 00:00:00,1.3397
2016-09-08 00:00:00,1.4287
2016-09-09 00:00:00,1.4868
2016-09-12 00:00:00,1.572
2016-09-13 00:00:00,1.6609
2016-09-14 00:00:00,1.8318
2016-09-15 00:00:00,1.9382
2016-09-16 00:00:00,1.9458
2016-09-19 00:00:00,1.995
2016-09-20 00:00:00,1.9758
2016-09-21 00:00:00,1.9544
2016-09-22 00:00:00,1.9262
2016-09-23 00:00:00,1.9919
2016-09-26 00:00:00,1.9843
2016-09-27 00:00:00,1.9271
2016-09-28 00:00:00,1.9082
2016-09-29 00:00:00,1.9203
2016-09-30 00:00:00,1.9028
2016-10-03 00:00:00,1.8461
2016-10-04 00:00:00,1.8433
2016-10-05 00:00:00,1.7997
2016-10-06 00:00:00,1.7742
2016-10-07 00:00:00,1.738
2016-10-10 00:00:00,1.7856
2016-10-11 00:00:00,1.8283
2016-10-12 00:00:00,1.8209
2016-10-13 00:00:00,1.8158
2016-10-14 00:00:00,1.7845
2016-10-17 00:00:00,1.7483
2016-10-18 00:00:00,1.6989
2016-10-19 00:00:00,1.812
2016-10-20 00:00:00,1.7739
2016-10-21 00:00:00,1.7242
2016-10-24 00:00:00,1.695
2016-10-25 00:00:00,1.6627
2016-10-26 00:00:00,1.8266
2016-10-27 00:00:00,1.8232
2016-10-28 00:00:00,1.8201
2016-10-31 00:00:00,1.7806
2016-11-01 00:00:00,1.8535
2016-11-02 00:00:00,1.8169
2016-11-03 00:00:00,1.828
2016-11-04 00:00:00,1.8436
2016-11-07 00:00:00,1.8349
2016-11-08 00:00:00,1.8442
2016-11-09 00:00:00,1.9155
2016-11-10 00:00:00,2.0827
2016-11-11 00:00:00,2.0946
2016-11-14 00:00:00,2.2073
2016-11-15 00:00:00,2.1955
2016-11-16 00:00:00,2.2672
2016-11-17 00:00:00,2.2298
2016-11-18 00:00:00,2.1624
2016-11-21 00:00:00,2.1532
2016-11-22 00:00:00,2.0966
2016-11-23 00:00:00,2.0652
2016-11-25 00:00:00,2.008
2016-11-28 00:00:00,1.9613
2016-11-29 00:00:00,1.9613
2016-11-30 00:00:00,1.9597
2016-12-01 00:00:00,1.9572
2016-12-02 00:00:00,1.9214
2016-12-05 00:00:00,1.9143
2016-12-06 00:00:00,1.8811
2016-12-07 00:00:00,1.8885
2016-12-08 00:00:00,1.8856
2016-12-09 00:00:00,1.9203
2016-12-12 00:00:00,1.9498
2016-12-13 00:00:00,1.9833
2016-12-14 00:00:00,1.9451
2016-12-15 00:00:00,1.9249
2016-12-16 00:00:00,1.8714
2016-12-19 00:00:00,1.8593
2016-12-20 00:00:00,1.8094
2016-12-21 00:00:00,1.7499
2016-12-22 00:00:00,1.7334
2016-12-23 00:00:00,1.6932
2016-12-27 00:00:00,1.6741
2016-12-28 00:00:00,1.6812
2016-12-29 00:00:00,1.6326
2016-12-30 00:00:00,1.6395
2017-01-03 00:00:00,1.636
2017-01-04 00:00:00,1.5922
2017-01-05 00:00:00,1.5653
2017-01-06 00:00:00,1.5715
2017-01-09 00:00:00,1.569
2017-01-10 00:00:00,1.5445
2017-01-11 00:00:00,1.5338
2017-01-12 00:00:00,1.5341
2017-01-13 00:00:00,1.4979
2017-01-17 00:00:00,1.524
2017-01-18 00:00:00,1.4873
2017-01-19 00:00:00,1.4489
2017-01-20 00:00:00,1.4123
2017-01-23 00:00:00,1.3936
2017-01-24 00:00:00,1.354
2017-01-25 00:00:00,1.3928
2017-01-26 00:00:00,1.3651
2017-01-27 00:00:00,1.3344
2017-01-30 00:00:00,1.3322
2017-01-31 00:00:00,1.316
2017-02-01 00:00:00,1.7072
2017-02-02 00:00:00,1.7024
2017-02-03 00:00:00,1.6688
2017-02-06 00:00:00,1.6653
2017-02-07 00:00:00,1.6721
2017-02-08 00:00:00,1.6385
2017-02-09 00:00:00,1.6228
2017-02-10 00:00:00,1.5861
2017-02-13 00:00:00,1.5918
2017-02-14 00:00:00,1.6042
2017-02-15 00:00:00,1.6065
2017-02-16 00:00:00,1.5792
2017-02-17 00:00:00,1.5368
2017-02-21 00:00:00,1.5114
2017-02-22 00:00:00,1.4863
2017-02-23 00:00:00,1.471
2017-02-24 00:00:00,1.4665
2017-02-27 00:00:00,1.4509
2017-02-28 00:00:00,1.4151
2017-03-01 00:00:00,1.5024
2017-03-02 00:00:00,1.5032
2017-03-03 00:00:00,1.49
2017-03-06 00:00:00,1.4747
2017-03-07 00:00:00,1.4605
2017-03-08 00:00:00,1.4365
2017-03-09 00:00:00,1.4621
2017-03-10 00:00:00,1.4249
2017-03-13 00:00:00,1.3841
2017-03-14 00:00:00,1.3554
2017-03-15 00:00:00,1.3757
2017-03-16 00:00:00,1.3449
2017-03-17 00:00:00,1.3331
2017-03-20 00:00:00,1.342
2017-03-21 00:00:00,1.4284
2017-03-22 00:00:00,1.449
2017-03-23 00:00:00,1.4252
2017-03-24 00:00:00,1.4235
2017-03-27 00:00:00,1.4823
2017-03-28 00:00:00,1.5792
2017-03-29 00:00:00,1.5652
2017-03-30 00:00:00,1.537
2017-03-31 00:00:00,1.5231
2017-04-03 00:00:00,1.5005
2017-04-04 00:00:00,1.5114
2017-04-05 00:00:00,1.5184
2017-04-06 00:00:00,1.4959
2017-04-07 00:00:00,1.4666
2017-04-10 00:00:00,1.4423
2017-04-11 00:00:00,1.5347
2017-04-12 00:00:00,1.5149
2017-04-13 00:00:00,1.5057
2017-04-17 00:00:00,1.4809
2017-04-18 00:00:00,1.4534
2017-04-19 00:00:00,1.4582
2017-04-20 00:00:00,1.4973
2017-04-21 00:00:00,1.4639
2017-04-24 00:00:00,1.4747
2017-04-25 00:00:00,1.464
2017-04-26 00:00:00,1.452
2017-04-27 00:00:00,1.4219
2017-04-28 00:00:00,1.4023
2017-05-01 00:00:00,1.5097
2017-05-02 00:00:00,1.5097
2017-05-03 00:00:00,1.5962
2017-05-04 00:00:00,1.5829
2017-05-05 00:00:00,1.6262
2017-05-08 00:00:00,1.7819
2017-05-09 00:00:00,1.7863
2017-05-10 00:00:00,1.791
2017-05-11 00:00:00,1.7895
2017-05-12 00:00:00,1.8235
2017-05-15 00:00:00,1.8123
2017-05-16 00:00:00,1.7887
2017-05-17 00:00:00,1.9873
2017-05-18 00:00:00,2.0424
2017-05-19 00:00:00,2.0123
2017-05-22 00:00:00,1.9952
2017-05-23 00:00:00,1.9749
2017-05-24 00:00:00,1.9512
2017-05-25 00:00:00,1.9196
2017-05-26 00:00:00,1.8701
2017-05-30 00:00:00,1.8316
2017-05-31 00:00:00,1.8295
2017-06-01 00:00:00,1.7936
2017-06-02 00:00:00,1.8319
2017-06-05 00:00:00,1.8398
2017-06-06 00:00:00,1.8493
2017-06-07 00:00:00,1.8333
2017-06-08 00:00:00,1.7987
2017-06-09 00:00:00,2.1672
2017-06-12 00:00:00,2.3824
2017-06-13 00:00:00,2.3783
2017-06-14 00:00:00,2.4423
2017-06-15 00:00:00,2.4677
2017-06-16 00:00:00,2.4593
2017-06-19 00:00:00,2.5599
2017-06-20 00:00:00,2.5284
2017-06-21 00:00:00,2.4749
2017-06-22 00:00:00,2.4302
2017-06-23 00:00:00,2.4112
2017-06-26 00:00:00,2.4356
2017-06-27 00:00:00,2.4408
2017-06-28 00:00:00,2.4663
2017-06-29 00:00:00,2.5205
2017-06-30 00:00:00,2.4584
2017-07-03 00:00:00,2.4455
2017-07-05 00:00:00,2.4266
2017-07-06 00:00:00,2.3892
2017-07-07 00:00:00,2.3708
2017-07-10 00:00:00,2.3812
2017-07-11 00:00:00,2.3357
2017-07-12 00:00:00,2.2869
2017-07-13 00:00:00,2.325
2017-07-14 00:00:00,2.3088
2017-07-17 00:00:00,2.3099
2017-07-18 00:00:00,2.2674
2017-07-19 00:00:00,2.2275
2017-07-20 00:00:00,2.1936
2017-07-21 00:00:00,2.1619
2017-07-24 00:00:00,2.1808
2017-07-25 00:00:00,2.1738
2017-07-26 00:00:00,2.1246
2017-07-27 00:00:00,2.3529
2017-07-28 00:00:00,2.3037
2017-07-31 00:00:00,2.2985
2017-08-01 00:00:00,2.2741
2017-08-02 00:00:00,2.6454
2017-08-03 00:00:00,2.6226
2017-08-04 00:00:00,2.583
2017-08-07 00:00:00,2.5804
2017-08-08 00:00:00,2.6293
2017-08-09 00:00:00,2.6059
2017-08-10 00:00:00,2.7971
2017-08-11 00:00:00,2.8199
2017-08-14 00:00:00,2.8154
2017-08-15 00:00:00,2.7919
2017-08-16 00:00:00,2.7703
2017-08-17 00:00:00,2.7872
2017-08-18 00:00:00,2.7869
2017-08-21 00:00:00,2.7865
2017-08-22 00:00:00,2.7867
2017-08-23 00:00:00,2.7269
2017-08-24 00:00:00,2.7
2017-08-25 00:00:00,2.6295
2017-08-28 00:00:00,2.6051
2017-08-29 00:00:00,2.6308
2017-08-30 00:00:00,2.5633
2017-08-31 00:00:00,2.4936
2017-09-01 00:00:00,2.4344
2017-09-05 00:00:00,2.4972
2017-09-06 00:00:00,2.4958
2017-09-07 00:00:00,2.465
2017-09-08 00:00:00,2.4783
2017-09-11 00:00:00,2.5254
2017-09-12 00:00:00,2.6586
2017-09-13 00:00:00,2.6732
2017-09-14 00:00:00,2.6175
2017-09-15 00:00:00,2.6351
2017-09-18 00:00:00,2.6286
2017-09-19 00:00:00,2.5637
2017-09-20 00:00:00,2.6805
2017-09-21 00:00:00,2.7125
2017-09-22 00:00:00,2.7184
2017-09-25 00:00:00,2.719
2017-09-26 00:00:00,2.7515
2017-09-27 00:00:00,2.6929
2017-09-28 00:00:00,2.6372
2017-09-29 00:00:00,2.6119
2017-10-02 00:00:00,2.5678
2017-10-03 00:00:00,2.5034
2017-10-04 00:00:00,2.4792
2017-10-05 00:00:00,2.4533
2017-10-06 00:00:00,2.3771
2017-10-09 00:00:00,2.3297
2017-10-10 00:00:00,2.3583
2017-10-11 00:00:00,2.3018
2017-10-12 00:00:00,2.2688
2017-10-13 00:00:00,2.2193
2017-10-16 00:00:00,2.2588
2017-10-17 00:00:00,2.2279
2017-10-18 00:00:00,2.172
2017-10-19 00:00:00,2.3004
2017-10-20 00:00:00,2.2749
2017-10-23 00:00:00,2.2706
2017-10-24 00:00:00,2.2196
2017-10-25 00:00:00,2.2226
2017-10-26 00:00:00,2.1825
2017-10-27 00:00:00,2.3829
2017-10-30 00:00:00,2.5147
2017-10-31 00:00:00,2.5355
2017-11-01 00:00:00,2.6252
2017-11-02 00:00:00,2.6549
2017-11-03 00:00:00,2.8297
2017-11-06 00:00:00,2.8517
2017-11-07 00:00:00,2.7916
2017-11-08 00:00:00,2.7475
2017-11-09 00:00:00,2.7652
2017-11-10 00:00:00,2.7074
2017-11-13 00:00:00,2.6355
2017-11-14 00:00:00,2.6433
2017-11-15 00:00:00,2.6591
2017-11-16 00:00:00,2.6656
2017-11-17 00:00:00,2.6199
2017-11-20 00:00:00,2.5389
2017-11-21 00:00:00,2.5979
2017-11-22 00:00:00,2.5655
2017-11-24 00:00:00,2.48
2017-11-27 00:00:00,2.443
2017-11-28 00:00:00,2.4713
2017-11-29 00:00:00,2.6432
2017-11-30 00:00:00,2.6961
2017-12-01 00:00:00,2.7288
2017-12-04 00:00:00,2.7418
2017-12-05 00:00:00,2.7607
2017-12-06 00:00:00,2.8099
2017-12-07 00:00:00,2.7459
2017-12-08 00:00:00,2.7176
2017-12-11 00:00:00,2.7868
2017-12-12 00:00:00,2.7079
2017-12-13 00:00:00,2.6645
2017-12-14 00:00:00,2.6053
2017-12-15 00:00:00,2.5725
2017-12-18 00:00:00,2.6054
2017-12-19 00:00:00,2.5916
2017-12-20 00:00:00,2.5705
2017-12-21 00:00:00,2.538
2017-12-22 00:00:00,2.4573
2017-12-26 00:00:00,2.601
2017-12-27 00:00:00,2.5244
2017-12-28 00:00:00,2.4667
2017-12-29 00:00:00,2.4364
2018-01-02 00:00:00,2.4681
2018-01-03 00:00:00,2.4742
2018-01-04 00:00:00,2.4199
2018-01-05 00:00:00,2.4159
2018-01-08 00:00:00,2.3792
2018-01-09 00:00:00,2.3427
2018-01-10 00:00:00,2.2921
2018-01-11 00:00:00,2.2374
2018-01-12 00:00:00,2.2295
2018-01-16 00:00:00,2.2805
2018-01-17 00:00:00,2.3755
2018-01-18 00:00:00,2.3492
2018-01-19 00:00:00,2.3403
2018-01-22 00:00:00,2.3162
2018-01-23 00:00:00,2.3314
2018-01-24 00:00:00,2.4198
2018-01-25 00:00:00,2.5198
2018-01-26 00:00:00,2.4908
2018-01-29 00:00:00,2.5883
2018-01-30 00:00:00,2.6219
2018-01-31 00:00:00,2.5879
2018-02-01 00:00:00,2.5515
2018-02-02 00:00:00,2.8079
2018-02-05 00:00:00,3.0615
2018-02-06 00:00:00,3.3944
2018-02-07 00:00:00,3.4413
2018-02-08 00:00:00,3.5677
2018-02-09 00:00:00,3.7718
2018-02-12 00:00:00,3.9572
2018-02-13 00:00:00,3.9144
2018-02-14 00:00:00,3.9517
2018-02-15 00:00:00,4.0401
2018-02-16 00:00:00,3.9906
2018-02-20 00:00:00,3.933
2018-02-21 00:00:00,3.8919
2018-02-22 00:00:00,3.8413
2018-02-23 00:00:00,3.8067
2018-02-26 00:00:00,3.8109
2018-02-27 00:00:00,3.7363
2018-02-28 00:00:00,3.6778
2018-03-01 00:00:00,3.8496
2018-03-02 00:00:00,3.8497
2018-03-05 00:00:00,3.8182
2018-03-06 00:00:00,3.7333
2018-03-07 00:00:00,3.6666
2018-03-08 00:00:00,3.5878
2018-03-09 00:00:00,3.5614
2018-03-12 00:00:00,3.5038
2018-03-13 00:00:00,3.5416
2018-03-14 00:00:00,3.5
2018-03-15 00:00:00,3.4335
2018-03-16 00:00:00,3.3369
2018-03-19 00:00:00,3.388
2018-03-20 00:00:00,3.3116
2018-03-21 00:00:00,3.345
2018-03-22 00:00:00,3.3818
2018-03-23 00:00:00,3.4617
2018-03-26 00:00:00,3.6966
2018-03-27 00:00:00,3.9233
2018-03-28 00:00:00,3.9686
2018-03-29 00:00:00,4.0337
2018-04-02 00:00:00,4.0555
2018-04-03 00:00:00,4.046
2018-04-04 00:00:00,4.2057
2018-04-05 00:00:00,4.1264
2018-04-06 00:00:00,4.1501
2018-04-09 00:00:00,4.1781
2018-04-10 00:00:00,4.1667
2018-04-11 00:00:00,4.0695
2018-04-12 00:00:00,3.9941
2018-04-13 00:00:00,3.8938
2018-04-16 00:00:00,3.7722
2018-04-17 00:00:00,3.7394
2018-04-18 00:00:00,3.6494
2018-04-19 00:00:00,3.7259
2018-04-20 00:00:00,3.9081
2018-04-23 00:00:00,3.8542
2018-04-24 00:00:00,3.917
2018-04-25 00:00:00,3.8717
2018-04-26 00:00:00,3.7961
2018-04-27 00:00:00,3.7913
2018-04-30 00:00:00,3.8727
2018-05-01 00:00:00,3.8761
2018-05-02 00:00:00,4.1148
2018-05-03 00:00:00,4.062
2018-05-04 00:00:00,4.2269
2018-05-07 00:00:00,4.2075
2018-05-08 00:00:00,4.1249
2018-05-09 00:00:00,4.0277
2018-05-10 00:00:00,3.9768
2018-05-11 00:00:00,3.9084
2018-05-14 00:00:00,3.7965
2018-05-15 00:00:00,3.7592
2018-05-16 00:00:00,3.6942
2018-05-17 00:00:00,3.637
2018-05-18 00:00:00,3.5392
2018-05-21 00:00:00,3.5102
2018-05-22 00:00:00,3.4397
2018-05-23 00:00:00,3.4047
2018-05-24 00:00:00,3.366
2018-05-25 00:00:00,3.2977
2018-05-29 00:00:00,3.2268
2018-05-30 00:00:00,3.1265
2018-05-31 00:00:00,3.0746
2018-06-01 00:00:00,3.0904
2018-06-04 00:00:00,3.0949
2018-06-05 00:00:00,3.0456
2018-06-06 00:00:00,3.0014
2018-06-07 00:00:00,2.9445
2018-06-08 00:00:00,2.9818
2018-06-11 00:00:00,2.9207
2018-06-12 00:00:00,2.8477
2018-06-13 00:00:00,2.8274
2018-06-14 00:00:00,2.7535
2018-06-15 00:00:00,2.7428
2018-06-18 00:00:00,2.7067
2018-06-19 00:00:00,2.8358
2018-06-20 00:00:00,2.7695
2018-06-21 00:00:00,2.8016
2018-06-22 00:00:00,2.734
2018-06-25 00:00:00,2.8068
2018-06-26 00:00:00,2.8845
2018-06-27 00:00:00,2.9027
2018-06-28 00:00:00,2.8781
2018-06-29 00:00:00,2.9482
2018-07-02 00:00:00,2.9948
2018-07-03 00:00:00,3.0655
2018-07-05 00:00:00,3.0368
2018-07-06 00:00:00,3.0466
2018-07-09 00:00:00,3.0298
2018-07-10 00:00:00,2.9333
2018-07-11 00:00:00,2.9236
2018-07-12 00:00:00,2.954
2018-07-13 00:00:00,2.8533
2018-07-16 00:00:00,2.8223
2018-07-17 00:00:00,2.8147
2018-07-18 00:00:00,2.7675
2018-07-19 00:00:00,2.7721
2018-07-20 00:00:00,2.7465
2018-07-23 00:00:00,2.7292
2018-07-24 00:00:00,2.6952
2018-07-25 00:00:00,2.6815
2018-07-26 00:00:00,2.6649
2018-07-27 00:00:00,2.7861
2018-07-30 00:00:00,2.8033
2018-07-31 00:00:00,2.8032
2018-08-01 00:00:00,3.2365
2018-08-02 00:00:00,3.4762
2018-08-03 00:00:00,3.4654
2018-08-06 00:00:00,3.4011
2018-08-07 00:00:00,3.368
2018-08-08 00:00:00,3.3641
2018-08-09 00:00:00,3.3249
2018-08-10 00:00:00,3.2802
2018-08-13 00:00:00,3.2873
2018-08-14 00:00:00,3.2379
2018-08-15 00:00:00,3.1965
2018-08-16 00:00:00,3.2153
2018-08-17 00:00:00,3.294
2018-08-20 00:00:00,3.3328
2018-08-21 00:00:00,3.3244
2018-08-22 00:00:00,3.2842
2018-08-23 00:00:00,3.2425
2018-08-24 00:00:00,3.1699
2018-08-27 00:00:00,3.1404
2018-08-28 00:00:00,3.1134
2018-08-29 00:00:00,3.1617
2018-08-30 00:00:00,3.2966
2018-08-31 00:00:00,3.3238
2018-09-04 00:00:00,3.2851
2018-09-05 00:00:00,3.3493
2018-09-06 00:00:00,3.4844
2018-09-07 00:00:00,3.5432
2018-09-10 00:00:00,3.635
2018-09-11 00:00:00,3.8402
2018-09-12 00:00:00,3.9062
2018-09-13 00:00:00,4.0749
2018-09-14 00:00:00,4.087
2018-09-17 00:00:00,4.2112
2018-09-18 00:00:00,4.2371
2018-09-19 00:00:00,4.2413
2018-09-20 00:00:00,4.2247
2018-09-21 00:00:00,4.217
2018-09-24 00:00:00,4.2376
2018-09-25 00:00:00,4.1817
2018-09-26 00:00:00,4.1722
2018-09-27 00:00:00,4.2645
2018-09-28 00:00:00,4.1423
2018-10-01 00:00:00,4.1192
2018-10-02 00:00:00,4.0817
2018-10-03 00:00:00,4.0872
2018-10-04 00:00:00,4.1638
2018-10-05 00:00:00,4.3471
2018-10-08 00:00:00,4.3598
2018-10-09 00:00:00,4.393
2018-10-10 00:00:00,4.7143
2018-10-11 00:00:00,4.8376
2018-10-12 00:00:00,5.0172
2018-10-15 00:00:00,5.0084
2018-10-16 00:00:00,5.0693
2018-10-17 00:00:00,4.9808
2018-10-18 00:00:00,5.1413
2018-10-19 00:00:00,5.1462
2018-10-22 00:00:00,5.1099
2018-10-23 00:00:00,5.2819
2018-10-24 00:00:00,5.5023
2018-10-25 00:00:00,5.5417
2018-10-26 00:00:00,5.6406
2018-10-29 00:00:00,6.0386
2018-10-30 00:00:00,6.0322
2018-10-31 00:00:00,6.0881
2018-11-01 00:00:00,6.0612
2018-11-02 00:00:00,6.5976
2018-11-05 00:00:00,6.7332
2018-11-06 00:00:00,6.5531
2018-11-07 00:00:00,6.5399
2018-11-08 00:00:00,6.3814
2018-11-09 00:00:00,6.3743
2018-11-12 00:00:00,6.5896
2018-11-13 00:00:00,6.5466
2018-11-14 00:00:00,6.6468
2018-11-15 00:00:00,6.573
2018-11-16 00:00:00,6.5198
2018-11-19 00:00:00,6.6208
2018-11-20 00:00:00,6.8073
2018-11-21 00:00:00,6.6529
2018-11-23 00:00:00,6.5543
2018-11-26 00:00:00,6.461
2018-11-27 00:00:00,6.3325
2018-11-28 00:00:00,6.3684
2018-11-29 00:00:00,6.3049
2018-11-30 00:00:00,6.1547
2018-12-03 00:00:00,6.165
2018-12-04 00:00:00,6.2842
2018-12-06 00:00:00,6.2835
2018-12-07 00:00:00,6.2903
2018-12-10 00:00:00,6.3138
2018-12-11 00:00:00,6.2376
2018-12-12 00:00:00,6.0902
2018-12-13 00:00:00,5.9592
2018-12-14 00:00:00,5.9448
2018-12-17 00:00:00,5.9285
2018-12-18 00:00:00,5.8116
2018-12-19 00:00:00,5.939
2018-12-20 00:00:00,5.9826
2018-12-21 00:00:00,6.1099
2018-12-24 00:00:00,6.0524
2018-12-26 00:00:00,6.2753
2018-12-27 00:00:00,6.3166
2018-12-28 00:00:00,6.1992
2018-12-31 00:00:00,6.0458
2019-01-02 00:00:00,5.9745
2019-01-03 00:00:00,6.4718
2019-01-04 00:00:00,6.4662
2019-01-07 00:00:00,6.2894
2019-01-08 00:00:00,6.1694
2019-01-09 00:00:00,6.1059
2019-01-10 00:00:00,5.9561
2019-01-11 00:00:00,5.7728
2019-01-14 00:00:00,5.6377
2019-01-15 00:00:00,5.5253
2019-01-16 00:00:00,5.393
2019-01-17 00:00:00,5.3434
2019-01-18 00:00:00,5.1772
2019-01-22 00:00:00,5.1283
2019-01-23 00:00:00,5.0439
2019-01-24 00:00:00,4.9287
2019-01-25 00:00:00,4.9538
2019-01-28 00:00:00,4.9111
2019-01-29 00:00:00,4.8666
2019-01-30 00:00:00,5.1967
2019-01-31 00:00:00,5.1589
2019-02-01 00:00:00,5.0534
2019-02-04 00:00:00,5.0575
2019-02-05 00:00:00,4.9961
2019-02-06 00:00:00,4.8822
2019-02-07 00:00:00,4.8331
2019-02-08 00:00:00,4.7174
2019-02-11 00:00:00,4.5795
2019-02-12 00:00:00,4.4291
2019-02-13 00:00:00,4.3356
2019-02-14 00:00:00,4.2129
2019-02-15 00:00:00,4.0998
2019-02-19 00:00:00,3.9923
2019-02-20 00:00:00,3.9122
2019-02-21 00:00:00,3.8201
2019-02-22 00:00:00,3.7261
2019-02-25 00:00:00,3.6848
2019-02-26 00:00:00,3.6069
2019-02-27 00:00:00,3.54
2019-02-28 00:00:00,3.4625
2019-03-01 00:00:00,3.4024
2019-03-04 00:00:00,3.4213
2019-03-05 00:00:00,3.3232
2019-03-06 00:00:00,3.2365
2019-03-07 00:00:00,3.1997
2019-03-08 00:00:00,3.2182
2019-03-11 00:00:00,3.3678
2019-03-12 00:00:00,3.3879
2019-03-13 00:00:00,3.338
2019-03-14 00:00:00,3.2906
2019-03-15 00:00:00,3.3061
2019-03-18 00:00:00,3.2708
2019-03-19 00:00:00,3.2608
2019-03-20 00:00:00,3.3357
2019-03-21 00:00:00,3.5774
2019-03-22 00:00:00,3.7441
2019-03-25 00:00:00,3.8259
2019-03-26 00:00:00,4.0496
2019-03-27 00:00:00,4.0076
2019-03-28 00:00:00,3.9087
2019-03-29 00:00:00,3.7902
2019-04-01 00:00:00,3.7657
2019-04-02 00:00:00,3.7479
2019-04-03 00:00:00,3.728
2019-04-04 00:00:00,3.7031
2019-04-05 00:00:00,3.5885
2019-04-08 00:00:00,3.6035
2019-04-09 00:00:00,3.6044
2019-04-10 00:00:00,3.5522
2019-04-11 00:00:00,3.5024
2019-04-12 00:00:00,3.5238
2019-04-15 00:00:00,3.4396
2019-04-16 00:00:00,3.4081
2019-04-17 00:00:00,3.4762
2019-04-18 00:00:00,3.3839
2019-04-22 00:00:00,3.3447
2019-04-23 00:00:00,3.37
2019-04-24 00:00:00,3.273
2019-04-25 00:00:00,3.2413
2019-04-26 00:00:00,3.2372
2019-04-29 00:00:00,3.1809
2019-04-30 00:00:00,3.2968
2019-05-01 00:00:00,3.864
2019-05-02 00:00:00,3.8968
2019-05-03 00:00:00,3.8365
2019-05-06 00:00:00,4.0571
2019-05-07 00:00:00,4.237
2019-05-08 00:00:00,4.2047
2019-05-09 00:00:00,4.3064
2019-05-10 00:00:00,4.4886
2019-05-13 00:00:00,4.9807
2019-05-14 00:00:00,4.9462
2019-05-15 00:00:00,4.9853
2019-05-16 00:00:00,4.9175
2019-05-17 00:00:00,4.8786
2019-05-20 00:00:00,5.0705
2019-05-21 00:00:00,5.0625
2019-05-22 00:00:00,5.0119
2019-05-23 00:00:00,5.0098
2019-05-24 00:00:00,4.9353
2019-05-28 00:00:00,4.8225
2019-05-29 00:00:00,4.7489
2019-05-30 00:00:00,4.6395
2019-05-31 00:00:00,4.573
2019-06-03 00:00:00,4.7268
2019-06-04 00:00:00,4.817
2019-06-05 00:00:00,4.8436
2019-06-06 00:00:00,4.7675
2019-06-07 00:00:00,4.8641
2019-06-10 00:00:00,4.8819
2019-06-11 00:00:00,4.8088
2019-06-12 00:00:00,4.6976
2019-06-13 00:00:00,4.6223
2019-06-14 00:00:00,4.5836
2019-06-17 00:00:00,4.494
2019-06-18 00:00:00,4.5893
2019-06-19 00:00:00,4.4883
2019-06-20 00:00:00,4.4009
2019-06-21 00:00:00,4.3158
2019-06-24 00:00:00,4.1996
2019-06-25 00:00:00,4.1881
2019-06-26 00:00:00,4.2497
2019-06-27 00:00:00,4.1372
2019-06-28 00:00:00,4.0648
2019-07-01 00:00:00,4.1901
2019-07-02 00:00:00,4.0692
2019-07-03 00:00:00,3.9532
2019-07-05 00:00:00,3.8646
2019-07-08 00:00:00,3.9623
2019-07-09 00:00:00,3.8992
2019-07-10 00:00:00,3.8288
2019-07-11 00:00:00,3.7713
2019-07-12 00:00:00,3.6953
2019-07-15 00:00:00,3.639
2019-07-16 00:00:00,3.5875
2019-07-17 00:00:00,3.4992
2019-07-18 00:00:00,3.4508
2019-07-19 00:00:00,3.4852
2019-07-22 00:00:00,3.543
2019-07-23 00:00:00,3.4503
2019-07-24 00:00:00,3.3768
2019-07-25 00:00:00,3.3335
2019-07-26 00:00:00,3.3023
2019-07-29 00:00:00,3.2822
2019-07-30 00:00:00,3.2606
2019-07-31 00:00:00,3.727
2019-08-01 00:00:00,4.105
2019-08-02 00:00:00,4.2398
2019-08-05 00:00:00,4.5998
2019-08-06 00:00:00,4.6061
2019-08-07 00:00:00,4.6628
2019-08-08 00:00:00,4.6542
2019-08-09 00:00:00,4.6285
2019-08-12 00:00:00,4.5421
2019-08-13 00:00:00,4.898
2019-08-14 00:00:00,4.9723
2019-08-15 00:00:00,4.9972
2019-08-16 00:00:00,5.0183
2019-08-19 00:00:00,5.0789
2019-08-20 00:00:00,4.9765
2019-08-21 00:00:00,4.8922
2019-08-22 00:00:00,4.8318
2019-08-23 00:00:00,5.1632
2019-08-26 00:00:00,5.1326
2019-08-27 00:00:00,5.1269
2019-08-28 00:00:00,4.9906
2019-08-29 00:00:00,4.9305
2019-08-30 00:00:00,4.8465
2019-09-03 00:00:00,4.8302
2019-09-04 00:00:00,4.7777
2019-09-05 00:00:00,4.7778
2019-09-06 00:00:00,4.6344
2019-09-09 00:00:00,4.6712
2019-09-10 00:00:00,4.6911
2019-09-11 00:00:00,4.8071
2019-09-12 00:00:00,4.7447
2019-09-13 00:00:00,4.8107
2019-09-16 00:00:00,4.6987
2019-09-17 00:00:00,4.5488
