date,1. open,2. high,3. low,4. close,5. volume
2020-01-30 14:18:00,171.785,171.83,171.75,171.825,31861.0
2020-01-30 14:17:00,171.78,171.81,171.71,171.79,53354.0
2020-01-30 14:16:00,171.82,171.8299,171.75,171.7916,64170.0
2020-01-30 14:15:00,171.86,171.88,171.75,171.82,70122.0
2020-01-30 14:14:00,171.78,171.8667,171.75,171.86,61102.0
2020-01-30 14:13:00,171.7347,171.86,171.71,171.79,83048.0
2020-01-30 14:12:00,171.71,171.75,171.68,171.735,44973.0
2020-01-30 14:11:00,171.68,171.73,171.627,171.7159,54731.0
2020-01-30 14:10:00,171.515,171.72,171.515,171.67,158350.0
2020-01-30 14:09:00,171.4599,171.57,171.4547,171.515,84747.0
2020-01-30 14:08:00,171.4277,171.505,171.4277,171.45,50173.0
2020-01-30 14:07:00,171.385,171.45,171.34,171.43,37025.0
2020-01-30 14:06:00,171.43,171.5,171.39,171.4,90026.0
2020-01-30 14:05:00,171.335,171.44,171.335,171.415,40265.0
2020-01-30 14:04:00,171.28,171.34,171.25,171.3345,37779.0
2020-01-30 14:03:00,171.405,171.405,171.27,171.28,29994.0
2020-01-30 14:02:00,171.4,171.4123,171.35,171.405,38613.0
2020-01-30 14:01:00,171.28,171.4,171.28,171.39,53784.0
2020-01-30 14:00:00,171.17,171.29,171.16,171.28,35024.0
2020-01-30 13:59:00,171.2219,171.225,171.15,171.16,25121.0
2020-01-30 13:58:00,171.26,171.27,171.1966,171.22,22381.0
2020-01-30 13:57:00,171.315,171.32,171.255,171.2552,66967.0
2020-01-30 13:56:00,171.225,171.32,171.2198,171.315,53914.0
2020-01-30 13:55:00,171.2177,171.24,171.202,171.2246,57973.0
2020-01-30 13:54:00,171.165,171.2799,171.165,171.21,71543.0
2020-01-30 13:53:00,171.0709,171.165,171.025,171.1636,72600.0
2020-01-30 13:52:00,171.005,171.09,171.005,171.08,50793.0
2020-01-30 13:51:00,171.04,171.0423,170.95,171.0,81095.0
2020-01-30 13:50:00,171.19,171.195,171.03,171.03,50335.0
2020-01-30 13:49:00,171.195,171.21,171.16,171.195,28472.0
2020-01-30 13:48:00,171.26,171.275,171.166,171.205,67029.0
2020-01-30 13:47:00,171.17,171.27,171.16,171.255,58472.0
2020-01-30 13:46:00,171.145,171.18,171.09,171.165,62178.0
2020-01-30 13:45:00,171.08,171.1462,171.03,171.145,32542.0
2020-01-30 13:44:00,171.165,171.1899,171.05,171.07,64326.0
2020-01-30 13:43:00,171.15,171.185,171.13,171.165,44446.0
2020-01-30 13:42:00,171.16,171.19,171.08,171.15,27929.0
2020-01-30 13:41:00,171.02,171.19,171.01,171.16,48393.0
2020-01-30 13:40:00,171.1,171.11,171.0,171.02,49124.0
2020-01-30 13:39:00,171.08,171.1193,170.96,171.1001,103628.0
2020-01-30 13:38:00,171.09,171.15,171.06,171.09,42317.0
2020-01-30 13:37:00,171.16,171.17,171.095,171.1,41994.0
2020-01-30 13:36:00,171.27,171.2772,171.15,171.16,36923.0
2020-01-30 13:35:00,171.41,171.41,171.26,171.2688,48809.0
2020-01-30 13:34:00,171.305,171.42,171.285,171.42,63536.0
2020-01-30 13:33:00,171.24,171.315,171.212,171.31,53973.0
2020-01-30 13:32:00,171.28,171.28,171.21,171.245,49640.0
2020-01-30 13:31:00,171.39,171.4266,171.27,171.278,43445.0
2020-01-30 13:30:00,171.51,171.52,171.37,171.3932,40616.0
2020-01-30 13:29:00,171.38,171.54,171.37,171.515,44207.0
2020-01-30 13:28:00,171.355,171.43,171.355,171.4,30423.0
2020-01-30 13:27:00,171.34,171.455,171.3341,171.355,56184.0
2020-01-30 13:26:00,171.2958,171.39,171.295,171.345,29666.0
2020-01-30 13:25:00,171.36,171.4002,171.29,171.295,54538.0
2020-01-30 13:24:00,171.28,171.36,171.2406,171.36,36943.0
2020-01-30 13:23:00,171.244,171.27,171.18,171.24,43144.0
2020-01-30 13:22:00,171.195,171.25,171.16,171.2452,42027.0
2020-01-30 13:21:00,171.2,171.2185,171.08,171.2,76258.0
2020-01-30 13:20:00,171.51,171.51,171.19,171.19,57593.0
2020-01-30 13:19:00,171.51,171.57,171.495,171.51,34578.0
2020-01-30 13:18:00,171.645,171.65,171.51,171.524,31866.0
2020-01-30 13:17:00,171.55,171.69,171.53,171.65,37550.0
2020-01-30 13:16:00,171.41,171.545,171.41,171.545,43073.0
2020-01-30 13:15:00,171.5742,171.61,171.3927,171.41,32813.0
2020-01-30 13:14:00,171.59,171.61,171.53,171.575,33174.0
2020-01-30 13:13:00,171.475,171.59,171.46,171.59,30034.0
2020-01-30 13:12:00,171.4547,171.48,171.4141,171.47,22474.0
2020-01-30 13:11:00,171.35,171.45,171.3,171.4492,33320.0
2020-01-30 13:10:00,171.3,171.35,171.295,171.349,28694.0
2020-01-30 13:09:00,171.45,171.45,171.285,171.29,45347.0
2020-01-30 13:08:00,171.53,171.6,171.45,171.455,36715.0
2020-01-30 13:07:00,171.5842,171.62,171.5,171.5299,71643.0
2020-01-30 13:06:00,171.6181,171.6181,171.525,171.59,37455.0
2020-01-30 13:05:00,171.63,171.665,171.5901,171.61,51700.0
2020-01-30 13:04:00,171.58,171.63,171.52,171.63,73167.0
2020-01-30 13:03:00,171.55,171.64,171.55,171.58,70175.0
2020-01-30 13:02:00,171.38,171.55,171.36,171.55,81069.0
2020-01-30 13:01:00,171.39,171.435,171.3346,171.39,59695.0
2020-01-30 13:00:00,171.22,171.38,171.22,171.3776,56743.0
2020-01-30 12:59:00,171.16,171.23,171.1,171.22,64175.0
2020-01-30 12:58:00,171.19,171.23,171.15,171.1674,52174.0
2020-01-30 12:57:00,171.1631,171.22,171.08,171.195,56607.0
2020-01-30 12:56:00,171.1,171.47,171.05,171.164,70471.0
2020-01-30 12:55:00,171.26,171.3,171.08,171.08,41912.0
2020-01-30 12:54:00,171.3887,171.4,171.26,171.2608,117417.0
2020-01-30 12:53:00,171.2629,171.39,171.205,171.38,93695.0
2020-01-30 12:52:00,171.16,171.28,171.15,171.27,91747.0
2020-01-30 12:51:00,170.9751,171.1777,170.86,171.16,75323.0
2020-01-30 12:50:00,170.97,170.98,170.8674,170.96,40499.0
2020-01-30 12:49:00,170.93,171.06,170.92,170.975,46980.0
2020-01-30 12:48:00,170.91,170.99,170.87,170.95,79339.0
2020-01-30 12:47:00,171.1233,171.3247,170.9244,170.9284,310409.0
2020-01-30 12:46:00,171.27,171.27,171.1007,171.11,100688.0
2020-01-30 12:45:00,171.25,171.3,171.23,171.28,48746.0
2020-01-30 12:44:00,171.2652,171.33,171.22,171.24,80052.0
2020-01-30 12:43:00,171.31,171.36,171.2319,171.26,64090.0
2020-01-30 12:42:00,171.22,171.34,171.21,171.3098,94207.0
2020-01-30 12:41:00,171.24,171.34,171.11,171.2101,101669.0
2020-01-30 12:40:00,171.2,171.34,171.17,171.25,67222.0
2020-01-30 12:39:00,171.545,171.57,171.16,171.2,259988.0
2020-01-30 12:38:00,171.66,171.7095,171.52,171.53,115588.0
2020-01-30 12:37:00,171.621,171.68,171.54,171.6599,65272.0
2020-01-30 12:36:00,171.52,171.63,171.48,171.62,96913.0
2020-01-30 12:35:00,171.56,171.605,171.51,171.53,59673.0
2020-01-30 12:34:00,171.3885,171.59,171.38,171.565,71531.0
2020-01-30 12:33:00,171.555,171.575,171.3846,171.39,53559.0
2020-01-30 12:32:00,171.57,171.63,171.55,171.555,54826.0
2020-01-30 12:31:00,171.5,171.63,171.495,171.56,47087.0
2020-01-30 12:30:00,171.5598,171.61,171.49,171.51,60684.0
2020-01-30 12:29:00,171.7484,171.8802,171.5449,171.5584,154379.0
2020-01-30 12:28:00,171.87,171.8802,171.7,171.72,72426.0
2020-01-30 12:27:00,171.91,171.94,171.8,171.85,40233.0
2020-01-30 12:26:00,171.955,171.97,171.84,171.9,53890.0
2020-01-30 12:25:00,171.99,171.99,171.955,171.955,22286.0
2020-01-30 12:24:00,171.95,172.005,171.935,171.9983,24486.0
2020-01-30 12:23:00,172.04,172.04,171.89,171.9499,81703.0
2020-01-30 12:22:00,172.17,172.18,172.04,172.04,57679.0
2020-01-30 12:21:00,172.13,172.185,172.0601,172.17,164378.0
2020-01-30 12:20:00,172.07,172.18,172.04,172.135,124550.0
2020-01-30 12:19:00,171.885,172.09,171.8668,172.07,131427.0
2020-01-30 12:18:00,171.93,171.93,171.815,171.885,49457.0
2020-01-30 12:17:00,171.75,171.94,171.71,171.93,115009.0
2020-01-30 12:16:00,171.905,171.905,171.76,171.77,79712.0
2020-01-30 12:15:00,171.9101,171.935,171.83,171.9035,45590.0
2020-01-30 12:14:00,171.92,171.98,171.82,171.9225,75351.0
2020-01-30 12:13:00,171.915,171.95,171.9,171.9201,33543.0
2020-01-30 12:12:00,171.9455,171.96,171.91,171.915,42635.0
2020-01-30 12:11:00,171.96,172.01,171.92,171.94,30860.0
2020-01-30 12:10:00,171.995,172.015,171.96,171.97,45435.0
2020-01-30 12:09:00,171.98,172.04,171.96,171.99,30416.0
2020-01-30 12:08:00,171.93,172.0268,171.93,171.97,35598.0
2020-01-30 12:07:00,171.89,171.98,171.875,171.93,44442.0
2020-01-30 12:06:00,172.0001,172.06,171.8795,171.8795,43858.0
2020-01-30 12:05:00,171.89,172.01,171.88,172.01,28754.0
2020-01-30 12:04:00,171.9987,171.9987,171.87,171.88,41974.0
2020-01-30 12:03:00,171.94,172.06,171.9359,171.98,37844.0
2020-01-30 12:02:00,171.9696,172.02,171.94,171.94,36272.0
2020-01-30 12:01:00,171.7893,171.9681,171.785,171.9681,37236.0
2020-01-30 12:00:00,171.91,171.93,171.77,171.78,55774.0
2020-01-30 11:59:00,172.02,172.08,171.92,171.92,48583.0
2020-01-30 11:58:00,172.02,172.1866,172.01,172.025,43809.0
2020-01-30 11:57:00,172.04,172.0954,171.99,172.0072,49085.0
2020-01-30 11:56:00,172.28,172.28,172.04,172.05,72025.0
2020-01-30 11:55:00,172.3,172.31,172.25,172.28,45871.0
2020-01-30 11:54:00,172.24,172.32,172.2299,172.29,43892.0
2020-01-30 11:53:00,172.08,172.27,172.07,172.2454,39894.0
2020-01-30 11:52:00,172.23,172.24,171.97,172.075,80379.0
2020-01-30 11:51:00,172.155,172.3,172.14,172.23,77136.0
2020-01-30 11:50:00,172.375,172.3787,172.16,172.16,61470.0
2020-01-30 11:49:00,172.375,172.39,172.35,172.38,186583.0
2020-01-30 11:48:00,172.27,172.36,172.26,172.35,70264.0
2020-01-30 11:47:00,171.98,172.29,171.98,172.27,94890.0
2020-01-30 11:46:00,171.95,171.985,171.93,171.975,42640.0
2020-01-30 11:45:00,171.94,171.965,171.91,171.935,45337.0
2020-01-30 11:44:00,172.03,172.03,171.93,171.944,84016.0
2020-01-30 11:43:00,172.04,172.1,171.98,172.03,139909.0
2020-01-30 11:42:00,172.04,172.13,172.0,172.04,240015.0
2020-01-30 11:41:00,171.98,172.08,171.93,172.04,71316.0
2020-01-30 11:40:00,172.0189,172.05,171.945,171.9697,49608.0
2020-01-30 11:39:00,172.11,172.11,171.93,172.03,110639.0
2020-01-30 11:38:00,172.04,172.13,172.0275,172.12,94291.0
2020-01-30 11:37:00,171.845,172.035,171.845,172.035,142709.0
2020-01-30 11:36:00,171.78,171.85,171.75,171.845,41484.0
2020-01-30 11:35:00,171.735,171.855,171.73,171.78,89920.0
2020-01-30 11:34:00,171.79,171.8152,171.7,171.725,38197.0
2020-01-30 11:33:00,171.8,171.82,171.71,171.7881,60568.0
2020-01-30 11:32:00,171.74,171.81,171.66,171.79,95742.0
2020-01-30 11:31:00,171.8,171.85,171.745,171.76,69760.0
2020-01-30 11:30:00,171.81,171.845,171.79,171.8,45765.0
2020-01-30 11:29:00,171.7791,171.85,171.75,171.8066,68151.0
2020-01-30 11:28:00,171.7861,171.91,171.75,171.78,81023.0
2020-01-30 11:27:00,171.655,171.78,171.64,171.77,93649.0
2020-01-30 11:26:00,171.81,171.81,171.64,171.65,115334.0
2020-01-30 11:25:00,171.6201,171.8,171.62,171.8,46947.0
2020-01-30 11:24:00,171.755,171.76,171.62,171.6229,82770.0
2020-01-30 11:23:00,171.7,171.81,171.7,171.7548,74522.0
2020-01-30 11:22:00,171.62,171.7,171.62,171.7,128784.0
2020-01-30 11:21:00,171.93,171.93,171.735,171.76,53453.0
2020-01-30 11:20:00,171.91,171.97,171.89,171.935,45633.0
2020-01-30 11:19:00,171.975,172.0654,171.88,171.91,90389.0
2020-01-30 11:18:00,172.0052,172.015,171.9319,171.965,73534.0
2020-01-30 11:17:00,171.99,172.06,171.94,172.0062,82208.0
2020-01-30 11:16:00,171.9425,172.0,171.91,171.98,103953.0
2020-01-30 11:15:00,171.8,171.95,171.79,171.9467,80424.0
2020-01-30 11:14:00,171.835,171.835,171.7,171.8,94659.0
2020-01-30 11:13:00,171.9837,171.99,171.815,171.83,85258.0
2020-01-30 11:12:00,171.865,171.99,171.85,171.99,67303.0
2020-01-30 11:11:00,171.736,171.88,171.68,171.87,88775.0
2020-01-30 11:10:00,171.9,171.93,171.72,171.72,107134.0
2020-01-30 11:09:00,171.94,172.01,171.89,171.895,51764.0
2020-01-30 11:08:00,171.98,172.01,171.89,171.95,49000.0
2020-01-30 11:07:00,172.0,172.02,171.89,171.985,75294.0
2020-01-30 11:06:00,171.99,172.08,171.9315,172.01,104551.0
2020-01-30 11:05:00,171.949,172.0,171.8819,172.0,64815.0
2020-01-30 11:04:00,172.0,172.03,171.92,171.9409,94471.0
2020-01-30 11:03:00,171.8675,172.01,171.8186,172.0,87047.0
2020-01-30 11:02:00,171.89,172.015,171.82,171.88,101897.0
2020-01-30 11:01:00,171.7,171.93,171.63,171.89,113634.0
2020-01-30 11:00:00,171.84,171.87,171.58,171.69,169669.0
2020-01-30 10:59:00,172.0,172.01,171.81,171.82,363760.0
2020-01-30 10:56:00,172.06,172.13,172.01,172.115,214851.0
2020-01-30 10:54:00,172.305,172.325,172.04,172.08,58807.0
2020-01-30 10:53:00,172.37,172.4,172.25,172.303,206948.0
2020-01-30 10:52:00,172.2242,172.47,172.224,172.3697,199363.0
2020-01-30 10:51:00,172.1,172.23,172.04,172.22,94955.0
2020-01-30 10:50:00,172.285,172.2997,172.08,172.09,119028.0
2020-01-30 10:49:00,172.05,172.28,172.03,172.28,178870.0
2020-01-30 10:48:00,171.975,172.08,171.905,172.05,99562.0
2020-01-30 10:47:00,171.63,172.0,171.6199,171.98,116245.0
2020-01-30 10:46:00,172.05,172.06,171.63,171.635,156118.0
2020-01-30 10:45:00,172.03,172.15,171.97,172.06,195329.0
2020-01-30 10:44:00,171.88,172.08,171.87,172.02,156999.0
2020-01-30 10:43:00,171.62,171.895,171.61,171.88,96364.0
2020-01-30 10:42:00,171.81,171.82,171.62,171.62,101399.0
2020-01-30 10:41:00,171.83,171.91,171.76,171.81,109475.0
2020-01-30 10:40:00,171.94,171.9868,171.8103,171.835,172348.0
2020-01-30 10:39:00,172.0,172.0,171.91,171.95,87456.0
2020-01-30 10:38:00,171.96,172.0,171.89,172.0,151286.0
2020-01-30 10:37:00,171.9371,171.98,171.9,171.965,93145.0
2020-01-30 10:36:00,171.9469,172.1147,171.9045,171.9269,101936.0
2020-01-30 10:35:00,171.9709,171.98,171.8502,171.92,103381.0
2020-01-30 10:34:00,171.65,171.98,171.6401,171.98,92063.0
2020-01-30 10:33:00,171.81,171.8954,171.61,171.63,95026.0
2020-01-30 10:32:00,171.99,171.9939,171.75,171.8095,110819.0
2020-01-30 10:31:00,172.0764,172.2512,171.9009,171.9912,135319.0
2020-01-30 10:30:00,172.15,172.24,171.93,172.05,247598.0
2020-01-30 10:29:00,171.95,172.16,171.95,172.145,253056.0
2020-01-30 10:28:00,171.74,171.95,171.7267,171.95,163727.0
2020-01-30 10:27:00,171.58,171.76,171.58,171.72,208238.0
2020-01-30 10:26:00,171.368,171.59,171.33,171.59,239661.0
2020-01-30 10:25:00,171.4415,171.47,171.34,171.3597,133244.0
2020-01-30 10:24:00,171.6199,171.675,171.3352,171.45,154216.0
2020-01-30 10:23:00,171.6499,171.7328,171.57,171.61,127536.0
2020-01-30 10:22:00,171.8484,171.87,171.6,171.615,123031.0
2020-01-30 10:21:00,171.785,171.9,171.73,171.86,89884.0
2020-01-30 10:20:00,171.6,171.86,171.52,171.7857,165422.0
2020-01-30 10:19:00,171.97,171.97,171.595,171.6,210214.0
2020-01-30 10:18:00,172.13,172.14,171.93,171.9699,162541.0
2020-01-30 10:17:00,172.12,172.2,172.06,172.15,111155.0
2020-01-30 10:16:00,172.38,172.4,172.1,172.12,103107.0
2020-01-30 10:15:00,172.3804,172.4552,172.3327,172.3758,77782.0
2020-01-30 10:14:00,172.23,172.538,172.21,172.38,240343.0
2020-01-30 10:13:00,172.4264,172.5866,172.1211,172.2264,192929.0
2020-01-30 10:12:00,172.54,172.65,172.4265,172.4299,169895.0
2020-01-30 10:11:00,172.6622,172.6622,172.4795,172.53,117013.0
2020-01-30 10:10:00,172.63,172.79,172.63,172.6624,133910.0
2020-01-30 10:09:00,172.38,172.64,172.3696,172.63,131162.0
2020-01-30 10:08:00,172.385,172.47,172.2605,172.37,185745.0
2020-01-30 10:07:00,172.33,172.45,172.3299,172.3852,150329.0
2020-01-30 10:06:00,172.2504,172.41,172.1926,172.33,151480.0
2020-01-30 10:05:00,172.1,172.39,172.1,172.2497,166422.0
2020-01-30 10:04:00,172.0924,172.3113,172.0711,172.1154,303638.0
2020-01-30 10:03:00,172.46,172.48,172.01,172.09,254678.0
2020-01-30 10:02:00,172.5,172.6,172.394,172.46,119974.0
2020-01-30 10:01:00,172.4401,172.75,172.31,172.5,295089.0
2020-01-30 10:00:00,172.89,172.94,172.42,172.44,301429.0
2020-01-30 09:59:00,172.955,173.01,172.79,172.89,165128.0
2020-01-30 09:58:00,172.845,172.845,172.8,172.8,193404.0
2020-01-30 09:57:00,173.29,173.395,173.01,173.01,685437.0
2020-01-30 09:56:00,173.04,173.32,173.04,173.32,231069.0
2020-01-30 09:55:00,173.111,173.111,173.07,173.07,153236.0
2020-01-30 09:54:00,172.8926,173.04,172.8926,172.9995,198939.0
2020-01-30 09:53:00,172.94,172.94,172.92,172.92,210389.0
2020-01-30 09:52:00,172.88,173.12,172.88,173.05,257095.0
2020-01-30 09:51:00,173.0708,173.0708,172.85,172.85,263501.0
2020-01-30 09:50:00,173.3,173.3,173.1,173.1,207528.0
2020-01-30 09:49:00,173.245,173.3063,173.14,173.3063,214828.0
2020-01-30 09:48:00,173.02,173.108,173.02,173.108,205784.0
2020-01-30 09:47:00,173.155,173.155,173.01,173.01,193332.0
2020-01-30 09:46:00,173.06,173.158,173.06,173.158,251175.0
2020-01-30 09:45:00,172.96,173.05,172.96,173.05,244906.0
2020-01-30 09:44:00,172.92,173.0984,172.92,173.02,261204.0
2020-01-30 09:43:00,172.93,172.93,172.815,172.815,467030.0
2020-01-30 09:42:00,173.3,173.35,173.22,173.22,337682.0
2020-01-30 09:41:00,173.39,173.39,173.285,173.285,450573.0
2020-01-30 09:40:00,173.32,173.35,173.32,173.35,359243.0
2020-01-30 09:39:00,173.37,173.37,173.175,173.24,316978.0
2020-01-30 09:38:00,173.4,173.4,173.385,173.385,346356.0
2020-01-30 09:37:00,173.25,173.25,173.15,173.15,541928.0
2020-01-30 09:36:00,172.93,173.08,172.93,173.08,559286.0
2020-01-30 09:35:00,173.0332,173.0332,172.9067,172.9067,620729.0
2020-01-30 09:34:00,172.92,173.09,172.92,173.09,507707.0
2020-01-30 09:33:00,173.4345,173.6125,172.6817,172.7364,592530.0
2020-01-30 09:32:00,172.8934,173.7266,172.7458,173.4218,988523.0
2020-01-30 09:31:00,174.0546,174.2187,172.6171,172.877,3265548.0
2020-01-29 16:00:00,168.01,168.22,167.96,168.18,395650.0
2020-01-29 15:59:00,168.2,168.205,168.0,168.015,291292.0
2020-01-29 15:58:00,168.22,168.23,168.15,168.205,197812.0
2020-01-29 15:57:00,168.32,168.32,168.15,168.23,176233.0
2020-01-29 15:56:00,168.17,168.33,168.1101,168.32,206842.0
2020-01-29 15:55:00,168.14,168.19,168.105,168.1699,159334.0
2020-01-29 15:54:00,168.095,168.15,168.075,168.1301,106307.0
2020-01-29 15:53:00,167.98,168.1,167.95,168.0998,129615.0
2020-01-29 15:52:00,167.995,168.0,167.9,167.98,125047.0
2020-01-29 15:51:00,168.01,168.11,167.9,167.9901,172113.0
2020-01-29 15:50:00,168.1,168.11,167.99,168.01,174125.0
2020-01-29 15:49:00,168.1,168.113,168.0428,168.105,147014.0
2020-01-29 15:48:00,168.15,168.16,168.01,168.1,86621.0
2020-01-29 15:47:00,168.26,168.26,168.14,168.1448,100075.0
2020-01-29 15:46:00,168.3033,168.4725,168.2323,168.2683,118541.0
2020-01-29 15:45:00,168.19,168.3899,168.166,168.31,107402.0
2020-01-29 15:44:00,168.134,168.21,168.13,168.2,83180.0
2020-01-29 15:43:00,168.015,168.16,167.95,168.14,89825.0
2020-01-29 15:42:00,168.055,168.08,167.98,168.02,104294.0
2020-01-29 15:41:00,168.1846,168.1846,168.05,168.055,87994.0
2020-01-29 15:40:00,168.2124,168.225,168.13,168.18,70534.0
2020-01-29 15:39:00,168.25,168.265,168.14,168.2196,98972.0
2020-01-29 15:38:00,168.325,168.34,168.2432,168.2461,57993.0
2020-01-29 15:37:00,168.3274,168.36,168.26,168.325,66192.0
2020-01-29 15:36:00,168.325,168.4,168.3,168.33,76520.0
2020-01-29 15:35:00,168.3707,168.42,168.3023,168.32,82529.0
2020-01-29 15:34:00,168.28,168.39,168.21,168.37,83752.0
2020-01-29 15:33:00,168.21,168.29,168.19,168.2701,82187.0
2020-01-29 15:32:00,168.08,168.23,168.0799,168.215,39825.0
2020-01-29 15:31:00,168.19,168.19,168.06,168.072,92810.0
2020-01-29 15:30:00,168.1799,168.22,168.14,168.195,89398.0
2020-01-29 15:29:00,168.0674,168.26,168.0591,168.1752,89816.0
2020-01-29 15:28:00,168.0799,168.13,168.04,168.06,68740.0
2020-01-29 15:27:00,168.0062,168.0874,167.99,168.07,88685.0
2020-01-29 15:26:00,167.845,168.0199,167.81,168.01,52502.0
2020-01-29 15:25:00,167.62,167.92,167.61,167.845,72463.0
2020-01-29 15:24:00,167.725,167.74,167.61,167.62,60913.0
2020-01-29 15:23:00,167.8,167.8283,167.72,167.73,100239.0
2020-01-29 15:22:00,167.8487,167.88,167.8,167.805,69452.0
2020-01-29 15:21:00,167.94,167.9442,167.82,167.84,64259.0
2020-01-29 15:20:00,167.87,167.98,167.85,167.95,50560.0
2020-01-29 15:19:00,167.81,167.899,167.8,167.86,35500.0
2020-01-29 15:18:00,167.8099,167.97,167.7901,167.82,70723.0
2020-01-29 15:17:00,167.68,167.83,167.67,167.8,85557.0
2020-01-29 15:16:00,167.846,167.8514,167.67,167.7,131694.0
2020-01-29 15:15:00,167.99,168.03,167.82,167.8499,89688.0
2020-01-29 15:14:00,168.06,168.06,167.95,167.98,110274.0
2020-01-29 15:13:00,168.2,168.2,168.04,168.06,85539.0
2020-01-29 15:12:00,168.17,168.23,168.145,168.2,104089.0
2020-01-29 15:11:00,168.33,168.35,168.17,168.17,55059.0
2020-01-29 15:10:00,168.32,168.384,168.3046,168.335,57218.0
2020-01-29 15:09:00,168.24,168.33,168.22,168.315,55609.0
2020-01-29 15:08:00,168.28,168.31,168.22,168.24,155008.0
2020-01-29 15:07:00,168.29,168.36,168.27,168.2783,53308.0
2020-01-29 15:06:00,168.21,168.34,168.2,168.2969,42041.0
2020-01-29 15:05:00,168.26,168.29,168.2,168.215,64807.0
2020-01-29 15:04:00,168.346,168.346,168.18,168.271,129854.0
2020-01-29 15:03:00,168.46,168.48,168.35,168.35,62947.0
2020-01-29 15:02:00,168.4178,168.5,168.41,168.46,41466.0
2020-01-29 15:01:00,168.41,168.5,168.39,168.41,40598.0
2020-01-29 15:00:00,168.45,168.48,168.4,168.4,50220.0
2020-01-29 14:59:00,168.455,168.48,168.415,168.4598,43705.0
2020-01-29 14:58:00,168.4835,168.485,168.425,168.45,46687.0
2020-01-29 14:57:00,168.525,168.525,168.44,168.49,85221.0
2020-01-29 14:56:00,168.5889,168.6,168.515,168.52,36715.0
2020-01-29 14:55:00,168.51,168.59,168.51,168.59,40087.0
2020-01-29 14:54:00,168.625,168.65,168.51,168.51,93587.0
2020-01-29 14:53:00,168.68,168.71,168.6,168.62,50867.0
2020-01-29 14:52:00,168.69,168.74,168.66,168.69,59804.0
2020-01-29 14:51:00,168.63,168.75,168.61,168.68,71406.0
2020-01-29 14:50:00,168.59,168.64,168.58,168.6305,37613.0
2020-01-29 14:49:00,168.61,168.62,168.49,168.59,70861.0
2020-01-29 14:48:00,168.63,168.65,168.5954,168.6131,41602.0
2020-01-29 14:47:00,168.63,168.65,168.58,168.63,48271.0
2020-01-29 14:46:00,168.657,168.7,168.62,168.64,43337.0
2020-01-29 14:45:00,168.655,168.72,168.63,168.66,62257.0
2020-01-29 14:44:00,168.575,168.665,168.5393,168.6509,72354.0
2020-01-29 14:43:00,168.4769,168.63,168.44,168.57,47871.0
2020-01-29 14:42:00,168.46,168.4901,168.425,168.48,53466.0
2020-01-29 14:41:00,168.41,168.49,168.41,168.4643,33959.0
2020-01-29 14:40:00,168.4025,168.45,168.36,168.41,46796.0
2020-01-29 14:39:00,168.38,168.405,168.37,168.4,32002.0
2020-01-29 14:38:00,168.38,168.41,168.37,168.38,23281.0
2020-01-29 14:37:00,168.33,168.41,168.325,168.375,40176.0
2020-01-29 14:36:00,168.35,168.35,168.2085,168.31,93541.0
2020-01-29 14:35:00,168.39,168.42,168.359,168.359,33378.0
2020-01-29 14:34:00,168.3975,168.415,168.34,168.38,31245.0
2020-01-29 14:33:00,168.4081,168.45,168.39,168.4034,34970.0
2020-01-29 14:32:00,168.44,168.46,168.38,168.4,31371.0
2020-01-29 14:31:00,168.425,168.49,168.41,168.43,33861.0
2020-01-29 14:30:00,168.39,168.4407,168.38,168.425,121088.0
2020-01-29 14:29:00,168.4,168.405,168.38,168.39,29740.0
2020-01-29 14:28:00,168.4,168.41,168.34,168.39,55446.0
2020-01-29 14:27:00,168.4391,168.45,168.3985,168.4068,33882.0
2020-01-29 14:26:00,168.43,168.45,168.39,168.43,50245.0
2020-01-29 14:25:00,168.44,168.49,168.42,168.44,67816.0
2020-01-29 14:24:00,168.44,168.495,168.44,168.44,29749.0
2020-01-29 14:23:00,168.47,168.4899,168.39,168.43,48031.0
2020-01-29 14:22:00,168.575,168.585,168.4379,168.46,66744.0
2020-01-29 14:21:00,168.5409,168.6,168.5409,168.56,75412.0
2020-01-29 14:20:00,168.56,168.575,168.515,168.54,36593.0
2020-01-29 14:19:00,168.6,168.6,168.465,168.5515,74785.0
2020-01-29 14:18:00,168.525,168.6,168.52,168.59,28444.0
2020-01-29 14:17:00,168.49,168.57,168.49,168.5242,38959.0
2020-01-29 14:16:00,168.41,168.485,168.4045,168.48,36144.0
2020-01-29 14:15:00,168.4,168.46,168.39,168.42,48915.0
2020-01-29 14:14:00,168.4248,168.45,168.39,168.405,47588.0
2020-01-29 14:13:00,168.47,168.5054,168.41,168.42,45164.0
2020-01-29 14:12:00,168.5146,168.535,168.45,168.47,42463.0
2020-01-29 14:11:00,168.61,168.62,168.46,168.52,63454.0
2020-01-29 14:10:00,168.63,168.6715,168.6,168.61,37129.0
2020-01-29 14:09:00,168.655,168.7,168.57,168.635,61768.0
2020-01-29 14:08:00,168.635,168.68,168.62,168.6401,54802.0
2020-01-29 14:07:00,168.5175,168.64,168.51,168.64,42357.0
2020-01-29 14:06:00,168.57,168.59,168.47,168.5266,57968.0
2020-01-29 14:05:00,168.4,168.65,168.395,168.5893,131303.0
2020-01-29 14:04:00,168.3,168.4,168.265,168.39,56003.0
